train_loss,epoch,step,test_acc,train_acc
2.2642533779144287,0,49,,
2.1040282249450684,0,99,,
2.1594901084899902,0,149,,
2.0324161052703857,0,199,,
1.9243255853652954,0,249,,
1.9574943780899048,0,299,,
1.889458417892456,0,349,,
,0,389,0.3513999879360199,0.22630208730697632
1.8580617904663086,1,399,,
1.727323293685913,1,449,,
1.7209200859069824,1,499,,
1.7351311445236206,1,549,,
1.8798425197601318,1,599,,
1.6186931133270264,1,649,,
1.7370706796646118,1,699,,
1.5105010271072388,1,749,,
,1,779,0.41029998660087585,0.3747996687889099
1.6275376081466675,2,799,,
1.6179749965667725,2,849,,
1.8176754713058472,2,899,,
1.4694383144378662,2,949,,
1.4774434566497803,2,999,,
1.5216660499572754,2,1049,,
1.3317878246307373,2,1099,,
1.6048117876052856,2,1149,,
,2,1169,0.5120000243186951,0.45212340354919434
1.3833919763565063,3,1199,,
1.3369311094284058,3,1249,,
1.3435481786727905,3,1299,,
1.4551417827606201,3,1349,,
1.415163278579712,3,1399,,
1.3453863859176636,3,1449,,
1.343303918838501,3,1499,,
1.3912322521209717,3,1549,,
,3,1559,0.5557000041007996,0.5284655690193176
1.318643569946289,4,1599,,
1.270851492881775,4,1649,,
1.2761924266815186,4,1699,,
1.18861722946167,4,1749,,
1.0748635530471802,4,1799,,
1.1004412174224854,4,1849,,
1.158118486404419,4,1899,,
1.226976990699768,4,1949,,
,4,1949,0.6004999876022339,0.5876001715660095
1.1820613145828247,5,1999,,
1.0757943391799927,5,2049,,
1.0386680364608765,5,2099,,
1.0813918113708496,5,2149,,
1.507681965827942,5,2199,,
1.2226406335830688,5,2249,,
0.9639880061149597,5,2299,,
,5,2339,0.6517999768257141,0.6275240182876587
1.2028299570083618,6,2349,,
1.036213755607605,6,2399,,
0.9217491745948792,6,2449,,
0.9357301592826843,6,2499,,
1.1301623582839966,6,2549,,
0.9698444604873657,6,2599,,
0.9258680939674377,6,2649,,
1.1326667070388794,6,2699,,
,6,2729,0.7124999761581421,0.6719951629638672
0.8641664385795593,7,2749,,
0.9606714248657227,7,2799,,
0.8621976971626282,7,2849,,
