train_loss,step,epoch,val_acc,val_loss,train_acc,test_acc
2.3861911296844482,49,0,,,,
2.8025968074798584,99,0,,,,
2.7206506729125977,149,0,,,,
2.787213087081909,199,0,,,,
2.358994960784912,249,0,,,,
2.7281899452209473,299,0,,,,
,312,0,0.1446000039577484,3.783538579940796,,
,312,0,,,0.1362999975681305,0.10017800331115723
2.31834077835083,349,1,,,,
2.32346248626709,399,1,,,,
2.41841983795166,449,1,,,,
2.919224262237549,499,1,,,,
2.362220287322998,549,1,,,,
2.3274312019348145,599,1,,,,
,625,1,0.09290000051259995,19.85677719116211,,
,625,1,,,0.1578499972820282,0.10017800331115723
2.503425121307373,649,2,,,,
2.1833415031433105,699,2,,,,
2.1732773780822754,749,2,,,,
2.234992265701294,799,2,,,,
2.094102144241333,849,2,,,,
2.0207102298736572,899,2,,,,
,938,2,0.2362000048160553,2.0158307552337646,,
,938,2,,,0.18307499587535858,0.10017800331115723
1.968519926071167,949,3,,,,
1.9735428094863892,999,3,,,,
1.9868004322052002,1049,3,,,,
1.8055888414382935,1099,3,,,,
1.8486003875732422,1149,3,,,,
1.7800133228302002,1199,3,,,,
1.7615433931350708,1249,3,,,,
,1251,3,0.30709999799728394,1.8360576629638672,,
,1251,3,,,0.27557501196861267,0.10017800331115723
1.7596498727798462,1299,4,,,,
1.6044015884399414,1349,4,,,,
1.7178106307983398,1399,4,,,,
1.779457926750183,1449,4,,,,
1.7753374576568604,1499,4,,,,
1.6249916553497314,1549,4,,,,
,1564,4,0.37540000677108765,1.6570415496826172,,
,1564,4,,,0.34375,0.10017800331115723
1.6140048503875732,1599,5,,,,
1.6448701620101929,1649,5,,,,
1.7742102146148682,1699,5,,,,
1.5206680297851562,1749,5,,,,
1.5263422727584839,1799,5,,,,
1.7322807312011719,1849,5,,,,
,1877,5,0.4025000035762787,1.6027565002441406,,
,1877,5,,,0.3947249948978424,0.10017800331115723
1.5656286478042603,1899,6,,,,
1.61967134475708,1949,6,,,,
1.4589611291885376,1999,6,,,,
1.4778010845184326,2049,6,,,,
1.4789721965789795,2099,6,,,,
1.4518399238586426,2149,6,,,,
,2190,6,0.45100000500679016,1.4833580255508423,,
,2190,6,,,0.43114998936653137,0.10017800331115723
1.4744120836257935,2199,7,,,,
1.3717464208602905,2249,7,,,,
1.5187280178070068,2299,7,,,,
1.5878430604934692,2349,7,,,,
1.4654579162597656,2399,7,,,,
1.3454525470733643,2449,7,,,,
1.3421454429626465,2499,7,,,,
,2503,7,0.48539999127388,1.3934201002120972,,
,2503,7,,,0.4785250127315521,0.10017800331115723
1.279923677444458,2549,8,,,,
1.4376881122589111,2599,8,,,,
1.2493071556091309,2649,8,,,,
1.3169432878494263,2699,8,,,,
1.3851258754730225,2749,8,,,,
1.3035866022109985,2799,8,,,,
,2816,8,0.49900001287460327,1.4588642120361328,,
,2816,8,,,0.5144500136375427,0.10017800331115723
1.2327008247375488,2849,9,,,,
1.1203564405441284,2899,9,,,,
1.2681785821914673,2949,9,,,,
1.123040795326233,2999,9,,,,
1.1380093097686768,3049,9,,,,
1.1486769914627075,3099,9,,,,
,3129,9,0.5570999979972839,1.218137264251709,,
,3129,9,,,0.550849974155426,0.10017800331115723
1.3287240266799927,3149,10,,,,
1.3015515804290771,3199,10,,,,
1.1567422151565552,3249,10,,,,
1.1144505739212036,3299,10,,,,
