epoch,train_loss,step,val_loss,val_acc,train_acc,test_acc
0,2.195918560028076,49,,,,
0,2.157057285308838,99,,,,
0,2.0249269008636475,149,,,,
0,1.9968516826629639,199,,,,
0,2.101598024368286,249,,,,
0,1.8680801391601562,299,,,,
0,,311,1.9371821880340576,0.33880001306533813,,
0,,311,,,0.2622946798801422,0.41609999537467957
1,1.8738495111465454,349,,,,
1,1.9078902006149292,399,,,,
1,1.8676508665084839,449,,,,
1,1.9017658233642578,499,,,,
1,1.8894968032836914,549,,,,
1,1.8325444459915161,599,,,,
1,,623,1.8382093906402588,0.38530001044273376,,
1,,623,,,0.34983474016189575,0.5023000240325928
2,1.8470717668533325,649,,,,
2,1.8087471723556519,699,,,,
2,1.8696482181549072,749,,,,
2,1.982873797416687,799,,,,
2,1.8650621175765991,849,,,,
2,1.779199481010437,899,,,,
2,,935,1.792222261428833,0.4138999879360199,,
2,,935,,,0.3962089419364929,0.5343999862670898
3,1.9057557582855225,949,,,,
3,1.7708160877227783,999,,,,
3,1.7783795595169067,1049,,,,
3,1.8468142747879028,1099,,,,
3,1.844165325164795,1149,,,,
3,1.6909337043762207,1199,,,,
3,,1247,1.7109001874923706,0.44929999113082886,,
3,,1247,,,0.42921173572540283,0.5745999813079834
4,1.788328766822815,1249,,,,
4,1.765576720237732,1299,,,,
4,1.8160408735275269,1349,,,,
4,1.677945852279663,1399,,,,
4,1.7484996318817139,1449,,,,
4,1.5304169654846191,1499,,,,
4,1.7079533338546753,1549,,,,
4,,1559,1.6884859800338745,0.46219998598098755,,
4,,1559,,,0.45818307995796204,0.6241999864578247
5,1.722940444946289,1599,,,,
5,1.7211499214172363,1649,,,,
5,1.7422243356704712,1699,,,,
5,1.7459620237350464,1749,,,,
5,1.6528674364089966,1799,,,,
5,1.5296242237091064,1849,,,,
5,,1871,1.6894935369491577,0.46050000190734863,,
5,,1871,,,0.47548577189445496,0.628000020980835
6,1.6004494428634644,1899,,,,
6,1.7162467241287231,1949,,,,
6,1.5525108575820923,1999,,,,
6,1.6985883712768555,2049,,,,
6,1.7079635858535767,2099,,,,
6,1.5610675811767578,2149,,,,
6,,2183,1.6204100847244263,0.4966000020503998,,
6,,2183,,,0.49261316657066345,0.6875
7,1.5427813529968262,2199,,,,
7,1.668655276298523,2249,,,,
7,1.5473036766052246,2299,,,,
7,1.4838515520095825,2349,,,,
7,1.5704870223999023,2399,,,,
7,1.6415972709655762,2449,,,,
7,,2495,1.6249462366104126,0.49000000953674316,,
7,,2495,,,0.5085386633872986,0.670199990272522
8,1.6061166524887085,2499,,,,
8,1.5424848794937134,2549,,,,
8,1.5649880170822144,2599,,,,
8,1.5987520217895508,2649,,,,
8,1.554966688156128,2699,,,,
8,1.5328102111816406,2749,,,,
8,1.4540588855743408,2799,,,,
8,,2807,1.5783213376998901,0.5194000005722046,,
8,,2807,,,0.5174779891967773,0.7229999899864197
9,1.379388689994812,2849,,,,
9,1.5368905067443848,2899,,,,
9,1.5613676309585571,2949,,,,
9,1.531241536140442,2999,,,,
9,1.5593115091323853,3049,,,,
9,1.470565915107727,3099,,,,
9,,3119,1.5679444074630737,0.519599974155426,,
9,,3119,,,0.5245392918586731,0.732699990272522
10,1.450560212135315,3149,,,,
10,1.5360645055770874,3199,,,,
10,1.5626686811447144,3249,,,,
10,1.6125649213790894,3299,,,,
10,1.5152729749679565,3349,,,,
10,1.4111322164535522,3399,,,,
10,,3431,1.5460872650146484,0.524399995803833,,
10,,3431,,,0.5341546535491943,0.7342000007629395
11,1.5637614727020264,3449,,,,
11,1.5586907863616943,3499,,,,
11,1.4732928276062012,3549,,,,
11,1.5000816583633423,3599,,,,
11,1.5744179487228394,3649,,,,
11,1.5256593227386475,3699,,,,
11,,3743,1.5652101039886475,0.5112000107765198,,
11,,3743,,,0.5407401919364929,0.6944000124931335
12,1.512556791305542,3749,,,,
12,1.4927009344100952,3799,,,,
12,1.3178926706314087,3849,,,,
12,1.4765222072601318,3899,,,,
12,1.3674269914627075,3949,,,,
12,1.6671202182769775,3999,,,,
12,1.3421181440353394,4049,,,,
12,,4055,1.5357098579406738,0.5307999849319458,,
12,,4055,,,0.5494040250778198,0.7330999970436096
