step,train_loss,epoch,val_acc,val_loss,train_acc,test_acc
49,1.76649808883667,0,,,,
99,1.4746427536010742,0,,,,
149,1.5060603618621826,0,,,,
199,1.3085289001464844,0,,,,
249,1.2361469268798828,0,,,,
299,1.2332350015640259,0,,,,
311,,0,0.44780001044273376,1.6227338314056396,,
311,,0,,,0.3651091754436493,0.4578999876976013
349,0.7151753902435303,1,,,,
399,0.6669256687164307,1,,,,
449,0.6149165630340576,1,,,,
499,0.6281278133392334,1,,,,
549,0.42505109310150146,1,,,,
599,0.793620765209198,1,,,,
623,,1,0.6000999808311462,1.2151933908462524,,
623,,1,,,0.5281450152397156,0.6165000200271606
649,0.026927947998046875,2,,,,
699,-0.041054606437683105,2,,,,
749,-0.043143391609191895,2,,,,
799,-0.5019761323928833,2,,,,
849,-0.13778090476989746,2,,,,
899,-0.015425324440002441,2,,,,
935,,2,0.6414999961853027,1.2164411544799805,,
935,,2,,,0.6281550526618958,0.6700999736785889
949,-0.5002902746200562,3,,,,
999,-0.9022507071495056,3,,,,
1049,-1.0370920896530151,3,,,,
1099,-1.1689246892929077,3,,,,
1149,-0.8402817249298096,3,,,,
1199,-0.8480420112609863,3,,,,
1247,,3,0.699999988079071,1.0126631259918213,,
1247,,3,,,0.6860977411270142,0.7437999844551086
1249,-1.4329679012298584,4,,,,
1299,-1.27485990524292,4,,,,
1349,-1.7915687561035156,4,,,,
1399,-1.8632984161376953,4,,,,
1449,-1.2309331893920898,4,,,,
1499,-1.5057717561721802,4,,,,
1549,-1.3605058193206787,4,,,,
1559,,4,0.6970999836921692,1.1071401834487915,,
1559,,4,,,0.7186247706413269,0.7376999855041504
1599,-1.6730763912200928,5,,,,
1649,-2.0536131858825684,5,,,,
1699,-1.956678032875061,5,,,,
1749,-2.541031837463379,5,,,,
1799,-2.2429261207580566,5,,,,
1849,-2.1585168838500977,5,,,,
1871,,5,0.7476000189781189,0.9514136910438538,,
1871,,5,,,0.7501752972602844,0.7973999977111816
1899,-3.452023983001709,6,,,,
1949,-3.011516809463501,6,,,,
1999,-2.99371600151062,6,,,,
2049,-3.3233513832092285,6,,,,
2099,-2.7831006050109863,6,,,,
2149,-3.3893215656280518,6,,,,
2183,,6,0.7688999772071838,0.9667525291442871,,
2183,,6,,,0.7741636633872986,0.8065999746322632
2199,-3.8933706283569336,7,,,,
2249,-3.7698798179626465,7,,,,
2299,-4.032408714294434,7,,,,
2349,-4.177680015563965,7,,,,
2399,-3.8333592414855957,7,,,,
2449,-3.528170585632324,7,,,,
2495,,7,0.7786999940872192,0.9805758595466614,,
2495,,7,,,0.7924679517745972,0.8203999996185303
2499,-4.512150764465332,8,,,,
2549,-4.839170455932617,8,,,,
2599,-4.709109783172607,8,,,,
2649,-4.313827991485596,8,,,,
2699,-4.785493850708008,8,,,,
2749,-4.542690277099609,8,,,,
2799,-4.699385643005371,8,,,,
2807,,8,0.7918000221252441,0.9371474385261536,,
2807,,8,,,0.8093199133872986,0.8424999713897705
2849,-5.383485317230225,9,,,,
2899,-5.30086088180542,9,,,,
2949,-5.566051959991455,9,,,,
2999,-4.976444244384766,9,,,,
3049,-5.435391426086426,9,,,,
3099,-5.256236553192139,9,,,,
3119,,9,0.8065999746322632,0.9278995990753174,,
3119,,9,,,0.8225160241127014,0.8525999784469604
3149,-3.802184581756592,10,,,,
3199,-4.531185150146484,10,,,,
3249,-5.657082557678223,10,,,,
3299,-4.470345973968506,10,,,,
3349,-6.063906669616699,10,,,,
3399,-4.698713302612305,10,,,,
3431,,10,0.717199981212616,1.4414350986480713,,
3431,,10,,,0.7008714079856873,0.7544999718666077
3449,-5.6272172927856445,11,,,,
3499,-5.454322814941406,11,,,,
3549,-5.812972068786621,11,,,,
3599,-5.405176162719727,11,,,,
3649,-6.0033955574035645,11,,,,
3699,-6.306127548217773,11,,,,
3743,,11,0.7552000284194946,1.2366892099380493,,
3743,,11,,,0.7561097741127014,0.7962999939918518
3749,-5.986123085021973,12,,,,
3799,-6.72589635848999,12,,,,
3849,-7.042370796203613,12,,,,
3899,-6.308819770812988,12,,,,
3949,-5.440356254577637,12,,,,
3999,-6.499210834503174,12,,,,
4049,-5.567447662353516,12,,,,
4055,,12,0.7615000009536743,1.2709271907806396,,
4055,,12,,,0.7739382982254028,0.8008000254631042
4099,-6.693312644958496,13,,,,
4149,-7.425605297088623,13,,,,
4199,-6.766241550445557,13,,,,
4249,-6.888400077819824,13,,,,
4299,-6.873172760009766,13,,,,
4349,-6.440800666809082,13,,,,
4367,,13,0.765500009059906,1.2767534255981445,,
4367,,13,,,0.7891877293586731,0.8086000084877014
4399,-6.763493537902832,14,,,,
4449,-7.247996807098389,14,,,,
4499,-7.26177453994751,14,,,,
4549,-8.371962547302246,14,,,,
4599,-7.529207229614258,14,,,,
4649,-6.9202880859375,14,,,,
4679,,14,0.7925000190734863,1.1177078485488892,,
4679,,14,,,0.8052634000778198,0.8378000259399414
4699,-8.532267570495605,15,,,,
4749,-7.971447467803955,15,,,,
4799,-8.420031547546387,15,,,,
4849,-8.788724899291992,15,,,,
4899,-8.666886329650879,15,,,,
4949,-7.837974548339844,15,,,,
4991,,15,0.8011999726295471,1.1309692859649658,,
4991,,15,,,0.8141276240348816,0.8500000238418579
4999,-9.247538566589355,16,,,,
