step,train_loss1,train_loss2,epoch,train_acc1,train_acc2,test_acc
5699,0.0012373749632388353,0.0012742838589474559,14,,,
5749,0.0006193461013026536,0.00043914493289776146,14,,,
5799,0.000727690348867327,0.0013818751322105527,14,,,
5849,0.0009280843660235405,0.000703042431268841,14,,,
5849,,,14,0.845392644405365,0.8517828583717346,0.8396000266075134
5899,0.0005500902188941836,0.00038794585270807147,15,,,
5949,0.0014140064595267177,0.0024402812123298645,15,,,
5999,0.0007835743599571288,0.00067066156771034,15,,,
6049,0.0011963172582909465,0.0011174484388902783,15,,,
6099,0.0005275339935906231,0.0004906888352707028,15,,,
6149,0.0009932254906743765,0.0007061423966661096,15,,,
6199,0.0004806954530067742,0.0002670695830602199,15,,,
6239,,,15,0.8530048131942749,0.8525040149688721,0.833899974822998
6249,0.00016952132864389569,0.00019057220197282732,16,,,
6299,0.0006367511814460158,0.0005726481904275715,16,,,
6349,7.794877456035465e-05,0.00021438449039123952,16,,,
6399,0.0008952771895565093,0.0006222128868103027,16,,,
6449,0.00023281863832380623,0.00039732427103444934,16,,,
6499,0.0008750684792175889,0.0009998880559578538,16,,,
6549,0.0014983247965574265,0.0009599048062227666,16,,,
6599,0.0003810263879131526,0.00028925854712724686,16,,,
6629,,,16,0.8594751358032227,0.8602964878082275,0.8361999988555908
6649,0.00020412253797985613,0.00011198024003533646,17,,,
6699,0.0004749959916807711,0.0006044398760423064,17,,,
6749,0.000942401064094156,0.0010156109929084778,17,,,
6799,0.0007597309886477888,0.0006529120146296918,17,,,
6849,0.0004809785168617964,0.000514752697199583,17,,,
6899,0.0008198899449780583,0.00027827388839796185,17,,,
6949,0.001033863052725792,0.000957312120590359,17,,,
6999,0.0024640867486596107,0.00155059271492064,17,,,
7019,,,17,0.8568910360336304,0.8623397350311279,0.8337000012397766
7049,0.0006411932408809662,0.000496557739097625,18,,,
7099,0.00033909117337316275,0.0004011579731013626,18,,,
7149,0.0002753562293946743,0.0005174760590307415,18,,,
7199,0.0014117587124928832,0.001312284846790135,18,,,
7249,0.000934744079131633,0.0010278228437528014,18,,,
7299,0.0003163810179103166,0.00023061841784510761,18,,,
7349,0.001628962578251958,0.0007867158274166286,18,,,
7399,0.0006592225981876254,0.0007234644726850092,18,,,
7409,,,18,0.8619591593742371,0.8642227649688721,0.854200005531311
7449,0.0010057975305244327,0.0007276720134541392,19,,,
7499,0.0005186761845834553,0.0007463587098754942,19,,,
7549,8.387990237679332e-05,0.0008815787150524557,19,,,
7599,0.0012104018824175,0.001143870991654694,19,,,
7649,0.0006487930659204721,0.00041008336120285094,19,,,
7699,0.0004946908447891474,0.0011624585604295135,19,,,
7749,0.0004256487882230431,0.00036529183853417635,19,,,
7799,0.0018290819134563208,0.001073753577657044,19,,,
7799,,,19,0.8646233677864075,0.8698117136955261,0.8518999814987183
7849,0.0010842167539522052,0.0009277748758904636,20,,,
7899,0.001391166471876204,0.0007091719890013337,20,,,
7949,0.0008564129238948226,0.0006808204343542457,20,,,
7999,0.001559942844323814,0.0013388616498559713,20,,,
8049,0.0007138060173019767,0.0006480565061792731,20,,,
8099,0.0005465708673000336,0.0005418544169515371,20,,,
8149,0.0009142041672021151,0.0006562504568137228,20,,,
8189,,,20,0.8670472502708435,0.8581129908561707,0.8575000166893005
8199,0.00012472260277718306,0.000188022168003954,21,,,
8249,0.00010617494262987748,5.663760384777561e-05,21,,,
8299,0.0002685881336219609,0.0004132761969231069,21,,,
8349,0.00031618878711014986,0.0004280100984033197,21,,,
8399,0.00012936409621033818,7.111675950000063e-05,21,,,
8449,0.000749597733374685,0.0007143032853491604,21,,,
8499,0.001069493591785431,0.0006388597539626062,21,,,
8549,0.0004969466826878488,0.0006965771317481995,21,,,
8579,,,21,0.8686097860336304,0.8676882982254028,0.8603000044822693
8599,0.0005351830623112619,0.00041590651380829513,22,,,
8649,0.0002002053806791082,5.18898232257925e-05,22,,,
8699,0.00018415748490951955,0.0003700540983118117,22,,,
8749,0.0007791619282215834,0.0008678574813529849,22,,,
8799,8.714109571883455e-05,0.0001059767892002128,22,,,
8849,0.001445747329853475,0.0007860740297473967,22,,,
8899,7.71356571931392e-05,0.00040769900078885257,22,,,
8949,0.0003622749645728618,0.0006919604493305087,22,,,
8969,,,22,0.8676682710647583,0.8716145753860474,0.8547999858856201
8999,0.0007450620178133249,0.0007612801273353398,23,,,
9049,0.00016489342669956386,0.00046494710841216147,23,,,
9099,0.004133983049541712,0.0018108994700014591,23,,,
9149,0.0026534395292401314,0.0007586146239191294,23,,,
9199,0.0006450965884141624,0.000846319948323071,23,,,
9249,0.0009639871423132718,0.00018244805687572807,23,,,
9299,0.0005638269940391183,0.000356724311131984,23,,,
9349,0.0007611847249791026,0.0001465067034587264,23,,,
9359,,,23,0.8589943647384644,0.8748196959495544,0.8611000180244446
9399,0.00031763219158165157,0.0004370383976493031,24,,,
9449,0.00022090674610808492,0.0008904763963073492,24,,,
9499,0.0007528527057729661,0.0008351457072421908,24,,,
9549,0.000833878992125392,0.0006599103799089789,24,,,
9599,0.000443109282059595,0.0008565624011680484,24,,,
9649,0.00014792564616072923,0.00029178056865930557,24,,,
9699,0.00012589077232405543,7.78294270276092e-05,24,,,
9749,0.00022309419000521302,0.0007953937747515738,24,,,
9749,,,24,0.8749399185180664,0.8778846263885498,0.866599977016449
9799,0.0003358832618687302,0.0004171477339696139,25,,,
9849,0.0006118930759839714,0.0003976250591222197,25,,,
9899,0.0004721549339592457,0.0004563817929010838,25,,,
9949,0.0005786325200460851,0.00026826438261196017,25,,,
9999,0.00015774632629472762,0.00014315017324406654,25,,,
10049,0.00030455950764007866,0.0011282386258244514,25,,,
10099,0.0005929549806751311,0.0006167165702208877,25,,,
10139,,,25,0.8740785121917725,0.8796674609184265,0.8532999753952026
10149,7.025072409305722e-05,0.0001499566133134067,26,,,
10199,0.0009026637999340892,0.0006475259433500469,26,,,
10249,9.949399827746674e-05,4.274485763744451e-05,26,,,
10299,6.18923659203574e-05,0.00015058278222568333,26,,,
10349,0.0002848895965144038,0.00021997987641952932,26,,,
10399,0.0002547375624999404,0.00047346181236207485,26,,,
10449,0.0005107677425257862,0.00034825311740860343,26,,,
10499,0.00016861945914570242,0.00019058200996369123,26,,,
10529,,,26,0.8795873522758484,0.8794671297073364,0.8549000024795532
10549,0.00010382432083133608,0.0003834219241980463,27,,,
10599,0.0009858906269073486,0.0008432153845205903,27,,,
10649,0.00030539731960743666,0.0004961825325153768,27,,,
10699,0.00014284900680650026,0.00020646420307457447,27,,,
10749,0.0005825434345752001,0.000654076284263283,27,,,
10799,0.0004484855744522065,8.15001767477952e-05,27,,,
10849,0.0006429846398532391,0.0008984571904875338,27,,,
10899,0.0017225159099325538,0.0006397282122634351,27,,,
10919,,,27,0.8786858916282654,0.8784054517745972,0.8662999868392944
10949,0.0002635247656144202,0.0007600273238494992,28,,,
10999,0.0005847154534421861,0.0007683616713620722,28,,,
11049,0.00018103388720192015,0.000320772232953459,28,,,
11099,0.000416048860643059,0.00026430326397530735,28,,,
11149,0.0008970248745754361,0.0013849691022187471,28,,,
11199,0.0003509102971293032,0.00023745701764710248,28,,,
11249,0.0004770966770593077,5.7976485550170764e-05,28,,,
11299,0.0006445979815907776,0.0006934733828529716,28,,,
11309,,,28,0.8809094429016113,0.8834936022758484,0.8711000084877014
11349,0.00010775648115668446,0.00034080096520483494,29,,,
11399,0.00025874850689433515,7.250959606608376e-05,29,,,
11449,0.00021846487652510405,0.00041697200504131615,29,,,
11499,0.0009308031876571476,0.0003506891371216625,29,,,
11549,0.0005061585106886923,0.0005056755035184324,29,,,
11599,0.0004855701408814639,0.000743251119274646,29,,,
11649,0.0008194504771381617,0.000535887957084924,29,,,
11699,0.0002235277061117813,0.0003551393165253103,29,,,
11699,,,29,0.8852163553237915,0.8825921416282654,0.8666999936103821
11749,0.00020047889847774059,0.00024173154088202864,30,,,
11799,0.00014545719022862613,0.00014180409198161215,30,,,
11849,0.00011570978676900268,0.0002768014383036643,30,,,
11899,0.0006797342211939394,0.0007509263814426959,30,,,
11949,0.0005827458808198571,0.00024749297881498933,30,,,
11999,3.614269007812254e-05,0.00017535356164444238,30,,,
12049,0.0010647960007190704,0.0010991477174684405,30,,,
12089,,,30,0.8830528855323792,0.8842748403549194,0.866100013256073
12099,7.175774953793734e-05,7.806888606864959e-05,31,,,
12149,0.00021041538275312632,8.22525835246779e-05,31,,,
12199,0.0009061802411451936,0.0006550553371198475,31,,,
12249,0.00029701957828365266,0.00047194078797474504,31,,,
12299,0.00023386170505546033,0.0006878268322907388,31,,,
12349,0.00032012633164413273,0.00037394993705675006,31,,,
12399,0.00027133015100844204,0.0004288116469979286,31,,,
12449,0.0010682381689548492,0.0011987917823716998,31,,,
12479,,,31,0.8862980604171753,0.8864383101463318,0.8648999929428101
12499,0.0010352168465033174,0.0013061835197731853,32,,,
12549,0.0005276545998640358,0.0007420966285280883,32,,,
12599,0.0004494723107200116,0.0009232870652340353,32,,,
12649,0.0004598977684509009,0.000300758023513481,32,,,
12699,0.00024069570645224303,0.00020189459610264748,32,,,
12749,0.0007677602116018534,0.0002791713923215866,32,,,
12799,0.00034085955121554434,0.00024815709912218153,32,,,
12849,0.000574675272218883,0.000718461349606514,32,,,
12869,,,32,0.8884415030479431,0.8854767680168152,0.8687000274658203
12899,0.00014314700092654675,3.5970497265225276e-05,33,,,
12949,0.0006158737814985216,0.00031876793946139514,33,,,
12999,0.00012534922279883176,6.525326170958579e-05,33,,,
13049,0.0003329089959152043,4.7846675442997366e-05,33,,,
13099,0.00035926539567299187,0.0006317020743153989,33,,,
13149,0.000769015692640096,0.00018723182438407093,33,,,
13199,0.000542476016562432,0.0004499945498537272,33,,,
13249,0.0005543436855077744,0.0014533133944496512,33,,,
13259,,,33,0.8888421654701233,0.8912460207939148,0.8705000281333923
13299,0.0008924011490307748,0.00016380932356696576,34,,,
13349,0.0005216586287133396,0.0002733386354520917,34,,,
13399,0.0007854506839066744,0.000582360487896949,34,,,
13449,0.0005784879322163761,6.408538320101798e-05,34,,,
13499,0.00013578760263044387,0.00018725398695096374,34,,,
13549,0.0005497975507751107,0.0012642315123230219,34,,,
13599,0.0005203541368246078,0.0007978424546308815,34,,,
13649,0.00029438993078656495,0.00023460800002794713,34,,,
13649,,,34,0.8871594667434692,0.8917267918586731,0.8597999811172485
13699,3.094544808845967e-05,0.0006297379150055349,35,,,
13749,0.0006981351762078702,0.0008890046156011522,35,,,
13799,0.0002845296694431454,0.0007030832930468023,35,,,
13849,0.0002617331629153341,0.00032934232149273157,35,,,
13899,0.00017211076919920743,0.0008994346135295928,35,,,
13949,8.031156176002696e-05,4.330407682573423e-05,35,,,
13999,2.9593278668471612e-05,0.00038810467231087387,35,,,
14039,,,35,0.8921674489974976,0.8924478888511658,0.8720999956130981
14049,0.00100255711004138,0.0004846992960665375,36,,,
14099,0.0004569104057736695,0.00013731491344515234,36,,,
14149,0.00027972692623734474,0.0002317741309525445,36,,,
14199,4.600725878844969e-05,0.00017852599557954818,36,,,
14249,0.0003916408750228584,0.00034063932253047824,36,,,
14299,9.908475476549938e-05,0.00019150538719259202,36,,,
14349,6.779639807064086e-05,0.0006223222007974982,36,,,
14399,0.00021561843459494412,0.0006217198679223657,36,,,
14429,,,36,0.8899438977241516,0.8902243375778198,0.8736000061035156
14449,0.00017403445963282138,0.0009386619203723967,37,,,
14499,0.00014899273810442537,5.272671114653349e-05,37,,,
14549,0.00016730379138607532,0.0003457468992564827,37,,,
14599,0.0004461962671484798,0.000531134894117713,37,,,
14649,0.0010600482346490026,0.00031333809602074325,37,,,
14699,0.0003245804982725531,2.5641922547947615e-05,37,,,
14749,0.0007646128069609404,0.00019149365834891796,37,,,
14799,0.0008703698986209929,0.0003180622879881412,37,,,
14819,,,37,0.8898237347602844,0.892147421836853,0.8704000115394592
14849,0.00018006269237957895,0.00017936252697836608,38,,,
14899,0.000656304182484746,0.0002490605693310499,38,,,
14949,2.4716498955967836e-05,0.0003955224237870425,38,,,
14999,0.00040099502075463533,9.60950565058738e-05,38,,,
15049,0.0001207684981636703,0.000353709066985175,38,,,
15099,0.0007748276693746448,0.0005752964643761516,38,,,
15149,0.0006562112830579281,0.0011716479202732444,38,,,
15199,0.0004043842200189829,0.00022926645760890096,38,,,
15209,,,38,0.8920072317123413,0.8909655213356018,0.8792999982833862
15249,1.8156451915274374e-05,0.00016651611076667905,39,,,
15299,0.000104654194728937,0.00011121526767965406,39,,,
15349,0.0003050063969567418,7.77222157921642e-05,39,,,
15399,5.5663007515249774e-05,5.33950405952055e-05,39,,,
15449,3.196522084181197e-05,0.00018464277673047036,39,,,
15499,6.334863428492099e-05,9.592888818588108e-05,39,,,
15549,1.7525098883197643e-05,0.0005010694731026888,39,,,
15599,0.00015577803424093872,0.00017238575674127787,39,,,
15599,,,39,0.8949719667434692,0.8942107558250427,0.8701000213623047
15649,0.0003363605646882206,0.00011490560427773744,40,,,
15699,0.0008788976701907814,0.0009421735885553062,40,,,
15749,0.0008263216586783528,7.99373010522686e-05,40,,,
15799,0.0001226729800691828,0.00011063233978347853,40,,,
15849,2.4363571355934255e-05,6.602935900446028e-05,40,,,
15899,0.0005681933253072202,0.0006349852774292231,40,,,
15949,0.00010482115612830967,0.00033706522663123906,40,,,
15989,,,40,0.8956129550933838,0.896794855594635,0.8726999759674072
15999,0.0001286403276026249,5.878490992472507e-05,41,,,
16049,0.0009420395363122225,0.0004969459259882569,41,,,
16099,1.2986754882149398e-05,0.00010054973972728476,41,,,
16149,0.0001332179963355884,0.0002362667437409982,41,,,
16199,3.202642619726248e-05,3.868897692882456e-05,41,,,
16249,0.00032464481773786247,0.00040819900459609926,41,,,
16299,0.0014639992732554674,0.0005241080652922392,41,,,
16349,0.00019904722284991294,4.139759039389901e-05,41,,,
16379,,,41,0.8943910002708435,0.8977163434028625,0.8741999864578247
16399,0.0003369597834534943,8.949961920734495e-05,42,,,
16449,0.00020868108549620956,0.0003886095655616373,42,,,
16499,0.00013469184341374785,0.0006948867230676115,42,,,
16549,0.00018050160724669695,9.376390153192915e-06,42,,,
16599,1.9628945665317588e-05,5.371976658352651e-05,42,,,
16649,0.00010897635365836322,0.00013163438416086137,42,,,
16699,0.00036786581040360034,7.101923256414011e-05,42,,,
16749,0.00044974032789468765,0.0008012850885279477,42,,,
16769,,,42,0.8963942527770996,0.8967347741127014,0.869700014591217
16799,0.00022339518181979656,0.00038804663927294314,43,,,
16849,0.0016128127463161945,0.0012536811409518123,43,,,
16899,0.000802846101578325,0.0005858586519025266,43,,,
16949,0.0013499915366992354,0.00030229598633013666,43,,,
16999,0.0005930325132794678,0.0001948083663592115,43,,,
17049,0.00026831988361664116,0.00011820261715911329,43,,,
17099,4.398062810651027e-05,0.00017712748376652598,43,,,
17149,0.0007144039263948798,0.0002662855258677155,43,,,
17159,,,43,0.8812500238418579,0.8979367017745972,0.8817999958992004
17199,0.0004005093942396343,0.0002338642516406253,44,,,
17249,4.812794577446766e-05,7.888595428084955e-05,44,,,
17299,8.466456347377971e-05,0.0001904568780446425,44,,,
17349,3.897598617186304e-06,5.981123194942484e-06,44,,,
17399,0.0004393015115056187,0.0002001590037252754,44,,,
17449,0.0006104596541263163,0.00021294924954418093,44,,,
17499,0.00012648417032323778,0.0002918525133281946,44,,,
17549,9.22829276532866e-05,7.905514939920977e-05,44,,,
17549,,,44,0.8982171416282654,0.902924656867981,0.8838000297546387
17599,9.65450526564382e-05,0.0005432829493656754,45,,,
17649,2.8255310098757036e-05,0.0001235136587638408,45,,,
17699,6.119009776739404e-05,2.1652151190210134e-05,45,,,
17749,0.0005425153067335486,0.0003987306263297796,45,,,
17799,0.00010738101991591975,0.00039349537109956145,45,,,
17849,0.0002119381242664531,2.1539744921028614e-05,45,,,
17899,0.00011862794781336561,0.0004675403470173478,45,,,
17939,,,45,0.9003005027770996,0.9006209969520569,0.8817999958992004
17949,7.551022008556174e-06,0.00022509256086777896,46,,,
17999,8.257903391495347e-05,7.790814561303705e-05,46,,,
18049,4.949916183250025e-05,0.0001762111351126805,46,,,
18099,6.105317879701033e-05,0.00011480457033030689,46,,,
18149,7.766194357827771e-06,5.426106145023368e-05,46,,,
18199,4.888719922746532e-05,4.375103526399471e-05,46,,,
18249,7.407353405142203e-05,7.121540693333372e-05,46,,,
18299,0.0003184883389621973,5.8531310060061514e-05,46,,,
18329,,,46,0.8988381624221802,0.900701105594635,0.8740000128746033
18349,0.00021118296717759222,0.0008891882025636733,47,,,
18399,0.00026517771766521037,9.235825564246625e-05,47,,,
18449,7.226636807899922e-05,2.2517129764310084e-05,47,,,
18499,0.000314334814902395,0.00014032052422408015,47,,,
18549,7.169998571043834e-05,0.00013420291361398995,47,,,
18599,5.047339072916657e-05,0.00035958626540377736,47,,,
18649,0.0010253896471112967,0.0003620603238232434,47,,,
18699,0.00036746851401403546,0.0007487392285838723,47,,,
18719,,,47,0.8989382982254028,0.8977764248847961,0.8802000284194946
18749,8.152001100825146e-05,0.0010893241269513965,48,,,
18799,0.00017054297495633364,0.0003090545069426298,48,,,
18849,0.00045348264393396676,9.739944653119892e-05,48,,,
18899,0.00013848015805706382,0.00024223196669481695,48,,,
18949,0.0001050792052410543,0.00011015964992111549,48,,,
18999,0.0004802165203727782,0.0003751861222553998,48,,,
19049,6.834298255853355e-05,7.064425881253555e-05,48,,,
19099,0.00020726074581034482,0.00014858557551633567,48,,,
19109,,,48,0.9014022350311279,0.9024639129638672,0.8816999793052673
19149,7.592613837914541e-05,0.0008778421324677765,49,,,
19199,1.9649391106213443e-05,6.83446996845305e-05,49,,,
19249,0.00017897812358569354,0.00012831213825847954,49,,,
19299,5.215152486925945e-05,3.4840784792322665e-05,49,,,
19349,0.0003807572938967496,0.000351408205460757,49,,,
19399,8.896036160876974e-05,0.0001605036813998595,49,,,
19449,2.5535779059282504e-05,0.00015787377196829766,49,,,
19499,0.00017521664267405868,2.0413935999386013e-05,49,,,
19499,,,49,0.9005609154701233,0.9030048251152039,0.8830000162124634
19549,0.0003538353485055268,0.00042606284841895103,50,,,
19599,1.4047927834326401e-05,0.0001726997143123299,50,,,
19649,0.0004041392239741981,1.9985191102023236e-05,50,,,
19699,0.0004182618285994977,0.000152825508848764,50,,,
19749,0.0008563522133044899,0.0007658422691747546,50,,,
19799,0.0003379749250598252,0.0002190407831221819,50,,,
19849,0.0002909241884481162,3.474422555882484e-05,50,,,
19889,,,50,0.9017428159713745,0.9036057591438293,0.8700000047683716
19899,0.00042113810195587575,0.0011460990644991398,51,,,
19949,0.00014643488975707442,3.941322211176157e-05,51,,,
19999,0.00017669799854047596,0.00017781589122023433,51,,,
20049,0.00021024540183134377,7.66660668887198e-05,51,,,
20099,0.0005991898360662162,1.8320684830541722e-05,51,,,
20149,2.6510753741604276e-05,2.0396444597281516e-05,51,,,
20199,0.00022875065042171627,2.8487056624726392e-05,51,,,
20249,0.00018936552805826068,0.00044074293691664934,51,,,
20279,,,51,0.9050480723381042,0.904767632484436,0.885200023651123
20299,2.1460558855324052e-05,5.378498462960124e-05,52,,,
20349,0.00029189875931479037,0.0003595910966396332,52,,,
20399,0.0005767421680502594,7.375376299023628e-05,52,,,
20449,0.0003049538063351065,0.0011483753332868218,52,,,
20499,0.0001603886194061488,0.0001651229104027152,52,,,
20549,5.046595833846368e-05,0.00014106878370512277,52,,,
20599,0.00032017743797041476,0.0001432681456208229,52,,,
20649,4.13529560319148e-05,0.00025591131998226047,52,,,
20669,,,52,0.9030649065971375,0.9055889248847961,0.8828999996185303
20699,0.0002482794225215912,0.0002487720048520714,53,,,
20749,0.00021686636318918318,2.979115379275754e-05,53,,,
20799,0.0007994431653060019,0.0004123563121538609,53,,,
20849,0.0004207582969684154,0.0001235265372088179,53,,,
20899,7.892398571129888e-05,2.483211937942542e-05,53,,,
20949,3.774106517084874e-05,6.374999793479219e-05,53,,,
20999,0.0001455910678487271,0.00032140055554918945,53,,,
21049,0.000397964206058532,1.3962595403427258e-05,53,,,
21059,,,53,0.9042868614196777,0.9050280451774597,0.8804000020027161
21099,3.062418909394182e-05,3.340168041177094e-05,54,,,
21149,5.5145297665148973e-05,0.00018603765056468546,54,,,
21199,1.1347437066433486e-05,0.0001568498701089993,54,,,
21249,7.494699821108952e-05,9.866601612884551e-05,54,,,
21299,0.00014231794921215624,0.00016423578199464828,54,,,
21349,0.0003666737175080925,0.0005536350072361529,54,,,
21399,8.273983985418454e-05,0.0006247072014957666,54,,,
21449,0.0018885318422690034,0.00040603309753350914,54,,,
21449,,,54,0.9040464758872986,0.9076923131942749,0.8808000087738037
21499,2.5442583137191832e-05,0.0003464561013970524,55,,,
21549,0.0004430058179423213,5.0711754738586023e-05,55,,,
21599,9.006063919514418e-06,0.00013956858310848475,55,,,
