train_loss2,epoch,step,train_loss1,val_acc2,val_acc1,train_acc1,test_acc,train_acc2
0.003090988378971815,13,4149,0.003124843118712306,,,,,
0.004454726818948984,13,4199,0.004680784419178963,,,,,
0.0039841835387051105,13,4249,0.0034321434795856476,,,,,
0.0028289086185395718,13,4299,0.003403083188459277,,,,,
0.0031762546859681606,13,4349,0.003237698459997773,,,,,
,13,4367,,0.6607000231742859,0.722599983215332,,,
,13,4367,,,,0.751878023147583,0.7641000151634216,0.7512019276618958
0.003816914977505803,14,4399,0.003269461216405034,,,,,
0.0021650795824825764,14,4449,0.0019787882920354605,,,,,
0.003619244322180748,14,4499,0.0029542099218815565,,,,,
0.003532067872583866,14,4549,0.004551947582513094,,,,,
0.0029961043037474155,14,4599,0.002223755232989788,,,,,
0.004414358641952276,14,4649,0.0036394153721630573,,,,,
,14,4679,,0.727400004863739,0.7448999881744385,,,
,14,4679,,,,0.7574118375778198,0.7767999768257141,0.7553085088729858
0.003021421143785119,15,4699,0.003621395444497466,,,,,
0.0039288997650146484,15,4749,0.0033281135838478804,,,,,
0.004428010433912277,15,4799,0.0040092747658491135,,,,,
0.0023938065860420465,15,4849,0.003146876348182559,,,,,
0.003612934611737728,15,4899,0.003065221244469285,,,,,
0.002781359478831291,15,4949,0.002429900225251913,,,,,
,15,4991,,0.6898000240325928,0.7110000252723694,,,
,15,4991,,,,0.7584885954856873,0.7361000180244446,0.7589643597602844
0.003227921901270747,16,4999,0.0033070796635001898,,,,,
0.002876110840588808,16,5049,0.0030699875205755234,,,,,
0.0023739724420011044,16,5099,0.003157631494104862,,,,,
0.003437601961195469,16,5149,0.004460685886442661,,,,,
0.0032357783056795597,16,5199,0.0030915490351617336,,,,,
0.00382490293122828,16,5249,0.0035723315086215734,,,,,
0.002614736557006836,16,5299,0.0030048449989408255,,,,,
,16,5303,,0.7423999905586243,0.7016000151634216,,,
,16,5303,,,,0.7634965777397156,0.7379000186920166,0.7611428499221802
0.004315540660172701,17,5349,0.004791854415088892,,,,,
0.0029354833532124758,17,5399,0.002835749415680766,,,,,
0.003233207855373621,17,5449,0.002941127633675933,,,,,
0.0036204305943101645,17,5499,0.0044961124658584595,,,,,
0.0031332357320934534,17,5549,0.003071627113968134,,,,,
0.0034136034082621336,17,5599,0.0033716042526066303,,,,,
,17,5615,,0.642300009727478,0.7595999836921692,,,
,17,5615,,,,0.7621194124221802,0.795799970626831,0.7626702785491943
0.0035040313377976418,18,5649,0.003917702939361334,,,,,
0.002884072717279196,18,5699,0.003412605030462146,,,,,
0.004262520465999842,18,5749,0.005013427697122097,,,,,
0.0032221488654613495,18,5799,0.003917337860912085,,,,,
0.002620403189212084,18,5849,0.002072906121611595,,,,,
0.0044004893861711025,18,5899,0.004023872781544924,,,,,
,18,5927,,0.7296000123023987,0.7398999929428101,,,
,18,5927,,,,0.7646484375,0.781000018119812,0.7662760615348816
0.004248080309480429,19,5949,0.004311181139200926,,,,,
0.004421680234372616,19,5999,0.004183685872703791,,,,,
0.0033992996904999018,19,6049,0.0033541566226631403,,,,,
0.0030396722722798586,19,6099,0.0032918646465986967,,,,,
0.003361470764502883,19,6149,0.0030475426465272903,,,,,
0.003180837957188487,19,6199,0.0027535208500921726,,,,,
,19,6239,,0.7132999897003174,0.715499997138977,,,
,19,6239,,,,0.7691807150840759,0.7494000196456909,0.7683543562889099
0.0032671489752829075,20,6249,0.0027300838846713305,,,,,
0.003457274055108428,20,6299,0.003214590484276414,,,,,
0.0027582708280533552,20,6349,0.002666533924639225,,,,,
0.0066313184797763824,20,6399,0.00548831932246685,,,,,
0.002168566919863224,20,6449,0.002542822854593396,,,,,
0.00299301790073514,20,6499,0.003141755471006036,,,,,
0.003713390324264765,20,6549,0.003005184466019273,,,,,
,20,6551,,0.7045000195503235,0.7239999771118164,,,
,20,6551,,,,0.7699569463729858,0.760200023651123,0.7720352411270142
0.003663155250251293,21,6599,0.0038236891850829124,,,,,
0.0034707814920693636,21,6649,0.0029648065101355314,,,,,
0.0023598945699632168,21,6699,0.00238309265114367,,,,,
0.0035061342641711235,21,6749,0.0037037606816738844,,,,,
0.0038966515567153692,21,6799,0.003846804378554225,,,,,
0.004247852135449648,21,6849,0.0039902846328914165,,,,,
,21,6863,,0.7303000092506409,0.7271999716758728,,,
,21,6863,,,,0.7673527598381042,0.7635999917984009,0.7662259340286255
0.002645358443260193,22,6899,0.0030240644700825214,,,,,
0.002680526115000248,22,6949,0.0032853465527296066,,,,,
0.0022210394963622093,22,6999,0.002976049203425646,,,,,
0.0042259786278009415,22,7049,0.0043272520415484905,,,,,
0.003806643420830369,22,7099,0.0030806721188127995,,,,,
0.0029406282119452953,22,7149,0.0037659674417227507,,,,,
,22,7175,,0.7336999773979187,0.7063999772071838,,,
,22,7175,,,,0.7691807150840759,0.7336999773979187,0.770582914352417
0.00395215442404151,23,7199,0.004242574796080589,,,,,
0.0042007858864963055,23,7249,0.00419312808662653,,,,,
0.004167755134403706,23,7299,0.0043954807333648205,,,,,
0.0037822306621819735,23,7349,0.004012647550553083,,,,,
0.0035221052821725607,23,7399,0.002664047759026289,,,,,
0.0036588271614164114,23,7449,0.0035728111397475004,,,,,
,23,7487,,0.7738000154495239,0.7039999961853027,,,
,23,7487,,,,0.775465726852417,0.7330999970436096,0.7742888331413269
0.002662941813468933,24,7499,0.0025957634206861258,,,,,
0.0031284743454307318,24,7549,0.00295279617421329,,,,,
0.002892078133299947,24,7599,0.002602790482342243,,,,,
0.0019265168812125921,24,7649,0.002150085987523198,,,,,
0.003041322808712721,24,7699,0.0033149556256830692,,,,,
0.004071137867867947,24,7749,0.003103879513218999,,,,,
0.0029321659822016954,24,7799,0.002596696373075247,,,,,
,24,7799,,0.7465999722480774,0.7189000248908997,,,
,24,7799,,,,0.7736127972602844,0.7404999732971191,0.7769681215286255
0.0026781971100717783,25,7849,0.002598614664748311,,,,,
0.003316006390377879,25,7899,0.003499031998217106,,,,,
0.004213033244013786,25,7949,0.004246008116751909,,,,,
0.0034469328820705414,25,7999,0.003534522606059909,,,,,
0.0027209834661334753,25,8049,0.003638944821432233,,,,,
0.0022140294313430786,25,8099,0.002658115467056632,,,,,
,25,8111,,0.7440999746322632,0.7009000182151794,,,
,25,8111,,,,0.7763922214508057,0.7415000200271606,0.7785707116127014
0.002337127225473523,26,8149,0.0021016020327806473,,,,,
0.002601041691377759,26,8199,0.0027580203022807837,,,,,
0.003535065334290266,26,8249,0.0030603110790252686,,,,,
0.002750637009739876,26,8299,0.002479087095707655,,,,,
0.0025339177809655666,26,8349,0.0027369647286832333,,,,,
0.002902677748352289,26,8399,0.0029749199748039246,,,,,
,26,8423,,0.7519999742507935,0.6855999827384949,,,
,26,8423,,,,0.7768930196762085,0.7089999914169312,0.779371976852417
0.003192882053554058,27,8449,0.003275879891589284,,,,,
0.0026946384459733963,27,8499,0.0035122500266879797,,,,,
0.0037011695094406605,27,8549,0.004035115707665682,,,,,
0.002586924936622381,27,8599,0.002541601425036788,,,,,
0.004068103153258562,27,8649,0.0034032410476356745,,,,,
0.003832280868664384,27,8699,0.004809992387890816,,,,,
,27,8735,,0.7350000143051147,0.7597000002861023,,,
,27,8735,,,,0.7798477411270142,0.7926999926567078,0.7778445482254028
0.002884071320295334,28,8749,0.002930146874859929,,,,,
0.0028427906800061464,28,8799,0.0034005793277174234,,,,,
0.0029606272000819445,28,8849,0.0038746867794543505,,,,,
0.00304789119400084,28,8899,0.0031106991227716208,,,,,
0.002442472381517291,28,8949,0.0027465494349598885,,,,,
0.0028290387708693743,28,8999,0.0026838963385671377,,,,,
,28,9047,,0.7440999746322632,0.7419000267982483,,,
,28,9047,,,,0.7805739045143127,0.7857000231742859,0.7830278277397156
0.0023813764564692974,29,9049,0.003759578801691532,,,,,
0.003235603217035532,29,9099,0.0032514522317796946,,,,,
0.004017569590359926,29,9149,0.00409148633480072,,,,,
0.002903524786233902,29,9199,0.0021765828132629395,,,,,
0.002684574108570814,29,9249,0.003015077905729413,,,,,
0.0031648816075176,29,9299,0.0035953165497630835,,,,,
0.00439317524433136,29,9349,0.003738804953172803,,,,,
,29,9359,,0.7461000084877014,0.6963000297546387,,,
,29,9359,,,,0.7778195142745972,0.7267000079154968,0.7804988026618958
0.002010219031944871,30,9399,0.0015332611510530114,,,,,
0.0026448226999491453,30,9449,0.0034959965851157904,,,,,
0.004483542870730162,30,9499,0.004737051669508219,,,,,
0.003248455235734582,30,9549,0.0024853027425706387,,,,,
0.0023201305884867907,30,9599,0.0024916112888604403,,,,,
0.003827454289421439,30,9649,0.0033038354013115168,,,,,
,30,9671,,0.7584999799728394,0.7594000101089478,,,
,30,9671,,,,0.7827273607254028,0.7961999773979187,0.7840294241905212
0.002118079224601388,31,9699,0.0028896762523800135,,,,,
0.0028025140054523945,31,9749,0.0030417265370488167,,,,,
0.0028390076477080584,31,9799,0.0026829768903553486,,,,,
0.0032746545039117336,31,9849,0.0030331157613545656,,,,,
0.0033428496681153774,31,9899,0.0034691167529672384,,,,,
0.003603237448260188,31,9949,0.0033364680130034685,,,,,
,31,9983,,0.7681000232696533,0.7181000113487244,,,
,31,9983,,,,0.7833784222602844,0.7594000101089478,0.782301664352417
0.0029162231367081404,32,9999,0.0023355872835963964,,,,,
0.0025021557230502367,32,10049,0.002271851524710655,,,,,
0.004562078975141048,32,10099,0.0035202696453779936,,,,,
0.0036928646732121706,32,10149,0.004074164666235447,,,,,
0.002785509219393134,32,10199,0.003986152820289135,,,,,
0.0032067943830043077,32,10249,0.003248083172366023,,,,,
,32,10295,,0.7663999795913696,0.6895999908447266,,,
,32,10295,,,,0.7834284901618958,0.7152000069618225,0.7827273607254028
0.0025128936395049095,33,10299,0.0027477522380650043,,,,,
0.005185656249523163,33,10349,0.0052229370921850204,,,,,
0.0037176613695919514,33,10399,0.003957870416343212,,,,,
0.0030287785921245813,33,10449,0.0027136157732456923,,,,,
0.0030081202276051044,33,10499,0.00279853749088943,,,,,
0.0030298829078674316,33,10549,0.0031588654965162277,,,,,
0.002736936789005995,33,10599,0.002705465769395232,,,,,
,33,10607,,0.715399980545044,0.7243000268936157,,,
,33,10607,,,,0.7824519276618958,0.7505000233650208,0.7860075831413269
0.0031301304697990417,34,10649,0.0034069556277245283,,,,,
0.0037930216640233994,34,10699,0.003985920920968056,,,,,
0.0032167707104235888,34,10749,0.0035817287862300873,,,,,
0.002307038987055421,34,10799,0.003043254604563117,,,,,
0.00247150007635355,34,10849,0.0029708489309996367,,,,,
0.0028365664184093475,34,10899,0.003290414111688733,,,,,
,34,10919,,0.7336000204086304,0.7587000131607056,,,
,34,10919,,,,0.7857822775840759,0.8004000186920166,0.7861077785491943
0.003111446974799037,35,10949,0.0033421427942812443,,,,,
0.0036024677101522684,35,10999,0.0038229236379265785,,,,,
0.004145040176808834,35,11049,0.005126236472278833,,,,,
0.002634577453136444,35,11099,0.0028931249398738146,,,,,
0.0031694385688751936,35,11149,0.0027493073139339685,,,,,
0.0026858700439333916,35,11199,0.003239378333091736,,,,,
,35,11231,,0.7343999743461609,0.7657999992370605,,,
,35,11231,,,,0.7831029891967773,0.8033999800682068,0.7835787534713745
0.002473655855283141,36,11249,0.0021589554380625486,,,,,
0.002780953189358115,36,11299,0.0023166327737271786,,,,,
0.003098652930930257,36,11349,0.003370018908753991,,,,,
0.0025834040716290474,36,11399,0.003113119164481759,,,,,
0.002795057138428092,36,11449,0.0029916504863649607,,,,,
0.004161731339991093,36,11499,0.0052727931179106236,,,,,
,36,11543,,0.7551000118255615,0.7222999930381775,,,
,36,11543,,,,0.7849058508872986,0.7630000114440918,0.7891877293586731
0.002915942342951894,37,11549,0.002493880223482847,,,,,
0.004095761105418205,37,11599,0.003923914395272732,,,,,
0.0034316875971853733,37,11649,0.0028657312504947186,,,,,
0.0054110013879835606,37,11699,0.003916737157851458,,,,,
0.0023960862308740616,37,11749,0.002686988329514861,,,,,
0.002462540054693818,37,11799,0.0027964715845882893,,,,,
0.0023408527486026287,37,11849,0.0029142494313418865,,,,,
,37,11855,,0.7243000268936157,0.7605000138282776,,,
,37,11855,,,,0.7841296195983887,0.7973999977111816,0.7837039232254028
0.0036163507029414177,38,11899,0.003531599650159478,,,,,
0.0034599252976477146,38,11949,0.0029485258273780346,,,,,
0.002589094452559948,38,11999,0.0026688161306083202,,,,,
0.0038786467630416155,38,12049,0.0028813232202082872,,,,,
0.0027567392680794,38,12099,0.0035195210948586464,,,,,
0.004784960765391588,38,12149,0.0051107946783304214,,,,,
,38,12167,,0.6733999848365784,0.7469000220298767,,,
,38,12167,,,,0.7840544581413269,0.7904999852180481,0.7850059866905212
0.0031342720612883568,39,12199,0.0027922894805669785,,,,,
0.0023131766356527805,39,12249,0.002433132380247116,,,,,
0.0030410191975533962,39,12299,0.0027495708782225847,,,,,
0.003120478242635727,39,12349,0.0027343970723450184,,,,,
0.003464590758085251,39,12399,0.003593052038922906,,,,,
0.0038385994266718626,39,12449,0.003446199931204319,,,,,
,39,12479,,0.7566999793052673,0.7415000200271606,,,
,39,12479,,,,0.7880609035491943,0.7827000021934509,0.7861828804016113
0.002658318728208542,40,12499,0.0022425472270697355,,,,,
0.002707898151129484,40,12549,0.003093889681622386,,,,,
0.0015516725834459066,40,12599,0.0022885280195623636,,,,,
0.0035124714486300945,40,12649,0.003069348633289337,,,,,
0.002430520486086607,40,12699,0.003418136853724718,,,,,
0.0023318706080317497,40,12749,0.0030552558600902557,,,,,
,40,12791,,0.7269999980926514,0.7275000214576721,,,
,40,12791,,,,0.7863832116127014,0.7585999965667725,0.7859074473381042
0.003002116922289133,41,12799,0.002145191887393594,,,,,
0.0032553779892623425,41,12849,0.003974168095737696,,,,,
0.004037762060761452,41,12899,0.00312246335670352,,,,,
0.002364852000027895,41,12949,0.0022984433453530073,,,,,
0.002030705101788044,41,12999,0.0029247901402413845,,,,,
0.0030109097715467215,41,13049,0.0035180330742150545,,,,,
0.002698790282011032,41,13099,0.0029768627136945724,,,,,
,41,13103,,0.7598000168800354,0.7289999723434448,,,
,41,13103,,,,0.7886117696762085,0.7621999979019165,0.7867087125778198
0.0035452789161354303,42,13149,0.0030790306627750397,,,,,
0.0027393028140068054,42,13199,0.0021677359472960234,,,,,
0.0020996974781155586,42,13249,0.002821565605700016,,,,,
0.004954252392053604,42,13299,0.004151199012994766,,,,,
0.0032952604815363884,42,13349,0.0034153482411056757,,,,,
0.0032643568702042103,42,13399,0.004596390761435032,,,,,
,42,13415,,0.6894999742507935,0.7282000184059143,,,
,42,13415,,,,0.7855067849159241,0.7565000057220459,0.788161039352417
0.002974624279886484,43,13449,0.0029557598754763603,,,,,
0.0035365738440304995,43,13499,0.003306554164737463,,,,,
0.003332126885652542,43,13549,0.0026856539770960808,,,,,
0.0018131793476641178,43,13599,0.002193125896155834,,,,,
0.003224753774702549,43,13649,0.003056379733607173,,,,,
0.003925484139472246,43,13699,0.003484922694042325,,,,,
,43,13727,,0.7184000015258789,0.7666000127792358,,,
,43,13727,,,,0.791015625,0.7932000160217285,0.7903144955635071
0.00360554619692266,44,13749,0.0036313505843281746,,,,,
0.0024957654532045126,44,13799,0.0025436063297092915,,,,,
0.0026298919692635536,44,13849,0.0027108672074973583,,,,,
0.0024901984725147486,44,13899,0.002394250361248851,,,,,
0.003204565728083253,44,13949,0.0029312297701835632,,,,,
0.003004103433340788,44,13999,0.0035681521985679865,,,,,
,44,14039,,0.7645000219345093,0.758899986743927,,,
,44,14039,,,,0.7864332795143127,0.7975999712944031,0.7876352071762085
0.002842131070792675,45,14049,0.0032505446579307318,,,,,
0.002238115295767784,45,14099,0.002426064806059003,,,,,
0.002656386001035571,45,14149,0.0027349391020834446,,,,,
0.0023242603056132793,45,14199,0.002333708805963397,,,,,
0.0027185468934476376,45,14249,0.0026110990438610315,,,,,
0.0037990170530974865,45,14299,0.0040732491761446,,,,,
0.00414082407951355,45,14349,0.004527066368609667,,,,,
,45,14351,,0.7235999703407288,0.758899986743927,,,
,45,14351,,,,0.7855067849159241,0.8047000169754028,0.7885366678237915
0.002725498517975211,46,14399,0.002080787904560566,,,,,
0.00344725395552814,46,14449,0.004682558123022318,,,,,
0.002526219468563795,46,14499,0.00296770129352808,,,,,
0.004522439558058977,46,14549,0.004773159511387348,,,,,
0.003039257600903511,46,14599,0.00321459723636508,,,,,
0.004018534906208515,46,14649,0.004393434152007103,,,,,
,46,14663,,0.7186999917030334,0.7631999850273132,,,
,46,14663,,,,0.7879607081413269,0.8064000010490417,0.7877354025840759
0.002359345555305481,47,14699,0.0026364519726485014,,,,,
0.0037958938628435135,47,14749,0.003395261475816369,,,,,
0.0029396272730082273,47,14799,0.004706984385848045,,,,,
0.0028411319945007563,47,14849,0.0029568737372756004,,,,,
0.0021526727359741926,47,14899,0.002950662514194846,,,,,
0.002419045427814126,47,14949,0.0032130074687302113,,,,,
,47,14975,,0.7343999743461609,0.7358999848365784,,,
,47,14975,,,,0.7874348759651184,0.7778000235557556,0.7896885275840759
0.003513644216582179,48,14999,0.0051451451145112514,,,,,
0.004059724044054747,48,15049,0.00415047537535429,,,,,
0.0024246005341410637,48,15099,0.0029443586245179176,,,,,
0.002724447986111045,48,15149,0.0025813865941017866,,,,,
0.002625244902446866,48,15199,0.0024435531813651323,,,,,
0.0034206605050712824,48,15249,0.0028276664670556784,,,,,
,48,15287,,0.7263000011444092,0.7526999711990356,,,
,48,15287,,,,0.7921424508094788,0.7928000092506409,0.7892878651618958
0.003005965379998088,49,15299,0.0029236888512969017,,,,,
0.00352481403388083,49,15349,0.002960645593702793,,,,,
0.0029390447307378054,49,15399,0.002809589495882392,,,,,
0.0031942236237227917,49,15449,0.0024364329874515533,,,,,
0.002727793762460351,49,15499,0.0033302989322692156,,,,,
0.0022509272675961256,49,15549,0.0017943866550922394,,,,,
0.0025792676024138927,49,15599,0.002562988782301545,,,,,
,49,15599,,0.699999988079071,0.691100001335144,,,
,49,15599,,,,0.7904897928237915,0.7110000252723694,0.7895382642745972
0.0031794568058103323,50,15649,0.0023895117919892073,,,,,
0.002106656087562442,50,15699,0.001982696121558547,,,,,
0.0031558454502373934,50,15749,0.0030045337043702602,,,,,
0.0020075743086636066,50,15799,0.0031544610392302275,,,,,
0.0033045578747987747,50,15849,0.003673120401799679,,,,,
0.0028250308241695166,50,15899,0.002656086115166545,,,,,
,50,15911,,0.7289000153541565,0.7717999815940857,,,
,50,15911,,,,0.7882862687110901,0.8033999800682068,0.7879607081413269
0.0029059669468551874,51,15949,0.002848291303962469,,,,,
0.004460336174815893,51,15999,0.003758587408810854,,,,,
0.0036049839109182358,51,16049,0.0034631211310625076,,,,,
0.001725597307085991,51,16099,0.0025206294376403093,,,,,
0.003109407378360629,51,16149,0.002950227353721857,,,,,
0.0044229463674128056,51,16199,0.004910333547741175,,,,,
,51,16223,,0.70169997215271,0.7554000020027161,,,
,51,16223,,,,0.7876352071762085,0.7961999773979187,0.7919921875
0.0022086116950958967,52,16249,0.0020796910393983126,,,,,
0.0027482297737151384,52,16299,0.0027742355596274137,,,,,
0.002845906186848879,52,16349,0.0022174096666276455,,,,,
0.003051170613616705,52,16399,0.0026773610152304173,,,,,
0.002939138561487198,52,16449,0.0040304893627762794,,,,,
0.004528235178440809,52,16499,0.004961656406521797,,,,,
,52,16535,,0.7401999831199646,0.6865000128746033,,,
,52,16535,,,,0.7879356741905212,0.7074999809265137,0.7893128991127014
0.0034317513927817345,53,16549,0.002993738278746605,,,,,
0.003613484790548682,53,16599,0.004335829988121986,,,,,
0.0022183714900165796,53,16649,0.0024103447794914246,,,,,
0.0019945637322962284,53,16699,0.0023537855595350266,,,,,
0.0033722843509167433,53,16749,0.0030894316732883453,,,,,
0.00268078176304698,53,16799,0.0025293391663581133,,,,,
,53,16847,,0.732200026512146,0.7433000206947327,,,
,53,16847,,,,0.7905899286270142,0.7738000154495239,0.7912910580635071
0.002697448246181011,54,16849,0.002043390879407525,,,,,
0.003014021785929799,54,16899,0.0026990845799446106,,,,,
0.0033143265172839165,54,16949,0.004363656044006348,,,,,
0.0021375264041125774,54,16999,0.0015326422872021794,,,,,
0.0037606258410960436,54,17049,0.00283826538361609,,,,,
0.0035257854033261538,54,17099,0.003887617029249668,,,,,
0.00441321637481451,54,17149,0.0027706127148121595,,,,,
,54,17159,,0.7258999943733215,0.7443000078201294,,,
,54,17159,,,,0.7901391983032227,0.777999997138977,0.7861077785491943
0.0033115658443421125,55,17199,0.0036317885387688875,,,,,
0.001938752131536603,55,17249,0.0017957817763090134,,,,,
0.0030373025219887495,55,17299,0.003006425453349948,,,,,
0.0040063210763037205,55,17349,0.003858590731397271,,,,,
0.0028322315774858,55,17399,0.002882223343476653,,,,,
0.004224754404276609,55,17449,0.003321415977552533,,,,,
,55,17471,,0.7067000269889832,0.7612000107765198,,,
,55,17471,,,,0.7897886633872986,0.7954999804496765,0.7908152937889099
0.003744375891983509,56,17499,0.0027814924251288176,,,,,
0.003656945889815688,56,17549,0.003533193375915289,,,,,
0.002734523033723235,56,17599,0.0025716039817780256,,,,,
0.002962747123092413,56,17649,0.002899033948779106,,,,,
0.0037653117906302214,56,17699,0.003630685852840543,,,,,
0.002823042217642069,56,17749,0.002176533220335841,,,,,
,56,17783,,0.7146000266075134,0.7506999969482422,,,
,56,17783,,,,0.7912409901618958,0.795799970626831,0.788010835647583
