train_loss,epoch,step,val_acc,val_loss,test_acc
3.821685314178467,0,49,,,
4.335874080657959,0,99,,,
3.534019947052002,0,149,,,
3.491682529449463,0,199,,,
3.1530463695526123,0,249,,,
3.201538562774658,0,299,,,
3.0413405895233154,0,349,,,
,0,389,0.29899999499320984,1.8505250215530396,
,0,389,,,0.31981804966926575
2.8518214225769043,1,399,,,
2.9868812561035156,1,449,,,
2.8009467124938965,1,499,,,
2.640364646911621,1,549,,,
2.7786598205566406,1,599,,,
2.709138870239258,1,649,,,
2.5758941173553467,1,699,,,
2.5297441482543945,1,749,,,
,1,779,0.40610000491142273,1.5867244005203247,
,1,779,,,0.41613924503326416
2.3651411533355713,2,799,,,
2.4989356994628906,2,849,,,
2.3197593688964844,2,899,,,
2.311197280883789,2,949,,,
2.2221856117248535,2,999,,,
2.3934175968170166,2,1049,,,
2.46289324760437,2,1099,,,
2.2343616485595703,2,1149,,,
,2,1169,0.48669999837875366,1.4043314456939697,
,2,1169,,,0.4812104403972626
2.246006488800049,3,1199,,,
2.196654796600342,3,1249,,,
2.3597512245178223,3,1299,,,
2.116938829421997,3,1349,,,
2.0839035511016846,3,1399,,,
2.3402271270751953,3,1449,,,
2.173342704772949,3,1499,,,
2.115126132965088,3,1549,,,
,3,1559,0.5224000215530396,1.312595009803772,
,3,1559,,,0.5374802350997925
1.958306074142456,4,1599,,,
2.0741443634033203,4,1649,,,
2.049021005630493,4,1699,,,
1.9384856224060059,4,1749,,,
2.0082755088806152,4,1799,,,
1.7489616870880127,4,1849,,,
1.7075949907302856,4,1899,,,
2.0269412994384766,4,1949,,,
,4,1949,0.5745000243186951,1.165020227432251,
,4,1949,,,0.6061115264892578
1.8655822277069092,5,1999,,,
2.0333361625671387,5,2049,,,
1.9925347566604614,5,2099,,,
1.9069464206695557,5,2149,,,
1.760688304901123,5,2199,,,
1.8572027683258057,5,2249,,,
1.5138649940490723,5,2299,,,
,5,2339,0.6215000152587891,1.0525126457214355,
,5,2339,,,0.6447784900665283
1.7908618450164795,6,2349,,,
1.6887660026550293,6,2399,,,
1.7220098972320557,6,2449,,,
1.5895569324493408,6,2499,,,
1.8531177043914795,6,2549,,,
1.5532376766204834,6,2599,,,
1.854973554611206,6,2649,,,
1.5272867679595947,6,2699,,,
,6,2729,0.671999990940094,0.9358644485473633,
,6,2729,,,0.665249228477478
1.6493562459945679,7,2749,,,
1.7678033113479614,7,2799,,,
1.727906346321106,7,2849,,,
1.5139317512512207,7,2899,,,
1.4255346059799194,7,2949,,,
1.6271893978118896,7,2999,,,
1.6202294826507568,7,3049,,,
1.5172553062438965,7,3099,,,
,7,3119,0.692799985408783,0.870604395866394,
,7,3119,,,0.7046083807945251
1.3397297859191895,8,3149,,,
1.4147238731384277,8,3199,,,
1.4497044086456299,8,3249,,,
1.667513132095337,8,3299,,,
1.6103146076202393,8,3349,,,
1.4168927669525146,8,3399,,,
1.7758402824401855,8,3449,,,
1.2284234762191772,8,3499,,,
,8,3509,0.7006000280380249,0.8618525266647339,
,8,3509,,,0.7136076092720032
1.4390896558761597,9,3549,,,
1.4019010066986084,9,3599,,,
1.392781138420105,9,3649,,,
1.6075115203857422,9,3699,,,
1.3501429557800293,9,3749,,,
1.4625022411346436,9,3799,,,
1.337949275970459,9,3849,,,
1.5083550214767456,9,3899,,,
,9,3899,0.7091000080108643,0.8341279029846191,
,9,3899,,,0.7172666192054749
2.1761488914489746,10,3949,,,
2.3172709941864014,10,3999,,,
2.5631775856018066,10,4049,,,
2.397885799407959,10,4099,,,
2.5557360649108887,10,4149,,,
2.315096139907837,10,4199,,,
,10,4211,,,0.7422863841056824
2.0342345237731934,11,4249,,,
2.3394179344177246,11,4299,,,
2.261850595474243,11,4349,,,
2.5015013217926025,11,4399,,,
1.721566915512085,11,4449,,,
2.475635290145874,11,4499,,,
,11,4523,0.7361999750137329,0.9198599457740784,
,11,4523,,,0.7272547483444214
2.467555284500122,12,4549,,,
2.3861477375030518,12,4599,,,
2.1202549934387207,12,4649,,,
2.2588372230529785,12,4699,,,
1.9090855121612549,12,4749,,,
2.586801052093506,12,4799,,,
,12,4835,0.7351999878883362,0.9219693541526794,
,12,4835,,,0.7213212251663208
2.3407363891601562,13,4849,,,
2.264979362487793,13,4899,,,
2.5022222995758057,13,4949,,,
2.3322155475616455,13,4999,,,
2.4374489784240723,13,5049,,,
2.367872714996338,13,5099,,,
,13,5147,0.7329000234603882,0.9672881960868835,
,13,5147,,,0.7264636158943176
2.3778927326202393,14,5149,,,
2.5068705081939697,14,5199,,,
2.1968746185302734,14,5249,,,
2.123622417449951,14,5299,,,
2.171753168106079,14,5349,,,
2.3534860610961914,14,5399,,,
2.362649917602539,14,5449,,,
,14,5459,0.7231000065803528,1.012831211090088,
,14,5459,,,0.711530864238739
2.7187790870666504,15,5499,,,
2.4478602409362793,15,5549,,,
2.363194227218628,15,5599,,,
2.0401957035064697,15,5649,,,
2.510079860687256,15,5699,,,
2.2254273891448975,15,5749,,,
,15,5771,0.7208999991416931,0.9672634601593018,
,15,5771,,,0.7195411324501038
2.181689739227295,16,5799,,,
2.4883928298950195,16,5849,,,
2.3516111373901367,16,5899,,,
2.5743539333343506,16,5949,,,
2.4972586631774902,16,5999,,,
2.4047980308532715,16,6049,,,
,16,6083,0.7217000126838684,0.9745509028434753,
,16,6083,,,0.7184533476829529
2.2331879138946533,17,6099,,,
2.576519012451172,17,6149,,,
2.0707249641418457,17,6199,,,
2.3587403297424316,17,6249,,,
2.4800875186920166,17,6299,,,
2.4469194412231445,17,6349,,,
,17,6395,0.7161999940872192,0.9847197532653809,
,17,6395,,,0.7102452516555786
2.5806922912597656,18,6399,,,
2.4253132343292236,18,6449,,,
2.5830929279327393,18,6499,,,
2.6763904094696045,18,6549,,,
2.4726126194000244,18,6599,,,
2.6339023113250732,18,6649,,,
2.413548707962036,18,6699,,,
,18,6707,0.7226999998092651,0.9613984227180481,
,18,6707,,,0.7069817781448364
2.1045360565185547,19,6749,,,
2.2745001316070557,19,6799,,,
1.7697727680206299,19,6849,,,
2.5787997245788574,19,6899,,,
2.5085654258728027,19,6949,,,
2.5940732955932617,19,6999,,,
,19,7019,0.7113999724388123,0.999699592590332,
,19,7019,,,0.7064873576164246
2.366041421890259,20,7049,,,
2.148986339569092,20,7099,,,
2.220651388168335,20,7149,,,
2.622478485107422,20,7199,,,
2.544623851776123,20,7249,,,
2.6233370304107666,20,7299,,,
,20,7331,0.722599983215332,0.9908061623573303,
,20,7331,,,0.7082673907279968
2.3017630577087402,21,7349,,,
2.360246181488037,21,7399,,,
2.639533281326294,21,7449,,,
2.855290174484253,21,7499,,,
2.7704429626464844,21,7549,,,
2.4282355308532715,21,7599,,,
,21,7643,0.7128000259399414,1.0046138763427734,
,21,7643,,,0.6985759735107422
2.3981261253356934,22,7649,,,
2.425025463104248,22,7699,,,
2.3648016452789307,22,7749,,,
2.7292375564575195,22,7799,,,
2.0314574241638184,22,7849,,,
1.8989390134811401,22,7899,,,
2.4151437282562256,22,7949,,,
,22,7955,0.7069000005722046,1.0008386373519897,
,22,7955,,,0.6979826092720032
2.356412172317505,23,7999,,,
2.557100772857666,23,8049,,,
2.7573859691619873,23,8099,,,
2.745732069015503,23,8149,,,
2.6046831607818604,23,8199,,,
2.5041580200195312,23,8249,,,
,23,8267,0.7135999798774719,1.0051482915878296,
,23,8267,,,0.7023338675498962
2.7472000122070312,24,8299,,,
2.684372663497925,24,8349,,,
2.830808639526367,24,8399,,,
2.8448634147644043,24,8449,,,
2.3946304321289062,24,8499,,,
2.121899127960205,24,8549,,,
,24,8579,0.6966000199317932,1.0692683458328247,
,24,8579,,,0.6930379867553711
2.7628607749938965,25,8599,,,
2.759359121322632,25,8649,,,
2.6012048721313477,25,8699,,,
2.906327724456787,25,8749,,,
2.961036443710327,25,8799,,,
2.772627115249634,25,8849,,,
,25,8891,0.6869000196456909,1.0447081327438354,
,25,8891,,,0.6968947649002075
2.4952127933502197,26,8899,,,
2.938880443572998,26,8949,,,
1.8006788492202759,26,8999,,,
2.2674572467803955,26,9049,,,
2.6706926822662354,26,9099,,,
2.704343557357788,26,9149,,,
2.2627999782562256,26,9199,,,
,26,9203,0.6949999928474426,1.0461841821670532,
,26,9203,,,0.6891811490058899
2.814901351928711,27,9249,,,
2.4387545585632324,27,9299,,,
2.726778030395508,27,9349,,,
2.774639844894409,27,9399,,,
2.857743501663208,27,9449,,,
2.720099687576294,27,9499,,,
,27,9515,0.6751999855041504,1.0829567909240723,
,27,9515,,,0.6830498576164246
2.246912956237793,28,9549,,,
2.595693588256836,28,9599,,,
2.7849838733673096,28,9649,,,
2.4363977909088135,28,9699,,,
2.5727245807647705,28,9749,,,
2.3285727500915527,28,9799,,,
,28,9827,0.698199987411499,1.0609358549118042,
,28,9827,,,0.6772152185440063
2.6907296180725098,29,9849,,,
2.746882677078247,29,9899,,,
2.608539581298828,29,9949,,,
2.6137094497680664,29,9999,,,
2.394443988800049,29,10049,,,
2.915414571762085,29,10099,,,
,29,10139,0.680899977684021,1.067064881324768,
,29,10139,,,0.6789952516555786
2.6689538955688477,30,10149,,,
2.8417582511901855,30,10199,,,
2.551335334777832,30,10249,,,
2.4699339866638184,30,10299,,,
2.7070934772491455,30,10349,,,
2.682241678237915,30,10399,,,
2.661107063293457,30,10449,,,
,30,10451,0.7002000212669373,1.048292636871338,
,30,10451,,,0.6870055198669434
2.75740385055542,31,10499,,,
2.582275629043579,31,10549,,,
2.2981600761413574,31,10599,,,
2.6892457008361816,31,10649,,,
2.5209333896636963,31,10699,,,
2.345548152923584,31,10749,,,
,31,10763,0.6976000070571899,1.0368531942367554,
,31,10763,,,0.6875
2.8483028411865234,32,10799,,,
2.464663505554199,32,10849,,,
2.78900146484375,32,10899,,,
2.4204800128936768,32,10949,,,
2.592118501663208,32,10999,,,
2.3150620460510254,32,11049,,,
,32,11075,0.6929000020027161,1.0467731952667236,
,32,11075,,,0.682852029800415
2.8860909938812256,33,11099,,,
2.5986623764038086,33,11149,,,
2.2618861198425293,33,11199,,,
2.6292831897735596,33,11249,,,
2.4492909908294678,33,11299,,,
2.4945223331451416,33,11349,,,
,33,11387,0.6988000273704529,1.0361040830612183,
,33,11387,,,0.6823576092720032
2.8888559341430664,34,11399,,,
2.829616069793701,34,11449,,,
2.6043763160705566,34,11499,,,
2.384267568588257,34,11549,,,
2.5938196182250977,34,11599,,,
2.6621885299682617,34,11649,,,
2.472594738006592,34,11699,,,
,34,11699,0.6722000241279602,1.1143182516098022,
,34,11699,,,0.6729628443717957
2.0113420486450195,35,11749,,,
2.6298012733459473,35,11799,,,
2.726456880569458,35,11849,,,
2.413275718688965,35,11899,,,
2.0641419887542725,35,11949,,,
2.344527244567871,35,11999,,,
,35,12011,0.6739000082015991,1.105974555015564,
,35,12011,,,0.6683148741722107
2.409266471862793,36,12049,,,
2.812722682952881,36,12099,,,
2.5390756130218506,36,12149,,,
2.816495418548584,36,12199,,,
2.8798069953918457,36,12249,,,
2.268003463745117,36,12299,,,
,36,12323,0.6833000183105469,1.047035813331604,
,36,12323,,,0.6708860993385315
2.767063617706299,37,12349,,,
2.55513072013855,37,12399,,,
2.4051480293273926,37,12449,,,
2.761021375656128,37,12499,,,
2.743399143218994,37,12549,,,
2.628434658050537,37,12599,,,
,37,12635,0.6887000203132629,1.0472347736358643,
,37,12635,,,0.6784018874168396
2.346172571182251,38,12649,,,
2.7156577110290527,38,12699,,,
2.501801013946533,38,12749,,,
2.6334896087646484,38,12799,,,
2.614373207092285,38,12849,,,
2.783478260040283,38,12899,,,
,38,12947,0.6890000104904175,1.0849518775939941,
,38,12947,,,0.6836432218551636
2.0351343154907227,39,12949,,,
2.65762996673584,39,12999,,,
2.6240134239196777,39,13049,,,
2.549543857574463,39,13099,,,
2.6749556064605713,39,13149,,,
2.8907527923583984,39,13199,,,
1.993143916130066,39,13249,,,
,39,13259,0.6901999711990356,1.0514254570007324,
,39,13259,,,0.681467592716217
2.6285717487335205,40,13299,,,
2.626634120941162,40,13349,,,
2.951672077178955,40,13399,,,
2.8452937602996826,40,13449,,,
2.869574785232544,40,13499,,,
2.466585874557495,40,13549,,,
,40,13571,0.7031000256538391,0.9964113235473633,
,40,13571,,,0.6939280033111572
2.6627490520477295,41,13599,,,
2.8563971519470215,41,13649,,,
2.303664207458496,41,13699,,,
2.584627628326416,41,13749,,,
2.470564842224121,41,13799,,,
2.7784900665283203,41,13849,,,
,41,13883,0.7091000080108643,1.0081974267959595,
,41,13883,,,0.6945213675498962
2.313020706176758,42,13899,,,
2.6365556716918945,42,13949,,,
2.8879892826080322,42,13999,,,
2.22533917427063,42,14049,,,
1.7741470336914062,42,14099,,,
2.269561767578125,42,14149,,,
,42,14195,0.6909000277519226,1.0662047863006592,
,42,14195,,,0.6777096390724182
1.8663651943206787,43,14199,,,
2.6621956825256348,43,14249,,,
2.6139891147613525,43,14299,,,
2.6934919357299805,43,14349,,,
2.6121740341186523,43,14399,,,
2.417522668838501,43,14449,,,
2.4227418899536133,43,14499,,,
,43,14507,0.7006000280380249,1.0522866249084473,
,43,14507,,,0.6820608973503113
2.3300013542175293,44,14549,,,
2.3272483348846436,44,14599,,,
2.564075469970703,44,14649,,,
2.5417003631591797,44,14699,,,
2.672497272491455,44,14749,,,
2.9359374046325684,44,14799,,,
,44,14819,0.6783999800682068,1.0638327598571777,
,44,14819,,,0.6773141026496887
2.458505868911743,45,14849,,,
2.691361427307129,45,14899,,,
2.280968427658081,45,14949,,,
2.4336204528808594,45,14999,,,
2.622438907623291,45,15049,,,
2.676717519760132,45,15099,,,
,45,15131,0.6909000277519226,1.033461093902588,
,45,15131,,,0.6758307218551636
2.7969536781311035,46,15149,,,
2.7424728870391846,46,15199,,,
2.7262754440307617,46,15249,,,
2.4097607135772705,46,15299,,,
2.4219884872436523,46,15349,,,
2.4637694358825684,46,15399,,,
,46,15443,0.6833999752998352,1.0627309083938599,
,46,15443,,,0.6732594966888428
2.605668544769287,47,15449,,,
2.2692835330963135,47,15499,,,
