train_loss,step,epoch,val_loss,val_acc,test_acc
3.226635217666626,49,0,,,
2.688446521759033,99,0,,,
2.558709144592285,149,0,,,
2.3194832801818848,199,0,,,
2.5105206966400146,249,0,,,
2.246509313583374,299,0,,,
2.2047386169433594,349,0,,,
,389,0,1.2772095203399658,0.5489000082015991,
,389,0,,,0.5652999877929688
2.1468284130096436,399,1,,,
1.9332332611083984,449,1,,,
1.8645579814910889,499,1,,,
1.9331103563308716,549,1,,,
1.6259832382202148,599,1,,,
1.6940854787826538,649,1,,,
1.7219533920288086,699,1,,,
1.820913553237915,749,1,,,
,779,1,0.976219892501831,0.6718999743461609,
,779,1,,,0.7075999975204468
1.667839527130127,799,2,,,
1.4757819175720215,849,2,,,
1.5368611812591553,899,2,,,
1.4638054370880127,949,2,,,
1.2142959833145142,999,2,,,
1.2228217124938965,1049,2,,,
1.3789384365081787,1099,2,,,
1.3903642892837524,1149,2,,,
,1169,2,0.8670874834060669,0.7221999764442444,
,1169,2,,,0.7548999786376953
1.2916224002838135,1199,3,,,
1.1948003768920898,1249,3,,,
1.4136953353881836,1299,3,,,
1.4289987087249756,1349,3,,,
1.3311347961425781,1399,3,,,
1.195481538772583,1449,3,,,
1.0352654457092285,1499,3,,,
1.2599616050720215,1549,3,,,
,1559,3,0.8044877648353577,0.7452999949455261,
,1559,3,,,0.7739999890327454
1.1416444778442383,1599,4,,,
1.2279067039489746,1649,4,,,
1.3381232023239136,1699,4,,,
1.3152793645858765,1749,4,,,
1.1489968299865723,1799,4,,,
1.1946603059768677,1849,4,,,
1.0328952074050903,1899,4,,,
0.9894911050796509,1949,4,,,
,1949,4,0.7424391508102417,0.7710000276565552,
,1949,4,,,0.8039000034332275
1.0804489850997925,1999,5,,,
1.0432713031768799,2049,5,,,
1.1251659393310547,2099,5,,,
1.0619865655899048,2149,5,,,
1.0137062072753906,2199,5,,,
1.163282871246338,2249,5,,,
1.2273905277252197,2299,5,,,
,2339,5,0.728809654712677,0.7778000235557556,
,2339,5,,,0.816100001335144
1.1551768779754639,2349,6,,,
0.9699475765228271,2399,6,,,
1.1318762302398682,2449,6,,,
0.9289064407348633,2499,6,,,
1.2564220428466797,2549,6,,,
1.29135262966156,2599,6,,,
1.0011529922485352,2649,6,,,
0.8198804259300232,2699,6,,,
,2729,6,0.6629854440689087,0.803600013256073,
,2729,6,,,0.8395000100135803
0.8632946014404297,2749,7,,,
0.9696292281150818,2799,7,,,
1.0239019393920898,2849,7,,,
1.0743576288223267,2899,7,,,
0.9841022491455078,2949,7,,,
0.976859450340271,2999,7,,,
0.9571743011474609,3049,7,,,
1.042961597442627,3099,7,,,
,3119,7,0.6551824808120728,0.8021000027656555,
,3119,7,,,0.8454999923706055
1.026301622390747,3149,8,,,
1.2233588695526123,3199,8,,,
1.0170704126358032,3249,8,,,
0.7952693700790405,3299,8,,,
0.8924293518066406,3349,8,,,
0.9737634658813477,3399,8,,,
0.7654629945755005,3449,8,,,
0.744080662727356,3499,8,,,
,3509,8,0.642996072769165,0.8057000041007996,
,3509,8,,,0.8472999930381775
0.9164811372756958,3549,9,,,
0.9622265100479126,3599,9,,,
1.0324472188949585,3649,9,,,
0.8992712497711182,3699,9,,,
0.8728398084640503,3749,9,,,
0.8695665597915649,3799,9,,,
0.8414667248725891,3849,9,,,
0.9777020215988159,3899,9,,,
,3899,9,0.6111471652984619,0.8212000131607056,
,3899,9,,,0.8600000143051147
2.491297721862793,3949,10,,,
2.062392473220825,3999,10,,,
2.293973445892334,4049,10,,,
2.3565635681152344,4099,10,,,
2.2122135162353516,4149,10,,,
2.3024868965148926,4199,10,,,
,4211,10,,,0.8655999898910522
2.0406570434570312,4249,11,,,
2.270306348800659,4299,11,,,
2.252255916595459,4349,11,,,
1.7676200866699219,4399,11,,,
2.2588038444519043,4449,11,,,
2.1948659420013428,4499,11,,,
,4523,11,0.7507885694503784,0.8125,
,4523,11,,,0.857699990272522
1.9608547687530518,4549,12,,,
1.984999418258667,4599,12,,,
2.2583701610565186,4649,12,,,
2.163224458694458,4699,12,,,
2.249269723892212,4749,12,,,
2.207090377807617,4799,12,,,
,4835,12,0.7331445217132568,0.8199999928474426,
,4835,12,,,0.863099992275238
2.0698132514953613,4849,13,,,
2.1816468238830566,4899,13,,,
2.122084617614746,4949,13,,,
2.2320632934570312,4999,13,,,
2.3064498901367188,5049,13,,,
2.164266586303711,5099,13,,,
,5147,13,0.7450536489486694,0.8165000081062317,
,5147,13,,,0.862500011920929
1.9822624921798706,5149,14,,,
2.328693389892578,5199,14,,,
2.3251519203186035,5249,14,,,
2.1261377334594727,5299,14,,,
2.219097137451172,5349,14,,,
1.8469818830490112,5399,14,,,
2.055833339691162,5449,14,,,
,5459,14,0.7324109077453613,0.815500020980835,
,5459,14,,,0.8658999800682068
2.3644776344299316,5499,15,,,
2.10786771774292,5549,15,,,
2.262162685394287,5599,15,,,
2.329550266265869,5649,15,,,
1.917403221130371,5699,15,,,
2.345529079437256,5749,15,,,
,5771,15,0.7335450053215027,0.8170999884605408,
,5771,15,,,0.8611000180244446
2.2566752433776855,5799,16,,,
2.113842248916626,5849,16,,,
1.5655114650726318,5899,16,,,
2.307938575744629,5949,16,,,
2.225637197494507,5999,16,,,
1.8522663116455078,6049,16,,,
,6083,16,0.7228694558143616,0.8187000155448914,
,6083,16,,,0.8679999709129333
2.0139665603637695,6099,17,,,
2.332148551940918,6149,17,,,
2.031809091567993,6199,17,,,
2.361320734024048,6249,17,,,
2.0661678314208984,6299,17,,,
1.7856446504592896,6349,17,,,
,6395,17,0.7281334400177002,0.8172000050544739,
,6395,17,,,0.8601999878883362
1.856088638305664,6399,18,,,
2.1207547187805176,6449,18,,,
1.5309087038040161,6499,18,,,
2.4263153076171875,6549,18,,,
1.8997089862823486,6599,18,,,
2.3262174129486084,6649,18,,,
2.2515296936035156,6699,18,,,
,6707,18,0.7406048774719238,0.8112999796867371,
