train_loss,epoch,step,val_loss,val_acc,test_acc,train_acc
3.3695101737976074,0,49,,,,
3.2118616104125977,0,99,,,,
2.9705047607421875,0,149,,,,
2.8862223625183105,0,199,,,,
3.029714584350586,0,249,,,,
2.8528895378112793,0,299,,,,
,0,311,1.7858564853668213,0.3935999870300293,,
,0,311,,,0.427700012922287,0.32602164149284363
2.8399338722229004,1,349,,,,
3.0077083110809326,1,399,,,,
2.8133370876312256,1,449,,,,
2.6363515853881836,1,499,,,,
2.5665664672851562,1,549,,,,
2.4107422828674316,1,599,,,,
,1,623,1.5911518335342407,0.4609000086784363,,
,1,623,,,0.5178999900817871,0.45778244733810425
2.3804636001586914,2,649,,,,
2.562241792678833,2,699,,,,
2.2032854557037354,2,749,,,,
2.2915210723876953,2,799,,,,
2.1644043922424316,2,849,,,,
2.4981234073638916,2,899,,,,
,2,935,1.336861491203308,0.5692999958992004,,
,2,935,,,0.6340000033378601,0.5292718410491943
1.9756042957305908,3,949,,,,
2.234111785888672,3,999,,,,
2.4474940299987793,3,1049,,,,
2.23987078666687,3,1099,,,,
1.6860352754592896,3,1149,,,,
2.2612781524658203,3,1199,,,,
,3,1247,1.2161921262741089,0.6194000244140625,,
,3,1247,,,0.7016000151634216,0.5832582116127014
1.9409925937652588,4,1249,,,,
1.8325763940811157,4,1299,,,,
1.7500009536743164,4,1349,,,,
1.5011208057403564,4,1399,,,,
2.1020889282226562,4,1449,,,,
2.0950448513031006,4,1499,,,,
1.7611380815505981,4,1549,,,,
,4,1559,1.2351477146148682,0.6237999796867371,,
,4,1559,,,0.7124999761581421,0.6204176545143127
1.9668200016021729,5,1599,,,,
1.849355936050415,5,1649,,,,
1.661863088607788,5,1699,,,,
1.8021626472473145,5,1749,,,,
1.8108594417572021,5,1799,,,,
1.6870849132537842,5,1849,,,,
,5,1871,1.192416787147522,0.641700029373169,,
,5,1871,,,0.7355999946594238,0.6446815133094788
1.5447795391082764,6,1899,,,,
1.5996036529541016,6,1949,,,,
1.8085414171218872,6,1999,,,,
1.7987384796142578,6,2049,,,,
1.654651403427124,6,2099,,,,
1.3722174167633057,6,2149,,,,
,6,2183,1.1585290431976318,0.6629999876022339,,
,6,2183,,,0.7541999816894531,0.6685196161270142
1.6183276176452637,7,2199,,,,
1.6657648086547852,7,2249,,,,
1.4077119827270508,7,2299,,,,
1.4217805862426758,7,2349,,,,
1.7505993843078613,7,2399,,,,
1.1793780326843262,7,2449,,,,
,7,2495,1.1631089448928833,0.6715999841690063,,
,7,2495,,,0.775600016117096,0.6832932829856873
1.3105788230895996,8,2499,,,,
1.6261396408081055,8,2549,,,,
1.312387228012085,8,2599,,,,
1.34922194480896,8,2649,,,,
1.372445821762085,8,2699,,,,
1.4403631687164307,8,2749,,,,
1.4641804695129395,8,2799,,,,
,8,2807,1.1775321960449219,0.6844000220298767,,
,8,2807,,,0.7885000109672546,0.6900791525840759
1.5100778341293335,9,2849,,,,
1.2861582040786743,9,2899,,,,
1.3161354064941406,9,2949,,,,
1.543200969696045,9,2999,,,,
1.1173317432403564,9,3049,,,,
1.1547214984893799,9,3099,,,,
,9,3119,1.2733145952224731,0.6539000272750854,,
,9,3119,,,0.757099986076355,0.6996444463729858
1.4100151062011719,10,3149,,,,
1.1007055044174194,10,3199,,,,
1.397533655166626,10,3249,,,,
0.9856323599815369,10,3299,,,,
1.1867737770080566,10,3349,,,,
0.9081429243087769,10,3399,,,,
,10,3431,1.226259469985962,0.6967999935150146,,
,10,3431,,,0.8064000010490417,0.7119140625
1.273297905921936,11,3449,,,,
1.132514238357544,11,3499,,,,
1.089676022529602,11,3549,,,,
0.9727661609649658,11,3599,,,,
1.056292176246643,11,3649,,,,
1.278996467590332,11,3699,,,,
,11,3743,1.3173503875732422,0.6761000156402588,,
,11,3743,,,0.7692000269889832,0.7162960767745972
1.0796558856964111,12,3749,,,,
0.973092257976532,12,3799,,,,
0.947273313999176,12,3849,,,,
1.0140199661254883,12,3899,,,,
1.159311056137085,12,3949,,,,
1.3285698890686035,12,3999,,,,
0.9570651650428772,12,4049,,,,
,12,4055,1.367126703262329,0.6812000274658203,,
,12,4055,,,0.7775999903678894,0.7246344089508057
0.8027961254119873,13,4099,,,,
0.9891681671142578,13,4149,,,,
1.0532331466674805,13,4199,,,,
1.0293275117874146,13,4249,,,,
1.1381144523620605,13,4299,,,,
0.9771949648857117,13,4349,,,,
,13,4367,1.3590419292449951,0.6704999804496765,,
,13,4367,,,0.7745000123977661,0.7311198115348816
0.9469337463378906,14,4399,,,,
1.115501880645752,14,4449,,,,
0.8637893199920654,14,4499,,,,
0.9401490688323975,14,4549,,,,
0.6740164160728455,14,4599,,,,
1.0044469833374023,14,4649,,,,
,14,4679,1.377097249031067,0.7073000073432922,,
,14,4679,,,0.819100022315979,0.7372796535491943
0.9183368682861328,15,4699,,,,
0.7122899293899536,15,4749,,,,
1.0359389781951904,15,4799,,,,
0.812430739402771,15,4849,,,,
0.9192250967025757,15,4899,,,,
0.7754873037338257,15,4949,,,,
,15,4991,1.395096778869629,0.7159000039100647,,
,15,4991,,,0.8270000219345093,0.7380308508872986
0.9388072490692139,16,4999,,,,
0.9730201363563538,16,5049,,,,
0.6652517318725586,16,5099,,,,
0.7727395296096802,16,5149,,,,
0.7851773500442505,16,5199,,,,
0.7422995567321777,16,5249,,,,
0.9432468414306641,16,5299,,,,
,16,5303,1.4636011123657227,0.7080000042915344,,
,16,5303,,,0.8095999956130981,0.7440404891967773
0.8918246030807495,17,5349,,,,
0.7098915576934814,17,5399,,,,
0.5911200642585754,17,5449,,,,
0.7972028255462646,17,5499,,,,
0.8333523273468018,17,5549,,,,
0.7306428551673889,17,5599,,,,
,17,5615,1.481266975402832,0.7142000198364258,,
,17,5615,,,0.8245000243186951,0.7494240999221802
0.5258758068084717,18,5649,,,,
0.6571377515792847,18,5699,,,,
0.800406813621521,18,5749,,,,
0.7998955249786377,18,5799,,,,
0.7692513465881348,18,5849,,,,
0.6753718852996826,18,5899,,,,
,18,5927,1.5430426597595215,0.7178000211715698,,
,18,5927,,,0.8289999961853027,0.7519280910491943
0.5249204635620117,19,5949,,,,
0.7279624938964844,19,5999,,,,
0.5597922205924988,19,6049,,,,
0.7079806327819824,19,6099,,,,
0.6043538451194763,19,6149,,,,
0.7570279836654663,19,6199,,,,
,19,6239,1.6318899393081665,0.7045999765396118,,
,19,6239,,,0.8105999827384949,0.7539312839508057
0.5791521072387695,20,6249,,,,
0.48419976234436035,20,6299,,,,
0.8994306325912476,20,6349,,,,
0.5664417147636414,20,6399,,,,
0.4780355393886566,20,6449,,,,
0.6948803663253784,20,6499,,,,
0.665806770324707,20,6549,,,,
,20,6551,1.672636866569519,0.7109000086784363,,
,20,6551,,,0.8217999935150146,0.7589142918586731
0.6407651901245117,21,6599,,,,
0.7187445759773254,21,6649,,,,
0.642554759979248,21,6699,,,,
0.4243500828742981,21,6749,,,,
0.5085451602935791,21,6799,,,,
0.566617488861084,21,6849,,,,
,21,6863,1.701564073562622,0.7160999774932861,,
,21,6863,,,0.8260999917984009,0.7601161599159241
0.7449108362197876,22,6899,,,,
0.4438977837562561,22,6949,,,,
0.6032499074935913,22,6999,,,,
0.5582435727119446,22,7049,,,,
0.8958677053451538,22,7099,,,,
0.5952591300010681,22,7149,,,,
,22,7175,1.6581257581710815,0.7200999855995178,,
