train_loss,epoch,step,val_loss,val_acc,test_acc,train_acc
2.072077751159668,0,49,,,,
1.9392439126968384,0,99,,,,
1.856451153755188,0,149,,,,
1.7395743131637573,0,199,,,,
1.780715823173523,0,249,,,,
1.687630295753479,0,299,,,,
,0,311,1.652664303779602,0.4869000017642975,,
,0,311,,,0.5073999762535095,0.3716195821762085
1.6319056749343872,1,349,,,,
1.691479206085205,1,399,,,,
1.6170170307159424,1,449,,,,
1.5779314041137695,1,499,,,,
1.5885862112045288,1,549,,,,
1.5247480869293213,1,599,,,,
,1,623,1.7333709001541138,0.4526999890804291,,
,1,623,,,0.47870001196861267,0.5239132642745972
1.4658865928649902,2,649,,,,
1.4927865266799927,2,699,,,,
1.409852385520935,2,749,,,,
1.3530781269073486,2,799,,,,
1.262243390083313,2,849,,,,
1.4485437870025635,2,899,,,,
,2,935,1.4099032878875732,0.608299970626831,,
,2,935,,,0.6320000290870667,0.6082983016967773
1.3574835062026978,3,949,,,,
1.225221037864685,3,999,,,,
1.2751384973526,3,1049,,,,
1.3311330080032349,3,1099,,,,
1.3833352327346802,3,1149,,,,
1.2911385297775269,3,1199,,,,
,3,1247,1.247558832168579,0.6794000267982483,,
,3,1247,,,0.7117999792098999,0.6655648946762085
1.298093318939209,4,1249,,,,
1.138480305671692,4,1299,,,,
1.1504955291748047,4,1349,,,,
1.2266418933868408,4,1399,,,,
1.290986180305481,4,1449,,,,
1.270349383354187,4,1499,,,,
1.2638236284255981,4,1549,,,,
,4,1559,1.3343595266342163,0.6291000247001648,,
,4,1559,,,0.65420001745224,0.6980168223381042
1.1868773698806763,5,1599,,,,
1.1776173114776611,5,1649,,,,
1.0559988021850586,5,1699,,,,
1.0350332260131836,5,1749,,,,
1.1885733604431152,5,1799,,,,
1.1356364488601685,5,1849,,,,
,5,1871,1.1830953359603882,0.6940000057220459,,
,5,1871,,,0.7228000164031982,0.7245593070983887
1.0263147354125977,6,1899,,,,
1.2046400308609009,6,1949,,,,
0.9975736737251282,6,1999,,,,
1.1785048246383667,6,2049,,,,
1.0056852102279663,6,2099,,,,
1.0039012432098389,6,2149,,,,
,6,2183,1.0801372528076172,0.736299991607666,,
,6,2183,,,0.7754999995231628,0.7444160580635071
0.9613258242607117,7,2199,,,,
1.0978785753250122,7,2249,,,,
0.9043960571289062,7,2299,,,,
0.9251872301101685,7,2349,,,,
1.0444798469543457,7,2399,,,,
0.9775857925415039,7,2449,,,,
,7,2495,1.025394082069397,0.7537000179290771,,
,7,2495,,,0.7900000214576721,0.7609425187110901
1.0140125751495361,8,2499,,,,
0.9272128939628601,8,2549,,,,
0.973079264163971,8,2599,,,,
1.0183528661727905,8,2649,,,,
1.0483564138412476,8,2699,,,,
1.0749030113220215,8,2749,,,,
1.0664912462234497,8,2799,,,,
,8,2807,0.9876543879508972,0.7641000151634216,,
,8,2807,,,0.8014000058174133,0.7699068784713745
0.8814730048179626,9,2849,,,,
0.8710660338401794,9,2899,,,,
0.8603991270065308,9,2949,,,,
0.8566745519638062,9,2999,,,,
1.0062365531921387,9,3049,,,,
0.9705529808998108,9,3099,,,,
,9,3119,1.0535005331039429,0.7340999841690063,,
,9,3119,,,0.7609000205993652,0.7854316830635071
0.9267808198928833,10,3149,,,,
0.9304196834564209,10,3199,,,,
0.8799925446510315,10,3249,,,,
0.8533837199211121,10,3299,,,,
0.8878004550933838,10,3349,,,,
0.8772401809692383,10,3399,,,,
,10,3431,0.9822433590888977,0.7555999755859375,,
,10,3431,,,0.7889999747276306,0.7898887991905212
0.8608493804931641,11,3449,,,,
0.8435006141662598,11,3499,,,,
0.9308462142944336,11,3549,,,,
0.8347707390785217,11,3599,,,,
0.8144283890724182,11,3649,,,,
0.7959762811660767,11,3699,,,,
,11,3743,0.917359471321106,0.7745000123977661,,
,11,3743,,,0.810699999332428,0.8006811141967773
0.8813319802284241,12,3749,,,,
0.9112547039985657,12,3799,,,,
0.7640495896339417,12,3849,,,,
0.8881312012672424,12,3899,,,,
0.8494563698768616,12,3949,,,,
0.789340615272522,12,3999,,,,
0.8846849203109741,12,4049,,,,
,12,4055,0.8997914791107178,0.7771000266075134,,
,12,4055,,,0.8167999982833862,0.8083683848381042
0.8810449838638306,13,4099,,,,
0.9797428846359253,13,4149,,,,
0.7346482872962952,13,4199,,,,
0.8099616169929504,13,4249,,,,
0.7257058024406433,13,4299,,,,
0.831299364566803,13,4349,,,,
,13,4367,0.9111998081207275,0.7695000171661377,,
,13,4367,,,0.810699999332428,0.8123497366905212
0.8106213808059692,14,4399,,,,
0.8716216087341309,14,4449,,,,
0.7443891763687134,14,4499,,,,
0.6541303396224976,14,4549,,,,
0.796902060508728,14,4599,,,,
0.721337080001831,14,4649,,,,
,14,4679,0.9145495295524597,0.7581999897956848,,
,14,4679,,,0.7939000129699707,0.8233423233032227
0.9145237803459167,15,4699,,,,
0.8024911880493164,15,4749,,,,
0.8426061868667603,15,4799,,,,
0.7003337144851685,15,4849,,,,
0.795558750629425,15,4899,,,,
0.9322102069854736,15,4949,,,,
,15,4991,0.8555306792259216,0.7860000133514404,,
,15,4991,,,0.8258000016212463,0.8263722062110901
0.6181218028068542,16,4999,,,,
0.7228930592536926,16,5049,,,,
0.7420089840888977,16,5099,,,,
0.7779731154441833,16,5149,,,,
0.6574000716209412,16,5199,,,,
0.6377183794975281,16,5249,,,,
0.8514847159385681,16,5299,,,,
,16,5303,0.809456467628479,0.8029999732971191,,
,16,5303,,,0.8410999774932861,0.8348106741905212
0.7251287698745728,17,5349,,,,
0.8095517158508301,17,5399,,,,
0.6252104043960571,17,5449,,,,
0.7962620854377747,17,5499,,,,
0.7042595148086548,17,5549,,,,
0.6575582027435303,17,5599,,,,
,17,5615,0.8260703086853027,0.7871999740600586,,
,17,5615,,,0.8335999846458435,0.8369390964508057
0.7204886078834534,18,5649,,,,
0.7374840378761292,18,5699,,,,
0.5513390302658081,18,5749,,,,
0.8183987736701965,18,5799,,,,
0.6508777737617493,18,5849,,,,
0.6180928945541382,18,5899,,,,
,18,5927,0.8067020177841187,0.7996000051498413,,
,18,5927,,,0.8361999988555908,0.8413962125778198
0.7243373394012451,19,5949,,,,
0.7923863530158997,19,5999,,,,
0.6683467626571655,19,6049,,,,
0.6799721121788025,19,6099,,,,
0.6520364880561829,19,6149,,,,
0.570930540561676,19,6199,,,,
,19,6239,0.8011131882667542,0.7932999730110168,,
,19,6239,,,0.8442999720573425,0.8455278277397156
0.6827716827392578,20,6249,,,,
0.6143782138824463,20,6299,,,,
0.608272910118103,20,6349,,,,
0.5785778760910034,20,6399,,,,
0.8409342169761658,20,6449,,,,
0.6680748462677002,20,6499,,,,
0.7613622546195984,20,6549,,,,
,20,6551,0.7563117742538452,0.8120999932289124,,
,20,6551,,,0.8571000099182129,0.8484324812889099
0.6474185585975647,21,6599,,,,
0.5712189674377441,21,6649,,,,
0.5553600788116455,21,6699,,,,
0.6203269362449646,21,6749,,,,
0.578567624092102,21,6799,,,,
0.6779956817626953,21,6849,,,,
,21,6863,0.7726444602012634,0.8008999824523926,,
,21,6863,,,0.8476999998092651,0.8549429178237915
0.5456544160842896,22,6899,,,,
0.5801282525062561,22,6949,,,,
0.6723772883415222,22,6999,,,,
0.6778437495231628,22,7049,,,,
0.5453627705574036,22,7099,,,,
0.6761505007743835,22,7149,,,,
,22,7175,0.7528806924819946,0.8082000017166138,,
,22,7175,,,0.8590999841690063,0.8594250679016113
0.5986732840538025,23,7199,,,,
0.5482083559036255,23,7249,,,,
0.5925813913345337,23,7299,,,,
0.6310621500015259,23,7349,,,,
0.6153770685195923,23,7399,,,,
0.6314907073974609,23,7449,,,,
,23,7487,0.7792991995811462,0.79830002784729,,
,23,7487,,,0.8327000141143799,0.8602514266967773
0.5445543527603149,24,7499,,,,
0.5109707117080688,24,7549,,,,
0.5967963337898254,24,7599,,,,
0.6220219135284424,24,7649,,,,
0.5351378321647644,24,7699,,,,
0.5756379961967468,24,7749,,,,
0.5585315823554993,24,7799,,,,
,24,7799,0.7522950768470764,0.8016999959945679,,
,24,7799,,,0.8449000120162964,0.8652844429016113
0.7532669305801392,25,7849,,,,
0.47988590598106384,25,7899,,,,
0.7033721804618835,25,7949,,,,
0.4893684685230255,25,7999,,,,
0.6804442405700684,25,8049,,,,
0.6681612133979797,25,8099,,,,
,25,8111,0.7159977555274963,0.8183000087738037,,
,25,8111,,,0.859000027179718,0.8674629330635071
0.584049642086029,26,8149,,,,
0.6011381149291992,26,8199,,,,
0.4533586800098419,26,8249,,,,
0.5541142821311951,26,8299,,,,
0.5145120620727539,26,8349,,,,
0.5969679355621338,26,8399,,,,
,26,8423,0.7438046932220459,0.807699978351593,,
,26,8423,,,0.8517000079154968,0.8716446161270142
0.5558691620826721,27,8449,,,,
0.5046018958091736,27,8499,,,,
0.5941479802131653,27,8549,,,,
0.6635216474533081,27,8599,,,,
0.4188745617866516,27,8649,,,,
0.631140947341919,27,8699,,,,
,27,8735,0.772213339805603,0.794700026512146,,
,27,8735,,,0.8299000263214111,0.8726462125778198
0.47382858395576477,28,8749,,,,
0.5037638545036316,28,8799,,,,
0.49350064992904663,28,8849,,,,
0.40597328543663025,28,8899,,,,
0.4341653287410736,28,8949,,,,
0.4748328626155853,28,8999,,,,
,28,9047,0.7204897403717041,0.8133999705314636,,
,28,9047,,,0.8483999967575073,0.8751752972602844
0.3431488275527954,29,9049,,,,
0.5713311433792114,29,9099,,,,
0.5044481158256531,29,9149,,,,
0.477245032787323,29,9199,,,,
0.717358410358429,29,9249,,,,
0.5600128769874573,29,9299,,,,
0.48369506001472473,29,9349,,,,
,29,9359,0.7307960391044617,0.8123999834060669,,
,29,9359,,,0.8507000207901001,0.8795071840286255
0.4869079291820526,30,9399,,,,
0.5782889127731323,30,9449,,,,
0.4747917354106903,30,9499,,,,
0.517169713973999,30,9549,,,,
0.4107242524623871,30,9599,,,,
0.455255925655365,30,9649,,,,
,30,9671,0.6428307890892029,0.8410000205039978,,
,30,9671,,,0.8878999948501587,0.9043970108032227
0.4324101209640503,31,9699,,,,
0.4889776408672333,31,9749,,,,
0.29625189304351807,31,9799,,,,
0.5100253820419312,31,9849,,,,
0.3425733149051666,31,9899,,,,
0.44223326444625854,31,9949,,,,
,31,9983,0.6393159031867981,0.8445000052452087,,
,31,9983,,,0.8880000114440918,0.9140875339508057
0.5192145705223083,32,9999,,,,
0.5607601404190063,32,10049,,,,
0.38336890935897827,32,10099,,,,
0.39657163619995117,32,10149,,,,
0.4104143977165222,32,10199,,,,
0.4421636462211609,32,10249,,,,
,32,10295,0.6338077187538147,0.847000002861023,,
,32,10295,,,0.8899000287055969,0.9166165590286255
0.4399142265319824,33,10299,,,,
0.42075788974761963,33,10349,,,,
0.3905075192451477,33,10399,,,,
0.40395060181617737,33,10449,,,,
0.42447131872177124,33,10499,,,,
0.46507278084754944,33,10549,,,,
0.44653022289276123,33,10599,,,,
,33,10607,0.6401220560073853,0.8443999886512756,,
,33,10607,,,0.8881000280380249,0.9184695482254028
0.4369325339794159,34,10649,,,,
0.4867067337036133,34,10699,,,,
0.5202782154083252,34,10749,,,,
0.48255184292793274,34,10799,,,,
0.36104923486709595,34,10849,,,,
0.5210865139961243,34,10899,,,,
,34,10919,0.6419846415519714,0.8445000052452087,,
,34,10919,,,0.8871999979019165,0.9204727411270142
0.4339672327041626,35,10949,,,,
0.5742587447166443,35,10999,,,,
0.5019932985305786,35,11049,,,,
0.34534892439842224,35,11099,,,,
0.5402942299842834,35,11149,,,,
0.5136683583259583,35,11199,,,,
,35,11231,0.6372290253639221,0.8468000292778015,,
,35,11231,,,0.8919000029563904,0.921950101852417
0.43430766463279724,36,11249,,,,
0.3909200131893158,36,11299,,,,
0.3504619896411896,36,11349,,,,
0.4316709637641907,36,11399,,,,
0.3696088492870331,36,11449,,,,
0.4685251712799072,36,11499,,,,
,36,11543,0.642388641834259,0.8442000150680542,,
,36,11543,,,0.8859999775886536,0.9217247366905212
0.4021615982055664,37,11549,,,,
0.39249932765960693,37,11599,,,,
0.4444708228111267,37,11649,,,,
0.2829064428806305,37,11699,,,,
0.3805418312549591,37,11749,,,,
0.43775197863578796,37,11799,,,,
0.4062025249004364,37,11849,,,,
,37,11855,0.6397254467010498,0.8452000021934509,,
,37,11855,,,0.8865000009536743,0.9254807829856873
0.30798983573913574,38,11899,,,,
0.33834120631217957,38,11949,,,,
0.4034543037414551,38,11999,,,,
0.3487910032272339,38,12049,,,,
0.3441620171070099,38,12099,,,,
0.36106011271476746,38,12149,,,,
,38,12167,0.6410567164421082,0.8452000021934509,,
,38,12167,,,0.8894000053405762,0.9258813858032227
0.532803475856781,39,12199,,,,
0.46293362975120544,39,12249,,,,
0.39629071950912476,39,12299,,,,
0.39996233582496643,39,12349,,,,
0.4354718029499054,39,12399,,,,
0.5082727670669556,39,12449,,,,
,39,12479,0.6406249403953552,0.843999981880188,,
,39,12479,,,0.8859999775886536,0.925856351852417
0.428293377161026,40,12499,,,,
0.3812868893146515,40,12549,,,,
0.5159297585487366,40,12599,,,,
0.519726574420929,40,12649,,,,
0.3909931778907776,40,12699,,,,
0.28012505173683167,40,12749,,,,
,40,12791,0.6414523720741272,0.843500018119812,,
,40,12791,,,0.8863000273704529,0.9284605383872986
0.337245911359787,41,12799,,,,
0.29532235860824585,41,12849,,,,
0.40034475922584534,41,12899,,,,
0.3937441408634186,41,12949,,,,
0.3596893846988678,41,12999,,,,
0.3578718602657318,41,13049,,,,
0.37373632192611694,41,13099,,,,
