train_loss,step,epoch,val_loss,val_acc,train_acc,test_acc
3.5978565216064453,49,0,,,,
2.2876527309417725,99,0,,,,
2.334390163421631,149,0,,,,
2.309417247772217,199,0,,,,
2.0491652488708496,249,0,,,,
1.8758213520050049,299,0,,,,
,311,0,1.8983304500579834,0.298799991607666,,
,311,0,,,0.1980418711900711,0.3079509437084198
1.9094070196151733,349,1,,,,
1.778830885887146,399,1,,,,
1.8221029043197632,449,1,,,,
1.9633128643035889,499,1,,,,
1.7713805437088013,549,1,,,,
1.7976701259613037,599,1,,,,
,623,1,1.7076507806777954,0.3765000104904175,,
,623,1,,,0.3264974057674408,0.4094145596027374
1.777193307876587,649,2,,,,
1.636024832725525,699,2,,,,
1.6930572986602783,749,2,,,,
1.6838865280151367,799,2,,,,
1.6210153102874756,849,2,,,,
1.7236075401306152,899,2,,,,
,935,2,1.5555901527404785,0.4449999928474426,,
,935,2,,,0.3902243673801422,0.4545094966888428
1.559880018234253,949,3,,,,
1.5117404460906982,999,3,,,,
1.5555686950683594,1049,3,,,,
1.4792195558547974,1099,3,,,,
1.416367769241333,1149,3,,,,
1.47194242477417,1199,3,,,,
,1247,3,1.4932923316955566,0.4763000011444092,,
,1247,3,,,0.4438852071762085,0.4977254867553711
1.5230379104614258,1249,4,,,,
1.5090045928955078,1299,4,,,,
1.4795522689819336,1349,4,,,,
1.424739956855774,1399,4,,,,
1.613783359527588,1449,4,,,,
1.4568557739257812,1499,4,,,,
1.4536516666412354,1549,4,,,,
,1559,4,1.4711943864822388,0.4887999892234802,,
,1559,4,,,0.48041868209838867,0.5250197649002075
1.4077287912368774,1599,5,,,,
1.3344712257385254,1649,5,,,,
1.3674168586730957,1699,5,,,,
1.271295428276062,1749,5,,,,
1.462592363357544,1799,5,,,,
1.4523212909698486,1849,5,,,,
,1871,5,1.3041012287139893,0.5454999804496765,,
,1871,5,,,0.5149489045143127,0.5785205960273743
1.5275969505310059,1899,6,,,,
1.447629451751709,1949,6,,,,
1.404860019683838,1999,6,,,,
1.281828761100769,2049,6,,,,
1.1785950660705566,2099,6,,,,
1.3484892845153809,2149,6,,,,
,2183,6,1.2736928462982178,0.5676000118255615,,
,2183,6,,,0.5451973080635071,0.5907832384109497
1.3771696090698242,2199,7,,,,
1.311171531677246,2249,7,,,,
1.2256938219070435,2299,7,,,,
1.28971266746521,2349,7,,,,
1.0621800422668457,2399,7,,,,
1.259306788444519,2449,7,,,,
,2495,7,1.2675515413284302,0.5719000101089478,,
,2495,7,,,0.5751702785491943,0.6181764006614685
1.1538934707641602,2499,8,,,,
1.2311782836914062,2549,8,,,,
1.0592533349990845,2599,8,,,,
1.1846181154251099,2649,8,,,,
1.2985299825668335,2699,8,,,,
1.2127352952957153,2749,8,,,,
1.0741214752197266,2799,8,,,,
,2807,8,1.1338250637054443,0.6187000274658203,,
