epoch,train_loss,step,val_acc,val_loss,test_acc
10,2.035703420639038,4049,,,
10,2.1898183822631836,4099,,,
10,2.276559352874756,4149,,,
10,2.1603593826293945,4199,,,
10,,4211,,,0.8600000143051147
11,2.27179217338562,4249,,,
11,2.270906686782837,4299,,,
11,2.0151023864746094,4349,,,
11,2.2870399951934814,4399,,,
11,2.1302008628845215,4449,,,
11,1.8112175464630127,4499,,,
11,,4523,0.8166000247001648,0.7279143333435059,
11,,4523,,,0.8632000088691711
12,1.8958218097686768,4549,,,
12,1.8175363540649414,4599,,,
12,2.1744470596313477,4649,,,
12,2.367513656616211,4699,,,
12,2.2064623832702637,4749,,,
12,2.018683671951294,4799,,,
12,,4835,0.8167999982833862,0.7505530714988708,
12,,4835,,,0.8603000044822693
13,1.965684413909912,4849,,,
13,2.263984441757202,4899,,,
13,2.3691508769989014,4949,,,
13,2.210669994354248,4999,,,
13,2.14503812789917,5049,,,
13,2.316326856613159,5099,,,
13,,5147,0.8137000203132629,0.7573453783988953,
13,,5147,,,0.8572999835014343
14,1.7256286144256592,5149,,,
14,1.5544917583465576,5199,,,
14,2.2290093898773193,5249,,,
14,2.2051286697387695,5299,,,
14,2.2827200889587402,5349,,,
14,2.112200975418091,5399,,,
14,2.338432788848877,5449,,,
14,,5459,0.8198999762535095,0.7252481579780579,
14,,5459,,,0.8694000244140625
15,2.3236730098724365,5499,,,
15,2.15569806098938,5549,,,
15,2.0711426734924316,5599,,,
15,2.1628408432006836,5649,,,
15,2.1716461181640625,5699,,,
15,2.129319190979004,5749,,,
15,,5771,0.8184999823570251,0.7296561002731323,
15,,5771,,,0.8673999905586243
16,2.258385181427002,5799,,,
16,2.262226104736328,5849,,,
16,2.1872305870056152,5899,,,
16,2.2211241722106934,5949,,,
16,2.0038928985595703,5999,,,
16,1.6353297233581543,6049,,,
16,,6083,0.8131999969482422,0.7488728165626526,
16,,6083,,,0.8650000095367432
17,2.1523385047912598,6099,,,
17,2.330117702484131,6149,,,
17,2.1831672191619873,6199,,,
17,1.8886343240737915,6249,,,
17,2.0769057273864746,6299,,,
17,1.7182883024215698,6349,,,
17,,6395,0.8141999840736389,0.7413287162780762,
17,,6395,,,0.861299991607666
18,1.4647555351257324,6399,,,
18,2.117638111114502,6449,,,
18,2.302532911300659,6499,,,
18,2.142308235168457,6549,,,
18,1.8162562847137451,6599,,,
18,2.308021306991577,6649,,,
18,2.139662027359009,6699,,,
18,,6707,0.816100001335144,0.7517458200454712,
18,,6707,,,0.8654000163078308
19,2.1083438396453857,6749,,,
19,1.9305167198181152,6799,,,
19,2.330596923828125,6849,,,
19,2.05997896194458,6899,,,
19,2.4305760860443115,6949,,,
19,2.3014779090881348,6999,,,
19,,7019,0.8130000233650208,0.7300594449043274,
19,,7019,,,0.8585000038146973
20,2.400155782699585,7049,,,
20,2.01525616645813,7099,,,
20,2.255244255065918,7149,,,
20,2.412320375442505,7199,,,
20,2.1290602684020996,7249,,,
20,2.3758838176727295,7299,,,
20,,7331,0.8093000054359436,0.7394199967384338,
20,,7331,,,0.8546000123023987
21,2.2686028480529785,7349,,,
21,2.3919734954833984,7399,,,
21,1.9950238466262817,7449,,,
21,2.4270448684692383,7499,,,
21,2.1332597732543945,7549,,,
21,2.1873104572296143,7599,,,
21,,7643,0.8079000115394592,0.7423546314239502,
21,,7643,,,0.8532000184059143
22,2.4101109504699707,7649,,,
22,2.492051839828491,7699,,,
22,2.450861930847168,7749,,,
22,2.079859972000122,7799,,,
22,2.313223123550415,7849,,,
22,2.40716814994812,7899,,,
22,1.7751195430755615,7949,,,
22,,7955,0.8104000091552734,0.7329678535461426,
22,,7955,,,0.8587999939918518
23,2.5486931800842285,7999,,,
23,2.4251527786254883,8049,,,
23,2.168692111968994,8099,,,
23,2.4918925762176514,8149,,,
23,1.877602219581604,8199,,,
23,2.3610854148864746,8249,,,
23,,8267,0.8090999722480774,0.7310617566108704,
23,,8267,,,0.8521000146865845
24,1.5528628826141357,8299,,,
24,2.159324884414673,8349,,,
24,2.5046873092651367,8399,,,
24,2.1798505783081055,8449,,,
24,2.5501503944396973,8499,,,
24,2.4163265228271484,8549,,,
24,,8579,0.8087999820709229,0.7374147772789001,
24,,8579,,,0.8562999963760376
25,2.047192096710205,8599,,,
25,2.2805557250976562,8649,,,
25,2.5697662830352783,8699,,,
25,2.429781198501587,8749,,,
25,2.482839584350586,8799,,,
25,2.614788055419922,8849,,,
25,,8891,0.8119000196456909,0.743774950504303,
25,,8891,,,0.8568999767303467
26,2.569678783416748,8899,,,
26,2.454927444458008,8949,,,
26,2.1942710876464844,8999,,,
26,2.5425376892089844,9049,,,
26,2.580493688583374,9099,,,
26,2.1648550033569336,9149,,,
26,2.358772039413452,9199,,,
26,,9203,0.815500020980835,0.7439765334129333,
26,,9203,,,0.8605999946594238
27,2.1234238147735596,9249,,,
27,2.385856866836548,9299,,,
27,2.3730762004852295,9349,,,
27,2.415670156478882,9399,,,
27,2.662607431411743,9449,,,
27,2.4335579872131348,9499,,,
27,,9515,0.8123000264167786,0.7333071231842041,
27,,9515,,,0.8593000173568726
28,2.589765787124634,9549,,,
28,2.414940118789673,9599,,,
28,2.1627049446105957,9649,,,
28,2.2093305587768555,9699,,,
28,2.5328149795532227,9749,,,
28,2.3735432624816895,9799,,,
28,,9827,0.8072999715805054,0.7526880502700806,
28,,9827,,,0.8515999913215637
29,2.586989641189575,9849,,,
29,2.0984363555908203,9899,,,
29,2.4493601322174072,9949,,,
29,2.407766819000244,9999,,,
29,2.4969420433044434,10049,,,
29,2.578317165374756,10099,,,
29,,10139,0.8120999932289124,0.7452002167701721,
29,,10139,,,0.8605999946594238
30,2.544919013977051,10149,,,
30,2.1790595054626465,10199,,,
30,2.1927683353424072,10249,,,
30,2.555884838104248,10299,,,
30,2.201293468475342,10349,,,
30,1.713862657546997,10399,,,
30,2.3673095703125,10449,,,
30,,10451,0.8046000003814697,0.7576523423194885,
30,,10451,,,0.8526999950408936
31,2.2686896324157715,10499,,,
31,2.0255208015441895,10549,,,
31,1.8881409168243408,10599,,,
31,2.5511059761047363,10649,,,
31,2.180136203765869,10699,,,
31,2.2928640842437744,10749,,,
31,,10763,0.8122000098228455,0.741983950138092,
31,,10763,,,0.8622000217437744
32,2.476088047027588,10799,,,
32,2.477159023284912,10849,,,
32,2.381993293762207,10899,,,
32,2.1104228496551514,10949,,,
32,2.2313551902770996,10999,,,
32,2.335905075073242,11049,,,
32,,11075,0.7989000082015991,0.7626365423202515,
32,,11075,,,0.8486999869346619
33,2.5117368698120117,11099,,,
33,2.1183993816375732,11149,,,
33,2.1798601150512695,11199,,,
33,2.500415563583374,11249,,,
33,2.472468614578247,11299,,,
33,2.5795536041259766,11349,,,
33,,11387,0.8122000098228455,0.7411191463470459,
33,,11387,,,0.8562999963760376
34,2.336881637573242,11399,,,
34,2.21718692779541,11449,,,
34,2.359592914581299,11499,,,
34,2.3819468021392822,11549,,,
34,2.4737708568573,11599,,,
34,2.4560935497283936,11649,,,
34,2.2343990802764893,11699,,,
34,,11699,0.8065999746322632,0.7460383176803589,
34,,11699,,,0.8551999926567078
35,2.133983850479126,11749,,,
35,2.190340042114258,11799,,,
35,2.1652989387512207,11849,,,
35,2.4286816120147705,11899,,,
35,2.511247158050537,11949,,,
35,1.7715299129486084,11999,,,
35,,12011,0.8084999918937683,0.7525540590286255,
35,,12011,,,0.8596000075340271
36,2.2360315322875977,12049,,,
36,2.3695554733276367,12099,,,
36,2.32468318939209,12149,,,
36,2.083979606628418,12199,,,
36,2.504605293273926,12249,,,
36,2.249931812286377,12299,,,
36,,12323,0.8072999715805054,0.7522286176681519,
36,,12323,,,0.8565999865531921
37,2.3779046535491943,12349,,,
37,2.064389228820801,12399,,,
37,2.1379916667938232,12449,,,
37,2.438547134399414,12499,,,
37,2.2661378383636475,12549,,,
37,2.4272942543029785,12599,,,
37,,12635,0.807699978351593,0.7656769752502441,
37,,12635,,,0.8543999791145325
38,2.1298303604125977,12649,,,
38,2.246873140335083,12699,,,
38,2.3545327186584473,12749,,,
38,2.1416144371032715,12799,,,
38,2.4728128910064697,12849,,,
38,2.5560431480407715,12899,,,
38,,12947,0.8050000071525574,0.7588884234428406,
38,,12947,,,0.8482000231742859
39,2.0368380546569824,12949,,,
39,1.743534803390503,12999,,,
39,2.3825016021728516,13049,,,
39,2.0813257694244385,13099,,,
39,2.398843765258789,13149,,,
39,1.7533559799194336,13199,,,
39,2.1811752319335938,13249,,,
39,,13259,0.8140000104904175,0.7304062843322754,
39,,13259,,,0.8580999970436096
40,2.478482961654663,13299,,,
40,2.5171186923980713,13349,,,
40,1.7377285957336426,13399,,,
40,2.4696078300476074,13449,,,
40,2.420179843902588,13499,,,
40,2.470895290374756,13549,,,
40,,13571,0.8122000098228455,0.7430267333984375,
40,,13571,,,0.8597999811172485
41,2.395118474960327,13599,,,
41,2.0244832038879395,13649,,,
41,2.4644570350646973,13699,,,
41,2.3928425312042236,13749,,,
41,2.4361939430236816,13799,,,
41,2.3376054763793945,13849,,,
41,,13883,0.8090000152587891,0.7551432251930237,
41,,13883,,,0.8543000221252441
42,2.319671630859375,13899,,,
42,2.3620517253875732,13949,,,
42,1.7106109857559204,13999,,,
42,1.6023821830749512,14049,,,
42,2.407139778137207,14099,,,
42,2.333932876586914,14149,,,
42,,14195,0.8075000047683716,0.7642756104469299,
42,,14195,,,0.8526999950408936
43,2.535658359527588,14199,,,
43,2.4834835529327393,14249,,,
43,1.6886768341064453,14299,,,
43,2.4242186546325684,14349,,,
43,1.8733007907867432,14399,,,
43,2.0634708404541016,14449,,,
43,1.4404042959213257,14499,,,
43,,14507,0.8087000250816345,0.7466596961021423,
43,,14507,,,0.8586999773979187
44,2.3742830753326416,14549,,,
44,2.2803871631622314,14599,,,
44,1.071399211883545,14649,,,
44,2.4679675102233887,14699,,,
44,2.1226296424865723,14749,,,
44,2.303859233856201,14799,,,
44,,14819,0.8065000176429749,0.7672173976898193,
44,,14819,,,0.8532000184059143
45,2.054715394973755,14849,,,
45,2.396362543106079,14899,,,
45,2.252206802368164,14949,,,
45,2.2692747116088867,14999,,,
45,2.379472255706787,15049,,,
45,2.091963768005371,15099,,,
45,,15131,0.7997999787330627,0.7676283121109009,
45,,15131,,,0.8413000106811523
46,2.398057699203491,15149,,,
46,2.4079113006591797,15199,,,
46,2.5042357444763184,15249,,,
46,2.303577423095703,15299,,,
46,2.453181505203247,15349,,,
46,2.507134199142456,15399,,,
46,,15443,0.8137000203132629,0.750769853591919,
46,,15443,,,0.8574000000953674
47,2.389204502105713,15449,,,
47,2.48287034034729,15499,,,
47,2.353393077850342,15549,,,
47,2.4903392791748047,15599,,,
47,2.1984307765960693,15649,,,
47,2.466653347015381,15699,,,
47,2.2051525115966797,15749,,,
47,,15755,0.8012999892234802,0.782690167427063,
47,,15755,,,0.8432999849319458
48,2.4184749126434326,15799,,,
48,2.248058319091797,15849,,,
48,2.288160800933838,15899,,,
48,2.39969539642334,15949,,,
48,2.148573398590088,15999,,,
48,2.395420551300049,16049,,,
48,,16067,0.8137000203132629,0.7539361715316772,
48,,16067,,,0.8662999868392944
49,2.255816698074341,16099,,,
49,2.077658176422119,16149,,,
49,2.239901065826416,16199,,,
49,2.44498348236084,16249,,,
49,1.9814754724502563,16299,,,
49,2.364264726638794,16349,,,
49,,16379,0.8098999857902527,0.7576016187667847,
49,,16379,,,0.8557000160217285
50,1.9473259449005127,16399,,,
50,2.3535823822021484,16449,,,
50,2.430870294570923,16499,,,
50,2.4668948650360107,16549,,,
50,2.3973138332366943,16599,,,
50,1.749613881111145,16649,,,
50,,16691,0.8148999810218811,0.750830352306366,
50,,16691,,,0.863099992275238
51,2.299994468688965,16699,,,
51,1.849143385887146,16749,,,
51,2.3494863510131836,16799,,,
51,1.9302546977996826,16849,,,
51,1.3653934001922607,16899,,,
51,2.134438991546631,16949,,,
51,1.5482745170593262,16999,,,
51,,17003,0.8087999820709229,0.7661627531051636,
51,,17003,,,0.855400025844574
52,2.370361089706421,17049,,,
52,2.5493927001953125,17099,,,
52,1.980639934539795,17149,,,
52,1.9075795412063599,17199,,,
52,2.346250057220459,17249,,,
52,2.2941999435424805,17299,,,
52,,17315,0.8130999803543091,0.7473616003990173,
52,,17315,,,0.8582000136375427
53,2.459023952484131,17349,,,
53,2.3254151344299316,17399,,,
53,2.301010847091675,17449,,,
53,2.0445945262908936,17499,,,
53,2.4487221240997314,17549,,,
53,2.257105588912964,17599,,,
53,,17627,0.8113999962806702,0.7491354942321777,
53,,17627,,,0.8589000105857849
54,2.2323520183563232,17649,,,
54,2.4342620372772217,17699,,,
54,1.828696370124817,17749,,,
54,2.3014323711395264,17799,,,
54,2.3511881828308105,17849,,,
54,1.5520601272583008,17899,,,
54,,17939,0.8105000257492065,0.7620738744735718,
54,,17939,,,0.8513000011444092
55,2.360518455505371,17949,,,
55,2.4464759826660156,17999,,,
55,1.6862514019012451,18049,,,
55,2.382534980773926,18099,,,
55,2.2825090885162354,18149,,,
55,2.270418643951416,18199,,,
55,2.204601764678955,18249,,,
55,,18251,0.8076000213623047,0.7576589584350586,
55,,18251,,,0.8532000184059143
56,2.444209575653076,18299,,,
56,2.313183546066284,18349,,,
56,2.2135486602783203,18399,,,
56,1.9770395755767822,18449,,,
56,2.405846118927002,18499,,,
56,2.017035961151123,18549,,,
56,,18563,0.8116000294685364,0.7579244375228882,
56,,18563,,,0.8600000143051147
57,2.171005964279175,18599,,,
57,2.302949905395508,18649,,,
57,2.155306339263916,18699,,,
57,2.0232129096984863,18749,,,
57,2.0388567447662354,18799,,,
57,1.7779110670089722,18849,,,
57,,18875,0.8133000135421753,0.7481016516685486,
57,,18875,,,0.8596000075340271
58,2.1724417209625244,18899,,,
58,1.9234473705291748,18949,,,
58,2.261101484298706,18999,,,
58,2.2833094596862793,19049,,,
58,2.453709602355957,19099,,,
58,2.299862861633301,19149,,,
58,,19187,0.8109999895095825,0.761884868144989,
58,,19187,,,0.857699990272522
59,1.8296215534210205,19199,,,
59,2.3323917388916016,19249,,,
59,2.152167797088623,19299,,,
59,2.326483964920044,19349,,,
59,1.9755206108093262,19399,,,
59,2.3325705528259277,19449,,,
59,2.372298002243042,19499,,,
59,,19499,0.8080000281333923,0.7761278748512268,
59,,19499,,,0.8529999852180481
60,2.386761426925659,19549,,,
60,2.4451780319213867,19599,,,
60,2.387651205062866,19649,,,
60,1.8712286949157715,19699,,,
60,2.194180727005005,19749,,,
60,1.4691126346588135,19799,,,
60,,19811,0.8166999816894531,0.739203691482544,
60,,19811,,,0.8589000105857849
61,1.9022722244262695,19849,,,
61,2.3441576957702637,19899,,,
61,2.3276216983795166,19949,,,
61,2.3071422576904297,19999,,,
61,2.246746778488159,20049,,,
61,2.039379358291626,20099,,,
61,,20123,0.8144999742507935,0.7492331266403198,
61,,20123,,,0.8644000291824341
62,2.112483024597168,20149,,,
62,2.1731607913970947,20199,,,
62,2.1599345207214355,20249,,,
62,1.9146082401275635,20299,,,
62,2.079606533050537,20349,,,
62,2.2739925384521484,20399,,,
62,,20435,0.8136000037193298,0.7517266273498535,
62,,20435,,,0.8668000102043152
63,2.2524352073669434,20449,,,
63,2.176675796508789,20499,,,
63,2.4203453063964844,20549,,,
63,2.41947603225708,20599,,,
63,2.280425548553467,20649,,,
63,2.3538475036621094,20699,,,
63,,20747,0.8104000091552734,0.7605062127113342,
63,,20747,,,0.8611000180244446
64,2.320913553237915,20749,,,
64,1.7325975894927979,20799,,,
64,1.9572609663009644,20849,,,
64,1.9043104648590088,20899,,,
64,2.3066048622131348,20949,,,
64,2.264460325241089,20999,,,
64,2.3073959350585938,21049,,,
64,,21059,0.8123999834060669,0.7514305710792542,
64,,21059,,,0.8611000180244446
65,2.0493438243865967,21099,,,
65,1.509231686592102,21149,,,
65,2.3406665325164795,21199,,,
65,2.0481345653533936,21249,,,
65,2.393348217010498,21299,,,
65,1.8238539695739746,21349,,,
65,,21371,0.8113999962806702,0.7591223120689392,
65,,21371,,,0.8600000143051147
66,1.7092854976654053,21399,,,
66,2.088437557220459,21449,,,
66,2.3903682231903076,21499,,,
66,2.1257569789886475,21549,,,
66,2.245677947998047,21599,,,
66,2.2234249114990234,21649,,,
66,,21683,0.8098999857902527,0.7687380313873291,
66,,21683,,,0.8555999994277954
67,2.1899163722991943,21699,,,
67,2.1030561923980713,21749,,,
67,1.9686894416809082,21799,,,
67,2.0421266555786133,21849,,,
67,2.0080409049987793,21899,,,
67,2.257958173751831,21949,,,
67,,21995,0.8133999705314636,0.7579333186149597,
67,,21995,,,0.8611000180244446
68,2.1928563117980957,21999,,,
68,1.6378490924835205,22049,,,
68,2.388036012649536,22099,,,
68,1.925739049911499,22149,,,
68,2.062375068664551,22199,,,
68,2.123626232147217,22249,,,
68,2.1634268760681152,22299,,,
68,,22307,0.8123000264167786,0.7467089295387268,
68,,22307,,,0.863099992275238
69,1.931706190109253,22349,,,
69,1.8893407583236694,22399,,,
69,2.1947059631347656,22449,,,
69,2.302290439605713,22499,,,
69,2.28065824508667,22549,,,
69,2.188361406326294,22599,,,
69,,22619,0.8133000135421753,0.7540050148963928,
69,,22619,,,0.8623999953269958
70,2.2605879306793213,22649,,,
70,1.689251184463501,22699,,,
70,2.2235641479492188,22749,,,
70,2.1967756748199463,22799,,,
70,2.347217321395874,22849,,,
70,2.1050148010253906,22899,,,
70,,22931,0.8090000152587891,0.7665717005729675,
70,,22931,,,0.854200005531311
71,2.3019018173217773,22949,,,
71,2.2065188884735107,22999,,,
71,2.251098394393921,23049,,,
71,2.3670268058776855,23099,,,
71,2.127267360687256,23149,,,
71,2.3346755504608154,23199,,,
71,,23243,0.8148999810218811,0.7556135058403015,
71,,23243,,,0.8578000068664551
72,1.9972562789916992,23249,,,
72,2.2683982849121094,23299,,,
72,1.9128971099853516,23349,,,
72,2.238725423812866,23399,,,
72,2.032320022583008,23449,,,
72,1.9240400791168213,23499,,,
72,2.145174026489258,23549,,,
72,,23555,0.8113999962806702,0.752181887626648,
72,,23555,,,0.8579999804496765
73,2.1639201641082764,23599,,,
73,2.2526769638061523,23649,,,
73,2.0440189838409424,23699,,,
73,2.2597506046295166,23749,,,
73,1.8804504871368408,23799,,,
73,2.1030640602111816,23849,,,
73,,23867,0.8137999773025513,0.7600836157798767,
73,,23867,,,0.8596000075340271
74,2.2827651500701904,23899,,,
74,2.0453357696533203,23949,,,
74,2.255831480026245,23999,,,
74,1.6069464683532715,24049,,,
74,2.1750056743621826,24099,,,
74,2.267094850540161,24149,,,
74,,24179,0.8187000155448914,0.7428292632102966,
74,,24179,,,0.8673999905586243
75,1.8734276294708252,24199,,,
75,1.9883537292480469,24249,,,
75,2.196010112762451,24299,,,
75,2.252967119216919,24349,,,
75,2.316315174102783,24399,,,
75,2.2790169715881348,24449,,,
75,,24491,0.8123000264167786,0.7631024122238159,
75,,24491,,,0.8561999797821045
76,2.2014448642730713,24499,,,
76,2.0942726135253906,24549,,,
76,1.9596102237701416,24599,,,
76,2.130091905593872,24649,,,
76,2.2514634132385254,24699,,,
76,2.23185396194458,24749,,,
76,2.107402801513672,24799,,,
76,,24803,0.8179000020027161,0.7511135935783386,
76,,24803,,,0.864300012588501
77,2.339109182357788,24849,,,
77,2.223062515258789,24899,,,
77,1.992911458015442,24949,,,
77,2.3376569747924805,24999,,,
77,2.137728452682495,25049,,,
77,2.3739380836486816,25099,,,
77,,25115,0.8055999875068665,0.7823439240455627,
77,,25115,,,0.8496000170707703
78,2.283128261566162,25149,,,
78,2.298762798309326,25199,,,
78,1.9703394174575806,25249,,,
78,1.8402506113052368,25299,,,
78,2.1640796661376953,25349,,,
78,1.9584300518035889,25399,,,
78,,25427,0.8112999796867371,0.7656714916229248,
78,,25427,,,0.8550999760627747
79,2.1551308631896973,25449,,,
79,1.975827693939209,25499,,,
79,1.4665660858154297,25549,,,
79,2.2572171688079834,25599,,,
79,1.9504894018173218,25649,,,
79,2.412111759185791,25699,,,
79,,25739,0.8125,0.7573888301849365,
79,,25739,,,0.8607000112533569
80,1.8519062995910645,25749,,,
80,2.2762279510498047,25799,,,
80,1.9081952571868896,25849,,,
80,1.8847776651382446,25899,,,
80,2.1479599475860596,25949,,,
80,2.3663389682769775,25999,,,
80,2.0915579795837402,26049,,,
80,,26051,0.810699999332428,0.7575328350067139,
80,,26051,,,0.8603000044822693
81,2.213414430618286,26099,,,
81,2.064422845840454,26149,,,
81,1.3037383556365967,26199,,,
81,2.3498802185058594,26249,,,
81,2.135688543319702,26299,,,
81,2.140226364135742,26349,,,
81,,26363,0.8111000061035156,0.7607305645942688,
81,,26363,,,0.8633000254631042
82,2.1698966026306152,26399,,,
82,2.08274507522583,26449,,,
82,1.3159985542297363,26499,,,
82,1.755861520767212,26549,,,
82,1.656638264656067,26599,,,
82,2.0536882877349854,26649,,,
82,,26675,0.8166000247001648,0.7451770305633545,
82,,26675,,,0.8626999855041504
83,2.2123899459838867,26699,,,
83,2.04529070854187,26749,,,
83,1.598893404006958,26799,,,
83,1.9978022575378418,26849,,,
83,2.264566421508789,26899,,,
83,1.9659169912338257,26949,,,
83,,26987,0.8167999982833862,0.7493306398391724,
83,,26987,,,0.8686000108718872
84,2.2052342891693115,26999,,,
84,1.677206039428711,27049,,,
84,1.6709389686584473,27099,,,
84,2.1931400299072266,27149,,,
84,1.436708688735962,27199,,,
84,2.0609354972839355,27249,,,
84,2.0118303298950195,27299,,,
84,,27299,0.815500020980835,0.7549455165863037,
84,,27299,,,0.8616999983787537
85,2.2333598136901855,27349,,,
85,2.0704994201660156,27399,,,
85,2.1302366256713867,27449,,,
85,2.0258090496063232,27499,,,
85,1.9588522911071777,27549,,,
85,2.020726203918457,27599,,,
85,,27611,0.8147000074386597,0.7634509801864624,
85,,27611,,,0.8651000261306763
86,2.252202272415161,27649,,,
86,2.234511137008667,27699,,,
86,2.121779441833496,27749,,,
86,2.291325807571411,27799,,,
86,1.92477285861969,27849,,,
86,1.7443538904190063,27899,,,
86,,27923,0.8141000270843506,0.7479932904243469,
86,,27923,,,0.8616999983787537
87,1.924873948097229,27949,,,
87,1.236037254333496,27999,,,
87,2.260707378387451,28049,,,
87,1.796511173248291,28099,,,
87,1.7266664505004883,28149,,,
87,1.839706301689148,28199,,,
87,,28235,0.8151000142097473,0.7613697052001953,
87,,28235,,,0.8610000014305115
88,2.223003625869751,28249,,,
88,1.9146274328231812,28299,,,
88,1.689988374710083,28349,,,
88,1.7356057167053223,28399,,,
88,1.722485065460205,28449,,,
88,2.2632246017456055,28499,,,
88,,28547,0.8185999989509583,0.7461062669754028,
88,,28547,,,0.870199978351593
89,1.9769794940948486,28549,,,
89,2.006510019302368,28599,,,
89,2.182145833969116,28649,,,
89,1.9538253545761108,28699,,,
89,1.4096442461013794,28749,,,
89,2.1716060638427734,28799,,,
89,1.808185338973999,28849,,,
89,,28859,0.8187000155448914,0.7462172508239746,
89,,28859,,,0.8632000088691711
90,1.5350998640060425,28899,,,
90,1.8975515365600586,28949,,,
90,2.2154793739318848,28999,,,
90,2.2113585472106934,29049,,,
90,1.7735894918441772,29099,,,
90,1.6722774505615234,29149,,,
90,,29171,0.8137000203132629,0.7508729100227356,
90,,29171,,,0.8632000088691711
91,1.7674975395202637,29199,,,
91,1.9705588817596436,29249,,,
91,2.007528781890869,29299,,,
91,1.9475806951522827,29349,,,
91,1.9041614532470703,29399,,,
91,1.9589452743530273,29449,,,
91,,29483,0.8165000081062317,0.7437415719032288,
91,,29483,,,0.8690999746322632
92,1.9204829931259155,29499,,,
92,1.945047378540039,29549,,,
92,2.2395639419555664,29599,,,
92,1.7779090404510498,29649,,,
92,2.226795196533203,29699,,,
92,2.1042516231536865,29749,,,
92,,29795,0.8116999864578247,0.755435585975647,
92,,29795,,,0.8590999841690063
93,1.6057482957839966,29799,,,
93,2.2558681964874268,29849,,,
93,2.3146541118621826,29899,,,
93,1.7685022354125977,29949,,,
93,2.1453018188476562,29999,,,
93,1.485231637954712,30049,,,
93,2.114623785018921,30099,,,
93,,30107,0.8148000240325928,0.7571539878845215,
93,,30107,,,0.8687000274658203
94,1.9316080808639526,30149,,,
94,1.7588642835617065,30199,,,
94,2.1721086502075195,30249,,,
94,2.2538034915924072,30299,,,
94,2.1792988777160645,30349,,,
