train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
2.5681493282318115,0,49,,,,
2.280668258666992,0,99,,,,
2.572971820831299,0,149,,,,
2.154691219329834,0,199,,,,
2.25252103805542,0,249,,,,
2.1333084106445312,0,299,,,,
,0,311,2.0482027530670166,0.22619999945163727,,
,0,311,,,0.16791866719722748,0.2386273741722107
2.0786185264587402,1,349,,,,
1.9065842628479004,1,399,,,,
1.8803662061691284,1,449,,,,
1.8158611059188843,1,499,,,,
1.7599736452102661,1,549,,,,
1.674033284187317,1,599,,,,
,1,623,1.8178508281707764,0.336899995803833,,
,1,623,,,0.2828275263309479,0.34098100662231445
1.783947229385376,2,649,,,,
1.9204208850860596,2,699,,,,
1.7472819089889526,2,749,,,,
1.661929726600647,2,799,,,,
1.6466424465179443,2,849,,,,
1.7042970657348633,2,899,,,,
,2,935,1.6465541124343872,0.4068000018596649,,
,2,935,,,0.36207932233810425,0.4250395596027374
1.73152756690979,3,949,,,,
1.8257508277893066,3,999,,,,
1.5910072326660156,3,1049,,,,
1.71161687374115,3,1099,,,,
1.405552864074707,3,1149,,,,
1.4997745752334595,3,1199,,,,
,3,1247,1.4982975721359253,0.4666000008583069,,
,3,1247,,,0.41005608439445496,0.4794303774833679
1.4851868152618408,4,1249,,,,
1.5606704950332642,4,1299,,,,
1.6112196445465088,4,1349,,,,
1.5993554592132568,4,1399,,,,
1.3616150617599487,4,1449,,,,
1.5013110637664795,4,1499,,,,
1.7205361127853394,4,1549,,,,
,4,1559,1.5315725803375244,0.4611000120639801,,
,4,1559,,,0.4583834111690521,0.5132516026496887
1.3643742799758911,5,1599,,,,
1.5269074440002441,5,1649,,,,
1.527708888053894,5,1699,,,,
1.3366520404815674,5,1749,,,,
1.1851072311401367,5,1799,,,,
1.3770407438278198,5,1849,,,,
,5,1871,1.462748408317566,0.49079999327659607,,
,5,1871,,,0.4962940812110901,0.5348101258277893
1.504723310470581,6,1899,,,,
1.419405460357666,6,1949,,,,
1.3592454195022583,6,1999,,,,
1.3029756546020508,6,2049,,,,
1.303529977798462,6,2099,,,,
1.2027655839920044,6,2149,,,,
,6,2183,1.3801581859588623,0.5220000147819519,,
,6,2183,,,0.5258663892745972,0.5872231125831604
1.262256145477295,7,2199,,,,
1.219489336013794,7,2249,,,,
1.187799334526062,7,2299,,,,
1.244789958000183,7,2349,,,,
1.36591637134552,7,2399,,,,
1.2719066143035889,7,2449,,,,
,7,2495,5.696903705596924,0.39320001006126404,,
,7,2495,,,0.5548127293586731,0.5038567781448364
1.3920128345489502,8,2499,,,,
1.407400369644165,8,2549,,,,
1.328818678855896,8,2599,,,,
1.4155336618423462,8,2649,,,,
1.332087516784668,8,2699,,,,
1.217672348022461,8,2749,,,,
1.1931754350662231,8,2799,,,,
,8,2807,1.2192033529281616,0.5828999876976013,,
,8,2807,,,0.5412660241127014,0.613132894039154
1.116313099861145,9,2849,,,,
1.187610387802124,9,2899,,,,
1.2244495153427124,9,2949,,,,
1.0984234809875488,9,2999,,,,
1.1045572757720947,9,3049,,,,
1.1543707847595215,9,3099,,,,
,9,3119,1.1595793962478638,0.6018999814987183,,
,9,3119,,,0.5834335088729858,0.626780092716217
1.2314589023590088,10,3149,,,,
1.104990839958191,10,3199,,,,
1.0511088371276855,10,3249,,,,
1.30948007106781,10,3299,,,,
1.1574130058288574,10,3349,,,,
1.1510649919509888,10,3399,,,,
,10,3431,1.2550116777420044,0.5863000154495239,,
,10,3431,,,0.6020883321762085,0.6326147317886353
1.0960966348648071,11,3449,,,,
1.0632396936416626,11,3499,,,,
1.2758861780166626,11,3549,,,,
1.087059497833252,11,3599,,,,
1.2535392045974731,11,3649,,,,
1.0785324573516846,11,3699,,,,
,11,3743,1.1577507257461548,0.6105999946594238,,
,11,3743,,,0.6159104704856873,0.6589201092720032
1.0267212390899658,12,3749,,,,
1.0046868324279785,12,3799,,,,
0.9821464419364929,12,3849,,,,
1.0144004821777344,12,3899,,,,
1.0486524105072021,12,3949,,,,
1.2308779954910278,12,3999,,,,
0.988974392414093,12,4049,,,,
,12,4055,1.1410572528839111,0.6169000267982483,,
,12,4055,,,0.6313852071762085,0.6545688509941101
1.0210778713226318,13,4099,,,,
1.1001641750335693,13,4149,,,,
1.1377813816070557,13,4199,,,,
1.039680004119873,13,4249,,,,
1.2226133346557617,13,4299,,,,
1.1531918048858643,13,4349,,,,
,13,4367,1.0595675706863403,0.6491000056266785,,
,13,4367,,,0.6408753991127014,0.686906635761261
1.123031735420227,14,4399,,,,
1.2478636503219604,14,4449,,,,
1.0799202919006348,14,4499,,,,
0.9764740467071533,14,4549,,,,
1.1360112428665161,14,4599,,,,
0.9692639112472534,14,4649,,,,
,14,4679,1.0392587184906006,0.6542999744415283,,
,14,4679,,,0.6484124660491943,0.6742483973503113
1.1772204637527466,15,4699,,,,
1.014125943183899,15,4749,,,,
1.069704532623291,15,4799,,,,
0.9399649500846863,15,4849,,,,
0.9604029655456543,15,4899,,,,
0.9815379977226257,15,4949,,,,
,15,4991,1.1348093748092651,0.629800021648407,,
,15,4991,,,0.6556490659713745,0.6803797483444214
1.1215111017227173,16,4999,,,,
0.8184322714805603,16,5049,,,,
0.9023695588111877,16,5099,,,,
0.9526722431182861,16,5149,,,,
1.027983546257019,16,5199,,,,
0.9714478254318237,16,5249,,,,
1.208517074584961,16,5299,,,,
,16,5303,1.1342856884002686,0.6413999795913696,,
,16,5303,,,0.6619340777397156,0.704311728477478
0.9807330965995789,17,5349,,,,
1.0374928712844849,17,5399,,,,
1.0143040418624878,17,5449,,,,
1.3881545066833496,17,5499,,,,
0.9324735403060913,17,5549,,,,
1.295266032218933,17,5599,,,,
