step,epoch,train_loss,val_acc,val_loss,test_acc,train_acc
20349,65,0.5762012600898743,,,,
20399,65,0.5247281789779663,,,,
20449,65,0.6632328033447266,,,,
20499,65,0.5106794834136963,,,,
20549,65,0.6674890518188477,,,,
20591,65,,0.7437000274658203,1.4050111770629883,,
20591,65,,,,0.7648338675498962,0.7473457455635071
20599,66,0.48429813981056213,,,,
20649,66,0.42876943945884705,,,,
20699,66,0.5592931509017944,,,,
20749,66,0.5558755993843079,,,,
20799,66,0.6756324768066406,,,,
20849,66,0.6411769390106201,,,,
20899,66,0.6843071579933167,,,,
20903,66,,0.7444999814033508,1.3993743658065796,,
20903,66,,,,0.7646360993385315,0.7494491338729858
20949,67,0.5730735659599304,,,,
20999,67,0.5929580330848694,,,,
21049,67,0.7161902189254761,,,,
21099,67,0.6355082988739014,,,,
21149,67,0.6658865213394165,,,,
21199,67,0.5145479440689087,,,,
21215,67,,0.7437000274658203,1.4144279956817627,,
21215,67,,,,0.7647349834442139,0.7527794241905212
21249,68,0.5700598955154419,,,,
21299,68,0.5394559502601624,,,,
21349,68,0.6726282835006714,,,,
21399,68,0.6773898601531982,,,,
21449,68,0.6838169097900391,,,,
21499,68,0.5158019661903381,,,,
21527,68,,0.7519999742507935,1.3959676027297974,,
21527,68,,,,0.7697784900665283,0.754957914352417
21549,69,0.4557249844074249,,,,
21599,69,0.688643217086792,,,,
21649,69,0.5997782349586487,,,,
21699,69,0.5622668266296387,,,,
21749,69,0.45398950576782227,,,,
21799,69,0.6584215760231018,,,,
21839,69,,0.7494000196456909,1.3781031370162964,,
21839,69,,,,0.770272970199585,0.7557592391967773
21849,70,0.5816735029220581,,,,
21899,70,0.5841519832611084,,,,
21949,70,0.6962589025497437,,,,
21999,70,0.5888117551803589,,,,
22049,70,0.5195112824440002,,,,
22099,70,0.6015993356704712,,,,
22149,70,0.559158980846405,,,,
22151,70,,0.7519000172615051,1.3625445365905762,,
22151,70,,,,0.7670094966888428,0.7591646909713745
22199,71,0.5871149301528931,,,,
22249,71,0.6110848188400269,,,,
22299,71,0.519282877445221,,,,
22349,71,0.5973912477493286,,,,
22399,71,0.578440248966217,,,,
22449,71,0.6076928973197937,,,,
