epoch,train_loss,step,test_acc,train_acc
0,3.581965446472168,49,,
0,2.8813467025756836,99,,
0,2.868107318878174,149,,
0,2.761007785797119,199,,
0,2.5746209621429443,249,,
0,2.8305537700653076,299,,
0,2.6662280559539795,349,,
0,,389,0.5461999773979187,0.39935898780822754
1,2.280378818511963,399,,
1,2.197662830352783,449,,
1,2.3519625663757324,499,,
1,2.00034499168396,549,,
1,2.401078701019287,599,,
1,2.052408456802368,649,,
1,1.8341834545135498,699,,
1,2.580462694168091,749,,
1,,779,0.6570000052452087,0.5463141202926636
2,2.5948033332824707,799,,
2,1.880481481552124,849,,
2,1.8624674081802368,899,,
2,1.7165392637252808,949,,
2,1.467038631439209,999,,
2,2.070868968963623,1049,,
2,1.8136160373687744,1099,,
2,2.074350595474243,1149,,
2,,1169,0.7398999929428101,0.6186298131942749
3,2.1989963054656982,1199,,
3,1.7178404331207275,1249,,
3,1.8900892734527588,1299,,
3,1.7960108518600464,1349,,
3,1.7354928255081177,1399,,
3,1.7405809164047241,1449,,
3,1.5886800289154053,1499,,
3,2.0852909088134766,1549,,
3,,1559,0.729200005531311,0.6561298370361328
4,1.5441309213638306,1599,,
4,1.690608024597168,1649,,
4,1.7243132591247559,1699,,
4,1.7260289192199707,1749,,
4,1.8491923809051514,1799,,
4,1.7799557447433472,1849,,
4,1.4363207817077637,1899,,
4,1.6313486099243164,1949,,
4,,1949,0.7537999749183655,0.6810497045516968
5,1.5741965770721436,1999,,
5,1.7869895696640015,2049,,
5,1.682206392288208,2099,,
5,1.5287847518920898,2149,,
5,1.5562723875045776,2199,,
5,1.444495677947998,2249,,
5,1.471262812614441,2299,,
5,,2339,0.808899998664856,0.698317289352417
6,1.500417947769165,2349,,
6,1.2219085693359375,2399,,
6,1.3008663654327393,2449,,
6,1.6896668672561646,2499,,
6,1.554761528968811,2549,,
6,1.5952932834625244,2599,,
6,1.5095431804656982,2649,,
6,1.3895622491836548,2699,,
6,,2729,0.8046000003814697,0.7112179398536682
7,0.9782202243804932,2749,,
7,1.287311315536499,2799,,
7,1.1851836442947388,2849,,
7,1.3576807975769043,2899,,
7,1.7792541980743408,2949,,
7,1.5291030406951904,2999,,
7,1.3875104188919067,3049,,
7,1.3269662857055664,3099,,
7,,3119,0.8065999746322632,0.7175280451774597
8,1.4088348150253296,3149,,
8,0.9230189919471741,3199,,
8,1.1047207117080688,3249,,
8,1.4822256565093994,3299,,
8,1.141121745109558,3349,,
8,1.321489930152893,3399,,
8,1.2622302770614624,3449,,
8,1.15533447265625,3499,,
8,,3509,0.8163999915122986,0.7252002954483032
9,0.9088357090950012,3549,,
9,0.9123222827911377,3599,,
9,1.244530200958252,3649,,
9,1.2394180297851562,3699,,
9,1.0738049745559692,3749,,
9,1.080570101737976,3799,,
