epoch,step,test_acc,train_loss
0,49,,-0.3285265564918518
0,99,,-0.48543405532836914
0,149,,-0.5000067949295044
0,199,,-0.6630784273147583
0,249,,-0.5206438302993774
0,299,,-0.6968714594841003
0,349,,-0.6642677187919617
0,389,0.5544000267982483,
1,399,,-0.8068124055862427
1,449,,-0.8087221384048462
1,499,,-0.8202722668647766
1,549,,-0.7895302772521973
1,599,,-0.7739869952201843
1,649,,-0.9012320637702942
1,699,,-0.9085075855255127
1,749,,-0.9533371925354004
1,779,0.7107999920845032,
2,799,,-0.7957202792167664
2,849,,-0.8794288039207458
2,899,,-0.9981118440628052
2,949,,-1.03769052028656
2,999,,-0.8812156915664673
2,1049,,-0.9106796979904175
2,1099,,-1.0144822597503662
2,1149,,-1.0099011659622192
2,1169,0.7512000203132629,
3,1199,,-1.0124731063842773
3,1249,,-1.076461911201477
3,1299,,-1.0808117389678955
3,1349,,-1.0661420822143555
3,1399,,-1.100878119468689
3,1449,,-1.0724372863769531
3,1499,,-1.0992144346237183
3,1549,,-1.135655403137207
3,1559,0.7955999970436096,
4,1599,,-1.0756847858428955
4,1649,,-1.1277267932891846
4,1699,,-1.1260998249053955
4,1749,,-1.0885288715362549
4,1799,,-1.089657187461853
4,1849,,-1.1396386623382568
4,1899,,-1.0556094646453857
4,1949,,-1.0864813327789307
4,1949,0.8191999793052673,
5,1999,,-1.1174452304840088
5,2049,,-1.1035181283950806
5,2099,,-1.126960277557373
5,2149,,-1.1492176055908203
5,2199,,-1.142579197883606
5,2249,,-1.14274263381958
5,2299,,-1.1696062088012695
5,2339,0.8378000259399414,
6,2349,,-1.095457673072815
6,2399,,-1.2250523567199707
6,2449,,-1.2032997608184814
6,2499,,-1.1797854900360107
6,2549,,-1.2401838302612305
6,2599,,-1.1806144714355469
6,2649,,-1.1259984970092773
6,2699,,-1.23958158493042
6,2729,0.8531000018119812,
7,2749,,-1.2499573230743408
7,2799,,-1.2071802616119385
7,2849,,-1.1891045570373535
7,2899,,-1.1983401775360107
7,2949,,-1.1723135709762573
7,2999,,-1.2411785125732422
7,3049,,-1.1834592819213867
7,3099,,-1.2369353771209717
7,3119,0.836899995803833,
8,3149,,-1.2760834693908691
8,3199,,-1.2652637958526611
8,3249,,-1.2693047523498535
8,3299,,-1.2478042840957642
8,3349,,-1.3293706178665161
8,3399,,-1.16495943069458
8,3449,,-1.2124197483062744
8,3499,,-1.2072117328643799
8,3509,0.8518999814987183,
9,3549,,-1.1854512691497803
9,3599,,-1.1902763843536377
9,3649,,-1.2721915245056152
9,3699,,-1.2501583099365234
9,3749,,-1.2835814952850342
9,3799,,-1.174635410308838
9,3849,,-1.1567561626434326
9,3899,,-1.248185157775879
9,3899,0.8686000108718872,
10,3949,,2.1376419067382812
10,3999,,1.850103735923767
