train_loss,step,epoch,val_loss,val_acc,test_acc,train_acc
2.1452927589416504,49,0,,,,
1.9772554636001587,99,0,,,,
1.999161720275879,149,0,,,,
1.8739888668060303,199,0,,,,
1.839620590209961,249,0,,,,
1.7583234310150146,299,0,,,,
,312,0,1.8069746494293213,0.3790999948978424,,
,312,0,,,0.38172468543052673,0.3011249899864197
1.695947527885437,349,1,,,,
1.814165472984314,399,1,,,,
1.686322808265686,449,1,,,,
1.7169164419174194,499,1,,,,
1.6218305826187134,549,1,,,,
1.7079795598983765,599,1,,,,
,625,1,1.6257696151733398,0.4498000144958496,,
,625,1,,,0.4404667615890503,0.41612499952316284
1.5205962657928467,649,2,,,,
1.698282241821289,699,2,,,,
1.6338614225387573,749,2,,,,
1.5615651607513428,799,2,,,,
1.5220879316329956,849,2,,,,
1.5486788749694824,899,2,,,,
,938,2,1.5290868282318115,0.48730000853538513,,
,938,2,,,0.5073180198669434,0.45739999413490295
1.5968806743621826,949,3,,,,
1.5859965085983276,999,3,,,,
1.520056962966919,1049,3,,,,
1.5512547492980957,1099,3,,,,
1.4533685445785522,1149,3,,,,
1.6122405529022217,1199,3,,,,
1.4731155633926392,1249,3,,,,
,1251,3,1.4530948400497437,0.531499981880188,,
,1251,3,,,0.5292721390724182,0.4985499978065491
1.4838285446166992,1299,4,,,,
1.5023280382156372,1349,4,,,,
1.484386682510376,1399,4,,,,
1.3439781665802002,1449,4,,,,
1.4101675748825073,1499,4,,,,
1.5629873275756836,1549,4,,,,
,1564,4,1.4442838430404663,0.5224999785423279,,
,1564,4,,,0.5446993708610535,0.521399974822998
1.4091957807540894,1599,5,,,,
1.3954979181289673,1649,5,,,,
1.4428577423095703,1699,5,,,,
1.3151228427886963,1749,5,,,,
1.338971734046936,1799,5,,,,
1.5556983947753906,1849,5,,,,
,1877,5,1.450076699256897,0.5241000056266785,,
,1877,5,,,0.561906635761261,0.5523250102996826
1.1660720109939575,1899,6,,,,
1.3050103187561035,1949,6,,,,
1.322265863418579,1999,6,,,,
1.2821565866470337,2049,6,,,,
1.3759559392929077,2099,6,,,,
1.3430336713790894,2149,6,,,,
,2190,6,1.2651472091674805,0.6007000207901001,,
,2190,6,,,0.5934533476829529,0.5821250081062317
1.3316404819488525,2199,7,,,,
1.3163580894470215,2249,7,,,,
1.1459993124008179,2299,7,,,,
1.185956597328186,2349,7,,,,
1.076761245727539,2399,7,,,,
1.2806957960128784,2449,7,,,,
1.2533788681030273,2499,7,,,,
,2503,7,1.27073073387146,0.5817000269889832,,
,2503,7,,,0.5976067781448364,0.6002500057220459
1.1510974168777466,2549,8,,,,
1.2103121280670166,2599,8,,,,
1.4001942873001099,2649,8,,,,
1.2547441720962524,2699,8,,,,
1.1605678796768188,2749,8,,,,
1.194714069366455,2799,8,,,,
,2816,8,1.2214531898498535,0.6119999885559082,,
,2816,8,,,0.6231210231781006,0.6224250197410583
1.2468187808990479,2849,9,,,,
1.158646821975708,2899,9,,,,
1.1576142311096191,2949,9,,,,
1.0179951190948486,2999,9,,,,
1.2288694381713867,3049,9,,,,
1.201708197593689,3099,9,,,,
,3129,9,1.195894718170166,0.6180999875068665,,
,3129,9,,,0.652492105960846,0.6321750283241272
1.1388332843780518,3149,10,,,,
0.9690813422203064,3199,10,,,,
1.226462483406067,3249,10,,,,
1.2606816291809082,3299,10,,,,
1.121140718460083,3349,10,,,,
1.2139217853546143,3399,10,,,,
,3442,10,1.2151228189468384,0.60589998960495,,
,3442,10,,,0.625593364238739,0.6468499898910522
1.0584626197814941,3449,11,,,,
1.1581989526748657,3499,11,,,,
1.1198848485946655,3549,11,,,,
0.9762440323829651,3599,11,,,,
1.0512831211090088,3649,11,,,,
1.0355364084243774,3699,11,,,,
1.0601378679275513,3749,11,,,,
,3755,11,1.0924127101898193,0.65420001745224,,
,3755,11,,,0.6542721390724182,0.6514999866485596
1.0480233430862427,3799,12,,,,
1.1692464351654053,3849,12,,,,
0.9674155712127686,3899,12,,,,
1.1662014722824097,3949,12,,,,
1.0649778842926025,3999,12,,,,
1.0508946180343628,4049,12,,,,
,4068,12,1.0809242725372314,0.6535999774932861,,
,4068,12,,,0.6786985993385315,0.6618499755859375
1.1697052717208862,4099,13,,,,
0.9352204203605652,4149,13,,,,
1.1025820970535278,4199,13,,,,
1.0665333271026611,4249,13,,,,
1.1209640502929688,4299,13,,,,
1.0341205596923828,4349,13,,,,
,4381,13,1.0350780487060547,0.6730999946594238,,
,4381,13,,,0.6705893874168396,0.6631749868392944
0.9704815149307251,4399,14,,,,
0.9775815010070801,4449,14,,,,
0.9656749963760376,4499,14,,,,
1.0475410223007202,4549,14,,,,
1.0457546710968018,4599,14,,,,
1.0263301134109497,4649,14,,,,
,4694,14,1.0952216386795044,0.6525999903678894,,
,4694,14,,,0.6650514006614685,0.6747999787330627
1.0146647691726685,4699,15,,,,
1.0634536743164062,4749,15,,,,
1.0956206321716309,4799,15,,,,
0.9837002158164978,4849,15,,,,
0.9746242761611938,4899,15,,,,
0.9246037602424622,4949,15,,,,
