train_loss,epoch,step,val_acc,val_loss,test_acc,train_acc
2.1179893016815186,0,49,,,,
2.138113498687744,0,99,,,,
1.9034183025360107,0,149,,,,
1.897267460823059,0,199,,,,
1.650209903717041,0,249,,,,
1.9112449884414673,0,299,,,,
,0,311,0.39320001006126404,1.7833951711654663,,
,0,311,,,0.4123813211917877,0.29507210850715637
1.8518953323364258,1,349,,,,
1.8827553987503052,1,399,,,,
1.720550537109375,1,449,,,,
1.7029768228530884,1,499,,,,
1.796103835105896,1,549,,,,
1.6753451824188232,1,599,,,,
,1,623,0.421099990606308,1.674372673034668,,
,1,623,,,0.4530261158943176,0.39808693528175354
1.7112557888031006,2,649,,,,
1.7111555337905884,2,699,,,,
1.6822553873062134,2,749,,,,
1.6253738403320312,2,799,,,,
1.6077868938446045,2,849,,,,
1.7243244647979736,2,899,,,,
,2,935,0.44519999623298645,1.6377390623092651,,
,2,935,,,0.48130932450294495,0.44235777854919434
1.6323847770690918,3,949,,,,
1.5645772218704224,3,999,,,,
1.534458875656128,3,1049,,,,
1.5598183870315552,3,1099,,,,
1.6654248237609863,3,1149,,,,
1.579478144645691,3,1199,,,,
,3,1247,0.4652000069618225,1.5987184047698975,,
,3,1247,,,0.5102847814559937,0.47268128395080566
1.5158933401107788,4,1249,,,,
1.6851692199707031,4,1299,,,,
1.4759020805358887,4,1349,,,,
1.4952051639556885,4,1399,,,,
1.551682472229004,4,1449,,,,
1.5831960439682007,4,1499,,,,
1.4773967266082764,4,1549,,,,
,4,1559,0.5335999727249146,1.4609204530715942,,
,4,1559,,,0.5536985993385315,0.5044320821762085
1.4328181743621826,5,1599,,,,
1.5227885246276855,5,1649,,,,
1.5693763494491577,5,1699,,,,
1.5612038373947144,5,1749,,,,
1.4566650390625,5,1799,,,,
1.4217174053192139,5,1849,,,,
,5,1871,0.5472999811172485,1.4299501180648804,,
,5,1871,,,0.559335470199585,0.5216346383094788
1.4482455253601074,6,1899,,,,
1.5365370512008667,6,1949,,,,
1.3798625469207764,6,1999,,,,
1.5246118307113647,6,2049,,,,
1.4235371351242065,6,2099,,,,
1.5363210439682007,6,2149,,,,
,6,2183,0.5681999921798706,1.3724446296691895,,
,6,2183,,,0.5836629867553711,0.5476512312889099
1.3116010427474976,7,2199,,,,
1.3365155458450317,7,2249,,,,
1.3999899625778198,7,2299,,,,
1.370445728302002,7,2349,,,,
1.4955158233642578,7,2399,,,,
1.5283265113830566,7,2449,,,,
,7,2495,0.560699999332428,1.3707114458084106,,
,7,2495,,,0.6095727682113647,0.5674078464508057
1.4224345684051514,8,2499,,,,
1.3889951705932617,8,2549,,,,
1.2706971168518066,8,2599,,,,
1.2158808708190918,8,2649,,,,
1.2858076095581055,8,2699,,,,
1.263073444366455,8,2749,,,,
1.3211578130722046,8,2799,,,,
,8,2807,0.5769000053405762,1.3251357078552246,,
,8,2807,,,0.6161985993385315,0.5813551545143127
1.2038599252700806,9,2849,,,,
1.1570316553115845,9,2899,,,,
1.218827486038208,9,2949,,,,
1.1776752471923828,9,2999,,,,
1.1763557195663452,9,3049,,,,
1.4607281684875488,9,3099,,,,
,9,3119,0.5544000267982483,1.3772896528244019,,
,9,3119,,,0.6174841523170471,0.5947265625
1.2414133548736572,10,3149,,,,
1.1452816724777222,10,3199,,,,
1.2332384586334229,10,3249,,,,
1.265701174736023,10,3299,,,,
1.3314476013183594,10,3349,,,,
1.320414662361145,10,3399,,,,
,10,3431,0.6164000034332275,1.2454016208648682,,
,10,3431,,,0.6425039768218994,0.6077975034713745
1.3586755990982056,11,3449,,,,
1.2779663801193237,11,3499,,,,
1.2930301427841187,11,3549,,,,
1.1736074686050415,11,3599,,,,
1.2718987464904785,11,3649,,,,
1.27083420753479,11,3699,,,,
,11,3743,0.6014000177383423,1.2519290447235107,,
,11,3743,,,0.6505142450332642,0.6165364384651184
1.0388931035995483,12,3749,,,,
1.2841120958328247,12,3799,,,,
1.2304941415786743,12,3849,,,,
1.272901177406311,12,3899,,,,
1.2845735549926758,12,3949,,,,
1.0399456024169922,12,3999,,,,
1.1042263507843018,12,4049,,,,
,12,4055,0.6114000082015991,1.2337676286697388,,
,12,4055,,,0.6497231125831604,0.6218699812889099
1.3105189800262451,13,4099,,,,
1.1491283178329468,13,4149,,,,
1.1248276233673096,13,4199,,,,
1.1715348958969116,13,4249,,,,
1.2123371362686157,13,4299,,,,
1.3170121908187866,13,4349,,,,
,13,4367,0.5720999836921692,1.3235589265823364,,
,13,4367,,,0.6402294039726257,0.6241235733032227
1.282853603363037,14,4399,,,,
1.1467149257659912,14,4449,,,,
1.0163143873214722,14,4499,,,,
1.1290662288665771,14,4549,,,,
1.2910609245300293,14,4599,,,,
1.0659650564193726,14,4649,,,,
,14,4679,0.6456999778747559,1.1450645923614502,,
,14,4679,,,0.6686115264892578,0.6321614384651184
1.1827048063278198,15,4699,,,,
1.1431154012680054,15,4749,,,,
1.2373279333114624,15,4799,,,,
1.0815396308898926,15,4849,,,,
1.1283897161483765,15,4899,,,,
0.9827025532722473,15,4949,,,,
,15,4991,0.6154000163078308,1.2051359415054321,,
,15,4991,,,0.6523932218551636,0.6395983695983887
1.0711021423339844,16,4999,,,,
1.025499701499939,16,5049,,,,
1.1575450897216797,16,5099,,,,
1.0645571947097778,16,5149,,,,
0.9644321799278259,16,5199,,,,
1.1081455945968628,16,5249,,,,
1.1268069744110107,16,5299,,,,
,16,5303,0.6406999826431274,1.1406898498535156,,
,16,5303,,,0.662875771522522,0.6422526240348816
1.0332036018371582,17,5349,,,,
1.213250994682312,17,5399,,,,
1.0767189264297485,17,5449,,,,
1.1743028163909912,17,5499,,,,
1.1266639232635498,17,5549,,,,
1.099551796913147,17,5599,,,,
,17,5615,0.6486999988555908,1.1412869691848755,,
,17,5615,,,0.668117105960846,0.6441556215286255
1.14053213596344,18,5649,,,,
1.2208776473999023,18,5699,,,,
1.1619200706481934,18,5749,,,,
0.9955066442489624,18,5799,,,,
1.0719398260116577,18,5849,,,,
0.9055765867233276,18,5899,,,,
,18,5927,0.6341000199317932,1.1597214937210083,,
,18,5927,,,0.6722705960273743,0.6472355723381042
1.0159358978271484,19,5949,,,,
0.9430761933326721,19,5999,,,,
1.048959493637085,19,6049,,,,
1.2504605054855347,19,6099,,,,
1.0392863750457764,19,6149,,,,
0.9766299724578857,19,6199,,,,
,19,6239,0.625,1.1879318952560425,,
,19,6239,,,0.6737539768218994,0.6483122706413269
0.9827361106872559,20,6249,,,,
1.0695958137512207,20,6299,,,,
1.1671054363250732,20,6349,,,,
1.2017765045166016,20,6399,,,,
1.2474099397659302,20,6449,,,,
0.9744988679885864,20,6499,,,,
1.1084827184677124,20,6549,,,,
,20,6551,0.6161999702453613,1.2004491090774536,,
,20,6551,,,0.656843364238739,0.6530699133872986
1.1217846870422363,21,6599,,,,
1.0598803758621216,21,6649,,,,
1.0434694290161133,21,6699,,,,
1.0552202463150024,21,6749,,,,
1.0364184379577637,21,6799,,,,
1.0646674633026123,21,6849,,,,
,21,6863,0.621999979019165,1.187217354774475,,
,21,6863,,,0.6782041192054749,0.6532201766967773
1.0874311923980713,22,6899,,,,
1.1475083827972412,22,6949,,,,
1.1332412958145142,22,6999,,,,
1.0868884325027466,22,7049,,,,
1.0879844427108765,22,7099,,,,
1.0982037782669067,22,7149,,,,
,22,7175,0.6204000115394592,1.2053488492965698,,
,22,7175,,,0.6694027185440063,0.6557492017745972
1.160973072052002,23,7199,,,,
1.2295535802841187,23,7249,,,,
1.2236257791519165,23,7299,,,,
1.1021748781204224,23,7349,,,,
1.1855249404907227,23,7399,,,,
1.1738537549972534,23,7449,,,,
,23,7487,0.5968999862670898,1.2587565183639526,,
,23,7487,,,0.6504153609275818,0.6544471383094788
1.0678237676620483,24,7499,,,,
1.033787727355957,24,7549,,,,
1.1252591609954834,24,7599,,,,
1.0172138214111328,24,7649,,,,
1.185198426246643,24,7699,,,,
0.941292941570282,24,7749,,,,
1.1992268562316895,24,7799,,,,
