step,train_loss2,epoch,train_loss1,val_acc2,val_acc1,test_acc,train_acc2,train_acc1
4549,0.005194766912609339,14,0.006082028150558472,,,,,
4599,0.005023150239139795,14,0.006051852833479643,,,,,
4649,0.0058510457165539265,14,0.006470879539847374,,,,,
4679,,14,,0.5860000252723694,0.6159999966621399,,,
4679,,14,,,,0.6725672483444214,0.6357922554016113,0.6344401240348816
4699,0.005685677286237478,15,0.0070942905731499195,,,,,
4749,0.006842437665909529,15,0.006999394856393337,,,,,
4799,0.008824143558740616,15,0.007135006599128246,,,,,
4849,0.006328179035335779,15,0.005629400722682476,,,,,
4899,0.005843170452862978,15,0.005307510029524565,,,,,
4949,0.005785656627267599,15,0.006758452393114567,,,,,
4991,,15,,0.6290000081062317,0.6183000206947327,,,
4991,,15,,,,0.6713805198669434,0.6447566151618958,0.644456148147583
4999,0.005090947262942791,16,0.005407768301665783,,,,,
5049,0.004758145660161972,16,0.005442675668746233,,,,,
5099,0.005663357675075531,16,0.006571675650775433,,,,,
5149,0.005266211926937103,16,0.00579298660159111,,,,,
5199,0.005884731188416481,16,0.005715633742511272,,,,,
5249,0.0061944881454110146,16,0.005900349467992783,,,,,
5299,0.005824741441756487,16,0.005389387719333172,,,,,
5303,,16,,0.6502000093460083,0.603600025177002,,,
5303,,16,,,,0.6867088675498962,0.6512670516967773,0.6509414911270142
5349,0.0068525224924087524,17,0.006275882478803396,,,,,
5399,0.005915872287005186,17,0.006238163914531469,,,,,
5449,0.006858834531158209,17,0.006079795304685831,,,,,
5499,0.004430876579135656,17,0.0052861361764371395,,,,,
5549,0.006171995773911476,17,0.006251808721572161,,,,,
5599,0.0054413797333836555,17,0.004854570608586073,,,,,
5615,,17,,0.6722000241279602,0.6675999760627747,,,
5615,,17,,,,0.7033227682113647,0.6529948115348816,0.6540965437889099
5649,0.006155988201498985,18,0.006657057907432318,,,,,
5699,0.0057351007126271725,18,0.005616214592009783,,,,,
5749,0.008212773129343987,18,0.008170194923877716,,,,,
5799,0.00634603388607502,18,0.0056122601963579655,,,,,
5849,0.005860581528395414,18,0.005835788324475288,,,,,
5899,0.00794494990259409,18,0.008207233622670174,,,,,
5927,,18,,0.6298999786376953,0.6294999718666077,,,
5927,,18,,,,0.6723694801330566,0.6610827445983887,0.6626852750778198
5949,0.005286404862999916,19,0.004704297985881567,,,,,
5999,0.0058975303545594215,19,0.005715328734368086,,,,,
6049,0.0070435586385428905,19,0.00779127748683095,,,,,
6099,0.006640229374170303,19,0.005965975113213062,,,,,
6149,0.005837704055011272,19,0.005927614402025938,,,,,
6199,0.006503674201667309,19,0.00771546084433794,,,,,
6239,,19,,0.6560999751091003,0.6342999935150146,,,
6239,,19,,,,0.6893789768218994,0.6590294241905212,0.6632111668586731
6249,0.006141792517155409,20,0.00515070790424943,,,,,
6299,0.0055640703067183495,20,0.005759263876825571,,,,,
6349,0.005601817741990089,20,0.005969273392111063,,,,,
6399,0.004496339708566666,20,0.004400457721203566,,,,,
6449,0.004599154461175203,20,0.004491257015615702,,,,,
6499,0.005123618524521589,20,0.005349396262317896,,,,,
6549,0.005435932893306017,20,0.005801954306662083,,,,,
6551,,20,,0.6607999801635742,0.6525999903678894,,,
6551,,20,,,,0.7005537748336792,0.6644881963729858,0.6648887991905212
6599,0.005381070077419281,21,0.004845577757805586,,,,,
6649,0.005407480988651514,21,0.005771121941506863,,,,,
6699,0.005550242494791746,21,0.005924852564930916,,,,,
6749,0.005891129374504089,21,0.004952133633196354,,,,,
6799,0.005126450676470995,21,0.005972655024379492,,,,,
6849,0.0066241612657904625,21,0.006408012472093105,,,,,
6863,,21,,0.6754999756813049,0.6586999893188477,,,
6863,,21,,,,0.7012460231781006,0.6731520295143127,0.6704226732254028
6899,0.005736414808779955,22,0.005335134454071522,,,,,
6949,0.0043352702632546425,22,0.005194536875933409,,,,,
6999,0.005483704619109631,22,0.006384651642292738,,,,,
7049,0.00747015792876482,22,0.00782758928835392,,,,,
7099,0.005563276819884777,22,0.004832816775888205,,,,,
7149,0.004416776821017265,22,0.004597126971930265,,,,,
7175,,22,,0.6830999851226807,0.6642000079154968,,,
7175,,22,,,,0.7008504867553711,0.6770332455635071,0.6778596043586731
7199,0.006965916138142347,23,0.007999525405466557,,,,,
7249,0.004759043455123901,23,0.00508427619934082,,,,,
7299,0.004758100025355816,23,0.004452044144272804,,,,,
7349,0.006597304251044989,23,0.006264026276767254,,,,,
7399,0.006067694164812565,23,0.005851515103131533,,,,,
7449,0.0048396168276667595,23,0.004683955572545528,,,,,
7487,,23,,0.6693999767303467,0.6675000190734863,,,
7487,,23,,,,0.6968947649002075,0.6793619990348816,0.6801632642745972
7499,0.006309474818408489,24,0.008103875443339348,,,,,
7549,0.007035651244223118,24,0.007010222878307104,,,,,
7599,0.004988380707800388,24,0.004931957460939884,,,,,
7649,0.006452461704611778,24,0.005094625521451235,,,,,
7699,0.005133967846632004,24,0.005156044382601976,,,,,
7749,0.004818507004529238,24,0.004657819867134094,,,,,
7799,0.005180933512747288,24,0.004995254334062338,,,,,
7799,,24,,0.6347000002861023,0.6464999914169312,,,
7799,,24,,,,0.6872033476829529,0.6800130009651184,0.6803886294364929
7849,0.006337303202599287,25,0.0064270333386957645,,,,,
7899,0.006005485076457262,25,0.006079377606511116,,,,,
7949,0.004642012063413858,25,0.004625892266631126,,,,,
7999,0.005338508170098066,25,0.0047854348085820675,,,,,
8049,0.006750855129212141,25,0.0055000814609229565,,,,,
8099,0.005147270392626524,25,0.00578799843788147,,,,,
8111,,25,,0.6710000038146973,0.6739000082015991,,,
8111,,25,,,,0.7151898741722107,0.6891025900840759,0.6841446161270142
8149,0.0065988413989543915,26,0.00658373860642314,,,,,
8199,0.005255280993878841,26,0.005542112048715353,,,,,
8249,0.0048818024806678295,26,0.0052522532641887665,,,,,
8299,0.007164653856307268,26,0.00733616016805172,,,,,
8349,0.004371741320937872,26,0.0047475844621658325,,,,,
8399,0.005281610880047083,26,0.005203617736697197,,,,,
8423,,26,,0.6532999873161316,0.6909999847412109,,,
8423,,26,,,,0.7140031456947327,0.6877253651618958,0.6921073794364929
8449,0.005943691823631525,27,0.005485889967530966,,,,,
8499,0.006826190743595362,27,0.006698747631162405,,,,,
8549,0.005445503164082766,27,0.005642162635922432,,,,,
8599,0.006055530626326799,27,0.00568711431697011,,,,,
8649,0.004448286257684231,27,0.005292518530040979,,,,,
8699,0.005867707077413797,27,0.006085791625082493,,,,,
8735,,27,,0.6607999801635742,0.6545000076293945,,,
8735,,27,,,,0.7116297483444214,0.6899789571762085,0.6889272928237915
8749,0.005426845513284206,28,0.0047398582100868225,,,,,
8799,0.007144018542021513,28,0.006511072162538767,,,,,
8849,0.00687842071056366,28,0.005971936043351889,,,,,
8899,0.004431618377566338,28,0.004351695999503136,,,,,
8949,0.005467631854116917,28,0.006112787872552872,,,,,
8999,0.004555398598313332,28,0.004634513519704342,,,,,
9047,,28,,0.6671000123023987,0.6710000038146973,,,
9047,,28,,,,0.7093552350997925,0.6876252293586731,0.688401460647583
9049,0.005878913681954145,29,0.00546595174819231,,,,,
9099,0.005539312493056059,29,0.0044935038313269615,,,,,
9149,0.006971694529056549,29,0.007605336606502533,,,,,
9199,0.003722212975844741,29,0.004408109001815319,,,,,
9249,0.005548742599785328,29,0.004772915970534086,,,,,
9299,0.006373765878379345,29,0.006134143099188805,,,,,
9349,0.0052339364774525166,29,0.005253129173070192,,,,,
9359,,29,,0.6563000082969666,0.631600022315979,,,
9359,,29,,,,0.7082673907279968,0.6927083134651184,0.6929837465286255
9399,0.004609983880072832,30,0.004467844031751156,,,,,
9449,0.004526735283434391,30,0.005116405431181192,,,,,
9499,0.00549909844994545,30,0.005630054511129856,,,,,
9549,0.005168238189071417,30,0.0045888968743383884,,,,,
9599,0.005954317282885313,30,0.006512896157801151,,,,,
9649,0.006506871432065964,30,0.006546982564032078,,,,,
9671,,30,,0.6855999827384949,0.6784999966621399,,,
9671,,30,,,,0.7212222814559937,0.6929336786270142,0.6938601732254028
9699,0.004958691541105509,31,0.005323878955096006,,,,,
9749,0.004977402277290821,31,0.004460644442588091,,,,,
9799,0.004718152340501547,31,0.004498318303376436,,,,,
9849,0.005374079570174217,31,0.00534638948738575,,,,,
9899,0.005078141111880541,31,0.00439468352124095,,,,,
9949,0.007942842319607735,31,0.007331919856369495,,,,,
9983,,31,,0.6735000014305115,0.6906999945640564,,,
9983,,31,,,,0.7232990264892578,0.6935346722602844,0.69140625
9999,0.0046671065501868725,32,0.0051927692256867886,,,,,
10049,0.005224107299000025,32,0.0047989520244300365,,,,,
10099,0.006814480293542147,32,0.007798929698765278,,,,,
10149,0.005338347051292658,32,0.005612007807940245,,,,,
10199,0.007319836877286434,32,0.006330301519483328,,,,,
10249,0.0055037387646734715,32,0.005161813925951719,,,,,
10295,,32,,0.6823999881744385,0.6603999733924866,,,
10295,,32,,,,0.718156635761261,0.6963391304016113,0.6974409222602844
10299,0.005279283970594406,33,0.0069449287839233875,,,,,
10349,0.007294853217899799,33,0.006519936490803957,,,,,
10399,0.006457132752984762,33,0.006000892259180546,,,,,
10449,0.004776380490511656,33,0.005414441227912903,,,,,
10499,0.005140893626958132,33,0.005645226687192917,,,,,
10549,0.004086754750460386,33,0.00445087905973196,,,,,
10599,0.005942001473158598,33,0.00654448289424181,,,,,
10607,,33,,0.6996999979019165,0.6633999943733215,,,
10607,,33,,,,0.7246835231781006,0.699293851852417,0.6968649625778198
10649,0.006552983541041613,34,0.006093572825193405,,,,,
10699,0.005802900996059179,34,0.005408394616097212,,,,,
10749,0.006675521843135357,34,0.0065904296934604645,,,,,
10799,0.0056153554469347,34,0.0051303706131875515,,,,,
10849,0.004863171372562647,34,0.004828911740332842,,,,,
10899,0.004555288702249527,34,0.004372832830995321,,,,,
10919,,34,,0.6837000250816345,0.7031999826431274,,,
10919,,34,,,,0.7218156456947327,0.6965144276618958,0.7002453804016113
10949,0.004257426597177982,35,0.004936856683343649,,,,,
10999,0.004766392987221479,35,0.005140984896570444,,,,,
11049,0.008073988370597363,35,0.007523875217884779,,,,,
11099,0.00417063245549798,35,0.003378980327397585,,,,,
11149,0.00423574959859252,35,0.005181057378649712,,,,,
11199,0.005036051385104656,35,0.0037286789156496525,,,,,
11231,,35,,0.6848999857902527,0.6682999730110168,,,
11231,,35,,,,0.7223101258277893,0.6990935206413269,0.6960636973381042
11249,0.005605438258498907,36,0.005727467592805624,,,,,
11299,0.004720037803053856,36,0.004865806549787521,,,,,
11349,0.0034695982467383146,36,0.004125974606722593,,,,,
11399,0.004942306783050299,36,0.005599792115390301,,,,,
11449,0.005337260197848082,36,0.006399756297469139,,,,,
11499,0.005172522738575935,36,0.005444175098091364,,,,,
11543,,36,,0.6560999751091003,0.6535000205039978,,,
11543,,36,,,,0.7125197649002075,0.701096773147583,0.7013722062110901
11549,0.0059412806294858456,37,0.005166161339730024,,,,,
11599,0.004993398208171129,37,0.004988964647054672,,,,,
11649,0.005453309044241905,37,0.005472294986248016,,,,,
11699,0.005763248540461063,37,0.005576286930590868,,,,,
11749,0.0048377541825175285,37,0.004203225020319223,,,,,
11799,0.004700362682342529,37,0.004294340964406729,,,,,
11849,0.005368667654693127,37,0.005598560441285372,,,,,
11855,,37,,0.6753000020980835,0.6796000003814697,,,
11855,,37,,,,0.7232990264892578,0.6984174847602844,0.6998698115348816
11899,0.004970062989741564,38,0.005138097796589136,,,,,
11949,0.004378149751573801,38,0.00421498715877533,,,,,
11999,0.004250335041433573,38,0.004279993940144777,,,,,
12049,0.005669334437698126,38,0.005851926282048225,,,,,
12099,0.004627544432878494,38,0.005083923228085041,,,,,
12149,0.005387402139604092,38,0.00601872056722641,,,,,
12167,,38,,0.6650000214576721,0.652899980545044,,,
12167,,38,,,,0.7120253443717957,0.7022736668586731,0.7041265964508057
12199,0.005819736979901791,39,0.005163880530744791,,,,,
12249,0.0046587251126766205,39,0.005304565653204918,,,,,
12299,0.005080386530607939,39,0.00593608571216464,,,,,
12349,0.0056946733966469765,39,0.005333625245839357,,,,,
12399,0.004677643999457359,39,0.004052688367664814,,,,,
12449,0.006570117548108101,39,0.005973556078970432,,,,,
12479,,39,,0.6805999875068665,0.6741999983787537,,,
12479,,39,,,,0.7074762582778931,0.7033002972602844,0.7030248641967773
12499,0.0053902920335531235,40,0.004641949199140072,,,,,
12549,0.005190027412027121,40,0.00474179070442915,,,,,
12599,0.0055327825248241425,40,0.006375701166689396,,,,,
12649,0.005623282864689827,40,0.004756712820380926,,,,,
12699,0.005066456273198128,40,0.0050742486491799355,,,,,
12749,0.005206907168030739,40,0.005433999467641115,,,,,
12791,,40,,0.6888999938964844,0.6901000142097473,,,
12791,,40,,,,0.7293314933776855,0.701246976852417,0.7041015625
12799,0.0042766002006828785,41,0.0040136342868208885,,,,,
12849,0.006650501862168312,41,0.006568276789039373,,,,,
12899,0.006053211633116007,41,0.0065774451941251755,,,,,
12949,0.0063530015759170055,41,0.00545331509783864,,,,,
12999,0.00591681431978941,41,0.006225804798305035,,,,,
13049,0.004478448536247015,41,0.004267753101885319,,,,,
13099,0.004789466504007578,41,0.004817829001694918,,,,,
13103,,41,,0.6919000148773193,0.6815000176429749,,,
13103,,41,,,,0.7288370132446289,0.7017728090286255,0.7028245329856873
13149,0.0050917258486151695,42,0.004705539904534817,,,,,
13199,0.004973788745701313,42,0.00486940611153841,,,,,
13249,0.005947994068264961,42,0.005122708156704903,,,,,
13299,0.0034098520409315825,42,0.0032095068600028753,,,,,
13349,0.005260772537440062,42,0.0053734625689685345,,,,,
13399,0.0051579889841377735,42,0.005523658357560635,,,,,
13415,,42,,0.6970999836921692,0.6947000026702881,,,
13415,,42,,,,0.7296281456947327,0.7023988366127014,0.7056540250778198
13449,0.004735030699521303,43,0.005032812245190144,,,,,
13499,0.003756109159439802,43,0.0037893864791840315,,,,,
13549,0.00512922927737236,43,0.004558787681162357,,,,,
13599,0.005885838996618986,43,0.005750155076384544,,,,,
13649,0.004809471312910318,43,0.0055002146400511265,,,,,
13699,0.004643160849809647,43,0.005128637887537479,,,,,
13727,,43,,0.6500999927520752,0.6446999907493591,,,
13727,,43,,,,0.7161787748336792,0.7019481062889099,0.7038010954856873
13749,0.006407982669770718,44,0.005238747224211693,,,,,
13799,0.005015040747821331,44,0.003891940927132964,,,,,
13849,0.004489893559366465,44,0.004334162920713425,,,,,
13899,0.004619395826011896,44,0.004914445336908102,,,,,
13949,0.004494325257837772,44,0.004976932425051928,,,,,
13999,0.004852931946516037,44,0.0038956436328589916,,,,,
14039,,44,,0.7009000182151794,0.6571000218391418,,,
14039,,44,,,,0.7166732549667358,0.7000951766967773,0.700120210647583
14049,0.004543062299489975,45,0.004400801844894886,,,,,
14099,0.006034258287400007,45,0.006377716548740864,,,,,
14149,0.004450952634215355,45,0.0050154803320765495,,,,,
14199,0.006872630678117275,45,0.00615638168528676,,,,,
14249,0.006894334685057402,45,0.006107758730649948,,,,,
14299,0.004991872701793909,45,0.004283838905394077,,,,,
14349,0.004431532230228186,45,0.004491596017032862,,,,,
14351,,45,,0.6816999912261963,0.6743999719619751,,,
14351,,45,,,,0.7229034900665283,0.702073335647583,0.703200101852417
14399,0.00699220784008503,46,0.007221358362585306,,,,,
14449,0.005072913598269224,46,0.005283215548843145,,,,,
14499,0.003928540740162134,46,0.004180788993835449,,,,,
14549,0.005200159270316362,46,0.005749741103500128,,,,,
14599,0.004186272155493498,46,0.0035135408397763968,,,,,
14649,0.005705707240849733,46,0.0052734739147126675,,,,,
14663,,46,,0.6769999861717224,0.6638000011444092,,,
14663,,46,,,,0.7268591523170471,0.705153226852417,0.7038511633872986
14699,0.005304757505655289,47,0.006277846172451973,,,,,
14749,0.006668918300420046,47,0.0066024078987538815,,,,,
14799,0.004877706058323383,47,0.004095859359949827,,,,,
14849,0.00509503111243248,47,0.005845869425684214,,,,,
14899,0.004955234471708536,47,0.004169428255409002,,,,,
14949,0.003831150010228157,47,0.003827286884188652,,,,,
14975,,47,,0.6998999714851379,0.6740999817848206,,,
14975,,47,,,,0.7275514006614685,0.7044771909713745,0.7042518258094788
14999,0.0042373682372272015,48,0.00466539291664958,,,,,
15049,0.003980676643550396,48,0.0040911296382546425,,,,,
15099,0.004406759515404701,48,0.005282796453684568,,,,,
15149,0.004343321081250906,48,0.004226209595799446,,,,,
15199,0.004549678880721331,48,0.004916705656796694,,,,,
15249,0.00723647465929389,48,0.007895543240010738,,,,,
15287,,48,,0.6898000240325928,0.6509000062942505,,,
15287,,48,,,,0.7148932218551636,0.7022736668586731,0.7046524286270142
15299,0.005105756223201752,49,0.004585013724863529,,,,,
15349,0.004675265401601791,49,0.005909270606935024,,,,,
15399,0.004503543488681316,49,0.005717372987419367,,,,,
15449,0.0038517566863447428,49,0.004849047400057316,,,,,
15499,0.004013539291918278,49,0.004519342444837093,,,,,
15549,0.006016040686517954,49,0.004882888402789831,,,,,
15599,0.005143505986779928,49,0.005048045888543129,,,,,
15599,,49,,0.6638000011444092,0.669700026512146,,,
15599,,49,,,,0.7151898741722107,0.7031750679016113,0.7026993036270142
15649,0.00561626348644495,50,0.0054510412737727165,,,,,
15699,0.005424546543508768,50,0.004541359841823578,,,,,
15749,0.006345072295516729,50,0.00640332605689764,,,,,
15799,0.0055556586012244225,50,0.005464397836476564,,,,,
15849,0.005182886961847544,50,0.005306139122694731,,,,,
15899,0.005191447213292122,50,0.004481366369873285,,,,,
15911,,50,,0.6913999915122986,0.6917999982833862,,,
15911,,50,,,,0.7400118708610535,0.7072566151618958,0.7096855044364929
15949,0.003931338898837566,51,0.00350167159922421,,,,,
15999,0.004659408237785101,51,0.005232654977589846,,,,,
16049,0.0038297937717288733,51,0.0038004708476364613,,,,,
16099,0.004943113774061203,51,0.004248577170073986,,,,,
16149,0.0058785295113921165,51,0.005631086882203817,,,,,
16199,0.004440187476575375,51,0.004252522252500057,,,,,
16223,,51,,0.6417999863624573,0.6104000210762024,,,
16223,,51,,,,0.7309137582778931,0.7038511633872986,0.7060797214508057
16249,0.004495748784393072,52,0.004579285159707069,,,,,
16299,0.0043945605866611,52,0.004293825477361679,,,,,
16349,0.006388520356267691,52,0.005445282906293869,,,,,
16399,0.004214897286146879,52,0.004860640503466129,,,,,
16449,0.00612029992043972,52,0.005153237376362085,,,,,
16499,0.006045844871550798,52,0.0057623921893537045,,,,,
16535,,52,,0.6726999878883362,0.6816999912261963,,,
16535,,52,,,,0.7310126423835754,0.7078325152397156,0.7067558169364929
16549,0.0044834851287305355,53,0.004385636653751135,,,,,
16599,0.0043664355762302876,53,0.003911465406417847,,,,,
16649,0.004116158001124859,53,0.0043246932327747345,,,,,
16699,0.004825845826417208,53,0.004709902685135603,,,,,
16749,0.0034408187493681908,53,0.003810242284089327,,,,,
16799,0.005975774955004454,53,0.005788455717265606,,,,,
16847,,53,,0.6913999915122986,0.6568999886512756,,,
16847,,53,,,,0.7339794039726257,0.7055538892745972,0.7111628651618958
16849,0.004833568353205919,54,0.003785261418670416,,,,,
16899,0.004382627084851265,54,0.004766290076076984,,,,,
16949,0.00603889673948288,54,0.006241765338927507,,,,,
16999,0.005429858807474375,54,0.00591048551723361,,,,,
17049,0.004473527893424034,54,0.005294058471918106,,,,,
17099,0.005879382137209177,54,0.0045866467989981174,,,,,
17149,0.005825338419526815,54,0.00517779216170311,,,,,
17159,,54,,0.7089999914169312,0.682200014591217,,,
17159,,54,,,,0.7261669039726257,0.7083333134651184,0.7074569463729858
17199,0.005534236319363117,55,0.005808933172374964,,,,,
17249,0.004013200290501118,55,0.004157769959419966,,,,,
17299,0.004719219170510769,55,0.005404109135270119,,,,,
17349,0.004087777342647314,55,0.004426131024956703,,,,,
17399,0.007252921815961599,55,0.005707808770239353,,,,,
17449,0.005603627301752567,55,0.005040583200752735,,,,,
17471,,55,,0.6984999775886536,0.6886000037193298,,,
17471,,55,,,,0.7344738841056824,0.7051782608032227,0.7058042883872986
17499,0.005103913135826588,56,0.004695163108408451,,,,,
17549,0.005322391167283058,56,0.005706220865249634,,,,,
17599,0.004110274836421013,56,0.004835150204598904,,,,,
17649,0.004680271726101637,56,0.0044086528941988945,,,,,
17699,0.005422486457973719,56,0.0044393157586455345,,,,,
17749,0.005961413495242596,56,0.004928081762045622,,,,,
17783,,56,,0.694599986076355,0.7049999833106995,,,
17783,,56,,,,0.7400118708610535,0.7082081437110901,0.7047776579856873
17799,0.00476080970838666,57,0.005313126835972071,,,,,
17849,0.005399247631430626,57,0.00556522561237216,,,,,
17899,0.0029342470224946737,57,0.002987924497574568,,,,,
17949,0.005061810836195946,57,0.004155166447162628,,,,,
17999,0.004048265516757965,57,0.0036961829755455256,,,,,
18049,0.003753682365640998,57,0.004158242139965296,,,,,
18095,,57,,0.6765000224113464,0.6923999786376953,,,
18095,,57,,,,0.7311115264892578,0.7084585428237915,0.7071815133094788
18099,0.003534036921337247,58,0.0035732868127524853,,,,,
