train_loss,epoch,step,test_acc,train_acc
1.9811840057373047,0,49,,
1.6775898933410645,0,99,,
1.6045818328857422,0,149,,
1.4218438863754272,0,199,,
1.4652552604675293,0,249,,
1.544173002243042,0,299,,
1.3969964981079102,0,349,,
,0,389,0.4690999984741211,0.3550480902194977
0.8986536264419556,1,399,,
0.8713303208351135,1,449,,
0.846972644329071,1,499,,
0.6743165254592896,1,549,,
0.7412084341049194,1,599,,
0.9216489791870117,1,649,,
0.7560027837753296,1,699,,
0.7148450016975403,1,749,,
,1,779,0.5562000274658203,0.49467146396636963
0.47601068019866943,2,799,,
0.43603038787841797,2,849,,
0.015605688095092773,2,899,,
0.3402305841445923,2,949,,
0.20113790035247803,2,999,,
0.3020361661911011,2,1049,,
0.16504764556884766,2,1099,,
0.3227386474609375,2,1149,,
,2,1169,0.652400016784668,0.571053683757782
-0.37243592739105225,3,1199,,
-0.5941671133041382,3,1249,,
-0.5692338943481445,3,1299,,
-0.40298891067504883,3,1349,,
-0.597075343132019,3,1399,,
-0.3371267318725586,3,1449,,
-0.5098781585693359,3,1499,,
-0.5191980600357056,3,1549,,
,3,1559,0.7045000195503235,0.6263822317123413
-1.2694958448410034,4,1599,,
-1.3778156042099,4,1649,,
-1.0932245254516602,4,1699,,
-0.890849232673645,4,1749,,
-1.0591092109680176,4,1799,,
-1.2804499864578247,4,1849,,
-0.9191803932189941,4,1899,,
-0.9076379537582397,4,1949,,
,4,1949,0.7289999723434448,0.6611979007720947
-1.5043610334396362,5,1999,,
-1.5870912075042725,5,2049,,
-1.9632717370986938,5,2099,,
-1.9140353202819824,5,2149,,
-1.9839527606964111,5,2199,,
-1.8057533502578735,5,2249,,
-1.6793090105056763,5,2299,,
,5,2339,0.7804999947547913,0.6836938858032227
-2.4113945960998535,6,2349,,
-2.5102779865264893,6,2399,,
-2.443798303604126,6,2449,,
-2.2012829780578613,6,2499,,
-2.3142032623291016,6,2549,,
-2.3173813819885254,6,2599,,
-2.4264676570892334,6,2649,,
-2.480773448944092,6,2699,,
,6,2729,0.7876999974250793,0.7030048370361328
-3.6804075241088867,7,2749,,
-2.982408046722412,7,2799,,
-3.2395453453063965,7,2849,,
-3.2458786964416504,7,2899,,
-2.6457901000976562,7,2949,,
-2.9731106758117676,7,2999,,
-3.4415817260742188,7,3049,,
-3.238645553588867,7,3099,,
,7,3119,0.8123000264167786,0.720232367515564
-3.5664849281311035,8,3149,,
-3.9565680027008057,8,3199,,
-4.058021545410156,8,3249,,
-3.865694999694824,8,3299,,
-4.314375877380371,8,3349,,
-3.8335437774658203,8,3399,,
-3.788750171661377,8,3449,,
-3.7949514389038086,8,3499,,
,8,3509,0.8410999774932861,0.7346354126930237
-5.014156341552734,9,3549,,
-5.4066267013549805,9,3599,,
-5.416773319244385,9,3649,,
-4.052461624145508,9,3699,,
-4.598120212554932,9,3749,,
-5.091111183166504,9,3799,,
-4.785025119781494,9,3849,,
-4.658247947692871,9,3899,,
,9,3899,0.8456000089645386,0.7490584850311279
