train_loss,step,epoch,val_loss,val_acc,train_acc,test_acc
2.587254762649536,49,0,,,,
2.32291841506958,99,0,,,,
2.27205228805542,149,0,,,,
2.3765921592712402,199,0,,,,
2.1745707988739014,249,0,,,,
1.9326245784759521,299,0,,,,
,311,0,2.0199835300445557,0.22759999334812164,,
,311,0,,,0.18224158883094788,0.25672468543052673
2.021979808807373,349,1,,,,
1.937605857849121,399,1,,,,
1.900302767753601,449,1,,,,
1.8819830417633057,499,1,,,,
1.9040848016738892,549,1,,,,
1.8097124099731445,599,1,,,,
,623,1,1.8153693675994873,0.3172000050544739,,
,623,1,,,0.28956329822540283,0.3470134437084198
1.7708971500396729,649,2,,,,
1.8730554580688477,699,2,,,,
1.6994870901107788,749,2,,,,
1.7512792348861694,799,2,,,,
1.5902762413024902,849,2,,,,
1.6452679634094238,899,2,,,,
,935,2,1.6817632913589478,0.3736000061035156,,
,935,2,,,0.3493339419364929,0.41356804966926575
1.6955655813217163,949,3,,,,
1.4667043685913086,999,3,,,,
1.628991723060608,1049,3,,,,
1.6388943195343018,1099,3,,,,
1.658233880996704,1149,3,,,,
1.6055160760879517,1199,3,,,,
,1247,3,1.5900235176086426,0.4156000018119812,,
,1247,3,,,0.39262819290161133,0.429094135761261
1.7140110731124878,1249,4,,,,
1.4980778694152832,1299,4,,,,
1.5944201946258545,1349,4,,,,
1.3990657329559326,1399,4,,,,
1.5403984785079956,1449,4,,,,
1.4945282936096191,1499,4,,,,
1.5078563690185547,1549,4,,,,
,1559,4,1.4453071355819702,0.4828999936580658,,
,1559,4,,,0.4346454441547394,0.48002374172210693
1.4109959602355957,1599,5,,,,
1.3209844827651978,1649,5,,,,
1.4357852935791016,1699,5,,,,
1.3182499408721924,1749,5,,,,
1.3537119626998901,1799,5,,,,
1.3625401258468628,1849,5,,,,
,1871,5,1.5197540521621704,0.4595000147819519,,
,1871,5,,,0.4773387312889099,0.5255142450332642
1.485889196395874,1899,6,,,,
1.4635802507400513,1949,6,,,,
1.4724466800689697,1999,6,,,,
1.4296152591705322,2049,6,,,,
1.435225248336792,2099,6,,,,
1.4908661842346191,2149,6,,,,
,2183,6,1.426109790802002,0.5016999840736389,,
,2183,6,,,0.506760835647583,0.5379746556282043
1.5370934009552002,2199,7,,,,
1.484734296798706,2249,7,,,,
1.409209966659546,2299,7,,,,
1.2849544286727905,2349,7,,,,
1.2800929546356201,2399,7,,,,
1.3547825813293457,2449,7,,,,
,2495,7,1.324478268623352,0.546999990940094,,
,2495,7,,,0.542067289352417,0.5860363841056824
1.0546244382858276,2499,8,,,,
1.1950759887695312,2549,8,,,,
1.2576208114624023,2599,8,,,,
1.3177257776260376,2649,8,,,,
1.1672117710113525,2699,8,,,,
1.240291714668274,2749,8,,,,
1.235828161239624,2799,8,,,,
,2807,8,1.2378554344177246,0.5759999752044678,,
,2807,8,,,0.563401460647583,0.6126384735107422
1.373679280281067,2849,9,,,,
1.2851405143737793,2899,9,,,,
1.2002856731414795,2949,9,,,,
1.2037599086761475,2999,9,,,,
1.3152804374694824,3049,9,,,,
1.3755629062652588,3099,9,,,,
,3119,9,1.4365689754486084,0.5108000040054321,,
,3119,9,,,0.5745692849159241,0.573477029800415
1.2325019836425781,3149,10,,,,
1.4680962562561035,3199,10,,,,
1.3108837604522705,3249,10,,,,
1.0508816242218018,3299,10,,,,
1.1676844358444214,3349,10,,,,
1.2321518659591675,3399,10,,,,
,3431,10,1.2004696130752563,0.5931000113487244,,
,3431,10,,,0.5807542204856873,0.6510087251663208
0.9633520841598511,3449,11,,,,
0.6741610169410706,3499,11,,,,
0.9327381253242493,3549,11,,,,
0.6369531154632568,3599,11,,,,
0.7772073149681091,3649,11,,,,
0.8100223541259766,3699,11,,,,
,3743,11,0.8578680753707886,0.5903000235557556,,
,3743,11,,,0.5875901579856873,0.6438884735107422
0.41829630732536316,3749,12,,,,
0.5593730807304382,3799,12,,,,
0.5317468047142029,3849,12,,,,
0.8343793153762817,3899,12,,,,
0.7892111539840698,3949,12,,,,
0.6000949144363403,3999,12,,,,
0.08893616497516632,4049,12,,,,
,4055,12,0.46679502725601196,0.5472999811172485,,
,4055,12,,,0.5732672214508057,0.6051226258277893
-0.2867502272129059,4099,13,,,,
-0.3084962069988251,4149,13,,,,
-0.23897278308868408,4199,13,,,,
-0.2835639715194702,4249,13,,,,
-0.45779913663864136,4299,13,,,,
-0.8087718486785889,4349,13,,,,
,4367,13,-0.04510081931948662,0.5497000217437744,,
,4367,13,,,0.5758714079856873,0.6070016026496887
-0.8235634565353394,4399,14,,,,
-0.6339884996414185,4449,14,,,,
-0.8800646662712097,4499,14,,,,
-0.9069755673408508,4549,14,,,,
-1.0296177864074707,4599,14,,,,
-1.2008142471313477,4649,14,,,,
,4679,14,-1.2073286771774292,0.6026999950408936,,
,4679,14,,,0.5769481062889099,0.624406635761261
-2.270094633102417,4699,15,,,,
-1.2680412530899048,4749,15,,,,
-2.4557881355285645,4799,15,,,,
-2.5273332595825195,4849,15,,,,
-1.9802494049072266,4899,15,,,,
-1.8830713033676147,4949,15,,,,
,4991,15,-1.9825812578201294,0.5953999757766724,,
