train_loss,step,epoch,val_loss,val_acc,test_acc,train_acc
2.233485698699951,49,0,,,,
2.070784568786621,99,0,,,,
2.004207134246826,149,0,,,,
1.8747549057006836,199,0,,,,
1.8160600662231445,249,0,,,,
1.80704665184021,299,0,,,,
,311,0,1.9324226379394531,0.32910001277923584,,
,311,0,,,0.40049999952316284,0.2703074812889099
1.7857859134674072,349,1,,,,
1.867651104927063,399,1,,,,
1.7210774421691895,449,1,,,,
2.0304324626922607,499,1,,,,
1.8749713897705078,549,1,,,,
1.84214186668396,599,1,,,,
,623,1,1.822492003440857,0.37709999084472656,,
,623,1,,,0.4814000129699707,0.35561898350715637
1.6203465461730957,649,2,,,,
1.701676607131958,699,2,,,,
1.6816071271896362,749,2,,,,
1.8599812984466553,799,2,,,,
1.5893378257751465,849,2,,,,
1.7464258670806885,899,2,,,,
,935,2,1.778212070465088,0.39809998869895935,,
,935,2,,,0.49559998512268066,0.40159255266189575
1.6288261413574219,949,3,,,,
1.655809760093689,999,3,,,,
1.662867546081543,1049,3,,,,
1.6213209629058838,1099,3,,,,
1.6024725437164307,1149,3,,,,
1.6325395107269287,1199,3,,,,
,1247,3,1.6474865674972534,0.46140000224113464,,
,1247,3,,,0.6349999904632568,0.43276742100715637
1.647918701171875,1249,4,,,,
1.5106654167175293,1299,4,,,,
1.5050996541976929,1349,4,,,,
1.4336705207824707,1399,4,,,,
1.5698835849761963,1449,4,,,,
1.5295820236206055,1499,4,,,,
1.6340280771255493,1549,4,,,,
,1559,4,1.6344045400619507,0.46070000529289246,,
,1559,4,,,0.602400004863739,0.4598858058452606
1.5956358909606934,1599,5,,,,
1.6475586891174316,1649,5,,,,
1.4803816080093384,1699,5,,,,
1.6630334854125977,1749,5,,,,
1.4253778457641602,1799,5,,,,
1.5311275720596313,1849,5,,,,
,1871,5,1.6261138916015625,0.4733000099658966,,
,1871,5,,,0.642799973487854,0.4823467433452606
1.6581306457519531,1899,6,,,,
1.5481219291687012,1949,6,,,,
1.5597524642944336,1999,6,,,,
1.5913808345794678,2049,6,,,,
1.4616044759750366,2099,6,,,,
1.5481187105178833,2149,6,,,,
,2183,6,1.6049107313156128,0.48179998993873596,,
,2183,6,,,0.6531000137329102,0.49952423572540283
1.5783036947250366,2199,7,,,,
1.7301228046417236,2249,7,,,,
1.6488690376281738,2299,7,,,,
1.5999062061309814,2349,7,,,,
1.4590532779693604,2399,7,,,,
1.491830587387085,2449,7,,,,
,2495,7,1.5627422332763672,0.5116999745368958,,
,2495,7,,,0.7074000239372253,0.5120943784713745
1.4221293926239014,2499,8,,,,
1.5862715244293213,2549,8,,,,
1.6110624074935913,2599,8,,,,
1.394282579421997,2649,8,,,,
1.5867313146591187,2699,8,,,,
1.489669919013977,2749,8,,,,
1.610136866569519,2799,8,,,,
,2807,8,1.5188090801239014,0.5284000039100647,,
,2807,8,,,0.7404999732971191,0.521559476852417
1.384896159172058,2849,9,,,,
1.5912425518035889,2899,9,,,,
1.6038954257965088,2949,9,,,,
1.6127619743347168,2999,9,,,,
1.438694953918457,3049,9,,,,
1.4784375429153442,3099,9,,,,
,3119,9,1.5214430093765259,0.5223000049591064,,
,3119,9,,,0.7174999713897705,0.5315755009651184
1.372495412826538,3149,10,,,,
1.4713454246520996,3199,10,,,,
1.4150233268737793,3249,10,,,,
1.5678699016571045,3299,10,,,,
1.623073935508728,3349,10,,,,
1.6261235475540161,3399,10,,,,
,3431,10,1.5021499395370483,0.5358999967575073,,
,3431,10,,,0.7505999803543091,0.5379607081413269
1.185051679611206,3449,11,,,,
1.1589014530181885,3499,11,,,,
1.2088549137115479,3549,11,,,,
1.1378729343414307,3599,11,,,,
1.3597532510757446,3649,11,,,,
1.4341535568237305,3699,11,,,,
,3743,11,1.31606924533844,0.5250999927520752,,
,3743,11,,,0.7247999906539917,0.5459234714508057
0.8638771176338196,3749,12,,,,
0.876591682434082,3799,12,,,,
1.1214885711669922,3849,12,,,,
1.0161412954330444,3899,12,,,,
1.0830796957015991,3949,12,,,,
0.8535722494125366,3999,12,,,,
1.1718060970306396,4049,12,,,,
,4055,12,1.0768799781799316,0.5135999917984009,,
,4055,12,,,0.7294999957084656,0.5450721383094788
0.5959583520889282,4099,13,,,,
0.851912260055542,4149,13,,,,
1.204845666885376,4199,13,,,,
1.1174204349517822,4249,13,,,,
0.5689810514450073,4299,13,,,,
1.0757745504379272,4349,13,,,,
,4367,13,0.795293927192688,0.5012999773025513,,
,4367,13,,,0.6876999735832214,0.5284956097602844
0.16316832602024078,4399,14,,,,
0.6144254207611084,4449,14,,,,
0.0783369317650795,4499,14,,,,
0.8688861727714539,4549,14,,,,
-0.12580226361751556,4599,14,,,,
0.1894422024488449,4649,14,,,,
,4679,14,0.3100646138191223,0.5138000249862671,,
,4679,14,,,0.7102000117301941,0.5191055536270142
0.1289656162261963,4699,15,,,,
-0.2979576289653778,4749,15,,,,
-0.2998906075954437,4799,15,,,,
0.3053649663925171,4849,15,,,,
-0.5050777196884155,4899,15,,,,
-0.47381481528282166,4949,15,,,,
,4991,15,-0.29264768958091736,0.5175999999046326,,
,4991,15,,,0.7353000044822693,0.515625
-1.5971367359161377,4999,16,,,,
-1.149497389793396,5049,16,,,,
-1.1760096549987793,5099,16,,,,
-1.2466588020324707,5149,16,,,,
-1.215821385383606,5199,16,,,,
-2.343740701675415,5249,16,,,,
-1.1091076135635376,5299,16,,,,
,5303,16,-1.0194752216339111,0.5131000280380249,,
,5303,16,,,0.7236999869346619,0.5191305875778198
-2.6948628425598145,5349,17,,,,
-1.091351866722107,5399,17,,,,
-2.032028913497925,5449,17,,,,
-2.884038209915161,5499,17,,,,
-2.0796613693237305,5549,17,,,,
-1.8483426570892334,5599,17,,,,
,5615,17,-1.460323691368103,0.49070000648498535,,
,5615,17,,,0.6848999857902527,0.5263421535491943
-3.442495822906494,5649,18,,,,
-2.5806212425231934,5699,18,,,,
-2.7191715240478516,5749,18,,,,
-3.2395663261413574,5799,18,,,,
-2.78175687789917,5849,18,,,,
-3.6499481201171875,5899,18,,,,
,5927,18,-2.6790027618408203,0.5101000070571899,,
,5927,18,,,0.6942999958992004,0.5292468070983887
-4.83754825592041,5949,19,,,,
-3.680314064025879,5999,19,,,,
-3.674898386001587,6049,19,,,,
-3.1393182277679443,6099,19,,,,
-3.430018901824951,6149,19,,,,
-3.3529977798461914,6199,19,,,,
,6239,19,-3.452608108520508,0.5148000121116638,,
,6239,19,,,0.7225000262260437,0.5364332795143127
-4.0016279220581055,6249,20,,,,
-4.761890411376953,6299,20,,,,
-4.76119327545166,6349,20,,,,
-5.263410568237305,6399,20,,,,
-4.879349708557129,6449,20,,,,
-4.68360710144043,6499,20,,,,
-4.666082859039307,6549,20,,,,
,6551,20,-4.511490821838379,0.5194000005722046,,
,6551,20,,,0.7099000215530396,0.5417668223381042
-5.502061367034912,6599,21,,,,
-6.769230842590332,6649,21,,,,
-4.739742755889893,6699,21,,,,
-5.769006729125977,6749,21,,,,
-4.345020294189453,6799,21,,,,
-5.626752853393555,6849,21,,,,
,6863,21,-5.41218376159668,0.515500009059906,,
,6863,21,,,0.7032999992370605,0.5445462465286255
-6.813055992126465,6899,22,,,,
-6.211627960205078,6949,22,,,,
-7.629220485687256,6999,22,,,,
-6.353213787078857,7049,22,,,,
-7.618781566619873,7099,22,,,,
-6.7288923263549805,7149,22,,,,
,7175,22,-6.332436561584473,0.5343000292778015,,
,7175,22,,,0.732699990272522,0.5492788553237915
-8.299650192260742,7199,23,,,,
-7.780909538269043,7249,23,,,,
-8.233809471130371,7299,23,,,,
-8.113302230834961,7349,23,,,,
-7.835361480712891,7399,23,,,,
-7.8383283615112305,7449,23,,,,
,7487,23,-7.372125148773193,0.5196999907493591,,
,7487,23,,,0.7204999923706055,0.5572165250778198
-8.538165092468262,7499,24,,,,
-7.900477409362793,7549,24,,,,
-9.777565956115723,7599,24,,,,
-9.809027671813965,7649,24,,,,
-8.59349536895752,7699,24,,,,
-8.702542304992676,7749,24,,,,
-9.366232872009277,7799,24,,,,
,7799,24,-8.47875690460205,0.5388000011444092,,
,7799,24,,,0.7595999836921692,0.5602714419364929
-10.43873405456543,7849,25,,,,
-10.441490173339844,7899,25,,,,
-11.098036766052246,7949,25,,,,
-11.41344928741455,7999,25,,,,
-10.78105354309082,8049,25,,,,
-9.902313232421875,8099,25,,,,
,8111,25,-9.565754890441895,0.5411999821662903,,
,8111,25,,,0.743399977684021,0.5657051205635071
-10.776002883911133,8149,26,,,,
-11.69331169128418,8199,26,,,,
-11.189343452453613,8249,26,,,,
-10.81802749633789,8299,26,,,,
-10.700895309448242,8349,26,,,,
-10.940305709838867,8399,26,,,,
,8423,26,-10.56475830078125,0.5375000238418579,,
,8423,26,,,0.758899986743927,0.5690354704856873
-13.09641170501709,8449,27,,,,
-11.923219680786133,8499,27,,,,
-12.991557121276855,8549,27,,,,
-13.057695388793945,8599,27,,,,
-13.041311264038086,8649,27,,,,
-12.336691856384277,8699,27,,,,
,8735,27,-11.630972862243652,0.5360999703407288,,
,8735,27,,,0.7487000226974487,0.5739683508872986
-12.975997924804688,8749,28,,,,
-13.746553421020508,8799,28,,,,
-14.935043334960938,8849,28,,,,
-12.958969116210938,8899,28,,,,
-13.762892723083496,8949,28,,,,
-13.861398696899414,8999,28,,,,
,9047,28,-12.400721549987793,0.5365999937057495,,
,9047,28,,,0.7422000169754028,0.5756210088729858
-14.310004234313965,9049,29,,,,
-15.359716415405273,9099,29,,,,
-15.210478782653809,9149,29,,,,
-14.557544708251953,9199,29,,,,
-14.474109649658203,9249,29,,,,
-14.781551361083984,9299,29,,,,
-15.743282318115234,9349,29,,,,
,9359,29,-13.677582740783691,0.546999990940094,,
,9359,29,,,0.7760000228881836,0.5815554857254028
-15.969107627868652,9399,30,,,,
-14.479613304138184,9449,30,,,,
-15.641435623168945,9499,30,,,,
-15.036140441894531,9549,30,,,,
-16.086509704589844,9599,30,,,,
-16.873851776123047,9649,30,,,,
,9671,30,-14.696611404418945,0.5408999919891357,,
,9671,30,,,0.7555999755859375,0.5833834409713745
-20.942066192626953,9699,31,,,,
-20.518489837646484,9749,31,,,,
-20.612262725830078,9799,31,,,,
-21.021331787109375,9849,31,,,,
-20.61131477355957,9899,31,,,,
-20.46869468688965,9949,31,,,,
,9983,31,-20.716819763183594,0.5199000239372253,,
,9983,31,,,0.7084000110626221,0.559645414352417
-21.863271713256836,9999,32,,,,
-21.93304443359375,10049,32,,,,
-22.255388259887695,10099,32,,,,
-21.740800857543945,10149,32,,,,
-21.96595001220703,10199,32,,,,
-22.58078956604004,10249,32,,,,
,10295,32,-22.024341583251953,0.524399995803833,,
,10295,32,,,0.7401999831199646,0.5573417544364929
-23.110261917114258,10299,33,,,,
-22.976552963256836,10349,33,,,,
-23.563310623168945,10399,33,,,,
-23.004560470581055,10449,33,,,,
-23.743637084960938,10499,33,,,,
-23.652265548706055,10549,33,,,,
-22.76569366455078,10599,33,,,,
,10607,33,-23.231613159179688,0.5299000144004822,,
,10607,33,,,0.7494999766349792,0.5631760954856873
-24.283559799194336,10649,34,,,,
-24.563016891479492,10699,34,,,,
-24.46918296813965,10749,34,,,,
-24.256593704223633,10799,34,,,,
-24.49739646911621,10849,34,,,,
-24.76715087890625,10899,34,,,,
,10919,34,-24.360464096069336,0.525600016117096,,
,10919,34,,,0.7186999917030334,0.5644030570983887
-25.99591636657715,10949,35,,,,
-25.934650421142578,10999,35,,,,
-25.336271286010742,11049,35,,,,
-25.796762466430664,11099,35,,,,
-25.26346206665039,11149,35,,,,
-25.46538543701172,11199,35,,,,
,11231,35,-25.641969680786133,0.5339000225067139,,
,11231,35,,,0.7405999898910522,0.5690605044364929
-26.768413543701172,11249,36,,,,
-26.81689453125,11299,36,,,,
-26.903533935546875,11349,36,,,,
-26.415884017944336,11399,36,,,,
-26.74494171142578,11449,36,,,,
