epoch,train_loss,step,val_acc,val_loss,test_acc
0,2.8200602531433105,49,,,
0,2.3126065731048584,99,,,
0,2.4201416969299316,149,,,
0,2.2061829566955566,199,,,
0,1.9786064624786377,249,,,
0,2.284395694732666,299,,,
0,1.7186930179595947,349,,,
0,,389,0.5817000269889832,1.2023295164108276,
0,,389,,,0.5942000150680542
1,1.914916753768921,399,,,
1,1.647555947303772,449,,,
1,1.6050372123718262,499,,,
1,1.8456165790557861,549,,,
1,1.726839303970337,599,,,
1,1.329420804977417,649,,,
1,1.5389482975006104,699,,,
1,1.529565453529358,749,,,
1,,779,0.6664999723434448,1.017519474029541,
1,,779,,,0.6962000131607056
2,1.3467681407928467,799,,,
2,1.3199044466018677,849,,,
2,1.5983119010925293,899,,,
2,1.3157118558883667,949,,,
2,1.2360174655914307,999,,,
2,1.0584059953689575,1049,,,
2,1.1848969459533691,1099,,,
2,1.3732819557189941,1149,,,
2,,1169,0.7365000247955322,0.8403006792068481,
2,,1169,,,0.7688000202178955
3,1.1854660511016846,1199,,,
3,1.2724502086639404,1249,,,
3,1.1503783464431763,1299,,,
3,1.1679028272628784,1349,,,
3,0.9794888496398926,1399,,,
3,1.2749834060668945,1449,,,
3,1.0844937562942505,1499,,,
3,1.1249732971191406,1549,,,
3,,1559,0.7694000005722046,0.7566444277763367,
3,,1559,,,0.805400013923645
4,1.2013145685195923,1599,,,
4,1.4334115982055664,1649,,,
4,1.2299747467041016,1699,,,
4,1.057569980621338,1749,,,
4,1.10832679271698,1799,,,
4,1.402876853942871,1849,,,
4,1.0231730937957764,1899,,,
4,1.077195167541504,1949,,,
4,,1949,0.7827000021934509,0.7294520139694214,
4,,1949,,,0.8176000118255615
5,0.8607083559036255,1999,,,
5,1.1549556255340576,2049,,,
5,1.2308346033096313,2099,,,
5,0.9754760265350342,2149,,,
5,1.072746992111206,2199,,,
5,1.1111462116241455,2249,,,
5,0.9218692779541016,2299,,,
5,,2339,0.7914999723434448,0.6853266358375549,
5,,2339,,,0.8306000232696533
6,1.0473215579986572,2349,,,
6,1.008264183998108,2399,,,
6,0.7781684398651123,2449,,,
6,1.1614112854003906,2499,,,
6,1.079616904258728,2549,,,
6,0.9469720125198364,2599,,,
6,1.085759162902832,2649,,,
6,0.9336380958557129,2699,,,
6,,2729,0.8026000261306763,0.6531835794448853,
6,,2729,,,0.8478000164031982
7,1.1182485818862915,2749,,,
7,0.8728370070457458,2799,,,
7,0.7523769736289978,2849,,,
7,0.8785667419433594,2899,,,
7,1.0537017583847046,2949,,,
7,1.1442148685455322,2999,,,
7,0.8184362649917603,3049,,,
7,0.996587872505188,3099,,,
7,,3119,0.8119999766349792,0.6401379108428955,
7,,3119,,,0.8618999719619751
8,0.9108783006668091,3149,,,
8,0.9647201299667358,3199,,,
8,0.9400882720947266,3249,,,
8,0.6976300477981567,3299,,,
8,0.8508899807929993,3349,,,
8,0.7327641844749451,3399,,,
8,0.6651927828788757,3449,,,
8,0.8620480298995972,3499,,,
8,,3509,0.8159000277519226,0.6301659941673279,
8,,3509,,,0.8587999939918518
9,0.7938207387924194,3549,,,
9,0.8693788051605225,3599,,,
9,0.8861675262451172,3649,,,
9,1.1046684980392456,3699,,,
9,0.8423100709915161,3749,,,
9,0.9840188026428223,3799,,,
9,0.7616217136383057,3849,,,
9,0.982964277267456,3899,,,
9,,3899,0.8131999969482422,0.6532679200172424,
9,,3899,,,0.8557999730110168
10,2.5465805530548096,3949,,,
10,2.2216830253601074,3999,,,
10,2.2606699466705322,4049,,,
10,2.1584742069244385,4099,,,
10,1.9838955402374268,4149,,,
10,2.106492519378662,4199,,,
10,,4211,,,0.8708000183105469
11,2.360032558441162,4249,,,
11,1.7915735244750977,4299,,,
11,1.9292280673980713,4349,,,
11,1.5102903842926025,4399,,,
11,2.2608871459960938,4449,,,
11,2.054060459136963,4499,,,
11,,4523,0.8216000199317932,0.7414976358413696,
11,,4523,,,0.866100013256073
12,1.882306456565857,4549,,,
12,1.8347923755645752,4599,,,
12,2.155834674835205,4649,,,
12,2.0798943042755127,4699,,,
12,2.266555070877075,4749,,,
12,2.0624032020568848,4799,,,
12,,4835,0.8227999806404114,0.7362081408500671,
12,,4835,,,0.8693000078201294
13,2.1377620697021484,4849,,,
13,2.074035882949829,4899,,,
13,2.2190637588500977,4949,,,
13,2.4406070709228516,4999,,,
13,2.2290828227996826,5049,,,
13,2.065826654434204,5099,,,
13,,5147,0.8253999948501587,0.7526358366012573,
13,,5147,,,0.8744000196456909
14,1.7640931606292725,5149,,,
14,2.248867988586426,5199,,,
14,2.434661865234375,5249,,,
14,2.1718080043792725,5299,,,
14,1.7842063903808594,5349,,,
14,2.2334437370300293,5399,,,
14,2.1276135444641113,5449,,,
14,,5459,0.8237000107765198,0.7408095598220825,
14,,5459,,,0.8738999962806702
15,2.1177892684936523,5499,,,
15,2.0904228687286377,5549,,,
15,1.9206409454345703,5599,,,
15,2.0154056549072266,5649,,,
15,2.1716148853302,5699,,,
15,1.7162952423095703,5749,,,
15,,5771,0.8202999830245972,0.7291423082351685,
15,,5771,,,0.8658000230789185
16,2.3167028427124023,5799,,,
16,1.4491344690322876,5849,,,
16,1.850024700164795,5899,,,
16,2.2165591716766357,5949,,,
16,2.1274046897888184,5999,,,
16,2.238178253173828,6049,,,
16,,6083,0.823199987411499,0.7197679281234741,
16,,6083,,,0.8733999729156494
17,2.2308034896850586,6099,,,
17,1.5796127319335938,6149,,,
17,2.335514545440674,6199,,,
17,2.0447373390197754,6249,,,
17,2.1258273124694824,6299,,,
17,2.176267623901367,6349,,,
17,,6395,0.8197000026702881,0.7539641261100769,
17,,6395,,,0.8664000034332275
18,2.2521347999572754,6399,,,
18,2.157221555709839,6449,,,
18,2.1364781856536865,6499,,,
18,2.3288960456848145,6549,,,
18,2.1030163764953613,6599,,,
18,2.417163372039795,6649,,,
18,1.8371951580047607,6699,,,
18,,6707,0.8240000009536743,0.7110390663146973,
18,,6707,,,0.8748999834060669
19,2.433936595916748,6749,,,
19,2.0307583808898926,6799,,,
19,2.289557695388794,6849,,,
19,2.173262596130371,6899,,,
19,2.0524308681488037,6949,,,
19,2.1851985454559326,6999,,,
19,,7019,0.8203999996185303,0.7201135754585266,
19,,7019,,,0.8705999851226807
20,2.1589720249176025,7049,,,
20,2.1995885372161865,7099,,,
20,1.3682308197021484,7149,,,
20,2.3441410064697266,7199,,,
20,1.9461870193481445,7249,,,
20,2.1703176498413086,7299,,,
20,,7331,0.8183000087738037,0.7741684317588806,
20,,7331,,,0.8626999855041504
21,2.3448758125305176,7349,,,
21,2.4215035438537598,7399,,,
21,2.105393886566162,7449,,,
21,2.4236395359039307,7499,,,
21,2.3762707710266113,7549,,,
21,2.4248690605163574,7599,,,
21,,7643,0.8202000260353088,0.7326937913894653,
21,,7643,,,0.8672000169754028
22,2.408376693725586,7649,,,
22,2.133460283279419,7699,,,
22,2.0406901836395264,7749,,,
22,2.2526590824127197,7799,,,
22,2.3663864135742188,7849,,,
22,2.302879810333252,7899,,,
22,2.2460989952087402,7949,,,
22,,7955,0.8173999786376953,0.7341110110282898,
22,,7955,,,0.8680999875068665
23,2.3020753860473633,7999,,,
23,2.0801267623901367,8049,,,
23,2.3282787799835205,8099,,,
23,2.161106824874878,8149,,,
23,1.7831437587738037,8199,,,
23,2.4619545936584473,8249,,,
23,,8267,0.8260999917984009,0.7207363247871399,
23,,8267,,,0.8744000196456909
24,2.1947073936462402,8299,,,
24,2.4542465209960938,8349,,,
24,2.496962308883667,8399,,,
24,2.3782522678375244,8449,,,
24,2.5654401779174805,8499,,,
24,2.4901247024536133,8549,,,
24,,8579,0.8151999711990356,0.7535868883132935,
24,,8579,,,0.8640999794006348
25,2.590092897415161,8599,,,
25,2.5449588298797607,8649,,,
25,2.198357582092285,8699,,,
25,2.6182303428649902,8749,,,
25,2.529334545135498,8799,,,
25,2.318007469177246,8849,,,
25,,8891,0.8044000267982483,0.777127206325531,
25,,8891,,,0.8529999852180481
26,2.469583749771118,8899,,,
26,1.9880558252334595,8949,,,
26,2.3928909301757812,8999,,,
26,2.3186087608337402,9049,,,
26,2.3333373069763184,9099,,,
26,2.3835251331329346,9149,,,
26,2.347243070602417,9199,,,
26,,9203,0.8167999982833862,0.7595030069351196,
26,,9203,,,0.8669999837875366
27,2.3815524578094482,9249,,,
27,2.2068819999694824,9299,,,
27,2.2380599975585938,9349,,,
27,1.8969411849975586,9399,,,
27,2.4605352878570557,9449,,,
27,2.28416109085083,9499,,,
27,,9515,0.8177000284194946,0.732092022895813,
27,,9515,,,0.864799976348877
28,1.9465861320495605,9549,,,
28,2.5523829460144043,9599,,,
28,2.564474582672119,9649,,,
28,1.8459503650665283,9699,,,
28,2.4691696166992188,9749,,,
28,1.8329827785491943,9799,,,
28,,9827,0.8155999779701233,0.7431904077529907,
28,,9827,,,0.8641999959945679
29,2.3394103050231934,9849,,,
29,2.2660982608795166,9899,,,
29,2.4027581214904785,9949,,,
29,2.4555604457855225,9999,,,
29,2.245351791381836,10049,,,
29,2.526097297668457,10099,,,
29,,10139,0.8159000277519226,0.7477153539657593,
29,,10139,,,0.8672000169754028
30,2.32717227935791,10149,,,
30,2.2429099082946777,10199,,,
30,1.8583288192749023,10249,,,
30,2.2847580909729004,10299,,,
30,2.5818660259246826,10349,,,
30,2.1384458541870117,10399,,,
30,2.3834445476531982,10449,,,
30,,10451,0.8075000047683716,0.7573279142379761,
30,,10451,,,0.8515999913215637
31,2.359452486038208,10499,,,
31,2.259587526321411,10549,,,
31,2.517094373703003,10599,,,
31,1.8666529655456543,10649,,,
31,1.8197420835494995,10699,,,
31,2.283722400665283,10749,,,
31,,10763,0.8123000264167786,0.7386205196380615,
31,,10763,,,0.8604999780654907
32,2.329742908477783,10799,,,
32,2.284609794616699,10849,,,
32,2.2357640266418457,10899,,,
32,2.0829837322235107,10949,,,
32,2.387281894683838,10999,,,
32,2.393467903137207,11049,,,
32,,11075,0.8100000023841858,0.7650747299194336,
32,,11075,,,0.8543999791145325
33,2.576913833618164,11099,,,
33,1.6020481586456299,11149,,,
33,2.2009570598602295,11199,,,
33,2.3318874835968018,11249,,,
33,1.9621680974960327,11299,,,
33,2.0733470916748047,11349,,,
33,,11387,0.8133000135421753,0.7417287826538086,
33,,11387,,,0.8629000186920166
34,2.294896125793457,11399,,,
34,2.2504653930664062,11449,,,
34,2.0157034397125244,11499,,,
34,2.2813425064086914,11549,,,
34,2.245612621307373,11599,,,
34,2.332839012145996,11649,,,
34,2.2379302978515625,11699,,,
34,,11699,0.8159999847412109,0.7297278046607971,
34,,11699,,,0.8611999750137329
35,2.5006277561187744,11749,,,
35,2.338280439376831,11799,,,
35,2.2093334197998047,11849,,,
35,2.244121789932251,11899,,,
35,2.3257198333740234,11949,,,
35,2.545426368713379,11999,,,
35,,12011,0.8127999901771545,0.7374581098556519,
35,,12011,,,0.8610000014305115
36,2.089216947555542,12049,,,
36,2.5184884071350098,12099,,,
36,2.1035289764404297,12149,,,
36,2.5181469917297363,12199,,,
36,1.7266286611557007,12249,,,
36,2.2201008796691895,12299,,,
36,,12323,0.8187000155448914,0.7427427768707275,
36,,12323,,,0.8682000041007996
37,2.3336024284362793,12349,,,
37,2.1175851821899414,12399,,,
37,2.091262102127075,12449,,,
37,2.204606294631958,12499,,,
37,2.288834571838379,12549,,,
37,2.5240585803985596,12599,,,
37,,12635,0.8198000192642212,0.719980001449585,
37,,12635,,,0.8639000058174133
38,2.058875560760498,12649,,,
38,2.226604461669922,12699,,,
38,1.7708468437194824,12749,,,
38,2.4475889205932617,12799,,,
38,2.4335930347442627,12849,,,
38,2.133239984512329,12899,,,
38,,12947,0.8127999901771545,0.7423692941665649,
38,,12947,,,0.8621000051498413
39,2.408048629760742,12949,,,
39,2.338779926300049,12999,,,
39,2.4407949447631836,13049,,,
39,2.46687912940979,13099,,,
39,2.1594724655151367,13149,,,
39,2.364304542541504,13199,,,
39,2.2234606742858887,13249,,,
39,,13259,0.8145999908447266,0.7305968403816223,
39,,13259,,,0.86080002784729
40,2.4627444744110107,13299,,,
40,2.4914722442626953,13349,,,
40,2.306647539138794,13399,,,
40,1.8058009147644043,13449,,,
40,2.3884940147399902,13499,,,
