epoch,train_loss2,step,train_loss1,val_acc2,val_acc1,train_acc2,train_acc1,test_acc
15,0.006518431007862091,4799,0.007309282198548317,,,,,
15,0.0040030223317444324,4849,0.004374819807708263,,,,,
15,0.00594609510153532,4899,0.006027440540492535,,,,,
15,0.00640980014577508,4949,0.006700469180941582,,,,,
15,0.0060670338571071625,4999,0.007374737411737442,,,,,
15,,5007,,0.650600016117096,0.6471999883651733,,,
15,,5007,,,,0.6759999990463257,0.6709250211715698,0.6668314933776855
16,0.007204405032098293,5049,0.006623221095651388,,,,,
16,0.005190594121813774,5099,0.006407415494322777,,,,,
16,0.0056039709597826,5149,0.005305186379700899,,,,,
16,0.005502908956259489,5199,0.004917507991194725,,,,,
16,0.0030109661165624857,5249,0.0029783768113702536,,,,,
16,0.005970683880150318,5299,0.006186851300299168,,,,,
16,,5320,,0.6700000166893005,0.6827999949455261,,,
16,,5320,,,,0.6824749708175659,0.6823499798774719,0.6951147317886353
17,0.008980614133179188,5349,0.006638890597969294,,,,,
17,0.005956307053565979,5399,0.005774571094661951,,,,,
17,0.00440178019925952,5449,0.005111813545227051,,,,,
17,0.00586217176169157,5499,0.0052841100841760635,,,,,
17,0.006954079028218985,5549,0.0069060176610946655,,,,,
17,0.005243073217570782,5599,0.004644845612347126,,,,,
17,,5633,,0.6940000057220459,0.7027000188827515,,,
17,,5633,,,,0.6871500015258789,0.6867250204086304,0.703125
18,0.005179156083613634,5649,0.005643000360578299,,,,,
18,0.006825089920312166,5699,0.006607470568269491,,,,,
18,0.0066384803503751755,5749,0.007016172166913748,,,,,
18,0.0038730802480131388,5799,0.004040068946778774,,,,,
18,0.004671527072787285,5849,0.0050630415789783,,,,,
18,0.004182831849902868,5899,0.003983718808740377,,,,,
18,,5946,,0.6794999837875366,0.6816999912261963,,,
18,,5946,,,,0.6933249831199646,0.6934499740600586,0.6945213675498962
19,0.005936624947935343,5949,0.007295058108866215,,,,,
19,0.005230448208749294,5999,0.005311595741659403,,,,,
19,0.006065286695957184,6049,0.006052414420992136,,,,,
19,0.008221717551350594,6099,0.006842255126684904,,,,,
19,0.00470495643094182,6149,0.00514037674292922,,,,,
19,0.00474936468526721,6199,0.004927437752485275,,,,,
19,0.004796999040991068,6249,0.005041111726313829,,,,,
19,,6259,,0.6797000169754028,0.6801000237464905,,,
19,,6259,,,,0.6934750080108643,0.6933000087738037,0.6923457384109497
20,0.006258055102080107,6299,0.005920921452343464,,,,,
20,0.005777677521109581,6349,0.006400648970156908,,,,,
20,0.00563050014898181,6399,0.0043966807425022125,,,,,
20,0.006390775088220835,6449,0.0066602774895727634,,,,,
20,0.005305630154907703,6499,0.0052526164799928665,,,,,
20,0.003920854534953833,6549,0.003790652146562934,,,,,
20,,6572,,0.7098000049591064,0.6974999904632568,,,
20,,6572,,,,0.7006750106811523,0.6986749768257141,0.7084652185440063
21,0.0062020705081522465,6599,0.00596047705039382,,,,,
21,0.007682272233068943,6649,0.006507466081529856,,,,,
21,0.004485026933252811,6699,0.005007896106690168,,,,,
21,0.005613087676465511,6749,0.0057375673204660416,,,,,
21,0.004469614010304213,6799,0.0038531681057065725,,,,,
21,0.0049635437317192554,6849,0.006236392073333263,,,,,
21,,6885,,0.6863999962806702,0.6922000050544739,,,
21,,6885,,,,0.7053250074386597,0.7028499841690063,0.7090585231781006
22,0.005827235523611307,6899,0.005582072306424379,,,,,
22,0.006642746739089489,6949,0.006860534194856882,,,,,
22,0.005389460828155279,6999,0.005678584799170494,,,,,
22,0.006052218843251467,7049,0.006279426161199808,,,,,
22,0.004648182075470686,7099,0.005390932317823172,,,,,
22,0.00617027236148715,7149,0.005000780802220106,,,,,
22,,7198,,0.6880000233650208,0.6992999911308289,,,
22,,7198,,,,0.7126749753952026,0.7112749814987183,0.7009493708610535
23,0.004982666112482548,7199,0.005048189777880907,,,,,
23,0.0043957773596048355,7249,0.005126341711729765,,,,,
23,0.003962861839681864,7299,0.004645910579711199,,,,,
23,0.0046930210664868355,7349,0.005023977719247341,,,,,
23,0.005163467023521662,7399,0.004039091523736715,,,,,
23,0.005047180224210024,7449,0.00597126642242074,,,,,
23,0.00716467434540391,7499,0.007046807091683149,,,,,
23,,7511,,0.671500027179718,0.6848999857902527,,,
23,,7511,,,,0.7127249836921692,0.7142000198364258,0.7056962251663208
24,0.004557057749480009,7549,0.0050934539176523685,,,,,
24,0.003761002328246832,7599,0.004497532732784748,,,,,
24,0.005888988729566336,7649,0.005919832270592451,,,,,
24,0.004595425445586443,7699,0.005651574581861496,,,,,
24,0.005877320654690266,7749,0.004738398361951113,,,,,
24,0.003923256881535053,7799,0.0031914361752569675,,,,,
24,,7824,,0.6901999711990356,0.7111999988555908,,,
24,,7824,,,,0.7135999798774719,0.712149977684021,0.7190466523170471
25,0.0043850853107869625,7849,0.004401981830596924,,,,,
25,0.00453494768589735,7899,0.0040923357009887695,,,,,
25,0.005063304211944342,7949,0.005225644446909428,,,,,
25,0.004525305703282356,7999,0.004443647805601358,,,,,
25,0.004610447213053703,8049,0.004927028436213732,,,,,
25,0.004152865614742041,8099,0.0039035871159285307,,,,,
25,,8137,,0.7235000133514404,0.7141000032424927,,,
25,,8137,,,,0.7195749878883362,0.7230749726295471,0.7191455960273743
26,0.005119409877806902,8149,0.00665262620896101,,,,,
26,0.004286269657313824,8199,0.004738120827823877,,,,,
26,0.004067572299391031,8249,0.005025738850235939,,,,,
26,0.00460530212149024,8299,0.003865489037707448,,,,,
26,0.0052298009395599365,8349,0.005175071768462658,,,,,
26,0.004809670150279999,8399,0.005186529364436865,,,,,
26,0.006710953079164028,8449,0.0061702728271484375,,,,,
26,,8450,,0.7245000004768372,0.7059999704360962,,,
26,,8450,,,,0.7247999906539917,0.7265750169754028,0.7192444801330566
27,0.004107281100004911,8499,0.004332427866756916,,,,,
27,0.003624246921390295,8549,0.003400393994525075,,,,,
27,0.0036414898931980133,8599,0.004155304748564959,,,,,
27,0.003824474522843957,8649,0.004349207039922476,,,,,
27,0.004809380043298006,8699,0.004115013871341944,,,,,
27,0.0050575328059494495,8749,0.004361729137599468,,,,,
27,,8763,,0.7225000262260437,0.7207000255584717,,,
27,,8763,,,,0.7232750058174133,0.7220500111579895,0.7340783476829529
28,0.004119969438761473,8799,0.004886541049927473,,,,,
28,0.005654674023389816,8849,0.0051875123754143715,,,,,
28,0.003809025976806879,8899,0.0038890375290066004,,,,,
28,0.0037428734358400106,8949,0.004394149873405695,,,,,
28,0.005694583524018526,8999,0.005331542808562517,,,,,
28,0.004095724783837795,9049,0.003923884592950344,,,,,
28,,9076,,0.7063000202178955,0.7170000076293945,,,
28,,9076,,,,0.7278249859809875,0.7243250012397766,0.7197389006614685
29,0.005840845871716738,9099,0.00423519778996706,,,,,
29,0.004093720577657223,9149,0.0032957945950329304,,,,,
29,0.003824099199846387,9199,0.004248320125043392,,,,,
29,0.0036083171144127846,9249,0.0036774887703359127,,,,,
29,0.006366332061588764,9299,0.007268898189067841,,,,,
29,0.005745114758610725,9349,0.005942706950008869,,,,,
29,,9389,,0.7178000211715698,0.728600025177002,,,
29,,9389,,,,0.7246500253677368,0.7270749807357788,0.7229034900665283
30,0.005678535904735327,9399,0.004971290938556194,,,,,
30,0.0047353594563901424,9449,0.005183095578104258,,,,,
30,0.002995268674567342,9499,0.003037924412637949,,,,,
30,0.0038516505155712366,9549,0.004011345095932484,,,,,
30,0.004432737361639738,9599,0.003791256807744503,,,,,
30,0.004137279465794563,9649,0.0037403092719614506,,,,,
30,0.004980951081961393,9699,0.00455213338136673,,,,,
30,,9702,,0.6859999895095825,0.7207000255584717,,,
30,,9702,,,,0.7286999821662903,0.728950023651123,0.7088607549667358
31,0.004528613295406103,9749,0.004675425589084625,,,,,
31,0.00609058141708374,9799,0.0058062453754246235,,,,,
31,0.004569814540445805,9849,0.0043930597603321075,,,,,
31,0.003445348236709833,9899,0.0033825619611889124,,,,,
31,0.0046467892825603485,9949,0.003927845042198896,,,,,
31,0.005665598902851343,9999,0.0053323907777667046,,,,,
31,,10015,,0.7231000065803528,0.6897000074386597,,,
31,,10015,,,,0.7299249768257141,0.7282249927520752,0.7172666192054749
32,0.004175208043307066,10049,0.005205718334764242,,,,,
32,0.0036413068883121014,10099,0.0037851985543966293,,,,,
32,0.004901684354990721,10149,0.004399055149406195,,,,,
32,0.007308065425604582,10199,0.006619651336222887,,,,,
32,0.005232649855315685,10249,0.004656415432691574,,,,,
32,0.004487206228077412,10299,0.004366775043308735,,,,,
32,,10328,,0.7293999791145325,0.7128999829292297,,,
32,,10328,,,,0.7295250296592712,0.7257000207901001,0.7319027185440063
33,0.004803407471626997,10349,0.005468285176903009,,,,,
33,0.003927070647478104,10399,0.003598327748477459,,,,,
33,0.004608538467437029,10449,0.004781900439411402,,,,,
33,0.004846079740673304,10499,0.003964101895689964,,,,,
33,0.004681462422013283,10549,0.003939361311495304,,,,,
33,0.00596937071532011,10599,0.00714152492582798,,,,,
33,,10641,,0.6818000078201294,0.732200026512146,,,
33,,10641,,,,0.7280750274658203,0.729574978351593,0.7344738841056824
34,0.005173095967620611,10649,0.005941657815128565,,,,,
34,0.006595686078071594,10699,0.0054819341748952866,,,,,
34,0.004225772339850664,10749,0.003613619366660714,,,,,
34,0.003960534930229187,10799,0.0040459600277245045,,,,,
34,0.0051192487590014935,10849,0.00487230671569705,,,,,
34,0.003718351712450385,10899,0.004198539070785046,,,,,
34,0.004352185409516096,10949,0.005010418593883514,,,,,
34,,10954,,0.7269999980926514,0.7297999858856201,,,
34,,10954,,,,0.7286750078201294,0.7293999791145325,0.7273536324501038
35,0.0045694345608353615,10999,0.005026764702051878,,,,,
35,0.0041910866275429726,11049,0.0045872279442846775,,,,,
35,0.004547751508653164,11099,0.005158102139830589,,,,,
35,0.005108156707137823,11149,0.0050725615583360195,,,,,
35,0.003691375721246004,11199,0.003883618162944913,,,,,
35,0.004472307860851288,11249,0.0038184348959475756,,,,,
35,,11267,,0.7125999927520752,0.7125999927520752,,,
35,,11267,,,,0.7364000082015991,0.7320749759674072,0.7300237417221069
36,0.004973892588168383,11299,0.004547246266156435,,,,,
36,0.005249288864433765,11349,0.00424339110031724,,,,,
36,0.004230168182402849,11399,0.004813098348677158,,,,,
36,0.005206911358982325,11449,0.005084171425551176,,,,,
36,0.004907885100692511,11499,0.004256053362041712,,,,,
36,0.005064014811068773,11549,0.005293920636177063,,,,,
36,,11580,,0.7202000021934509,0.7390000224113464,,,
36,,11580,,,,0.734000027179718,0.7337250113487244,0.7413963675498962
37,0.0047533512115478516,11599,0.004597593564540148,,,,,
37,0.005086445715278387,11649,0.004755222704261541,,,,,
37,0.00450388016179204,11699,0.004574301186949015,,,,,
37,0.00398904737085104,11749,0.004215450491756201,,,,,
37,0.004265458323061466,11799,0.003429833333939314,,,,,
37,0.0045160576701164246,11849,0.00490287272259593,,,,,
37,,11893,,0.6948999762535095,0.7369999885559082,,,
37,,11893,,,,0.7355250120162964,0.7311999797821045,0.727155864238739
38,0.0041329385712742805,11899,0.003395280335098505,,,,,
38,0.004350847564637661,11949,0.004727874416857958,,,,,
38,0.0028000546153634787,11999,0.0036352109163999557,,,,,
38,0.005633869674056768,12049,0.00518315564841032,,,,,
38,0.00539012998342514,12099,0.004724832717329264,,,,,
38,0.003779434598982334,12149,0.0039463946595788,,,,,
38,0.004328120965510607,12199,0.004830879624933004,,,,,
38,,12206,,0.7178999781608582,0.7021999955177307,,,
38,,12206,,,,0.7358750104904175,0.7358499765396118,0.7292326092720032
39,0.004919080529361963,12249,0.004485156387090683,,,,,
39,0.0034296184312552214,12299,0.003278141375631094,,,,,
39,0.004169349558651447,12349,0.003909813705831766,,,,,
39,0.004276641178876162,12399,0.003634809982031584,,,,,
39,0.0036446931771934032,12449,0.004571275319904089,,,,,
39,0.004660262726247311,12499,0.005219832994043827,,,,,
39,,12519,,0.7184000015258789,0.7196999788284302,,,
39,,12519,,,,0.736549973487854,0.7378000020980835,0.7212222814559937
40,0.005714247934520245,12549,0.005290440283715725,,,,,
40,0.006718737538903952,12599,0.007563969120383263,,,,,
40,0.003699619323015213,12649,0.0037595347966998816,,,,,
40,0.0040373420342803,12699,0.003878435119986534,,,,,
40,0.005421115551143885,12749,0.005668134894222021,,,,,
40,0.0038531776517629623,12799,0.004291608463972807,,,,,
40,,12832,,0.7121999859809875,0.7239999771118164,,,
40,,12832,,,,0.7371249794960022,0.7343999743461609,0.7329905033111572
41,0.00499632116407156,12849,0.004825072828680277,,,,,
41,0.00446677440777421,12899,0.0044982535764575005,,,,,
41,0.004772657062858343,12949,0.0044974819757044315,,,,,
41,0.0045759230852127075,12999,0.004750603344291449,,,,,
41,0.00401181448251009,13049,0.0038025761023163795,,,,,
41,0.005960253067314625,13099,0.004990056622773409,,,,,
41,,13145,,0.7318999767303467,0.7123000025749207,,,
41,,13145,,,,0.7333750128746033,0.7352499961853027,0.7256724834442139
42,0.0041873096488416195,13149,0.004768321290612221,,,,,
42,0.006058217026293278,13199,0.005172283388674259,,,,,
42,0.004877143539488316,13249,0.004611162003129721,,,,,
42,0.006390688009560108,13299,0.005899274721741676,,,,,
42,0.004465940874069929,13349,0.004452550318092108,,,,,
42,0.006171999033540487,13399,0.0059381998144090176,,,,,
42,0.004189691971987486,13449,0.004441602621227503,,,,,
42,,13458,,0.7129999995231628,0.6759999990463257,,,
42,,13458,,,,0.7380499839782715,0.7390249967575073,0.7323971390724182
43,0.005641146097332239,13499,0.005466772709041834,,,,,
43,0.004171714186668396,13549,0.003792829578742385,,,,,
43,0.0040550921112298965,13599,0.0039392029866576195,,,,,
43,0.0038816097658127546,13649,0.0038339016027748585,,,,,
43,0.003256062511354685,13699,0.0031665456481277943,,,,,
43,0.004422676283866167,13749,0.004452393390238285,,,,,
43,,13771,,0.6833000183105469,0.7196000218391418,,,
43,,13771,,,,0.7376999855041504,0.7387750148773193,0.7177610993385315
44,0.0046713524498045444,13799,0.004739881958812475,,,,,
44,0.005681531969457865,13849,0.004913004115223885,,,,,
44,0.004327255766838789,13899,0.004585622809827328,,,,,
44,0.0054692854173481464,13949,0.005317992065101862,,,,,
44,0.004074115306138992,13999,0.005120377987623215,,,,,
44,0.0036670356057584286,14049,0.0049451421946287155,,,,,
44,,14084,,0.6563000082969666,0.6805999875068665,,,
44,,14084,,,,0.7422000169754028,0.7376499772071838,0.7157832384109497
45,0.005263074766844511,14099,0.003853099187836051,,,,,
45,0.0036932886578142643,14149,0.003632620442658663,,,,,
45,0.004218732938170433,14199,0.004255449865013361,,,,,
45,0.0038573001511394978,14249,0.003439039923250675,,,,,
45,0.004561613313853741,14299,0.004900561645627022,,,,,
45,0.0030693612061440945,14349,0.002971111098304391,,,,,
45,,14397,,0.7049000263214111,0.7063000202178955,,,
45,,14397,,,,0.7350249886512756,0.7357000112533569,0.7362539768218994
46,0.004135920666158199,14399,0.0041253953240811825,,,,,
46,0.004849132150411606,14449,0.004306744784116745,,,,,
46,0.004521015100181103,14499,0.004843946546316147,,,,,
46,0.00362968142144382,14549,0.003720404813066125,,,,,
46,0.004678432829678059,14599,0.0044448524713516235,,,,,
46,0.005021851509809494,14649,0.004355762153863907,,,,,
46,0.00458297785371542,14699,0.00402028625831008,,,,,
46,,14710,,0.6399999856948853,0.6866000294685364,,,
46,,14710,,,,0.7378000020980835,0.7371500134468079,0.7227057218551636
47,0.004021927714347839,14749,0.004498457536101341,,,,,
47,0.0034110236447304487,14799,0.0041068363934755325,,,,,
47,0.0037669623270630836,14849,0.0041451542638242245,,,,,
47,0.004697169177234173,14899,0.004313664976507425,,,,,
47,0.004383190535008907,14949,0.0036711769644171,,,,,
47,0.004769281949847937,14999,0.004622479900717735,,,,,
47,,15023,,0.7404999732971191,0.7350000143051147,,,
47,,15023,,,,0.740024983882904,0.7412499785423279,0.7244857549667358
48,0.00480640260502696,15049,0.00458247447386384,,,,,
48,0.005785306449979544,15099,0.005113238003104925,,,,,
48,0.0034304093569517136,15149,0.003338319482281804,,,,,
48,0.005502756685018539,15199,0.00434606010094285,,,,,
48,0.00411620968952775,15249,0.0037780317943543196,,,,,
48,0.005073541775345802,15299,0.004750912077724934,,,,,
48,,15336,,0.7282000184059143,0.6777999997138977,,,
48,,15336,,,,0.7394999861717224,0.7396000027656555,0.720530092716217
49,0.004824044648557901,15349,0.005527822766453028,,,,,
49,0.0033004004508256912,15399,0.0040809279307723045,,,,,
49,0.005503952503204346,15449,0.005239368882030249,,,,,
49,0.006722068879753351,15499,0.006153696682304144,,,,,
49,0.004735382739454508,15549,0.004723068326711655,,,,,
49,0.004607505165040493,15599,0.004375255201011896,,,,,
49,0.008307681418955326,15649,0.006813478656113148,,,,,
49,,15649,,0.7039999961853027,0.7254999876022339,,,
49,,15649,,,,0.7342000007629395,0.7363250255584717,0.745352029800415
50,0.005362776108086109,15699,0.0048053208738565445,,,,,
50,0.005156556144356728,15749,0.005816773045808077,,,,,
50,0.00388716789893806,15799,0.004027426242828369,,,,,
50,0.005306284874677658,15849,0.00472643319517374,,,,,
50,0.0052691237069666386,15899,0.004155386704951525,,,,,
50,0.003475085599347949,15949,0.004150378983467817,,,,,
50,,15962,,0.7250000238418579,0.7207000255584717,,,
50,,15962,,,,0.7404500246047974,0.7407749891281128,0.7416930198669434
51,0.005512690637260675,15999,0.004735167138278484,,,,,
51,0.004336446989327669,16049,0.004809265956282616,,,,,
51,0.003871518187224865,16099,0.0048319268971681595,,,,,
51,0.0034560442436486483,16149,0.003622485091909766,,,,,
51,0.005092020146548748,16199,0.004252977203577757,,,,,
51,0.003701266599819064,16249,0.0038064206019043922,,,,,
51,,16275,,0.7164999842643738,0.7235000133514404,,,
51,,16275,,,,0.7431250214576721,0.7367249727249146,0.7378362417221069
52,0.00400758720934391,16299,0.004343857057392597,,,,,
52,0.0037323576398193836,16349,0.004162948578596115,,,,,
52,0.005010755732655525,16399,0.0042242188937962055,,,,,
52,0.0035769508685916662,16449,0.003977674059569836,,,,,
52,0.0037509005051106215,16499,0.004433320835232735,,,,,
52,0.004427254665642977,16549,0.004621642641723156,,,,,
52,,16588,,0.7013999819755554,0.6953999996185303,,,
52,,16588,,,,0.7456750273704529,0.7440500259399414,0.7163766026496887
53,0.005671697668731213,16599,0.006356542464345694,,,,,
53,0.00425548292696476,16649,0.004663080908358097,,,,,
53,0.005346312653273344,16699,0.005517562385648489,,,,,
53,0.0041630626656115055,16749,0.004791655577719212,,,,,
53,0.003743573557585478,16799,0.0038628042675554752,,,,,
53,0.004397508222609758,16849,0.005028600338846445,,,,,
53,0.0028262916021049023,16899,0.0027796656358987093,,,,,
53,,16901,,0.7074999809265137,0.7445999979972839,,,
53,,16901,,,,0.7423250079154968,0.7379500269889832,0.7324960231781006
54,0.0042927460744977,16949,0.004719481337815523,,,,,
54,0.004301130305975676,16999,0.004043659660965204,,,,,
54,0.003927153069525957,17049,0.0035605570301413536,,,,,
54,0.003027739468961954,17099,0.003447908442467451,,,,,
54,0.00474211759865284,17149,0.0047249807976186275,,,,,
54,0.004896208643913269,17199,0.004751461558043957,,,,,
54,,17214,,0.691100001335144,0.7240999937057495,,,
54,,17214,,,,0.7398250102996826,0.7417500019073486,0.7293314933776855
55,0.0037583382800221443,17249,0.004238790366798639,,,,,
55,0.0050768195651471615,17299,0.0041175661608576775,,,,,
55,0.003684981958940625,17349,0.0038579246029257774,,,,,
55,0.004234558902680874,17399,0.003978118300437927,,,,,
55,0.004778911359608173,17449,0.005001816898584366,,,,,
55,0.005310220178216696,17499,0.0062392461113631725,,,,,
55,,17527,,0.7247999906539917,0.7319999933242798,,,
55,,17527,,,,0.7433249950408936,0.7437499761581421,0.7213212251663208
56,0.0033599073067307472,17549,0.004312236327677965,,,,,
56,0.003681925358250737,17599,0.004473098088055849,,,,,
56,0.005646668840199709,17649,0.005474435165524483,,,,,
56,0.0038742884062230587,17699,0.004037938546389341,,,,,
56,0.004571929574012756,17749,0.004793799947947264,,,,,
56,0.005229029804468155,17799,0.005400017369538546,,,,,
56,,17840,,0.6942999958992004,0.7483000159263611,,,
56,,17840,,,,0.741225004196167,0.7364500164985657,0.7281447649002075
57,0.004672300536185503,17849,0.0033410852774977684,,,,,
57,0.004163180477917194,17899,0.004709902685135603,,,,,
57,0.004377960693091154,17949,0.003971797879785299,,,,,
57,0.0037382831797003746,17999,0.0030470932833850384,,,,,
57,0.00489319022744894,18049,0.004732911475002766,,,,,
57,0.0050225574523210526,18099,0.0052557215094566345,,,,,
57,0.004391560796648264,18149,0.004197116941213608,,,,,
