epoch,train_loss,step,val_loss,val_acc,train_acc,test_acc
0,5.232134819030762,49,,,,
0,4.354048252105713,99,,,,
0,4.42725133895874,149,,,,
0,4.241261005401611,199,,,,
0,4.062419414520264,249,,,,
0,4.007590293884277,299,,,,
0,,311,2.2138235569000244,0.1581999957561493,,
0,,311,,,0.13878455758094788,0.18997231125831604
1,4.033625602722168,349,,,,
1,4.002971649169922,399,,,,
1,3.891874074935913,449,,,,
1,3.8279404640197754,499,,,,
1,3.650590181350708,549,,,,
1,3.759521961212158,599,,,,
1,,623,1.8716613054275513,0.28290000557899475,,
1,,623,,,0.2153695970773697,0.30350080132484436
2,3.722299337387085,649,,,,
2,3.886460065841675,699,,,,
2,3.7105391025543213,749,,,,
2,3.6191277503967285,799,,,,
2,3.544015645980835,849,,,,
2,3.9834771156311035,899,,,,
2,,935,1.7108181715011597,0.3677999973297119,,
2,,935,,,0.2786458432674408,0.3938884437084198
3,3.5750718116760254,949,,,,
3,3.552872657775879,999,,,,
3,3.703181743621826,1049,,,,
3,3.2345380783081055,1099,,,,
3,3.2880141735076904,1149,,,,
3,3.4914658069610596,1199,,,,
3,,1247,1.5797119140625,0.42739999294281006,,
3,,1247,,,0.3335336446762085,0.4368077516555786
4,3.121689558029175,1249,,,,
4,3.4371743202209473,1299,,,,
4,3.496701717376709,1349,,,,
4,3.128390073776245,1399,,,,
4,3.295888662338257,1449,,,,
4,3.1431519985198975,1499,,,,
4,3.0971298217773438,1549,,,,
4,,1559,1.4823222160339355,0.4846000075340271,,
4,,1559,,,0.38426482677459717,0.5043512582778931
5,3.166318655014038,1599,,,,
5,2.9952192306518555,1649,,,,
5,2.807112693786621,1699,,,,
5,3.1321232318878174,1749,,,,
5,3.106840133666992,1799,,,,
5,2.6562838554382324,1849,,,,
5,,1871,1.590183973312378,0.45980000495910645,,
5,,1871,,,0.4266826808452606,0.5133504867553711
6,3.047941207885742,1899,,,,
6,2.8738553524017334,1949,,,,
6,3.498805522918701,1999,,,,
6,2.5508687496185303,2049,,,,
6,2.7893998622894287,2099,,,,
6,2.636806011199951,2149,,,,
6,,2183,1.3108766078948975,0.5454999804496765,,
6,,2183,,,0.4615384638309479,0.5771360993385315
7,2.680595636367798,2199,,,,
7,2.6061902046203613,2249,,,,
7,2.7897567749023438,2299,,,,
7,2.4575085639953613,2349,,,,
7,3.0622787475585938,2399,,,,
7,3.1446170806884766,2449,,,,
7,,2495,1.3082122802734375,0.5475000143051147,,
7,,2495,,,0.4930889308452606,0.5887064933776855
8,2.594147205352783,2499,,,,
8,2.360877513885498,2549,,,,
8,2.5880186557769775,2599,,,,
8,2.4004483222961426,2649,,,,
8,2.6398110389709473,2699,,,,
8,2.933540105819702,2749,,,,
8,2.4970600605010986,2799,,,,
8,,2807,1.1545823812484741,0.6079999804496765,,
8,,2807,,,0.5104917883872986,0.6197587251663208
9,2.6105918884277344,2849,,,,
9,2.56899094581604,2899,,,,
9,2.295358657836914,2949,,,,
9,2.6589395999908447,2999,,,,
9,2.5180630683898926,3049,,,,
9,2.4569060802459717,3099,,,,
9,,3119,1.2331340312957764,0.5975000262260437,,
9,,3119,,,0.5330403447151184,0.6328125
10,2.168579339981079,3149,,,,
10,2.652045488357544,3199,,,,
10,2.5545597076416016,3249,,,,
10,2.1700069904327393,3299,,,,
10,2.2933478355407715,3349,,,,
10,2.5771188735961914,3399,,,,
10,,3431,1.1728355884552002,0.6211000084877014,,
10,,3431,,,0.5493664741516113,0.6362737417221069
11,2.354184865951538,3449,,,,
11,2.309838056564331,3499,,,,
11,2.475660800933838,3549,,,,
11,2.17275333404541,3599,,,,
11,2.5065526962280273,3649,,,,
11,2.5508575439453125,3699,,,,
11,,3743,1.1259790658950806,0.6277999877929688,,
11,,3743,,,0.5654672384262085,0.6470530033111572
12,2.13157057762146,3749,,,,
12,2.259775161743164,3799,,,,
12,2.390238046646118,3849,,,,
12,2.2278919219970703,3899,,,,
12,2.5015437602996826,3949,,,,
12,2.3701391220092773,3999,,,,
12,2.076359272003174,4049,,,,
12,,4055,1.1063982248306274,0.6388000249862671,,
12,,4055,,,0.5751953125,0.6595134735107422
13,2.0647292137145996,4099,,,,
13,2.336652994155884,4149,,,,
13,2.358227252960205,4199,,,,
13,1.7239283323287964,4249,,,,
13,1.9793226718902588,4299,,,,
13,2.09696626663208,4349,,,,
13,,4367,1.2202656269073486,0.6279000043869019,,
13,,4367,,,0.5807667374610901,0.6737539768218994
14,2.2225329875946045,4399,,,,
14,1.8392784595489502,4449,,,,
14,2.4699015617370605,4499,,,,
14,2.0923562049865723,4549,,,,
14,2.183544158935547,4599,,,,
14,2.392642021179199,4649,,,,
14,,4679,1.2348641157150269,0.6079000234603882,,
14,,4679,,,0.5933869481086731,0.6800830960273743
15,1.9283111095428467,4699,,,,
15,2.196840763092041,4749,,,,
15,1.8742974996566772,4799,,,,
15,1.9133293628692627,4849,,,,
15,1.9869530200958252,4899,,,,
15,1.8131651878356934,4949,,,,
15,,4991,1.0837820768356323,0.6621000170707703,,
15,,4991,,,0.6045923233032227,0.6980814933776855
16,1.9237473011016846,4999,,,,
16,1.744983434677124,5049,,,,
16,2.083028554916382,5099,,,,
16,2.3022475242614746,5149,,,,
16,2.154932975769043,5199,,,,
16,1.7708653211593628,5249,,,,
16,2.030272960662842,5299,,,,
16,,5303,0.9981914162635803,0.6888999938964844,,
16,,5303,,,0.6091997027397156,0.7004548907279968
17,2.022036075592041,5349,,,,
17,2.0106582641601562,5399,,,,
17,1.8689110279083252,5449,,,,
17,1.8336169719696045,5499,,,,
17,1.830074667930603,5549,,,,
17,2.1640050411224365,5599,,,,
17,,5615,1.0830491781234741,0.673799991607666,,
17,,5615,,,0.6077975034713745,0.6986748576164246
18,2.010303020477295,5649,,,,
18,1.805484652519226,5699,,,,
18,2.007624626159668,5749,,,,
18,2.0625150203704834,5799,,,,
18,2.0243051052093506,5849,,,,
18,1.7070057392120361,5899,,,,
18,,5927,1.1618984937667847,0.6538000106811523,,
18,,5927,,,0.6160356402397156,0.6976858973503113
19,1.8345975875854492,5949,,,,
19,2.15610408782959,5999,,,,
19,2.335404872894287,6049,,,,
19,1.7093596458435059,6099,,,,
19,1.696054220199585,6149,,,,
19,1.7844469547271729,6199,,,,
19,,6239,1.051981806755066,0.6898000240325928,,
19,,6239,,,0.6189903616905212,0.6995648741722107
20,1.673985242843628,6249,,,,
20,1.8627852201461792,6299,,,,
20,1.776604175567627,6349,,,,
20,2.023650646209717,6399,,,,
20,1.6308406591415405,6449,,,,
20,1.8441252708435059,6499,,,,
20,1.9457340240478516,6549,,,,
20,,6551,1.047589898109436,0.6776999831199646,,
20,,6551,,,0.6222205758094788,0.7067840099334717
21,2.04695987701416,6599,,,,
21,1.923972249031067,6649,,,,
21,1.6059653759002686,6699,,,,
21,1.569085955619812,6749,,,,
21,1.678736686706543,6799,,,,
21,1.5239050388336182,6849,,,,
21,,6863,1.1283396482467651,0.6926000118255615,,
21,,6863,,,0.6278295516967773,0.7216178774833679
22,1.8961846828460693,6899,,,,
22,1.6116912364959717,6949,,,,
22,1.5480636358261108,6999,,,,
22,1.9404202699661255,7049,,,,
22,1.8959927558898926,7099,,,,
22,1.6444931030273438,7149,,,,
22,,7175,1.130251169204712,0.6855999827384949,,
22,,7175,,,0.6289938688278198,0.7017405033111572
23,1.7665252685546875,7199,,,,
23,1.6643205881118774,7249,,,,
23,1.4834647178649902,7299,,,,
23,1.8411548137664795,7349,,,,
23,1.6249319314956665,7399,,,,
23,1.832413673400879,7449,,,,
23,,7487,1.2111073732376099,0.6563000082969666,,
23,,7487,,,0.62890625,0.6862143874168396
24,1.8140214681625366,7499,,,,
24,1.5733528137207031,7549,,,,
24,1.7536768913269043,7599,,,,
24,1.5849772691726685,7649,,,,
24,1.6366009712219238,7699,,,,
24,1.7164589166641235,7749,,,,
24,1.9941397905349731,7799,,,,
24,,7799,1.1220781803131104,0.6809999942779541,,
24,,7799,,,0.6299954652786255,0.6908623576164246
25,1.7809503078460693,7849,,,,
25,1.7213042974472046,7899,,,,
25,1.8231761455535889,7949,,,,
25,1.8310295343399048,7999,,,,
25,1.6269841194152832,8049,,,,
25,1.5902774333953857,8099,,,,
25,,8111,1.1315068006515503,0.7005000114440918,,
25,,8111,,,0.6317232847213745,0.7126186490058899
26,1.4415717124938965,8149,,,,
26,1.7181024551391602,8199,,,,
26,1.6870670318603516,8249,,,,
26,1.8313136100769043,8299,,,,
26,1.603223443031311,8349,,,,
26,1.7719433307647705,8399,,,,
26,,8423,1.1027002334594727,0.6966999769210815,,
26,,8423,,,0.6345778107643127,0.7125197649002075
27,1.7068750858306885,8449,,,,
27,1.7207393646240234,8499,,,,
27,1.5440717935562134,8549,,,,
27,2.0472888946533203,8599,,,,
27,1.7228825092315674,8649,,,,
27,1.4465923309326172,8699,,,,
27,,8735,1.3810228109359741,0.6575000286102295,,
27,,8735,,,0.6309219598770142,0.6988726258277893
28,1.6313846111297607,8749,,,,
28,1.5168728828430176,8799,,,,
28,1.7921230792999268,8849,,,,
28,1.5851867198944092,8899,,,,
28,1.597264051437378,8949,,,,
28,1.7270607948303223,8999,,,,
28,,9047,1.2175490856170654,0.6811000108718872,,
28,,9047,,,0.6342523097991943,0.7198378443717957
29,1.553335189819336,9049,,,,
29,1.414116382598877,9099,,,,
29,1.8740804195404053,9149,,,,
29,1.3618707656860352,9199,,,,
29,1.3262501955032349,9249,,,,
29,1.696640968322754,9299,,,,
29,1.9453606605529785,9349,,,,
29,,9359,1.240113615989685,0.6859999895095825,,
29,,9359,,,0.6370567679405212,0.7009493708610535
30,1.7346677780151367,9399,,,,
30,1.9896976947784424,9449,,,,
30,1.5812808275222778,9499,,,,
30,1.6367892026901245,9549,,,,
30,1.7322783470153809,9599,,,,
30,1.9749248027801514,9649,,,,
30,,9671,1.2143340110778809,0.6826000213623047,,
30,,9671,,,0.6351537704467773,0.7085641026496887
31,1.776630163192749,9699,,,,
31,1.645784854888916,9749,,,,
31,1.4901924133300781,9799,,,,
31,1.4574640989303589,9849,,,,
31,1.4978513717651367,9899,,,,
31,1.4817733764648438,9949,,,,
31,,9983,1.326154112815857,0.6704999804496765,,
31,,9983,,,0.6354667544364929,0.6998615264892578
32,1.6604111194610596,9999,,,,
32,1.813646674156189,10049,,,,
32,1.4391812086105347,10099,,,,
32,1.8767211437225342,10149,,,,
32,1.5392060279846191,10199,,,,
32,1.787745714187622,10249,,,,
32,,10295,1.289732575416565,0.6800000071525574,,
32,,10295,,,0.6368439793586731,0.7216178774833679
33,1.5653717517852783,10299,,,,
33,1.6602609157562256,10349,,,,
33,1.6607909202575684,10399,,,,
33,1.438934087753296,10449,,,,
33,1.6832084655761719,10499,,,,
33,1.6060996055603027,10549,,,,
33,1.6729010343551636,10599,,,,
33,,10607,1.3650628328323364,0.6787999868392944,,
33,,10607,,,0.6371569633483887,0.7156843543052673
34,1.5860795974731445,10649,,,,
