train_loss,epoch,step,test_acc,train_acc
2.1605968475341797,0,49,,
2.0739994049072266,0,99,,
2.0118443965911865,0,149,,
2.1257193088531494,0,199,,
1.97998046875,0,249,,
2.0145246982574463,0,299,,
2.0726513862609863,0,349,,
,0,389,0.4368000030517578,0.28157052397727966
1.8972517251968384,1,399,,
1.8560075759887695,1,449,,
1.941219449043274,1,499,,
1.8818435668945312,1,549,,
1.8065580129623413,1,599,,
1.8794186115264893,1,649,,
1.770992636680603,1,699,,
1.7972488403320312,1,749,,
,1,779,0.5041999816894531,0.3734976053237915
1.8631439208984375,2,799,,
1.6940592527389526,2,849,,
1.8776623010635376,2,899,,
1.8555428981781006,2,949,,
1.8747613430023193,2,999,,
1.8345071077346802,2,1049,,
1.8840761184692383,2,1099,,
1.7570456266403198,2,1149,,
,2,1169,0.5789999961853027,0.4225761294364929
1.6402589082717896,3,1199,,
1.7740925550460815,3,1249,,
1.7631036043167114,3,1299,,
1.7533645629882812,3,1349,,
1.634191870689392,3,1399,,
1.6805092096328735,3,1449,,
1.6249778270721436,3,1499,,
1.7430189847946167,3,1549,,
,3,1559,0.5898000001907349,0.4481370151042938
1.7461893558502197,4,1599,,
1.6879918575286865,4,1649,,
1.6595890522003174,4,1699,,
1.6631687879562378,4,1749,,
1.6116448640823364,4,1799,,
1.650115728378296,4,1849,,
1.626598834991455,4,1899,,
1.6354639530181885,4,1949,,
,4,1949,0.6301000118255615,0.47235578298568726
1.5530449151992798,5,1999,,
1.773575782775879,5,2049,,
1.5443711280822754,5,2099,,
1.7302682399749756,5,2149,,
1.5731079578399658,5,2199,,
1.558944582939148,5,2249,,
1.7271547317504883,5,2299,,
,5,2339,0.6984999775886536,0.4936898946762085
1.5805896520614624,6,2349,,
1.6109204292297363,6,2399,,
1.5657776594161987,6,2449,,
1.7358787059783936,6,2499,,
1.5773042440414429,6,2549,,
1.763127326965332,6,2599,,
1.6915247440338135,6,2649,,
1.475762128829956,6,2699,,
,6,2729,0.7099000215530396,0.5096554756164551
1.6252431869506836,7,2749,,
1.4823410511016846,7,2799,,
1.6259428262710571,7,2849,,
1.5268911123275757,7,2899,,
1.5733652114868164,7,2949,,
1.517173171043396,7,2999,,
1.459198236465454,7,3049,,
1.4927539825439453,7,3099,,
,7,3119,0.7131999731063843,0.5246594548225403
1.4986953735351562,8,3149,,
1.5272736549377441,8,3199,,
1.4533419609069824,8,3249,,
1.457627773284912,8,3299,,
1.4116296768188477,8,3349,,
1.5288450717926025,8,3399,,
1.4636141061782837,8,3449,,
1.3699791431427002,8,3499,,
,8,3509,0.7414000034332275,0.5300480723381042
1.446022391319275,9,3549,,
1.5515538454055786,9,3599,,
1.576032280921936,9,3649,,
1.513616681098938,9,3699,,
1.4470646381378174,9,3749,,
1.6151658296585083,9,3799,,
1.6580063104629517,9,3849,,
1.5529632568359375,9,3899,,
,9,3899,0.753600001335144,0.5388421416282654
1.4051954746246338,10,3949,,
1.6290713548660278,10,3999,,
1.3794225454330444,10,4049,,
1.5292541980743408,10,4099,,
1.6253458261489868,10,4149,,
1.4444538354873657,10,4199,,
1.5748614072799683,10,4249,,
,10,4289,0.7329999804496765,0.5478565692901611
1.4875129461288452,11,4299,,
1.5545495748519897,11,4349,,
1.434144139289856,11,4399,,
1.4835805892944336,11,4449,,
1.4826815128326416,11,4499,,
1.3208417892456055,11,4549,,
1.4580155611038208,11,4599,,
1.6487183570861816,11,4649,,
,11,4679,0.7505000233650208,0.5536057949066162
1.3784501552581787,12,4699,,
1.4666013717651367,12,4749,,
1.415332317352295,12,4799,,
1.4307681322097778,12,4849,,
1.4849576950073242,12,4899,,
1.4481513500213623,12,4949,,
1.6491872072219849,12,4999,,
1.4252175092697144,12,5049,,
,12,5069,0.723800003528595,0.5571314096450806
1.336396336555481,13,5099,,
1.440186858177185,13,5149,,
1.6003994941711426,13,5199,,
1.4382550716400146,13,5249,,
1.3475409746170044,13,5299,,
1.4009833335876465,13,5349,,
1.604248285293579,13,5399,,
1.4161595106124878,13,5449,,
,13,5459,0.7764000296592712,0.5617788434028625
1.4299241304397583,14,5499,,
1.3204059600830078,14,5549,,
1.4746272563934326,14,5599,,
1.4664443731307983,14,5649,,
1.427388310432434,14,5699,,
1.3405709266662598,14,5749,,
1.3443735837936401,14,5799,,
1.4991436004638672,14,5849,,
,14,5849,0.7840999960899353,0.5673477649688721
1.5744378566741943,15,5899,,
1.473388671875,15,5949,,
1.505372405052185,15,5999,,
1.4747203588485718,15,6049,,
1.3524094820022583,15,6099,,
1.508046269416809,15,6149,,
1.442380666732788,15,6199,,
,15,6239,0.7754999995231628,0.5711137652397156
1.3931758403778076,16,6249,,
1.386684536933899,16,6299,,
1.35845947265625,16,6349,,
1.346611738204956,16,6399,,
1.3863673210144043,16,6449,,
1.5264334678649902,16,6499,,
1.5329742431640625,16,6549,,
1.48566472530365,16,6599,,
,16,6629,0.7856000065803528,0.5761618614196777
1.245216727256775,17,6649,,
1.573915719985962,17,6699,,
1.4643828868865967,17,6749,,
1.3723092079162598,17,6799,,
1.5071732997894287,17,6849,,
1.401881456375122,17,6899,,
1.3661649227142334,17,6949,,
1.3546068668365479,17,6999,,
,17,7019,0.7405999898910522,0.579607367515564
1.3733364343643188,18,7049,,
1.3186317682266235,18,7099,,
1.4401309490203857,18,7149,,
1.4673352241516113,18,7199,,
1.401973843574524,18,7249,,
1.3762551546096802,18,7299,,
1.4434939622879028,18,7349,,
1.6870808601379395,18,7399,,
,18,7409,0.7662000060081482,0.5821714997291565
1.3277816772460938,19,7449,,
1.1955993175506592,19,7499,,
1.466686725616455,19,7549,,
1.369194746017456,19,7599,,
1.4678239822387695,19,7649,,
1.4601492881774902,19,7699,,
1.2694106101989746,19,7749,,
1.4755771160125732,19,7799,,
,19,7799,0.782800018787384,0.5857972502708435
1.4146373271942139,20,7849,,
1.3641422986984253,20,7899,,
1.3715565204620361,20,7949,,
1.4471663236618042,20,7999,,
1.4166231155395508,20,8049,,
1.3292428255081177,20,8099,,
1.4627069234848022,20,8149,,
,20,8189,0.7768999934196472,0.5896434187889099
1.4346411228179932,21,8199,,
1.4122588634490967,21,8249,,
1.3122130632400513,21,8299,,
1.3159104585647583,21,8349,,
1.5097606182098389,21,8399,,
1.3502068519592285,21,8449,,
1.288423776626587,21,8499,,
1.4150420427322388,21,8549,,
,21,8579,0.7591000199317932,0.5934295058250427
1.3703564405441284,22,8599,,
1.4156825542449951,22,8649,,
1.4998691082000732,22,8699,,
1.3120783567428589,22,8749,,
1.2793875932693481,22,8799,,
1.3347547054290771,22,8849,,
1.2088508605957031,22,8899,,
1.4273200035095215,22,8949,,
,22,8969,0.7351999878883362,0.597075343132019
1.3587262630462646,23,8999,,
1.4128495454788208,23,9049,,
1.3871644735336304,23,9099,,
1.6035237312316895,23,9149,,
1.4229830503463745,23,9199,,
1.5702526569366455,23,9249,,
1.3116474151611328,23,9299,,
1.422264575958252,23,9349,,
,23,9359,0.7889000177383423,0.6000000238418579
1.3657817840576172,24,9399,,
1.392229437828064,24,9449,,
1.3531081676483154,24,9499,,
1.3422913551330566,24,9549,,
1.2911393642425537,24,9599,,
1.6035151481628418,24,9649,,
1.3677586317062378,24,9699,,
1.410897970199585,24,9749,,
,24,9749,0.7609999775886536,0.6023637652397156
1.2768946886062622,25,9799,,
1.0933233499526978,25,9849,,
1.5631929636001587,25,9899,,
1.4089689254760742,25,9949,,
1.449265480041504,25,9999,,
1.3573800325393677,25,10049,,
1.4062765836715698,25,10099,,
