step,train_loss2,epoch,train_loss1,val_acc2,val_acc1,train_acc1,test_acc,train_acc2
3299,0.008244985714554787,10,0.00737210176885128,,,,,
3349,0.006415828596800566,10,0.007571312598884106,,,,,
3399,0.007258727680891752,10,0.00732978992164135,,,,,
3442,,10,,0.6453999876976013,0.6266000270843506,,,
3442,,10,,,,0.631600022315979,0.6392405033111572,0.6327499747276306
3449,0.005164093803614378,11,0.004908889066427946,,,,,
3499,0.005221100058406591,11,0.004355656914412975,,,,,
3549,0.005178847815841436,11,0.005312924273312092,,,,,
3599,0.0051359254866838455,11,0.006143019534647465,,,,,
3649,0.006661022547632456,11,0.0061287647113204,,,,,
3699,0.005831390153616667,11,0.006686805281788111,,,,,
3749,0.005960844922810793,11,0.00446197297424078,,,,,
3755,,11,,0.6507999897003174,0.6621000170707703,,,
3755,,11,,,,0.6381499767303467,0.6648536324501038,0.6387749910354614
3799,0.005538512486964464,12,0.005823423154652119,,,,,
3849,0.005030450411140919,12,0.005522632505744696,,,,,
3899,0.005046050995588303,12,0.005180706270039082,,,,,
3949,0.0046463836915791035,12,0.005909554660320282,,,,,
3999,0.004882065579295158,12,0.004671551752835512,,,,,
4049,0.004389243200421333,12,0.005611789878457785,,,,,
4068,,12,,0.6718999743461609,0.6585000157356262,,,
4068,,12,,,,0.6518499851226807,0.6597112417221069,0.6524249911308289
4099,0.00775108253583312,13,0.007709854282438755,,,,,
4149,0.006484519690275192,13,0.006007448770105839,,,,,
4199,0.0050083789974451065,13,0.005262443795800209,,,,,
4249,0.006241000257432461,13,0.006845594849437475,,,,,
4299,0.00811784341931343,13,0.006987935863435268,,,,,
4349,0.005693555809557438,13,0.0070881107822060585,,,,,
4381,,13,,0.652400016784668,0.6601999998092651,,,
4381,,13,,,,0.6596500277519226,0.6640625,0.6589249968528748
4399,0.0071334620006382465,14,0.007175882812589407,,,,,
4449,0.0046940455213189125,14,0.0048525226302444935,,,,,
4499,0.006093508098274469,14,0.006322880741208792,,,,,
4549,0.0074135735630989075,14,0.006519685965031385,,,,,
4599,0.006262046750634909,14,0.00555583368986845,,,,,
4649,0.005753362085670233,14,0.0066960337571799755,,,,,
4694,,14,,0.677299976348877,0.671500027179718,,,
4694,,14,,,,0.6687750220298767,0.6669303774833679,0.6664000153541565
4699,0.00615414185449481,15,0.006975012831389904,,,,,
4749,0.004762736149132252,15,0.004867378156632185,,,,,
4799,0.006631297990679741,15,0.006562193389981985,,,,,
4849,0.0046355887316167355,15,0.004414463881403208,,,,,
4899,0.006074037402868271,15,0.006980363745242357,,,,,
4949,0.005998548585921526,15,0.004762696102261543,,,,,
4999,0.006120923440903425,15,0.005414556711912155,,,,,
5007,,15,,0.6740999817848206,0.6672000288963318,,,
5007,,15,,,,0.6749250292778015,0.6817642450332642,0.6706249713897705
5049,0.005542380269616842,16,0.006168426480144262,,,,,
5099,0.004110041074454784,16,0.0039412518963217735,,,,,
5149,0.006338490638881922,16,0.006639095954596996,,,,,
5199,0.007586766500025988,16,0.0074111055582761765,,,,,
5249,0.004696007817983627,16,0.004817102570086718,,,,,
5299,0.004998788237571716,16,0.0057491399347782135,,,,,
5320,,16,,0.6805999875068665,0.6740000247955322,,,
5320,,16,,,,0.680649995803833,0.6715783476829529,0.6771249771118164
5349,0.005185053218156099,17,0.006207174155861139,,,,,
5399,0.006711507681757212,17,0.006400571204721928,,,,,
5449,0.004969959147274494,17,0.005263403058052063,,,,,
5499,0.006963546387851238,17,0.007360922638326883,,,,,
5549,0.004932595416903496,17,0.0054004681296646595,,,,,
5599,0.004511246457695961,17,0.004038252867758274,,,,,
5633,,17,,0.6955999732017517,0.6570000052452087,,,
5633,,17,,,,0.6831750273704529,0.6981803774833679,0.6822249889373779
5649,0.0066485279239714146,18,0.007037480361759663,,,,,
5699,0.0056810397654771805,18,0.005490871146321297,,,,,
5749,0.006145980674773455,18,0.0065415301360189915,,,,,
5799,0.004394784104079008,18,0.00475632818415761,,,,,
5849,0.005215234123170376,18,0.0050597162917256355,,,,,
5899,0.005625268444418907,18,0.005621350836008787,,,,,
5946,,18,,0.6622999906539917,0.6608999967575073,,,
5946,,18,,,,0.6914499998092651,0.6981803774833679,0.6897749900817871
5949,0.0038023528177291155,19,0.004015674814581871,,,,,
5999,0.006192847620695829,19,0.005923500284552574,,,,,
6049,0.005545847583562136,19,0.005775724072009325,,,,,
6099,0.005175675265491009,19,0.005835584830492735,,,,,
6149,0.0048128766939044,19,0.005578390322625637,,,,,
6199,0.006057176273316145,19,0.005316486582159996,,,,,
6249,0.005324807949364185,19,0.005814411211758852,,,,,
6259,,19,,0.678600013256073,0.667900025844574,,,
6259,,19,,,,0.6931999921798706,0.6780063509941101,0.6926500201225281
6299,0.005823064129799604,20,0.006298120133578777,,,,,
6349,0.006561145186424255,20,0.00538037670776248,,,,,
6399,0.005252141039818525,20,0.004325960297137499,,,,,
6449,0.005884717218577862,20,0.006386697292327881,,,,,
6499,0.005698350258171558,20,0.005457790568470955,,,,,
6549,0.005176650360226631,20,0.005343043711036444,,,,,
6572,,20,,0.6951000094413757,0.6733999848365784,,,
6572,,20,,,,0.6952000260353088,0.6938291192054749,0.6952750086784363
6599,0.005833208095282316,21,0.005992545280605555,,,,,
6649,0.004905519541352987,21,0.004928109236061573,,,,,
6699,0.004937308374792337,21,0.005269024055451155,,,,,
6749,0.005645633675158024,21,0.0054982504807412624,,,,,
6799,0.004904452711343765,21,0.004590045660734177,,,,,
6849,0.004897482693195343,21,0.004656870383769274,,,,,
6885,,21,,0.6809999942779541,0.6791999936103821,,,
6885,,21,,,,0.7070749998092651,0.7120253443717957,0.7030249834060669
6899,0.004389314446598291,22,0.00476948544383049,,,,,
6949,0.004367392510175705,22,0.0037511109840124846,,,,,
6999,0.0058343419805169106,22,0.006792235188186169,,,,,
7049,0.004503909032791853,22,0.004544524941593409,,,,,
7099,0.005991597194224596,22,0.005350381135940552,,,,,
7149,0.005394515115767717,22,0.005296359769999981,,,,,
7198,,22,,0.7037000060081482,0.711899995803833,,,
7198,,22,,,,0.7097499966621399,0.7109375,0.7090250253677368
7199,0.004895718302577734,23,0.00416013365611434,,,,,
7249,0.0058553172275424,23,0.005936711560934782,,,,,
7299,0.005027285777032375,23,0.004948131740093231,,,,,
7349,0.0065703121945261955,23,0.007635684218257666,,,,,
7399,0.005443018861114979,23,0.004320711828768253,,,,,
7449,0.00510004535317421,23,0.005178146529942751,,,,,
7499,0.0047600967809557915,23,0.0050546699203550816,,,,,
7511,,23,,0.695900022983551,0.7203999757766724,,,
7511,,23,,,,0.7099000215530396,0.7165743708610535,0.7139750123023987
7549,0.0036724472884088755,24,0.0038365039508789778,,,,,
7599,0.004750797525048256,24,0.005071393679827452,,,,,
7649,0.004034004639834166,24,0.004601478576660156,,,,,
7699,0.004894969519227743,24,0.004730207845568657,,,,,
7749,0.003986537456512451,24,0.0045537217520177364,,,,,
7799,0.0036216031294316053,24,0.003928408958017826,,,,,
7824,,24,,0.7239000201225281,0.7087000012397766,,,
7824,,24,,,,0.7144250273704529,0.707772970199585,0.7175499796867371
7849,0.004274100065231323,25,0.005568352993577719,,,,,
7899,0.004254106432199478,25,0.003958673682063818,,,,,
7949,0.003917156718671322,25,0.004883064888417721,,,,,
7999,0.00434920284897089,25,0.003900009673088789,,,,,
8049,0.00582255981862545,25,0.004926770459860563,,,,,
8099,0.0038967824075371027,25,0.0036517023108899593,,,,,
8137,,25,,0.6930000185966492,0.7110000252723694,,,
8137,,25,,,,0.7250999808311462,0.720530092716217,0.72017502784729
8149,0.0054443832486867905,26,0.004974087700247765,,,,,
8199,0.004890861921012402,26,0.004629031289368868,,,,,
8249,0.0044197626411914825,26,0.005120980087667704,,,,,
8299,0.005017040763050318,26,0.0046666762791574,,,,,
8349,0.0042790500447154045,26,0.004003241192549467,,,,,
8399,0.004740736912935972,26,0.004909631796181202,,,,,
8449,0.006034910678863525,26,0.006102663930505514,,,,,
8450,,26,,0.697700023651123,0.6879000067710876,,,
8450,,26,,,,0.7246249914169312,0.7139042615890503,0.7203750014305115
8499,0.005620705429464579,27,0.006143264938145876,,,,,
8549,0.0037589999847114086,27,0.0035345389042049646,,,,,
8599,0.005452977959066629,27,0.0055297911167144775,,,,,
8649,0.004617839585989714,27,0.0045311632566154,,,,,
8699,0.004881566856056452,27,0.004096706863492727,,,,,
8749,0.003970699850469828,27,0.004141304176300764,,,,,
8763,,27,,0.703000009059906,0.7195000052452087,,,
8763,,27,,,,0.7223749756813049,0.7047072649002075,0.7249749898910522
8799,0.006247447803616524,28,0.0056753302924335,,,,,
8849,0.004132623318582773,28,0.004180463496595621,,,,,
8899,0.005470021162182093,28,0.004826199263334274,,,,,
8949,0.0037596069741994143,28,0.004023507237434387,,,,,
8999,0.006156833376735449,28,0.005860844161361456,,,,,
9049,0.00463259220123291,28,0.004464610014110804,,,,,
9076,,28,,0.6721000075340271,0.695900022983551,,,
9076,,28,,,,0.7213249802589417,0.7099485993385315,0.7229999899864197
9099,0.004804195836186409,29,0.004852208308875561,,,,,
9149,0.004764891229569912,29,0.004373512230813503,,,,,
9199,0.00332250096835196,29,0.003746682545170188,,,,,
9249,0.004855275619775057,29,0.004774945322424173,,,,,
9299,0.004167751409113407,29,0.0038698872085660696,,,,,
9349,0.0063009364530444145,29,0.00555294007062912,,,,,
9389,,29,,0.7343999743461609,0.6958000063896179,,,
9389,,29,,,,0.7256500124931335,0.704311728477478,0.7245000004768372
9399,0.004359223879873753,30,0.004392942413687706,,,,,
9449,0.00461757043376565,30,0.005082727875560522,,,,,
9499,0.004635899793356657,30,0.004614940844476223,,,,,
9549,0.004073577933013439,30,0.004858019296079874,,,,,
9599,0.004260087385773659,30,0.003997195512056351,,,,,
9649,0.005524932406842709,30,0.005037364549934864,,,,,
9699,0.004830161575227976,30,0.0054926746524870396,,,,,
9702,,30,,0.7044000029563904,0.7063999772071838,,,
9702,,30,,,,0.7284749746322632,0.7261669039726257,0.725475013256073
9749,0.0038354438729584217,31,0.0035845227539539337,,,,,
9799,0.003624806646257639,31,0.004669019021093845,,,,,
9849,0.003503737971186638,31,0.0035638960544019938,,,,,
9899,0.005017438437789679,31,0.004618626553565264,,,,,
9949,0.004660534206777811,31,0.003723412286490202,,,,,
9999,0.003961933311074972,31,0.003354328917339444,,,,,
10015,,31,,0.7196000218391418,0.704800009727478,,,
10015,,31,,,,0.7285000085830688,0.7094541192054749,0.730525016784668
10049,0.003732869867235422,32,0.003793361596763134,,,,,
10099,0.005357503890991211,32,0.005625266116112471,,,,,
10149,0.0062789954245090485,32,0.0062678176909685135,,,,,
10199,0.0037486848887056112,32,0.003969524521380663,,,,,
10249,0.006972676143050194,32,0.0062396340072155,,,,,
10299,0.004712122492492199,32,0.00419315230101347,,,,,
10328,,32,,0.7006999850273132,0.7092000246047974,,,
10328,,32,,,,0.7309499979019165,0.7160798907279968,0.7322499752044678
10349,0.004783774726092815,33,0.00427617272362113,,,,,
10399,0.004124645609408617,33,0.00408889027312398,,,,,
10449,0.0035490007139742374,33,0.00410587340593338,,,,,
10499,0.0038996576331555843,33,0.0035806188825517893,,,,,
10549,0.004949023947119713,33,0.004253777209669352,,,,,
10599,0.004523060750216246,33,0.005141908302903175,,,,,
10641,,33,,0.682200014591217,0.6984000205993652,,,
10641,,33,,,,0.7281500101089478,0.7191455960273743,0.7306249737739563
10649,0.005722291301935911,34,0.005423428490757942,,,,,
10699,0.005333349108695984,34,0.005343956407159567,,,,,
10749,0.00613609841093421,34,0.005242579150944948,,,,,
10799,0.0055498406291007996,34,0.006303646136075258,,,,,
10849,0.0035121366381645203,34,0.0032920881640166044,,,,,
10899,0.0037621816154569387,34,0.004246273543685675,,,,,
10949,0.004038392566144466,34,0.004559062421321869,,,,,
10954,,34,,0.6751999855041504,0.6832000017166138,,,
10954,,34,,,,0.7324249744415283,0.7290347814559937,0.7302749752998352
10999,0.004537920467555523,35,0.004405721090734005,,,,,
11049,0.004546565469354391,35,0.00503197405487299,,,,,
11099,0.00459137512370944,35,0.004475619178265333,,,,,
11149,0.004135770257562399,35,0.004854983650147915,,,,,
11199,0.0059750801883637905,35,0.005907837767153978,,,,,
11249,0.004717365838587284,35,0.004965726751834154,,,,,
11267,,35,,0.718500018119812,0.7117000222206116,,,
11267,,35,,,,0.7332249879837036,0.7293314933776855,0.7332249879837036
11299,0.004881917964667082,36,0.004928711801767349,,,,,
11349,0.00487807160243392,36,0.004118960816413164,,,,,
11399,0.00463324086740613,36,0.005072945728898048,,,,,
11449,0.004363141022622585,36,0.004385605454444885,,,,,
11499,0.004747842438519001,36,0.005549353547394276,,,,,
11549,0.0045417239889502525,36,0.004395720083266497,,,,,
11580,,36,,0.7239000201225281,0.7360000014305115,,,
11580,,36,,,,0.7351499795913696,0.723397970199585,0.7350999712944031
11599,0.0036998118739575148,37,0.003954456187784672,,,,,
11649,0.00505037559196353,37,0.005225882865488529,,,,,
11699,0.004216786473989487,37,0.004189211875200272,,,,,
11749,0.005107606761157513,37,0.004613868426531553,,,,,
11799,0.004324080888181925,37,0.004116659983992577,,,,,
11849,0.004630884621292353,37,0.003607097314670682,,,,,
11893,,37,,0.717199981212616,0.7250000238418579,,,
11893,,37,,,,0.7342749834060669,0.7218156456947327,0.7323750257492065
11899,0.005785434972494841,38,0.005785943940281868,,,,,
11949,0.00541843893006444,38,0.0050494372844696045,,,,,
11999,0.004109955858439207,38,0.0037413977552205324,,,,,
12049,0.003118337132036686,38,0.003191218711435795,,,,,
12099,0.003770390059798956,38,0.004841242451220751,,,,,
12149,0.003424106165766716,38,0.0033591005485504866,,,,,
12199,0.004119154531508684,38,0.004562780261039734,,,,,
12206,,38,,0.7282999753952026,0.7264000177383423,,,
12206,,38,,,,0.7386999726295471,0.7254746556282043,0.7354999780654907
12249,0.003484934801235795,39,0.0030554074328392744,,,,,
12299,0.005002785008400679,39,0.005510506685823202,,,,,
12349,0.004856161307543516,39,0.004504697863012552,,,,,
12399,0.0047093662433326244,39,0.0036682088393718004,,,,,
12449,0.004724458791315556,39,0.0057403030805289745,,,,,
12499,0.005593771580606699,39,0.00571201229467988,,,,,
12519,,39,,0.7328000068664551,0.6898999810218811,,,
12519,,39,,,,0.7362250089645386,0.7289358973503113,0.7342749834060669
12549,0.004892455879598856,40,0.0051044593565166,,,,,
12599,0.004292936064302921,40,0.005453828722238541,,,,,
12649,0.004157242365181446,40,0.0048623657785356045,,,,,
12699,0.003398419823497534,40,0.00349422637373209,,,,,
12749,0.005076406989246607,40,0.0044830841943621635,,,,,
12799,0.004035814665257931,40,0.004409704823046923,,,,,
12832,,40,,0.7484999895095825,0.7472000122070312,,,
12832,,40,,,,0.7382000088691711,0.7353639006614685,0.7349500060081482
12849,0.005021415650844574,41,0.004490712657570839,,,,,
12899,0.003287673695012927,41,0.0033785258419811726,,,,,
12949,0.004349736962467432,41,0.004825129173696041,,,,,
12999,0.004736688453704119,41,0.004770204424858093,,,,,
13049,0.004902446176856756,41,0.004748358856886625,,,,,
13099,0.00559731712564826,41,0.0056502013467252254,,,,,
13145,,41,,0.7203999757766724,0.7190999984741211,,,
13145,,41,,,,0.7382000088691711,0.7249802350997925,0.7377750277519226
13149,0.005158259999006987,42,0.005392683204263449,,,,,
13199,0.0048676347360014915,42,0.004795031156390905,,,,,
13249,0.006414183881133795,42,0.006348154507577419,,,,,
13299,0.004571173805743456,42,0.0041524204425513744,,,,,
13349,0.004494467284530401,42,0.0051676323637366295,,,,,
13399,0.004924334120005369,42,0.00434091268107295,,,,,
13449,0.003410038771107793,42,0.004021192900836468,,,,,
13458,,42,,0.7236999869346619,0.697700023651123,,,
13458,,42,,,,0.7372000217437744,0.7279469966888428,0.736050009727478
13499,0.005640723276883364,43,0.005167278926819563,,,,,
13549,0.00408232631161809,43,0.005045796278864145,,,,,
13599,0.003576750634238124,43,0.0033156017307192087,,,,,
13649,0.0037212821189314127,43,0.003584823338314891,,,,,
13699,0.0039349934086203575,43,0.004182306583970785,,,,,
13749,0.0044498564675450325,43,0.0034497526939958334,,,,,
13771,,43,,0.7451000213623047,0.7279999852180481,,,
13771,,43,,,,0.7379000186920166,0.7326938509941101,0.7378000020980835
13799,0.004620106425136328,44,0.00457017682492733,,,,,
13849,0.004507432226091623,44,0.0048590898513793945,,,,,
13899,0.003610679181292653,44,0.0035628429614007473,,,,,
13949,0.003738170024007559,44,0.002765184035524726,,,,,
13999,0.005252881441265345,44,0.004924534820020199,,,,,
14049,0.004392985254526138,44,0.005290404427796602,,,,,
14084,,44,,0.7297999858856201,0.73089998960495,,,
14084,,44,,,,0.7400749921798706,0.7207278609275818,0.7376000285148621
14099,0.00406099995598197,45,0.0034179475624114275,,,,,
14149,0.0032851253636181355,45,0.0039080423302948475,,,,,
14199,0.004118669778108597,45,0.00422540120780468,,,,,
14249,0.004172999411821365,45,0.004126047715544701,,,,,
14299,0.004222070332616568,45,0.004437296651303768,,,,,
14349,0.004111352376639843,45,0.0038250163197517395,,,,,
14397,,45,,0.70169997215271,0.714900016784668,,,
14397,,45,,,,0.7413250207901001,0.7232990264892578,0.7411249876022339
14399,0.0038779645692557096,46,0.0037576176691800356,,,,,
14449,0.0033736354671418667,46,0.0043271263130009174,,,,,
14499,0.0029847517143934965,46,0.003100354690104723,,,,,
14549,0.005042173434048891,46,0.005456194747239351,,,,,
14599,0.006587674841284752,46,0.006065322086215019,,,,,
14649,0.0047894190065562725,46,0.004787537734955549,,,,,
14699,0.004646558780223131,46,0.005092092324048281,,,,,
14710,,46,,0.7293000221252441,0.7111999988555908,,,
14710,,46,,,,0.7422249913215637,0.7204311490058899,0.7405499815940857
14749,0.003384868148714304,47,0.0035020573996007442,,,,,
14799,0.003273176262155175,47,0.003556194482371211,,,,,
14849,0.004346711095422506,47,0.004938090685755014,,,,,
14899,0.00421762652695179,47,0.004426949191838503,,,,,
14949,0.004620864987373352,47,0.004916192032396793,,,,,
14999,0.005144576542079449,47,0.00541139580309391,,,,,
15023,,47,,0.7020999789237976,0.6660000085830688,,,
15023,,47,,,,0.7417250275611877,0.7302215099334717,0.7394499778747559
15049,0.005171486176550388,48,0.004819819238036871,,,,,
15099,0.005239295773208141,48,0.0042538936249911785,,,,,
15149,0.004721526987850666,48,0.004920804873108864,,,,,
15199,0.004896283149719238,48,0.004576895851641893,,,,,
15249,0.005036548711359501,48,0.005293012596666813,,,,,
15299,0.00435619056224823,48,0.004231321159750223,,,,,
15336,,48,,0.7161999940872192,0.7204999923706055,,,
15336,,48,,,,0.7424499988555908,0.7287381291389465,0.7385749816894531
15349,0.004054406192153692,49,0.004036674741655588,,,,,
15399,0.004037635400891304,49,0.0035585546866059303,,,,,
15449,0.00491934921592474,49,0.004175343085080385,,,,,
15499,0.005219717044383287,49,0.005699206609278917,,,,,
15549,0.0038631781935691833,49,0.004156921058893204,,,,,
15599,0.00485979812219739,49,0.004176027607172728,,,,,
15649,0.009586824104189873,49,0.008819710463285446,,,,,
15649,,49,,0.7120000123977661,0.744700014591217,,,
15649,,49,,,,0.7421500086784363,0.7315071225166321,0.7399250268936157
15699,0.004818623885512352,50,0.005111686419695616,,,,,
15749,0.005042301956564188,50,0.004568314645439386,,,,,
15799,0.003773252246901393,50,0.003195268101990223,,,,,
15849,0.0037305571604520082,50,0.004008566960692406,,,,,
15899,0.005211689975112677,50,0.005657568573951721,,,,,
15949,0.0039240773767232895,50,0.003789185080677271,,,,,
15962,,50,,0.7085999846458435,0.7166000008583069,,,
15962,,50,,,,0.7415249943733215,0.7210245132446289,0.7390750050544739
15999,0.004867257550358772,51,0.0041322591714560986,,,,,
16049,0.004993555136024952,51,0.003927341662347317,,,,,
16099,0.004290470853447914,51,0.005073335953056812,,,,,
16149,0.005934187676757574,51,0.00617248797789216,,,,,
16199,0.005066420882940292,51,0.0045217121951282024,,,,,
16249,0.004265683237463236,51,0.004757096990942955,,,,,
16275,,51,,0.7235999703407288,0.7407000064849854,,,
16275,,51,,,,0.7368999719619751,0.7367483973503113,0.735450029373169
16299,0.00611210847273469,52,0.00474141538143158,,,,,
16349,0.003441028529778123,52,0.004176240414381027,,,,,
16399,0.0038857487961649895,52,0.005268986336886883,,,,,
16449,0.004239892587065697,52,0.004574608523398638,,,,,
16499,0.0049918950535357,52,0.004385602194815874,,,,,
16549,0.0053209709003567696,52,0.005215887911617756,,,,,
16588,,52,,0.743399977684021,0.7045999765396118,,,
16588,,52,,,,0.7423999905586243,0.7293314933776855,0.7433000206947327
16599,0.004764840472489595,53,0.00460865767672658,,,,,
16649,0.004690925125032663,53,0.00452520651742816,,,,,
16699,0.004780846182256937,53,0.005023365840315819,,,,,
16749,0.004797984845936298,53,0.0034727733582258224,,,,,
16799,0.0038690860383212566,53,0.0039819274097681046,,,,,
16849,0.004278251901268959,53,0.0041312724351882935,,,,,
16899,0.003050142200663686,53,0.0034122064244002104,,,,,
16901,,53,,0.734499990940094,0.7120000123977661,,,
16901,,53,,,,0.744350016117096,0.7314082384109497,0.7434499859809875
16949,0.0033794112969189882,54,0.004950634203851223,,,,,
16999,0.003764338558539748,54,0.005099105648696423,,,,,
17049,0.003663623007014394,54,0.0033490140922367573,,,,,
17099,0.004214672837406397,54,0.0046319132670760155,,,,,
17149,0.0031053535640239716,54,0.0037772096693515778,,,,,
17199,0.0057857646606862545,54,0.00536210834980011,,,,,
17214,,54,,0.715499997138977,0.7084000110626221,,,
17214,,54,,,,0.7404000163078308,0.7145965099334717,0.7421500086784363
17249,0.0032075971830636263,55,0.003123534144833684,,,,,
17299,0.004464658442884684,55,0.005482770968228579,,,,,
17349,0.004800428636372089,55,0.007455887272953987,,,,,
17399,0.0031163732055574656,55,0.003717213636264205,,,,,
17449,0.0037530302070081234,55,0.004505340941250324,,,,,
17499,0.00402144156396389,55,0.004236243199557066,,,,,
17527,,55,,0.7236999869346619,0.7269999980926514,,,
17527,,55,,,,0.7392249703407288,0.7287381291389465,0.739799976348877
17549,0.004407898522913456,56,0.00411824369803071,,,,,
17599,0.0052295224741101265,56,0.005554941017180681,,,,,
17649,0.0036502759903669357,56,0.0042877113446593285,,,,,
17699,0.004737989045679569,56,0.004808937665075064,,,,,
17749,0.004009195137768984,56,0.0037581706419587135,,,,,
17799,0.0032379592303186655,56,0.003579852869734168,,,,,
17840,,56,,0.7254999876022339,0.7469000220298767,,,
17840,,56,,,,0.7416499853134155,0.7400118708610535,0.7444499731063843
17849,0.004640860948711634,57,0.005009820219129324,,,,,
17899,0.004884803667664528,57,0.004508116748183966,,,,,
17949,0.0036501730792224407,57,0.003445932175964117,,,,,
17999,0.0037605222314596176,57,0.004154268652200699,,,,,
18049,0.0045778569765388966,57,0.004416076932102442,,,,,
18099,0.00336706405505538,57,0.003277450567111373,,,,,
18149,0.003857535542920232,57,0.003906687721610069,,,,,
18153,,57,,0.7228000164031982,0.717199981212616,,,
