epoch,train_loss,step,val_acc2,val_acc1,test_acc,train_acc2,train_acc1
10,0.4333212673664093,3249,,,,,
10,0.42082828283309937,3299,,,,,
10,0.4182780385017395,3349,,,,,
10,0.41944244503974915,3399,,,,,
10,,3431,0.13830000162124634,0.10289999842643738,,,
10,,3431,,,0.0995846539735794,0.15662559866905212,0.10967548191547394
11,0.419218510389328,3449,,,,,
11,0.41621196269989014,3499,,,,,
11,0.4309338629245758,3549,,,,,
11,0.45033547282218933,3599,,,,,
11,0.4146411716938019,3649,,,,,
11,0.4429332911968231,3699,,,,,
11,,3743,0.17910000681877136,0.10589999705553055,,,
11,,3743,,,0.10116693377494812,0.17648236453533173,0.10764723271131516
12,0.41994693875312805,3749,,,,,
12,0.41580042243003845,3799,,,,,
12,0.4524604082107544,3849,,,,,
12,0.421578049659729,3899,,,,,
12,0.4193623960018158,3949,,,,,
12,0.4322845935821533,3999,,,,,
12,0.418266624212265,4049,,,,,
12,,4055,0.18469999730587006,0.10289999842643738,,,
12,,4055,,,0.0995846539735794,0.19328425824642181,0.10899940133094788
13,0.42289280891418457,4099,,,,,
13,0.4275563657283783,4149,,,,,
13,0.4206139147281647,4199,,,,,
13,0.41227760910987854,4249,,,,,
13,0.42860719561576843,4299,,,,,
13,0.4219523072242737,4349,,,,,
13,,4367,0.2125999927520752,0.10700000077486038,,,
13,,4367,,,0.10166139155626297,0.21213942766189575,0.10950019955635071
14,0.440713107585907,4399,,,,,
14,0.41457703709602356,4449,,,,,
14,0.4148809313774109,4499,,,,,
14,0.41574814915657043,4549,,,,,
14,0.41390523314476013,4599,,,,,
14,0.4285922646522522,4649,,,,,
14,,4679,0.2614000141620636,0.10790000110864639,,,
14,,4679,,,0.1002769023180008,0.2318960279226303,0.11290565133094788
15,0.4148414134979248,4699,,,,,
15,0.41067495942115784,4749,,,,,
15,0.4283040463924408,4799,,,,,
15,0.4199841320514679,4849,,,,,
15,0.41537126898765564,4899,,,,,
15,0.42751479148864746,4949,,,,,
15,,4991,0.2409999966621399,0.1468999981880188,,,
15,,4991,,,0.1416139304637909,0.2373046875,0.12983272969722748
16,0.40755656361579895,4999,,,,,
16,0.397695392370224,5049,,,,,
16,0.36841967701911926,5099,,,,,
16,0.38799846172332764,5149,,,,,
16,0.38980206847190857,5199,,,,,
16,0.35153651237487793,5249,,,,,
16,0.35487067699432373,5299,,,,,
16,,5303,0.23680000007152557,0.22380000352859497,,,
16,,5303,,,0.24080300331115723,0.21446815133094788,0.19175681471824646
17,0.3458773195743561,5349,,,,,
17,0.3630533814430237,5399,,,,,
17,0.35192587971687317,5449,,,,,
17,0.33014973998069763,5499,,,,,
17,0.36355262994766235,5549,,,,,
17,0.3259437084197998,5599,,,,,
17,,5615,0.25600001215934753,0.24690000712871552,,,
17,,5615,,,0.2549446225166321,0.2329477220773697,0.22811497747898102
18,0.31740060448646545,5649,,,,,
18,0.3738054037094116,5699,,,,,
18,0.3316553831100464,5749,,,,,
18,0.3574286699295044,5799,,,,,
18,0.3160232901573181,5849,,,,,
18,0.3232886493206024,5899,,,,,
18,,5927,0.25130000710487366,0.25060001015663147,,,
18,,5927,,,0.2694818079471588,0.24917367100715637,0.24669471383094788
19,0.3395361006259918,5949,,,,,
19,0.35145050287246704,5999,,,,,
19,0.315759539604187,6049,,,,,
19,0.3630923330783844,6099,,,,,
19,0.3242690861225128,6149,,,,,
19,0.3136771619319916,6199,,,,,
19,,6239,0.26159998774528503,0.26989999413490295,,,
19,,6239,,,0.2769976258277893,0.2668519616127014,0.2624198794364929
20,0.3373878002166748,6249,,,,,
20,0.3391444683074951,6299,,,,,
20,0.3370532691478729,6349,,,,,
20,0.32148391008377075,6399,,,,,
20,0.30940791964530945,6449,,,,,
20,0.32796478271484375,6499,,,,,
20,0.3041800558567047,6549,,,,,
20,,6551,0.31360000371932983,0.30799999833106995,,,
20,,6551,,,0.326246052980423,0.2838541567325592,0.2826021611690521
21,0.3281785845756531,6599,,,,,
21,0.3269040286540985,6649,,,,,
21,0.294863760471344,6699,,,,,
21,0.32081902027130127,6749,,,,,
21,0.3186279833316803,6799,,,,,
21,0.3323178291320801,6849,,,,,
21,,6863,0.3100999891757965,0.29980000853538513,,,
21,,6863,,,0.3356408178806305,0.30401140451431274,0.3029347062110901
22,0.32674750685691833,6899,,,,,
22,0.31508669257164,6949,,,,,
22,0.31100621819496155,6999,,,,,
22,0.317259281873703,7049,,,,,
22,0.3399072587490082,7099,,,,,
22,0.3152748942375183,7149,,,,,
22,,7175,0.3255000114440918,0.32269999384880066,,,
22,,7175,,,0.34068432450294495,0.3176332116127014,0.31573015451431274
23,0.29774561524391174,7199,,,,,
23,0.310211718082428,7249,,,,,
23,0.30330508947372437,7299,,,,,
23,0.27757328748703003,7349,,,,,
23,0.3231266736984253,7399,,,,,
23,0.27926307916641235,7449,,,,,
23,,7487,0.3393000066280365,0.3294999897480011,,,
23,,7487,,,0.3594738841056824,0.32534554600715637,0.3257211446762085
24,0.2814616858959198,7499,,,,,
24,0.3469516634941101,7549,,,,,
24,0.2900303900241852,7599,,,,,
24,0.31296923756599426,7649,,,,,
24,0.30633342266082764,7699,,,,,
24,0.28944364190101624,7749,,,,,
24,0.2756861746311188,7799,,,,,
24,,7799,0.3659000098705292,0.35670000314712524,,,
24,,7799,,,0.3786590099334717,0.3441506326198578,0.34319910407066345
25,0.2776804566383362,7849,,,,,
25,0.3110450208187103,7899,,,,,
25,0.2954520285129547,7949,,,,,
25,0.32277145981788635,7999,,,,,
25,0.2942012548446655,8049,,,,,
25,0.31147563457489014,8099,,,,,
25,,8111,0.3723999857902527,0.38089999556541443,,,
25,,8111,,,0.4001186788082123,0.36473357677459717,0.36500900983810425
26,0.3464220464229584,8149,,,,,
26,0.2689209282398224,8199,,,,,
26,0.27075663208961487,8249,,,,,
26,0.260384202003479,8299,,,,,
26,0.24647192656993866,8349,,,,,
26,0.2940748631954193,8399,,,,,
26,,8423,0.39879998564720154,0.39730000495910645,,,
26,,8423,,,0.41554588079452515,0.3796073794364929,0.3790314495563507
27,0.3031739890575409,8449,,,,,
27,0.23473572731018066,8499,,,,,
27,0.2901861369609833,8549,,,,,
27,0.28859463334083557,8599,,,,,
27,0.32153186202049255,8649,,,,,
27,0.2920902371406555,8699,,,,,
27,,8735,0.40529999136924744,0.3944000005722046,,,
27,,8735,,,0.42306169867515564,0.3880208432674408,0.3867938816547394
28,0.28217101097106934,8749,,,,,
28,0.2838835120201111,8799,,,,,
28,0.28004226088523865,8849,,,,,
28,0.3068106174468994,8899,,,,,
28,0.2838797867298126,8949,,,,,
28,0.29322370886802673,8999,,,,,
28,,9047,0.4251999855041504,0.42480000853538513,,,
28,,9047,,,0.4416534900665283,0.4007912576198578,0.4009164571762085
29,0.27851733565330505,9049,,,,,
29,0.2738424837589264,9099,,,,,
29,0.24727226793766022,9149,,,,,
29,0.28219521045684814,9199,,,,,
29,0.2726496458053589,9249,,,,,
29,0.2540305554866791,9299,,,,,
29,0.2960621416568756,9349,,,,,
29,,9359,0.42179998755455017,0.4108999967575073,,,
29,,9359,,,0.4295886158943176,0.4070262312889099,0.4059244692325592
30,0.26903653144836426,9399,,,,,
30,0.27454674243927,9449,,,,,
30,0.28212594985961914,9499,,,,,
30,0.2528282105922699,9549,,,,,
30,0.22080440819263458,9599,,,,,
30,0.2618695795536041,9649,,,,,
30,,9671,0.4357999861240387,0.4410000145435333,,,
30,,9671,,,0.46172863245010376,0.41441306471824646,0.4141876995563507
31,0.27245962619781494,9699,,,,,
31,0.2766128182411194,9749,,,,,
31,0.27063462138175964,9799,,,,,
31,0.25460726022720337,9849,,,,,
31,0.2542731761932373,9899,,,,,
31,0.25853338837623596,9949,,,,,
31,,9983,0.42100000381469727,0.42250001430511475,,,
31,,9983,,,0.4505538046360016,0.41877004504203796,0.4195462763309479
32,0.25869467854499817,9999,,,,,
32,0.2455761432647705,10049,,,,,
32,0.32837793231010437,10099,,,,,
32,0.3604326546192169,10149,,,,,
32,0.23466137051582336,10199,,,,,
32,0.28396764397621155,10249,,,,,
32,,10295,0.4348999857902527,0.41429999470710754,,,
32,,10295,,,0.4534216821193695,0.42347756028175354,0.4229767620563507
33,0.3168855607509613,10299,,,,,
33,0.2640652656555176,10349,,,,,
33,0.2629358768463135,10399,,,,,
33,0.3334628939628601,10449,,,,,
33,0.2790353000164032,10499,,,,,
33,0.25986945629119873,10549,,,,,
33,0.2809946835041046,10599,,,,,
33,,10607,0.4422999918460846,0.44269999861717224,,,
33,,10607,,,0.466871052980423,0.42983773350715637,0.4289863705635071
34,0.2867979407310486,10649,,,,,
34,0.2977471351623535,10699,,,,,
34,0.2544271647930145,10749,,,,,
34,0.2634219527244568,10799,,,,,
34,0.26035457849502563,10849,,,,,
34,0.2699907124042511,10899,,,,,
34,,10919,0.43939998745918274,0.43160000443458557,,,
34,,10919,,,0.45134493708610535,0.4372245669364929,0.43504607677459717
35,0.24603340029716492,10949,,,,,
35,0.2699345350265503,10999,,,,,
35,0.2860071063041687,11049,,,,,
35,0.3018603026866913,11099,,,,,
35,0.24505554139614105,11149,,,,,
35,0.2660614550113678,11199,,,,,
35,,11231,0.44839999079704285,0.45680001378059387,,,
35,,11231,,,0.47053006291389465,0.43940305709838867,0.43850159645080566
36,0.24090449512004852,11249,,,,,
36,0.2924979627132416,11299,,,,,
36,0.24968700110912323,11349,,,,,
36,0.27889931201934814,11399,,,,,
36,0.2406664341688156,11449,,,,,
36,0.23944127559661865,11499,,,,,
36,,11543,0.4636000096797943,0.4627000093460083,,,
36,,11543,,,0.477155864238739,0.4419821798801422,0.44032952189445496
37,0.2824557423591614,11549,,,,,
37,0.27279770374298096,11599,,,,,
37,0.28217795491218567,11649,,,,,
37,0.25348249077796936,11699,,,,,
37,0.27588167786598206,11749,,,,,
37,0.2638438045978546,11799,,,,,
37,0.2293497920036316,11849,,,,,
37,,11855,0.4675999879837036,0.46880000829696655,,,
37,,11855,,,0.4823971390724182,0.4463641941547394,0.4462139308452606
38,0.24918045103549957,11899,,,,,
38,0.21226176619529724,11949,,,,,
38,0.21363405883312225,11999,,,,,
38,0.339891254901886,12049,,,,,
38,0.23235327005386353,12099,,,,,
38,0.22573111951351166,12149,,,,,
38,,12167,0.46050000190734863,0.4702000021934509,,,
38,,12167,,,0.47804588079452515,0.4490184187889099,0.45049577951431274
39,0.2692309617996216,12199,,,,,
39,0.24950575828552246,12249,,,,,
39,0.2505323886871338,12299,,,,,
39,0.2751676142215729,12349,,,,,
39,0.2519007623195648,12399,,,,,
39,0.2653292715549469,12449,,,,,
39,,12479,0.4636000096797943,0.4657999873161316,,,
39,,12479,,,0.47903481125831604,0.45680588483810425,0.4548026919364929
40,0.21243925392627716,12499,,,,,
40,0.23414653539657593,12549,,,,,
40,0.3021860718727112,12599,,,,,
40,0.23112422227859497,12649,,,,,
40,0.29831477999687195,12699,,,,,
40,0.2818536162376404,12749,,,,,
40,,12791,0.4657000005245209,0.45809999108314514,,,
40,,12791,,,0.477155864238739,0.45830827951431274,0.45823317766189575
41,0.25835469365119934,12799,,,,,
41,0.23524805903434753,12849,,,,,
41,0.23322778940200806,12899,,,,,
41,0.2357618808746338,12949,,,,,
41,0.22620746493339539,12999,,,,,
41,0.24800248444080353,13049,,,,,
41,0.2905423939228058,13099,,,,,
41,,13103,0.4625000059604645,0.4465999901294708,,,
41,,13103,,,0.4657832384109497,0.4607371687889099,0.4596354067325592
42,0.25804147124290466,13149,,,,,
42,0.25908711552619934,13199,,,,,
42,0.2162093222141266,13249,,,,,
42,0.25432559847831726,13299,,,,,
42,0.2659088969230652,13349,,,,,
42,0.29629871249198914,13399,,,,,
42,,13415,0.46959999203681946,0.46549999713897705,,,
42,,13415,,,0.47577136754989624,0.4615885317325592,0.4615384638309479
43,0.2483886331319809,13449,,,,,
43,0.2123386710882187,13499,,,,,
43,0.28759151697158813,13549,,,,,
43,0.2807115614414215,13599,,,,,
43,0.26624324917793274,13649,,,,,
43,0.21249699592590332,13699,,,,,
43,,13727,0.4672999978065491,0.46950000524520874,,,
43,,13727,,,0.4908030033111572,0.46474358439445496,0.4652443826198578
44,0.2577427625656128,13749,,,,,
44,0.2667447328567505,13799,,,,,
44,0.21732975542545319,13849,,,,,
44,0.3293648958206177,13899,,,,,
44,0.26174312829971313,13949,,,,,
44,0.20931439101696014,13999,,,,,
44,,14039,0.4634999930858612,0.4717999994754791,,,
44,,14039,,,0.4880340099334717,0.4641175866127014,0.4623647928237915
45,0.23990537226200104,14049,,,,,
45,0.24386824667453766,14099,,,,,
45,0.26353195309638977,14149,,,,,
45,0.30079036951065063,14199,,,,,
45,0.2707054615020752,14249,,,,,
45,0.2616879642009735,14299,,,,,
45,0.24949754774570465,14349,,,,,
45,,14351,0.47519999742507935,0.47859999537467957,,,
45,,14351,,,0.4905063211917877,0.46689704060554504,0.4661458432674408
46,0.2609536647796631,14399,,,,,
46,0.25534170866012573,14449,,,,,
46,0.31662899255752563,14499,,,,,
46,0.2764144241809845,14549,,,,,
46,0.25667545199394226,14599,,,,,
46,0.2274162322282791,14649,,,,,
46,,14663,0.46369999647140503,0.47269999980926514,,,
46,,14663,,,0.49752768874168396,0.4672476053237915,0.4685496687889099
47,0.2915559709072113,14699,,,,,
47,0.28636613488197327,14749,,,,,
47,0.24616257846355438,14799,,,,,
47,0.26270195841789246,14849,,,,,
47,0.27519485354423523,14899,,,,,
47,0.26129284501075745,14949,,,,,
47,,14975,0.47369998693466187,0.4900999963283539,,,
47,,14975,,,0.4938686788082123,0.47177985310554504,0.4700520932674408
48,0.224784716963768,14999,,,,,
48,0.2646542191505432,15049,,,,,
48,0.2535592019557953,15099,,,,,
48,0.2636938989162445,15149,,,,,
48,0.27062439918518066,15199,,,,,
48,0.2881472110748291,15249,,,,,
48,,15287,0.46619999408721924,0.47269999980926514,,,
48,,15287,,,0.5054391026496887,0.47170472145080566,0.47177985310554504
49,0.30183151364326477,15299,,,,,
49,0.2926018536090851,15349,,,,,
49,0.24782106280326843,15399,,,,,
49,0.262805312871933,15449,,,,,
49,0.28997424244880676,15499,,,,,
49,0.26527202129364014,15549,,,,,
49,0.27019503712654114,15599,,,,,
49,,15599,0.49219998717308044,0.460099995136261,,,
49,,15599,,,0.5015822649002075,0.4695262312889099,0.46962639689445496
50,0.25174057483673096,15649,,,,,
50,0.24245359003543854,15699,,,,,
50,0.24305476248264313,15749,,,,,
50,0.2444184124469757,15799,,,,,
50,0.28535720705986023,15849,,,,,
50,0.27708813548088074,15899,,,,,
50,,15911,0.4749999940395355,0.49219998717308044,,,
50,,15911,,,0.5053402185440063,0.46987679600715637,0.4703275263309479
51,0.27023112773895264,15949,,,,,
51,0.29510870575904846,15999,,,,,
51,0.2938295006752014,16049,,,,,
51,0.2506256103515625,16099,,,,,
51,0.24958308041095734,16149,,,,,
51,0.30793556571006775,16199,,,,,
51,,16223,0.47200000286102295,0.4754999876022339,,,
51,,16223,,,0.49762657284736633,0.46937599778175354,0.4670472741127014
52,0.25557446479797363,16249,,,,,
52,0.26865702867507935,16299,,,,,
52,0.26795002818107605,16349,,,,,
52,0.26496627926826477,16399,,,,,
52,0.26511532068252563,16449,,,,,
52,0.29357782006263733,16499,,,,,
52,,16535,0.4684000015258789,0.477400004863739,,,
52,,16535,,,0.48842957615852356,0.46747297048568726,0.46875
53,0.2946819067001343,16549,,,,,
53,0.2745581567287445,16599,,,,,
53,0.2933269143104553,16649,,,,,
53,0.3186649680137634,16699,,,,,
53,0.2701874077320099,16749,,,,,
53,0.2859516441822052,16799,,,,,
53,,16847,0.47920000553131104,0.4708999991416931,,,
53,,16847,,,0.4896163046360016,0.4632912576198578,0.46071213483810425
54,0.25112783908843994,16849,,,,,
54,0.28237494826316833,16899,,,,,
54,0.24701420962810516,16949,,,,,
54,0.2730361819267273,16999,,,,,
54,0.2537134885787964,17049,,,,,
54,0.25339195132255554,17099,,,,,
54,0.2608611583709717,17149,,,,,
54,,17159,0.47119998931884766,0.4569000005722046,,,
54,,17159,,,0.4745846390724182,0.4618389308452606,0.46279045939445496
55,0.26024898886680603,17199,,,,,
55,0.3619671165943146,17249,,,,,
55,0.32812705636024475,17299,,,,,
55,0.3614685535430908,17349,,,,,
55,0.39143630862236023,17399,,,,,
55,0.2874543070793152,17449,,,,,
55,,17471,0.4345000088214874,0.43140000104904175,,,
55,,17471,,,0.4691455662250519,0.4411308169364929,0.44729065895080566
56,0.30839696526527405,17499,,,,,
56,0.2749369740486145,17549,,,,,
56,0.27699679136276245,17599,,,,,
56,0.2660593092441559,17649,,,,,
56,0.2600850760936737,17699,,,,,
56,0.2824774384498596,17749,,,,,
56,,17783,0.41339999437332153,0.4187999963760376,,,
56,,17783,,,0.4404667615890503,0.4370492696762085,0.43877702951431274
57,0.32509171962738037,17799,,,,,
57,0.24581049382686615,17849,,,,,
57,0.2375180423259735,17899,,,,,
57,0.2884567677974701,17949,,,,,
57,0.2794245183467865,17999,,,,,
57,0.2778641879558563,18049,,,,,
57,,18095,0.4474000036716461,0.43790000677108765,,,
57,,18095,,,0.46598100662231445,0.44188201427459717,0.44203224778175354
58,0.30563560128211975,18099,,,,,
58,0.2748175859451294,18149,,,,,
58,0.2818368375301361,18199,,,,,
58,0.32239165902137756,18249,,,,,
58,0.2961311638355255,18299,,,,,
58,0.2858901619911194,18349,,,,,
58,0.26080670952796936,18399,,,,,
58,,18407,0.4478999972343445,0.42910000681877136,,,
58,,18407,,,0.46875,0.4412810504436493,0.44040465354919434
59,0.30445075035095215,18449,,,,,
59,0.30035898089408875,18499,,,,,
59,0.2722465693950653,18549,,,,,
59,0.27653777599334717,18599,,,,,
59,0.3333970010280609,18649,,,,,
59,0.2752266526222229,18699,,,,,
59,,18719,0.44940000772476196,0.4505999982357025,,,
59,,18719,,,0.47409018874168396,0.44012922048568726,0.43734976649284363
60,0.2657112181186676,18749,,,,,
60,0.22946913540363312,18799,,,,,
60,0.3111189901828766,18849,,,,,
60,0.22206342220306396,18899,,,,,
60,0.2487419694662094,18949,,,,,
60,0.20942343771457672,18999,,,,,
60,,19031,0.49160000681877136,0.4952000081539154,,,
60,,19031,,,0.504647970199585,0.46819910407066345,0.4672476053237915
61,0.2090892195701599,19049,,,,,
61,0.23384825885295868,19099,,,,,
61,0.21074765920639038,19149,,,,,
61,0.21196256577968597,19199,,,,,
61,0.22168532013893127,19249,,,,,
61,0.210747629404068,19299,,,,,
61,,19343,0.5047000050544739,0.5023000240325928,,,
61,,19343,,,0.5147349834442139,0.4841746687889099,0.4835236370563507
62,0.20454992353916168,19349,,,,,
62,0.21415142714977264,19399,,,,,
62,0.23399975895881653,19449,,,,,
62,0.18875999748706818,19499,,,,,
62,0.19957087934017181,19549,,,,,
62,0.21188272535800934,19599,,,,,
62,0.2362927943468094,19649,,,,,
62,,19655,0.5115000009536743,0.5066999793052673,,,
62,,19655,,,0.5209652185440063,0.49208733439445496,0.49020934104919434
63,0.18559865653514862,19699,,,,,
63,0.25886163115501404,19749,,,,,
63,0.2487613409757614,19799,,,,,
63,0.21514275670051575,19849,,,,,
63,0.17719943821430206,19899,,,,,
63,0.18658624589443207,19949,,,,,
63,,19967,0.512499988079071,0.5144000053405762,,,
63,,19967,,,0.5241297483444214,0.49799680709838867,0.4962189495563507
64,0.20336854457855225,19999,,,,,
64,0.2105465531349182,20049,,,,,
64,0.19109812378883362,20099,,,,,
64,0.19932766258716583,20149,,,,,
64,0.21076707541942596,20199,,,,,
64,0.20540301501750946,20249,,,,,
64,,20279,0.5138000249862671,0.5260999798774719,,,
64,,20279,,,0.5303599834442139,0.5069862008094788,0.5059094429016113
65,0.22100433707237244,20299,,,,,
65,0.18589282035827637,20349,,,,,
65,0.181059792637825,20399,,,,,
65,0.17912138998508453,20449,,,,,
65,0.17617781460285187,20499,,,,,
65,0.14961114525794983,20549,,,,,
65,,20591,0.5271999835968018,0.5145000219345093,,,
65,,20591,,,0.5315466523170471,0.5105668902397156,0.5081380009651184
66,0.1840588003396988,20599,,,,,
66,0.21943604946136475,20649,,,,,
66,0.17498928308486938,20699,,,,,
66,0.21689586341381073,20749,,,,,
66,0.1993805170059204,20799,,,,,
66,0.20880009233951569,20849,,,,,
66,0.21772414445877075,20899,,,,,
66,,20903,0.5336999893188477,0.5310999751091003,,,
66,,20903,,,0.5400514006614685,0.5110176205635071,0.5111929178237915
67,0.18215343356132507,20949,,,,,
67,0.21545439958572388,20999,,,,,
67,0.19299601018428802,21049,,,,,
67,0.20537136495113373,21099,,,,,
67,0.21901264786720276,21149,,,,,
67,0.21253478527069092,21199,,,,,
67,,21215,0.5320000052452087,0.5343999862670898,,,
67,,21215,,,0.5377768874168396,0.5165765285491943,0.5152493715286255
68,0.20079605281352997,21249,,,,,
68,0.19447024166584015,21299,,,,,
68,0.20444534718990326,21349,,,,,
68,0.2175929844379425,21399,,,,,
68,0.17573992908000946,21449,,,,,
68,0.16195742785930634,21499,,,,,
68,,21527,0.5379999876022339,0.5358999967575073,,,
68,,21527,,,0.5406447649002075,0.5182041525840759,0.5171524286270142
69,0.20783066749572754,21549,,,,,
69,0.27164193987846375,21599,,,,,
69,0.12740173935890198,21649,,,,,
69,0.2195105254650116,21699,,,,,
69,0.1971009522676468,21749,,,,,
69,0.17616182565689087,21799,,,,,
69,,21839,0.5442000031471252,0.5400999784469604,,,
69,,21839,,,0.5457871556282043,0.5235376358032227,0.5227113366127014
70,0.18794919550418854,21849,,,,,
70,0.15510638058185577,21899,,,,,
70,0.18464511632919312,21949,,,,,
70,0.16416312754154205,21999,,,,,
70,0.23485873639583588,22049,,,,,
70,0.18112191557884216,22099,,,,,
70,0.20022276043891907,22149,,,,,
70,,22151,0.5404000282287598,0.542900025844574,,,
70,,22151,,,0.5451938509941101,0.5241636633872986,0.5225861668586731
71,0.23940832912921906,22199,,,,,
71,0.2012689858675003,22249,,,,,
71,0.21583522856235504,22299,,,,,
71,0.16832806169986725,22349,,,,,
71,0.1590343415737152,22399,,,,,
71,0.15917059779167175,22449,,,,,
71,,22463,0.5472000241279602,0.5404000282287598,,,
71,,22463,,,0.5535996556282043,0.5294221043586731,0.5298727750778198
72,0.21821843087673187,22499,,,,,
72,0.18481488525867462,22549,,,,,
72,0.18286098539829254,22599,,,,,
72,0.19657045602798462,22649,,,,,
72,0.22822122275829315,22699,,,,,
72,0.1816128045320511,22749,,,,,
72,,22775,0.5471000075340271,0.5458999872207642,,,
72,,22775,,,0.5554786324501038,0.532151460647583,0.5319260954856873
73,0.17341172695159912,22799,,,,,
73,0.183174729347229,22849,,,,,
73,0.21656496822834015,22899,,,,,
73,0.1734914630651474,22949,,,,,
73,0.18856121599674225,22999,,,,,
73,0.20846013724803925,23049,,,,,
73,,23087,0.54339998960495,0.5357000231742859,,,
73,,23087,,,0.5534018874168396,0.5326772928237915,0.5320262312889099
74,0.19186267256736755,23099,,,,,
74,0.171589657664299,23149,,,,,
74,0.1648908108472824,23199,,,,,
74,0.16904683411121368,23249,,,,,
74,0.19094634056091309,23299,,,,,
74,0.206120103597641,23349,,,,,
74,0.22311311960220337,23399,,,,,
74,,23399,0.5508999824523926,0.5519999861717224,,,
74,,23399,,,0.5569620132446289,0.5330528616905212,0.5331780910491943
75,0.17062439024448395,23449,,,,,
75,0.18325470387935638,23499,,,,,
75,0.1550212949514389,23549,,,,,
75,0.22319546341896057,23599,,,,,
75,0.1838819682598114,23649,,,,,
75,0.22080977261066437,23699,,,,,
75,,23711,0.5493999719619751,0.5479000210762024,,,
75,,23711,,,0.5586432218551636,0.5375851392745972,0.5381109714508057
76,0.20640835165977478,23749,,,,,
76,0.1544073075056076,23799,,,,,
76,0.20914079248905182,23849,,,,,
76,0.21652257442474365,23899,,,,,
76,0.20335984230041504,23949,,,,,
76,0.17792077362537384,23999,,,,,
76,,24023,0.5490999817848206,0.548799991607666,,,
76,,24023,,,0.5602254867553711,0.5367838740348816,0.5362329483032227
77,0.2161220908164978,24049,,,,,
77,0.2169308066368103,24099,,,,,
77,0.1666833907365799,24149,,,,,
77,0.16755259037017822,24199,,,,,
77,0.18751797080039978,24249,,,,,
