step,epoch,train_loss,val_acc,val_loss,train_acc,test_acc
12479,39,,0.7566999793052673,2.4997565746307373,,
12479,39,,,,0.8010316491127014,0.7954999804496765
12499,40,-19.1000919342041,,,,
12549,40,-18.137435913085938,,,,
12599,40,-18.64750099182129,,,,
12649,40,-18.367107391357422,,,,
12699,40,-18.52695655822754,,,,
12749,40,-17.895721435546875,,,,
12791,40,,0.7785000205039978,2.252985954284668,,
12791,40,,,,0.8034605383872986,0.8203999996185303
12799,41,-18.70998764038086,,,,
12849,41,-18.050912857055664,,,,
12899,41,-18.269834518432617,,,,
12949,41,-18.21561622619629,,,,
12999,41,-17.71355438232422,,,,
13049,41,-17.76956558227539,,,,
13099,41,-18.460290908813477,,,,
13103,41,,0.78329998254776,2.287181854248047,,
13103,41,,,,0.8040614724159241,0.824400007724762
13149,42,-17.58504867553711,,,,
13199,42,-17.862247467041016,,,,
13249,42,-17.610212326049805,,,,
13299,42,-18.19790267944336,,,,
13349,42,-17.70342254638672,,,,
13399,42,-16.988746643066406,,,,
13415,42,,0.7296000123023987,2.752068519592285,,
13415,42,,,,0.8027594089508057,0.7651000022888184
13449,43,-18.908063888549805,,,,
13499,43,-17.671743392944336,,,,
13549,43,-18.575393676757812,,,,
13599,43,-18.721025466918945,,,,
13649,43,-18.252944946289062,,,,
13699,43,-19.061067581176758,,,,
13727,43,,0.7664999961853027,2.3159596920013428,,
13727,43,,,,0.8065905570983887,0.8062999844551086
13749,44,-18.49603843688965,,,,
13799,44,-17.91242790222168,,,,
13849,44,-18.232900619506836,,,,
13899,44,-17.44312286376953,,,,
13949,44,-17.605541229248047,,,,
13999,44,-18.707149505615234,,,,
14039,44,,0.7695000171661377,2.398054599761963,,
14039,44,,,,0.8095953464508057,0.8057000041007996
14049,45,-18.193830490112305,,,,
14099,45,-18.019649505615234,,,,
14149,45,-18.062538146972656,,,,
14199,45,-18.389934539794922,,,,
14249,45,-18.242639541625977,,,,
14299,45,-18.069223403930664,,,,
14349,45,-18.765850067138672,,,,
14351,45,,0.7732999920845032,2.266411304473877,,
14351,45,,,,0.8075170516967773,0.8111000061035156
14399,46,-18.454904556274414,,,,
14449,46,-17.9835262298584,,,,
14499,46,-18.462614059448242,,,,
14549,46,-17.821712493896484,,,,
14599,46,-17.206039428710938,,,,
14649,46,-17.558975219726562,,,,
14663,46,,0.7727000117301941,2.3740017414093018,,
14663,46,,,,0.8043369650840759,0.8076000213623047
14699,47,-18.641510009765625,,,,
14749,47,-17.989028930664062,,,,
14799,47,-17.870656967163086,,,,
14849,47,-17.938613891601562,,,,
14899,47,-17.928260803222656,,,,
14949,47,-17.603178024291992,,,,
14975,47,,0.7824000120162964,2.1883225440979004,,
14975,47,,,,0.8095703125,0.8156999945640564
14999,48,-18.871706008911133,,,,
15049,48,-18.306079864501953,,,,
15099,48,-18.190397262573242,,,,
15149,48,-18.83745574951172,,,,
15199,48,-17.898399353027344,,,,
15249,48,-18.399213790893555,,,,
15287,48,,0.7282999753952026,2.7101235389709473,,
15287,48,,,,0.8067658543586731,0.7526000142097473
15299,49,-18.67062759399414,,,,
15349,49,-18.10577392578125,,,,
15399,49,-18.565946578979492,,,,
15449,49,-18.430471420288086,,,,
15499,49,-18.928361892700195,,,,
15549,49,-18.519094467163086,,,,
15599,49,-18.05776596069336,,,,
15599,49,,0.7599999904632568,2.743572950363159,,
15599,49,,,,0.8075671195983887,0.7932000160217285
15649,50,-18.618574142456055,,,,
15699,50,-18.168489456176758,,,,
15749,50,-18.938587188720703,,,,
15799,50,-18.88688850402832,,,,
15849,50,-18.24580192565918,,,,
15899,50,-17.15591049194336,,,,
15911,50,,0.7282000184059143,2.7196104526519775,,
15911,50,,,,0.8095452785491943,0.7634999752044678
15949,51,-19.096595764160156,,,,
15999,51,-18.219758987426758,,,,
16049,51,-18.312387466430664,,,,
16099,51,-17.267333984375,,,,
16149,51,-18.277912139892578,,,,
16199,51,-18.953632354736328,,,,
16223,51,,0.7660999894142151,2.454137086868286,,
16223,51,,,,0.8100460767745972,0.8011999726295471
16249,52,-18.293107986450195,,,,
16299,52,-18.524032592773438,,,,
16349,52,-18.074443817138672,,,,
16399,52,-18.579971313476562,,,,
16449,52,-18.579757690429688,,,,
16499,52,-18.547414779663086,,,,
16535,52,,0.777400016784668,2.3570075035095215,,
16535,52,,,,0.8120993375778198,0.817799985408783
16549,53,-18.635498046875,,,,
16599,53,-17.99570655822754,,,,
16649,53,-17.774784088134766,,,,
16699,53,-17.96004295349121,,,,
16749,53,-18.104141235351562,,,,
16799,53,-17.71214485168457,,,,
16847,53,,0.7594000101089478,2.5478427410125732,,
16847,53,,,,0.8107972741127014,0.795799970626831
16849,54,-18.264385223388672,,,,
16899,54,-18.9338436126709,,,,
16949,54,-18.310903549194336,,,,
16999,54,-17.829158782958984,,,,
17049,54,-18.55946159362793,,,,
17099,54,-17.928199768066406,,,,
17149,54,-18.448999404907227,,,,
17159,54,,0.7849000096321106,2.2959582805633545,,
17159,54,,,,0.8080178499221802,0.8242999911308289
17199,55,-18.568410873413086,,,,
17249,55,-18.703983306884766,,,,
17299,55,-17.841028213500977,,,,
17349,55,-18.727319717407227,,,,
17399,55,-17.67546844482422,,,,
17449,55,-18.302974700927734,,,,
17471,55,,0.7904000282287598,2.0634586811065674,,
17471,55,,,,0.8098707795143127,0.8241000175476074
17499,56,-18.67739486694336,,,,
17549,56,-17.843708038330078,,,,
17599,56,-18.46463394165039,,,,
17649,56,-18.700284957885742,,,,
17699,56,-18.585908889770508,,,,
17749,56,-18.286540985107422,,,,
17783,56,,0.7717999815940857,2.308166742324829,,
17783,56,,,,0.8135766983032227,0.8122000098228455
17799,57,-18.36897850036621,,,,
17849,57,-18.63421058654785,,,,
17899,57,-17.708980560302734,,,,
17949,57,-17.649154663085938,,,,
17999,57,-18.601669311523438,,,,
18049,57,-17.879623413085938,,,,
18095,57,,0.7799999713897705,2.277646780014038,,
18095,57,,,,0.8111729025840759,0.8284000158309937
18099,58,-18.44310760498047,,,,
18149,58,-19.053943634033203,,,,
18199,58,-19.03444480895996,,,,
18249,58,-17.555294036865234,,,,
18299,58,-16.828134536743164,,,,
18349,58,-18.796890258789062,,,,
18399,58,-17.69076919555664,,,,
18407,58,,0.7581999897956848,2.4074742794036865,,
18407,58,,,,0.8118239045143127,0.8012999892234802
18449,59,-18.735557556152344,,,,
18499,59,-18.41825294494629,,,,
18549,59,-18.64466667175293,,,,
18599,59,-18.366943359375,,,,
18649,59,-18.503198623657227,,,,
18699,59,-18.157222747802734,,,,
18719,59,,0.7796000242233276,2.470515012741089,,
18719,59,,,,0.8099459409713745,0.8241000175476074
18749,60,-18.779281616210938,,,,
18799,60,-18.867040634155273,,,,
18849,60,-19.041690826416016,,,,
18899,60,-19.23435401916504,,,,
18949,60,-19.382999420166016,,,,
18999,60,-18.799604415893555,,,,
19031,60,,0.8504999876022339,1.6058560609817505,,
19031,60,,,,0.8641075491905212,0.8967999815940857
19049,61,-19.21230697631836,,,,
19099,61,-19.15936279296875,,,,
19149,61,-19.295732498168945,,,,
19199,61,-19.406192779541016,,,,
19249,61,-18.873008728027344,,,,
19299,61,-18.97153091430664,,,,
19343,61,,0.8554999828338623,1.573606014251709,,
19343,61,,,,0.8808844089508057,0.902999997138977
19349,62,-19.117918014526367,,,,
19399,62,-18.57729721069336,,,,
19449,62,-19.728166580200195,,,,
19499,62,-19.050077438354492,,,,
19549,62,-19.717975616455078,,,,
19599,62,-19.40373420715332,,,,
19649,62,-18.95893669128418,,,,
19655,62,,0.8551999926567078,1.582446575164795,,
19655,62,,,,0.8870442509651184,0.9014999866485596
19699,63,-19.702266693115234,,,,
19749,63,-19.382335662841797,,,,
19799,63,-19.315580368041992,,,,
19849,63,-19.4899845123291,,,,
19899,63,-19.014604568481445,,,,
19949,63,-19.752399444580078,,,,
19967,63,,0.8544999957084656,1.5868308544158936,,
19967,63,,,,0.892578125,0.901199996471405
19999,64,-19.157102584838867,,,,
20049,64,-19.651662826538086,,,,
20099,64,-19.315040588378906,,,,
20149,64,-19.91802978515625,,,,
20199,64,-18.975486755371094,,,,
20249,64,-19.19617462158203,,,,
20279,64,,0.8544999957084656,1.6047263145446777,,
20279,64,,,,0.8981119990348816,0.9038000106811523
20299,65,2.976152181625366,,,,
20349,65,2.7152438163757324,,,,
20399,65,2.380786657333374,,,,
20449,65,2.626898765563965,,,,
20499,65,2.537214994430542,,,,
20549,65,2.430551528930664,,,,
20591,65,,0.09969999641180038,2324.05810546875,,
20591,65,,,,0.1615835279226303,0.09939999878406525
20599,66,2.59877610206604,,,,
20649,66,2.2912139892578125,,,,
20699,66,2.346383810043335,,,,
20749,66,2.3221402168273926,,,,
20799,66,2.251011848449707,,,,
20849,66,2.4714508056640625,,,,
20899,66,2.3296093940734863,,,,
20903,66,,0.20990000665187836,4.847222328186035,,
20903,66,,,,0.16899539530277252,0.22360000014305115
20949,67,2.148467540740967,,,,
20999,67,2.09917950630188,,,,
21049,67,1.984232783317566,,,,
21099,67,1.9104310274124146,,,,
21149,67,1.894283652305603,,,,
21199,67,2.0256295204162598,,,,
21215,67,,0.2935999929904938,2.182283401489258,,
21215,67,,,,0.26837942004203796,0.30790001153945923
21249,68,1.8802580833435059,,,,
21299,68,2.1234121322631836,,,,
21349,68,2.136183977127075,,,,
21399,68,2.037174940109253,,,,
21449,68,2.090245008468628,,,,
21499,68,1.87482750415802,,,,
21527,68,,0.29440000653266907,1.9518548250198364,,
21527,68,,,,0.2894631326198578,0.31200000643730164
21549,69,1.8990150690078735,,,,
21599,69,1.7410995960235596,,,,
21649,69,1.7985295057296753,,,,
21699,69,1.7470879554748535,,,,
21749,69,1.6293054819107056,,,,
21799,69,1.6707853078842163,,,,
21839,69,,0.385699987411499,1.6723614931106567,,
21839,69,,,,0.36858972907066345,0.398499995470047
21849,70,1.571871042251587,,,,
21899,70,1.6480354070663452,,,,
21949,70,1.6295329332351685,,,,
21999,70,1.5753265619277954,,,,
22049,70,1.643602728843689,,,,
22099,70,1.4507416486740112,,,,
22149,70,1.6476638317108154,,,,
22151,70,,0.44429999589920044,1.5500255823135376,,
22151,70,,,,0.43179085850715637,0.4562000036239624
22199,71,1.343920111656189,,,,
22249,71,1.642332673072815,,,,
22299,71,1.5803673267364502,,,,
22349,71,1.461629033088684,,,,
22399,71,1.4277266263961792,,,,
22449,71,1.4931305646896362,,,,
22463,71,,0.47929999232292175,1.4765422344207764,,
22463,71,,,,0.4867788553237915,0.48489999771118164
22499,72,1.2735415697097778,,,,
22549,72,1.472010850906372,,,,
22599,72,1.3205872774124146,,,,
22649,72,1.344155192375183,,,,
22699,72,1.2413330078125,,,,
22749,72,1.3174962997436523,,,,
22775,72,,0.5306000113487244,1.3466061353683472,,
22775,72,,,,0.5500550866127014,0.5467000007629395
22799,73,1.135421633720398,,,,
22849,73,1.142343282699585,,,,
22899,73,1.3692682981491089,,,,
22949,73,1.2389171123504639,,,,
22999,73,1.1416053771972656,,,,
23049,73,0.9422307014465332,,,,
23087,73,,0.6316999793052673,1.0927621126174927,,
23087,73,,,,0.6029897928237915,0.6568999886512756
23099,74,1.1647647619247437,,,,
23149,74,1.1257706880569458,,,,
23199,74,1.0957199335098267,,,,
23249,74,0.9915482401847839,,,,
23299,74,1.1788544654846191,,,,
23349,74,1.0612242221832275,,,,
23399,74,1.0374153852462769,,,,
23399,74,,0.5846999883651733,1.2408181428909302,,
23399,74,,,,0.6571264266967773,0.6071000099182129
23449,75,1.1098499298095703,,,,
23499,75,1.05919349193573,,,,
23549,75,1.1184931993484497,,,,
23599,75,0.9151009917259216,,,,
23649,75,1.0456359386444092,,,,
23699,75,1.0176819562911987,,,,
23711,75,,0.7006000280380249,0.9141998291015625,,
23711,75,,,,0.695387601852417,0.7422999739646912
23749,76,0.7329212427139282,,,,
23799,76,0.658191442489624,,,,
23849,76,0.9353165626525879,,,,
23899,76,0.812793493270874,,,,
23949,76,1.0694338083267212,,,,
23999,76,0.8579598665237427,,,,
24023,76,,0.6873000264167786,0.9937998056411743,,
24023,76,,,,0.7123647928237915,0.7135000228881836
24049,77,0.49971264600753784,,,,
24099,77,0.5110204219818115,,,,
24149,77,0.43899524211883545,,,,
24199,77,0.5073733329772949,,,,
24249,77,0.5702199935913086,,,,
24299,77,0.6467503905296326,,,,
24335,77,,0.6873999834060669,1.0268312692642212,,
24335,77,,,,0.7254356741905212,0.7179999947547913
24349,78,0.3969361186027527,,,,
24399,78,0.6869580149650574,,,,
24449,78,0.3696942925453186,,,,
24499,78,0.3306949734687805,,,,
24549,78,0.3327351212501526,,,,
24599,78,0.4275685250759125,,,,
24647,78,,0.7343000173568726,0.8981319069862366,,
24647,78,,,,0.7291917204856873,0.7764999866485596
24649,79,-0.051174089312553406,,,,
24699,79,0.2160377949476242,,,,
24749,79,0.3193937838077545,,,,
24799,79,0.2115514874458313,,,,
24849,79,0.1429212987422943,,,,
24899,79,0.024541035294532776,,,,
24949,79,0.1190355196595192,,,,
24959,79,,0.6791999936103821,1.239182949066162,,
24959,79,,,,0.7376552224159241,0.7032999992370605
24999,80,-0.004393517971038818,,,,
25049,80,-0.534917950630188,,,,
25099,80,0.19787995517253876,,,,
25149,80,-0.20583374798297882,,,,
25199,80,-0.15133017301559448,,,,
25249,80,0.13063353300094604,,,,
25271,80,,0.6983000040054321,1.219364881515503,,
25271,80,,,,0.7406350374221802,0.7303000092506409
25299,81,-0.3704637885093689,,,,
25349,81,-0.4681648015975952,,,,
25399,81,-0.5583142638206482,,,,
25449,81,-0.4821746051311493,,,,
25499,81,-0.5149490833282471,,,,
25549,81,-0.5963108539581299,,,,
25583,81,,0.6840000152587891,1.3143293857574463,,
25583,81,,,,0.7501252293586731,0.7106999754905701
25599,82,-0.557327151298523,,,,
25649,82,-0.4861505925655365,,,,
25699,82,-0.7373772263526917,,,,
25749,82,-0.6566162705421448,,,,
25799,82,-0.577716588973999,,,,
25849,82,-0.6153595447540283,,,,
25895,82,,0.7335000038146973,1.1731277704238892,,
25895,82,,,,0.7544070482254028,0.7710999846458435
25899,83,-1.2229721546173096,,,,
25949,83,-1.012670874595642,,,,
25999,83,-0.7688196897506714,,,,
26049,83,-0.7677302360534668,,,,
26099,83,-0.6537087559700012,,,,
26149,83,-0.8173032999038696,,,,
26199,83,-1.2269072532653809,,,,
26207,83,,0.7069000005722046,1.473528265953064,,
26207,83,,,,0.7586387991905212,0.7336000204086304
26249,84,-1.4469103813171387,,,,
26299,84,-1.7784745693206787,,,,
26349,84,-1.468522548675537,,,,
26399,84,-1.4812997579574585,,,,
26449,84,-1.071301817893982,,,,
26499,84,-1.4306609630584717,,,,
26519,84,,0.7469000220298767,1.206451416015625,,
26519,84,,,,0.7669771909713745,0.786899983882904
26549,85,-1.8470046520233154,,,,
26599,85,-1.8472685813903809,,,,
26649,85,-1.8423917293548584,,,,
