epoch,step,train_loss,val_acc,val_loss,train_acc,test_acc
6,2183,,0.3605000078678131,1.8578871488571167,,
6,2183,,,,0.37680289149284363,0.44909998774528503
7,2199,1.6534825563430786,,,,
7,2249,1.7868027687072754,,,,
7,2299,1.7269068956375122,,,,
7,2349,1.8023333549499512,,,,
7,2399,1.798063039779663,,,,
7,2449,1.7648507356643677,,,,
7,2495,,0.40220001339912415,1.7503249645233154,,
7,2495,,,,0.39548277854919434,0.5406000018119812
8,2499,1.7488974332809448,,,,
8,2549,1.7678898572921753,,,,
8,2599,1.688501000404358,,,,
8,2649,1.6774550676345825,,,,
8,2699,1.8016496896743774,,,,
8,2749,1.7500176429748535,,,,
8,2799,1.7015594244003296,,,,
8,2807,,0.3628000020980835,1.828782558441162,,
8,2807,,,,0.41518929600715637,0.48159998655319214
9,2849,1.7028850317001343,,,,
9,2899,1.789832353591919,,,,
9,2949,1.6833878755569458,,,,
9,2999,1.6021347045898438,,,,
9,3049,1.6136647462844849,,,,
9,3099,1.6304823160171509,,,,
9,3119,,0.41850000619888306,1.7156018018722534,,
9,3119,,,,0.43031349778175354,0.5462999939918518
10,3149,1.6293141841888428,,,,
10,3199,1.7330152988433838,,,,
10,3249,1.6531174182891846,,,,
10,3299,1.5271028280258179,,,,
10,3349,1.5520583391189575,,,,
10,3399,1.5138006210327148,,,,
10,3431,,0.3995000123977661,1.8170615434646606,,
10,3431,,,,0.4450370669364929,0.5192000269889832
11,3449,1.6197001934051514,,,,
11,3499,1.5831304788589478,,,,
11,3549,1.8033407926559448,,,,
11,3599,1.6249221563339233,,,,
11,3649,1.6057337522506714,,,,
11,3699,1.7766828536987305,,,,
11,3743,,0.4129999876022339,1.7240228652954102,,
11,3743,,,,0.45900940895080566,0.5604000091552734
12,3749,1.6377249956130981,,,,
12,3799,1.6714332103729248,,,,
12,3849,1.4669573307037354,,,,
12,3899,1.808835744857788,,,,
12,3949,1.6750943660736084,,,,
12,3999,1.631381869316101,,,,
12,4049,1.7001818418502808,,,,
12,4055,,0.426800012588501,1.7640384435653687,,
12,4055,,,,0.47368288040161133,0.5841000080108643
13,4099,1.606637716293335,,,,
13,4149,1.5334281921386719,,,,
13,4199,1.5176042318344116,,,,
13,4249,1.4731521606445312,,,,
13,4299,1.5006251335144043,,,,
13,4349,1.508253812789917,,,,
13,4367,,0.4108999967575073,1.7763304710388184,,
13,4367,,,,0.48602765798568726,0.5626999735832214
14,4399,1.4852707386016846,,,,
14,4449,1.7222912311553955,,,,
14,4499,1.4139745235443115,,,,
14,4549,1.6276236772537231,,,,
14,4599,1.698851466178894,,,,
14,4649,1.2826013565063477,,,,
14,4679,,0.4616999924182892,1.6427565813064575,,
14,4679,,,,0.4965444803237915,0.6292999982833862
15,4699,1.8046777248382568,,,,
15,4749,1.471104621887207,,,,
15,4799,1.5086236000061035,,,,
15,4849,1.4499789476394653,,,,
15,4899,1.5310626029968262,,,,
15,4949,1.5960478782653809,,,,
15,4991,,0.5049999952316284,1.5431729555130005,,
15,4991,,,,0.4995492696762085,0.6978999972343445
16,4999,1.390176773071289,,,,
16,5049,1.6478991508483887,,,,
16,5099,1.5428330898284912,,,,
16,5149,1.5715194940567017,,,,
16,5199,1.5964502096176147,,,,
16,5249,1.4314820766448975,,,,
16,5299,1.7848613262176514,,,,
16,5303,,0.44859999418258667,1.7037274837493896,,
16,5303,,,,0.5060346722602844,0.5978000164031982
17,5349,1.6071699857711792,,,,
17,5399,1.6220988035202026,,,,
17,5449,1.509971022605896,,,,
17,5499,1.5386422872543335,,,,
17,5549,1.4666438102722168,,,,
17,5599,1.4261963367462158,,,,
17,5615,,0.501800000667572,1.5557928085327148,,
17,5615,,,,0.5134214758872986,0.683899998664856
18,5649,1.4963144063949585,,,,
18,5699,1.462827444076538,,,,
18,5749,1.338334321975708,,,,
18,5799,1.5950790643692017,,,,
18,5849,1.6010494232177734,,,,
18,5899,1.6223514080047607,,,,
18,5927,,0.4636000096797943,1.649703860282898,,
18,5927,,,,0.5130709409713745,0.6322000026702881
19,5949,1.5785815715789795,,,,
19,5999,1.5242701768875122,,,,
19,6049,1.4874851703643799,,,,
19,6099,1.678908109664917,,,,
19,6149,1.5958878993988037,,,,
19,6199,1.4743731021881104,,,,
19,6239,,0.48100000619888306,1.6040468215942383,,
19,6239,,,,0.5161758661270142,0.6452999711036682
20,6249,1.5600107908248901,,,,
20,6299,1.4836527109146118,,,,
20,6349,1.4674586057662964,,,,
20,6399,1.5161488056182861,,,,
20,6449,1.5451935529708862,,,,
20,6499,1.301821231842041,,,,
20,6549,1.5994147062301636,,,,
20,6551,,0.5,1.563494086265564,,
20,6551,,,,0.5204076766967773,0.7116000056266785
21,6599,1.4092293977737427,,,,
21,6649,1.6544588804244995,,,,
21,6699,1.732900619506836,,,,
21,6749,1.5618929862976074,,,,
21,6799,1.5783780813217163,,,,
21,6849,1.5004757642745972,,,,
21,6863,,0.4968000054359436,1.5491230487823486,,
21,6863,,,,0.5255408883094788,0.6672999858856201
22,6899,1.5422760248184204,,,,
22,6949,1.6024463176727295,,,,
22,6999,1.5109513998031616,,,,
22,7049,1.6135308742523193,,,,
22,7099,1.4145230054855347,,,,
22,7149,1.5521796941757202,,,,
22,7175,,0.4959999918937683,1.5710489749908447,,
22,7175,,,,0.5256660580635071,0.6930999755859375
23,7199,1.5524426698684692,,,,
23,7249,1.5055032968521118,,,,
23,7299,1.585317611694336,,,,
23,7349,1.5204582214355469,,,,
23,7399,1.532778024673462,,,,
23,7449,1.508354663848877,,,,
23,7487,,0.5023000240325928,1.579186201095581,,
23,7487,,,,0.52734375,0.6872000098228455
24,7499,1.3941656351089478,,,,
24,7549,1.4044044017791748,,,,
24,7599,1.6166176795959473,,,,
24,7649,1.5331403017044067,,,,
24,7699,1.5800458192825317,,,,
24,7749,1.4281796216964722,,,,
24,7799,1.3982046842575073,,,,
24,7799,,0.4862000048160553,1.6143574714660645,,
24,7799,,,,0.5306740999221802,0.6747999787330627
25,7849,1.6634702682495117,,,,
25,7899,1.4940314292907715,,,,
25,7949,1.4384050369262695,,,,
25,7999,1.5191950798034668,,,,
25,8049,1.5664488077163696,,,,
25,8099,1.6401746273040771,,,,
25,8111,,0.5156000256538391,1.5401136875152588,,
25,8111,,,,0.5326272249221802,0.7224000096321106
26,8149,1.6525568962097168,,,,
26,8199,1.5205039978027344,,,,
26,8249,1.47908616065979,,,,
26,8299,1.5368343591690063,,,,
26,8349,1.6146420240402222,,,,
26,8399,1.5451627969741821,,,,
26,8423,,0.4284000098705292,1.728273630142212,,
26,8423,,,,0.5318509340286255,0.5636000037193298
27,8449,1.444430947303772,,,,
27,8499,1.6332106590270996,,,,
27,8549,1.5137531757354736,,,,
27,8599,1.4938054084777832,,,,
27,8649,1.6284466981887817,,,,
27,8699,1.4710235595703125,,,,
27,8735,,0.5217000246047974,1.5314518213272095,,
27,8735,,,,0.5335286259651184,0.732699990272522
28,8749,1.467121958732605,,,,
28,8799,1.2762513160705566,,,,
28,8849,1.4261624813079834,,,,
28,8899,1.4798216819763184,,,,
28,8949,1.3584601879119873,,,,
28,8999,1.3563354015350342,,,,
28,9047,,0.5095999836921692,1.558513879776001,,
28,9047,,,,0.5335536599159241,0.7135999798774719
29,9049,1.4783458709716797,,,,
29,9099,1.5561296939849854,,,,
29,9149,1.408821702003479,,,,
29,9199,1.2718435525894165,,,,
29,9249,1.5751118659973145,,,,
29,9299,1.4938724040985107,,,,
29,9349,1.460212230682373,,,,
29,9359,,0.5026999711990356,1.5823041200637817,,
29,9359,,,,0.5376602411270142,0.6873999834060669
30,9399,1.5137382745742798,,,,
30,9449,1.3509831428527832,,,,
30,9499,1.4758659601211548,,,,
30,9549,1.515311360359192,,,,
30,9599,1.5021101236343384,,,,
30,9649,1.4360792636871338,,,,
30,9671,,0.5177000164985657,1.5322959423065186,,
30,9671,,,,0.5377604365348816,0.7226999998092651
31,9699,1.4273096323013306,,,,
31,9749,1.390956163406372,,,,
31,9799,1.4137983322143555,,,,
31,9849,1.5456976890563965,,,,
31,9899,1.452832579612732,,,,
31,9949,1.3556621074676514,,,,
31,9983,,0.4867999851703644,1.5939258337020874,,
31,9983,,,,0.5373347401618958,0.6708999872207642
32,9999,1.4839954376220703,,,,
32,10049,1.4787676334381104,,,,
32,10099,1.545007348060608,,,,
32,10149,1.5132838487625122,,,,
32,10199,1.4250967502593994,,,,
32,10249,1.4135373830795288,,,,
32,10295,,0.5177000164985657,1.5305254459381104,,
32,10295,,,,0.5392878651618958,0.7081000208854675
33,10299,1.4062628746032715,,,,
33,10349,1.3883947134017944,,,,
33,10399,1.256805181503296,,,,
33,10449,1.488157033920288,,,,
33,10499,1.4623935222625732,,,,
33,10549,1.5469129085540771,,,,
33,10599,1.4765006303787231,,,,
33,10607,,0.5026000142097473,1.5650469064712524,,
33,10607,,,,0.5401642918586731,0.6948000192642212
34,10649,1.452086329460144,,,,
34,10699,1.5268141031265259,,,,
34,10749,1.453694224357605,,,,
34,10799,1.466007947921753,,,,
34,10849,1.4345535039901733,,,,
34,10899,1.4010733366012573,,,,
34,10919,,0.5128999948501587,1.5447434186935425,,
34,10919,,,,0.5407401919364929,0.7253999710083008
35,10949,1.490614891052246,,,,
35,10999,1.3810946941375732,,,,
35,11049,1.3747138977050781,,,,
35,11099,1.4846630096435547,,,,
35,11149,1.5551973581314087,,,,
35,11199,1.5870107412338257,,,,
35,11231,,0.5084999799728394,1.547218918800354,,
35,11231,,,,0.5411658883094788,0.7096999883651733
36,11249,1.5404402017593384,,,,
36,11299,1.3204461336135864,,,,
36,11349,1.4097455739974976,,,,
36,11399,1.5853196382522583,,,,
36,11449,1.5436193943023682,,,,
36,11499,1.4041616916656494,,,,
36,11543,,0.4837999939918518,1.5948634147644043,,
36,11543,,,,0.5448968410491943,0.6651999950408936
37,11549,1.366138219833374,,,,
37,11599,1.531856656074524,,,,
37,11649,1.5011624097824097,,,,
37,11699,1.468903660774231,,,,
37,11749,1.5698435306549072,,,,
37,11799,1.562899112701416,,,,
37,11849,1.5526573657989502,,,,
37,11855,,0.4959000051021576,1.5854442119598389,,
37,11855,,,,0.5427684187889099,0.6640999913215637
38,11899,1.3873801231384277,,,,
38,11949,1.5188214778900146,,,,
38,11999,1.5518959760665894,,,,
38,12049,1.3781569004058838,,,,
38,12099,1.3651485443115234,,,,
38,12149,1.3836554288864136,,,,
38,12167,,0.5149000287055969,1.5473202466964722,,
38,12167,,,,0.54296875,0.7111999988555908
39,12199,1.4551606178283691,,,,
39,12249,1.3958715200424194,,,,
39,12299,1.3643505573272705,,,,
39,12349,1.4327163696289062,,,,
39,12399,1.420121431350708,,,,
39,12449,1.7011377811431885,,,,
39,12479,,0.5031999945640564,1.566031575202942,,
39,12479,,,,0.5464743375778198,0.6912000179290771
40,12499,1.368691086769104,,,,
40,12549,1.4292408227920532,,,,
40,12599,1.6270517110824585,,,,
40,12649,1.551689624786377,,,,
40,12699,1.300245761871338,,,,
40,12749,1.3179680109024048,,,,
40,12791,,0.5246999859809875,1.5195189714431763,,
40,12791,,,,0.5475260615348816,0.7434999942779541
41,12799,1.4788442850112915,,,,
41,12849,1.5430235862731934,,,,
41,12899,1.4929009675979614,,,,
41,12949,1.4392579793930054,,,,
41,12999,1.391843318939209,,,,
41,13049,1.4199767112731934,,,,
41,13099,1.5338588953018188,,,,
41,13103,,0.49939998984336853,1.583574652671814,,
41,13103,,,,0.5475510954856873,0.7057999968528748
42,13149,1.4063615798950195,,,,
42,13199,1.4055076837539673,,,,
42,13249,1.5831512212753296,,,,
42,13299,1.6217904090881348,,,,
42,13349,1.4569164514541626,,,,
42,13399,1.5872409343719482,,,,
42,13415,,0.4968999922275543,1.5796936750411987,,
42,13415,,,,0.5460987687110901,0.6757000088691711
43,13449,1.360352635383606,,,,
43,13499,1.4402799606323242,,,,
43,13549,1.5533589124679565,,,,
43,13599,1.4789798259735107,,,,
43,13649,1.446410894393921,,,,
43,13699,1.4746952056884766,,,,
43,13727,,0.5339999794960022,1.4993582963943481,,
43,13727,,,,0.5461989045143127,0.7627000212669373
44,13749,1.4554905891418457,,,,
44,13799,1.518524169921875,,,,
44,13849,1.5036286115646362,,,,
44,13899,1.2443416118621826,,,,
44,13949,1.4117798805236816,,,,
44,13999,1.443627119064331,,,,
44,14039,,0.48840001225471497,1.587934970855713,,
44,14039,,,,0.5485777258872986,0.6735000014305115
45,14049,1.6227355003356934,,,,
45,14099,1.195772409439087,,,,
45,14149,1.3955326080322266,,,,
45,14199,1.5699408054351807,,,,
45,14249,1.4218069314956665,,,,
45,14299,1.4720393419265747,,,,
45,14349,1.4219313859939575,,,,
45,14351,,0.5288000106811523,1.5176935195922852,,
45,14351,,,,0.5498297214508057,0.7591000199317932
46,14399,1.4735057353973389,,,,
46,14449,1.4420294761657715,,,,
46,14499,1.5014574527740479,,,,
46,14549,1.2968099117279053,,,,
46,14599,1.4702609777450562,,,,
46,14649,1.3809666633605957,,,,
46,14663,,0.5216000080108643,1.5330437421798706,,
46,14663,,,,0.5486277937889099,0.718500018119812
47,14699,1.3389205932617188,,,,
47,14749,1.7226210832595825,,,,
47,14799,1.1825525760650635,,,,
47,14849,1.4310635328292847,,,,
47,14899,1.523480772972107,,,,
47,14949,1.327526569366455,,,,
47,14975,,0.513700008392334,1.5504318475723267,,
47,14975,,,,0.5472506284713745,0.7114999890327454
48,14999,1.4028514623641968,,,,
48,15049,1.4994279146194458,,,,
48,15099,1.4875279664993286,,,,
48,15149,1.432822823524475,,,,
48,15199,1.4525392055511475,,,,
48,15249,1.3883466720581055,,,,
48,15287,,0.5162000060081482,1.5373157262802124,,
48,15287,,,,0.5483273267745972,0.7368000149726868
49,15299,1.4317399263381958,,,,
49,15349,1.4139516353607178,,,,
49,15399,1.439193606376648,,,,
49,15449,1.4742701053619385,,,,
49,15499,1.521388292312622,,,,
49,15549,1.4694119691848755,,,,
49,15599,1.3896870613098145,,,,
49,15599,,0.5181999802589417,1.5026603937149048,,
49,15599,,,,0.551682710647583,0.7210999727249146
50,15649,1.4272756576538086,,,,
50,15699,1.552382230758667,,,,
50,15749,1.553688406944275,,,,
50,15799,1.452919840812683,,,,
50,15849,1.4539101123809814,,,,
50,15899,1.52867591381073,,,,
50,15911,,0.5141000151634216,1.5462143421173096,,
50,15911,,,,0.5523086786270142,0.72079998254776
51,15949,1.4490832090377808,,,,
51,15999,1.4128670692443848,,,,
51,16049,1.5180132389068604,,,,
51,16099,1.4335366487503052,,,,
51,16149,1.5193352699279785,,,,
51,16199,1.2481176853179932,,,,
51,16223,,0.5321999788284302,1.4987850189208984,,
51,16223,,,,0.5529096722602844,0.7436000108718872
52,16249,1.3283448219299316,,,,
52,16299,1.5620861053466797,,,,
52,16349,1.4963661432266235,,,,
52,16399,1.4010341167449951,,,,
52,16449,1.4066969156265259,,,,
52,16499,1.3625388145446777,,,,
52,16535,,0.5234000086784363,1.51246976852417,,
52,16535,,,,0.5509565472602844,0.7282999753952026
53,16549,1.5172345638275146,,,,
53,16599,1.4793188571929932,,,,
53,16649,1.2617720365524292,,,,
53,16699,1.6528151035308838,,,,
53,16749,1.4957008361816406,,,,
53,16799,1.3431739807128906,,,,
53,16847,,0.5074999928474426,1.5640960931777954,,
53,16847,,,,0.5548878312110901,0.7095000147819519
54,16849,1.3369652032852173,,,,
54,16899,1.3851670026779175,,,,
54,16949,1.4808624982833862,,,,
54,16999,1.2388135194778442,,,,
54,17049,1.420337200164795,,,,
54,17099,1.3727707862854004,,,,
54,17149,1.3562067747116089,,,,
54,17159,,0.5245000123977661,1.5173871517181396,,
54,17159,,,,0.55078125,0.7325000166893005
55,17199,1.6304903030395508,,,,
55,17249,1.4751189947128296,,,,
55,17299,1.2931289672851562,,,,
55,17349,1.371814250946045,,,,
55,17399,1.6415835618972778,,,,
55,17449,1.0927411317825317,,,,
55,17471,,0.5133000016212463,1.555368423461914,,
55,17471,,,,0.554612398147583,0.7254999876022339
56,17499,1.5835555791854858,,,,
56,17549,1.42743980884552,,,,
56,17599,1.4989956617355347,,,,
56,17649,1.4207578897476196,,,,
56,17699,1.5793721675872803,,,,
56,17749,1.6102149486541748,,,,
56,17783,,0.4846999943256378,1.6342098712921143,,
56,17783,,,,0.5531100034713745,0.6790000200271606
57,17799,1.4667900800704956,,,,
57,17849,1.4312634468078613,,,,
57,17899,1.4479390382766724,,,,
57,17949,1.452947735786438,,,,
57,17999,1.346364974975586,,,,
57,18049,1.476759910583496,,,,
57,18095,,0.5320000052452087,1.5055299997329712,,
57,18095,,,,0.5536608695983887,0.7476000189781189
58,18099,1.471003532409668,,,,
58,18149,1.4856842756271362,,,,
58,18199,1.3636035919189453,,,,
58,18249,1.3276267051696777,,,,
58,18299,1.3377857208251953,,,,
58,18349,1.4725418090820312,,,,
58,18399,1.6764655113220215,,,,
58,18407,,0.4934999942779541,1.590116024017334,,
58,18407,,,,0.5539363026618958,0.6966999769210815
59,18449,1.340691089630127,,,,
59,18499,1.4475767612457275,,,,
59,18549,1.320102334022522,,,,
59,18599,1.3421392440795898,,,,
59,18649,1.5424058437347412,,,,
59,18699,1.424315094947815,,,,
59,18719,,0.5174999833106995,1.5218743085861206,,
59,18719,,,,0.5526091456413269,0.7087000012397766
60,18749,1.3982608318328857,,,,
60,18799,1.4089536666870117,,,,
60,18849,1.1809015274047852,,,,
60,18899,1.2756290435791016,,,,
60,18949,1.4150443077087402,,,,
60,18999,1.1804652214050293,,,,
60,19031,,0.5794000029563904,1.3997859954833984,,
60,19031,,,,0.5916215777397156,0.8305000066757202
61,19049,1.2191705703735352,,,,
61,19099,1.3149268627166748,,,,
61,19149,1.270645022392273,,,,
61,19199,1.162026047706604,,,,
61,19249,1.3371325731277466,,,,
61,19299,1.3999899625778198,,,,
61,19343,,0.5766000151634216,1.4085508584976196,,
61,19343,,,,0.6068459749221802,0.8252000212669373
62,19349,1.323649525642395,,,,
62,19399,1.2576292753219604,,,,
62,19449,1.3078925609588623,,,,
62,19499,1.2209128141403198,,,,
62,19549,1.1408329010009766,,,,
62,19599,1.1413522958755493,,,,
62,19649,1.2104696035385132,,,,
62,19655,,0.5777000188827515,1.4089992046356201,,
62,19655,,,,0.615234375,0.8260999917984009
63,19699,1.2106869220733643,,,,
63,19749,1.3423097133636475,,,,
63,19799,1.1089355945587158,,,,
63,19849,1.2575843334197998,,,,
63,19899,1.2512083053588867,,,,
63,19949,1.2765225172042847,,,,
63,19967,,0.5748999714851379,1.4203109741210938,,
63,19967,,,,0.6204677224159241,0.8134999871253967
64,19999,1.5380117893218994,,,,
64,20049,1.3548004627227783,,,,
64,20099,1.1777480840682983,,,,
64,20149,1.3322827816009521,,,,
64,20199,1.084618330001831,,,,
64,20249,1.329957365989685,,,,
64,20279,,0.573199987411499,1.4282658100128174,,
64,20279,,,,0.6255258321762085,0.8033999800682068
65,20299,1.1279754638671875,,,,
65,20349,1.2751895189285278,,,,
65,20399,1.2051219940185547,,,,
65,20449,1.3392952680587769,,,,
65,20499,1.1846904754638672,,,,
65,20549,1.1295658349990845,,,,
65,20591,,0.564300000667572,1.4440783262252808,,
65,20591,,,,0.6310597062110901,0.7921000123023987
66,20599,1.1930303573608398,,,,
66,20649,0.9561731219291687,,,,
66,20699,1.2211010456085205,,,,
66,20749,1.2745085954666138,,,,
66,20799,1.3804277181625366,,,,
66,20849,1.118213415145874,,,,
66,20899,1.4300775527954102,,,,
66,20903,,0.5613999962806702,1.4504468441009521,,
66,20903,,,,0.6365184187889099,0.7821999788284302
67,20949,1.1263519525527954,,,,
67,20999,1.1672474145889282,,,,
67,21049,1.0280308723449707,,,,
67,21099,1.2202433347702026,,,,
67,21149,1.1182552576065063,,,,
67,21199,1.0731557607650757,,,,
67,21215,,0.5636000037193298,1.4676522016525269,,
67,21215,,,,0.641526460647583,0.7929999828338623
68,21249,1.1725133657455444,,,,
68,21299,1.2078903913497925,,,,
68,21349,1.243224859237671,,,,
68,21399,1.0238609313964844,,,,
68,21449,1.123186707496643,,,,
68,21499,1.155904769897461,,,,
68,21527,,0.5597000122070312,1.4769766330718994,,
68,21527,,,,0.6466096043586731,0.7829999923706055
69,21549,1.1240081787109375,,,,
69,21599,1.1744493246078491,,,,
69,21649,1.1566904783248901,,,,
69,21699,1.2198834419250488,,,,
69,21749,1.0474575757980347,,,,
69,21799,1.197421669960022,,,,
69,21839,,0.5587000250816345,1.4826581478118896,,
69,21839,,,,0.6500901579856873,0.7817000150680542
70,21849,1.218614935874939,,,,
70,21899,1.160664439201355,,,,
70,21949,1.0235432386398315,,,,
70,21999,1.3618768453598022,,,,
70,22049,1.1505353450775146,,,,
70,22099,1.0743013620376587,,,,
70,22149,1.2787326574325562,,,,
70,22151,,0.5515000224113464,1.5066817998886108,,
70,22151,,,,0.656174898147583,0.763700008392334
71,22199,1.2699625492095947,,,,
71,22249,1.0088727474212646,,,,
71,22299,1.136749029159546,,,,
71,22349,1.3054479360580444,,,,
71,22399,1.0724985599517822,,,,
71,22449,1.0966908931732178,,,,
71,22463,,0.5468999743461609,1.5266224145889282,,
71,22463,,,,0.6602563858032227,0.7565000057220459
72,22499,1.0956087112426758,,,,
72,22549,1.084513545036316,,,,
72,22599,1.074917197227478,,,,
72,22649,1.2851589918136597,,,,
72,22699,1.1789079904556274,,,,
72,22749,1.2617624998092651,,,,
72,22775,,0.5389999747276306,1.5316756963729858,,
72,22775,,,,0.6645632982254028,0.7520999908447266
73,22799,0.9810073375701904,,,,
73,22849,1.0136806964874268,,,,
73,22899,0.9878714680671692,,,,
73,22949,1.1256964206695557,,,,
73,22999,1.0498733520507812,,,,
73,23049,1.1064940690994263,,,,
73,23087,,0.5523999929428101,1.544007658958435,,
73,23087,,,,0.6686198115348816,0.7659000158309937
74,23099,1.2189759016036987,,,,
74,23149,1.1576108932495117,,,,
74,23199,1.1257288455963135,,,,
74,23249,1.188708782196045,,,,
74,23299,0.9504054188728333,,,,
74,23349,1.0469903945922852,,,,
74,23399,1.0936012268066406,,,,
74,23399,,0.5357000231742859,1.5855114459991455,,
74,23399,,,,0.6760316491127014,0.7574999928474426
75,23449,1.0817781686782837,,,,
75,23499,1.1920427083969116,,,,
75,23549,1.16117262840271,,,,
75,23599,1.1168099641799927,,,,
75,23649,1.0435314178466797,,,,
75,23699,1.1472512483596802,,,,
75,23711,,0.5339999794960022,1.5792843103408813,,
75,23711,,,,0.6744040250778198,0.7459999918937683
76,23749,0.9286444187164307,,,,
76,23799,1.1564980745315552,,,,
76,23849,1.1008501052856445,,,,
76,23899,1.2666133642196655,,,,
76,23949,1.1265360116958618,,,,
76,23999,1.1592118740081787,,,,
76,24023,,0.5284000039100647,1.5952411890029907,,
76,24023,,,,0.6789363026618958,0.718500018119812
77,24049,1.003030776977539,,,,
77,24099,1.0444070100784302,,,,
77,24149,1.0251405239105225,,,,
77,24199,1.2613548040390015,,,,
77,24249,1.1436649560928345,,,,
77,24299,0.9294398427009583,,,,
77,24335,,0.5278000235557556,1.6171705722808838,,
77,24335,,,,0.6855218410491943,0.7476000189781189
78,24349,1.0151793956756592,,,,
78,24399,1.036661982536316,,,,
78,24449,1.2295633554458618,,,,
78,24499,0.8193795084953308,,,,
78,24549,1.0559666156768799,,,,
78,24599,1.0168739557266235,,,,
78,24647,,0.5335999727249146,1.6354098320007324,,
78,24647,,,,0.6890023946762085,0.732699990272522
79,24649,0.8731660842895508,,,,
79,24699,1.0210837125778198,,,,
79,24749,1.2853773832321167,,,,
79,24799,0.9851548075675964,,,,
79,24849,1.07603120803833,,,,
79,24899,1.371451735496521,,,,
79,24949,1.1974321603775024,,,,
79,24959,,0.515500009059906,1.656375765800476,,
79,24959,,,,0.6891526579856873,0.7142000198364258
80,24999,0.925303041934967,,,,
80,25049,0.9400578141212463,,,,
80,25099,1.2649130821228027,,,,
80,25149,0.9248197674751282,,,,
80,25199,1.0130821466445923,,,,
80,25249,0.9505414962768555,,,,
80,25271,,0.5192999839782715,1.6597719192504883,,
80,25271,,,,0.6965394616127014,0.7087000012397766
81,25299,0.9440159797668457,,,,
81,25349,1.0234122276306152,,,,
81,25399,1.0844628810882568,,,,
81,25449,0.9868525862693787,,,,
81,25499,0.8811948895454407,,,,
81,25549,1.1495393514633179,,,,
81,25583,,0.5220999717712402,1.6573927402496338,,
81,25583,,,,0.7002954483032227,0.7225000262260437
82,25599,1.1147243976593018,,,,
82,25649,0.8393449783325195,,,,
82,25699,1.0191564559936523,,,,
82,25749,1.006804347038269,,,,
82,25799,0.8785998821258545,,,,
82,25849,1.0723681449890137,,,,
82,25895,,0.5332000255584717,1.6998484134674072,,
82,25895,,,,0.7017979025840759,0.7432000041007996
83,25899,0.8499667644500732,,,,
83,25949,1.2419545650482178,,,,
83,25999,0.9830549955368042,,,,
83,26049,1.010453224182129,,,,
83,26099,0.8648170828819275,,,,
83,26149,0.9665349721908569,,,,
83,26199,0.929767370223999,,,,
83,26207,,0.5005999803543091,1.7995156049728394,,
83,26207,,,,0.7109625339508057,0.6746000051498413
84,26249,0.8645054697990417,,,,
84,26299,1.1467475891113281,,,,
84,26349,1.0032700300216675,,,,
84,26399,0.8688634634017944,,,,
84,26449,1.1414965391159058,,,,
84,26499,0.9531518220901489,,,,
84,26519,,0.5102999806404114,1.7567404508590698,,
84,26519,,,,0.7126151919364929,0.6887999773025513
85,26549,0.7602341175079346,,,,
85,26599,0.8348561525344849,,,,
85,26649,1.009205937385559,,,,
85,26699,1.0084015130996704,,,,
85,26749,0.8556309342384338,,,,
85,26799,1.2028650045394897,,,,
85,26831,,0.5166000127792358,1.7355384826660156,,
85,26831,,,,0.714918851852417,0.6944000124931335
