epoch,train_loss,step,val_acc,val_loss,test_acc,train_acc
0,2.0789778232574463,49,,,,
0,1.8313069343566895,99,,,,
0,1.550713062286377,149,,,,
0,1.5090378522872925,199,,,,
0,1.6194641590118408,249,,,,
0,1.3995239734649658,299,,,,
0,,311,0.5037999749183655,1.4188143014907837,,
0,,311,,,0.51419997215271,0.3827373683452606
1,1.1983833312988281,349,,,,
1,1.3931406736373901,399,,,,
1,1.3599789142608643,449,,,,
1,1.3618969917297363,499,,,,
1,1.1879801750183105,549,,,,
1,1.235783576965332,599,,,,
1,,623,0.5583999752998352,1.325934648513794,,
1,,623,,,0.5877000093460083,0.5513321161270142
2,1.0676524639129639,649,,,,
2,1.1236753463745117,699,,,,
2,1.0262885093688965,749,,,,
2,1.432166337966919,799,,,,
2,0.8167192935943604,849,,,,
2,1.067430019378662,899,,,,
2,,935,0.6758000254631042,1.028645396232605,,
2,,935,,,0.7016000151634216,0.6556239724159241
3,0.8864967226982117,949,,,,
3,0.9034097194671631,999,,,,
3,0.8252816200256348,1049,,,,
3,0.8631503582000732,1099,,,,
3,0.9230974912643433,1149,,,,
3,0.8089752197265625,1199,,,,
3,,1247,0.6640999913215637,1.0651217699050903,,
3,,1247,,,0.6926000118255615,0.7036007642745972
4,0.7933579683303833,1249,,,,
4,0.92197585105896,1299,,,,
4,0.8832343816757202,1349,,,,
4,0.7629426717758179,1399,,,,
4,0.7338919639587402,1449,,,,
4,0.7252715826034546,1499,,,,
4,1.0791137218475342,1549,,,,
4,,1559,0.7110999822616577,0.9085756540298462,,
4,,1559,,,0.7502999901771545,0.7327223420143127
5,0.6259033679962158,1599,,,,
5,0.6671318411827087,1649,,,,
5,1.042602300643921,1699,,,,
5,0.7972660064697266,1749,,,,
5,0.6327526569366455,1799,,,,
5,0.9205678701400757,1849,,,,
5,,1871,0.728600025177002,0.8837481737136841,,
5,,1871,,,0.7609999775886536,0.7569360733032227
6,0.8036697506904602,1899,,,,
6,0.735599160194397,1949,,,,
6,0.7212461829185486,1999,,,,
6,0.8694866895675659,2049,,,,
6,0.893031895160675,2099,,,,
6,0.6106258630752563,2149,,,,
6,,2183,0.7487999796867371,0.8235026597976685,,
6,,2183,,,0.7847999930381775,0.7722856402397156
7,0.5764029026031494,2199,,,,
7,0.9130231142044067,2249,,,,
7,0.7146549820899963,2299,,,,
7,0.6038327217102051,2349,,,,
7,0.5679783821105957,2399,,,,
7,0.7408600449562073,2449,,,,
7,,2495,0.7833999991416931,0.7111325263977051,,
7,,2495,,,0.8266000151634216,0.7883363366127014
8,0.5838424563407898,2499,,,,
8,0.6684061288833618,2549,,,,
8,0.7039673328399658,2599,,,,
8,0.669525146484375,2649,,,,
8,0.6831061244010925,2699,,,,
8,0.6280806064605713,2749,,,,
8,0.449180543422699,2799,,,,
8,,2807,0.7730000019073486,0.7517312169075012,,
8,,2807,,,0.8140000104904175,0.799879789352417
9,0.6065196990966797,2849,,,,
9,0.7472898960113525,2899,,,,
9,0.4802934229373932,2949,,,,
9,0.607142984867096,2999,,,,
9,0.7211325168609619,3049,,,,
9,0.6519244909286499,3099,,,,
9,,3119,0.7763000130653381,0.7597435712814331,,
9,,3119,,,0.8137000203132629,0.8054136633872986
10,0.45509791374206543,3149,,,,
10,0.7488880753517151,3199,,,,
10,0.6242856979370117,3249,,,,
10,0.5415027141571045,3299,,,,
10,0.652877926826477,3349,,,,
10,0.6365533471107483,3399,,,,
10,,3431,0.777999997138977,0.7714700698852539,,
10,,3431,,,0.8159999847412109,0.8147035241127014
11,0.17692258954048157,3449,,,,
11,0.27607032656669617,3499,,,,
11,0.1736067533493042,3549,,,,
11,0.13656750321388245,3599,,,,
11,0.23432934284210205,3649,,,,
11,-0.06673917174339294,3699,,,,
11,,3743,0.7621999979019165,0.2637787461280823,,
11,,3743,,,0.796999990940094,0.7923176884651184
12,-0.8629781007766724,3749,,,,
