step,epoch,train_loss,test_acc,train_acc
5299,13,0.2057095766067505,,
5349,13,0.07315397262573242,,
5399,13,-0.027063965797424316,,
5449,13,0.2468806505203247,,
5459,13,,0.6865000128746033,0.6553285121917725
5499,14,-0.06736588478088379,,
5549,14,-0.5094708204269409,,
5599,14,-0.3589218854904175,,
5649,14,-0.7466648817062378,,
5699,14,-0.1051335334777832,,
5749,14,-0.5385414361953735,,
5799,14,-0.618615984916687,,
5849,14,-0.7301456928253174,,
5849,14,,0.7163000106811523,0.6615184545516968
5899,15,-0.46573400497436523,,
5949,15,-0.6294381618499756,,
5999,15,-0.3126392364501953,,
6049,15,-0.998276948928833,,
6099,15,-1.3852851390838623,,
6149,15,-1.2059131860733032,,
6199,15,-1.1252607107162476,,
6239,15,,0.7085000276565552,0.6648637652397156
6249,16,-1.3654024600982666,,
6299,16,-1.7735834121704102,,
6349,16,-2.243692398071289,,
6399,16,-1.5950895547866821,,
6449,16,-1.3233978748321533,,
6499,16,-1.348905324935913,,
6549,16,-1.330923080444336,,
6599,16,-1.7991142272949219,,
6629,16,,0.7218000292778015,0.6754006147384644
6649,17,-2.3654372692108154,,
6699,17,-2.583393096923828,,
6749,17,-1.7488713264465332,,
6799,17,-2.1639280319213867,,
6849,17,-2.2268142700195312,,
6899,17,-2.51190447807312,,
6949,17,-2.0543041229248047,,
6999,17,-2.236462116241455,,
7019,17,,0.6757000088691711,0.6785055994987488
7049,18,-2.339263677597046,,
7099,18,-2.6336169242858887,,
7149,18,-3.016484260559082,,
7199,18,-2.7782657146453857,,
7249,18,-2.8923892974853516,,
7299,18,-2.8493499755859375,,
7349,18,-2.906538486480713,,
7399,18,-2.6935949325561523,,
7409,18,,0.7440000176429749,0.6833934187889099
7449,19,-3.344064712524414,,
7499,19,-2.7629284858703613,,
7549,19,-3.3681440353393555,,
7599,19,-3.164954662322998,,
7649,19,-4.066294193267822,,
7699,19,-3.8766393661499023,,
7749,19,-3.045522928237915,,
7799,19,-3.6367335319519043,,
7799,19,,0.7383999824523926,0.685817301273346
7849,20,-3.620048761367798,,
7899,20,-3.6149027347564697,,
7949,20,-4.097945213317871,,
7999,20,-4.135079383850098,,
8049,20,-3.5485692024230957,,
8099,20,-4.061366081237793,,
8149,20,-3.963991403579712,,
8189,20,,0.7699000239372253,0.6909254789352417
8199,21,-4.232854843139648,,
8249,21,-4.496264457702637,,
8299,21,-4.359237194061279,,
8349,21,-4.302394866943359,,
8399,21,-4.676994800567627,,
8449,21,-4.031205654144287,,
8499,21,-4.307638168334961,,
8549,21,-4.62269401550293,,
8579,21,,0.6225000023841858,0.6954527497291565
8599,22,-5.040349960327148,,
8649,22,-4.775031089782715,,
8699,22,-5.41346549987793,,
8749,22,-5.953807830810547,,
8799,22,-5.612601280212402,,
8849,22,-4.800143241882324,,
8899,22,-6.10390043258667,,
8949,22,-5.234647750854492,,
8969,22,,0.7501999735832214,0.6967548131942749
8999,23,-5.734811782836914,,
9049,23,-5.368799209594727,,
9099,23,-6.742061138153076,,
9149,23,-4.8112640380859375,,
9199,23,-5.8532257080078125,,
9249,23,-5.931944847106934,,
9299,23,-5.74686336517334,,
9349,23,-5.888095378875732,,
9359,23,,0.7530999779701233,0.6983774304389954
9399,24,-6.991271018981934,,
9449,24,-6.487142562866211,,
9499,24,-6.298767566680908,,
9549,24,-6.883048057556152,,
9599,24,-5.958728790283203,,
9649,24,-6.526634216308594,,
9699,24,-6.376245498657227,,
9749,24,-5.998457908630371,,
9749,24,,0.7739999890327454,0.7022435665130615
9799,25,-7.349405288696289,,
9849,25,-6.64192008972168,,
9899,25,-7.489627361297607,,
9949,25,-6.561912536621094,,
9999,25,-7.976181507110596,,
10049,25,-6.992372512817383,,
10099,25,-7.153265953063965,,
10139,25,,0.7646999955177307,0.7062299847602844
10149,26,-7.803805351257324,,
10199,26,-8.535083770751953,,
10249,26,-7.822098731994629,,
10299,26,-7.662508964538574,,
10349,26,-7.856868267059326,,
10399,26,-7.921372413635254,,
10449,26,-7.910301208496094,,
10499,26,-7.663856029510498,,
10529,26,,0.7688999772071838,0.7059895992279053
10549,27,-8.376824378967285,,
10599,27,-8.523674964904785,,
10649,27,-8.482535362243652,,
10699,27,-8.34834098815918,,
10749,27,-8.41305160522461,,
10799,27,-9.01120662689209,,
10849,27,-8.84087085723877,,
10899,27,-9.101865768432617,,
10919,27,,0.7932999730110168,0.7077123522758484
10949,28,-9.031465530395508,,
10999,28,-9.333147048950195,,
11049,28,-9.395134925842285,,
11099,28,-9.566549301147461,,
11149,28,-9.213357925415039,,
11199,28,-8.495805740356445,,
11249,28,-8.906198501586914,,
11299,28,-8.983513832092285,,
11309,28,,0.7605000138282776,0.7089543342590332
11349,29,-9.43688678741455,,
11399,29,-9.413233757019043,,
11449,29,-8.554349899291992,,
11499,29,-10.100603103637695,,
11549,29,-9.387619972229004,,
11599,29,-9.797676086425781,,
11649,29,-9.996777534484863,,
11699,29,-9.675616264343262,,
11699,29,,0.7731000185012817,0.7117788195610046
11749,30,-10.764671325683594,,
11799,30,-9.49836540222168,,
11849,30,-11.107787132263184,,
11899,30,-10.577817916870117,,
11949,30,-10.503994941711426,,
11999,30,-9.708407402038574,,
12049,30,-10.771245002746582,,
12089,30,,0.786899983882904,0.7115585207939148
12099,31,-11.463495254516602,,
12149,31,-10.967470169067383,,
12199,31,-10.46595573425293,,
12249,31,-10.873619079589844,,
12299,31,-11.004591941833496,,
12349,31,-10.693435668945312,,
12399,31,-11.038429260253906,,
12449,31,-10.822484970092773,,
12479,31,,0.7120000123977661,0.71484375
12499,32,-12.357421875,,
12549,32,-12.11855697631836,,
12599,32,-11.478504180908203,,
12649,32,-10.680902481079102,,
12699,32,-11.869163513183594,,
12749,32,-12.248641967773438,,
12799,32,-11.61555290222168,,
12849,32,-12.29024600982666,,
12869,32,,0.7508000135421753,0.7150240540504456
12899,33,-12.087729454040527,,
12949,33,-12.527070045471191,,
12999,33,-11.766983032226562,,
13049,33,-12.571168899536133,,
13099,33,-12.464841842651367,,
13149,33,-12.71096134185791,,
13199,33,-12.86651611328125,,
13249,33,-11.646297454833984,,
13259,33,,0.7849000096321106,0.7167468070983887
13299,34,-12.419037818908691,,
13349,34,-13.390134811401367,,
13399,34,-12.774582862854004,,
13449,34,-12.170331001281738,,
13499,34,-12.752588272094727,,
13549,34,-13.483529090881348,,
13599,34,-13.696866989135742,,
13649,34,-12.892391204833984,,
13649,34,,0.7657999992370605,0.7165865302085876
13699,35,-13.4537992477417,,
13749,35,-14.49549674987793,,
13799,35,-13.787001609802246,,
13849,35,-13.550084114074707,,
13899,35,-14.398494720458984,,
13949,35,-13.686779975891113,,
13999,35,-13.227940559387207,,
14039,35,,0.7408000230789185,0.7176682949066162
14049,36,-14.261306762695312,,
14099,36,-14.14132022857666,,
14149,36,-15.035165786743164,,
14199,36,-15.142730712890625,,
14249,36,-14.784814834594727,,
14299,36,-14.794007301330566,,
14349,36,-14.185211181640625,,
14399,36,-14.44907283782959,,
14429,36,,0.8126999735832214,0.7167468070983887
14449,37,-15.8702392578125,,
14499,37,-13.989352226257324,,
14549,37,-15.185257911682129,,
14599,37,-15.26763916015625,,
14649,37,-15.078950881958008,,
14699,37,-14.730913162231445,,
14749,37,-14.612737655639648,,
14799,37,-14.256550788879395,,
14819,37,,0.7084000110626221,0.7171474099159241
14849,38,-15.22277545928955,,
14899,38,-15.398064613342285,,
14949,38,-15.749568939208984,,
14999,38,-15.457269668579102,,
15049,38,-15.428842544555664,,
15099,38,-15.011407852172852,,
15149,38,-14.965042114257812,,
15199,38,-15.538436889648438,,
15209,38,,0.7552000284194946,0.7167668342590332
15249,39,-16.10127830505371,,
15299,39,-16.29241180419922,,
15349,39,-16.62126350402832,,
15399,39,-16.649431228637695,,
15449,39,-16.861520767211914,,
15499,39,-15.316556930541992,,
15549,39,-16.760068893432617,,
15599,39,-16.885347366333008,,
15599,39,,0.7746999859809875,0.717227578163147
15649,40,-16.5128116607666,,
15699,40,-17.01958656311035,,
15749,40,-16.45700454711914,,
15799,40,-16.68262481689453,,
15849,40,-16.438064575195312,,
15899,40,-17.230201721191406,,
15949,40,-16.595434188842773,,
15989,40,,0.8026000261306763,0.7171875238418579
15999,41,-17.430755615234375,,
16049,41,-17.658039093017578,,
16099,41,-17.178733825683594,,
16149,41,-17.56124496459961,,
16199,41,-16.917016983032227,,
16249,41,-17.27768325805664,,
16299,41,-17.13325309753418,,
16349,41,-17.21536636352539,,
16379,41,,0.7281000018119812,0.7195712924003601
16399,42,-16.3580322265625,,
16449,42,-16.595552444458008,,
16499,42,-17.491878509521484,,
16549,42,-17.030410766601562,,
16599,42,-17.865957260131836,,
16649,42,-17.168710708618164,,
16699,42,-15.880329132080078,,
16749,42,-16.543567657470703,,
16769,42,,0.7850000262260437,0.7205128073692322
16799,43,-15.792655944824219,,
16849,43,-16.479055404663086,,
16899,43,-17.622997283935547,,
16949,43,-17.351808547973633,,
16999,43,-17.24106788635254,,
17049,43,-17.623321533203125,,
17099,43,-17.39160919189453,,
17149,43,-17.219743728637695,,
17159,43,,0.7566999793052673,0.7193509340286255
17199,44,-16.997690200805664,,
17249,44,-17.176355361938477,,
17299,44,-17.166797637939453,,
17349,44,-15.96175765991211,,
17399,44,-16.955766677856445,,
17449,44,-17.048612594604492,,
17499,44,-17.011714935302734,,
17549,44,-17.609670639038086,,
17549,44,,0.7487000226974487,0.722495973110199
17599,45,-16.669803619384766,,
17649,45,-17.030508041381836,,
17699,45,-17.732837677001953,,
17749,45,-17.455379486083984,,
17799,45,-17.53154945373535,,
17849,45,-17.094696044921875,,
17899,45,-17.038978576660156,,
17939,45,,0.8090999722480774,0.7219350934028625
17949,46,-16.44774627685547,,
17999,46,-16.5653076171875,,
18049,46,-16.251340866088867,,
18099,46,-15.618786811828613,,
18149,46,-17.616365432739258,,
18199,46,-17.281105041503906,,
18249,46,-17.486095428466797,,
18299,46,-16.82509422302246,,
18329,46,,0.7653999924659729,0.719651460647583
18349,47,-18.206756591796875,,
18399,47,-16.112680435180664,,
18449,47,-17.638456344604492,,
18499,47,-16.624406814575195,,
18549,47,-17.13998794555664,,
18599,47,-16.455814361572266,,
18649,47,-17.929012298583984,,
18699,47,-17.105817794799805,,
18719,47,,0.7975000143051147,0.7213341593742371
18749,48,-16.524343490600586,,
18799,48,-16.98796272277832,,
18849,48,-17.100929260253906,,
18899,48,-17.902034759521484,,
18949,48,-16.928611755371094,,
18999,48,-17.63262939453125,,
19049,48,-16.73941993713379,,
19099,48,-17.568683624267578,,
19109,48,,0.7663999795913696,0.7232171297073364
19149,49,-16.71925926208496,,
19199,49,-16.797286987304688,,
19249,49,-17.073022842407227,,
19299,49,-16.57347297668457,,
19349,49,-17.015092849731445,,
19399,49,-17.353878021240234,,
19449,49,-17.556432723999023,,
19499,49,-16.95281410217285,,
19499,49,,0.8087999820709229,0.7215945720672607
19549,50,-17.356863021850586,,
19599,50,-16.503265380859375,,
19649,50,-17.888240814208984,,
19699,50,-17.785816192626953,,
19749,50,-16.049036026000977,,
19799,50,-16.819955825805664,,
19849,50,-16.700653076171875,,
19889,50,,0.7732999920845032,0.7211538553237915
19899,51,-17.1783390045166,,
19949,51,-17.742351531982422,,
19999,51,-17.59867286682129,,
20049,51,-17.030895233154297,,
20099,51,-16.99932861328125,,
20149,51,-16.677675247192383,,
20199,51,-16.178659439086914,,
20249,51,-16.926258087158203,,
20279,51,,0.767300009727478,0.7235376834869385
20299,52,-16.986495971679688,,
20349,52,-17.41549301147461,,
20399,52,-16.66790008544922,,
20449,52,-16.982730865478516,,
20499,52,-17.32371711730957,,
20549,52,-16.508838653564453,,
20599,52,-16.856464385986328,,
20649,52,-16.57805061340332,,
20669,52,,0.7688000202178955,0.7226762771606445
20699,53,-17.409223556518555,,
20749,53,-17.453441619873047,,
20799,53,-17.66569709777832,,
20849,53,-17.91603660583496,,
20899,53,-17.077972412109375,,
20949,53,-16.506080627441406,,
20999,53,-16.534151077270508,,
21049,53,-17.709009170532227,,
21059,53,,0.777400016784668,0.7223758101463318
21099,54,-16.575929641723633,,
21149,54,-16.486610412597656,,
21199,54,-17.95533561706543,,
21249,54,-17.184389114379883,,
21299,54,-17.601205825805664,,
21349,54,-16.93203353881836,,
21399,54,-17.66626739501953,,
21449,54,-16.804780960083008,,
21449,54,,0.8166000247001648,0.7245993614196777
21499,55,-16.966808319091797,,
21549,55,-17.293869018554688,,
21599,55,-16.72411346435547,,
21649,55,-16.80853843688965,,
21699,55,-17.07577133178711,,
21749,55,-16.708293914794922,,
21799,55,-16.839893341064453,,
21839,55,,0.7480000257492065,0.7176081538200378
21849,56,-17.326000213623047,,
21899,56,-17.32577133178711,,
21949,56,-17.191537857055664,,
21999,56,-16.525527954101562,,
22049,56,-16.40459442138672,,
22099,56,-17.249425888061523,,
22149,56,-17.107763290405273,,
22199,56,-17.088146209716797,,
22229,56,,0.8050000071525574,0.7229967713356018
22249,57,-17.032129287719727,,
22299,57,-16.534114837646484,,
22349,57,-17.268226623535156,,
22399,57,-16.872547149658203,,
22449,57,-17.21831512451172,,
22499,57,-17.022579193115234,,
22549,57,-16.810482025146484,,
22599,57,-16.649921417236328,,
22619,57,,0.7584999799728394,0.722816526889801
22649,58,-17.78168487548828,,
22699,58,-16.934356689453125,,
22749,58,-17.510374069213867,,
22799,58,-17.169532775878906,,
22849,58,-17.124401092529297,,
22899,58,-17.19001579284668,,
22949,58,-16.77811050415039,,
22999,58,-16.907108306884766,,
23009,58,,0.789900004863739,0.7237179279327393
23049,59,-17.17679786682129,,
23099,59,-17.294708251953125,,
23149,59,-17.296966552734375,,
23199,59,-17.642261505126953,,
23249,59,-17.43933868408203,,
23299,59,-17.57406997680664,,
23349,59,-15.987258911132812,,
23399,59,-17.199779510498047,,
23399,59,,0.7616999745368958,0.7216947078704834
23449,60,-18.426212310791016,,
23499,60,-17.842239379882812,,
23549,60,-18.02829360961914,,
23599,60,-18.266626358032227,,
23649,60,-18.1834774017334,,
23699,60,-17.450889587402344,,
23749,60,-17.783632278442383,,
23789,60,,0.8935999870300293,0.7696113586425781
23799,61,-17.715679168701172,,
23849,61,-17.050601959228516,,
23899,61,-17.724266052246094,,
23949,61,-18.286697387695312,,
23999,61,-18.382030487060547,,
24049,61,-18.15266990661621,,
24099,61,-17.83855628967285,,
24149,61,-18.732662200927734,,
24179,61,,0.8956000208854675,0.7860977649688721
24199,62,-18.679481506347656,,
24249,62,-17.304166793823242,,
24299,62,-18.177993774414062,,
24349,62,-18.261112213134766,,
24399,62,-18.47846031188965,,
24449,62,-17.952316284179688,,
24499,62,-17.872304916381836,,
24549,62,-17.685821533203125,,
24569,62,,0.900600016117096,0.7927483916282654
24599,63,-17.509750366210938,,
24649,63,-18.418638229370117,,
24699,63,-17.749401092529297,,
24749,63,-17.88001823425293,,
24799,63,-17.835140228271484,,
24849,63,-18.953041076660156,,
24899,63,-18.23604393005371,,
24949,63,-17.62725257873535,,
24959,63,,0.8970999717712402,0.7997195720672607
24999,64,-16.949140548706055,,
25049,64,-18.285781860351562,,
25099,64,-18.19668960571289,,
25149,64,-18.312557220458984,,
25199,64,-18.03221893310547,,
25249,64,-17.941593170166016,,
25299,64,-17.36768913269043,,
25349,64,-19.019723892211914,,
25349,64,,0.8986999988555908,0.8032451868057251
25399,65,2.8382186889648438,,
25449,65,2.8865699768066406,,
25499,65,2.6732113361358643,,
25549,65,3.841028928756714,,
25599,65,2.3932559490203857,,
25649,65,2.3224618434906006,,
25699,65,2.345123767852783,,
25739,65,,0.16300000250339508,0.12584134936332703
25749,66,2.338029146194458,,
25799,66,2.4307289123535156,,
25849,66,2.018730878829956,,
25899,66,2.530883312225342,,
25949,66,2.2987234592437744,,
25999,66,2.0796053409576416,,
26049,66,2.24932599067688,,
26099,66,2.328354597091675,,
26129,66,,0.25279998779296875,0.20486779510974884
26149,67,2.199078321456909,,
26199,67,2.1056454181671143,,
26249,67,2.3748555183410645,,
26299,67,2.175827741622925,,
26349,67,2.0865800380706787,,
26399,67,1.9911384582519531,,
26449,67,1.9563099145889282,,
26499,67,1.9232239723205566,,
26519,67,,0.3203999996185303,0.24549278616905212
26549,68,1.8654195070266724,,
26599,68,1.9503724575042725,,
26649,68,1.9046581983566284,,
26699,68,1.9365416765213013,,
26749,68,1.8939528465270996,,
26799,68,1.8587619066238403,,
26849,68,1.8521233797073364,,
26899,68,1.8204790353775024,,
26909,68,,0.40610000491142273,0.32371795177459717
26949,69,1.6861180067062378,,
26999,69,1.8179972171783447,,
27049,69,1.6849009990692139,,
27099,69,1.7720818519592285,,
27149,69,1.731691837310791,,
27199,69,1.6662073135375977,,
27249,69,1.7246397733688354,,
27299,69,1.5941916704177856,,
27299,69,,0.461899995803833,0.38798075914382935
27349,70,1.6053916215896606,,
27399,70,1.657894492149353,,
27449,70,1.6816374063491821,,
27499,70,1.5877302885055542,,
27549,70,1.700206995010376,,
27599,70,1.5295065641403198,,
27649,70,1.569451928138733,,
27689,70,,0.5483999848365784,0.4563501477241516
27699,71,1.6440192461013794,,
27749,71,1.5142823457717896,,
27799,71,1.606186866760254,,
27849,71,1.5006237030029297,,
27899,71,1.4593638181686401,,
27949,71,1.4858648777008057,,
27999,71,1.5941554307937622,,
28049,71,1.409909725189209,,
28079,71,,0.5861999988555908,0.5169470906257629
28099,72,1.4603586196899414,,
28149,72,1.4390897750854492,,
28199,72,1.4122776985168457,,
28249,72,1.5257372856140137,,
28299,72,1.380014181137085,,
28349,72,1.2306771278381348,,
28399,72,1.261931300163269,,
28449,72,1.4119482040405273,,
28469,72,,0.6474000215530396,0.5655649304389954
28499,73,1.4727948904037476,,
28549,73,1.3394386768341064,,
28599,73,1.4175429344177246,,
28649,73,1.2861939668655396,,
28699,73,1.3741931915283203,,
28749,73,1.294615387916565,,
28799,73,1.1969308853149414,,
28849,73,1.3148465156555176,,
28859,73,,0.6686999797821045,0.6018629670143127
28899,74,1.3718074560165405,,
28949,74,1.078350305557251,,
28999,74,1.4138127565383911,,
29049,74,1.3205167055130005,,
29099,74,1.3837722539901733,,
29149,74,1.3375550508499146,,
29199,74,1.196518898010254,,
29249,74,1.2430322170257568,,
29249,74,,0.7153000235557556,0.6270632743835449
29299,75,1.1911287307739258,,
29349,75,1.2025853395462036,,
29399,75,1.2699964046478271,,
29449,75,1.1659613847732544,,
29499,75,1.1166253089904785,,
29549,75,1.1806199550628662,,
29599,75,1.1014131307601929,,
29639,75,,0.7168999910354614,0.655348539352417
29649,76,1.1717162132263184,,
29699,76,0.9942330121994019,,
29749,76,1.0981476306915283,,
29799,76,0.8414715528488159,,
29849,76,1.1105870008468628,,
29899,76,1.1402161121368408,,
29949,76,1.1218165159225464,,
29999,76,0.9164706468582153,,
30029,76,,0.7628999948501587,0.6695512533187866
30049,77,0.8665301203727722,,
30099,77,0.9030911922454834,,
30149,77,0.8376789689064026,,
30199,77,0.9819402098655701,,
30249,77,0.7713367938995361,,
30299,77,0.9184635281562805,,
30349,77,1.005505084991455,,
30399,77,0.9372823238372803,,
30419,77,,0.6653000116348267,0.681169867515564
30449,78,0.6793273687362671,,
30499,78,0.8225907683372498,,
30549,78,0.9832240343093872,,
30599,78,0.6734365224838257,,
30649,78,0.6350318193435669,,
30699,78,0.5803447365760803,,
30749,78,1.125733494758606,,
30799,78,0.8792763948440552,,
30809,78,,0.6970999836921692,0.6847956776618958
30849,79,0.382698655128479,,
30899,79,0.5843654870986938,,
30949,79,0.3974153995513916,,
30999,79,0.4791626036167145,,
31049,79,0.2589567303657532,,
31099,79,0.7409716248512268,,
31149,79,0.4137628674507141,,
31199,79,0.5716105699539185,,
31199,79,,0.7343000173568726,0.6861578822135925
31249,80,0.18369591236114502,,
31299,80,0.25042933225631714,,
31349,80,0.004391267895698547,,
31399,80,0.28660279512405396,,
31449,80,0.07977713644504547,,
31499,80,0.2018020898103714,,
31549,80,0.2300233542919159,,
31589,80,,0.7444000244140625,0.6907652020454407
31599,81,0.08713430166244507,,
31649,81,-0.01804177463054657,,
31699,81,0.1914314329624176,,
31749,81,-0.020168453454971313,,
31799,81,-0.08624762296676636,,
31849,81,0.05957198515534401,,
31899,81,0.06463173031806946,,
31949,81,0.1027829647064209,,
31979,81,,0.7597000002861023,0.6917667984962463
31999,82,0.06430217623710632,,
32049,82,0.0018262863159179688,,
32099,82,-0.22968518733978271,,
32149,82,-0.006989836692810059,,
32199,82,0.09598524868488312,,
32249,82,-0.08768582344055176,,
32299,82,-0.06214451789855957,,
32349,82,-0.7157085537910461,,
32369,82,,0.760699987411499,0.6938501596450806
32399,83,-0.1250481903553009,,
32449,83,-0.6374285221099854,,
32499,83,-0.610403835773468,,
32549,83,-0.3136254847049713,,
32599,83,-0.09690649807453156,,
32649,83,0.15632906556129456,,
32699,83,0.13592787086963654,,
32749,83,-0.3990224599838257,,
32759,83,,0.7548999786376953,0.6961337924003601
32799,84,-0.5886305570602417,,
32849,84,-0.9158287048339844,,
32899,84,-0.8167871832847595,,
32949,84,-0.37634238600730896,,
32999,84,-0.8578546047210693,,
33049,84,-0.5941101908683777,,
33099,84,-0.24468496441841125,,
33149,84,-1.0271044969558716,,
33149,84,,0.7799999713897705,0.6989983916282654
33199,85,-0.7686970233917236,,
33249,85,-0.6154322624206543,,
33299,85,-1.169935703277588,,
33349,85,-0.809855580329895,,
33399,85,-0.7768793106079102,,
33449,85,-1.364431381225586,,
33499,85,-1.1016197204589844,,
33539,85,,0.7851999998092651,0.6970753073692322
33549,86,-1.1175150871276855,,
33599,86,-1.429276466369629,,
33649,86,-1.4014317989349365,,
33699,86,-0.5810626745223999,,
33749,86,-0.5321253538131714,,
33799,86,-1.4765342473983765,,
33849,86,-1.0741065740585327,,
33899,86,-0.9267579913139343,,
33929,86,,0.7894999980926514,0.7018029093742371
33949,87,-1.3842434883117676,,
33999,87,-1.2548801898956299,,
34049,87,-1.3663017749786377,,
34099,87,-1.369997262954712,,
34149,87,-1.043381690979004,,
34199,87,-1.2986453771591187,,
34249,87,-1.2118563652038574,,
34299,87,-1.2303849458694458,,
34319,87,,0.774399995803833,0.7035256624221802
34349,88,-1.6550623178482056,,
34399,88,-1.866495966911316,,
34449,88,-2.2285118103027344,,
34499,88,-2.216615676879883,,
34549,88,-1.2619644403457642,,
34599,88,-1.4427896738052368,,
34649,88,-1.631953239440918,,
34699,88,-2.069889783859253,,
34709,88,,0.6883000135421753,0.7095152139663696
34749,89,-1.9333999156951904,,
34799,89,-2.3963732719421387,,
34849,89,-1.6719386577606201,,
34899,89,-2.269376277923584,,
34949,89,-1.6295709609985352,,
34999,89,-2.3196823596954346,,
35049,89,-1.6231552362442017,,
35099,89,-2.243483066558838,,
35099,89,,0.7907999753952026,0.7088140845298767
35149,90,-2.5485191345214844,,
35199,90,-2.551919460296631,,
35249,90,-2.0222132205963135,,
35299,90,-1.6711511611938477,,
35349,90,-2.446143865585327,,
35399,90,-2.1393508911132812,,
35449,90,-2.439608335494995,,
35489,90,,0.7781999707221985,0.7089543342590332
35499,91,-2.807215452194214,,
35549,91,-2.741279125213623,,
35599,91,-2.6763503551483154,,
35649,91,-2.7266182899475098,,
35699,91,-3.206245183944702,,
35749,91,-3.311403512954712,,
35799,91,-2.822767734527588,,
35849,91,-2.91898250579834,,
35879,91,,0.7875000238418579,0.7112780213356018
35899,92,-2.972491979598999,,
35949,92,-3.024963855743408,,
35999,92,-3.2244679927825928,,
36049,92,-2.0983054637908936,,
36099,92,-2.59623122215271,,
36149,92,-3.3958723545074463,,
36199,92,-2.8350720405578613,,
36249,92,-2.6975009441375732,,
36269,92,,0.7792999744415283,0.7127403616905212
36299,93,-3.840269088745117,,
36349,93,-3.8340296745300293,,
36399,93,-3.7910642623901367,,
36449,93,-3.1400599479675293,,
36499,93,-4.111584186553955,,
36549,93,-3.693025588989258,,
36599,93,-2.9418792724609375,,
