epoch,mix_match_loss_epoch,mix_match_loss_step,step,test_acc,train_acc,train_loss
0,,,49,,,4.295373916625977
0,,,99,,,3.916102409362793
0,,,149,,,4.108697414398193
0,,,199,,,3.479320526123047
0,,,249,,,3.9891958236694336
0,,,299,,,3.542907953262329
0,,,349,,,3.5767650604248047
0,,,389,0.14339999854564667,0.09955929219722748,
1,,,399,,,3.416874408721924
1,,,449,,,3.4809048175811768
1,,,499,,,3.3642945289611816
1,,,549,,,3.266584873199463
1,,,599,,,3.2699365615844727
1,,,649,,,3.2071421146392822
1,,,699,,,2.926103353500366
1,,,749,,,2.964167356491089
1,,,779,0.21469999849796295,0.19869790971279144,
2,,,799,,,2.933102607727051
2,,,849,,,2.604348659515381
2,,,899,,,2.9655637741088867
2,,,949,,,2.8611838817596436
2,,,999,,,2.813880205154419
2,,,1049,,,2.7372124195098877
2,,,1099,,,2.7198171615600586
2,,,1149,,,2.5325839519500732
2,,,1169,0.30250000953674316,0.2889423072338104,
3,,,1199,,,2.7079756259918213
3,,,1249,,,2.2223727703094482
3,,,1299,,,2.240480899810791
3,,,1349,,,2.4549341201782227
3,,,1399,,,2.327554702758789
3,,,1449,,,2.3240582942962646
3,,,1499,,,2.369436025619507
3,,,1549,,,2.1481995582580566
3,,,1559,0.3896999955177307,0.3738180994987488,
4,,,1599,,,2.195416212081909
4,,,1649,,,1.8627036809921265
4,,,1699,,,1.8900226354599
4,,,1749,,,2.0603387355804443
4,,,1799,,,1.8755115270614624
4,,,1849,,,2.1661555767059326
4,,,1899,,,2.1376099586486816
4,,,1949,,,2.034114122390747
4,,,1949,0.45559999346733093,0.4363982379436493,
5,,,1999,,,1.7974742650985718
5,,,2049,,,2.0376155376434326
5,,,2099,,,1.8812958002090454
5,,,2149,,,1.8363196849822998
5,,,2199,,,1.8919438123703003
5,,,2249,,,1.630183458328247
5,,,2299,,,1.8150877952575684
5,,,2339,0.445499986410141,0.4944511353969574,
6,,,2349,,,1.570154070854187
6,,,2399,,,1.8149809837341309
6,,,2449,,,1.701464056968689
6,,,2499,,,1.410232424736023
6,,,2549,,,1.6969404220581055
6,,,2599,,,1.6610909700393677
6,,,2649,,,1.6386770009994507
6,,,2699,,,1.6888304948806763
6,,,2729,0.515999972820282,0.534254789352417,
7,,,2749,,,1.3054730892181396
7,,,2799,,,1.306820273399353
7,,,2849,,,1.6600457429885864
7,,,2899,,,1.697519302368164
7,,,2949,,,1.4966105222702026
7,,,2999,,,1.3124696016311646
7,,,3049,,,1.5709164142608643
7,,,3099,,,1.347498893737793
7,,,3119,0.5364000201225281,0.5684494972229004,
