epoch,step,train_loss,test_acc,train_acc,mix_match_loss
24,9549,,,,1.1916276216506958
24,9599,,,,1.4454299211502075
24,9649,,,,1.4411125183105469
24,9699,,,,1.5458359718322754
24,9749,,,,1.2761192321777344
24,9793,,0.788100004196167,,
25,9799,,,,1.3991810083389282
25,9849,,,,1.1533207893371582
25,9899,,,,1.5956724882125854
25,9949,,,,1.2686799764633179
25,9999,,,,1.2525919675827026
25,10049,,,,1.5617033243179321
25,10099,,,,1.1204251050949097
25,10149,,,,1.3308789730072021
25,10188,,0.8253999948501587,,
26,10199,,,,1.4498313665390015
26,10249,,,,1.4806005954742432
26,10299,,,,1.4307047128677368
26,10349,,,,1.4162030220031738
26,10399,,,,1.4676628112792969
26,10449,,,,1.453843116760254
26,10499,,,,1.52072012424469
26,10549,,,,1.4774012565612793
26,10580,,0.817799985408783,,
27,10599,,,,1.3518487215042114
27,10649,,,,1.3420929908752441
27,10699,,,,1.4193048477172852
27,10749,,,,1.0928690433502197
27,10799,,,,1.4209671020507812
27,10849,,,,0.9819691777229309
27,10899,,,,1.4875322580337524
27,10949,,,,1.2705659866333008
27,10981,,0.8087000250816345,,
28,10999,,,,1.052290916442871
28,11049,,,,1.2860329151153564
28,11099,,,,1.5050212144851685
28,11149,,,,1.0359259843826294
28,11199,,,,1.4299055337905884
28,11249,,,,1.1830426454544067
28,11299,,,,1.550340175628662
28,11349,,,,1.3415939807891846
28,11372,,0.808899998664856,,
29,11399,,,,1.559902548789978
29,11449,,,,1.340749740600586
29,11499,,,,1.4412111043930054
29,11549,,,,1.499624490737915
29,11599,,,,1.5032377243041992
29,11649,,,,1.448840618133545
29,11699,,,,1.56125807762146
29,11749,,,,1.2997479438781738
29,11773,,0.7979000210762024,,
30,11799,,,,1.5771845579147339
30,11849,,,,1.1593937873840332
30,11899,,,,1.1055127382278442
30,11949,,,,1.4029463529586792
30,11999,,,,0.9465841054916382
30,12049,,,,1.522510290145874
30,12099,,,,1.4393432140350342
30,12149,,,,1.3852990865707397
30,12173,,0.8159999847412109,,
31,12199,,,,1.241767168045044
31,12249,,,,1.3673980236053467
31,12299,,,,1.436370849609375
31,12349,,,,1.545569658279419
31,12399,,,,1.4358179569244385
31,12449,,,,0.9021887183189392
31,12499,,,,1.1377233266830444
31,12549,,,,1.485180377960205
31,12568,,0.8342000246047974,,
32,12599,,,,1.4329625368118286
32,12649,,,,1.3570493459701538
32,12699,,,,1.313883662223816
32,12749,,,,1.2153828144073486
32,12799,,,,1.2586020231246948
32,12849,,,,1.3376996517181396
32,12899,,,,1.4398785829544067
32,12949,,,,1.0298010110855103
32,12966,,0.8303999900817871,,
33,12999,,,,1.4065907001495361
33,13049,,,,1.477817177772522
33,13099,,,,1.3063158988952637
33,13149,,,,1.5343018770217896
33,13199,,,,1.3441780805587769
33,13249,,,,1.2936549186706543
33,13299,,,,1.2747557163238525
33,13349,,,,1.3459373712539673
33,13363,,0.8277000188827515,,
34,13399,,,,1.3172283172607422
34,13449,,,,1.6081598997116089
34,13499,,,,1.4387681484222412
34,13549,,,,1.424150824546814
34,13599,,,,1.430904507637024
34,13649,,,,1.4674241542816162
34,13699,,,,1.359837293624878
34,13749,,,,1.3645503520965576
34,13764,,0.8195000290870667,,
35,13799,,,,1.471311330795288
35,13849,,,,1.4766857624053955
35,13899,,,,1.3622944355010986
35,13949,,,,1.479833960533142
35,13999,,,,1.43161940574646
35,14049,,,,1.1571063995361328
35,14099,,,,1.4337183237075806
35,14149,,,,1.4305055141448975
35,14161,,0.823199987411499,,
36,14199,,,,1.4883747100830078
36,14249,,,,1.4429467916488647
36,14299,,,,1.3371349573135376
36,14349,,,,1.4751273393630981
36,14399,,,,1.5224546194076538
36,14449,,,,1.3682947158813477
36,14499,,,,1.3401455879211426
36,14549,,,,1.0499048233032227
36,14561,,0.8277999758720398,,
37,14599,,,,1.249958872795105
37,14649,,,,1.1957398653030396
37,14699,,,,1.3991947174072266
37,14749,,,,1.1023821830749512
37,14799,,,,1.472454309463501
37,14849,,,,1.397090196609497
37,14899,,,,1.2089793682098389
37,14949,,,,1.4948407411575317
37,14952,,0.845300018787384,,
38,14999,,,,1.475263237953186
38,15049,,,,1.4344985485076904
38,15099,,,,1.3754087686538696
38,15149,,,,1.3451495170593262
38,15199,,,,1.4320383071899414
38,15249,,,,1.2759939432144165
38,15299,,,,1.5493247509002686
38,15349,,,,1.4501193761825562
38,15349,,0.8303999900817871,,
39,15399,,,,1.4755662679672241
39,15449,,,,1.345071792602539
39,15499,,,,1.3683429956436157
39,15549,,,,1.4489399194717407
39,15599,,,,1.3865606784820557
39,15649,,,,1.3765723705291748
39,15699,,,,1.0367367267608643
39,15747,,0.8449000120162964,,
40,15749,,,,0.9559677839279175
40,15799,,,,1.372094750404358
40,15849,,,,1.4134681224822998
40,15899,,,,1.332754135131836
40,15949,,,,1.4893605709075928
40,15999,,,,1.188531756401062
40,16049,,,,0.9106972217559814
40,16099,,,,1.2516695261001587
40,16139,,0.8295000195503235,,
41,16149,,,,1.3681273460388184
41,16199,,,,1.4172831773757935
41,16249,,,,1.3551318645477295
41,16299,,,,1.3822742700576782
41,16349,,,,1.3625446557998657
41,16399,,,,1.4403878450393677
41,16449,,,,1.243111491203308
41,16499,,,,1.3486998081207275
41,16539,,0.8245999813079834,,
42,16549,,,,1.317322015762329
42,16599,,,,0.9671826362609863
42,16649,,,,1.4047529697418213
42,16699,,,,1.2924998998641968
42,16749,,,,1.3879578113555908
42,16799,,,,1.4151426553726196
42,16849,,,,0.9689767360687256
42,16899,,,,0.9080893993377686
42,16932,,0.8001000285148621,,
43,16949,,,,1.4348310232162476
43,16999,,,,1.388649821281433
43,17049,,,,1.1935478448867798
43,17099,,,,1.4102814197540283
43,17149,,,,1.3440388441085815
43,17199,,,,1.0946142673492432
43,17249,,,,1.438307762145996
43,17299,,,,0.7464167475700378
43,17323,,0.8263000249862671,,
44,17349,,,,1.2364405393600464
44,17399,,,,1.182923436164856
44,17449,,,,1.401721715927124
44,17499,,,,1.4080934524536133
44,17549,,,,1.3862230777740479
44,17599,,,,1.150692343711853
44,17649,,,,1.471575140953064
44,17699,,,,1.3973206281661987
44,17714,,0.7993999719619751,,
45,17749,,,,1.3758985996246338
45,17799,,,,1.008906364440918
45,17849,,,,1.3472224473953247
45,17899,,,,1.1828737258911133
45,17949,,,,1.4083806276321411
45,17999,,,,1.4224131107330322
45,18049,,,,1.374767780303955
45,18099,,,,1.3768513202667236
45,18105,,0.8331000208854675,,
46,18149,,,,1.332214117050171
46,18199,,,,1.4759998321533203
46,18249,,,,1.3850376605987549
46,18299,,,,1.5274981260299683
46,18349,,,,1.4380145072937012
46,18399,,,,1.4370286464691162
46,18449,,,,1.4771493673324585
46,18499,,,,1.4865702390670776
46,18502,,0.8267999887466431,,
47,18549,,,,1.4200061559677124
47,18599,,,,1.3178654909133911
47,18649,,,,1.4706143140792847
47,18699,,,,1.010914921760559
47,18749,,,,1.3681721687316895
47,18799,,,,1.4303410053253174
47,18849,,,,1.3096481561660767
47,18898,,0.8147000074386597,,
48,18899,,,,1.3840680122375488
48,18949,,,,1.4230194091796875
48,18999,,,,1.2459750175476074
48,19049,,,,1.3410253524780273
48,19099,,,,1.3637323379516602
48,19149,,,,1.4353445768356323
48,19199,,,,1.2088874578475952
48,19249,,,,1.0954370498657227
48,19296,,0.8416000008583069,,
49,19299,,,,1.4192191362380981
49,19349,,,,1.3337807655334473
49,19399,,,,1.13663911819458
49,19449,,,,1.1169893741607666
49,19499,,,,1.3379404544830322
49,19549,,,,1.4671344757080078
49,19599,,,,1.4395443201065063
49,19649,,,,1.3690253496170044
49,19698,,0.8458999991416931,,
50,19699,,,,1.332174301147461
50,19749,,,,1.3745423555374146
50,19799,,,,1.2289866209030151
50,19849,,,,1.2509660720825195
50,19899,,,,1.1544361114501953
50,19949,,,,1.3546080589294434
50,19999,,,,1.3466343879699707
50,20049,,,,1.3561909198760986
50,20090,,0.8313000202178955,,
51,20099,,,,1.225433588027954
51,20149,,,,1.311760425567627
51,20199,,,,1.467818260192871
51,20249,,,,1.2095611095428467
51,20299,,,,1.4008090496063232
51,20349,,,,1.2118196487426758
51,20399,,,,0.9632209539413452
51,20449,,,,0.6080349087715149
51,20483,,0.8511000275611877,,
52,20499,,,,1.426675796508789
52,20549,,,,1.3349589109420776
52,20599,,,,1.3534736633300781
52,20649,,,,1.1626826524734497
52,20699,,,,1.4012089967727661
52,20749,,,,1.4167566299438477
52,20799,,,,1.2363888025283813
52,20849,,,,1.3969333171844482
52,20874,,0.8539999723434448,,
53,20899,,,,1.3989750146865845
53,20949,,,,1.2446699142456055
53,20999,,,,1.2606879472732544
53,21049,,,,1.2094858884811401
53,21099,,,,1.3568994998931885
53,21149,,,,1.3360754251480103
53,21199,,,,0.8818172216415405
53,21249,,,,1.3568463325500488
53,21265,,0.8651999831199646,,
54,21299,,,,1.3875815868377686
54,21349,,,,0.9520143270492554
54,21399,,,,1.0843157768249512
54,21449,,,,1.3355244398117065
54,21499,,,,1.1851210594177246
54,21549,,,,1.3909883499145508
54,21599,,,,1.3368278741836548
54,21649,,,,1.3232072591781616
54,21658,,0.8209999799728394,,
55,21699,,,,1.050970196723938
55,21749,,,,1.3483561277389526
55,21799,,,,1.4823840856552124
55,21849,,,,1.4080612659454346
55,21899,,,,1.1304466724395752
55,21949,,,,1.2893173694610596
55,21999,,,,1.2038614749908447
55,22049,,,,1.4617265462875366
55,22057,,0.8464999794960022,,
56,22099,,,,1.1969777345657349
56,22149,,,,1.3451663255691528
56,22199,,,,1.1292803287506104
56,22249,,,,1.1795227527618408
56,22299,,,,1.3327125310897827
56,22349,,,,1.1722804307937622
56,22399,,,,1.268143892288208
56,22448,,0.8187000155448914,,
57,22449,,,,1.4471200704574585
57,22499,,,,1.371444821357727
57,22549,,,,1.3125216960906982
57,22599,,,,1.309975504875183
57,22649,,,,1.2154961824417114
57,22699,,,,1.093799114227295
57,22749,,,,1.3887579441070557
57,22799,,,,1.4237784147262573
57,22839,,0.8515999913215637,,
58,22849,,,,1.2929816246032715
58,22899,,,,1.2736386060714722
58,22949,,,,1.3985726833343506
58,22999,,,,1.2966482639312744
58,23049,,,,1.2813678979873657
58,23099,,,,1.2265315055847168
58,23149,,,,1.087071180343628
58,23199,,,,1.0833961963653564
58,23239,,0.8626000285148621,,
59,23249,,,,1.275477409362793
59,23299,,,,1.051932692527771
59,23349,,,,1.2366461753845215
59,23399,,,,1.236716628074646
59,23449,,,,1.0191099643707275
59,23499,,,,1.1358556747436523
59,23549,,,,1.340973138809204
59,23599,,,,1.3181380033493042
59,23635,,0.8489999771118164,,
60,23649,,,,0.9250137805938721
60,23699,,,,1.3160452842712402
60,23749,,,,1.2426512241363525
60,23799,,,,1.2614532709121704
60,23849,,,,1.2661432027816772
60,23899,,,,1.4032350778579712
60,23949,,,,1.3843907117843628
60,23999,,,,1.2705211639404297
60,24032,,0.8567000031471252,,
61,24049,,,,1.4077389240264893
61,24099,,,,1.1315608024597168
61,24149,,,,1.3319683074951172
61,24199,,,,1.2912817001342773
61,24249,,,,1.254894495010376
61,24299,,,,1.295432448387146
61,24349,,,,1.3333956003189087
61,24399,,,,1.2347580194473267
61,24424,,0.853600025177002,,
62,24449,,,,1.0045135021209717
62,24499,,,,1.4206150770187378
62,24549,,,,1.3108093738555908
62,24599,,,,1.2802045345306396
62,24649,,,,1.4167648553848267
62,24699,,,,1.2465733289718628
62,24749,,,,1.4487229585647583
62,24799,,,,0.8860641717910767
62,24819,,0.8567000031471252,,
63,24849,,,,0.9642541408538818
63,24899,,,,1.256611943244934
63,24949,,,,1.3607653379440308
63,24999,,,,1.309421181678772
63,25049,,,,1.2077378034591675
63,25099,,,,1.368680715560913
63,25149,,,,1.3719191551208496
63,25199,,,,1.3666958808898926
63,25211,,0.857699990272522,,
64,25249,,,,1.0893816947937012
64,25299,,,,1.1552857160568237
64,25349,,,,1.1234337091445923
64,25399,,,,1.3626999855041504
64,25449,,,,1.2348719835281372
64,25499,,,,1.1724320650100708
64,25549,,,,1.1332926750183105
64,25599,,,,1.2759557962417603
64,25613,,0.8434000015258789,,
65,25649,,,,1.1852253675460815
65,25699,,,,1.2415634393692017
65,25749,,,,1.2929530143737793
65,25799,,,,1.140907883644104
65,25849,,,,1.3345353603363037
65,25899,,,,1.1453322172164917
65,25949,,,,0.8878859877586365
65,25999,,,,1.3462539911270142
65,26007,,0.815500020980835,,
66,26049,,,,1.0997939109802246
66,26099,,,,1.4800424575805664
66,26149,,,,1.2872509956359863
66,26199,,,,1.2997231483459473
66,26249,,,,1.4632002115249634
66,26299,,,,1.2559895515441895
66,26349,,,,0.7892902493476868
66,26399,,,,1.2983455657958984
66,26405,,0.8626000285148621,,
67,26449,,,,1.0629980564117432
67,26499,,,,1.2126628160476685
67,26549,,,,1.318547248840332
67,26599,,,,1.30629301071167
67,26649,,,,1.3018114566802979
67,26699,,,,1.2683510780334473
67,26749,,,,1.2876397371292114
67,26799,,,,1.2044792175292969
67,26801,,0.8608999848365784,,
68,26849,,,,0.7052982449531555
68,26899,,,,1.3346019983291626
68,26949,,,,1.1058951616287231
68,26999,,,,1.2191238403320312
68,27049,,,,1.3057174682617188
68,27099,,,,1.4517827033996582
68,27149,,,,1.4075089693069458
68,27199,,,,1.420776605606079
68,27200,,0.8504999876022339,,
69,27249,,,,1.1611355543136597
69,27299,,,,1.271903395652771
69,27349,,,,1.0146520137786865
69,27399,,,,1.3032315969467163
69,27449,,,,1.3235464096069336
69,27499,,,,1.0439200401306152
69,27549,,,,1.3013800382614136
69,27599,,,,1.318660855293274
69,27599,,0.8557000160217285,,
70,27649,,,,1.2064685821533203
70,27699,,,,1.2330632209777832
70,27749,,,,1.3822658061981201
70,27799,,,,1.2889376878738403
70,27849,,,,1.3908448219299316
70,27899,,,,0.9159508347511292
70,27949,,,,1.3385562896728516
70,27994,,0.8366000056266785,,
71,27999,,,,1.0187878608703613
71,28049,,,,1.3467856645584106
71,28099,,,,1.3280473947525024
71,28149,,,,1.2929308414459229
71,28199,,,,1.182666540145874
71,28249,,,,1.3332397937774658
71,28299,,,,1.2260468006134033
71,28349,,,,1.119900107383728
71,28390,,0.8686000108718872,,
72,28399,,,,1.3473368883132935
72,28449,,,,1.4142441749572754
72,28499,,,,1.1208962202072144
72,28549,,,,1.2046746015548706
72,28599,,,,1.2499706745147705
72,28649,,,,1.0567436218261719
72,28699,,,,1.226071834564209
72,28749,,,,1.2292288541793823
72,28783,,0.8597000241279602,,
73,28799,,,,1.4384522438049316
73,28849,,,,0.5103298425674438
73,28899,,,,1.0879521369934082
73,28949,,,,1.044813632965088
73,28999,,,,1.3155535459518433
73,29049,,,,1.2615458965301514
73,29099,,,,1.1713299751281738
73,29149,,,,1.1689708232879639
73,29181,,0.8640999794006348,,
74,29199,,,,1.2558372020721436
74,29249,,,,1.0498899221420288
74,29299,,,,1.3486213684082031
74,29349,,,,1.296241044998169
74,29399,,,,1.333486557006836
74,29449,,,,1.1949830055236816
74,29499,,,,1.3232381343841553
74,29549,,,,1.2995890378952026
74,29579,,0.864300012588501,,
75,29599,,,,1.1984258890151978
75,29649,,,,1.2556848526000977
75,29699,,,,1.3504245281219482
75,29749,,,,1.352795958518982
75,29799,,,,1.3390713930130005
75,29849,,,,1.2038655281066895
75,29899,,,,1.307140588760376
75,29949,,,,0.7753934860229492
75,29980,,0.843999981880188,,
76,29999,,,,1.340114951133728
76,30049,,,,1.0732109546661377
76,30099,,,,1.202004313468933
76,30149,,,,1.1602375507354736
76,30199,,,,1.099311113357544
76,30249,,,,1.3022640943527222
76,30299,,,,1.2817156314849854
76,30349,,,,1.2084805965423584
76,30373,,0.8568000197410583,,
77,30399,,,,1.2515884637832642
77,30449,,,,1.2850093841552734
77,30499,,,,0.9370556473731995
77,30549,,,,1.0822755098342896
77,30599,,,,1.2031960487365723
77,30649,,,,1.1273369789123535
77,30699,,,,1.1733227968215942
77,30749,,,,1.3024826049804688
77,30774,,0.875,,
78,30799,,,,1.1428449153900146
78,30849,,,,1.0410728454589844
78,30899,,,,1.27573561668396
78,30949,,,,1.386304497718811
78,30999,,,,1.2688815593719482
78,31049,,,,1.4105496406555176
78,31099,,,,1.1240774393081665
78,31149,,,,1.3064287900924683
78,31172,,0.8827000260353088,,
79,31199,,,,1.074292540550232
79,31249,,,,1.2908716201782227
79,31299,,,,1.255531907081604
79,31349,,,,1.349123239517212
79,31399,,,,1.036057710647583
79,31449,,,,1.3121460676193237
79,31499,,,,1.324718713760376
79,31549,,,,1.0949132442474365
79,31564,,0.8734999895095825,,
80,31599,,,,1.147329330444336
80,31649,,,,1.2822990417480469
80,31699,,,,1.2689812183380127
80,31749,,,,1.4071698188781738
80,31799,,,,1.210955262184143
80,31849,,,,1.0005903244018555
80,31899,,,,1.2703255414962769
80,31949,,,,1.242854356765747
80,31962,,0.864799976348877,,
81,31999,,,,1.1986690759658813
81,32049,,,,0.8847376108169556
81,32099,,,,1.3063278198242188
81,32149,,,,1.1221858263015747
81,32199,,,,1.45097017288208
81,32249,,,,0.982343316078186
81,32299,,,,1.2867422103881836
81,32349,,,,1.3454010486602783
81,32357,,0.8664000034332275,,
82,32399,,,,1.239460825920105
82,32449,,,,1.355276346206665
82,32499,,,,1.2609717845916748
82,32549,,,,1.4250624179840088
82,32599,,,,1.2848742008209229
82,32649,,,,1.2335468530654907
82,32699,,,,1.1939353942871094
82,32749,,,,1.4280654191970825
82,32750,,0.8758000135421753,,
83,32799,,,,1.3838413953781128
83,32849,,,,1.39288330078125
83,32899,,,,1.3253066539764404
83,32949,,,,1.3550392389297485
83,32999,,,,0.721023440361023
83,33049,,,,1.3449867963790894
83,33099,,,,1.2868058681488037
83,33148,,0.8510000109672546,,
84,33149,,,,1.2584044933319092
84,33199,,,,1.320379614830017
84,33249,,,,1.1073272228240967
84,33299,,,,1.118181586265564
84,33349,,,,1.3286906480789185
84,33399,,,,1.365394115447998
84,33449,,,,1.279007077217102
84,33499,,,,1.1760128736495972
84,33549,,,,1.1229139566421509
84,33549,,0.859000027179718,,
85,33599,,,,1.3324438333511353
85,33649,,,,1.3635523319244385
85,33699,,,,1.164209008216858
85,33749,,,,1.0500067472457886
85,33799,,,,1.2678149938583374
85,33849,,,,1.3067353963851929
85,33899,,,,1.012807846069336
85,33944,,0.8682000041007996,,
86,33949,,,,1.4268896579742432
86,33999,,,,1.217022180557251
86,34049,,,,1.2236683368682861
86,34099,,,,1.2523754835128784
86,34149,,,,1.3003151416778564
86,34199,,,,1.223827600479126
86,34249,,,,1.3111296892166138
86,34299,,,,1.247623324394226
86,34345,,0.8554999828338623,,
87,34349,,,,1.2474253177642822
87,34399,,,,1.0708916187286377
87,34449,,,,1.2312157154083252
87,34499,,,,1.3120956420898438
87,34549,,,,1.2751340866088867
87,34599,,,,1.3265999555587769
87,34649,,,,1.3907428979873657
87,34699,,,,1.137283205986023
87,34737,,0.858299970626831,,
88,34749,,,,1.3029913902282715
88,34799,,,,1.2802281379699707
88,34849,,,,1.2888426780700684
88,34899,,,,1.150743842124939
88,34949,,,,1.1499254703521729
88,34999,,,,1.2538833618164062
88,35049,,,,1.012360692024231
88,35099,,,,0.9698810577392578
88,35129,,0.8499000072479248,,
89,35149,,,,1.2897614240646362
89,35199,,,,1.193276047706604
89,35249,,,,1.2873728275299072
89,35299,,,,1.2872079610824585
89,35349,,,,1.2600592374801636
89,35399,,,,1.1870497465133667
89,35449,,,,1.172163486480713
89,35499,,,,0.8637583255767822
89,35524,,0.8633000254631042,,
90,35549,,,,1.2456408739089966
90,35599,,,,1.1954951286315918
90,35649,,,,1.257385492324829
90,35699,,,,1.0903681516647339
90,35749,,,,1.2807005643844604
90,35799,,,,0.8626443147659302
90,35849,,,,1.037163257598877
90,35899,,,,1.0585118532180786
90,35926,,0.8779000043869019,,
91,35949,,,,1.326822280883789
91,35999,,,,1.3045471906661987
91,36049,,,,1.3047724962234497
91,36099,,,,1.2723191976547241
91,36149,,,,1.1912912130355835
91,36199,,,,1.2036290168762207
91,36249,,,,1.249155879020691
91,36299,,,,1.225253701210022
91,36329,,0.8840000033378601,,
92,36349,,,,1.24224853515625
92,36399,,,,1.3330692052841187
