epoch,train_loss,step,val_loss,val_acc,train_acc,test_acc
0,2.2458748817443848,49,,,,
0,2.4967360496520996,99,,,,
0,2.1533970832824707,149,,,,
0,2.0573558807373047,199,,,,
0,2.111240863800049,249,,,,
0,2.0616402626037598,299,,,,
0,,311,2.0340845584869385,0.19979999959468842,,
0,,311,,,0.17222556471824646,0.21785996854305267
1,2.0485119819641113,349,,,,
1,2.060934543609619,399,,,,
1,1.9603970050811768,449,,,,
1,1.9154682159423828,499,,,,
1,1.9480865001678467,549,,,,
1,2.0385594367980957,599,,,,
1,,623,1.8910622596740723,0.296099990606308,,
1,,623,,,0.25458234548568726,0.31655457615852356
2,1.9534441232681274,649,,,,
2,1.789306879043579,699,,,,
2,1.8961540460586548,749,,,,
2,1.8157546520233154,799,,,,
2,1.7675238847732544,849,,,,
2,1.7233400344848633,899,,,,
2,,935,1.6761884689331055,0.3813999891281128,,
2,,935,,,0.3177083432674408,0.3818235695362091
3,1.7707757949829102,949,,,,
3,1.662527084350586,999,,,,
3,1.68571138381958,1049,,,,
3,1.690627932548523,1099,,,,
3,1.8229432106018066,1149,,,,
3,1.5293477773666382,1199,,,,
3,,1247,1.5822250843048096,0.42239999771118164,,
3,,1247,,,0.37309694290161133,0.4491693079471588
4,1.6473805904388428,1249,,,,
4,1.6769442558288574,1299,,,,
4,1.7358609437942505,1349,,,,
4,1.5770081281661987,1399,,,,
4,1.4432780742645264,1449,,,,
4,1.5591139793395996,1499,,,,
4,1.4171693325042725,1549,,,,
4,,1559,1.5367121696472168,0.4544000029563904,,
4,,1559,,,0.423828125,0.470628947019577
5,1.6281583309173584,1599,,,,
5,1.559254765510559,1649,,,,
5,1.6129099130630493,1699,,,,
5,1.5668683052062988,1749,,,,
5,1.6514060497283936,1799,,,,
5,1.4100592136383057,1849,,,,
5,,1871,1.4115502834320068,0.4945000112056732,,
5,,1871,,,0.46364182233810425,0.5224485993385315
6,1.3698935508728027,1899,,,,
6,1.436277985572815,1949,,,,
6,1.5034611225128174,1999,,,,
6,1.3382289409637451,2049,,,,
6,1.3293201923370361,2099,,,,
6,1.4584810733795166,2149,,,,
6,,2183,1.3274327516555786,0.5372999906539917,,
6,,2183,,,0.49814704060554504,0.5442048907279968
7,1.5632985830307007,2199,,,,
7,1.4253020286560059,2249,,,,
7,1.4571115970611572,2299,,,,
7,1.03609037399292,2349,,,,
7,1.2447763681411743,2399,,,,
7,1.2330245971679688,2449,,,,
7,,2495,1.2499738931655884,0.5748999714851379,,
7,,2495,,,0.5348057150840759,0.5849485993385315
8,1.2190172672271729,2499,,,,
8,1.269622564315796,2549,,,,
8,1.3598217964172363,2599,,,,
8,1.131701946258545,2649,,,,
8,1.318694829940796,2699,,,,
8,1.0428301095962524,2749,,,,
8,1.2324140071868896,2799,,,,
8,,2807,1.2411335706710815,0.5806000232696533,,
8,,2807,,,0.5540614724159241,0.6150118708610535
9,1.138744592666626,2849,,,,
9,1.32833993434906,2899,,,,
9,1.2048907279968262,2949,,,,
9,1.2759604454040527,2999,,,,
9,1.3739049434661865,3049,,,,
9,1.117138385772705,3099,,,,
9,,3119,1.1585577726364136,0.6065999865531921,,
9,,3119,,,0.5740434527397156,0.6249011158943176
10,1.4598698616027832,3149,,,,
10,1.225903034210205,3199,,,,
10,1.3030400276184082,3249,,,,
10,1.1510674953460693,3299,,,,
10,1.2560137510299683,3349,,,,
10,0.999565601348877,3399,,,,
10,,3431,1.284206509590149,0.5841000080108643,,
10,,3431,,,0.5904697775840759,0.6382516026496887
11,0.7880282402038574,3449,,,,
11,0.8693733215332031,3499,,,,
11,0.6623104214668274,3549,,,,
11,0.6441727876663208,3599,,,,
11,0.6620917320251465,3649,,,,
11,0.9911353588104248,3699,,,,
11,,3743,0.8416785001754761,0.5820000171661377,,
11,,3743,,,0.5841596722602844,0.6306368708610535
12,0.1838243454694748,3749,,,,
12,0.325126051902771,3799,,,,
12,0.412481427192688,3849,,,,
12,0.39751964807510376,3899,,,,
12,0.7476239800453186,3949,,,,
12,0.6069216132164001,3999,,,,
12,0.5316768884658813,4049,,,,
12,,4055,0.41178837418556213,0.5814999938011169,,
12,,4055,,,0.5654547214508057,0.5989912748336792
13,0.012112963944673538,4099,,,,
13,-0.330170601606369,4149,,,,
13,0.1208546832203865,4199,,,,
13,0.2693560719490051,4249,,,,
13,0.0036635398864746094,4299,,,,
13,-0.24362283945083618,4349,,,,
13,,4367,-0.3353498876094818,0.5888000130653381,,
13,,4367,,,0.568434476852417,0.6289557218551636
14,-1.4574406147003174,4399,,,,
14,-1.0766212940216064,4449,,,,
14,-0.979438066482544,4499,,,,
14,-1.0684828758239746,4549,,,,
14,-0.23455370962619781,4599,,,,
14,-1.332019329071045,4649,,,,
14,,4679,-0.9374244213104248,0.5863000154495239,,
14,,4679,,,0.5790014266967773,0.6262856125831604
15,-1.8962074518203735,4699,,,,
15,-2.0732808113098145,4749,,,,
15,-1.3891735076904297,4799,,,,
15,-1.6481831073760986,4849,,,,
15,-1.8779796361923218,4899,,,,
15,-2.4720306396484375,4949,,,,
15,,4991,-1.7796900272369385,0.5649999976158142,,
15,,4991,,,0.5849609375,0.6128362417221069
16,-2.0500800609588623,4999,,,,
16,-3.22208571434021,5049,,,,
16,-2.794954776763916,5099,,,,
16,-2.189467430114746,5149,,,,
16,-3.2984371185302734,5199,,,,
16,-3.327409029006958,5249,,,,
16,-2.918238878250122,5299,,,,
16,,5303,-2.271688461303711,0.5633000135421753,,
16,,5303,,,0.5954276919364929,0.6120451092720032
17,-3.018709182739258,5349,,,,
17,-3.382404327392578,5399,,,,
17,-2.847932815551758,5449,,,,
17,-3.220698356628418,5499,,,,
17,-3.9949896335601807,5549,,,,
17,-3.41898775100708,5599,,,,
17,,5615,-3.337999105453491,0.5755000114440918,,
17,,5615,,,0.6030398607254028,0.6216376423835754
18,-4.410383701324463,5649,,,,
18,-5.236382484436035,5699,,,,
18,-4.1956892013549805,5749,,,,
18,-5.302433013916016,5799,,,,
18,-4.764089584350586,5849,,,,
18,-4.593108177185059,5899,,,,
18,,5927,-3.9786887168884277,0.5871999859809875,,
18,,5927,,,0.6077223420143127,0.6308346390724182
19,-5.637563228607178,5949,,,,
19,-5.579104423522949,5999,,,,
19,-6.016136646270752,6049,,,,
19,-6.076185703277588,6099,,,,
19,-5.909606456756592,6149,,,,
19,-5.573923110961914,6199,,,,
19,,6239,-5.305245399475098,0.6068000197410583,,
19,,6239,,,0.6206179857254028,0.6551621556282043
20,-6.825099468231201,6249,,,,
20,-6.207712173461914,6299,,,,
20,-7.725348472595215,6349,,,,
20,-6.045966148376465,6399,,,,
20,-6.866762161254883,6449,,,,
20,-6.751287460327148,6499,,,,
20,-7.106845855712891,6549,,,,
20,,6551,-6.073523044586182,0.6007999777793884,,
20,,6551,,,0.6259765625,0.6349881291389465
21,-8.172822952270508,6599,,,,
21,-8.511495590209961,6649,,,,
21,-7.428512096405029,6699,,,,
21,-6.633113861083984,6749,,,,
21,-7.68699836730957,6799,,,,
21,-6.953792095184326,6849,,,,
21,,6863,-7.305924892425537,0.6028000116348267,,
21,,6863,,,0.6311097741127014,0.6667326092720032
22,-8.683300018310547,6899,,,,
22,-8.517292022705078,6949,,,,
22,-9.387474060058594,6999,,,,
22,-8.477113723754883,7049,,,,
22,-10.15461540222168,7099,,,,
22,-8.42233657836914,7149,,,,
22,,7175,-8.546287536621094,0.6176999807357788,,
22,,7175,,,0.6305839419364929,0.6510087251663208
23,-9.978248596191406,7199,,,,
23,-10.174402236938477,7249,,,,
