train_loss,epoch,step,train_acc,test_acc
3.950399398803711,0,49,,
3.496670961380005,0,99,,
3.36976957321167,0,149,,
3.1901514530181885,0,199,,
3.1839759349823,0,249,,
2.9545247554779053,0,299,,
2.832021474838257,0,349,,
,0,389,0.35681089758872986,0.5633000135421753
2.621091604232788,1,399,,
2.9990885257720947,1,449,,
2.917922019958496,1,499,,
2.757324457168579,1,549,,
2.6042704582214355,1,599,,
2.6052141189575195,1,649,,
2.3745739459991455,1,699,,
2.679461717605591,1,749,,
,1,779,0.5059194564819336,0.6729000210762024
2.474076509475708,2,799,,
2.371781826019287,2,849,,
2.476172685623169,2,899,,
2.196735382080078,2,949,,
2.18869948387146,2,999,,
2.3387160301208496,2,1049,,
2.1886301040649414,2,1099,,
2.5517449378967285,2,1149,,
,2,1169,0.5775139927864075,0.7342000007629395
2.536111831665039,3,1199,,
2.348159074783325,3,1249,,
2.1241304874420166,3,1299,,
2.3806862831115723,3,1349,,
2.1389756202697754,3,1399,,
2.313037395477295,3,1449,,
2.1199963092803955,3,1499,,
2.2526652812957764,3,1549,,
,3,1559,0.6157752275466919,0.7795000076293945
2.134502410888672,4,1599,,
1.9857851266860962,4,1649,,
2.228508710861206,4,1699,,
1.8565192222595215,4,1749,,
2.5553207397460938,4,1799,,
2.105668306350708,4,1849,,
1.850757360458374,4,1899,,
1.7016631364822388,4,1949,,
,4,1949,0.642578125,0.7950000166893005
1.884742021560669,5,1999,,
1.935788631439209,5,2049,,
1.8656630516052246,5,2099,,
1.7892948389053345,5,2149,,
2.1838648319244385,5,2199,,
1.9489400386810303,5,2249,,
1.8908705711364746,5,2299,,
,5,2339,0.6582131385803223,0.7806000113487244
2.0245068073272705,6,2349,,
1.8173444271087646,6,2399,,
1.794979453086853,6,2449,,
1.9895423650741577,6,2499,,
1.755537986755371,6,2549,,
1.9671037197113037,6,2599,,
1.8363572359085083,6,2649,,
1.7822779417037964,6,2699,,
,6,2729,0.6732372045516968,0.814300000667572
1.7447715997695923,7,2749,,
1.724278450012207,7,2799,,
1.630589246749878,7,2849,,
1.7947262525558472,7,2899,,
1.9484871625900269,7,2949,,
1.7273592948913574,7,2999,,
1.8819406032562256,7,3049,,
1.7602828741073608,7,3099,,
,7,3119,0.682812511920929,0.8118000030517578
1.8689054250717163,8,3149,,
1.5819308757781982,8,3199,,
1.993114948272705,8,3249,,
1.687380313873291,8,3299,,
1.5138925313949585,8,3349,,
1.3818843364715576,8,3399,,
1.6006494760513306,8,3449,,
1.632769227027893,8,3499,,
,8,3509,0.6923677921295166,0.805400013923645
1.3348729610443115,9,3549,,
1.3997693061828613,9,3599,,
1.675575852394104,9,3649,,
1.6899731159210205,9,3699,,
1.8841909170150757,9,3749,,
1.4838875532150269,9,3799,,
1.495539665222168,9,3849,,
1.8333624601364136,9,3899,,
,9,3899,0.7007211446762085,0.8363999724388123
1.6855496168136597,10,3949,,
1.659029245376587,10,3999,,
1.6560333967208862,10,4049,,
1.4173115491867065,10,4099,,
1.4675862789154053,10,4149,,
1.3602365255355835,10,4199,,
1.4163938760757446,10,4249,,
,10,4289,0.7041265964508057,0.8521999716758728
1.2405500411987305,11,4299,,
1.2399399280548096,11,4349,,
1.3309661149978638,11,4399,,
1.3778417110443115,11,4449,,
1.52683687210083,11,4499,,
1.5698844194412231,11,4549,,
1.3418575525283813,11,4599,,
1.5174169540405273,11,4649,,
,11,4679,0.7137219309806824,0.8675000071525574
1.4156792163848877,12,4699,,
1.4217907190322876,12,4749,,
1.6788454055786133,12,4799,,
1.4714770317077637,12,4849,,
1.1941609382629395,12,4899,,
1.6549005508422852,12,4949,,
1.349368691444397,12,4999,,
1.3502026796340942,12,5049,,
,12,5069,0.7196414470672607,0.8654000163078308
1.430828332901001,13,5099,,
1.3023574352264404,13,5149,,
1.3786823749542236,13,5199,,
