train_loss,step,epoch,val_acc,val_loss,test_acc,train_acc
2.1338047981262207,49,0,,,,
2.1276285648345947,99,0,,,,
2.0945839881896973,149,0,,,,
1.9865155220031738,199,0,,,,
1.977484107017517,249,0,,,,
2.008105754852295,299,0,,,,
,311,0,0.3391999900341034,1.9325019121170044,,
,311,0,,,0.4431999921798706,0.2673026919364929
1.846665859222412,349,1,,,,
1.9025399684906006,399,1,,,,
1.940981388092041,449,1,,,,
1.7856502532958984,499,1,,,,
1.806699275970459,549,1,,,,
2.027313470840454,599,1,,,,
,623,1,0.375900000333786,1.8744505643844604,,
,623,1,,,0.47999998927116394,0.34592849016189575
1.8581843376159668,649,2,,,,
1.8736449480056763,699,2,,,,
1.7913309335708618,749,2,,,,
1.759883999824524,799,2,,,,
1.729560136795044,849,2,,,,
1.8705757856369019,899,2,,,,
,935,2,0.38100001215934753,1.842818021774292,,
,935,2,,,0.4814000129699707,0.39067506790161133
1.8095206022262573,949,3,,,,
1.7003446817398071,999,3,,,,
1.6821873188018799,1049,3,,,,
1.7325525283813477,1099,3,,,,
1.7579231262207031,1149,3,,,,
1.821669578552246,1199,3,,,,
,1247,3,0.43130001425743103,1.7518646717071533,,
,1247,3,,,0.5715000033378601,0.4299378991127014
1.6648494005203247,1249,4,,,,
1.834536075592041,1299,4,,,,
1.6643012762069702,1349,4,,,,
1.5984249114990234,1399,4,,,,
1.732035517692566,1449,4,,,,
1.7929911613464355,1499,4,,,,
1.6516783237457275,1549,4,,,,
,1559,4,0.4659999907016754,1.6877763271331787,,
,1559,4,,,0.632099986076355,0.4532501995563507
1.701261281967163,1599,5,,,,
1.7070589065551758,1649,5,,,,
1.7147825956344604,1699,5,,,,
1.5268802642822266,1749,5,,,,
1.71857750415802,1799,5,,,,
1.7705917358398438,1849,5,,,,
,1871,5,0.44279998540878296,1.730942726135254,,
,1871,5,,,0.6092000007629395,0.4764373004436493
1.5519428253173828,1899,6,,,,
1.6450941562652588,1949,6,,,,
1.676927089691162,1999,6,,,,
1.6519356966018677,2049,6,,,,
1.6595783233642578,2099,6,,,,
1.4289897680282593,2149,6,,,,
,2183,6,0.4812999963760376,1.628044843673706,,
,2183,6,,,0.6378999948501587,0.49228766560554504
1.6087669134140015,2199,7,,,,
1.6403673887252808,2249,7,,,,
1.5701149702072144,2299,7,,,,
1.3918195962905884,2349,7,,,,
1.4883782863616943,2399,7,,,,
1.59055757522583,2449,7,,,,
,2495,7,0.516700029373169,1.579390287399292,,
,2495,7,,,0.7300000190734863,0.5051582455635071
1.579245924949646,2499,8,,,,
1.4847968816757202,2549,8,,,,
1.6433762311935425,2599,8,,,,
1.6162853240966797,2649,8,,,,
1.5978316068649292,2699,8,,,,
1.562282919883728,2749,8,,,,
1.475553274154663,2799,8,,,,
,2807,8,0.5228999853134155,1.5747640132904053,,
,2807,8,,,0.7397000193595886,0.5153996348381042
1.6198668479919434,2849,9,,,,
1.713273286819458,2899,9,,,,
1.4949365854263306,2949,9,,,,
1.5661282539367676,2999,9,,,,
1.6026830673217773,3049,9,,,,
1.6247761249542236,3099,9,,,,
,3119,9,0.5095000267028809,1.5833251476287842,,
,3119,9,,,0.7164999842643738,0.5257411599159241
1.4248104095458984,3149,10,,,,
1.420373797416687,3199,10,,,,
1.5062062740325928,3249,10,,,,
1.5744739770889282,3299,10,,,,
1.4390459060668945,3349,10,,,,
1.4634660482406616,3399,10,,,,
,3431,10,0.5016000270843506,1.6131657361984253,,
,3431,10,,,0.6870999932289124,0.5327774286270142
1.508901834487915,3449,11,,,,
1.6349751949310303,3499,11,,,,
1.554763913154602,3549,11,,,,
1.5788284540176392,3599,11,,,,
1.3909223079681396,3649,11,,,,
1.4855985641479492,3699,11,,,,
,3743,11,0.527999997138977,1.5379142761230469,,
,3743,11,,,0.7418000102043152,0.5409905910491943
1.4316731691360474,3749,12,,,,
1.4686518907546997,3799,12,,,,
1.479294776916504,3849,12,,,,
1.532231330871582,3899,12,,,,
1.6227203607559204,3949,12,,,,
1.3961482048034668,3999,12,,,,
1.4878424406051636,4049,12,,,,
,4055,12,0.5066999793052673,1.5625237226486206,,
,4055,12,,,0.683899998664856,0.5483273267745972
1.4769619703292847,4099,13,,,,
1.4084362983703613,4149,13,,,,
1.5564112663269043,4199,13,,,,
1.4690089225769043,4249,13,,,,
1.4771841764450073,4299,13,,,,
1.587461233139038,4349,13,,,,
,4367,13,0.49889999628067017,1.6017718315124512,,
,4367,13,,,0.6866000294685364,0.5531851053237915
1.33971107006073,4399,14,,,,
1.5524982213974,4449,14,,,,
1.5995776653289795,4499,14,,,,
1.444000244140625,4549,14,,,,
1.5370187759399414,4599,14,,,,
1.720862865447998,4649,14,,,,
,4679,14,0.5408999919891357,1.5027166604995728,,
,4679,14,,,0.7502999901771545,0.5577424168586731
1.4489401578903198,4699,15,,,,
1.4378056526184082,4749,15,,,,
1.5064959526062012,4799,15,,,,
1.473922848701477,4849,15,,,,
1.4103116989135742,4899,15,,,,
1.490773320198059,4949,15,,,,
,4991,15,0.5393999814987183,1.4993308782577515,,
,4991,15,,,0.7592999935150146,0.5618739724159241
1.484470009803772,4999,16,,,,
1.4313803911209106,5049,16,,,,
1.3781070709228516,5099,16,,,,
1.5280448198318481,5149,16,,,,
1.4321223497390747,5199,16,,,,
1.539546012878418,5249,16,,,,
1.5458587408065796,5299,16,,,,
,5303,16,0.5394999980926514,1.5035958290100098,,
,5303,16,,,0.7588000297546387,0.5681840777397156
1.2124338150024414,5349,17,,,,
1.4741970300674438,5399,17,,,,
1.3462399244308472,5449,17,,,,
1.5849418640136719,5499,17,,,,
1.4640629291534424,5549,17,,,,
1.3107240200042725,5599,17,,,,
,5615,17,0.5311999917030334,1.5165780782699585,,
,5615,17,,,0.7342000007629395,0.5711889266967773
1.4800028800964355,5649,18,,,,
1.4408366680145264,5699,18,,,,
1.3032195568084717,5749,18,,,,
1.3518887758255005,5799,18,,,,
1.4609684944152832,5849,18,,,,
1.374228835105896,5899,18,,,,
,5927,18,0.5472000241279602,1.4947054386138916,,
,5927,18,,,0.7630000114440918,0.5749198794364929
1.4803111553192139,5949,19,,,,
1.3480368852615356,5999,19,,,,
1.522539734840393,6049,19,,,,
1.4605659246444702,6099,19,,,,
1.189642310142517,6149,19,,,,
1.3790725469589233,6199,19,,,,
,6239,19,0.5522000193595886,1.4794365167617798,,
