epoch,step,train_loss,val_loss,val_acc,test_acc
0,49,2.8423943519592285,,,
0,99,2.4448704719543457,,,
0,149,2.489086151123047,,,
0,199,2.345226287841797,,,
0,249,2.166642189025879,,,
0,299,1.972480058670044,,,
0,312,,2.4093594551086426,0.19449999928474426,
0,312,,,,0.21340981125831604
1,349,2.5461840629577637,,,
1,399,2.9052767753601074,,,
1,449,2.4745328426361084,,,
1,499,2.3569657802581787,,,
1,549,2.2437713146209717,,,
1,599,2.3349826335906982,,,
1,625,,1.9405624866485596,0.2946000099182129,
1,625,,,,0.29964399337768555
2,649,2.1589176654815674,,,
2,699,2.1131913661956787,,,
2,749,2.0860464572906494,,,
2,799,2.0431244373321533,,,
2,849,1.8567346334457397,,,
2,899,1.998110294342041,,,
2,938,,1.9251697063446045,0.34299999475479126,
2,938,,,,0.3646163046360016
3,949,2.23078989982605,,,
3,999,2.194553852081299,,,
3,1049,2.16449236869812,,,
3,1099,2.3373050689697266,,,
3,1149,1.9891765117645264,,,
3,1199,2.059792995452881,,,
3,1249,2.0508158206939697,,,
3,1251,,1.7950690984725952,0.36010000109672546,
3,1251,,,,0.366594135761261
4,1299,1.636470913887024,,,
4,1349,1.961466908454895,,,
4,1399,1.890202283859253,,,
4,1449,2.074751377105713,,,
4,1499,1.9249171018600464,,,
4,1549,1.9682989120483398,,,
4,1564,,1.7118250131607056,0.4140999913215637,
4,1564,,,,0.4343354403972626
5,1599,2.0636086463928223,,,
5,1649,2.1637182235717773,,,
5,1699,2.1921825408935547,,,
5,1749,2.004549026489258,,,
5,1799,1.8629138469696045,,,
5,1849,2.059041976928711,,,
5,1877,,1.6445401906967163,0.42669999599456787,
5,1877,,,,0.4274129867553711
6,1899,2.009549617767334,,,
6,1949,2.071571111679077,,,
6,1999,1.8504530191421509,,,
6,2049,1.5339548587799072,,,
6,2099,2.0031657218933105,,,
6,2149,1.648678183555603,,,
6,2190,,1.5548686981201172,0.46149998903274536,
6,2190,,,,0.468156635761261
7,2199,1.9084649085998535,,,
7,2249,2.270097255706787,,,
7,2299,2.029963970184326,,,
7,2349,2.0636026859283447,,,
7,2399,2.0590384006500244,,,
7,2449,2.0745551586151123,,,
7,2499,1.8350987434387207,,,
7,2503,,1.50831139087677,0.4830000102519989,
7,2503,,,,0.477155864238739
8,2549,1.804789423942566,,,
8,2599,2.0633912086486816,,,
8,2649,2.022043228149414,,,
8,2699,1.822445034980774,,,
8,2749,1.8261252641677856,,,
8,2799,1.499939203262329,,,
8,2816,,1.4877681732177734,0.49790000915527344,
8,2816,,,,0.5091969966888428
9,2849,2.1106998920440674,,,
