train_loss,epoch,step,test_acc
2.211625337600708,0,49,
1.9902925491333008,0,99,
1.8923757076263428,0,149,
1.7788997888565063,0,199,
2.057454824447632,0,249,
1.8900961875915527,0,299,
1.4980857372283936,0,349,
,0,389,0.4932999908924103
2.846564292907715,1,399,
1.8601799011230469,1,449,
1.9308973550796509,1,499,
2.022113800048828,1,549,
1.5171585083007812,1,599,
1.6808149814605713,1,649,
1.5247846841812134,1,699,
1.9530891180038452,1,749,
,1,779,0.5246999859809875
1.4439095258712769,2,799,
1.2237603664398193,2,849,
1.4036598205566406,2,899,
0.8814863562583923,2,949,
1.7971782684326172,2,999,
1.4967575073242188,2,1049,
1.5983760356903076,2,1099,
0.7943170070648193,2,1149,
,2,1169,0.5612000226974487
1.0553539991378784,3,1199,
0.9947623014450073,3,1249,
0.981494128704071,3,1299,
1.4563322067260742,3,1349,
0.8585689067840576,3,1399,
0.8385221362113953,3,1449,
1.6257350444793701,3,1499,
0.7968577742576599,3,1549,
,3,1559,0.600600004196167
1.0714333057403564,4,1599,
0.9626268148422241,4,1649,
1.2775554656982422,4,1699,
0.4940102696418762,4,1749,
1.6088988780975342,4,1799,
1.1303523778915405,4,1849,
0.501913845539093,4,1899,
1.38838791847229,4,1949,
,4,1949,0.6682999730110168
1.4466924667358398,5,1999,
0.6616532802581787,5,2049,
1.119340419769287,5,2099,
1.0609920024871826,5,2149,
0.2784320116043091,5,2199,
1.323491096496582,5,2249,
1.420076847076416,5,2299,
,5,2339,0.6582000255584717
1.1922650337219238,6,2349,
1.206825852394104,6,2399,
1.089106798171997,6,2449,
1.2133204936981201,6,2499,
-0.1633850336074829,6,2549,
1.438147783279419,6,2599,
1.0701634883880615,6,2649,
1.3010435104370117,6,2699,
,6,2729,0.6786999702453613
0.6794815063476562,7,2749,
1.166830062866211,7,2799,
-0.4629265069961548,7,2849,
0.4612257480621338,7,2899,
0.2834848165512085,7,2949,
0.0601956844329834,7,2999,
1.0828545093536377,7,3049,
-0.5700151920318604,7,3099,
,7,3119,0.7171000242233276
0.23423290252685547,8,3149,
0.48733019828796387,8,3199,
0.5635939836502075,8,3249,
-0.4869433045387268,8,3299,
0.3977113962173462,8,3349,
0.025312304496765137,8,3399,
0.6684567332267761,8,3449,
-0.17638516426086426,8,3499,
,8,3509,0.7322999835014343
0.6745256185531616,9,3549,
1.2665855884552002,9,3599,
0.2878354787826538,9,3649,
1.028039813041687,9,3699,
1.0610307455062866,9,3749,
0.14374065399169922,9,3799,
-0.05687820911407471,9,3849,
0.6322544813156128,9,3899,
,9,3899,0.751800000667572
-1.1995562314987183,10,3949,
0.7472696304321289,10,3999,
0.5911897420883179,10,4049,
0.4795985221862793,10,4099,
-0.6203948259353638,10,4149,
0.6319112777709961,10,4199,
-0.37692344188690186,10,4249,
,10,4289,0.7598999738693237
0.6961075067520142,11,4299,
0.5985769033432007,11,4349,
-1.1384875774383545,11,4399,
-1.5667341947555542,11,4449,
-0.1600579023361206,11,4499,
0.9046586751937866,11,4549,
-1.6926460266113281,11,4599,
-1.1647374629974365,11,4649,
,11,4679,0.7728999853134155
0.5061472654342651,12,4699,
0.5274932384490967,12,4749,
0.8836426734924316,12,4799,
-1.7100352048873901,12,4849,
-0.2671712636947632,12,4899,
-0.3887364864349365,12,4949,
-0.05319344997406006,12,4999,
0.11112749576568604,12,5049,
,12,5069,0.7738000154495239
-0.03017592430114746,13,5099,
0.554228663444519,13,5149,
-1.4450445175170898,13,5199,
0.8286465406417847,13,5249,
0.5189557075500488,13,5299,
-0.3378875255584717,13,5349,
-0.6538906097412109,13,5399,
-1.8656933307647705,13,5449,
,13,5459,0.7875000238418579
