step,epoch,train_loss,val_acc,val_loss,test_acc
2729,6,,0.5866000056266785,1.299774408340454,
2729,6,,,,0.6364715099334717
2749,7,1.8667364120483398,,,
2799,7,1.6017770767211914,,,
2849,7,1.76870596408844,,,
2899,7,1.6186025142669678,,,
2949,7,1.6732745170593262,,,
2999,7,1.7645572423934937,,,
3049,7,1.5070762634277344,,,
3099,7,1.715378761291504,,,
3119,7,,0.6581000089645386,0.9688910245895386,
3119,7,,,,0.6741495132446289
3149,8,1.5702686309814453,,,
3199,8,1.7363414764404297,,,
3249,8,1.3004519939422607,,,
3299,8,1.5992586612701416,,,
3349,8,1.6032698154449463,,,
3399,8,1.5755436420440674,,,
3449,8,1.464463233947754,,,
3499,8,1.507239818572998,,,
3509,8,,0.666700005531311,0.9319021701812744,
3509,8,,,,0.6896756291389465
3549,9,1.581676721572876,,,
3599,9,1.475635051727295,,,
3649,9,1.5249266624450684,,,
3699,9,1.304095983505249,,,
3749,9,1.5013751983642578,,,
3799,9,1.5220670700073242,,,
3849,9,1.5596888065338135,,,
3899,9,1.5271191596984863,,,
3899,9,,0.699999988079071,0.867246687412262,
3899,9,,,,0.7087618708610535
3949,10,1.8694907426834106,,,
3999,10,2.397862195968628,,,
4049,10,2.57112717628479,,,
4099,10,2.4759793281555176,,,
4149,10,2.2362332344055176,,,
4199,10,2.5778846740722656,,,
4211,10,,,,0.7305182218551636
4249,11,1.880942463874817,,,
4299,11,2.4463016986846924,,,
4349,11,2.4900550842285156,,,
4399,11,2.191666841506958,,,
4449,11,2.366816997528076,,,
4499,11,2.3609097003936768,,,
4523,11,,0.7285000085830688,0.9848082065582275,
4523,11,,,,0.7119264006614685
4549,12,2.4953136444091797,,,
4599,12,1.9416691064834595,,,
4649,12,2.1924617290496826,,,
4699,12,2.5710296630859375,,,
4749,12,2.347579002380371,,,
4799,12,1.9563624858856201,,,
4835,12,,0.7271999716758728,0.9721040725708008,
4835,12,,,,0.7098496556282043
4849,13,1.6877632141113281,,,
4899,13,2.5558247566223145,,,
4949,13,1.9263741970062256,,,
4999,13,2.1802845001220703,,,
5049,13,2.4048008918762207,,,
5099,13,1.788010597229004,,,
5147,13,,0.7092999815940857,1.0302366018295288,
5147,13,,,,0.6979826092720032
5149,14,2.362358570098877,,,
5199,14,2.6472015380859375,,,
5249,14,2.3393468856811523,,,
5299,14,2.4953980445861816,,,
5349,14,2.609297513961792,,,
5399,14,1.9490785598754883,,,
5449,14,2.2683870792388916,,,
5459,14,,0.7095999717712402,1.025917410850525,
5459,14,,,,0.7034216523170471
5499,15,2.534636974334717,,,
5549,15,2.080679178237915,,,
5599,15,2.075716972351074,,,
5649,15,2.4597582817077637,,,
5699,15,2.151888132095337,,,
5749,15,1.9486429691314697,,,
5771,15,,0.7142000198364258,0.9870466589927673,
5771,15,,,,0.6986748576164246
5799,16,2.498983860015869,,,
5849,16,2.296415090560913,,,
5899,16,2.691987991333008,,,
5949,16,2.238743543624878,,,
5999,16,2.4198713302612305,,,
6049,16,2.398937225341797,,,
6083,16,,0.7098000049591064,0.9793996214866638,
6083,16,,,,0.7048061490058899
6099,17,1.8335742950439453,,,
6149,17,2.5722856521606445,,,
6199,17,2.2642674446105957,,,
6249,17,2.529292583465576,,,
6299,17,2.7079966068267822,,,
6349,17,2.073306083679199,,,
6395,17,,0.6987000107765198,1.0374444723129272,
6395,17,,,,0.6980814933776855
6399,18,2.2949726581573486,,,
6449,18,2.666613817214966,,,
6499,18,2.4639525413513184,,,
6549,18,2.335434675216675,,,
6599,18,2.683263063430786,,,
6649,18,2.2606029510498047,,,
6699,18,2.6233601570129395,,,
6707,18,,0.699400007724762,1.024064302444458,
6707,18,,,,0.6974881291389465
6749,19,2.304384231567383,,,
6799,19,2.6133110523223877,,,
6849,19,2.5790669918060303,,,
6899,19,2.493359088897705,,,
6949,19,2.5144150257110596,,,
6999,19,2.376126766204834,,,
7019,19,,0.697700023651123,1.034657597541809,
7019,19,,,,0.6918512582778931
7049,20,2.697274684906006,,,
7099,20,2.44840669631958,,,
7149,20,2.717611789703369,,,
7199,20,2.654447078704834,,,
7249,20,2.3079617023468018,,,
7299,20,2.5477662086486816,,,
7331,20,,0.7013000249862671,1.0183186531066895,
7331,20,,,,0.6936313509941101
7349,21,2.5029959678649902,,,
7399,21,2.3633217811584473,,,
7449,21,2.23844313621521,,,
7499,21,2.617142677307129,,,
7549,21,1.9147006273269653,,,
7599,21,2.8113765716552734,,,
7643,21,,0.6991000175476074,1.0442074537277222,
7643,21,,,,0.6885878443717957
7649,22,2.6645803451538086,,,
7699,22,2.615727663040161,,,
7749,22,2.5240671634674072,,,
7799,22,2.4077723026275635,,,
7849,22,2.2028913497924805,,,
7899,22,2.419607639312744,,,
7949,22,2.7135558128356934,,,
7955,22,,0.6942999958992004,1.0528992414474487,
7955,22,,,,0.6904667615890503
7999,23,2.7325642108917236,,,
8049,23,2.7736353874206543,,,
8099,23,2.7575888633728027,,,
8149,23,2.906620502471924,,,
8199,23,2.577043056488037,,,
8249,23,2.8901805877685547,,,
8267,23,,0.7062000036239624,1.0252933502197266,
8267,23,,,,0.6975870132446289
8299,24,2.741018772125244,,,
8349,24,2.4668519496917725,,,
8399,24,2.591784954071045,,,
8449,24,2.5138096809387207,,,
8499,24,2.5009639263153076,,,
8549,24,2.2993340492248535,,,
8579,24,,0.696399986743927,1.006047010421753,
8579,24,,,,0.6929391026496887
8599,25,2.3062820434570312,,,
8649,25,2.4765584468841553,,,
8699,25,2.724318742752075,,,
8749,25,2.4139797687530518,,,
8799,25,2.5413308143615723,,,
8849,25,2.249192714691162,,,
8891,25,,0.6873000264167786,1.0722826719284058,
8891,25,,,,0.6826542615890503
8899,26,2.6204793453216553,,,
8949,26,2.330432176589966,,,
8999,26,2.1756322383880615,,,
9049,26,2.6528687477111816,,,
9099,26,2.8371548652648926,,,
9149,26,2.6430866718292236,,,
9199,26,2.3051795959472656,,,
9203,26,,0.6773999929428101,1.0926660299301147,
9203,26,,,,0.6655458807945251
9249,27,2.713761806488037,,,
9299,27,2.533989429473877,,,
9349,27,2.6921942234039307,,,
9399,27,2.726886510848999,,,
9449,27,2.8866589069366455,,,
9499,27,2.7432169914245605,,,
9515,27,,0.6786999702453613,1.0789093971252441,
9515,27,,,,0.6745451092720032
9549,28,2.6289055347442627,,,
9599,28,2.6914572715759277,,,
9649,28,2.4755702018737793,,,
9699,28,2.6883745193481445,,,
9749,28,2.5639278888702393,,,
9799,28,2.882711887359619,,,
9827,28,,0.7044000029563904,0.9981199502944946,
9827,28,,,,0.688093364238739
9849,29,2.7779746055603027,,,
9899,29,2.6820690631866455,,,
9949,29,2.9329299926757812,,,
9999,29,2.619375705718994,,,
10049,29,2.512982130050659,,,
10099,29,2.358691453933716,,,
10139,29,,0.6712999939918518,1.1085548400878906,
10139,29,,,,0.6701938509941101
10149,30,2.6118316650390625,,,
10199,30,2.530397891998291,,,
10249,30,2.56113862991333,,,
10299,30,2.8421032428741455,,,
10349,30,2.4678118228912354,,,
10399,30,2.8425159454345703,,,
10449,30,2.911492109298706,,,
10451,30,,0.6700000166893005,1.1014180183410645,
10451,30,,,,0.6607001423835754
10499,31,2.481682062149048,,,
10549,31,2.402390480041504,,,
10599,31,2.4008572101593018,,,
10649,31,2.4655797481536865,,,
10699,31,2.6440632343292236,,,
10749,31,2.688277244567871,,,
10763,31,,0.6868000030517578,1.1006807088851929,
10763,31,,,,0.670094907283783
10799,32,2.5262928009033203,,,
10849,32,2.4256484508514404,,,
10899,32,2.40742826461792,,,
10949,32,2.6869328022003174,,,
10999,32,2.7709991931915283,,,
11049,32,2.745443105697632,,,
11075,32,,0.6754000186920166,1.1010226011276245,
11075,32,,,,0.671875
11099,33,2.436896800994873,,,
11149,33,2.6012256145477295,,,
11199,33,2.596430778503418,,,
11249,33,2.630096912384033,,,
11299,33,2.7925243377685547,,,
11349,33,2.7647976875305176,,,
11387,33,,0.6585000157356262,1.1338262557983398,
11387,33,,,,0.6543710231781006
11399,34,2.582418441772461,,,
11449,34,2.3222460746765137,,,
11499,34,2.034212589263916,,,
11549,34,2.304015874862671,,,
11599,34,2.785637617111206,,,
11649,34,2.789797306060791,,,
11699,34,2.457444429397583,,,
11699,34,,0.6758000254631042,1.0954290628433228,
11699,34,,,,0.671875
11749,35,2.540799856185913,,,
11799,35,2.5928213596343994,,,
11849,35,2.520108699798584,,,
11899,35,2.325639247894287,,,
11949,35,2.8177709579467773,,,
11999,35,2.830005645751953,,,
12011,35,,0.6927000284194946,1.0599634647369385,
12011,35,,,,0.6871044039726257
12049,36,2.6556999683380127,,,
12099,36,2.6816132068634033,,,
12149,36,2.629891872406006,,,
12199,36,2.943244457244873,,,
12249,36,2.6451992988586426,,,
12299,36,2.5575013160705566,,,
12323,36,,0.680899977684021,1.0727124214172363,
12323,36,,,,0.6688093543052673
12349,37,2.299923896789551,,,
12399,37,2.5186643600463867,,,
12449,37,2.436009645462036,,,
12499,37,2.509364128112793,,,
12549,37,2.83622407913208,,,
12599,37,2.540308952331543,,,
12635,37,,0.6830000281333923,1.0850920677185059,
12635,37,,,,0.6800830960273743
12649,38,2.79363751411438,,,
12699,38,2.6751484870910645,,,
12749,38,2.7936742305755615,,,
12799,38,2.638468027114868,,,
12849,38,2.413841724395752,,,
12899,38,2.5422096252441406,,,
12947,38,,0.682200014591217,1.0728546380996704,
12947,38,,,,0.6783030033111572
12949,39,2.8037972450256348,,,
12999,39,2.97133469581604,,,
13049,39,2.418703317642212,,,
13099,39,2.6323206424713135,,,
13149,39,2.55641770362854,,,
13199,39,2.6143436431884766,,,
13249,39,2.5552234649658203,,,
13259,39,,0.67330002784729,1.088517189025879,
13259,39,,,,0.6709849834442139
13299,40,2.8728013038635254,,,
13349,40,2.7927615642547607,,,
13399,40,2.3159656524658203,,,
13449,40,2.8025007247924805,,,
13499,40,2.5700175762176514,,,
13549,40,2.2457003593444824,,,
13571,40,,0.6887999773025513,1.0447584390640259,
13571,40,,,,0.6777096390724182
13599,41,2.049886703491211,,,
13649,41,2.3642306327819824,,,
13699,41,2.704481840133667,,,
13749,41,2.383986711502075,,,
13799,41,2.6201648712158203,,,
13849,41,2.259676694869995,,,
13883,41,,0.6103000044822693,1.2406142950057983,
13883,41,,,,0.6454707384109497
13899,42,2.4692444801330566,,,
13949,42,2.516258716583252,,,
13999,42,2.4729437828063965,,,
14049,42,2.4290988445281982,,,
14099,42,2.078676223754883,,,
14149,42,2.860130786895752,,,
14195,42,,0.6635000109672546,1.0880147218704224,
14195,42,,,,0.6739517450332642
14199,43,2.7023985385894775,,,
14249,43,2.841517448425293,,,
14299,43,2.7958617210388184,,,
14349,43,2.4593377113342285,,,
14399,43,2.7529332637786865,,,
14449,43,2.569662570953369,,,
14499,43,2.4050350189208984,,,
14507,43,,0.6776000261306763,1.0775988101959229,
14507,43,,,,0.6791930198669434
14549,44,2.798955202102661,,,
14599,44,2.659834623336792,,,
14649,44,2.4157888889312744,,,
14699,44,2.4083499908447266,,,
14749,44,2.5844554901123047,,,
14799,44,2.8252341747283936,,,
14819,44,,0.6834999918937683,1.0701571702957153,
14819,44,,,,0.6805775165557861
14849,45,2.7478041648864746,,,
14899,45,2.450643301010132,,,
14949,45,2.729313373565674,,,
14999,45,2.3189382553100586,,,
15049,45,2.8247077465057373,,,
15099,45,2.4341869354248047,,,
15131,45,,0.671500027179718,1.1180357933044434,
15131,45,,,,0.671281635761261
15149,46,2.5295350551605225,,,
15199,46,2.415031909942627,,,
15249,46,2.6390280723571777,,,
15299,46,2.7706665992736816,,,
15349,46,2.903688669204712,,,
15399,46,2.6495940685272217,,,
15443,46,,0.6722000241279602,1.0791293382644653,
15443,46,,,,0.6719738841056824
15449,47,2.68759822845459,,,
15499,47,2.719325304031372,,,
15549,47,2.5249719619750977,,,
15599,47,2.5334670543670654,,,
15649,47,2.5195775032043457,,,
15699,47,2.5589818954467773,,,
15749,47,2.5660972595214844,,,
15755,47,,0.680899977684021,1.0795716047286987,
15755,47,,,,0.6748417615890503
15799,48,1.8578532934188843,,,
15849,48,2.9566385746002197,,,
15899,48,2.6098005771636963,,,
15949,48,2.7329978942871094,,,
15999,48,2.637354850769043,,,
16049,48,2.4795780181884766,,,
16067,48,,0.6718999743461609,1.1037238836288452,
16067,48,,,,0.6775118708610535
16099,49,2.7970099449157715,,,
16149,49,2.872743606567383,,,
16199,49,2.7179131507873535,,,
16249,49,2.3926098346710205,,,
16299,49,2.558358669281006,,,
16349,49,1.9689090251922607,,,
16379,49,,0.6769000291824341,1.093654990196228,
16379,49,,,,0.673061728477478
16399,50,2.6438472270965576,,,
16449,50,2.6247148513793945,,,
16499,50,2.53169846534729,,,
16549,50,2.6533632278442383,,,
16599,50,2.5052378177642822,,,
16649,50,2.82381272315979,,,
16691,50,,0.683899998664856,1.0379376411437988,
16691,50,,,,0.6861155033111572
16699,51,2.77701997756958,,,
16749,51,2.7183568477630615,,,
16799,51,2.7827882766723633,,,
16849,51,2.7007017135620117,,,
16899,51,2.8586902618408203,,,
16949,51,2.698688507080078,,,
16999,51,2.097517728805542,,,
17003,51,,0.6797999739646912,1.0895509719848633,
17003,51,,,,0.6684137582778931
17049,52,2.6662280559539795,,,
17099,52,2.3504021167755127,,,
17149,52,2.4101085662841797,,,
17199,52,2.5655531883239746,,,
17249,52,2.345430374145508,,,
17299,52,2.624394655227661,,,
17315,52,,0.6790000200271606,1.0960311889648438,
17315,52,,,,0.6735561490058899
17349,53,2.5441293716430664,,,
17399,53,2.8290493488311768,,,
17449,53,2.363008975982666,,,
17499,53,2.766251564025879,,,
17549,53,2.5985233783721924,,,
17599,53,2.810197591781616,,,
17627,53,,0.6815000176429749,1.075419306755066,
17627,53,,,,0.6777096390724182
17649,54,2.7714006900787354,,,
17699,54,2.4842512607574463,,,
17749,54,2.624089002609253,,,
17799,54,2.511364221572876,,,
17849,54,2.644744873046875,,,
17899,54,2.9227592945098877,,,
17939,54,,0.6478000283241272,1.1489183902740479,
17939,54,,,,0.6592167615890503
17949,55,2.582843780517578,,,
17999,55,2.6335158348083496,,,
18049,55,2.542815923690796,,,
18099,55,2.6881861686706543,,,
18149,55,2.14497709274292,,,
18199,55,2.5847837924957275,,,
18249,55,2.4820027351379395,,,
18251,55,,0.6679999828338623,1.098305106163025,
18251,55,,,,0.677907407283783
18299,56,2.065037727355957,,,
18349,56,2.6672489643096924,,,
18399,56,2.602914810180664,,,
18449,56,2.489041328430176,,,
18499,56,2.3984270095825195,,,
18549,56,2.6252834796905518,,,
18563,56,,0.6687999963760376,1.1050487756729126,
18563,56,,,,0.6624802350997925
18599,57,2.4291110038757324,,,
18649,57,1.7790188789367676,,,
18699,57,2.6296725273132324,,,
18749,57,2.7924113273620605,,,
18799,57,2.682082414627075,,,
18849,57,2.7125329971313477,,,
18875,57,,0.6754999756813049,1.0729930400848389,
18875,57,,,,0.6592167615890503
18899,58,2.205437183380127,,,
18949,58,2.602843761444092,,,
18999,58,1.8589928150177002,,,
19049,58,2.546398401260376,,,
19099,58,2.645792245864868,,,
19149,58,2.2038328647613525,,,
19187,58,,0.6776999831199646,1.0705844163894653,
19187,58,,,,0.6680182218551636
19199,59,2.5008270740509033,,,
19249,59,2.676398277282715,,,
19299,59,2.5187103748321533,,,
19349,59,2.9244580268859863,,,
19399,59,2.7512528896331787,,,
19449,59,2.6638927459716797,,,
19499,59,2.68333101272583,,,
19499,59,,0.6840999722480774,1.0601685047149658,
19499,59,,,,0.6760284900665283
19549,60,2.2860336303710938,,,
19599,60,2.3820691108703613,,,
19649,60,1.9985992908477783,,,
19699,60,2.425405740737915,,,
19749,60,2.500640869140625,,,
19799,60,2.6642441749572754,,,
19811,60,,0.7013000249862671,1.0030864477157593,
19811,60,,,,0.691257894039154
19849,61,2.5838170051574707,,,
19899,61,2.4859437942504883,,,
19949,61,1.8742855787277222,,,
19999,61,2.497945547103882,,,
20049,61,2.2702693939208984,,,
20099,61,2.3751487731933594,,,
20123,61,,0.6998999714851379,1.0153567790985107,
20123,61,,,,0.6867088675498962
20149,62,2.4764442443847656,,,
20199,62,2.4657320976257324,,,
20249,62,2.6038501262664795,,,
20299,62,2.035742998123169,,,
20349,62,2.6165661811828613,,,
20399,62,2.618743419647217,,,
20435,62,,0.6976000070571899,1.0202865600585938,
20435,62,,,,0.6879944801330566
20449,63,2.6101608276367188,,,
20499,63,2.5516645908355713,,,
20549,63,2.1595184803009033,,,
20599,63,2.2118515968322754,,,
20649,63,2.1907711029052734,,,
20699,63,2.2307796478271484,,,
20747,63,,0.6987000107765198,1.021584153175354,
20747,63,,,,0.6884889006614685
20749,64,2.4966578483581543,,,
20799,64,2.2940969467163086,,,
20849,64,2.4222946166992188,,,
20899,64,2.546541929244995,,,
20949,64,2.6050784587860107,,,
20999,64,2.533257007598877,,,
21049,64,2.6154444217681885,,,
21059,64,,0.695900022983551,1.0364488363265991,
21059,64,,,,0.6842365264892578
21099,65,2.2937874794006348,,,
21149,65,2.682920455932617,,,
21199,65,2.61781644821167,,,
21249,65,2.407247304916382,,,
21299,65,1.42647123336792,,,
21349,65,1.9069831371307373,,,
21371,65,,0.699999988079071,1.020793080329895,
21371,65,,,,0.688686728477478
21399,66,2.2057342529296875,,,
21449,66,2.330846071243286,,,
21499,66,2.2024269104003906,,,
21549,66,2.598527431488037,,,
21599,66,2.316789150238037,,,
21649,66,2.3001387119293213,,,
21683,66,,0.699999988079071,1.0235748291015625,
21683,66,,,,0.6853243708610535
21699,67,1.8504518270492554,,,
21749,67,2.4005422592163086,,,
21799,67,2.330503463745117,,,
21849,67,1.9315564632415771,,,
21899,67,2.109996795654297,,,
21949,67,2.3714778423309326,,,
21995,67,,0.7005000114440918,1.0207465887069702,
21995,67,,,,0.6894778609275818
21999,68,1.755961537361145,,,
22049,68,2.513911247253418,,,
22099,68,2.3737947940826416,,,
22149,68,2.3899450302124023,,,
22199,68,2.487084150314331,,,
22249,68,2.5570170879364014,,,
22299,68,2.562479019165039,,,
22307,68,,0.7031000256538391,1.01112699508667,
22307,68,,,,0.6949169039726257
22349,69,2.623471736907959,,,
22399,69,2.2552738189697266,,,
22449,69,2.444981336593628,,,
22499,69,2.622020721435547,,,
22549,69,1.88620924949646,,,
22599,69,2.2936367988586426,,,
22619,69,,0.6995999813079834,1.02042818069458,
22619,69,,,,0.6928402185440063
22649,70,2.560974597930908,,,
22699,70,2.6671295166015625,,,
22749,70,2.583183526992798,,,
22799,70,2.5788140296936035,,,
22849,70,2.496763229370117,,,
22899,70,2.6390128135681152,,,
22931,70,,0.7031999826431274,1.0127617120742798,
22931,70,,,,0.6926423907279968
22949,71,2.6474905014038086,,,
22999,71,2.523944854736328,,,
23049,71,2.558009386062622,,,
23099,71,1.232243299484253,,,
23149,71,1.9949169158935547,,,
23199,71,2.2844629287719727,,,
23243,71,,0.6977999806404114,1.035789132118225,
23243,71,,,,0.6868077516555786
23249,72,2.622417688369751,,,
23299,72,2.70402455329895,,,
23349,72,2.0656440258026123,,,
23399,72,2.536376714706421,,,
23449,72,2.6779849529266357,,,
23499,72,2.644641637802124,,,
23549,72,2.042630672454834,,,
23555,72,,0.6966000199317932,1.035547137260437,
23555,72,,,,0.6894778609275818
23599,73,2.4990649223327637,,,
23649,73,2.1050472259521484,,,
23699,73,2.358327865600586,,,
23749,73,2.5440125465393066,,,
23799,73,1.8493117094039917,,,
23849,73,2.53486704826355,,,
23867,73,,0.6987000107765198,1.026090383529663,
23867,73,,,,0.6924446225166321
23899,74,2.5417697429656982,,,
23949,74,2.49162220954895,,,
23999,74,2.4103212356567383,,,
24049,74,2.3096578121185303,,,
24099,74,2.3027734756469727,,,
24149,74,2.646350622177124,,,
24179,74,,0.6990000009536743,1.0265494585037231,
24179,74,,,,0.6901701092720032
24199,75,2.263413667678833,,,
24249,75,2.4873862266540527,,,
24299,75,2.362488269805908,,,
24349,75,2.513523578643799,,,
24399,75,2.780338764190674,,,
24449,75,2.752938747406006,,,
24491,75,,0.7003999948501587,1.0270042419433594,
24491,75,,,,0.6885878443717957
24499,76,2.2571778297424316,,,
24549,76,2.593700647354126,,,
24599,76,2.683920383453369,,,
24649,76,2.6370840072631836,,,
24699,76,2.5020041465759277,,,
24749,76,2.260423421859741,,,
24799,76,2.501676321029663,,,
24803,76,,0.7009000182151794,1.0259802341461182,
24803,76,,,,0.6916534900665283
24849,77,2.6303353309631348,,,
24899,77,2.540395498275757,,,
24949,77,2.4046149253845215,,,
24999,77,2.461965799331665,,,
25049,77,2.631760358810425,,,
25099,77,2.2935194969177246,,,
25115,77,,0.7003999948501587,1.021670937538147,
25115,77,,,,0.6926423907279968
25149,78,2.249225378036499,,,
25199,78,2.1605329513549805,,,
25249,78,2.2688746452331543,,,
25299,78,2.293877601623535,,,
25349,78,2.6574316024780273,,,
25399,78,2.5375232696533203,,,
25427,78,,0.6965000033378601,1.049942970275879,
25427,78,,,,0.6856210231781006
25449,79,2.3226771354675293,,,
25499,79,2.418530225753784,,,
25549,79,2.74104642868042,,,
25599,79,2.718548536300659,,,
25649,79,2.1186928749084473,,,
25699,79,2.4060966968536377,,,
25739,79,,0.7027000188827515,1.0165311098098755,
25739,79,,,,0.6946202516555786
25749,80,2.672224521636963,,,
25799,80,2.703184127807617,,,
25849,80,2.728318452835083,,,
25899,80,2.6362264156341553,,,
25949,80,2.4963889122009277,,,
25999,80,2.3709940910339355,,,
26049,80,2.582547426223755,,,
26051,80,,0.7013999819755554,1.0270781517028809,
26051,80,,,,0.6888844966888428
26099,81,2.5500195026397705,,,
26149,81,2.5668516159057617,,,
26199,81,2.4527587890625,,,
26249,81,2.6674141883850098,,,
26299,81,2.677752733230591,,,
26349,81,2.3316402435302734,,,
26363,81,,0.6992999911308289,1.0255588293075562,
26363,81,,,,0.6885878443717957
26399,82,2.2836358547210693,,,
26449,82,1.982830286026001,,,
26499,82,2.6156091690063477,,,
26549,82,2.062312126159668,,,
26599,82,1.6938872337341309,,,
26649,82,2.4166419506073,,,
26675,82,,0.7005000114440918,1.0290087461471558,
26675,82,,,,0.6897745132446289
26699,83,2.639439105987549,,,
26749,83,2.401007652282715,,,
26799,83,2.2822790145874023,,,
26849,83,2.6616315841674805,,,
26899,83,2.3216233253479004,,,
26949,83,2.3915724754333496,,,
26987,83,,0.6972000002861023,1.034223198890686,
26987,83,,,,0.6902689933776855
26999,84,1.8650786876678467,,,
27049,84,2.6261672973632812,,,
27099,84,2.634072780609131,,,
27149,84,2.587477684020996,,,
27199,84,2.599238395690918,,,
27249,84,2.672398567199707,,,
27299,84,2.683652877807617,,,
27299,84,,0.7063999772071838,0.9995891451835632,
27299,84,,,,0.6965981125831604
27349,85,2.670872211456299,,,
27399,85,2.4140920639038086,,,
27449,85,2.187647819519043,,,
27499,85,2.5555195808410645,,,
27549,85,2.27622652053833,,,
27599,85,2.3934149742126465,,,
27611,85,,0.6991000175476074,1.0347522497177124,
27611,85,,,,0.6962025165557861
27649,86,2.619725227355957,,,
27699,86,2.4989733695983887,,,
27749,86,2.6198370456695557,,,
27799,86,2.3693437576293945,,,
27849,86,2.289694309234619,,,
27899,86,2.6636414527893066,,,
27923,86,,0.6924999952316284,1.048484206199646,
27923,86,,,,0.6875
27949,87,1.9904656410217285,,,
27999,87,2.0074338912963867,,,
28049,87,2.4741873741149902,,,
28099,87,2.5258655548095703,,,
28149,87,2.640860080718994,,,
28199,87,2.2410905361175537,,,
28235,87,,0.7014999985694885,1.0183420181274414,
28235,87,,,,0.6913567781448364
28249,88,2.370959997177124,,,
28299,88,2.180971622467041,,,
28349,88,2.6009838581085205,,,
28399,88,2.5478127002716064,,,
28449,88,2.6490139961242676,,,
28499,88,2.1212825775146484,,,
28547,88,,0.6984000205993652,1.0338850021362305,
28547,88,,,,0.6896756291389465
28549,89,2.4652318954467773,,,
28599,89,2.6143553256988525,,,
28649,89,2.6629133224487305,,,
28699,89,1.8484281301498413,,,
28749,89,2.5263333320617676,,,
28799,89,2.5953423976898193,,,
28849,89,2.574430227279663,,,
28859,89,,0.701200008392334,1.0251085758209229,
28859,89,,,,0.6923457384109497
28899,90,2.4824986457824707,,,
28949,90,1.9598981142044067,,,
28999,90,2.515808582305908,,,
29049,90,2.601339340209961,,,
29099,90,2.5143449306488037,,,
29149,90,2.593533515930176,,,
29171,90,,0.7019000053405762,1.0392470359802246,
29171,90,,,,0.6867088675498962
29199,91,2.5890018939971924,,,
29249,91,2.48117733001709,,,
29299,91,2.008451461791992,,,
29349,91,1.8926979303359985,,,
29399,91,2.632143497467041,,,
29449,91,2.472827434539795,,,
29483,91,,0.6998999714851379,1.029908299446106,
29483,91,,,,0.6945213675498962
29499,92,1.8715269565582275,,,
29549,92,2.174652576446533,,,
29599,92,2.2607040405273438,,,
29649,92,2.2780301570892334,,,
29699,92,2.5686440467834473,,,
29749,92,2.6509475708007812,,,
29795,92,,0.7009999752044678,1.0252693891525269,
29795,92,,,,0.694125771522522
29799,93,2.249371290206909,,,
29849,93,2.444361448287964,,,
29899,93,2.6172590255737305,,,
29949,93,2.1098620891571045,,,
29999,93,2.1443607807159424,,,
30049,93,2.4247493743896484,,,
30099,93,2.70900297164917,,,
30107,93,,0.6998000144958496,1.0193331241607666,
30107,93,,,,0.6924446225166321
30149,94,2.35982084274292,,,
30199,94,2.717954158782959,,,
30249,94,2.3957369327545166,,,
30299,94,2.030430555343628,,,
30349,94,2.6697158813476562,,,
30399,94,2.5010714530944824,,,
