train_loss,epoch,step,test_acc,train_acc
1.8356122970581055,0,49,,
1.684948205947876,0,99,,
1.6087337732315063,0,149,,
1.4493132829666138,0,199,,
1.4048399925231934,0,249,,
1.2360663414001465,0,299,,
1.2659450769424438,0,349,,
,0,389,0.5187000036239624,0.3567908704280853
1.0775541067123413,1,399,,
0.7287057638168335,1,449,,
0.8277234435081482,1,499,,
0.7110251188278198,1,549,,
0.7306877374649048,1,599,,
0.6339700222015381,1,649,,
0.7155836820602417,1,699,,
0.46266162395477295,1,749,,
,1,779,0.5846999883651733,0.5104367136955261
0.39783787727355957,2,799,,
0.2126065492630005,2,849,,
0.19193100929260254,2,899,,
0.12970221042633057,2,949,,
0.23896825313568115,2,999,,
0.10395669937133789,2,1049,,
0.11407613754272461,2,1099,,
0.4135143756866455,2,1149,,
,2,1169,0.6547999978065491,0.5824519395828247
-0.3964313268661499,3,1199,,
-0.614825963973999,3,1249,,
-0.2828640937805176,3,1299,,
-0.337257981300354,3,1349,,
-0.6067847013473511,3,1399,,
-0.4148733615875244,3,1449,,
-0.6302876472473145,3,1499,,
-0.5822528600692749,3,1549,,
,3,1559,0.7389000058174133,0.6304486989974976
-1.0735294818878174,4,1599,,
-1.0308935642242432,4,1649,,
-0.8237576484680176,4,1699,,
-1.0195715427398682,4,1749,,
-1.3046871423721313,4,1799,,
-1.1423532962799072,4,1849,,
-0.44648659229278564,4,1899,,
-0.931682825088501,4,1949,,
,4,1949,0.7620999813079834,0.6614583134651184
-1.766189694404602,5,1999,,
-1.7057907581329346,5,2049,,
-1.6658315658569336,5,2099,,
-1.8151692152023315,5,2149,,
-1.7713271379470825,5,2199,,
-1.7903640270233154,5,2249,,
-2.023407220840454,5,2299,,
,5,2339,0.7889000177383423,0.688241183757782
-2.2238807678222656,6,2349,,
-2.719768524169922,6,2399,,
-2.185000419616699,6,2449,,
-2.2360596656799316,6,2499,,
-2.7907350063323975,6,2549,,
-2.616929531097412,6,2599,,
-2.457797050476074,6,2649,,
-2.625005006790161,6,2699,,
,6,2729,0.8112999796867371,0.7063301205635071
-3.839660882949829,7,2749,,
-3.1929993629455566,7,2799,,
-2.8101558685302734,7,2849,,
-3.059943199157715,7,2899,,
-2.8615832328796387,7,2949,,
-3.0368356704711914,7,2999,,
-2.9914517402648926,7,3049,,
-3.2294046878814697,7,3099,,
,7,3119,0.8276000022888184,0.7222756147384644
-4.175005912780762,8,3149,,
-3.7679476737976074,8,3199,,
-3.4529407024383545,8,3249,,
-4.122772216796875,8,3299,,
-4.341372489929199,8,3349,,
-3.956353187561035,8,3399,,
-3.5674877166748047,8,3449,,
-3.69417142868042,8,3499,,
,8,3509,0.8345999717712402,0.7371394038200378
-4.951462268829346,9,3549,,
-5.508823871612549,9,3599,,
-5.214686393737793,9,3649,,
-4.418153285980225,9,3699,,
-4.534482002258301,9,3749,,
