epoch,train_loss,step,val_acc,val_loss,train_acc,test_acc
0,3.6419448852539062,49,,,,
0,3.7556686401367188,99,,,,
0,3.1918742656707764,149,,,,
0,3.2497236728668213,199,,,,
0,3.5748603343963623,249,,,,
0,3.470674991607666,299,,,,
0,,311,0.3398999869823456,1.8405910730361938,,
0,,311,,,0.2964743673801422,0.36410000920295715
1,3.0053720474243164,349,,,,
1,2.9074671268463135,399,,,,
1,3.243729829788208,449,,,,
1,3.0368599891662598,499,,,,
1,3.3095908164978027,549,,,,
1,3.044036865234375,599,,,,
1,,623,0.32409998774528503,7.24370002746582,,
1,,623,,,0.35354065895080566,0.351500004529953
2,3.294456958770752,649,,,,
2,3.342850685119629,699,,,,
2,2.80649995803833,749,,,,
2,3.310149669647217,799,,,,
2,2.9086780548095703,849,,,,
2,2.8038246631622314,899,,,,
2,,935,0.4293999969959259,1.7377538681030273,,
2,,935,,,0.38461539149284363,0.47780001163482666
3,2.8323116302490234,949,,,,
3,2.8151168823242188,999,,,,
3,2.95367169380188,1049,,,,
3,2.834064483642578,1099,,,,
3,2.886035442352295,1149,,,,
3,2.6504523754119873,1199,,,,
3,,1247,0.5095999836921692,1.4416266679763794,,
3,,1247,,,0.46271535754203796,0.5665000081062317
4,2.407796859741211,1249,,,,
4,2.6686816215515137,1299,,,,
4,2.2414908409118652,1349,,,,
4,2.4401488304138184,1399,,,,
4,2.4219374656677246,1449,,,,
4,2.4946913719177246,1499,,,,
4,2.4275951385498047,1549,,,,
4,,1559,0.5335999727249146,1.5045024156570435,,
4,,1559,,,0.5217347741127014,0.589900016784668
5,2.283715009689331,1599,,,,
5,2.1400294303894043,1649,,,,
5,2.505223035812378,1699,,,,
5,2.536116600036621,1749,,,,
5,1.984654426574707,1799,,,,
5,2.032625436782837,1849,,,,
5,,1871,0.5566999912261963,1.3798390626907349,,
5,,1871,,,0.5608723759651184,0.6061999797821045
6,2.1612696647644043,1899,,,,
6,2.2583603858947754,1949,,,,
6,1.8999367952346802,1999,,,,
6,1.9010217189788818,2049,,,,
6,1.9861125946044922,2099,,,,
6,1.9149537086486816,2149,,,,
6,,2183,0.6001999974250793,1.270100474357605,,
6,,2183,,,0.6020382642745972,0.6704999804496765
7,2.1275320053100586,2199,,,,
7,1.999554991722107,2249,,,,
7,1.7264442443847656,2299,,,,
7,1.682079792022705,2349,,,,
7,2.1321959495544434,2399,,,,
7,1.552295207977295,2449,,,,
7,,2495,0.6504999995231628,1.1591625213623047,,
7,,2495,,,0.628831148147583,0.7282999753952026
8,1.9950685501098633,2499,,,,
8,1.696001410484314,2549,,,,
8,1.4060184955596924,2599,,,,
8,1.5326752662658691,2649,,,,
8,1.4343677759170532,2699,,,,
8,1.9322807788848877,2749,,,,
8,1.656132459640503,2799,,,,
8,,2807,0.6456999778747559,1.2749305963516235,,
8,,2807,,,0.6519180536270142,0.7289999723434448
9,1.3823628425598145,2849,,,,
9,1.4553329944610596,2899,,,,
9,1.4661450386047363,2949,,,,
9,1.369539737701416,2999,,,,
9,1.5932930707931519,3049,,,,
9,1.385246992111206,3099,,,,
9,,3119,0.6757000088691711,1.1572203636169434,,
9,,3119,,,0.6674679517745972,0.7645999789237976
10,1.223477840423584,3149,,,,
10,1.5015580654144287,3199,,,,
10,1.4060131311416626,3249,,,,
10,1.4462066888809204,3299,,,,
10,1.396177053451538,3349,,,,
10,1.6224347352981567,3399,,,,
10,,3431,0.6650999784469604,1.2131692171096802,,
10,,3431,,,0.6858473420143127,0.7502999901771545
11,1.4372689723968506,3449,,,,
11,1.3878037929534912,3499,,,,
11,1.1685922145843506,3549,,,,
11,1.328277349472046,3599,,,,
11,1.2201416492462158,3649,,,,
11,1.3611178398132324,3699,,,,
11,,3743,0.6638000011444092,1.2988859415054321,,
11,,3743,,,0.6934094429016113,0.7422000169754028
12,1.2536191940307617,3749,,,,
12,1.2408568859100342,3799,,,,
12,1.2094836235046387,3849,,,,
12,0.9450559616088867,3899,,,,
12,1.125584602355957,3949,,,,
12,0.9671332836151123,3999,,,,
12,1.3123388290405273,4049,,,,
12,,4055,0.6869999766349792,1.2551614046096802,,
12,,4055,,,0.7038511633872986,0.7741000056266785
13,1.0607426166534424,4099,,,,
13,0.9780958890914917,4149,,,,
13,1.060708999633789,4199,,,,
13,1.441175937652588,4249,,,,
13,1.2607688903808594,4299,,,,
13,1.388246774673462,4349,,,,
13,,4367,0.6917999982833862,1.2865080833435059,,
13,,4367,,,0.7106119990348816,0.7840999960899353
14,1.105374813079834,4399,,,,
14,0.7762086391448975,4449,,,,
14,1.0691423416137695,4499,,,,
14,1.0203763246536255,4549,,,,
14,1.248589277267456,4599,,,,
14,1.1099669933319092,4649,,,,
14,,4679,0.7110999822616577,1.2715290784835815,,
14,,4679,,,0.7168970108032227,0.8123000264167786
15,1.1138207912445068,4699,,,,
15,0.8044236898422241,4749,,,,
15,1.051435947418213,4799,,,,
15,0.884852409362793,4849,,,,
15,1.0007747411727905,4899,,,,
15,1.066831350326538,4949,,,,
15,,4991,0.7096999883651733,1.318884253501892,,
15,,4991,,,0.7253605723381042,0.8069999814033508
16,0.9276120066642761,4999,,,,
16,0.7419599890708923,5049,,,,
16,0.696526288986206,5099,,,,
16,0.7836885452270508,5149,,,,
16,1.0309677124023438,5199,,,,
16,0.9212095737457275,5249,,,,
16,0.8674935102462769,5299,,,,
16,,5303,0.7110000252723694,1.3198378086090088,,
16,,5303,,,0.7297425866127014,0.8087999820709229
17,0.8253951072692871,5349,,,,
17,0.8051598072052002,5399,,,,
17,1.0318548679351807,5449,,,,
17,0.5810015201568604,5499,,,,
17,0.7106434106826782,5549,,,,
17,0.9415256381034851,5599,,,,
17,,5615,0.7177000045776367,1.3787596225738525,,
17,,5615,,,0.7350510954856873,0.8180000185966492
18,0.7613306045532227,5649,,,,
18,0.6767358779907227,5699,,,,
18,0.7806490659713745,5749,,,,
18,0.697873592376709,5799,,,,
18,0.6866871118545532,5849,,,,
18,0.8469316959381104,5899,,,,
18,,5927,0.7052000164985657,1.5006519556045532,,
18,,5927,,,0.7396334409713745,0.8065000176429749
19,0.8380852937698364,5949,,,,
19,0.6802991628646851,5999,,,,
19,0.6521968841552734,6049,,,,
19,0.6845554113388062,6099,,,,
19,0.9479259252548218,6149,,,,
19,0.616608738899231,6199,,,,
19,,6239,0.7091000080108643,1.5307426452636719,,
19,,6239,,,0.7439653277397156,0.8116000294685364
20,0.7195668816566467,6249,,,,
20,0.6335200071334839,6299,,,,
20,0.6292668581008911,6349,,,,
20,0.7872071266174316,6399,,,,
20,0.6024476289749146,6449,,,,
20,0.773424506187439,6499,,,,
20,0.8701842427253723,6549,,,,
20,,6551,0.7156000137329102,1.5913420915603638,,
20,,6551,,,0.7464693784713745,0.8179000020027161
21,0.6871541738510132,6599,,,,
21,0.6476613879203796,6649,,,,
21,0.7069233655929565,6699,,,,
21,0.6027774810791016,6749,,,,
21,0.7342237234115601,6799,,,,
21,0.844745397567749,6849,,,,
21,,6863,0.6894000172615051,1.705440640449524,,
21,,6863,,,0.7517027258872986,0.7732999920845032
22,0.6902223825454712,6899,,,,
22,0.7994140982627869,6949,,,,
22,0.5990757346153259,6999,,,,
22,0.7753204107284546,7049,,,,
22,0.5721349120140076,7099,,,,
22,0.8220220804214478,7149,,,,
22,,7175,0.7264999747276306,1.6003012657165527,,
22,,7175,,,0.7520031929016113,0.8305000066757202
23,0.6840341091156006,7199,,,,
23,0.6595438122749329,7249,,,,
23,0.5964690446853638,7299,,,,
23,0.5130369663238525,7349,,,,
23,0.5945302248001099,7399,,,,
23,0.6346303224563599,7449,,,,
23,,7487,0.7053999900817871,1.723346471786499,,
23,,7487,,,0.7589893937110901,0.810699999332428
24,0.5652517080307007,7499,,,,
24,0.6312329769134521,7549,,,,
24,0.45518070459365845,7599,,,,
24,0.5287220478057861,7649,,,,
24,0.6086012125015259,7699,,,,
24,0.6621927618980408,7749,,,,
24,0.6330397129058838,7799,,,,
24,,7799,0.7253999710083008,1.7166953086853027,,
24,,7799,,,0.7605168223381042,0.8259000182151794
25,0.5786092281341553,7849,,,,
25,0.443405419588089,7899,,,,
25,0.7462629079818726,7949,,,,
25,0.6771597862243652,7999,,,,
25,0.5473502278327942,8049,,,,
25,0.47431689500808716,8099,,,,
25,,8111,0.7174999713897705,1.8166019916534424,,
25,,8111,,,0.7611929178237915,0.820900022983551
26,0.4950979948043823,8149,,,,
26,0.6674322485923767,8199,,,,
26,0.5894043445587158,8249,,,,
26,0.6758869886398315,8299,,,,
26,0.657677412033081,8349,,,,
26,0.45021897554397583,8399,,,,
26,,8423,0.7303000092506409,1.7853612899780273,,
26,,8423,,,0.7663010954856873,0.8342999815940857
27,0.5792453289031982,8449,,,,
27,0.6917660236358643,8499,,,,
27,0.5869101285934448,8549,,,,
27,0.5578780174255371,8599,,,,
27,0.5436587333679199,8649,,,,
27,0.48418140411376953,8699,,,,
27,,8735,0.7276999950408936,1.8331234455108643,,
27,,8735,,,0.7671774625778198,0.8341000080108643
28,0.56858229637146,8749,,,,
28,0.49293389916419983,8799,,,,
28,0.49287527799606323,8849,,,,
28,0.4748156666755676,8899,,,,
28,0.5538733601570129,8949,,,,
28,0.5410374402999878,8999,,,,
28,,9047,0.7347000241279602,1.7639775276184082,,
28,,9047,,,0.7689553499221802,0.8302000164985657
29,0.5604512095451355,9049,,,,
29,0.6168869733810425,9099,,,,
29,0.6069939136505127,9149,,,,
29,0.5216118693351746,9199,,,,
29,0.5710902214050293,9249,,,,
29,0.3975701332092285,9299,,,,
29,0.5790131092071533,9349,,,,
29,,9359,0.7321000099182129,1.7785911560058594,,
29,,9359,,,0.7683793902397156,0.8367000222206116
30,0.5155540108680725,9399,,,,
30,0.4751383066177368,9449,,,,
30,0.49723485112190247,9499,,,,
30,0.5513725280761719,9549,,,,
30,0.7005777359008789,9599,,,,
30,0.44860944151878357,9649,,,,
30,,9671,0.738099992275238,1.8122164011001587,,
