train_loss,epoch,step,test_acc,train_acc
4.021358489990234,0,49,,
3.4125924110412598,0,99,,
3.180974245071411,0,149,,
2.936116933822632,0,199,,
2.9794609546661377,0,249,,
3.1041014194488525,0,299,,
2.612046957015991,0,349,,
,0,389,0.5827999711036682,0.39485177397727966
2.391169548034668,1,399,,
2.7046961784362793,1,449,,
2.288022041320801,1,499,,
2.320266008377075,1,549,,
2.255509614944458,1,599,,
2.2525248527526855,1,649,,
2.004179000854492,1,699,,
2.3326432704925537,1,749,,
,1,779,0.6960999965667725,0.5669270753860474
2.457458734512329,2,799,,
2.219043731689453,2,849,,
1.9667445421218872,2,899,,
1.871410608291626,2,949,,
1.8121381998062134,2,999,,
2.228034496307373,2,1049,,
1.93109130859375,2,1099,,
2.1313037872314453,2,1149,,
,2,1169,0.7529000043869019,0.6489883661270142
1.9803311824798584,3,1199,,
1.7373298406600952,3,1249,,
1.7882554531097412,3,1299,,
1.654944896697998,3,1349,,
1.9541301727294922,3,1399,,
2.19085693359375,3,1449,,
1.8337857723236084,3,1499,,
2.0652031898498535,3,1549,,
,3,1559,0.754800021648407,0.6892527937889099
1.4482731819152832,4,1599,,
1.6020233631134033,4,1649,,
1.8066850900650024,4,1699,,
1.860682725906372,4,1749,,
1.8447246551513672,4,1799,,
1.7640433311462402,4,1849,,
1.5819591283798218,4,1899,,
1.3686630725860596,4,1949,,
,4,1949,0.8212000131607056,0.7168169021606445
1.551490306854248,5,1999,,
1.6625005006790161,5,2049,,
1.4462065696716309,5,2099,,
1.4986258745193481,5,2149,,
1.5247447490692139,5,2199,,
1.6497933864593506,5,2249,,
1.6191940307617188,5,2299,,
,5,2339,0.7883999943733215,0.7313401699066162
1.5981285572052002,6,2349,,
1.337656855583191,6,2399,,
1.396659255027771,6,2449,,
1.5376739501953125,6,2499,,
1.456986904144287,6,2549,,
1.6380136013031006,6,2599,,
1.5458991527557373,6,2649,,
1.4321610927581787,6,2699,,
,6,2729,0.8276000022888184,0.7483773827552795
1.4237890243530273,7,2749,,
1.244205117225647,7,2799,,
1.18623685836792,7,2849,,
1.4016318321228027,7,2899,,
1.5960686206817627,7,2949,,
1.5031170845031738,7,2999,,
1.4921603202819824,7,3049,,
1.5514858961105347,7,3099,,
,7,3119,0.8511000275611877,0.7601763010025024
1.5127662420272827,8,3149,,
1.1955444812774658,8,3199,,
1.3995307683944702,8,3249,,
1.485475778579712,8,3299,,
1.1137655973434448,8,3349,,
1.2718223333358765,8,3399,,
1.214665174484253,8,3449,,
1.2131083011627197,8,3499,,
,8,3509,0.8306000232696533,0.7681991457939148
1.0308260917663574,9,3549,,
1.181720495223999,9,3599,,
1.3058297634124756,9,3649,,
1.2196922302246094,9,3699,,
1.310068130493164,9,3749,,
1.3417860269546509,9,3799,,
1.2061741352081299,9,3849,,
1.39824640750885,9,3899,,
,9,3899,0.8373000025749207,0.7773036956787109
1.3380197286605835,10,3949,,
1.28841233253479,10,3999,,
1.4472417831420898,10,4049,,
1.0215048789978027,10,4099,,
1.1864758729934692,10,4149,,
1.0959389209747314,10,4199,,
1.0573551654815674,10,4249,,
,10,4289,0.8686000108718872,0.7824819684028625
1.0807312726974487,11,4299,,
1.2407642602920532,11,4349,,
1.0581527948379517,11,4399,,
1.0878187417984009,11,4449,,
1.3129487037658691,11,4499,,
1.3527312278747559,11,4549,,
1.0712409019470215,11,4599,,
1.0906455516815186,11,4649,,
,11,4679,0.8697999715805054,0.7890524864196777
1.087074875831604,12,4699,,
1.3140525817871094,12,4749,,
1.1898318529129028,12,4799,,
1.083580732345581,12,4849,,
0.8845917582511902,12,4899,,
1.4437960386276245,12,4949,,
1.189179539680481,12,4999,,
1.0655007362365723,12,5049,,
,12,5069,0.864799976348877,0.7943008542060852
1.1801211833953857,13,5099,,
0.9755233526229858,13,5149,,
1.0396788120269775,13,5199,,
1.2249739170074463,13,5249,,
0.9635130763053894,13,5299,,
1.0559686422348022,13,5349,,
0.9789513349533081,13,5399,,
1.1491647958755493,13,5449,,
,13,5459,0.8734999895095825,0.7997596263885498
0.9990008473396301,14,5499,,
0.9915018081665039,14,5549,,
1.0172712802886963,14,5599,,
0.9907835721969604,14,5649,,
1.0370934009552002,14,5699,,
1.044137716293335,14,5749,,
0.8206377029418945,14,5799,,
1.1349115371704102,14,5849,,
,14,5849,0.8726000189781189,0.8038862347602844
0.9018774032592773,15,5899,,
0.9085484147071838,15,5949,,
1.0424764156341553,15,5999,,
0.8362815976142883,15,6049,,
0.7902594208717346,15,6099,,
0.9309310913085938,15,6149,,
0.9420726299285889,15,6199,,
,15,6239,0.8686000108718872,0.807852566242218
0.9770727753639221,16,6249,,
0.9427182674407959,16,6299,,
1.1394808292388916,16,6349,,
1.2130279541015625,16,6399,,
0.9206187725067139,16,6449,,
0.9273669719696045,16,6499,,
0.9779801368713379,16,6549,,
1.2045886516571045,16,6599,,
,16,6629,0.8956000208854675,0.8112079501152039
0.8654721975326538,17,6649,,
