train_loss,epoch,step,train_acc,test_acc,mix_match_loss
,13,5459,0.562660276889801,0.7623000144958496,
1.5035834312438965,14,5499,,,
1.2288058996200562,14,5549,,,
1.4188693761825562,14,5599,,,
1.428975224494934,14,5649,,,
1.6400868892669678,14,5699,,,
1.5126711130142212,14,5749,,,
1.4852755069732666,14,5799,,,
1.3927979469299316,14,5849,,,
,14,5849,0.5678285360336304,0.7626000046730042,
1.5224063396453857,15,5899,,,
1.3584774732589722,15,5949,,,
1.4845025539398193,15,5999,,,
1.2657033205032349,15,6049,,,
1.5774641036987305,15,6099,,,
1.2660787105560303,15,6149,,,
1.69184410572052,15,6199,,,
,15,6239,0.571053683757782,0.7936999797821045,
1.3316121101379395,16,6249,,,
1.4971280097961426,16,6299,,,
1.1996593475341797,16,6349,,,
1.3626360893249512,16,6399,,,
1.3562660217285156,16,6449,,,
1.3619270324707031,16,6499,,,
1.2265608310699463,16,6549,,,
1.4286121129989624,16,6599,,,
,16,6629,0.5737379789352417,0.7548999786376953,
1.311916708946228,17,6649,,,
1.3254477977752686,17,6699,,,
1.3984766006469727,17,6749,,,
1.3148016929626465,17,6799,,,
1.450907826423645,17,6849,,,
1.329612135887146,17,6899,,,
1.365200400352478,17,6949,,,
1.4789737462997437,17,6999,,,
,17,7019,0.5794872045516968,0.7695000171661377,
1.6245537996292114,18,7049,,,
1.4120359420776367,18,7099,,,
1.5046679973602295,18,7149,,,
1.426004409790039,18,7199,,,
1.4353386163711548,18,7249,,,
1.3285812139511108,18,7299,,,
1.462852954864502,18,7349,,,
1.3210755586624146,18,7399,,,
,18,7409,0.5801882743835449,0.7728999853134155,
1.397139310836792,19,7449,,,
1.2852520942687988,19,7499,,,
1.1614937782287598,19,7549,,,
1.5556213855743408,19,7599,,,
1.2768950462341309,19,7649,,,
1.319076418876648,19,7699,,,
1.2706081867218018,19,7749,,,
1.2118717432022095,19,7799,,,
,19,7799,0.5824919939041138,0.7799000144004822,
,20,7849,,,1.7517536878585815
,20,7899,,,1.7565240859985352
,20,7949,,,1.2182577848434448
,20,7999,,,1.3472259044647217
,20,8049,,,1.5549253225326538
,20,8099,,,1.417625904083252
,20,8149,,,1.3548595905303955
1.4350780248641968,20,8190,0.5848477482795715,0.7289999723434448,
,21,8199,,,0.9816982746124268
,21,8249,,,1.9947400093078613
,21,8299,,,1.623629093170166
,21,8349,,,0.9343000650405884
,21,8399,,,1.8755284547805786
,21,8449,,,1.5684188604354858
,21,8499,,,1.4537632465362549
,21,8549,,,1.845205545425415
,21,8583,,0.7541000247001648,
,22,8599,,,1.6125444173812866
,22,8649,,,1.5604732036590576
,22,8699,,,1.4716229438781738
,22,8749,,,1.5199697017669678
,22,8799,,,1.2657856941223145
,22,8849,,,1.5680625438690186
,22,8899,,,1.6053295135498047
,22,8949,,,1.270281434059143
,22,8979,,0.7217000126838684,
,23,8999,,,1.537734031677246
,23,9049,,,1.5783333778381348
,23,9099,,,1.2441407442092896
,23,9149,,,1.6000311374664307
,23,9199,,,1.3091646432876587
,23,9249,,,1.6595643758773804
,23,9299,,,1.594660758972168
,23,9349,,,1.4934691190719604
,23,9370,,0.7627999782562256,
,24,9399,,,1.6014211177825928
,24,9449,,,1.3763142824172974
,24,9499,,,1.5317438840866089
,24,9549,,,1.2250090837478638
,24,9599,,,1.614034652709961
,24,9649,,,1.4271036386489868
,24,9699,,,1.0014848709106445
,24,9749,,,1.4181033372879028
,24,9767,,0.7753999829292297,
,25,9799,,,1.2222682237625122
,25,9849,,,1.3934335708618164
,25,9899,,,1.3077346086502075
,25,9949,,,1.5140448808670044
,25,9999,,,1.5057692527770996
,25,10049,,,1.2486170530319214
,25,10099,,,1.2572996616363525
,25,10149,,,1.6251331567764282
,25,10159,,0.7906000018119812,
,26,10199,,,1.556962490081787
,26,10249,,,1.255481481552124
,26,10299,,,1.1354291439056396
,26,10349,,,1.341029405593872
,26,10399,,,1.2364389896392822
,26,10449,,,1.3670989274978638
,26,10499,,,1.400978684425354
,26,10549,,,1.396679401397705
,26,10555,,0.8037999868392944,
,27,10599,,,1.5574581623077393
,27,10649,,,1.1069751977920532
,27,10699,,,1.5231504440307617
,27,10749,,,1.528424859046936
,27,10799,,,1.2787020206451416
,27,10849,,,1.5977188348770142
,27,10899,,,1.3988540172576904
,27,10949,,,1.0391486883163452
,27,10950,,0.7871999740600586,
,28,10999,,,1.3025388717651367
,28,11049,,,1.2382352352142334
,28,11099,,,1.5153826475143433
,28,11149,,,0.984322726726532
,28,11199,,,1.6350164413452148
,28,11249,,,1.349839687347412
,28,11299,,,1.5801104307174683
,28,11342,,0.8090999722480774,
,29,11349,,,1.510703444480896
,29,11399,,,1.5727559328079224
,29,11449,,,1.4290071725845337
,29,11499,,,1.2043217420578003
,29,11549,,,1.4764297008514404
,29,11599,,,1.2039613723754883
,29,11649,,,1.325500249862671
,29,11699,,,1.4752569198608398
,29,11735,,0.8166999816894531,
,30,11749,,,1.4147030115127563
,30,11799,,,1.4550782442092896
,30,11849,,,1.545859456062317
,30,11899,,,1.3112133741378784
,30,11949,,,1.303273320198059
,30,11999,,,1.4092460870742798
,30,12049,,,1.484418272972107
,30,12099,,,1.456251859664917
,30,12130,,0.7825999855995178,
,31,12149,,,1.4537124633789062
,31,12199,,,1.0486351251602173
,31,12249,,,1.529450535774231
,31,12299,,,1.4744843244552612
,31,12349,,,1.510172963142395
,31,12399,,,1.4420055150985718
,31,12449,,,1.4870051145553589
,31,12499,,,1.467241644859314
,31,12521,,0.7991999983787537,
,32,12549,,,1.4549999237060547
,32,12599,,,1.1992722749710083
,32,12649,,,1.4452165365219116
,32,12699,,,1.4264106750488281
,32,12749,,,0.9270403385162354
,32,12799,,,1.3260232210159302
,32,12849,,,1.2287464141845703
,32,12899,,,1.3861547708511353
,32,12914,,0.8129000067710876,
,33,12949,,,1.2431895732879639
,33,12999,,,1.2098873853683472
,33,13049,,,1.1687883138656616
,33,13099,,,1.3422454595565796
,33,13149,,,0.8185072541236877
,33,13199,,,1.3336368799209595
,33,13249,,,1.3057869672775269
,33,13299,,,1.1575285196304321
,33,13306,,0.8324000239372253,
,34,13349,,,1.4034878015518188
,34,13399,,,1.4962400197982788
,34,13449,,,0.7296666502952576
,34,13499,,,1.486630916595459
,34,13549,,,1.4723485708236694
,34,13599,,,1.5049766302108765
,34,13649,,,1.1474592685699463
,34,13696,,0.8105000257492065,
,35,13699,,,1.4455749988555908
,35,13749,,,1.258463978767395
,35,13799,,,1.4405186176300049
,35,13849,,,1.2733174562454224
,35,13899,,,1.35244619846344
,35,13949,,,1.2337005138397217
,35,13999,,,1.4528989791870117
,35,14049,,,1.5270379781723022
,35,14086,,0.8051999807357788,
,36,14099,,,1.0421884059906006
,36,14149,,,1.1598938703536987
,36,14199,,,1.4779468774795532
,36,14249,,,1.619755744934082
,36,14299,,,1.5319148302078247
,36,14349,,,0.9837849736213684
,36,14399,,,1.454753041267395
,36,14449,,,1.5843933820724487
,36,14480,,0.8057000041007996,
,37,14499,,,1.4861056804656982
,37,14549,,,1.22838294506073
,37,14599,,,1.3208445310592651
,37,14649,,,1.2414658069610596
,37,14699,,,1.2917401790618896
,37,14749,,,1.3419855833053589
,37,14799,,,1.4184378385543823
,37,14849,,,1.3227393627166748
,37,14876,,0.8141999840736389,
,38,14899,,,1.3432785272598267
,38,14949,,,1.4526593685150146
,38,14999,,,1.449833869934082
,38,15049,,,1.4955445528030396
,38,15099,,,1.40933096408844
,38,15149,,,1.378651738166809
,38,15199,,,1.3723351955413818
,38,15249,,,1.4198896884918213
,38,15267,,0.8288000226020813,
,39,15299,,,1.3533971309661865
,39,15349,,,1.3235387802124023
,39,15399,,,1.3310171365737915
,39,15449,,,1.4254800081253052
,39,15499,,,1.3328949213027954
,39,15549,,,1.4548420906066895
,39,15599,,,1.2553257942199707
,39,15649,,,1.3469666242599487
,39,15661,,0.8108000159263611,
,40,15699,,,1.1058894395828247
,40,15749,,,1.4258570671081543
,40,15799,,,1.4195700883865356
,40,15849,,,1.1725292205810547
,40,15899,,,1.2137178182601929
,40,15949,,,1.0542134046554565
,40,15999,,,1.1577998399734497
,40,16049,,,1.3182865381240845
,40,16052,,0.8051000237464905,
,41,16099,,,1.4477949142456055
,41,16149,,,1.330173134803772
,41,16199,,,1.3665443658828735
,41,16249,,,1.3211390972137451
,41,16299,,,1.308587670326233
,41,16349,,,1.0716283321380615
,41,16399,,,1.2955267429351807
,41,16448,,0.832099974155426,
,42,16449,,,1.3505345582962036
,42,16499,,,1.3602219820022583
,42,16549,,,1.3733725547790527
,42,16599,,,1.3109238147735596
,42,16649,,,1.3083410263061523
,42,16699,,,1.0913752317428589
,42,16749,,,1.3813445568084717
,42,16799,,,1.1797571182250977
,42,16840,,0.820900022983551,
,43,16849,,,1.3433994054794312
,43,16899,,,1.4257540702819824
,43,16949,,,0.9913098216056824
,43,16999,,,1.391790747642517
,43,17049,,,1.4588963985443115
,43,17099,,,1.0224334001541138
,43,17149,,,1.474548578262329
,43,17199,,,1.4472415447235107
,43,17233,,0.8288000226020813,
,44,17249,,,1.3316676616668701
,44,17299,,,1.4300622940063477
,44,17349,,,1.3916648626327515
,44,17399,,,1.3248176574707031
,44,17449,,,1.2103277444839478
,44,17499,,,0.9685469269752502
,44,17549,,,1.5027695894241333
,44,17599,,,0.8286974430084229
,44,17630,,0.8133999705314636,
,45,17649,,,1.3555811643600464
,45,17699,,,1.4923981428146362
,45,17749,,,1.3627268075942993
,45,17799,,,1.4031039476394653
,45,17849,,,1.2816624641418457
,45,17899,,,1.1661643981933594
,45,17949,,,1.3062400817871094
,45,17999,,,1.3865855932235718
,45,18021,,0.8105999827384949,
,46,18049,,,1.1690871715545654
,46,18099,,,1.4275424480438232
,46,18149,,,1.2267407178878784
,46,18199,,,1.3366668224334717
,46,18249,,,1.4082154035568237
,46,18299,,,1.6624890565872192
,46,18349,,,1.3062796592712402
,46,18399,,,1.2472447156906128
,46,18413,,0.8273000121116638,
,47,18449,,,1.343900203704834
,47,18499,,,1.017866611480713
,47,18549,,,1.08623468875885
,47,18599,,,0.9534164071083069
,47,18649,,,1.3875510692596436
,47,18699,,,1.5283987522125244
,47,18749,,,1.140000820159912
,47,18799,,,1.111017107963562
,47,18806,,0.82669997215271,
,48,18849,,,1.4066866636276245
,48,18899,,,1.3573720455169678
,48,18949,,,1.3200571537017822
,48,18999,,,1.327895998954773
,48,19049,,,1.4148788452148438
,48,19099,,,1.5059547424316406
,48,19149,,,1.3218905925750732
,48,19197,,0.821399986743927,
,49,19199,,,1.4597809314727783
,49,19249,,,1.4660522937774658
,49,19299,,,1.5801620483398438
,49,19349,,,1.283045768737793
,49,19399,,,1.2100310325622559
,49,19449,,,1.2929800748825073
,49,19499,,,1.1999752521514893
,49,19549,,,1.3106052875518799
,49,19592,,0.822700023651123,
,50,19599,,,1.0519886016845703
,50,19649,,,1.2184414863586426
,50,19699,,,1.4700756072998047
,50,19749,,,1.3034685850143433
,50,19799,,,1.267038106918335
,50,19849,,,1.3325965404510498
,50,19899,,,1.38678777217865
,50,19949,,,1.3530131578445435
,50,19983,,0.8375999927520752,
,51,19999,,,1.3053430318832397
,51,20049,,,1.144180417060852
,51,20099,,,1.3690049648284912
,51,20149,,,1.2567604780197144
,51,20199,,,1.261246919631958
,51,20249,,,1.5263890027999878
,51,20299,,,1.2260680198669434
,51,20349,,,1.3825798034667969
,51,20378,,0.8385000228881836,
,52,20399,,,1.21977961063385
,52,20449,,,1.3517768383026123
,52,20499,,,1.1141762733459473
,52,20549,,,1.382542371749878
,52,20599,,,0.8025659322738647
,52,20649,,,1.112619161605835
,52,20699,,,1.3000553846359253
,52,20749,,,1.1611604690551758
,52,20775,,0.8277000188827515,
,53,20799,,,1.3371983766555786
,53,20849,,,1.348351001739502
,53,20899,,,1.3656009435653687
,53,20949,,,1.484667420387268
,53,20999,,,1.3982013463974
,53,21049,,,1.38298499584198
,53,21099,,,1.3719936609268188
,53,21149,,,0.9351930618286133
,53,21168,,0.8321999907493591,
,54,21199,,,1.496564269065857
,54,21249,,,1.3195977210998535
,54,21299,,,1.272432565689087
,54,21349,,,1.2886362075805664
,54,21399,,,1.3332149982452393
,54,21449,,,1.118205189704895
,54,21499,,,1.3737536668777466
,54,21549,,,1.3946527242660522
,54,21562,,0.8274999856948853,
,55,21599,,,1.3196028470993042
,55,21649,,,1.1553130149841309
,55,21699,,,1.1535941362380981
,55,21749,,,1.1920912265777588
,55,21799,,,1.1146092414855957
,55,21849,,,1.2699785232543945
,55,21899,,,1.02169930934906
,55,21949,,,1.342973232269287
,55,21956,,0.819100022315979,
,56,21999,,,1.1946654319763184
,56,22049,,,1.2979336977005005
,56,22099,,,1.2720353603363037
,56,22149,,,1.1420981884002686
,56,22199,,,1.2158664464950562
,56,22249,,,1.3248934745788574
,56,22299,,,1.2945812940597534
,56,22349,,,1.3659485578536987
,56,22351,,0.8323000073432922,
,57,22399,,,1.3302667140960693
,57,22449,,,1.1940877437591553
,57,22499,,,1.1872950792312622
,57,22549,,,1.2611042261123657
,57,22599,,,1.276940107345581
,57,22649,,,1.2096647024154663
,57,22699,,,1.2695637941360474
,57,22742,,0.8381999731063843,
,58,22749,,,1.230531930923462
,58,22799,,,1.4385969638824463
,58,22849,,,1.4057704210281372
,58,22899,,,1.4335441589355469
,58,22949,,,1.30706787109375
,58,22999,,,1.183388113975525
,58,23049,,,1.0864577293395996
,58,23099,,,1.1502044200897217
,58,23136,,0.8490999937057495,
,59,23149,,,1.1560938358306885
,59,23199,,,1.158237099647522
,59,23249,,,1.175394892692566
,59,23299,,,1.3953784704208374
,59,23349,,,0.9012436270713806
,59,23399,,,1.064587116241455
,59,23449,,,1.3388011455535889
,59,23499,,,0.7747610807418823
,59,23533,,0.8521000146865845,
,60,23549,,,1.418665885925293
,60,23599,,,1.2554900646209717
,60,23649,,,1.3346006870269775
,60,23699,,,1.3247076272964478
,60,23749,,,1.404409408569336
,60,23799,,,1.4760801792144775
,60,23849,,,0.6610041260719299
,60,23899,,,1.3442878723144531
,60,23924,,0.8458999991416931,
,61,23949,,,0.9537481665611267
,61,23999,,,1.467681646347046
,61,24049,,,1.246433973312378
,61,24099,,,1.3765344619750977
,61,24149,,,1.4368162155151367
,61,24199,,,1.0613347291946411
,61,24249,,,1.4719901084899902
,61,24299,,,1.2917133569717407
,61,24317,,0.8230000138282776,
,62,24349,,,1.1761728525161743
,62,24399,,,1.312409520149231
,62,24449,,,1.4618866443634033
,62,24499,,,1.1945213079452515
,62,24549,,,1.315566062927246
,62,24599,,,1.2514314651489258
,62,24649,,,1.3557720184326172
,62,24699,,,1.1590405702590942
,62,24709,,0.8145999908447266,
,63,24749,,,1.29796302318573
,63,24799,,,1.3009729385375977
,63,24849,,,1.3001694679260254
,63,24899,,,1.4184486865997314
,63,24949,,,1.2465046644210815
,63,24999,,,1.2049614191055298
,63,25049,,,1.4068342447280884
,63,25099,,,1.4696826934814453
,63,25106,,0.8219000101089478,
,64,25149,,,1.363423466682434
,64,25199,,,1.3516476154327393
,64,25249,,,1.3243058919906616
,64,25299,,,1.3980199098587036
,64,25349,,,1.4252943992614746
,64,25399,,,1.3262617588043213
,64,25449,,,1.2678601741790771
,64,25499,,,0.9529855251312256
,64,25499,,0.8478000164031982,
,65,25549,,,1.3049726486206055
,65,25599,,,1.372333288192749
,65,25649,,,1.2267061471939087
,65,25699,,,1.3994040489196777
,65,25749,,,1.1293004751205444
,65,25799,,,1.331117868423462
,65,25849,,,1.096057653427124
,65,25889,,0.8371999859809875,
,66,25899,,,1.1664607524871826
,66,25949,,,1.2709484100341797
,66,25999,,,1.3684442043304443
,66,26049,,,0.8230317831039429
,66,26099,,,1.1693994998931885
,66,26149,,,1.4337621927261353
,66,26199,,,1.3946889638900757
,66,26249,,,1.2583140134811401
,66,26283,,0.8252999782562256,
,67,26299,,,1.3086026906967163
,67,26349,,,1.0699100494384766
,67,26399,,,1.2621862888336182
,67,26449,,,1.229000210762024
,67,26499,,,1.3642549514770508
,67,26549,,,1.3231531381607056
,67,26599,,,1.3415249586105347
,67,26649,,,1.4388771057128906
,67,26678,,0.8561999797821045,
,68,26699,,,1.2539265155792236
,68,26749,,,0.7974898219108582
,68,26799,,,1.4504796266555786
,68,26849,,,1.4160246849060059
,68,26899,,,1.256003737449646
,68,26949,,,1.2300550937652588
,68,26999,,,1.3169844150543213
,68,27049,,,1.332756519317627
,68,27072,,0.8511999845504761,
,69,27099,,,1.2918462753295898
,69,27149,,,1.4817012548446655
,69,27199,,,1.3076908588409424
,69,27249,,,1.3282618522644043
,69,27299,,,1.1070575714111328
,69,27349,,,1.142356514930725
,69,27399,,,1.3536416292190552
,69,27449,,,1.279043197631836
,69,27466,,0.8435999751091003,
,70,27499,,,1.255741834640503
,70,27549,,,1.4272019863128662
,70,27599,,,1.4091079235076904
,70,27649,,,1.1041591167449951
,70,27699,,,1.4273574352264404
,70,27749,,,1.2671849727630615
,70,27799,,,1.3943058252334595
,70,27849,,,1.3558299541473389
,70,27856,,0.838699996471405,
,71,27899,,,0.9404111504554749
,71,27949,,,1.3851230144500732
,71,27999,,,1.340268850326538
,71,28049,,,1.464808464050293
,71,28099,,,0.8471109867095947
,71,28149,,,0.8802177309989929
,71,28199,,,1.0720338821411133
,71,28246,,0.8471999764442444,
,72,28249,,,1.3790432214736938
,72,28299,,,1.313464879989624
,72,28349,,,1.391847014427185
,72,28399,,,1.178480625152588
,72,28449,,,1.439015507698059
,72,28499,,,1.2985421419143677
,72,28549,,,1.1401840448379517
,72,28599,,,0.9651263952255249
,72,28641,,0.8490999937057495,
,73,28649,,,0.9400240182876587
,73,28699,,,1.1666924953460693
,73,28749,,,1.2037299871444702
,73,28799,,,1.2107442617416382
,73,28849,,,1.301781415939331
,73,28899,,,1.1228296756744385
,73,28949,,,1.2866140604019165
,73,28999,,,1.0539461374282837
,73,29037,,0.8450999855995178,
,74,29049,,,1.1288061141967773
,74,29099,,,1.225317120552063
,74,29149,,,0.724971354007721
,74,29199,,,1.324794054031372
,74,29249,,,1.3855899572372437
,74,29299,,,1.2668110132217407
,74,29349,,,1.0659209489822388
,74,29399,,,1.227387547492981
,74,29428,,0.8464999794960022,
,75,29449,,,1.1505926847457886
,75,29499,,,1.2408955097198486
,75,29549,,,1.0078681707382202
,75,29599,,,1.0160712003707886
,75,29649,,,1.2015069723129272
,75,29699,,,1.0135425329208374
,75,29749,,,1.2707486152648926
,75,29799,,,1.208543062210083
,75,29820,,0.8574000000953674,
,76,29849,,,1.349807858467102
,76,29899,,,0.7288526892662048
,76,29949,,,1.222981333732605
,76,29999,,,1.0136473178863525
,76,30049,,,1.4106444120407104
,76,30099,,,1.3008137941360474
,76,30149,,,1.2209415435791016
,76,30199,,,1.2612543106079102
,76,30213,,0.8521000146865845,
,77,30249,,,1.0139676332473755
,77,30299,,,1.2008062601089478
,77,30349,,,1.2162683010101318
,77,30399,,,1.258957862854004
,77,30449,,,1.2949432134628296
,77,30499,,,1.1754791736602783
,77,30549,,,1.1212058067321777
,77,30599,,,1.2662138938903809
,77,30608,,0.8325999975204468,
,78,30649,,,1.2363650798797607
,78,30699,,,1.3077828884124756
,78,30749,,,1.1780685186386108
,78,30799,,,1.0323182344436646
,78,30849,,,1.0853191614151
,78,30899,,,1.2009704113006592
,78,30949,,,1.285564661026001
,78,30999,,,1.2281352281570435
,78,31002,,0.8615999817848206,
,79,31049,,,1.1910295486450195
,79,31099,,,1.1328037977218628
,79,31149,,,1.2776050567626953
,79,31199,,,1.1264346837997437
,79,31249,,,1.1094752550125122
,79,31299,,,1.0572201013565063
,79,31349,,,1.1938705444335938
,79,31393,,0.8586000204086304,
,80,31399,,,1.1110271215438843
,80,31449,,,1.2565224170684814
,80,31499,,,1.2631163597106934
,80,31549,,,1.2364920377731323
,80,31599,,,1.292067289352417
,80,31649,,,1.254716396331787
,80,31699,,,1.2600798606872559
,80,31749,,,1.285029649734497
,80,31789,,0.853600025177002,
,81,31799,,,0.9909104108810425
,81,31849,,,1.2681224346160889
,81,31899,,,1.325059175491333
,81,31949,,,1.300000548362732
,81,31999,,,1.085047960281372
,81,32049,,,1.2854470014572144
,81,32099,,,1.1970497369766235
,81,32149,,,1.266906499862671
,81,32187,,0.8582000136375427,
,82,32199,,,1.298097014427185
,82,32249,,,1.2480945587158203
,82,32299,,,1.1955443620681763
,82,32349,,,1.2492347955703735
,82,32399,,,1.1817046403884888
,82,32449,,,1.3147735595703125
,82,32499,,,1.3449105024337769
,82,32549,,,1.1865730285644531
,82,32579,,0.8528000116348267,
,83,32599,,,1.0954174995422363
,83,32649,,,1.0429247617721558
,83,32699,,,1.2387853860855103
,83,32749,,,1.2611079216003418
,83,32799,,,1.0169525146484375
,83,32849,,,1.4399514198303223
,83,32899,,,1.2151004076004028
,83,32949,,,1.1080024242401123
,83,32972,,0.8590999841690063,
,84,32999,,,1.337537169456482
,84,33049,,,1.073578953742981
,84,33099,,,1.238358974456787
,84,33149,,,1.2352133989334106
,84,33199,,,1.3322575092315674
,84,33249,,,1.1971831321716309
,84,33299,,,1.2342053651809692
,84,33349,,,1.298332691192627
,84,33369,,0.8521999716758728,
,85,33399,,,1.3316190242767334
,85,33449,,,1.266874074935913
,85,33499,,,1.3359168767929077
,85,33549,,,1.090813159942627
,85,33599,,,1.2249343395233154
,85,33649,,,1.1424660682678223
,85,33699,,,1.1908376216888428
,85,33749,,,1.3471609354019165
,85,33762,,0.8468999862670898,
,86,33799,,,1.3253605365753174
,86,33849,,,1.2074570655822754
,86,33899,,,1.3005433082580566
,86,33949,,,1.2926220893859863
,86,33999,,,1.2896913290023804
,86,34049,,,1.2789452075958252
,86,34099,,,1.0399401187896729
,86,34149,,,1.3076881170272827
,86,34153,,0.8683000206947327,
,87,34199,,,1.2784160375595093
,87,34249,,,1.0621787309646606
,87,34299,,,1.2658740282058716
,87,34349,,,1.2285150289535522
,87,34399,,,1.1339538097381592
,87,34449,,,1.2933522462844849
,87,34499,,,1.034597396850586
,87,34549,,,1.1427003145217896
,87,34551,,0.8622000217437744,
,88,34599,,,1.2983036041259766
,88,34649,,,1.3029382228851318
,88,34699,,,1.0361449718475342
,88,34749,,,1.358481764793396
,88,34799,,,1.2493419647216797
,88,34849,,,1.3023462295532227
,88,34899,,,1.2297636270523071
,88,34942,,0.8518999814987183,
,89,34949,,,1.179104208946228
,89,34999,,,1.367128610610962
,89,35049,,,1.2974326610565186
,89,35099,,,0.8748085498809814
,89,35149,,,1.3423964977264404
,89,35199,,,1.2582314014434814
,89,35249,,,1.3059206008911133
,89,35299,,,1.2903201580047607
,89,35335,,0.8565999865531921,
,90,35349,,,1.1366758346557617
,90,35399,,,1.2642407417297363
,90,35449,,,1.0639522075653076
,90,35499,,,1.3239598274230957
,90,35549,,,1.1860098838806152
,90,35599,,,1.3079763650894165
,90,35649,,,1.0217299461364746
,90,35699,,,1.3292382955551147
,90,35731,,0.857200026512146,
,91,35749,,,1.151210904121399
,91,35799,,,1.0183383226394653
,91,35849,,,1.2989739179611206
,91,35899,,,1.2501510381698608
,91,35949,,,1.3966010808944702
,91,35999,,,1.3371400833129883
,91,36049,,,1.1574193239212036
,91,36099,,,1.0794519186019897
,91,36128,,0.8651000261306763,
,92,36149,,,1.2643892765045166
,92,36199,,,1.3297691345214844
,92,36249,,,1.3557875156402588
,92,36299,,,1.3377667665481567
,92,36349,,,0.9257792234420776
,92,36399,,,0.9926260709762573
