train_loss,step,epoch,val_acc,val_loss,train_acc,test_acc
2.541036605834961,49,0,,,,
2.6666314601898193,99,0,,,,
2.5827226638793945,149,0,,,,
2.5365242958068848,199,0,,,,
2.4370510578155518,249,0,,,,
2.533769130706787,299,0,,,,
,311,0,0.12309999763965607,14.642996788024902,,
,311,0,,,0.11232972890138626,0.1168999969959259
2.4161081314086914,349,1,,,,
2.414449691772461,399,1,,,,
2.246872663497925,449,1,,,,
2.417628765106201,499,1,,,,
2.4585254192352295,549,1,,,,
2.429990291595459,599,1,,,,
,623,1,0.1256999969482422,7.1057538986206055,,
,623,1,,,0.12026742845773697,0.1264999955892563
2.538071393966675,649,2,,,,
2.732593059539795,699,2,,,,
2.3585283756256104,749,2,,,,
2.3838651180267334,799,2,,,,
2.2247252464294434,849,2,,,,
2.256652355194092,899,2,,,,
,935,2,0.17569999396800995,12.254615783691406,,
,935,2,,,0.15980568528175354,0.179299995303154
2.2928106784820557,949,3,,,,
2.2631874084472656,999,3,,,,
2.2647294998168945,1049,3,,,,
2.289433479309082,1099,3,,,,
2.054879903793335,1149,3,,,,
2.176806926727295,1199,3,,,,
,1247,3,0.18209999799728394,2.110442876815796,,
,1247,3,,,0.18276742100715637,0.22339999675750732
2.0885963439941406,1249,4,,,,
2.2030582427978516,1299,4,,,,
2.10196852684021,1349,4,,,,
2.052253484725952,1399,4,,,,
1.9342344999313354,1449,4,,,,
2.0831024646759033,1499,4,,,,
1.9518086910247803,1549,4,,,,
,1559,4,0.23970000445842743,2.028958559036255,,
,1559,4,,,0.20630508661270142,0.273499995470047
2.0016775131225586,1599,5,,,,
2.0470352172851562,1649,5,,,,
1.9634387493133545,1699,5,,,,
2.0474557876586914,1749,5,,,,
2.04380464553833,1799,5,,,,
1.913744568824768,1849,5,,,,
,1871,5,0.24250000715255737,2.0770020484924316,,
,1871,5,,,0.24549278616905212,0.2865000069141388
2.026587724685669,1899,6,,,,
2.0193965435028076,1949,6,,,,
1.8449139595031738,1999,6,,,,
1.9466286897659302,2049,6,,,,
2.0842134952545166,2099,6,,,,
1.955998420715332,2149,6,,,,
,2183,6,0.28279998898506165,1.9537343978881836,,
,2183,6,,,0.2757161557674408,0.34369999170303345
1.9377858638763428,2199,7,,,,
1.8302810192108154,2249,7,,,,
1.8640167713165283,2299,7,,,,
1.8838080167770386,2349,7,,,,
1.8213974237442017,2399,7,,,,
1.854526400566101,2449,7,,,,
,2495,7,0.32519999146461487,1.8755124807357788,,
,2495,7,,,0.3149789571762085,0.4065999984741211
1.8614400625228882,2499,8,,,,
1.750962734222412,2549,8,,,,
1.9158861637115479,2599,8,,,,
1.9285271167755127,2649,8,,,,
1.7737938165664673,2699,8,,,,
1.8085044622421265,2749,8,,,,
1.8045127391815186,2799,8,,,,
,2807,8,0.3725000023841858,1.7927656173706055,,
,2807,8,,,0.34332433342933655,0.4772000014781952
1.771649718284607,2849,9,,,,
1.6560442447662354,2899,9,,,,
1.8575167655944824,2949,9,,,,
1.7482565641403198,2999,9,,,,
1.872462272644043,3049,9,,,,
1.7818758487701416,3099,9,,,,
,3119,9,0.3434000015258789,1.8976750373840332,,
,3119,9,,,0.37114381790161133,0.4320000112056732
1.8133682012557983,3149,10,,,,
1.698206901550293,3199,10,,,,
1.8069580793380737,3249,10,,,,
1.8285701274871826,3299,10,,,,
1.7685348987579346,3349,10,,,,
1.7847251892089844,3399,10,,,,
,3431,10,0.36480000615119934,1.8503522872924805,,
,3431,10,,,0.39372995495796204,0.48399999737739563
1.4313313961029053,3449,11,,,,
1.4801702499389648,3499,11,,,,
1.518621563911438,3549,11,,,,
1.6346652507781982,3599,11,,,,
1.555419683456421,3649,11,,,,
1.7251307964324951,3699,11,,,,
,3743,11,0.4020000100135803,1.7696913480758667,,
,3743,11,,,0.41155847907066345,0.5356000065803528
1.3442935943603516,3749,12,,,,
1.5080138444900513,3799,12,,,,
1.0313122272491455,3849,12,,,,
1.2876977920532227,3899,12,,,,
1.4358711242675781,3949,12,,,,
1.3996798992156982,3999,12,,,,
1.2987022399902344,4049,12,,,,
,4055,12,0.3970000147819519,1.815483808517456,,
,4055,12,,,0.41892027854919434,0.5351999998092651
1.2730772495269775,4099,13,,,,
0.898176372051239,4149,13,,,,
1.061352014541626,4199,13,,,,
0.7812014818191528,4249,13,,,,
0.9371223449707031,4299,13,,,,
1.0565822124481201,4349,13,,,,
,4367,13,0.41909998655319214,1.8878093957901,,
,4367,13,,,0.4286358058452606,0.5587999820709229
0.7850794792175293,4399,14,,,,
0.6999244689941406,4449,14,,,,
0.6468639373779297,4499,14,,,,
0.7415897846221924,4549,14,,,,
0.7791241407394409,4599,14,,,,
0.7484458684921265,4649,14,,,,
,4679,14,0.4065000116825104,2.231114149093628,,
,4679,14,,,0.43011316657066345,0.5432999730110168
0.43670225143432617,4699,15,,,,
0.9092065095901489,4749,15,,,,
0.2601104974746704,4799,15,,,,
0.4781789779663086,4849,15,,,,
0.025479912757873535,4899,15,,,,
0.030513525009155273,4949,15,,,,
,4991,15,0.3869999945163727,2.4938454627990723,,
,4991,15,,,0.4357472062110901,0.5055999755859375
-0.17209911346435547,4999,16,,,,
0.33913683891296387,5049,16,,,,
-0.0028679370880126953,5099,16,,,,
0.21783065795898438,5149,16,,,,
