train_loss,epoch,step,train_acc,test_acc
2.6580991744995117,0,49,,
2.173891544342041,0,99,,
2.445624828338623,0,149,,
2.5206165313720703,0,199,,
2.589562177658081,0,249,,
2.4637837409973145,0,299,,
2.282721519470215,0,349,,
,0,389,0.1643429547548294,0.1754000037908554
2.3345258235931396,1,399,,
2.170475959777832,1,449,,
2.042358160018921,1,499,,
2.0047082901000977,1,549,,
1.9001924991607666,1,599,,
2.2310850620269775,1,649,,
2.024982213973999,1,699,,
2.0570881366729736,1,749,,
,1,779,0.26362180709838867,0.32190001010894775
2.0338358879089355,2,799,,
2.009368419647217,2,849,,
1.936490535736084,2,899,,
1.862691879272461,2,949,,
1.9250823259353638,2,999,,
1.9436595439910889,2,1049,,
1.8657103776931763,2,1099,,
1.7373247146606445,2,1149,,
,2,1169,0.3361578583717346,0.40849998593330383
1.8485608100891113,3,1199,,
2.322661876678467,3,1249,,
1.8609319925308228,3,1299,,
2.1968374252319336,3,1349,,
2.1085383892059326,3,1399,,
1.9103869199752808,3,1449,,
1.913926601409912,3,1499,,
1.8791743516921997,3,1549,,
,3,1559,0.2880208194255829,0.34130001068115234
1.9951753616333008,4,1599,,
1.8959968090057373,4,1649,,
1.6887521743774414,4,1699,,
1.654624104499817,4,1749,,
1.417694091796875,4,1799,,
1.5474623441696167,4,1849,,
1.5339587926864624,4,1899,,
1.6689531803131104,4,1949,,
,4,1949,0.3920072019100189,0.4325000047683716
1.4999170303344727,5,1999,,
1.5587472915649414,5,2049,,
1.2784521579742432,5,2099,,
1.4591563940048218,5,2149,,
1.3345059156417847,5,2199,,
1.3261748552322388,5,2249,,
1.3903226852416992,5,2299,,
,5,2339,0.47804486751556396,0.5070000290870667
1.4199919700622559,6,2349,,
1.4137247800827026,6,2399,,
1.385523796081543,6,2449,,
1.1460297107696533,6,2499,,
1.2019519805908203,6,2549,,
1.2489075660705566,6,2599,,
1.2287931442260742,6,2649,,
1.1849027872085571,6,2699,,
,6,2729,0.5495392680168152,0.5498999953269958
1.2308443784713745,7,2749,,
1.1883118152618408,7,2799,,
1.109298825263977,7,2849,,
1.023669958114624,7,2899,,
1.1882914304733276,7,2949,,
1.1002049446105957,7,2999,,
0.8965465426445007,7,3049,,
1.0933078527450562,7,3099,,
,7,3119,0.6185296177864075,0.6358000040054321
0.799552857875824,8,3149,,
0.8071170449256897,8,3199,,
1.0405900478363037,8,3249,,
0.9519374966621399,8,3299,,
0.9734622240066528,8,3349,,
0.841242790222168,8,3399,,
0.7818630933761597,8,3449,,
0.89207923412323,8,3499,,
,8,3509,0.675941526889801,0.6600000262260437
0.7845075726509094,9,3549,,
0.7582072019577026,9,3599,,
0.6926091313362122,9,3649,,
0.8481341600418091,9,3699,,
0.703090250492096,9,3749,,
0.7338038086891174,9,3799,,
0.7451971769332886,9,3849,,
0.7399757504463196,9,3899,,
,9,3899,0.7245993614196777,0.7279000282287598
0.6760308146476746,10,3949,,
0.7257832288742065,10,3999,,
0.71220862865448,10,4049,,
0.7041632533073425,10,4099,,
0.544919490814209,10,4149,,
0.7145766615867615,10,4199,,
0.5349186658859253,10,4249,,
,10,4289,0.7587339878082275,0.7603999972343445
0.18273767828941345,11,4299,,
0.6172888278961182,11,4349,,
0.22463104128837585,11,4399,,
0.3551720678806305,11,4449,,
0.2242785096168518,11,4499,,
0.22376999258995056,11,4549,,
0.12321862578392029,11,4599,,
0.12594807147979736,11,4649,,
,11,4679,0.7605969309806824,0.7473000288009644
-0.1476927399635315,12,4699,,
-0.46360695362091064,12,4749,,
-0.07886165380477905,12,4799,,
-0.3406383991241455,12,4849,,
-0.5642341375350952,12,4899,,
-0.19414198398590088,12,4949,,
-0.5991877913475037,12,4999,,
-0.3662654161453247,12,5049,,
,12,5069,0.7697516083717346,0.7491000294685364
-0.751099169254303,13,5099,,
-0.8324258327484131,13,5149,,
-1.115748405456543,13,5199,,
-0.8854421377182007,13,5249,,
-0.8392613530158997,13,5299,,
-0.9981815814971924,13,5349,,
-0.7240534424781799,13,5399,,
-0.9938982129096985,13,5449,,
,13,5459,0.7809094786643982,0.7728000283241272
-1.7879952192306519,14,5499,,
-1.5545388460159302,14,5549,,
-1.6081516742706299,14,5599,,
-1.3492547273635864,14,5649,,
-1.4572575092315674,14,5699,,
-1.817793369293213,14,5749,,
-1.3641777038574219,14,5799,,
-1.7959896326065063,14,5849,,
,14,5849,0.7883613705635071,0.7633000016212463
-2.368104934692383,15,5899,,
-2.369779348373413,15,5949,,
-2.1681699752807617,15,5999,,
-2.235708236694336,15,6049,,
-2.25388503074646,15,6099,,
-2.350020408630371,15,6149,,
-2.1265649795532227,15,6199,,
,15,6239,0.7996193766593933,0.7759000062942505
-2.7671046257019043,16,6249,,
-3.0619313716888428,16,6299,,
-2.7198872566223145,16,6349,,
-3.1743714809417725,16,6399,,
-2.7185778617858887,16,6449,,
-3.1596155166625977,16,6499,,
