step,train_loss,epoch,val_loss,val_acc,test_acc,train_acc
7487,,23,,,0.7555000185966492,0.7173227071762085
7499,0.9808188080787659,24,,,,
7549,0.8559635281562805,24,,,,
7599,1.016849398612976,24,,,,
7649,0.8868532776832581,24,,,,
7699,0.9640749096870422,24,,,,
7749,1.1583938598632812,24,,,,
7799,1.1141642332077026,24,,,,
7799,,24,1.0988330841064453,0.676800012588501,,
7799,,24,,,0.7608000040054321,0.7172726392745972
7849,1.140238642692566,25,,,,
7899,0.9286488890647888,25,,,,
7949,1.0730379819869995,25,,,,
7999,0.8417372703552246,25,,,,
8049,1.199436902999878,25,,,,
8099,1.1108531951904297,25,,,,
8111,,25,1.092602014541626,0.6758000254631042,,
8111,,25,,,0.7630000114440918,0.7177984714508057
8149,1.0097051858901978,26,,,,
8199,0.8990901112556458,26,,,,
8249,0.9654697775840759,26,,,,
8299,0.9384784698486328,26,,,,
8349,0.8826450705528259,26,,,,
8399,0.9366670250892639,26,,,,
8423,,26,1.0820419788360596,0.6762999892234802,,
8423,,26,,,0.7664999961853027,0.7208283543586731
8449,0.9293981194496155,27,,,,
8499,1.0571202039718628,27,,,,
8549,1.0292704105377197,27,,,,
8599,0.9523646235466003,27,,,,
8649,0.9821622967720032,27,,,,
8699,0.9648820757865906,27,,,,
8735,,27,0.9913477301597595,0.7055000066757202,,
8735,,27,,,0.7971000075340271,0.7230318784713745
8749,0.7455418109893799,28,,,,
8799,0.8491314649581909,28,,,,
8849,0.8673256039619446,28,,,,
8899,0.7715839743614197,28,,,,
8949,0.7962625622749329,28,,,,
8999,0.8894624710083008,28,,,,
9047,,28,1.053389549255371,0.6870999932289124,,
9047,,28,,,0.7814000248908997,0.7244591116905212
9049,0.893637478351593,29,,,,
9099,0.9715290069580078,29,,,,
9149,1.0223270654678345,29,,,,
9199,0.7532700896263123,29,,,,
9249,0.9396768808364868,29,,,,
9299,1.0851231813430786,29,,,,
9349,0.9209113121032715,29,,,,
9359,,29,1.1175323724746704,0.6617000102996826,,
9359,,29,,,0.7490000128746033,0.7271634340286255
9399,0.9586319923400879,30,,,,
9449,0.8625354170799255,30,,,,
9499,0.8967210650444031,30,,,,
9549,1.0162980556488037,30,,,,
9599,0.9305651187896729,30,,,,
9649,1.0181044340133667,30,,,,
9671,,30,1.003003716468811,0.7095000147819519,,
9671,,30,,,0.8172000050544739,0.7269881963729858
9699,0.9520023465156555,31,,,,
9749,0.8264645338058472,31,,,,
9799,0.8726471066474915,31,,,,
9849,1.0235992670059204,31,,,,
9899,0.9135777950286865,31,,,,
9949,1.0222604274749756,31,,,,
9983,,31,1.0430912971496582,0.6949999928474426,,
9983,,31,,,0.7886999845504761,0.7279647588729858
9999,0.9151816368103027,32,,,,
10049,1.1008822917938232,32,,,,
10099,0.8365746736526489,32,,,,
10149,0.9800145030021667,32,,,,
10199,0.6867309212684631,32,,,,
10249,0.9655188322067261,32,,,,
10295,,32,1.1233770847320557,0.6550999879837036,,
10295,,32,,,0.7498999834060669,0.7283152937889099
10299,0.8443869352340698,33,,,,
10349,0.6816559433937073,33,,,,
10399,1.0248600244522095,33,,,,
10449,1.1078428030014038,33,,,,
10499,0.8560735583305359,33,,,,
10549,1.0056593418121338,33,,,,
10599,0.8497976660728455,33,,,,
10607,,33,1.1230800151824951,0.6601999998092651,,
10607,,33,,,0.7603999972343445,0.7288661599159241
10649,0.6712454557418823,34,,,,
10699,1.0425480604171753,34,,,,
10749,0.8843650817871094,34,,,,
10799,0.8895003199577332,34,,,,
10849,0.9922077655792236,34,,,,
10899,1.0028983354568481,34,,,,
10919,,34,1.0320464372634888,0.6988000273704529,,
10919,,34,,,0.804099977016449,0.7291917204856873
10949,0.7460033893585205,35,,,,
10999,0.9833574295043945,35,,,,
11049,0.9931117296218872,35,,,,
11099,0.8745694160461426,35,,,,
11149,0.8833678364753723,35,,,,
11199,0.9985195994377136,35,,,,
11231,,35,1.070876121520996,0.6800000071525574,,
11231,,35,,,0.7716000080108643,0.733473539352417
11249,0.9776710867881775,36,,,,
11299,0.9427669644355774,36,,,,
11349,0.7013265490531921,36,,,,
11399,0.9509173035621643,36,,,,
11449,0.9496551156044006,36,,,,
11499,0.9622424840927124,36,,,,
11543,,36,1.0669034719467163,0.6818000078201294,,
11543,,36,,,0.7669000029563904,0.7343499660491943
11549,0.8530665040016174,37,,,,
11599,0.7735028862953186,37,,,,
11649,1.0044554471969604,37,,,,
11699,0.6517146825790405,37,,,,
11749,0.9601101875305176,37,,,,
11799,0.9089468717575073,37,,,,
11849,0.8075238466262817,37,,,,
11855,,37,1.0650599002838135,0.6820999979972839,,
11855,,37,,,0.7633000016212463,0.7358273267745972
11899,0.6595981121063232,38,,,,
11949,0.8877707123756409,38,,,,
11999,1.0013123750686646,38,,,,
12049,0.7722913026809692,38,,,,
12099,0.6528782248497009,38,,,,
12149,0.8117117285728455,38,,,,
12167,,38,1.087633728981018,0.677299976348877,,
12167,,38,,,0.7616000175476074,0.7348006963729858
12199,0.9194245934486389,39,,,,
12249,0.847597062587738,39,,,,
12299,0.9254840612411499,39,,,,
12349,0.9702754616737366,39,,,,
12399,0.9245225191116333,39,,,,
12449,1.0383458137512207,39,,,,
12479,,39,1.240017056465149,0.6402999758720398,,
12479,,39,,,0.7110999822616577,0.7357020974159241
12499,0.9097025394439697,40,,,,
12549,0.8490865230560303,40,,,,
12599,1.0179530382156372,40,,,,
12649,0.8815613389015198,40,,,,
12699,0.8986300826072693,40,,,,
12749,0.8625296354293823,40,,,,
12791,,40,1.0291457176208496,0.6984000205993652,,
12791,,40,,,0.7930999994277954,0.7363531589508057
12799,0.912922203540802,41,,,,
12849,1.0301032066345215,41,,,,
12899,0.9195863604545593,41,,,,
12949,0.9806315898895264,41,,,,
12999,0.9759232401847839,41,,,,
13049,0.7994570732116699,41,,,,
13099,0.8203703165054321,41,,,,
13103,,41,1.077630639076233,0.6869000196456909,,
13103,,41,,,0.7786999940872192,0.7359775900840759
13149,0.686400294303894,42,,,,
13199,0.8371827006340027,42,,,,
13249,0.9184408783912659,42,,,,
13299,1.0777801275253296,42,,,,
13349,0.8338440656661987,42,,,,
13399,0.9188868999481201,42,,,,
13415,,42,1.0051000118255615,0.7087000012397766,,
13415,,42,,,0.8100000023841858,0.7381059527397156
13449,0.7063032984733582,43,,,,
13499,0.7703943848609924,43,,,,
13549,0.7202653884887695,43,,,,
13599,1.1313608884811401,43,,,,
13649,0.8627990484237671,43,,,,
13699,1.0892375707626343,43,,,,
13727,,43,0.9729849696159363,0.7178999781608582,,
13727,,43,,,0.8091999888420105,0.7405098080635071
13749,0.7513981461524963,44,,,,
13799,0.9662705659866333,44,,,,
13849,0.9459543228149414,44,,,,
13899,0.7870106101036072,44,,,,
13949,0.8479196429252625,44,,,,
13999,1.0013726949691772,44,,,,
14039,,44,0.9933915138244629,0.7156000137329102,,
14039,,44,,,0.8133000135421753,0.7389072775840759
14049,0.8836071491241455,45,,,,
14099,0.7147355079650879,45,,,,
14149,0.8804633617401123,45,,,,
14199,1.0143166780471802,45,,,,
14249,0.7982831597328186,45,,,,
14299,0.6763359308242798,45,,,,
14349,0.902030885219574,45,,,,
14351,,45,0.9602203965187073,0.7337999939918518,,
14351,,45,,,0.8302000164985657,0.7399088740348816
14399,0.8858394026756287,46,,,,
14449,1.040751576423645,46,,,,
14499,0.8183097839355469,46,,,,
14549,0.8850709795951843,46,,,,
14599,0.8464763164520264,46,,,,
14649,0.8650156855583191,46,,,,
14663,,46,1.0475120544433594,0.6967999935150146,,
14663,,46,,,0.7799999713897705,0.7409355044364929
14699,0.8101629614830017,47,,,,
14749,0.882203996181488,47,,,,
14799,0.7095192074775696,47,,,,
14849,0.9884301424026489,47,,,,
14899,0.781745195388794,47,,,,
14949,0.7836939692497253,47,,,,
14975,,47,1.1641311645507812,0.654699981212616,,
14975,,47,,,0.7429999709129333,0.7402594089508057
14999,0.982997715473175,48,,,,
15049,0.9109457731246948,48,,,,
15099,0.7756975293159485,48,,,,
15149,0.9150113463401794,48,,,,
15199,0.9861606955528259,48,,,,
15249,0.807503342628479,48,,,,
15287,,48,1.0444430112838745,0.7009999752044678,,
15287,,48,,,0.8102999925613403,0.7414112687110901
15299,0.9181724786758423,49,,,,
15349,0.8309391736984253,49,,,,
15399,0.9420434832572937,49,,,,
15449,1.084792137145996,49,,,,
15499,1.0793160200119019,49,,,,
15549,0.8833234906196594,49,,,,
15599,1.0857867002487183,49,,,,
15599,,49,1.0939158201217651,0.6765000224113464,,
15599,,49,,,0.7736999988555908,0.7431139945983887
15649,0.8752542734146118,50,,,,
15699,1.0711406469345093,50,,,,
15749,0.9301236867904663,50,,,,
15799,0.9553394913673401,50,,,,
15849,0.9269952178001404,50,,,,
15899,0.8598163723945618,50,,,,
15911,,50,1.056914210319519,0.692300021648407,,
15911,,50,,,0.7871000170707703,0.7410857081413269
15949,0.8770122528076172,51,,,,
15999,0.9688816666603088,51,,,,
16049,0.9268806576728821,51,,,,
16099,0.8467901349067688,51,,,,
16149,0.9147143959999084,51,,,,
16199,0.9434516429901123,51,,,,
16223,,51,1.0203527212142944,0.7026000022888184,,
16223,,51,,,0.8033999800682068,0.7412610054016113
16249,0.91730797290802,52,,,,
16299,1.0007481575012207,52,,,,
16349,0.9575085639953613,52,,,,
16399,0.888026237487793,52,,,,
16449,0.9069391489028931,52,,,,
16499,0.797823429107666,52,,,,
16535,,52,1.1025141477584839,0.6746000051498413,,
16535,,52,,,0.7728999853134155,0.747145414352417
16549,1.150165319442749,53,,,,
16599,0.9005125761032104,53,,,,
16649,0.6817112565040588,53,,,,
16699,0.9734628796577454,53,,,,
16749,0.9659311771392822,53,,,,
16799,0.978516161441803,53,,,,
16847,,53,1.0341867208480835,0.6980000138282776,,
16847,,53,,,0.7897999882698059,0.7446163892745972
16849,0.7271361351013184,54,,,,
16899,0.9781383872032166,54,,,,
16949,0.7576714754104614,54,,,,
16999,0.8382947444915771,54,,,,
17049,0.8546888828277588,54,,,,
17099,0.8575595021247864,54,,,,
17149,0.7497814893722534,54,,,,
17159,,54,1.0814263820648193,0.6819999814033508,,
17159,,54,,,0.7857999801635742,0.744140625
17199,0.8510550260543823,55,,,,
17249,0.9330385327339172,55,,,,
17299,0.8105934262275696,55,,,,
17349,0.836054801940918,55,,,,
17399,0.8942571878433228,55,,,,
17449,0.6613707542419434,55,,,,
17471,,55,1.0492134094238281,0.6905999779701233,,
17471,,55,,,0.7821000218391418,0.7435647249221802
17499,0.760746419429779,56,,,,
17549,0.8760022521018982,56,,,,
17599,1.0371900796890259,56,,,,
17649,0.9587079286575317,56,,,,
17699,0.9806389808654785,56,,,,
17749,0.9920403361320496,56,,,,
17783,,56,1.035738229751587,0.6920999884605408,,
17783,,56,,,0.7815999984741211,0.7456680536270142
17799,0.7674907445907593,57,,,,
17849,1.0168633460998535,57,,,,
17899,0.8852591514587402,57,,,,
17949,0.8786335587501526,57,,,,
17999,1.002763032913208,57,,,,
18049,1.0061765909194946,57,,,,
18095,,57,1.0703952312469482,0.6814000010490417,,
18095,,57,,,0.7811999917030334,0.745192289352417
18099,0.9192966222763062,58,,,,
18149,0.7294262647628784,58,,,,
18199,0.8264690637588501,58,,,,
18249,0.8452364802360535,58,,,,
18299,0.6259860992431641,58,,,,
18349,0.867380678653717,58,,,,
18399,1.142451524734497,58,,,,
18407,,58,1.079514503479004,0.6886000037193298,,
18407,,58,,,0.7773000001907349,0.7475460767745972
18449,0.7708465456962585,59,,,,
18499,0.9740574359893799,59,,,,
18549,0.7087109684944153,59,,,,
18599,0.7169356942176819,59,,,,
18649,0.8907591104507446,59,,,,
18699,0.8920153975486755,59,,,,
18719,,59,1.092206597328186,0.6672000288963318,,
18719,,59,,,0.7609000205993652,0.7480969429016113
18749,0.861434280872345,60,,,,
18799,0.8570341467857361,60,,,,
18849,0.6923530101776123,60,,,,
18899,0.7141480445861816,60,,,,
18949,0.8291547894477844,60,,,,
18999,0.6236315965652466,60,,,,
19031,,60,0.8379733562469482,0.7746999859809875,,
19031,,60,,,0.8925999999046326,0.7930939793586731
19049,0.6536644697189331,61,,,,
19099,0.6102432012557983,61,,,,
19149,0.7586789131164551,61,,,,
19199,0.6297498941421509,61,,,,
19249,0.8400453329086304,61,,,,
19299,0.7157636880874634,61,,,,
19343,,61,0.8385948538780212,0.7774999737739563,,
19343,,61,,,0.8934000134468079,0.8091446161270142
19349,0.717701256275177,62,,,,
19399,0.7234808206558228,62,,,,
19449,0.5559962391853333,62,,,,
19499,0.6335832476615906,62,,,,
19549,0.6270076036453247,62,,,,
19599,0.6773197650909424,62,,,,
19649,0.8310526013374329,62,,,,
19655,,62,0.8448742032051086,0.7739999890327454,,
19655,,62,,,0.8930000066757202,0.818359375
19699,0.6142054200172424,63,,,,
19749,0.7461062073707581,63,,,,
19799,0.5766812562942505,63,,,,
19849,0.7391132712364197,63,,,,
19899,0.6648386716842651,63,,,,
19949,0.8409349322319031,63,,,,
19967,,63,0.8559858202934265,0.7709000110626221,,
19967,,63,,,0.8799999952316284,0.8239933848381042
19999,0.7999553084373474,64,,,,
20049,0.6083177924156189,64,,,,
20099,0.599915623664856,64,,,,
20149,0.5390792489051819,64,,,,
20199,0.5706613063812256,64,,,,
20249,0.7048683762550354,64,,,,
20279,,64,0.858287513256073,0.7692000269889832,,
20279,,64,,,0.8845999836921692,0.8295522928237915
20299,0.653339684009552,65,,,,
20349,0.6138006448745728,65,,,,
20399,0.5837000012397766,65,,,,
20449,0.5728452801704407,65,,,,
20499,0.6738781929016113,65,,,,
20549,0.6546114087104797,65,,,,
20591,,65,0.8732234239578247,0.7680000066757202,,
20591,,65,,,0.8835999965667725,0.8343098759651184
20599,0.5633677244186401,66,,,,
20649,0.5069500803947449,66,,,,
20699,0.6414709687232971,66,,,,
20749,0.8158185482025146,66,,,,
20799,0.4934624135494232,66,,,,
20849,0.6493861675262451,66,,,,
20899,0.6543809771537781,66,,,,
20903,,66,0.8834375143051147,0.7646999955177307,,
20903,,66,,,0.879800021648407,0.8380408883094788
20949,0.5866782665252686,67,,,,
20999,0.691642701625824,67,,,,
21049,0.4706181287765503,67,,,,
21099,0.5917268991470337,67,,,,
21149,0.6024574041366577,67,,,,
21199,0.4036191403865814,67,,,,
21215,,67,0.9126361608505249,0.7574999928474426,,
21215,,67,,,0.8754000067710876,0.8414212465286255
21249,0.3944297134876251,68,,,,
21299,0.615943431854248,68,,,,
21349,0.43006232380867004,68,,,,
21399,0.6431389451026917,68,,,,
21449,0.3973081707954407,68,,,,
21499,0.5754984617233276,68,,,,
21527,,68,0.9348731637001038,0.7497000098228455,,
21527,,68,,,0.8651999831199646,0.845703125
21549,0.5796006917953491,69,,,,
21599,0.5970229506492615,69,,,,
21649,0.5152493119239807,69,,,,
21699,0.5667250752449036,69,,,,
21749,0.6369009017944336,69,,,,
21799,0.620128333568573,69,,,,
21839,,69,0.944098949432373,0.7504000067710876,,
21839,,69,,,0.8536999821662903,0.8494090437889099
21849,0.5095587968826294,70,,,,
21899,0.49240684509277344,70,,,,
21949,0.47459104657173157,70,,,,
21999,0.5089158415794373,70,,,,
22049,0.5751557350158691,70,,,,
22099,0.3843902349472046,70,,,,
22149,0.6194714307785034,70,,,,
22151,,70,0.9474626779556274,0.7494000196456909,,
22151,,70,,,0.8618000149726868,0.8513121008872986
22199,0.3793603777885437,71,,,,
22249,0.5360547304153442,71,,,,
22299,0.6788071990013123,71,,,,
22349,0.5056897401809692,71,,,,
22399,0.526544988155365,71,,,,
22449,0.5984762907028198,71,,,,
22463,,71,0.965323805809021,0.7494999766349792,,
22463,,71,,,0.855400025844574,0.8567958474159241
22499,0.6112135648727417,72,,,,
22549,0.6028609275817871,72,,,,
22599,0.44674569368362427,72,,,,
22649,0.6634150147438049,72,,,,
22699,0.49243780970573425,72,,,,
22749,0.5068042874336243,72,,,,
22775,,72,1.0002360343933105,0.7387999892234802,,
22775,,72,,,0.8457000255584717,0.8583483695983887
22799,0.42071759700775146,73,,,,
22849,0.5170005559921265,73,,,,
22899,0.39301061630249023,73,,,,
22949,0.5335646867752075,73,,,,
22999,0.5168439149856567,73,,,,
23049,0.556143045425415,73,,,,
23087,,73,1.001755952835083,0.746399998664856,,
23087,,73,,,0.8589000105857849,0.8602012991905212
23099,0.5946770310401917,74,,,,
23149,0.5115761160850525,74,,,,
23199,0.4221671223640442,74,,,,
23249,0.557368278503418,74,,,,
23299,0.45839738845825195,74,,,,
23349,0.4674331247806549,74,,,,
23399,0.5127168893814087,74,,,,
23399,,74,0.9971107244491577,0.7479000091552734,,
23399,,74,,,0.8597999811172485,0.8638571500778198
23449,0.5041170120239258,75,,,,
23499,0.4721255302429199,75,,,,
23549,0.5691176652908325,75,,,,
23599,0.6347414255142212,75,,,,
23649,0.3084164559841156,75,,,,
23699,0.5613318681716919,75,,,,
23711,,75,1.019771933555603,0.7437999844551086,,
23711,,75,,,0.8550000190734863,0.8659605383872986
23749,0.41857343912124634,76,,,,
23799,0.4097212255001068,76,,,,
23849,0.4954632520675659,76,,,,
23899,0.5552010536193848,76,,,,
23949,0.4281490445137024,76,,,,
23999,0.42511194944381714,76,,,,
24023,,76,1.0606838464736938,0.7343000173568726,,
24023,,76,,,0.843999981880188,0.8678135275840759
24049,0.354354590177536,77,,,,
24099,0.5724389553070068,77,,,,
24149,0.3633749186992645,77,,,,
24199,0.38470277190208435,77,,,,
24249,0.5227394104003906,77,,,,
24299,0.4163122773170471,77,,,,
24335,,77,1.0583655834197998,0.7350000143051147,,
24335,,77,,,0.8345000147819519,0.8702924847602844
24349,0.36802414059638977,78,,,,
24399,0.5448178052902222,78,,,,
24449,0.5600337386131287,78,,,,
24499,0.4429052174091339,78,,,,
24549,0.40939757227897644,78,,,,
24599,0.5601733326911926,78,,,,
24647,,78,1.1162036657333374,0.7246000170707703,,
24647,,78,,,0.8288999795913696,0.8703425526618958
24649,0.435382604598999,79,,,,
24699,0.5183476805686951,79,,,,
24749,0.5031589865684509,79,,,,
24799,0.47099682688713074,79,,,,
24849,0.512700617313385,79,,,,
24899,0.5454492568969727,79,,,,
24949,0.45217570662498474,79,,,,
24959,,79,1.130837082862854,0.7257999777793884,,
24959,,79,,,0.8281000256538391,0.8724459409713745
24999,0.47743895649909973,80,,,,
25049,0.3306868374347687,80,,,,
25099,0.5988602042198181,80,,,,
25149,0.3252742290496826,80,,,,
25199,0.5639154314994812,80,,,,
25249,0.507132351398468,80,,,,
25271,,80,1.1000365018844604,0.7283999919891357,,
25271,,80,,,0.8324999809265137,0.8753004670143127
25299,0.2954281270503998,81,,,,
25349,0.5270748138427734,81,,,,
25399,0.5550856590270996,81,,,,
25449,0.23444591462612152,81,,,,
25499,0.397662490606308,81,,,,
25549,0.5820802450180054,81,,,,
25583,,81,1.1226025819778442,0.7243000268936157,,
25583,,81,,,0.8201000094413757,0.8753756284713745
25599,0.3459101915359497,82,,,,
25649,0.382239431142807,82,,,,
25699,0.4012674391269684,82,,,,
25749,0.45416831970214844,82,,,,
25799,0.5681132674217224,82,,,,
25849,0.346992164850235,82,,,,
25895,,82,1.1516177654266357,0.7245000004768372,,
25895,,82,,,0.8288999795913696,0.8802333474159241
25899,0.2973592281341553,83,,,,
25949,0.6713098883628845,83,,,,
25999,0.3913223147392273,83,,,,
26049,0.4188397228717804,83,,,,
26099,0.44048044085502625,83,,,,
26149,0.3929818272590637,83,,,,
26199,0.5502309799194336,83,,,,
26207,,83,1.190813422203064,0.7160000205039978,,
26207,,83,,,0.8108000159263611,0.8802834749221802
26249,0.3088648021221161,84,,,,
26299,0.4723902642726898,84,,,,
26349,0.5172960758209229,84,,,,
26399,0.3989143967628479,84,,,,
26449,0.5756193995475769,84,,,,
26499,0.2978857159614563,84,,,,
26519,,84,1.1803910732269287,0.7141000032424927,,
26519,,84,,,0.8111000061035156,0.8828125
26549,0.36501893401145935,85,,,,
26599,0.34796902537345886,85,,,,
26649,0.6418496966362,85,,,,
26699,0.690176248550415,85,,,,
26749,0.5121492743492126,85,,,,
26799,0.49222585558891296,85,,,,
26831,,85,1.1718369722366333,0.7317000031471252,,
