train_loss,epoch,step,val_acc,val_loss,test_acc,train_acc
2.4020488262176514,0,49,,,,
2.215724229812622,0,99,,,,
1.9968727827072144,0,149,,,,
1.8990871906280518,0,199,,,,
1.900343656539917,0,249,,,,
1.7085462808609009,0,299,,,,
,0,311,0.3043000102043152,1.8810255527496338,,
,0,311,,,0.3046000003814697,0.21436798572540283
1.8432996273040771,1,349,,,,
1.5903806686401367,1,399,,,,
1.8244777917861938,1,449,,,,
1.7133020162582397,1,499,,,,
1.7082812786102295,1,549,,,,
1.7943557500839233,1,599,,,,
,1,623,0.3783999979496002,1.696806788444519,,
,1,623,,,0.38839998841285706,0.35556891560554504
1.6343101263046265,2,649,,,,
1.5537217855453491,2,699,,,,
1.7140419483184814,2,749,,,,
1.5257676839828491,2,799,,,,
1.665895938873291,2,849,,,,
1.3821227550506592,2,899,,,,
,2,935,0.46860000491142273,1.4684678316116333,,
,2,935,,,0.4896000027656555,0.44215744733810425
1.4951388835906982,3,949,,,,
1.371889352798462,3,999,,,,
1.5685299634933472,3,1049,,,,
1.1455445289611816,3,1099,,,,
1.3956538438796997,3,1149,,,,
1.3532860279083252,3,1199,,,,
,3,1247,0.4657999873161316,1.5520281791687012,,
,3,1247,,,0.48399999737739563,0.5168018937110901
1.3295135498046875,4,1249,,,,
1.1325372457504272,4,1299,,,,
1.1360976696014404,4,1349,,,,
1.2558505535125732,4,1399,,,,
1.078245997428894,4,1449,,,,
1.2883336544036865,4,1499,,,,
1.079415202140808,4,1549,,,,
,4,1559,0.5995000004768372,1.167115330696106,,
,4,1559,,,0.6207000017166138,0.5777994990348816
1.0868818759918213,5,1599,,,,
1.0608566999435425,5,1649,,,,
0.8615744709968567,5,1699,,,,
1.069806456565857,5,1749,,,,
1.0293842554092407,5,1799,,,,
1.054007649421692,5,1849,,,,
,5,1871,0.5950000286102295,1.1924599409103394,,
,5,1871,,,0.6136000156402588,0.6147586107254028
1.0268573760986328,6,1899,,,,
1.0562744140625,6,1949,,,,
1.3326040506362915,6,1999,,,,
1.37446928024292,6,2049,,,,
0.8723276853561401,6,2099,,,,
1.0788931846618652,6,2149,,,,
,6,2183,0.6632000207901001,1.0230293273925781,,
,6,2183,,,0.6934000253677368,0.6513421535491943
0.9130212068557739,7,2199,,,,
0.9238902926445007,7,2249,,,,
1.1361792087554932,7,2299,,,,
0.8033369779586792,7,2349,,,,
0.9262593984603882,7,2399,,,,
0.8263704776763916,7,2449,,,,
,7,2495,0.6467999815940857,1.075281023979187,,
,7,2495,,,0.6793000102043152,0.6843449473381042
0.9314224720001221,8,2499,,,,
0.8796899914741516,8,2549,,,,
1.0724612474441528,8,2599,,,,
1.0275965929031372,8,2649,,,,
0.9568398594856262,8,2699,,,,
0.8762326240539551,8,2749,,,,
0.9439899325370789,8,2799,,,,
,8,2807,0.6554999947547913,1.0685498714447021,,
,8,2807,,,0.6783000230789185,0.7089593410491943
0.98155277967453,9,2849,,,,
0.7794020175933838,9,2899,,,,
0.7622235417366028,9,2949,,,,
0.749100387096405,9,2999,,,,
0.8807053565979004,9,3049,,,,
0.9759798049926758,9,3099,,,,
,9,3119,0.6923999786376953,0.9478483200073242,,
,9,3119,,,0.7217000126838684,0.7290414571762085
0.6615123152732849,10,3149,,,,
0.7739226222038269,10,3199,,,,
0.8355592489242554,10,3249,,,,
0.7806479930877686,10,3299,,,,
0.815908670425415,10,3349,,,,
0.8312546014785767,10,3399,,,,
,10,3431,0.7215999960899353,0.877246081829071,,
,10,3431,,,0.7498000264167786,0.744215726852417
0.693616509437561,11,3449,,,,
0.7738741636276245,11,3499,,,,
0.7909113168716431,11,3549,,,,
0.7457138895988464,11,3599,,,,
0.726883590221405,11,3649,,,,
0.6868597865104675,11,3699,,,,
,11,3743,0.71670001745224,0.8950979709625244,,
,11,3743,,,0.7537999749183655,0.7541816830635071
0.8055473566055298,12,3749,,,,
0.6598344445228577,12,3799,,,,
0.4846421480178833,12,3849,,,,
0.7215381264686584,12,3899,,,,
0.9097549319267273,12,3949,,,,
0.9132764935493469,12,3999,,,,
1.0112760066986084,12,4049,,,,
,12,4055,0.738099992275238,0.81534343957901,,
,12,4055,,,0.779699981212616,0.7610176205635071
0.5989148020744324,13,4099,,,,
0.6704946160316467,13,4149,,,,
0.8670594692230225,13,4199,,,,
0.6583085656166077,13,4249,,,,
0.6951990723609924,13,4299,,,,
1.0413206815719604,13,4349,,,,
,13,4367,0.7400000095367432,0.8275590538978577,,
,13,4367,,,0.7749000191688538,0.7664763331413269
0.790540337562561,14,4399,,,,
0.7807710766792297,14,4449,,,,
0.9340047240257263,14,4499,,,,
0.6833868026733398,14,4549,,,,
0.6564826965332031,14,4599,,,,
0.7743839025497437,14,4649,,,,
,14,4679,0.7067000269889832,0.9561723470687866,,
,14,4679,,,0.7479000091552734,0.7699819803237915
0.7234875559806824,15,4699,,,,
0.5868225693702698,15,4749,,,,
0.6984812617301941,15,4799,,,,
0.5929129123687744,15,4849,,,,
0.6429752111434937,15,4899,,,,
0.6946308612823486,15,4949,,,,
,15,4991,0.7462000250816345,0.8353931903839111,,
,15,4991,,,0.7771999835968018,0.7780448794364929
0.7208388447761536,16,4999,,,,
0.6746439933776855,16,5049,,,,
0.6979829668998718,16,5099,,,,
0.5634060502052307,16,5149,,,,
0.6875138878822327,16,5199,,,,
0.7132628560066223,16,5249,,,,
0.6733652949333191,16,5299,,,,
,16,5303,0.7440000176429749,0.8354034423828125,,
,16,5303,,,0.7736999988555908,0.7810496687889099
0.5485477447509766,17,5349,,,,
0.6379560232162476,17,5399,,,,
0.6793362498283386,17,5449,,,,
0.8847039937973022,17,5499,,,,
0.6551498174667358,17,5549,,,,
0.9152429103851318,17,5599,,,,
,17,5615,0.7526000142097473,0.7972960472106934,,
,17,5615,,,0.7943999767303467,0.7846804857254028
0.8006626963615417,18,5649,,,,
0.5405404567718506,18,5699,,,,
0.807003378868103,18,5749,,,,
0.6513639092445374,18,5799,,,,
0.7931494116783142,18,5849,,,,
0.6841741800308228,18,5899,,,,
,18,5927,0.7620999813079834,0.7701614499092102,,
,18,5927,,,0.7930999994277954,0.7920422554016113
0.5224819183349609,19,5949,,,,
0.5524164438247681,19,5999,,,,
0.5684598684310913,19,6049,,,,
0.6373234391212463,19,6099,,,,
0.6506462693214417,19,6149,,,,
0.6413193941116333,19,6199,,,,
,19,6239,0.7656999826431274,0.7725706696510315,,
,19,6239,,,0.7980999946594238,0.7936198115348816
0.69990473985672,20,6249,,,,
0.5635178685188293,20,6299,,,,
0.6441738605499268,20,6349,,,,
0.5852968692779541,20,6399,,,,
0.6080303192138672,20,6449,,,,
0.7436949014663696,20,6499,,,,
0.516201376914978,20,6549,,,,
,20,6551,0.7634999752044678,0.7735880613327026,,
,20,6551,,,0.7961999773979187,0.7954977750778198
0.4664973318576813,21,6599,,,,
0.46198269724845886,21,6649,,,,
0.740080714225769,21,6699,,,,
0.6293383240699768,21,6749,,,,
0.5827014446258545,21,6799,,,,
0.7636940479278564,21,6849,,,,
,21,6863,0.7531999945640564,0.7930379509925842,,
,21,6863,,,0.7847999930381775,0.7985526919364929
0.6718254089355469,22,6899,,,,
0.5569050908088684,22,6949,,,,
0.6339095234870911,22,6999,,,,
0.7276629209518433,22,7049,,,,
0.7604494094848633,22,7099,,,,
0.610771894454956,22,7149,,,,
,22,7175,0.7544999718666077,0.8057432174682617,,
,22,7175,,,0.7949000000953674,0.799879789352417
0.6436153650283813,23,7199,,,,
0.6597827076911926,23,7249,,,,
0.5177733898162842,23,7299,,,,
0.7019971013069153,23,7349,,,,
0.8034573793411255,23,7399,,,,
0.7155994772911072,23,7449,,,,
,23,7487,0.7512000203132629,0.7991009950637817,,
,23,7487,,,0.7813000082969666,0.796875
0.5501266717910767,24,7499,,,,
0.6961697340011597,24,7549,,,,
0.5866230130195618,24,7599,,,,
0.7402856945991516,24,7649,,,,
0.6469716429710388,24,7699,,,,
0.5606372356414795,24,7749,,,,
0.7174211144447327,24,7799,,,,
,24,7799,0.7177000045776367,0.9356018304824829,,
,24,7799,,,0.7534000277519226,0.8027093410491943
0.8582050800323486,25,7849,,,,
0.6523608565330505,25,7899,,,,
0.6189704537391663,25,7949,,,,
0.8951154947280884,25,7999,,,,
0.4654926657676697,25,8049,,,,
0.4721221327781677,25,8099,,,,
,25,8111,0.766700029373169,0.7587257027626038,,
,25,8111,,,0.8101999759674072,0.8040614724159241
0.6790369153022766,26,8149,,,,
0.5742635726928711,26,8199,,,,
0.7051411867141724,26,8249,,,,
0.7114645838737488,26,8299,,,,
0.5006966590881348,26,8349,,,,
0.8803626298904419,26,8399,,,,
,26,8423,0.7904999852180481,0.6860687136650085,,
,26,8423,,,0.8331000208854675,0.8049128651618958
0.568290650844574,27,8449,,,,
0.5259775519371033,27,8499,,,,
0.6151180267333984,27,8549,,,,
0.6105419397354126,27,8599,,,,
0.6538455486297607,27,8649,,,,
0.6925336718559265,27,8699,,,,
,27,8735,0.7480999827384949,0.8303790092468262,,
,27,8735,,,0.7867000102996826,0.8074168562889099
0.5237023830413818,28,8749,,,,
0.6557300686836243,28,8799,,,,
0.63725745677948,28,8849,,,,
0.6097649931907654,28,8899,,,,
0.75697922706604,28,8949,,,,
0.5360526442527771,28,8999,,,,
,28,9047,0.7487000226974487,0.8107938766479492,,
,28,9047,,,0.7854999899864197,0.8084434866905212
0.6277132034301758,29,9049,,,,
0.6613455414772034,29,9099,,,,
0.6645166873931885,29,9149,,,,
0.4995252788066864,29,9199,,,,
0.7435427904129028,29,9249,,,,
0.622509777545929,29,9299,,,,
0.6885571479797363,29,9349,,,,
,29,9359,0.7702999711036682,0.7516266107559204,,
,29,9359,,,0.7997999787330627,0.810621976852417
0.7415657639503479,30,9399,,,,
0.5866626501083374,30,9449,,,,
0.5694529414176941,30,9499,,,,
0.7126448750495911,30,9549,,,,
0.5332754850387573,30,9599,,,,
0.611393392086029,30,9649,,,,
,30,9671,0.7728000283241272,0.738394558429718,,
,30,9671,,,0.8069999814033508,0.808518648147583
0.4753475487232208,31,9699,,,,
0.673896849155426,31,9749,,,,
0.6230651140213013,31,9799,,,,
0.7847781777381897,31,9849,,,,
0.5438467264175415,31,9899,,,,
0.5352222323417664,31,9949,,,,
,31,9983,0.7807999849319458,0.7268883585929871,,
,31,9983,,,0.821399986743927,0.8134515285491943
0.5352542996406555,32,9999,,,,
0.5782825946807861,32,10049,,,,
0.6405457854270935,32,10099,,,,
0.5843219757080078,32,10149,,,,
0.6691381931304932,32,10199,,,,
0.6931734085083008,32,10249,,,,
,32,10295,0.753000020980835,0.8462709188461304,,
,32,10295,,,0.7825000286102295,0.8141276240348816
0.6536976099014282,33,10299,,,,
0.5499104261398315,33,10349,,,,
0.5280200839042664,33,10399,,,,
0.6691503524780273,33,10449,,,,
0.5299137234687805,33,10499,,,,
0.6451100707054138,33,10549,,,,
0.5706021189689636,33,10599,,,,
,33,10607,0.7264000177383423,0.9087138772010803,,
,33,10607,,,0.7547000050544739,0.8154797554016113
0.4512806236743927,34,10649,,,,
0.644133448600769,34,10699,,,,
0.6514381766319275,34,10749,,,,
0.6314586400985718,34,10799,,,,
0.7443726658821106,34,10849,,,,
0.5013048648834229,34,10899,,,,
,34,10919,0.7368000149726868,0.8493167757987976,,
,34,10919,,,0.7698000073432922,0.8156800866127014
0.5774790048599243,35,10949,,,,
0.7151866555213928,35,10999,,,,
0.5048258304595947,35,11049,,,,
0.7671639323234558,35,11099,,,,
