epoch,step,train_loss,test_acc,train_acc
0,49,2.0864508152008057,,
0,99,1.974443793296814,,
0,149,1.9874838590621948,,
0,199,1.873045563697815,,
0,249,1.846550703048706,,
0,299,1.8153870105743408,,
0,349,1.7835403680801392,,
0,389,,0.4968000054359436,0.3480769097805023
1,399,1.7211079597473145,,
1,449,1.6633998155593872,,
1,499,1.7444173097610474,,
1,549,1.6484566926956177,,
1,599,1.6018904447555542,,
1,649,1.6396324634552002,,
1,699,1.5745487213134766,,
1,749,1.5352537631988525,,
1,779,,0.5612000226974487,0.4880208373069763
2,799,1.6303257942199707,,
2,849,1.4419581890106201,,
2,899,1.4247105121612549,,
2,949,1.5539003610610962,,
2,999,1.662248134613037,,
2,1049,1.4353320598602295,,
2,1099,1.4686388969421387,,
2,1149,1.4473756551742554,,
2,1169,,0.6147000193595886,0.5608373284339905
3,1199,1.4648324251174927,,
3,1249,1.5888283252716064,,
3,1299,1.4371756315231323,,
3,1349,1.4072760343551636,,
3,1399,1.352473258972168,,
3,1449,1.4168157577514648,,
3,1499,1.2900643348693848,,
3,1549,1.3626137971878052,,
3,1559,,0.7120000123977661,0.6109976172447205
4,1599,1.2990386486053467,,
4,1649,1.2715750932693481,,
4,1699,1.1798616647720337,,
4,1749,1.4053534269332886,,
4,1799,1.3063119649887085,,
4,1849,1.1710854768753052,,
4,1899,1.420000433921814,,
4,1949,1.3761786222457886,,
4,1949,,0.7203999757766724,0.6465744972229004
5,1999,1.2877702713012695,,
5,2049,1.3486400842666626,,
5,2099,1.2510727643966675,,
5,2149,1.2645654678344727,,
5,2199,1.3079081773757935,,
5,2249,1.15292489528656,,
5,2299,1.0292245149612427,,
5,2339,,0.756600022315979,0.6689703464508057
6,2349,1.2937310934066772,,
6,2399,1.275119423866272,,
6,2449,1.1555813550949097,,
6,2499,1.3477802276611328,,
6,2549,1.121122121810913,,
6,2599,1.0654497146606445,,
6,2649,1.1168570518493652,,
6,2699,1.10599684715271,,
6,2729,,0.7728999853134155,0.6837139129638672
7,2749,0.9880015850067139,,
7,2799,1.0466352701187134,,
7,2849,1.1508663892745972,,
7,2899,1.1210862398147583,,
7,2949,1.2069151401519775,,
7,2999,1.179202914237976,,
7,3049,1.0039799213409424,,
7,3099,1.2011553049087524,,
7,3119,,0.785099983215332,0.6996794939041138
8,3149,1.179059624671936,,
8,3199,1.172067642211914,,
8,3249,1.2241508960723877,,
8,3299,1.0297294855117798,,
8,3349,1.0283681154251099,,
8,3399,1.2810051441192627,,
8,3449,1.3502163887023926,,
8,3499,1.1246083974838257,,
8,3509,,0.7695000171661377,0.7113782167434692
9,3549,0.9657975435256958,,
9,3599,1.0058985948562622,,
