epoch,train_loss,step,val_acc,val_loss,train_acc,test_acc
0,2.1191794872283936,49,,,,
0,1.9966390132904053,99,,,,
0,2.113412380218506,149,,,,
0,1.7960236072540283,199,,,,
0,1.859894037246704,249,,,,
0,1.8804235458374023,299,,,,
0,,312,0.38960000872612,1.7667361497879028,,
0,,312,,,0.31929999589920044,0.4137658178806305
1,1.7937235832214355,349,,,,
1,1.6645389795303345,399,,,,
1,1.512278437614441,449,,,,
1,1.65202796459198,499,,,,
1,1.5667710304260254,549,,,,
1,1.5748658180236816,599,,,,
1,,625,0.47290000319480896,1.610407829284668,,
1,,625,,,0.4205000102519989,0.46855220198631287
2,1.5422675609588623,649,,,,
2,1.6348236799240112,699,,,,
2,1.6365870237350464,749,,,,
2,1.5312796831130981,799,,,,
2,1.4861857891082764,849,,,,
2,1.4485126733779907,899,,,,
2,,938,0.390500009059906,1.7573508024215698,,
2,,938,,,0.474824994802475,0.4762658178806305
3,1.448594570159912,949,,,,
3,1.598737359046936,999,,,,
3,1.361473560333252,1049,,,,
3,1.4371614456176758,1099,,,,
3,1.3944995403289795,1149,,,,
3,1.4711116552352905,1199,,,,
3,1.4927705526351929,1249,,,,
3,,1251,0.5055999755859375,1.4984036684036255,,
3,,1251,,,0.5064749717712402,0.551522970199585
4,1.4071054458618164,1299,,,,
4,1.5025428533554077,1349,,,,
4,1.419417142868042,1399,,,,
4,1.5322000980377197,1449,,,,
4,1.5370421409606934,1499,,,,
4,1.512635588645935,1549,,,,
4,,1564,0.5310999751091003,1.4459465742111206,,
4,,1564,,,0.534974992275238,0.5471716523170471
5,1.3533486127853394,1599,,,,
5,1.2573338747024536,1649,,,,
5,1.3402929306030273,1699,,,,
5,1.5249170064926147,1749,,,,
5,1.34205162525177,1799,,,,
5,1.5214669704437256,1849,,,,
5,,1877,0.5845000147819519,1.3008981943130493,,
5,,1877,,,0.5559250116348267,0.5797072649002075
6,1.3164993524551392,1899,,,,
6,1.5186184644699097,1949,,,,
6,1.3588885068893433,1999,,,,
6,1.2671916484832764,2049,,,,
6,1.3187958002090454,2099,,,,
6,1.3011475801467896,2149,,,,
6,,2190,0.5898000001907349,1.2937824726104736,,
6,,2190,,,0.5715749859809875,0.598397970199585
7,1.258495569229126,2199,,,,
7,1.38532555103302,2249,,,,
7,1.3078066110610962,2299,,,,
7,1.3158315420150757,2349,,,,
7,1.1844618320465088,2399,,,,
7,1.1276705265045166,2449,,,,
7,1.2357635498046875,2499,,,,
7,,2503,0.5971999764442444,1.249497890472412,,
7,,2503,,,0.6028249859809875,0.5920688509941101
8,1.1588444709777832,2549,,,,
8,1.273783564567566,2599,,,,
8,1.10725736618042,2649,,,,
8,1.1615794897079468,2699,,,,
8,1.2044789791107178,2749,,,,
8,1.0944238901138306,2799,,,,
8,,2816,0.6241000294685364,1.1879788637161255,,
8,,2816,,,0.6141250133514404,0.6304391026496887
9,1.115411400794983,2849,,,,
9,1.15860915184021,2899,,,,
9,1.119152545928955,2949,,,,
9,1.1220338344573975,2999,,,,
9,1.1604888439178467,3049,,,,
9,1.3037899732589722,3099,,,,
9,,3129,0.6187000274658203,1.1969163417816162,,
9,,3129,,,0.6283249855041504,0.6460641026496887
10,1.037063479423523,3149,,,,
10,1.0950981378555298,3199,,,,
10,1.182737112045288,3249,,,,
10,0.9775505065917969,3299,,,,
10,1.0800668001174927,3349,,,,
10,1.1601461172103882,3399,,,,
10,,3442,0.6150000095367432,1.2333245277404785,,
10,,3442,,,0.6438249945640564,0.6462618708610535
11,1.0412354469299316,3449,,,,
11,1.3372962474822998,3499,,,,
11,1.1817458868026733,3549,,,,
11,1.1398086547851562,3599,,,,
11,1.1581670045852661,3649,,,,
11,1.0718348026275635,3699,,,,
11,1.0168312788009644,3749,,,,
11,,3755,0.6565999984741211,1.0804927349090576,,
11,,3755,,,0.6480500102043152,0.6519976258277893
12,1.0458993911743164,3799,,,,
12,0.8709096312522888,3849,,,,
12,1.109876275062561,3899,,,,
12,1.0685851573944092,3949,,,,
12,1.1732182502746582,3999,,,,
12,1.131700038909912,4049,,,,
12,,4068,0.6575999855995178,1.0665781497955322,,
12,,4068,,,0.6577249765396118,0.6567444801330566
13,1.029916763305664,4099,,,,
13,1.0225626230239868,4149,,,,
13,0.9959482550621033,4199,,,,
13,1.0104764699935913,4249,,,,
13,1.0592024326324463,4299,,,,
13,0.8909270167350769,4349,,,,
13,,4381,0.6464999914169312,1.128319263458252,,
13,,4381,,,0.6650999784469604,0.6624802350997925
14,0.9958128333091736,4399,,,,
14,1.1185805797576904,4449,,,,
14,0.905336320400238,4499,,,,
14,1.085349678993225,4549,,,,
14,1.1855930089950562,4599,,,,
14,0.9070335626602173,4649,,,,
14,,4694,0.6273000240325928,1.1509453058242798,,
14,,4694,,,0.6709250211715698,0.6605023741722107
15,1.2069882154464722,4699,,,,
15,0.8513919711112976,4749,,,,
15,0.9547418355941772,4799,,,,
15,0.9988014698028564,4849,,,,
15,0.997880220413208,4899,,,,
15,1.1414592266082764,4949,,,,
15,0.9445638060569763,4999,,,,
15,,5007,0.7008000016212463,0.968463659286499,,
15,,5007,,,0.6753000020980835,0.6819620132446289
16,0.9122533202171326,5049,,,,
16,1.0766993761062622,5099,,,,
16,1.0687988996505737,5149,,,,
16,0.9488108158111572,5199,,,,
16,1.118837833404541,5249,,,,
16,1.1114230155944824,5299,,,,
16,,5320,0.6685000061988831,1.026972770690918,,
16,,5320,,,0.6800749897956848,0.6788963675498962
17,1.1292946338653564,5349,,,,
17,0.7864626049995422,5399,,,,
17,0.8731114268302917,5449,,,,
17,1.0366597175598145,5499,,,,
17,0.8971997499465942,5549,,,,
17,1.1210694313049316,5599,,,,
17,,5633,0.6798999905586243,1.0069960355758667,,
17,,5633,,,0.6797999739646912,0.6760284900665283
18,1.0341193675994873,5649,,,,
18,1.062825322151184,5699,,,,
18,0.8902602791786194,5749,,,,
18,0.9783662557601929,5799,,,,
18,0.8338636159896851,5849,,,,
18,1.0409166812896729,5899,,,,
18,,5946,0.6819000244140625,1.0305825471878052,,
18,,5946,,,0.6852750182151794,0.6820608973503113
19,0.9360482096672058,5949,,,,
19,1.0501071214675903,5999,,,,
19,1.0769680738449097,6049,,,,
19,0.8960445523262024,6099,,,,
19,1.0462535619735718,6149,,,,
19,0.9067235589027405,6199,,,,
19,0.9659714698791504,6249,,,,
19,,6259,0.6352999806404114,1.141176462173462,,
19,,6259,,,0.6884250044822693,0.678500771522522
20,0.8068601489067078,6299,,,,
20,1.143025517463684,6349,,,,
20,0.903975248336792,6399,,,,
20,0.8772286772727966,6449,,,,
20,1.2172013521194458,6499,,,,
20,0.9488047361373901,6549,,,,
20,,6572,0.6825000047683716,0.9852738380432129,,
20,,6572,,,0.6928750276565552,0.6810719966888428
21,0.8691450357437134,6599,,,,
21,0.9360461831092834,6649,,,,
21,0.9223138093948364,6699,,,,
21,0.8477007150650024,6749,,,,
21,0.9269247651100159,6799,,,,
21,0.8386234045028687,6849,,,,
21,,6885,0.6608999967575073,1.057580590248108,,
21,,6885,,,0.692674994468689,0.6774129867553711
22,0.8978280425071716,6899,,,,
22,0.9746078252792358,6949,,,,
22,0.8869777917861938,6999,,,,
22,0.8531957864761353,7049,,,,
22,0.9883149266242981,7099,,,,
22,1.0032588243484497,7149,,,,
22,,7198,0.6657999753952026,1.0538889169692993,,
22,,7198,,,0.6956999897956848,0.6830498576164246
23,0.952747642993927,7199,,,,
23,1.0245095491409302,7249,,,,
23,0.9277373552322388,7299,,,,
23,1.1430422067642212,7349,,,,
23,0.9571139216423035,7399,,,,
23,0.8577309250831604,7449,,,,
23,0.8269152045249939,7499,,,,
23,,7511,0.6977999806404114,0.9572250247001648,,
23,,7511,,,0.6980999708175659,0.6973892450332642
24,1.0043436288833618,7549,,,,
24,1.1279654502868652,7599,,,,
24,0.9211816191673279,7649,,,,
24,1.079135775566101,7699,,,,
24,0.8645999431610107,7749,,,,
24,0.8762665390968323,7799,,,,
24,,7824,0.7010999917984009,0.9341034889221191,,
24,,7824,,,0.696524977684021,0.6914557218551636
25,1.1266361474990845,7849,,,,
25,0.9111480712890625,7899,,,,
25,0.860404908657074,7949,,,,
25,0.8450946807861328,7999,,,,
25,1.0234893560409546,8049,,,,
25,0.937882125377655,8099,,,,
25,,8137,0.6395000219345093,1.0915393829345703,,
25,,8137,,,0.7011749744415283,0.6777096390724182
26,0.7321153283119202,8149,,,,
26,0.9557906985282898,8199,,,,
26,0.9509953856468201,8249,,,,
26,0.9908237457275391,8299,,,,
26,0.8315357565879822,8349,,,,
26,0.8532248139381409,8399,,,,
26,0.8708811402320862,8449,,,,
26,,8450,0.6880000233650208,0.9884476661682129,,
26,,8450,,,0.6978750228881836,0.6937302350997925
27,0.9715332984924316,8499,,,,
27,0.8923368453979492,8549,,,,
27,0.9008188843727112,8599,,,,
27,0.9389659762382507,8649,,,,
27,0.8531880974769592,8699,,,,
27,1.02500581741333,8749,,,,
27,,8763,0.6517000198364258,1.0643374919891357,,
27,,8763,,,0.7006499767303467,0.6854232549667358
28,0.8784723877906799,8799,,,,
28,1.0455920696258545,8849,,,,
28,1.1832572221755981,8899,,,,
28,0.9707723259925842,8949,,,,
28,0.8991743326187134,8999,,,,
28,0.9454548954963684,9049,,,,
28,,9076,0.6934999823570251,0.9517778158187866,,
28,,9076,,,0.704800009727478,0.6927412748336792
29,0.7610609531402588,9099,,,,
29,0.8769317865371704,9149,,,,
29,0.9378094673156738,9199,,,,
29,0.9591493010520935,9249,,,,
29,0.9928562045097351,9299,,,,
29,0.7755008935928345,9349,,,,
29,,9389,0.6664999723434448,1.029628038406372,,
29,,9389,,,0.7063999772071838,0.6893789768218994
30,0.8299771547317505,9399,,,,
30,0.9090169072151184,9449,,,,
30,1.086536169052124,9499,,,,
30,0.8736594915390015,9549,,,,
30,0.926392138004303,9599,,,,
30,1.0516252517700195,9649,,,,
30,0.9709385633468628,9699,,,,
30,,9702,0.7009999752044678,0.9487338662147522,,
30,,9702,,,0.706250011920929,0.6924446225166321
31,1.0574160814285278,9749,,,,
31,0.9783598184585571,9799,,,,
31,0.807684063911438,9849,,,,
31,0.8904063701629639,9899,,,,
31,1.0542634725570679,9949,,,,
31,1.0637354850769043,9999,,,,
31,,10015,0.6948000192642212,0.9727445244789124,,
31,,10015,,,0.7060499787330627,0.6969936490058899
32,0.9945512413978577,10049,,,,
32,0.7744638323783875,10099,,,,
32,0.9260784983634949,10149,,,,
32,0.8203299045562744,10199,,,,
32,0.9472614526748657,10249,,,,
32,0.9947412014007568,10299,,,,
32,,10328,0.6746000051498413,1.0180326700210571,,
32,,10328,,,0.707925021648407,0.6809731125831604
33,0.9156539440155029,10349,,,,
33,0.927964985370636,10399,,,,
33,0.8985922932624817,10449,,,,
33,0.866748034954071,10499,,,,
33,0.8977488279342651,10549,,,,
33,0.960797905921936,10599,,,,
33,,10641,0.6906999945640564,0.9609624743461609,,
33,,10641,,,0.7113999724388123,0.6974881291389465
34,1.0736851692199707,10649,,,,
34,1.0588308572769165,10699,,,,
34,0.7117024064064026,10749,,,,
34,0.8878359794616699,10799,,,,
34,0.826988160610199,10849,,,,
34,0.8661546111106873,10899,,,,
34,0.9592008590698242,10949,,,,
34,,10954,0.6844000220298767,0.9945774674415588,,
34,,10954,,,0.7109749913215637,0.6810719966888428
35,1.0235638618469238,10999,,,,
35,0.8237107992172241,11049,,,,
35,0.8322722315788269,11099,,,,
35,0.8486006855964661,11149,,,,
35,0.9109668135643005,11199,,,,
35,0.9953683614730835,11249,,,,
35,,11267,0.6735000014305115,1.0248908996582031,,
35,,11267,,,0.7127249836921692,0.6803797483444214
36,0.8737393021583557,11299,,,,
36,0.9533673524856567,11349,,,,
36,0.8437771797180176,11399,,,,
36,1.2966983318328857,11449,,,,
36,0.8609976172447205,11499,,,,
36,1.0185232162475586,11549,,,,
36,,11580,0.7113999724388123,0.9105793237686157,,
36,,11580,,,0.7122750282287598,0.7117286324501038
37,0.9847503304481506,11599,,,,
37,0.7249854803085327,11649,,,,
37,0.8460253477096558,11699,,,,
37,0.8092812895774841,11749,,,,
37,0.9756120443344116,11799,,,,
37,0.8741506338119507,11849,,,,
37,,11893,0.6531000137329102,1.0796246528625488,,
37,,11893,,,0.7148249745368958,0.6877966523170471
38,0.9412667155265808,11899,,,,
38,0.7832089066505432,11949,,,,
38,0.9069947600364685,11999,,,,
38,0.9740988612174988,12049,,,,
38,0.8474869132041931,12099,,,,
38,0.9203838109970093,12149,,,,
38,0.986484706401825,12199,,,,
38,,12206,0.6873000264167786,0.984389066696167,,
38,,12206,,,0.709725022315979,0.701344907283783
39,0.836453914642334,12249,,,,
39,0.8047614097595215,12299,,,,
39,0.8471068143844604,12349,,,,
39,1.0302997827529907,12399,,,,
39,0.9758288860321045,12449,,,,
39,0.9286299347877502,12499,,,,
39,,12519,0.698199987411499,0.9422985315322876,,
39,,12519,,,0.7149749994277954,0.6997626423835754
40,0.9233297109603882,12549,,,,
40,0.837845504283905,12599,,,,
40,0.9972736835479736,12649,,,,
40,0.9044293165206909,12699,,,,
40,0.981160044670105,12749,,,,
40,0.9645429849624634,12799,,,,
40,,12832,0.6876999735832214,0.9777495861053467,,
40,,12832,,,0.7155749797821045,0.6930379867553711
41,1.0741584300994873,12849,,,,
41,0.8566967844963074,12899,,,,
41,0.9314760565757751,12949,,,,
41,0.9571658968925476,12999,,,,
41,1.0096232891082764,13049,,,,
41,0.8892678022384644,13099,,,,
41,,13145,0.6916999816894531,0.9785219430923462,,
41,,13145,,,0.7118250131607056,0.6986748576164246
42,1.0021517276763916,13149,,,,
42,0.9507206082344055,13199,,,,
42,0.9976407289505005,13249,,,,
42,0.9469102025032043,13299,,,,
42,1.0152807235717773,13349,,,,
42,0.7630425691604614,13399,,,,
42,1.0612454414367676,13449,,,,
42,,13458,0.6793000102043152,1.0072612762451172,,
42,,13458,,,0.7146000266075134,0.6884889006614685
43,0.8271377086639404,13499,,,,
43,0.9489253759384155,13549,,,,
43,0.8445364832878113,13599,,,,
43,0.9346263408660889,13649,,,,
43,0.9468081593513489,13699,,,,
43,0.9509122967720032,13749,,,,
43,,13771,0.6991000175476074,0.9320428967475891,,
43,,13771,,,0.7149749994277954,0.7041139006614685
44,0.9350104331970215,13799,,,,
44,0.9667619466781616,13849,,,,
44,0.792387068271637,13899,,,,
44,0.7984865307807922,13949,,,,
44,0.9570922255516052,13999,,,,
44,0.8622260093688965,14049,,,,
44,,14084,0.6879000067710876,0.9640781283378601,,
44,,14084,,,0.7143499851226807,0.6908623576164246
45,0.9428992867469788,14099,,,,
45,0.9222295880317688,14149,,,,
45,0.7412924766540527,14199,,,,
45,0.9234237670898438,14249,,,,
45,1.0898231267929077,14299,,,,
45,0.8429529666900635,14349,,,,
45,,14397,0.708299994468689,0.9193571209907532,,
45,,14397,,,0.7171499729156494,0.7023338675498962
46,0.9304665327072144,14399,,,,
46,0.9310169816017151,14449,,,,
46,0.9513540863990784,14499,,,,
46,0.8087730407714844,14549,,,,
46,0.8602769374847412,14599,,,,
46,0.9229773879051208,14649,,,,
46,0.9317991733551025,14699,,,,
46,,14710,0.6952000260353088,0.9490339756011963,,
46,,14710,,,0.7152500152587891,0.709750771522522
47,0.9721986651420593,14749,,,,
47,0.8889419436454773,14799,,,,
47,0.8622266054153442,14849,,,,
47,0.9154350161552429,14899,,,,
47,1.082170844078064,14949,,,,
47,0.7817603349685669,14999,,,,
47,,15023,0.6622999906539917,1.0519975423812866,,
47,,15023,,,0.7178000211715698,0.6980814933776855
48,0.905481219291687,15049,,,,
48,0.8401051759719849,15099,,,,
48,1.0775213241577148,15149,,,,
48,0.9408981800079346,15199,,,,
48,0.7484075427055359,15249,,,,
48,0.8384661078453064,15299,,,,
48,,15336,0.6859999895095825,0.9888563752174377,,
48,,15336,,,0.7131749987602234,0.7017405033111572
49,0.8604109287261963,15349,,,,
49,0.8253673911094666,15399,,,,
49,0.8631263375282288,15449,,,,
49,0.9063157439231873,15499,,,,
49,0.7728467583656311,15549,,,,
49,1.0720595121383667,15599,,,,
