epoch,step,train_loss,train_acc,test_acc
0,49,3.681614398956299,,
0,99,3.2014317512512207,,
0,149,3.0074045658111572,,
0,199,3.1983070373535156,,
0,249,2.60829496383667,,
0,299,2.491503953933716,,
0,349,2.1451632976531982,,
0,389,,0.4243890345096588,0.5881999731063843
1,399,2.245577573776245,,
1,449,2.2388899326324463,,
1,499,2.5642263889312744,,
1,549,1.9355016946792603,,
1,599,2.0869626998901367,,
1,649,1.9965343475341797,,
1,699,2.2167773246765137,,
1,749,1.81123685836792,,
1,779,,0.6165264248847961,0.7232999801635742
2,799,1.8204225301742554,,
2,849,1.963570475578308,,
2,899,1.9549654722213745,,
2,949,1.580459475517273,,
2,999,1.7700974941253662,,
2,1049,1.743735909461975,,
2,1099,1.3994879722595215,,
2,1149,1.5611718893051147,,
2,1169,,0.6988481283187866,0.7497000098228455
3,1199,1.5218076705932617,,
3,1249,1.7670978307724,,
3,1299,1.5610544681549072,,
3,1349,1.483526349067688,,
3,1399,1.5605212450027466,,
3,1449,1.6201865673065186,,
3,1499,1.8658663034439087,,
3,1549,1.4706921577453613,,
3,1559,,0.7434895634651184,0.8065000176429749
4,1599,1.4460487365722656,,
4,1649,1.476750135421753,,
4,1699,1.3038671016693115,,
4,1749,1.3566970825195312,,
4,1799,1.188377022743225,,
4,1849,1.098954200744629,,
4,1899,1.4185426235198975,,
4,1949,1.5141699314117432,,
4,1949,,0.7724759578704834,0.8278999924659729
5,1999,1.3468575477600098,,
5,2049,1.1625536680221558,,
5,2099,1.4185559749603271,,
5,2149,1.3658674955368042,,
5,2199,1.2839518785476685,,
5,2249,1.3505111932754517,,
5,2299,1.2406123876571655,,
5,2339,,0.7947115302085876,0.8531000018119812
6,2349,1.3904204368591309,,
6,2399,1.2502539157867432,,
6,2449,1.2353503704071045,,
6,2499,1.074765682220459,,
6,2549,1.0614755153656006,,
6,2599,1.1691290140151978,,
6,2649,1.2137832641601562,,
6,2699,1.0608566999435425,,
6,2729,,0.808754026889801,0.8335999846458435
7,2749,1.1628385782241821,,
7,2799,1.4059457778930664,,
7,2849,1.2298303842544556,,
7,2899,1.3464653491973877,,
7,2949,1.0945500135421753,,
7,2999,1.1682052612304688,,
7,3049,1.1548830270767212,,
7,3099,1.2349299192428589,,
7,3119,,0.8214343190193176,0.8586000204086304
8,3149,0.9708404541015625,,
8,3199,0.8989542722702026,,
8,3249,1.1364426612854004,,
8,3299,0.9209675788879395,,
8,3349,1.069382905960083,,
8,3399,0.9130475521087646,,
8,3449,0.9899378418922424,,
8,3499,0.8894201517105103,,
8,3509,,0.8326722979545593,0.8743000030517578
9,3549,1.0197558403015137,,
9,3599,1.2662429809570312,,
9,3649,0.8270619511604309,,
9,3699,0.918405294418335,,
9,3749,1.1418802738189697,,
9,3799,1.4300594329833984,,
9,3849,0.9663721323013306,,
9,3899,0.9441699385643005,,
9,3899,,0.839262843132019,0.8738999962806702
10,3949,0.9169251918792725,,
10,3999,1.019486665725708,,
10,4049,1.020322561264038,,
10,4099,1.001960277557373,,
10,4149,0.8818235397338867,,
10,4199,0.748673677444458,,
10,4249,0.9834772348403931,,
10,4289,,0.8493890166282654,0.8712000250816345
11,4299,0.8822907209396362,,
11,4349,0.7504675388336182,,
11,4399,1.068743109703064,,
11,4449,0.9423683285713196,,
11,4499,1.0766974687576294,,
11,4549,1.0903725624084473,,
11,4599,0.780951976776123,,
11,4649,1.0987818241119385,,
11,4679,,0.8553586006164551,0.878000020980835
12,4699,0.8259367346763611,,
12,4749,1.1029325723648071,,
12,4799,0.9213638305664062,,
12,4849,0.8330190777778625,,
12,4899,0.910005509853363,,
12,4949,1.1890521049499512,,
12,4999,0.9029296636581421,,
12,5049,0.841392993927002,,
12,5069,,0.8612880706787109,0.8906000256538391
13,5099,0.9953076839447021,,
13,5149,0.8563563823699951,,
13,5199,0.7563936114311218,,
13,5249,1.0758326053619385,,
13,5299,1.112255573272705,,
13,5349,0.8895146250724792,,
13,5399,1.0872424840927124,,
13,5449,0.7657710313796997,,
13,5459,,0.8652243614196777,0.8774999976158142
14,5499,0.7623479962348938,,
14,5549,0.929706335067749,,
14,5599,0.6373183727264404,,
14,5649,0.713234007358551,,
14,5699,0.8626061677932739,,
14,5749,0.7404341101646423,,
14,5799,0.9604616165161133,,
14,5849,1.2045152187347412,,
14,5849,,0.8676782846450806,0.899399995803833
15,5899,0.8761183023452759,,
15,5949,0.8097420334815979,,
15,5999,0.8552872538566589,,
15,6049,0.871971845626831,,
15,6099,0.7396864891052246,,
15,6149,0.6938663125038147,,
15,6199,0.7484257221221924,,
15,6239,,0.8727864623069763,0.879800021648407
16,6249,0.8055431842803955,,
16,6299,0.9398030042648315,,
16,6349,0.7903746366500854,,
16,6399,0.7884277701377869,,
16,6449,0.7640111446380615,,
16,6499,0.8815106153488159,,
16,6549,0.9032925367355347,,
16,6599,0.82088303565979,,
16,6629,,0.8763822317123413,0.8974999785423279
17,6649,0.8553205728530884,,
17,6699,0.768099308013916,,
17,6749,0.8354135155677795,,
17,6799,0.7121447324752808,,
17,6849,0.5867661237716675,,
17,6899,0.8705635070800781,,
17,6949,0.8845058679580688,,
17,6999,0.9516462087631226,,
17,7019,,0.8807191252708435,0.906000018119812
18,7049,0.835058331489563,,
18,7099,0.9164683222770691,,
18,7149,0.8045744299888611,,
18,7199,0.6935958862304688,,
18,7249,0.761950671672821,,
18,7299,0.8630216121673584,,
18,7349,0.756043553352356,,
18,7399,0.8704705834388733,,
18,7409,,0.8805188536643982,0.8978999853134155
19,7449,0.6605609655380249,,
19,7499,0.8323855996131897,,
