train_loss,epoch,step,val_acc,val_loss,test_acc
2.126614570617676,0,49,,,
1.8236937522888184,0,99,,,
1.9555222988128662,0,149,,,
1.8046424388885498,0,199,,,
1.7838549613952637,0,249,,,
1.597709059715271,0,299,,,
,0,311,0.42719998955726624,1.801763653755188,
,0,311,,,0.44429999589920044
2.103733777999878,1,349,,,
1.8832752704620361,1,399,,,
1.6220123767852783,1,449,,,
1.8989452123641968,1,499,,,
1.4832944869995117,1,549,,,
1.7877990007400513,1,599,,,
,1,623,0.44519999623298645,1.5675244331359863,
,1,623,,,0.4627000093460083
1.5897343158721924,2,649,,,
1.9688804149627686,2,699,,,
1.9051637649536133,2,749,,,
1.587767481803894,2,799,,,
1.4707794189453125,2,849,,,
1.1780517101287842,2,899,,,
,2,935,0.5153999924659729,1.3873624801635742,
,2,935,,,0.5257999897003174
1.8045408725738525,3,949,,,
1.6046595573425293,3,999,,,
1.5061839818954468,3,1049,,,
1.3187458515167236,3,1099,,,
1.6349856853485107,3,1149,,,
1.1606147289276123,3,1199,,,
,3,1247,0.5683000087738037,1.251905083656311,
,3,1247,,,0.5831000208854675
1.5605295896530151,4,1249,,,
1.135947823524475,4,1299,,,
1.1232421398162842,4,1349,,,
1.1969668865203857,4,1399,,,
0.8696680665016174,4,1449,,,
1.6780470609664917,4,1499,,,
1.5368447303771973,4,1549,,,
,4,1559,0.6011000275611877,1.1897733211517334,
,4,1559,,,0.6251999735832214
1.5285497903823853,5,1599,,,
1.498611569404602,5,1649,,,
1.297283411026001,5,1699,,,
0.7374147176742554,5,1749,,,
1.6785314083099365,5,1799,,,
0.768526017665863,5,1849,,,
,5,1871,0.6258000135421753,1.1346765756607056,
,5,1871,,,0.65420001745224
0.7540780901908875,6,1899,,,
0.7414256930351257,6,1949,,,
0.9252416491508484,6,1999,,,
0.9906622171401978,6,2049,,,
0.36732184886932373,6,2099,,,
1.0995640754699707,6,2149,,,
,6,2183,0.6215999722480774,1.155895709991455,
,6,2183,,,0.6524999737739563
1.452449917793274,7,2199,,,
1.6397407054901123,7,2249,,,
1.3764467239379883,7,2299,,,
0.6900039315223694,7,2349,,,
1.1010195016860962,7,2399,,,
1.0711177587509155,7,2449,,,
,7,2495,0.6367999911308289,1.1057120561599731,
,7,2495,,,0.6650999784469604
0.9595467448234558,8,2499,,,
1.1389167308807373,8,2549,,,
-0.5865080952644348,8,2599,,,
0.180924654006958,8,2649,,,
0.42343103885650635,8,2699,,,
1.0651490688323975,8,2749,,,
0.5668197870254517,8,2799,,,
,8,2807,0.6696000099182129,1.0264581441879272,
,8,2807,,,0.7008000016212463
1.0497753620147705,9,2849,,,
0.23298752307891846,9,2899,,,
-0.09940505027770996,9,2949,,,
1.0770386457443237,9,2999,,,
0.6551218628883362,9,3049,,,
0.6882658004760742,9,3099,,,
,9,3119,0.6467999815940857,1.253145694732666,
,9,3119,,,0.6722000241279602
-0.427931547164917,10,3149,,,
-0.8262001276016235,10,3199,,,
-0.7099720239639282,10,3249,,,
-0.2689499855041504,10,3299,,,
0.7306849956512451,10,3349,,,
0.7181481122970581,10,3399,,,
,10,3431,0.6604999899864197,1.2153986692428589,
,10,3431,,,0.6891999840736389
-0.3278130292892456,11,3449,,,
1.0276873111724854,11,3499,,,
0.9058455228805542,11,3549,,,
0.13150930404663086,11,3599,,,
-0.7096613645553589,11,3649,,,
0.5800659656524658,11,3699,,,
,11,3743,0.6991999745368958,0.9576249718666077,
,11,3743,,,0.7300000190734863
0.9596593379974365,12,3749,,,
-0.22264015674591064,12,3799,,,
0.9566853046417236,12,3849,,,
-0.007129549980163574,12,3899,,,
-0.39491140842437744,12,3949,,,
0.9931371808052063,12,3999,,,
0.38729095458984375,12,4049,,,
,12,4055,0.7075999975204468,0.95318204164505,
,12,4055,,,0.7365999817848206
0.7608156204223633,13,4099,,,
-0.830862283706665,13,4149,,,
-1.5963917970657349,13,4199,,,
-0.782637357711792,13,4249,,,
-0.6270569562911987,13,4299,,,
-1.037906289100647,13,4349,,,
,13,4367,0.718999981880188,0.9273839592933655,
,13,4367,,,0.75
0.43040788173675537,14,4399,,,
0.4331313371658325,14,4449,,,
0.568851113319397,14,4499,,,
0.9663991928100586,14,4549,,,
0.4168567657470703,14,4599,,,
0.3105001449584961,14,4649,,,
,14,4679,0.7494000196456909,0.8251618146896362,
,14,4679,,,0.7839000225067139
-1.1832702159881592,15,4699,,,
-0.5079101324081421,15,4749,,,
-1.3048315048217773,15,4799,,,
0.02070939540863037,15,4849,,,
-1.1522295475006104,15,4899,,,
-0.34815919399261475,15,4949,,,
,15,4991,0.7505999803543091,0.8578692674636841,
,15,4991,,,0.7850000262260437
-1.5277491807937622,16,4999,,,
0.6074457168579102,16,5049,,,
-0.8542180061340332,16,5099,,,
-0.8009737730026245,16,5149,,,
0.9932594299316406,16,5199,,,
-2.242602825164795,16,5249,,,
0.9388175010681152,16,5299,,,
,16,5303,0.7328000068664551,0.8967798948287964,
,16,5303,,,0.7652999758720398
0.4728364944458008,17,5349,,,
-0.31229519844055176,17,5399,,,
0.7289540767669678,17,5449,,,
0.6650675535202026,17,5499,,,
0.3874654769897461,17,5549,,,
-0.5241303443908691,17,5599,,,
,17,5615,0.734000027179718,0.8700124025344849,
,17,5615,,,0.7678999900817871
-1.5208842754364014,18,5649,,,
0.47335267066955566,18,5699,,,
-2.2716424465179443,18,5749,,,
0.46447980403900146,18,5799,,,
0.6997890472412109,18,5849,,,
0.3697366714477539,18,5899,,,
,18,5927,0.7387999892234802,0.8857675790786743,
,18,5927,,,0.7699999809265137
0.6937640905380249,19,5949,,,
-1.5688556432724,19,5999,,,
-0.6616548299789429,19,6049,,,
-2.869537115097046,19,6099,,,
0.3779705762863159,19,6149,,,
-0.8790229558944702,19,6199,,,
,19,6239,0.7437999844551086,0.879953145980835,
,19,6239,,,0.7788000106811523
-3.219228744506836,20,6249,,,
0.7604799270629883,20,6299,,,
0.5115249156951904,20,6349,,,
0.9250831604003906,20,6399,,,
-1.3122042417526245,20,6449,,,
-2.2903311252593994,20,6499,,,
-1.21158766746521,20,6549,,,
,20,6551,0.7664999961853027,0.8246935606002808,
,20,6551,,,0.8048999905586243
0.7606455087661743,21,6599,,,
-2.342597723007202,21,6649,,,
0.6690992116928101,21,6699,,,
-0.07765746116638184,21,6749,,,
-0.49895715713500977,21,6799,,,
-0.09731400012969971,21,6849,,,
,21,6863,0.7767999768257141,0.7976821064949036,
,21,6863,,,0.8173999786376953
-2.010268449783325,22,6899,,,
-1.691037893295288,22,6949,,,
-0.13027548789978027,22,6999,,,
-3.6394519805908203,22,7049,,,
0.18198168277740479,22,7099,,,
-0.7070837020874023,22,7149,,,
,22,7175,0.7592999935150146,0.8442321419715881,
,22,7175,,,0.7997000217437744
-3.494196891784668,23,7199,,,
-1.6641473770141602,23,7249,,,
0.6520569324493408,23,7299,,,
0.22140371799468994,23,7349,,,
-1.3691264390945435,23,7399,,,
-0.6181796789169312,23,7449,,,
,23,7487,0.7671999931335449,0.8394729495048523,
,23,7487,,,0.8051000237464905
-1.5386135578155518,24,7499,,,
0.3173835277557373,24,7549,,,
-1.2001638412475586,24,7599,,,
-0.8013912439346313,24,7649,,,
-0.2525629997253418,24,7699,,,
-0.9954380989074707,24,7749,,,
0.008878588676452637,24,7799,,,
,24,7799,0.7832000255584717,0.7993140816688538,
,24,7799,,,0.8184000253677368
-0.7011253833770752,25,7849,,,
-1.336181402206421,25,7899,,,
-2.362438440322876,25,7949,,,
0.3792152404785156,25,7999,,,
-3.125187635421753,25,8049,,,
-3.5118215084075928,25,8099,,,
,25,8111,0.7817000150680542,0.8133732676506042,
,25,8111,,,0.819599986076355
-3.562551975250244,26,8149,,,
0.10754203796386719,26,8199,,,
0.5569965839385986,26,8249,,,
-0.370402455329895,26,8299,,,
0.37301480770111084,26,8349,,,
-0.8605318069458008,26,8399,,,
,26,8423,0.7828999757766724,0.7972865104675293,
,26,8423,,,0.8220000267028809
-0.016661763191223145,27,8449,,,
-0.3373284339904785,27,8499,,,
-0.396151065826416,27,8549,,,
-1.5694974660873413,27,8599,,,
-4.566781997680664,27,8649,,,
-0.29869866371154785,27,8699,,,
,27,8735,0.7914999723434448,0.7603448629379272,
,27,8735,,,0.8285999894142151
-0.0722208023071289,28,8749,,,
0.27987420558929443,28,8799,,,
-3.689159870147705,28,8849,,,
-5.249347686767578,28,8899,,,
-3.8384087085723877,28,8949,,,
0.848700761795044,28,8999,,,
,28,9047,0.7943000197410583,0.7337331771850586,
,28,9047,,,0.8324000239372253
-2.0585060119628906,29,9049,,,
-6.324030876159668,29,9099,,,
-4.878442764282227,29,9149,,,
-1.8606716394424438,29,9199,,,
-2.541625738143921,29,9249,,,
-3.0846128463745117,29,9299,,,
0.5483660697937012,29,9349,,,
,29,9359,0.7922000288963318,0.7490823864936829,
,29,9359,,,0.8349000215530396
0.2608281373977661,30,9399,,,
0.051914095878601074,30,9449,,,
-3.0570757389068604,30,9499,,,
-0.011426091194152832,30,9549,,,
-1.9593323469161987,30,9599,,,
0.5184869766235352,30,9649,,,
,30,9671,0.7872999906539917,0.7683864235877991,
,30,9671,,,0.8364999890327454
-2.308529853820801,31,9699,,,
-1.1439257860183716,31,9749,,,
-3.0441155433654785,31,9799,,,
-1.9815585613250732,31,9849,,,
-4.997681617736816,31,9899,,,
-0.9718469381332397,31,9949,,,
,31,9983,0.7861999869346619,0.7731108665466309,
,31,9983,,,0.8277000188827515
0.3444640636444092,32,9999,,,
-2.0076661109924316,32,10049,,,
-3.158660888671875,32,10099,,,
-0.47574377059936523,32,10149,,,
-3.152930736541748,32,10199,,,
-1.0782512426376343,32,10249,,,
,32,10295,0.796500027179718,0.7708153128623962,
,32,10295,,,0.8357999920845032
-0.3901042938232422,33,10299,,,
-1.8107084035873413,33,10349,,,
0.3474299907684326,33,10399,,,
-1.9482965469360352,33,10449,,,
-1.1982417106628418,33,10499,,,
-1.8067872524261475,33,10549,,,
-1.1554269790649414,33,10599,,,
,33,10607,0.8073999881744385,0.7299684286117554,
,33,10607,,,0.8503000140190125
-2.007577896118164,34,10649,,,
-2.7047741413116455,34,10699,,,
0.3256552219390869,34,10749,,,
-0.14156794548034668,34,10799,,,
-3.9986789226531982,34,10849,,,
-4.147211074829102,34,10899,,,
,34,10919,0.8032000064849854,0.7464324831962585,
,34,10919,,,0.8457000255584717
-0.3603653907775879,35,10949,,,
-0.9283857345581055,35,10999,,,
-1.0831125974655151,35,11049,,,
-2.485011577606201,35,11099,,,
-0.4189107418060303,35,11149,,,
-3.769878387451172,35,11199,,,
,35,11231,0.8058000206947327,0.7360177040100098,
,35,11231,,,0.8443999886512756
-2.243075370788574,36,11249,,,
-0.06566190719604492,36,11299,,,
-0.8896868228912354,36,11349,,,
-1.354546308517456,36,11399,,,
-1.8538250923156738,36,11449,,,
-3.0584492683410645,36,11499,,,
,36,11543,0.8044000267982483,0.7422959208488464,
,36,11543,,,0.840499997138977
-1.2197234630584717,37,11549,,,
-3.0924432277679443,37,11599,,,
-1.4195588827133179,37,11649,,,
-3.010690450668335,37,11699,,,
0.26129817962646484,37,11749,,,
-0.8001883029937744,37,11799,,,
-0.6414401531219482,37,11849,,,
,37,11855,0.7932000160217285,0.784193754196167,
,37,11855,,,0.8273000121116638
-1.3759468793869019,38,11899,,,
-0.8023147583007812,38,11949,,,
-2.0911881923675537,38,11999,,,
-1.5606956481933594,38,12049,,,
-1.947679877281189,38,12099,,,
-0.1472156047821045,38,12149,,,
,38,12167,0.8027999997138977,0.7497331500053406,
,38,12167,,,0.8406999707221985
-0.17116212844848633,39,12199,,,
-1.4121789932250977,39,12249,,,
-0.5755090713500977,39,12299,,,
0.25224053859710693,39,12349,,,
-0.06991386413574219,39,12399,,,
-2.9434847831726074,39,12449,,,
,39,12479,0.8123000264167786,0.7562161087989807,
,39,12479,,,0.858299970626831
-1.7355709075927734,40,12499,,,
-1.482738971710205,40,12549,,,
-1.7803847789764404,40,12599,,,
-2.1980059146881104,40,12649,,,
0.5535223484039307,40,12699,,,
-2.581430435180664,40,12749,,,
,40,12791,0.8025000095367432,0.781167209148407,
,40,12791,,,0.84170001745224
-2.9390063285827637,41,12799,,,
-5.662766933441162,41,12849,,,
-7.83315896987915,41,12899,,,
-3.209636688232422,41,12949,,,
-3.2753710746765137,41,12999,,,
-2.8463430404663086,41,13049,,,
-2.0066864490509033,41,13099,,,
,41,13103,0.7976999878883362,0.7905210256576538,
,41,13103,,,0.8327999711036682
-3.773730516433716,42,13149,,,
-0.3251073360443115,42,13199,,,
-7.829383373260498,42,13249,,,
-2.4688663482666016,42,13299,,,
-0.7904410362243652,42,13349,,,
-1.7495790719985962,42,13399,,,
,42,13415,0.8111000061035156,0.7571889758110046,
,42,13415,,,0.8567000031471252
0.08461487293243408,43,13449,,,
-1.152273178100586,43,13499,,,
-0.6901102066040039,43,13549,,,
-3.077929973602295,43,13599,,,
-1.0083622932434082,43,13649,,,
-2.0063161849975586,43,13699,,,
,43,13727,0.7971000075340271,0.837267279624939,
,43,13727,,,0.8364999890327454
-3.305896043777466,44,13749,,,
-4.363605499267578,44,13799,,,
-1.9597887992858887,44,13849,,,
0.4184054136276245,44,13899,,,
-2.5032992362976074,44,13949,,,
-4.855147361755371,44,13999,,,
,44,14039,0.8066999912261963,0.797884464263916,
,44,14039,,,0.8438000082969666
-0.454761266708374,45,14049,,,
-0.5551435947418213,45,14099,,,
0.37091004848480225,45,14149,,,
-1.9698231220245361,45,14199,,,
-0.5735540390014648,45,14249,,,
-0.30324625968933105,45,14299,,,
-1.844109296798706,45,14349,,,
,45,14351,0.8048999905586243,0.7969948053359985,
,45,14351,,,0.8486999869346619
-8.427703857421875,46,14399,,,
-0.11288690567016602,46,14449,,,
-3.950349807739258,46,14499,,,
-0.342254638671875,46,14549,,,
-0.6314582824707031,46,14599,,,
-3.304730176925659,46,14649,,,
,46,14663,0.8179000020027161,0.7233052849769592,
,46,14663,,,0.8646000027656555
-2.602811574935913,47,14699,,,
-4.8405961990356445,47,14749,,,
-0.24184036254882812,47,14799,,,
-3.9790239334106445,47,14849,,,
-6.328468322753906,47,14899,,,
-7.748617172241211,47,14949,,,
,47,14975,0.820900022983551,0.7298458814620972,
,47,14975,,,0.8689000010490417
-3.776914596557617,48,14999,,,
-0.2991373538970947,48,15049,,,
0.16759514808654785,48,15099,,,
-0.3410181999206543,48,15149,,,
0.4716300964355469,48,15199,,,
-0.05241513252258301,48,15249,,,
,48,15287,0.8047000169754028,0.8239336013793945,
,48,15287,,,0.8501999974250793
-0.09432625770568848,49,15299,,,
-0.8313614130020142,49,15349,,,
-8.99862003326416,49,15399,,,
-0.16862201690673828,49,15449,,,
-4.3171916007995605,49,15499,,,
-2.2003183364868164,49,15549,,,
-3.4838480949401855,49,15599,,,
,49,15599,0.8112000226974487,0.7978135347366333,
,49,15599,,,0.8557999730110168
0.5092610120773315,50,15649,,,
-0.9919426441192627,50,15699,,,
-2.441709518432617,50,15749,,,
-3.7429981231689453,50,15799,,,
-1.5869600772857666,50,15849,,,
-3.39050555229187,50,15899,,,
