step,train_loss,epoch,val_acc,val_loss,test_acc,train_acc
49,1.7877719402313232,0,,,,
99,1.6841530799865723,0,,,,
149,1.7166649103164673,0,,,,
199,1.5511382818222046,0,,,,
249,1.2370407581329346,0,,,,
299,1.4895787239074707,0,,,,
311,,0,0.5074999928474426,1.457400918006897,,
311,,0,,,0.5213000178337097,0.3852163553237915
349,1.4525505304336548,1,,,,
399,1.3867175579071045,1,,,,
449,1.2003321647644043,1,,,,
499,1.051317572593689,1,,,,
549,1.1071672439575195,1,,,,
599,1.1969016790390015,1,,,,
623,,1,0.6166999936103821,1.1706368923187256,,
623,,1,,,0.6347000002861023,0.5576672554016113
649,1.1403813362121582,2,,,,
699,1.0576635599136353,2,,,,
749,1.3075976371765137,2,,,,
799,0.9752707481384277,2,,,,
849,0.9707170724868774,2,,,,
899,1.1887314319610596,2,,,,
935,,2,0.6373000144958496,1.1472176313400269,,
935,,2,,,0.6660000085830688,0.6505158543586731
949,1.0377150774002075,3,,,,
999,0.8325932621955872,3,,,,
1049,0.8081680536270142,3,,,,
1099,0.8563774824142456,3,,,,
1149,1.1787991523742676,3,,,,
1199,0.7679575681686401,3,,,,
1247,,3,0.6952999830245972,0.9753085970878601,,
1247,,3,,,0.7197999954223633,0.7000951766967773
1249,0.9871176481246948,4,,,,
1299,0.7181305885314941,4,,,,
1349,1.0386909246444702,4,,,,
1399,0.8001056909561157,4,,,,
1449,0.6463573575019836,4,,,,
1499,0.7413183450698853,4,,,,
1549,0.750470757484436,4,,,,
1559,,4,0.7335000038146973,0.8702383637428284,,
1559,,4,,,0.7666000127792358,0.7344250679016113
1599,0.6160656213760376,5,,,,
1649,0.997792661190033,5,,,,
1699,0.7601905465126038,5,,,,
1749,0.6418875455856323,5,,,,
1799,0.6642553806304932,5,,,,
1849,0.6344383358955383,5,,,,
1871,,5,0.7505000233650208,0.8214883804321289,,
1871,,5,,,0.7791000008583069,0.754807710647583
1899,0.8416460156440735,6,,,,
1949,0.8107529282569885,6,,,,
1999,0.7462813854217529,6,,,,
2049,0.8531540036201477,6,,,,
2099,0.8155877590179443,6,,,,
2149,0.6292967796325684,6,,,,
2183,,6,0.7631999850273132,0.7755692601203918,,
2183,,6,,,0.7961000204086304,0.7742637991905212
2199,0.5035128593444824,7,,,,
2249,0.5813843011856079,7,,,,
2299,0.8109018802642822,7,,,,
2349,0.7065068483352661,7,,,,
2399,0.7740914225578308,7,,,,
2449,0.5315940380096436,7,,,,
2495,,7,0.754800021648407,0.8134478330612183,,
2495,,7,,,0.7889999747276306,0.7848808169364929
2499,0.8512301445007324,8,,,,
2549,0.6527177095413208,8,,,,
2599,0.6417364478111267,8,,,,
2649,0.5447028875350952,8,,,,
2699,0.7078154683113098,8,,,,
2749,0.5313858389854431,8,,,,
2799,0.661566972732544,8,,,,
2807,,8,0.7501999735832214,0.8316673636436462,,
2807,,8,,,0.79339998960495,0.7977012991905212
2849,0.5961946249008179,9,,,,
2899,0.5944725871086121,9,,,,
2949,0.6174114346504211,9,,,,
2999,0.6535610556602478,9,,,,
3049,0.7940058708190918,9,,,,
3099,0.46417754888534546,9,,,,
3119,,9,0.73089998960495,0.8844206929206848,,
3119,,9,,,0.7710000276565552,0.8045122027397156
3149,0.6135209798812866,10,,,,
3199,0.5797487497329712,10,,,,
3249,0.6289768218994141,10,,,,
3299,0.5077154040336609,10,,,,
3349,0.44680482149124146,10,,,,
3399,0.6710143089294434,10,,,,
3431,,10,0.7847999930381775,0.7253133058547974,,
3431,,10,,,0.82669997215271,0.8152794241905212
3449,0.15446969866752625,11,,,,
3499,0.2649069130420685,11,,,,
3549,0.3445923328399658,11,,,,
3599,-0.17837294936180115,11,,,,
3649,-0.28250694274902344,11,,,,
3699,0.059531319886446,11,,,,
3743,,11,0.7558000087738037,0.41683265566825867,,
3743,,11,,,0.7853000164031982,0.7888872027397156
3749,-0.46640917658805847,12,,,,
3799,-0.44142934679985046,12,,,,
3849,-0.4467101991176605,12,,,,
3899,-0.47181469202041626,12,,,,
3949,-0.6954102516174316,12,,,,
3999,-0.37894779443740845,12,,,,
4049,-0.15448369085788727,12,,,,
4055,,12,0.7702000141143799,-0.4302581548690796,,
4055,,12,,,0.803600013256073,0.7794221043586731
4099,-1.2288546562194824,13,,,,
4149,-1.6074976921081543,13,,,,
4199,-1.425541877746582,13,,,,
4249,-1.5316975116729736,13,,,,
4299,-1.383009433746338,13,,,,
4349,-1.2515077590942383,13,,,,
4367,,13,0.7487000226974487,-1.106371521949768,,
4367,,13,,,0.7861999869346619,0.7866336107254028
4399,-2.650702953338623,14,,,,
4449,-2.6678152084350586,14,,,,
4499,-3.1830294132232666,14,,,,
4549,-2.574780225753784,14,,,,
4599,-1.7141127586364746,14,,,,
4649,-2.5782504081726074,14,,,,
4679,,14,0.7383000254631042,-1.8881605863571167,,
4679,,14,,,0.7720999717712402,0.7928435206413269
4699,-3.395565986633301,15,,,,
4749,-2.8497767448425293,15,,,,
4799,-3.4743852615356445,15,,,,
4849,-3.340884208679199,15,,,,
4899,-3.8471860885620117,15,,,,
4949,-3.875364303588867,15,,,,
4991,,15,0.7694000005722046,-3.2352488040924072,,
4991,,15,,,0.8141999840736389,0.8026091456413269
4999,-5.217315673828125,16,,,,
5049,-4.761800289154053,16,,,,
5099,-4.976032257080078,16,,,,
5149,-5.034173965454102,16,,,,
5199,-4.595110893249512,16,,,,
5249,-3.492030620574951,16,,,,
5299,-4.1183624267578125,16,,,,
5303,,16,0.7731999754905701,-4.0764336585998535,,
5303,,16,,,0.8138999938964844,0.8122746348381042
5349,-5.493880748748779,17,,,,
5399,-5.413707256317139,17,,,,
5449,-5.570097923278809,17,,,,
5499,-5.996676921844482,17,,,,
5549,-5.801217555999756,17,,,,
5599,-5.518336296081543,17,,,,
5615,,17,0.7874000072479248,-5.290729522705078,,
5615,,17,,,0.8282999992370605,0.8196864724159241
5649,-7.0589423179626465,18,,,,
5699,-6.722742080688477,18,,,,
5749,-7.358630657196045,18,,,,
5799,-6.26779842376709,18,,,,
5849,-7.167032718658447,18,,,,
5899,-7.216866493225098,18,,,,
5927,,18,0.7919999957084656,-6.345002174377441,,
5927,,18,,,0.8335000276565552,0.8299779891967773
5949,-8.116073608398438,19,,,,
5999,-8.2824125289917,19,,,,
6049,-8.292744636535645,19,,,,
6099,-7.403487205505371,19,,,,
6149,-7.684694290161133,19,,,,
6199,-7.861447334289551,19,,,,
6239,,19,0.7872999906539917,-7.330648422241211,,
6239,,19,,,0.8327999711036682,0.8365885615348816
6249,-9.343090057373047,20,,,,
6299,-9.641618728637695,20,,,,
6349,-8.96678352355957,20,,,,
6399,-9.384944915771484,20,,,,
6449,-9.19204330444336,20,,,,
6499,-9.532958984375,20,,,,
6549,-9.44918441772461,20,,,,
6551,,20,0.7930999994277954,-8.288200378417969,,
6551,,20,,,0.8328999876976013,0.8420723080635071
6599,-10.26461410522461,21,,,,
6649,-10.441770553588867,21,,,,
6699,-10.339813232421875,21,,,,
6749,-10.032358169555664,21,,,,
6799,-10.958290100097656,21,,,,
6849,-10.085308074951172,21,,,,
6863,,21,0.8070999979972839,-9.553200721740723,,
6863,,21,,,0.8515999913215637,0.8490084409713745
6899,-11.277727127075195,22,,,,
6949,-11.748855590820312,22,,,,
6999,-11.382293701171875,22,,,,
7049,-11.17127513885498,22,,,,
7099,-11.291667938232422,22,,,,
7149,-11.94278621673584,22,,,,
7175,,22,0.8181999921798706,-10.761953353881836,,
7175,,22,,,0.857699990272522,0.854567289352417
7199,-12.88582992553711,23,,,,
7249,-12.521306991577148,23,,,,
7299,-12.660438537597656,23,,,,
7349,-12.631916046142578,23,,,,
7399,-13.019559860229492,23,,,,
7449,-12.54932975769043,23,,,,
7487,,23,0.8155999779701233,-11.67380142211914,,
7487,,23,,,0.8525999784469604,0.8606520295143127
7499,-14.529499053955078,24,,,,
7549,-14.10091781616211,24,,,,
7599,-14.305757522583008,24,,,,
7649,-13.842365264892578,24,,,,
7699,-13.774185180664062,24,,,,
7749,-14.390170097351074,24,,,,
7799,-13.969234466552734,24,,,,
7799,,24,0.8198999762535095,-12.827373504638672,,
7799,,24,,,0.858299970626831,0.8648086786270142
7849,-14.78848648071289,25,,,,
7899,-14.646501541137695,25,,,,
7949,-15.899703979492188,25,,,,
7999,-15.359655380249023,25,,,,
8049,-14.3827486038208,25,,,,
8099,-15.154680252075195,25,,,,
8111,,25,0.819100022315979,-14.007279396057129,,
8111,,25,,,0.864799976348877,0.8675631284713745
8149,-16.450654983520508,26,,,,
8199,-15.833229064941406,26,,,,
8249,-16.266448974609375,26,,,,
8299,-16.223608016967773,26,,,,
8349,-16.18264389038086,26,,,,
8399,-15.601253509521484,26,,,,
8423,,26,0.805400013923645,-14.754971504211426,,
8423,,26,,,0.8493000268936157,0.8753255009651184
8449,-17.981904983520508,27,,,,
8499,-16.99302101135254,27,,,,
8549,-17.16706085205078,27,,,,
8599,-17.307537078857422,27,,,,
8649,-17.12408447265625,27,,,,
8699,-17.184764862060547,27,,,,
8735,,27,0.8173999786376953,-15.97303295135498,,
8735,,27,,,0.8564000129699707,0.8787559866905212
8749,-18.09427261352539,28,,,,
8799,-19.520954132080078,28,,,,
8849,-18.865468978881836,28,,,,
8899,-18.29484748840332,28,,,,
8949,-19.369224548339844,28,,,,
8999,-18.827526092529297,28,,,,
9047,,28,0.830299973487854,-17.401531219482422,,
9047,,28,,,0.8776000142097473,0.8835136294364929
9049,-19.99102020263672,29,,,,
9099,-20.625829696655273,29,,,,
9149,-19.876506805419922,29,,,,
9199,-19.43465232849121,29,,,,
9249,-19.38641357421875,29,,,,
9299,-19.55767822265625,29,,,,
