epoch,train_loss,step,test_acc,train_acc
0,3.6127171516418457,49,,
0,3.6148340702056885,99,,
0,3.078195571899414,149,,
0,3.2016234397888184,199,,
0,3.156435251235962,249,,
0,3.1157891750335693,299,,
0,3.052372455596924,349,,
0,,389,0.5651999711990356,0.3604567348957062
1,2.696430206298828,399,,
1,2.9483609199523926,449,,
1,3.183669090270996,499,,
1,2.6126062870025635,549,,
1,2.8507161140441895,599,,
1,2.7011940479278564,649,,
1,2.618750810623169,699,,
1,2.6172122955322266,749,,
1,,779,0.6223000288009644,0.49508213996887207
2,2.438704013824463,799,,
2,2.7527618408203125,849,,
2,2.2531425952911377,899,,
2,2.459890604019165,949,,
2,2.3467354774475098,999,,
2,2.128040075302124,1049,,
2,2.2788033485412598,1099,,
2,2.4169890880584717,1149,,
2,,1169,0.7315999865531921,0.5635416507720947
3,2.552561044692993,1199,,
3,2.610567331314087,1249,,
3,2.4903526306152344,1299,,
3,1.9710218906402588,1349,,
3,2.565866470336914,1399,,
3,2.50543475151062,1449,,
3,2.6053600311279297,1499,,
3,2.3769822120666504,1549,,
3,,1559,0.7523999810218811,0.6094651222229004
4,2.0606184005737305,1599,,
4,2.131552219390869,1649,,
4,2.195113182067871,1699,,
4,1.886662244796753,1749,,
4,2.0597262382507324,1799,,
4,2.4989821910858154,1849,,
4,1.9608581066131592,1899,,
4,2.5119659900665283,1949,,
4,,1949,0.7422000169754028,0.6328725814819336
5,2.1880240440368652,1999,,
5,1.61714506149292,2049,,
5,2.3894946575164795,2099,,
5,2.349165439605713,2149,,
5,2.162710189819336,2199,,
5,1.851577877998352,2249,,
5,2.0992257595062256,2299,,
5,,2339,0.8030999898910522,0.6510917544364929
6,1.8751407861709595,2349,,
6,1.9671608209609985,2399,,
6,1.8113027811050415,2449,,
6,1.9453048706054688,2499,,
6,1.502233624458313,2549,,
6,1.9243839979171753,2599,,
6,2.053622007369995,2649,,
6,1.6710567474365234,2699,,
6,,2729,0.766700029373169,0.6631410121917725
7,1.8439428806304932,2749,,
7,1.7448768615722656,2799,,
7,2.0708460807800293,2849,,
7,1.8398346900939941,2899,,
7,1.9579704999923706,2949,,
7,1.7570292949676514,2999,,
7,2.1595873832702637,3049,,
7,1.631880760192871,3099,,
7,,3119,0.820900022983551,0.6759014129638672
8,1.9918951988220215,3149,,
8,1.609858751296997,3199,,
8,1.796402931213379,3249,,
8,1.657111406326294,3299,,
8,1.6345057487487793,3349,,
8,1.7604546546936035,3399,,
8,1.4920157194137573,3449,,
8,1.7372297048568726,3499,,
8,,3509,0.8517000079154968,0.686448335647583
9,1.5687096118927002,3549,,
9,1.7070491313934326,3599,,
9,1.501121163368225,3649,,
9,1.596052646636963,3699,,
9,1.7138149738311768,3749,,
9,1.9939656257629395,3799,,
9,1.5615828037261963,3849,,
9,1.5965144634246826,3899,,
9,,3899,0.8442000150680542,0.6922275424003601
10,1.388737440109253,3949,,
10,1.5702263116836548,3999,,
10,1.6825882196426392,4049,,
10,1.7112843990325928,4099,,
10,1.4273427724838257,4149,,
10,1.4558532238006592,4199,,
10,1.8015756607055664,4249,,
10,,4289,0.8483999967575073,0.6999198794364929
11,1.2277919054031372,4299,,
11,1.1292052268981934,4349,,
11,1.5061441659927368,4399,,
11,1.5634713172912598,4449,,
11,1.5742449760437012,4499,,
11,1.6078277826309204,4549,,
11,1.40950608253479,4599,,
11,1.4595614671707153,4649,,
11,,4679,0.8274000287055969,0.7058092951774597
12,1.2357728481292725,4699,,
12,1.591526746749878,4749,,
12,1.4062557220458984,4799,,
12,1.3562002182006836,4849,,
12,1.4852092266082764,4899,,
12,1.6814134120941162,4949,,
12,1.2798171043395996,4999,,
12,1.6658217906951904,5049,,
12,,5069,0.862500011920929,0.7111979126930237
13,1.549070954322815,5099,,
13,1.35209059715271,5149,,
13,1.212724208831787,5199,,
13,1.3637049198150635,5249,,
13,1.3738516569137573,5299,,
13,1.2507063150405884,5349,,
13,1.741011619567871,5399,,
13,1.2693326473236084,5449,,
13,,5459,0.8733000159263611,0.7176883220672607
14,0.9675473570823669,5499,,
14,1.1780177354812622,5549,,
14,1.2378478050231934,5599,,
14,1.290724277496338,5649,,
14,1.2100478410720825,5699,,
14,1.237284541130066,5749,,
14,1.2673450708389282,5799,,
14,1.5406765937805176,5849,,
14,,5849,0.8579999804496765,0.7200520634651184
15,1.2653785943984985,5899,,
15,1.4713265895843506,5949,,
15,1.4051100015640259,5999,,
15,1.195002794265747,6049,,
15,1.1102745532989502,6099,,
15,1.1461539268493652,6149,,
15,1.1318750381469727,6199,,
15,,6239,0.8715000152587891,0.7251802682876587
16,1.32185697555542,6249,,
16,1.373298168182373,6299,,
16,1.1188324689865112,6349,,
16,1.1011643409729004,6399,,
16,1.3078879117965698,6449,,
16,1.2140549421310425,6499,,
16,1.4411131143569946,6549,,
16,1.0729751586914062,6599,,
16,,6629,0.8622999787330627,0.7278946042060852
17,1.0652039051055908,6649,,
17,1.1778185367584229,6699,,
17,1.163885474205017,6749,,
17,1.2167105674743652,6799,,
17,1.2652276754379272,6849,,
17,1.0880637168884277,6899,,
17,1.109056830406189,6949,,
17,1.2074967622756958,6999,,
17,,7019,0.8697999715805054,0.7346754670143127
18,1.1814689636230469,7049,,
18,1.1903889179229736,7099,,
18,1.1435166597366333,7149,,
18,1.2263953685760498,7199,,
18,1.4595154523849487,7249,,
18,1.0418365001678467,7299,,
18,1.025879144668579,7349,,
18,1.239496111869812,7399,,
18,,7409,0.8722000122070312,0.7339543104171753
19,0.8938478231430054,7449,,
19,1.3170162439346313,7499,,
19,0.9880833029747009,7549,,
19,1.0768204927444458,7599,,
19,1.0338526964187622,7649,,
