train_loss,step,epoch,train_acc,test_acc
2.014791965484619,49,0,,
1.9645267724990845,99,0,,
1.7631300687789917,149,0,,
1.9990376234054565,199,0,,
1.7505966424942017,249,0,,
1.8863775730133057,299,0,,
1.866511583328247,349,0,,
,389,0,0.34747597575187683,0.45559999346733093
1.7564257383346558,399,1,,
1.7270362377166748,449,1,,
1.6530874967575073,499,1,,
1.7245491743087769,549,1,,
1.6393307447433472,599,1,,
1.6349072456359863,649,1,,
1.6356457471847534,699,1,,
1.440102458000183,749,1,,
,779,1,0.4851963222026825,0.546500027179718
1.61264169216156,799,2,,
1.5263710021972656,849,2,,
1.4612497091293335,899,2,,
1.6532536745071411,949,2,,
1.6697405576705933,999,2,,
1.533627986907959,1049,2,,
1.6132577657699585,1099,2,,
1.4268382787704468,1149,2,,
,1169,2,0.5615384578704834,0.6133999824523926
1.3766106367111206,1199,3,,
1.4588733911514282,1249,3,,
1.330552339553833,1299,3,,
1.3612524271011353,1349,3,,
1.391558289527893,1399,3,,
1.3611241579055786,1449,3,,
1.1398811340332031,1499,3,,
1.3752673864364624,1549,3,,
,1559,3,0.6068710088729858,0.6001999974250793
1.3062748908996582,1599,4,,
1.4191631078720093,1649,4,,
1.4589989185333252,1699,4,,
1.287753939628601,1749,4,,
1.2955968379974365,1799,4,,
1.2543686628341675,1849,4,,
1.3798879384994507,1899,4,,
1.3297004699707031,1949,4,,
,1949,4,0.642107367515564,0.7289999723434448
1.2647258043289185,1999,5,,
1.2517350912094116,2049,5,,
1.127234935760498,2099,5,,
1.36054265499115,2149,5,,
1.1896946430206299,2199,5,,
1.2149426937103271,2249,5,,
1.3011953830718994,2299,5,,
,2339,5,0.6655648946762085,0.7710999846458435
1.2117217779159546,2349,6,,
1.3565068244934082,2399,6,,
1.151215672492981,2449,6,,
1.3558160066604614,2499,6,,
1.2754497528076172,2549,6,,
1.3216948509216309,2599,6,,
1.2904205322265625,2649,6,,
1.06169855594635,2699,6,,
,2729,6,0.6822716593742371,0.7138000130653381
1.211275339126587,2749,7,,
1.248771071434021,2799,7,,
1.2942397594451904,2849,7,,
1.2233541011810303,2899,7,,
1.1668626070022583,2949,7,,
0.9795847535133362,2999,7,,
1.1170742511749268,3049,7,,
1.0446561574935913,3099,7,,
,3119,7,0.6972756385803223,0.7746999859809875
1.0204143524169922,3149,8,,
1.1736570596694946,3199,8,,
1.1760292053222656,3249,8,,
1.07045578956604,3299,8,,
1.1933268308639526,3349,8,,
1.111002802848816,3399,8,,
1.0663061141967773,3449,8,,
1.0245994329452515,3499,8,,
,3509,8,0.7077123522758484,0.7842000126838684
1.02399742603302,3549,9,,
1.2480854988098145,3599,9,,
1.1881985664367676,3649,9,,
1.2992984056472778,3699,9,,
1.102390170097351,3749,9,,
1.0546590089797974,3799,9,,
1.3493316173553467,3849,9,,
1.195310354232788,3899,9,,
,3899,9,0.7184495329856873,0.8156999945640564
1.0816681385040283,3949,10,,
1.3304321765899658,3999,10,,
0.910851240158081,4049,10,,
1.1855521202087402,4099,10,,
1.1580793857574463,4149,10,,
1.0963822603225708,4199,10,,
1.1473922729492188,4249,10,,
,4289,10,0.7266626358032227,0.8077999949455261
1.0649019479751587,4299,11,,
1.172752022743225,4349,11,,
1.1207906007766724,4399,11,,
1.0982251167297363,4449,11,,
1.123417854309082,4499,11,,
0.972330629825592,4549,11,,
0.8884994387626648,4599,11,,
0.9873108267784119,4649,11,,
,4679,11,0.7327724099159241,0.7993999719619751
0.9520334601402283,4699,12,,
1.063683271408081,4749,12,,
0.956247866153717,4799,12,,
0.971579909324646,4849,12,,
1.020883321762085,4899,12,,
1.0056343078613281,4949,12,,
1.0800226926803589,4999,12,,
1.1225244998931885,5049,12,,
,5069,12,0.7409254908561707,0.8192999958992004
0.9956160187721252,5099,13,,
0.9754713773727417,5149,13,,
1.052812099456787,5199,13,,
1.022199034690857,5249,13,,
0.9139058589935303,5299,13,,
0.8858423233032227,5349,13,,
1.1807116270065308,5399,13,,
1.0132403373718262,5449,13,,
,5459,13,0.7440705299377441,0.8090999722480774
0.8908492922782898,5499,14,,
0.7392513751983643,5549,14,,
0.93610680103302,5599,14,,
