epoch,step,train_loss,train_acc,test_acc
0,49,2.326901435852051,,
0,99,2.0585224628448486,,
0,149,2.018293857574463,,
0,199,2.0653650760650635,,
0,249,1.9269261360168457,,
0,299,1.9856470823287964,,
0,349,1.932884931564331,,
0,389,,0.21420271694660187,0.3488999903202057
1,399,1.9153341054916382,,
1,449,1.830728530883789,,
1,499,1.8986281156539917,,
1,549,1.8870549201965332,,
1,599,1.8352301120758057,,
1,649,1.8587621450424194,,
1,699,1.8560391664505005,,
1,749,1.671926498413086,,
1,779,,0.3296875059604645,0.38429999351501465
2,799,1.722939372062683,,
2,849,1.7882028818130493,,
2,899,2.02889347076416,,
2,949,1.6884077787399292,,
2,999,1.7406102418899536,,
2,1049,1.7120708227157593,,
2,1099,1.5039643049240112,,
2,1149,1.6467095613479614,,
2,1169,,0.39785656332969666,0.4586000144481659
3,1199,1.7243587970733643,,
3,1249,1.5452241897583008,,
3,1299,1.6361714601516724,,
3,1349,1.6148220300674438,,
3,1399,1.6462584733963013,,
3,1449,1.5765674114227295,,
3,1499,1.5572316646575928,,
3,1549,1.6606813669204712,,
3,1559,,0.4596955180168152,0.5123000144958496
4,1599,1.5101613998413086,,
4,1649,1.4652366638183594,,
4,1699,1.4483957290649414,,
4,1749,1.5138360261917114,,
4,1799,1.4022917747497559,,
4,1849,1.3187841176986694,,
4,1899,1.3075448274612427,,
4,1949,1.4309889078140259,,
4,1949,,0.5113180875778198,0.5979999899864197
5,1999,1.273069143295288,,
5,2049,1.5287550687789917,,
5,2099,1.3014912605285645,,
5,2149,1.2723493576049805,,
5,2199,1.5373857021331787,,
5,2249,1.4666593074798584,,
5,2299,1.3412408828735352,,
5,2339,,0.5588942170143127,0.6150000095367432
6,2349,1.3301421403884888,,
6,2399,1.5159651041030884,,
6,2449,1.2375023365020752,,
6,2499,1.2120721340179443,,
6,2549,1.3140588998794556,,
6,2599,1.1357462406158447,,
6,2649,1.1446266174316406,,
6,2699,1.2660105228424072,,
6,2729,,0.6027444005012512,0.6747999787330627
7,2749,1.174545407295227,,
7,2799,1.1709201335906982,,
7,2849,1.0900976657867432,,
7,2899,1.1382769346237183,,
7,2949,0.9934078454971313,,
7,2999,1.167747974395752,,
7,3049,1.0042904615402222,,
7,3099,1.1312013864517212,,
7,3119,,0.6292267441749573,0.6101999878883362
8,3149,1.112913966178894,,
8,3199,1.1953727006912231,,
8,3249,0.9112676382064819,,
8,3299,1.179675817489624,,
8,3349,0.8910608887672424,,
8,3399,1.020174264907837,,
8,3449,1.065232515335083,,
8,3499,0.9383612871170044,,
8,3509,,0.6600360870361328,0.7096999883651733
9,3549,1.0265872478485107,,
9,3599,1.2225587368011475,,
9,3649,1.0540077686309814,,
9,3699,1.2414164543151855,,
9,3749,1.21698796749115,,
