epoch,step,train_loss,val_acc,val_loss,test_acc,train_acc
0,49,2.5049548149108887,,,,
0,99,2.2824525833129883,,,,
0,149,2.2893030643463135,,,,
0,199,2.353452205657959,,,,
0,249,2.1982362270355225,,,,
0,299,2.017416477203369,,,,
0,311,,0.18870000541210175,2.0050790309906006,,
0,311,,,,0.1988726258277893,0.14438101649284363
1,349,2.1144025325775146,,,,
1,399,2.1193628311157227,,,,
1,449,1.8074337244033813,,,,
1,499,1.8070188760757446,,,,
1,549,1.7741566896438599,,,,
1,599,1.7072794437408447,,,,
1,623,,0.30320000648498535,1.813338041305542,,
1,623,,,,0.30359968543052673,0.24802184104919434
2,649,1.9369419813156128,,,,
2,699,1.8393899202346802,,,,
2,749,1.7900134325027466,,,,
2,799,1.7472431659698486,,,,
2,849,1.6999454498291016,,,,
2,899,1.7113549709320068,,,,
2,935,,0.38600000739097595,1.6530247926712036,,
2,935,,,,0.39794304966926575,0.3285757303237915
3,949,1.6788368225097656,,,,
3,999,1.8508416414260864,,,,
3,1049,1.6362615823745728,,,,
3,1099,1.5965183973312378,,,,
3,1149,1.5445594787597656,,,,
3,1199,1.5086133480072021,,,,
3,1247,,0.4553000032901764,1.5241378545761108,,
3,1247,,,,0.4701344966888428,0.39670974016189575
4,1249,1.4695018529891968,,,,
4,1299,1.5282788276672363,,,,
4,1349,1.5449962615966797,,,,
4,1399,1.4990971088409424,,,,
4,1449,1.3341349363327026,,,,
4,1499,1.4695343971252441,,,,
4,1549,1.6182048320770264,,,,
4,1559,,0.4544999897480011,1.532549262046814,,
4,1559,,,,0.4924841821193695,0.44683995842933655
5,1599,1.4280664920806885,,,,
5,1649,1.530137062072754,,,,
5,1699,1.4874167442321777,,,,
5,1749,1.2546013593673706,,,,
5,1799,1.311858057975769,,,,
5,1849,1.2964881658554077,,,,
5,1871,,0.5120000243186951,1.3891083002090454,,
5,1871,,,,0.5386669039726257,0.4914112687110901
6,1899,1.4056936502456665,,,,
6,1949,1.3460661172866821,,,,
6,1999,1.2578080892562866,,,,
6,2049,1.297203779220581,,,,
6,2099,1.2427515983581543,,,,
6,2149,1.1522576808929443,,,,
6,2183,,0.5569000244140625,1.2855150699615479,,
6,2183,,,,0.5837618708610535,0.5269180536270142
7,2199,1.1234873533248901,,,,
7,2249,1.187258005142212,,,,
7,2299,1.2212302684783936,,,,
7,2349,1.2536818981170654,,,,
7,2399,1.318196415901184,,,,
7,2449,1.2581418752670288,,,,
7,2495,,0.5716999769210815,1.2666007280349731,,
7,2495,,,,0.6037381291389465,0.5552634000778198
8,2499,1.1475077867507935,,,,
8,2549,1.3051766157150269,,,,
8,2599,1.1818008422851562,,,,
8,2649,1.3246159553527832,,,,
8,2699,1.239998698234558,,,,
8,2749,1.0797220468521118,,,,
8,2799,1.2272075414657593,,,,
8,2807,,0.5659999847412109,1.2877835035324097,,
8,2807,,,,0.6254944801330566,0.5763722062110901
9,2849,1.1595174074172974,,,,
9,2899,1.0947483777999878,,,,
9,2949,1.2456218004226685,,,,
9,2999,1.0594581365585327,,,,
9,3049,1.0570203065872192,,,,
9,3099,1.0331552028656006,,,,
9,3119,,0.6139000058174133,1.1301722526550293,,
9,3119,,,,0.6377571225166321,0.5940504670143127
10,3149,1.195536732673645,,,,
10,3199,1.0221372842788696,,,,
10,3249,0.9987068772315979,,,,
10,3299,1.3662400245666504,,,,
10,3349,1.1916543245315552,,,,
10,3399,1.1030466556549072,,,,
10,3431,,0.6320000290870667,1.10568106174469,,
10,3431,,,,0.6632713675498962,0.6049429178237915
11,3449,1.161878228187561,,,,
11,3499,1.0090842247009277,,,,
11,3549,1.120079755783081,,,,
11,3599,1.0527068376541138,,,,
11,3649,1.2053024768829346,,,,
11,3699,1.0558044910430908,,,,
11,3743,,0.6308000087738037,1.1382783651351929,,
11,3743,,,,0.6673259735107422,0.6314352750778198
12,3749,0.9289188981056213,,,,
12,3799,0.9434044361114502,,,,
12,3849,0.906916618347168,,,,
12,3899,1.033551573753357,,,,
12,3949,1.157353401184082,,,,
12,3999,1.179202914237976,,,,
12,4049,0.9478335976600647,,,,
12,4055,,0.5378000140190125,1.4358370304107666,,
12,4055,,,,0.6620846390724182,0.6455578804016113
13,4099,0.9582391381263733,,,,
13,4149,1.0295981168746948,,,,
