train_loss,step,epoch,val_acc,val_loss,test_acc,train_acc
2.0285041332244873,49,0,,,,
1.6575019359588623,99,0,,,,
1.69821298122406,149,0,,,,
1.322682499885559,199,0,,,,
1.3758063316345215,249,0,,,,
1.2911419868469238,299,0,,,,
,311,0,0.3935000002384186,1.866166591644287,,
,311,0,,,0.4350000023841858,0.3267728388309479
0.9269047975540161,349,1,,,,
0.8403397798538208,399,1,,,,
0.9940259456634521,449,1,,,,
0.966151773929596,499,1,,,,
0.7803236842155457,549,1,,,,
1.1917742490768433,599,1,,,,
,623,1,0.51910001039505,1.4779244661331177,,
,623,1,,,0.5892999768257141,0.46434295177459717
0.5085859298706055,649,2,,,,
0.3157632350921631,699,2,,,,
0.46686315536499023,749,2,,,,
0.2091599702835083,799,2,,,,
0.10880982875823975,849,2,,,,
0.4407275915145874,899,2,,,,
,935,2,0.5691999793052673,1.4248746633529663,,
,935,2,,,0.6478999853134155,0.5498046875
-0.03544020652770996,949,3,,,,
-0.5424721240997314,999,3,,,,
-0.26007771492004395,1049,3,,,,
-0.5992224216461182,1099,3,,,,
-0.3923325538635254,1149,3,,,,
-0.024686098098754883,1199,3,,,,
,1247,3,0.6294000148773193,1.3147482872009277,,
,1247,3,,,0.708899974822998,0.6040414571762085
-0.9546670913696289,1249,4,,,,
-0.6380068063735962,1299,4,,,,
-1.309686541557312,1349,4,,,,
-1.1873525381088257,1399,4,,,,
-0.7499678134918213,1449,4,,,,
-0.4281812906265259,1499,4,,,,
-0.7567182779312134,1549,4,,,,
,1559,4,0.6171000003814697,1.5192331075668335,,
,1559,4,,,0.6919000148773193,0.6441305875778198
-1.1948555707931519,1599,5,,,,
-1.4042476415634155,1649,5,,,,
-1.2228959798812866,1699,5,,,,
-1.8776042461395264,1749,5,,,,
-1.5409936904907227,1799,5,,,,
-1.3583431243896484,1849,5,,,,
,1871,5,0.6552000045776367,1.3748242855072021,,
,1871,5,,,0.7498000264167786,0.6728014945983887
-2.457550525665283,1899,6,,,,
-2.075772762298584,1949,6,,,,
-2.115725040435791,1999,6,,,,
-2.049522876739502,2049,6,,,,
-2.1044411659240723,2099,6,,,,
-2.7126455307006836,2149,6,,,,
,2183,6,0.6819000244140625,1.3831124305725098,,
,2183,6,,,0.7752000093460083,0.6950370669364929
-3.0777015686035156,2199,7,,,,
-2.8450727462768555,2249,7,,,,
-2.960847854614258,2299,7,,,,
-2.934720039367676,2349,7,,,,
-3.113799571990967,2399,7,,,,
-2.5023274421691895,2449,7,,,,
,2495,7,0.7071999907493591,1.3539066314697266,,
,2495,7,,,0.8102999925613403,0.715895414352417
-3.5592408180236816,2499,8,,,,
-3.9675703048706055,2549,8,,,,
-3.7196204662323,2599,8,,,,
-3.584033966064453,2649,8,,,,
-4.114385604858398,2699,8,,,,
-3.691439390182495,2749,8,,,,
-3.8414013385772705,2799,8,,,,
,2807,8,0.7142000198364258,1.383212924003601,,
,2807,8,,,0.8238999843597412,0.7329727411270142
-4.17525577545166,2849,9,,,,
-4.0774312019348145,2899,9,,,,
-4.680958271026611,2949,9,,,,
-3.83457088470459,2999,9,,,,
-4.376630783081055,3049,9,,,,
-4.437325477600098,3099,9,,,,
,3119,9,0.7264000177383423,1.3991055488586426,,
,3119,9,,,0.8399999737739563,0.7447415590286255
-3.084669589996338,3149,10,,,,
-3.3286352157592773,3199,10,,,,
-4.425661087036133,3249,10,,,,
-3.5588700771331787,3299,10,,,,
-4.357969284057617,3349,10,,,,
-4.032262802124023,3399,10,,,,
,3431,10,0.6305000185966492,1.9860990047454834,,
,3431,10,,,0.7163000106811523,0.6332131624221802
-4.821786403656006,3449,11,,,,
-3.9022953510284424,3499,11,,,,
-4.580248832702637,3549,11,,,,
-4.525014877319336,3599,11,,,,
-5.159175872802734,3649,11,,,,
-5.296746730804443,3699,11,,,,
,3743,11,0.6646999716758728,1.7663871049880981,,
,3743,11,,,0.7466999888420105,0.6819410920143127
-5.329531669616699,3749,12,,,,
-4.9845685958862305,3799,12,,,,
-6.286124229431152,3849,12,,,,
-4.772249698638916,3899,12,,,,
-4.654658794403076,3949,12,,,,
-5.430179595947266,3999,12,,,,
-4.9728498458862305,4049,12,,,,
,4055,12,0.6937999725341797,1.6333973407745361,,
,4055,12,,,0.7882000207901001,0.7013972401618958
-5.806764602661133,4099,13,,,,
-6.686878681182861,4149,13,,,,
-5.568854331970215,4199,13,,,,
-5.99633264541626,4249,13,,,,
-6.08342170715332,4299,13,,,,
-5.319520950317383,4349,13,,,,
,4367,13,0.6937999725341797,1.7210090160369873,,
,4367,13,,,0.7949000000953674,0.7151191830635071
-6.004827976226807,4399,14,,,,
-6.102137565612793,4449,14,,,,
-6.200540542602539,4499,14,,,,
-7.274689674377441,4549,14,,,,
-6.768520355224609,4599,14,,,,
-5.6610107421875,4649,14,,,,
,4679,14,0.7142999768257141,1.6702990531921387,,
,4679,14,,,0.8134999871253967,0.7280648946762085
-7.048331260681152,4699,15,,,,
-7.056229114532471,4749,15,,,,
-7.021710395812988,4799,15,,,,
-7.557365417480469,4849,15,,,,
-7.209002494812012,4899,15,,,,
-6.679935455322266,4949,15,,,,
,4991,15,0.722599983215332,1.6988956928253174,,
,4991,15,,,0.8277999758720398,0.7384565472602844
-8.034671783447266,4999,16,,,,
-8.913834571838379,5049,16,,,,
-8.196332931518555,5099,16,,,,
-7.298793792724609,5149,16,,,,
-8.206857681274414,5199,16,,,,
-7.346321105957031,5249,16,,,,
-7.164010047912598,5299,16,,,,
,5303,16,0.7379999756813049,1.6705995798110962,,
,5303,16,,,0.8407999873161316,0.7477964758872986
-9.033499717712402,5349,17,,,,
-8.79561710357666,5399,17,,,,
-8.630240440368652,5449,17,,,,
-9.394088745117188,5499,17,,,,
-8.57493782043457,5549,17,,,,
-9.06462574005127,5599,17,,,,
,5615,17,0.7404000163078308,1.6845418214797974,,
,5615,17,,,0.8526999950408936,0.7586889266967773
-9.157889366149902,5649,18,,,,
-10.14146614074707,5699,18,,,,
-10.209000587463379,5749,18,,,,
-10.65687084197998,5799,18,,,,
-9.151346206665039,5849,18,,,,
-8.506736755371094,5899,18,,,,
,5927,18,0.7502999901771545,1.6592435836791992,,
,5927,18,,,0.8644999861717224,0.7681790590286255
-10.175626754760742,5949,19,,,,
-9.994586944580078,5999,19,,,,
-10.151827812194824,6049,19,,,,
-9.17544174194336,6099,19,,,,
-10.578377723693848,6149,19,,,,
