epoch,step,train_loss,val_loss,val_acc,train_acc,test_acc,mix_match_loss
26,9049,,,,,,1.3993935585021973
26,9099,,,,,,1.4450757503509521
26,9149,,,,,,0.9101994037628174
26,9199,,,,,,1.1151963472366333
26,9238,,2.6898632049560547,0.5370000004768372,,,
26,9238,,,,,0.5490000247955322,
27,9249,,,,,,1.4243688583374023
27,9299,,,,,,1.0170185565948486
27,9349,,,,,,1.0339332818984985
27,9399,,,,,,0.9397209286689758
27,9449,,,,,,1.0130250453948975
27,9499,,,,,,1.3870056867599487
27,9549,,,,,,1.0290195941925049
27,9550,,2.6930994987487793,0.5365999937057495,,,
27,9550,,,,,0.5422000288963318,
28,9599,,,,,,1.472335934638977
28,9649,,,,,,1.4762589931488037
28,9699,,,,,,1.375889539718628
28,9749,,,,,,1.3547393083572388
28,9799,,,,,,1.4969905614852905
28,9849,,,,,,1.5089703798294067
28,9866,,2.685511827468872,0.5422999858856201,,,
28,9866,,,,,0.5522000193595886,
29,9899,,,,,,1.3565258979797363
29,9949,,,,,,1.3839857578277588
29,9999,,,,,,1.3821334838867188
29,10049,,,,,,1.385875940322876
29,10099,,,,,,1.4108526706695557
29,10149,,,,,,1.5378965139389038
29,10180,,2.6750032901763916,0.5425999760627747,,,
29,10180,,,,,0.5582000017166138,
30,10199,,,,,,1.1337432861328125
30,10249,,,,,,1.4389888048171997
30,10299,,,,,,1.192054271697998
30,10349,,,,,,1.3251346349716187
30,10399,,,,,,1.3230469226837158
30,10449,,,,,,1.4738138914108276
30,10496,,2.7526979446411133,0.5340999960899353,,,
30,10496,,,,,0.5400999784469604,
31,10499,,,,,,1.3253388404846191
31,10549,,,,,,1.369017481803894
31,10599,,,,,,1.32127845287323
31,10649,,,,,,1.2655612230300903
31,10699,,,,,,1.2654509544372559
31,10749,,,,,,1.4149858951568604
31,10799,,,,,,1.2428147792816162
31,10809,,2.5728256702423096,0.5360000133514404,,,
31,10809,,,,,0.5455999970436096,
32,10849,,,,,,1.2719056606292725
32,10899,,,,,,1.3209720849990845
32,10949,,,,,,1.2318466901779175
32,10999,,,,,,1.4326682090759277
32,11049,,,,,,1.2562687397003174
32,11099,,,,,,1.5040462017059326
32,11123,,2.550771474838257,0.5062000155448914,,,
32,11123,,,,,0.5169000029563904,
33,11149,,,,,,1.493934154510498
33,11199,,,,,,1.1792091131210327
33,11249,,,,,,1.3172938823699951
33,11299,,,,,,1.4152663946151733
33,11349,,,,,,1.3114535808563232
33,11399,,,,,,1.402200698852539
33,11436,,2.577401876449585,0.5382999777793884,,,
33,11436,,,,,0.5558000206947327,
34,11449,,,,,,1.466483235359192
34,11499,,,,,,1.5063486099243164
34,11549,,,,,,1.378614902496338
34,11599,,,,,,1.410232424736023
34,11649,,,,,,1.4132635593414307
34,11699,,,,,,1.2949981689453125
34,11749,,,,,,1.2352545261383057
34,11751,,2.651045322418213,0.5327000021934509,,,
34,11751,,,,,0.5440000295639038,
35,11799,,,,,,1.2466514110565186
35,11849,,,,,,1.0969750881195068
35,11899,,,,,,1.352467656135559
35,11949,,,,,,1.2721071243286133
35,11999,,,,,,1.3576042652130127
35,12049,,,,,,0.9865209460258484
35,12066,,2.6279377937316895,0.5365999937057495,,,
35,12066,,,,,0.5522000193595886,
36,12099,,,,,,1.5065364837646484
36,12149,,,,,,1.3754262924194336
36,12199,,,,,,1.172263741493225
36,12249,,,,,,1.2578152418136597
36,12299,,,,,,1.4070358276367188
36,12349,,,,,,1.2153303623199463
36,12378,,2.6373159885406494,0.5473999977111816,,,
36,12378,,,,,0.5608999729156494,
37,12399,,,,,,1.5070635080337524
37,12449,,,,,,1.3541911840438843
37,12499,,,,,,1.461625337600708
37,12549,,,,,,1.4019005298614502
37,12599,,,,,,1.4477285146713257
37,12649,,,,,,1.5503907203674316
37,12692,,2.58974552154541,0.5551999807357788,,,
37,12692,,,,,0.5636000037193298,
38,12699,,,,,,1.3414074182510376
38,12749,,,,,,1.0947399139404297
38,12799,,,,,,1.42079758644104
38,12849,,,,,,1.0416908264160156
38,12899,,,,,,1.1922105550765991
38,12949,,,,,,1.45222008228302
38,12999,,,,,,1.3375821113586426
38,13009,,2.595237970352173,0.5475000143051147,,,
38,13009,,,,,0.5601000189781189,
39,13049,,,,,,1.2914289236068726
39,13099,,,,,,1.1320416927337646
39,13149,,,,,,1.1928168535232544
39,13199,,,,,,1.4533580541610718
39,13249,,,,,,0.9402491450309753
39,13299,,,,,,1.080579161643982
39,13324,,2.6437056064605713,0.5450999736785889,,,
39,13324,,,,,0.5611000061035156,
40,13349,,,,,,1.3613317012786865
40,13399,,,,,,1.3556036949157715
40,13449,,,,,,0.9580422639846802
40,13499,,,,,,1.3269034624099731
40,13549,,,,,,1.2038495540618896
40,13599,,,,,,1.397225260734558
40,13637,,2.615565299987793,0.5497000217437744,,,
40,13637,,,,,0.5586000084877014,
41,13649,,,,,,1.3782670497894287
41,13699,,,,,,1.3792718648910522
41,13749,,,,,,1.3528203964233398
41,13799,,,,,,1.245000958442688
41,13849,,,,,,1.3551111221313477
41,13899,,,,,,1.3104268312454224
41,13949,,,,,,1.3874306678771973
41,13949,,2.6666977405548096,0.5325999855995178,,,
41,13949,,,,,0.5425000190734863,
42,13999,,,,,,1.4709622859954834
42,14049,,,,,,1.2612322568893433
42,14099,,,,,,1.3580561876296997
42,14149,,,,,,1.3654406070709229
42,14199,,,,,,1.5195790529251099
42,14249,,,,,,1.1575621366500854
42,14263,,2.648387908935547,0.5443000197410583,,,
42,14263,,,,,0.5580999851226807,
43,14299,,,,,,1.4616652727127075
43,14349,,,,,,1.2439619302749634
43,14399,,,,,,1.3453055620193481
43,14449,,,,,,1.3203091621398926
43,14499,,,,,,1.3268651962280273
43,14549,,,,,,1.4931142330169678
43,14576,,2.6063179969787598,0.5559999942779541,,,
43,14576,,,,,0.5706999897956848,
44,14599,,,,,,1.3749674558639526
44,14649,,,,,,1.0107628107070923
44,14699,,,,,,1.4473680257797241
44,14749,,,,,,1.2134305238723755
44,14799,,,,,,1.2936046123504639
44,14849,,,,,,1.2848405838012695
44,14890,,2.731682062149048,0.5306000113487244,,,
44,14890,,,,,0.5450000166893005,
45,14899,,,,,,1.4055322408676147
45,14949,,,,,,1.1694127321243286
45,14999,,,,,,1.2488014698028564
45,15049,,,,,,1.470082402229309
45,15099,,,,,,1.407318115234375
45,15149,,,,,,1.2111066579818726
45,15199,,,,,,1.4259891510009766
45,15204,,2.648010730743408,0.5615000128746033,,,
45,15204,,,,,0.5753999948501587,
46,15249,,,,,,1.1367675065994263
46,15299,,,,,,1.2811675071716309
46,15349,,,,,,1.3515491485595703
46,15399,,,,,,1.3316794633865356
46,15449,,,,,,1.4348000288009644
46,15499,,,,,,0.8595682382583618
46,15519,,2.689586639404297,0.5393999814987183,,,
46,15519,,,,,0.5584999918937683,
47,15549,,,,,,1.4009650945663452
47,15599,,,,,,1.4106642007827759
47,15649,,,,,,1.092189908027649
47,15699,,,,,,1.266595482826233
47,15749,,,,,,1.285902976989746
47,15799,,,,,,1.2251466512680054
47,15835,,2.693824291229248,0.5590999722480774,,,
47,15835,,,,,0.5741999745368958,
48,15849,,,,,,1.2859833240509033
48,15899,,,,,,1.3405088186264038
48,15949,,,,,,1.360048532485962
48,15999,,,,,,1.3523380756378174
48,16049,,,,,,1.248253583908081
48,16099,,,,,,1.4138050079345703
48,16149,,,,,,1.2369705438613892
48,16152,,2.6299350261688232,0.5746999979019165,,,
48,16152,,,,,0.589900016784668,
49,16199,,,,,,1.3655589818954468
49,16249,,,,,,1.2972105741500854
49,16299,,,,,,1.4404826164245605
49,16349,,,,,,1.0558719635009766
49,16399,,,,,,1.2371505498886108
49,16449,,,,,,1.3541040420532227
49,16465,,2.7217977046966553,0.5529000163078308,,,
49,16465,,,,,0.5724999904632568,
50,16499,,,,,,1.3141510486602783
50,16549,,,,,,1.3267238140106201
50,16599,,,,,,1.287835717201233
50,16649,,,,,,1.3403286933898926
50,16699,,,,,,1.3960261344909668
50,16749,,,,,,1.3825055360794067
50,16781,,2.707528591156006,0.5539000034332275,,,
50,16781,,,,,0.5673999786376953,
51,16799,,,,,,1.339622974395752
51,16849,,,,,,1.2850040197372437
51,16899,,,,,,1.0421139001846313
51,16949,,,,,,1.3547321557998657
51,16999,,,,,,1.3332630395889282
51,17049,,,,,,1.286395788192749
51,17093,,2.700712203979492,0.5382000207901001,,,
51,17093,,,,,0.5498999953269958,
52,17099,,,,,,1.3289926052093506
52,17149,,,,,,1.4039840698242188
52,17199,,,,,,1.2614717483520508
52,17249,,,,,,1.3810023069381714
52,17299,,,,,,1.3282557725906372
52,17349,,,,,,1.382071852684021
52,17399,,,,,,1.2570561170578003
52,17410,,2.697568416595459,0.5453000068664551,,,
52,17410,,,,,0.5594000220298767,
53,17449,,,,,,0.9543857574462891
53,17499,,,,,,1.3104099035263062
53,17549,,,,,,1.3205862045288086
53,17599,,,,,,1.3935526609420776
53,17649,,,,,,1.2023566961288452
53,17699,,,,,,1.23818838596344
53,17727,,2.527219533920288,0.5752000212669373,,,
53,17727,,,,,0.5946999788284302,
54,17749,,,,,,1.3938689231872559
54,17799,,,,,,1.219751000404358
54,17849,,,,,,1.3745330572128296
54,17899,,,,,,1.3767693042755127
54,17949,,,,,,1.3351620435714722
54,17999,,,,,,1.3982954025268555
54,18042,,2.626352071762085,0.5594000220298767,,,
54,18042,,,,,0.5777000188827515,
55,18049,,,,,,1.240388035774231
55,18099,,,,,,1.0498062372207642
55,18149,,,,,,1.0925308465957642
55,18199,,,,,,1.0953929424285889
55,18249,,,,,,1.1534568071365356
55,18299,,,,,,0.9254977107048035
55,18349,,,,,,1.3911172151565552
55,18357,,2.591564655303955,0.5629000067710876,,,
55,18357,,,,,0.5813000202178955,
56,18399,,,,,,0.9154893755912781
56,18449,,,,,,1.2877153158187866
56,18499,,,,,,1.380533218383789
56,18549,,,,,,1.2956678867340088
56,18599,,,,,,1.403762936592102
56,18649,,,,,,1.2725225687026978
56,18674,,2.633427381515503,0.5637000203132629,,,
56,18674,,,,,0.5803999900817871,
57,18699,,,,,,1.5347212553024292
57,18749,,,,,,1.3707067966461182
57,18799,,,,,,1.288940668106079
57,18849,,,,,,1.3442178964614868
57,18899,,,,,,1.3353639841079712
57,18949,,,,,,1.3911831378936768
57,18987,,2.649148464202881,0.5717999935150146,,,
57,18987,,,,,0.5881999731063843,
58,18999,,,,,,1.3388999700546265
58,19049,,,,,,1.2406020164489746
58,19099,,,,,,1.2964891195297241
58,19149,,,,,,0.9957848787307739
58,19199,,,,,,0.9770742654800415
58,19249,,,,,,1.214271903038025
58,19299,,,,,,1.3922210931777954
58,19301,,2.7688748836517334,0.5547999739646912,,,
58,19301,,,,,0.5684999823570251,
59,19349,,,,,,1.072830080986023
59,19399,,,,,,1.0662943124771118
59,19449,,,,,,1.1906962394714355
59,19499,,,,,,1.3859201669692993
59,19549,,,,,,1.1798313856124878
59,19599,,,,,,1.3628448247909546
59,19619,,2.6079182624816895,0.5558000206947327,,,
59,19619,,,,,0.5730000138282776,
60,19649,,,,,,1.1490273475646973
60,19699,,,,,,1.2747128009796143
60,19749,,,,,,1.359694004058838
60,19799,,,,,,1.1448577642440796
60,19849,,,,,,1.1024693250656128
60,19899,,,,,,1.4130573272705078
60,19933,,2.6188127994537354,0.5594000220298767,,,
60,19933,,,,,0.5748999714851379,
61,19949,,,,,,1.185043215751648
61,19999,,,,,,1.5376338958740234
61,20049,,,,,,1.2504422664642334
61,20099,,,,,,1.4191272258758545
61,20149,,,,,,1.2001497745513916
61,20199,,,,,,1.3805229663848877
61,20247,,2.5689783096313477,0.5741999745368958,,,
61,20247,,,,,0.5939000248908997,
62,20249,,,,,,1.3041095733642578
62,20299,,,,,,1.3749159574508667
62,20349,,,,,,1.337740182876587
62,20399,,,,,,1.3715126514434814
62,20449,,,,,,1.473001480102539
62,20499,,,,,,0.9635706543922424
62,20549,,,,,,0.9821425080299377
62,20563,,2.6462454795837402,0.5616999864578247,,,
62,20563,,,,,0.5774999856948853,
63,20599,,,,,,1.342842698097229
63,20649,,,,,,1.1868259906768799
63,20699,,,,,,0.902550995349884
63,20749,,,,,,1.4350254535675049
63,20799,,,,,,1.3728209733963013
63,20849,,,,,,0.9291093349456787
63,20880,,2.7870445251464844,0.5421000123023987,,,
63,20880,,,,,0.5616999864578247,
64,20899,,,,,,1.2517054080963135
64,20949,,,,,,1.0426573753356934
64,20999,,,,,,1.3882166147232056
64,21049,,,,,,1.3318285942077637
64,21099,,,,,,1.4015514850616455
64,21149,,,,,,1.5285890102386475
64,21193,,2.7410571575164795,0.5637000203132629,,,
64,21193,,,,,0.5774999856948853,
65,21199,,,,,,1.1724320650100708
65,21249,,,,,,1.2447972297668457
65,21299,,,,,,1.2728900909423828
65,21349,,,,,,1.4423584938049316
65,21399,,,,,,1.1351988315582275
65,21449,,,,,,1.1881041526794434
65,21499,,,,,,1.3052847385406494
65,21510,,2.6450393199920654,0.5586000084877014,,,
65,21510,,,,,0.5755000114440918,
66,21549,,,,,,1.3475810289382935
66,21599,,,,,,1.3562934398651123
66,21649,,,,,,1.3728173971176147
66,21699,,,,,,1.2610912322998047
66,21749,,,,,,1.3384530544281006
66,21799,,,,,,1.5689971446990967
66,21824,,2.6145241260528564,0.574400007724762,,,
66,21824,,,,,0.5910000205039978,
67,21849,,,,,,1.1985647678375244
67,21899,,,,,,1.051167607307434
67,21949,,,,,,1.272937297821045
67,21999,,,,,,1.3542416095733643
67,22049,,,,,,1.325916051864624
67,22099,,,,,,1.2355120182037354
67,22141,,2.650928020477295,0.5605000257492065,,,
67,22141,,,,,0.5778999924659729,
68,22149,,,,,,1.3447208404541016
68,22199,,,,,,1.27488374710083
68,22249,,,,,,1.3296425342559814
68,22299,,,,,,1.2543529272079468
68,22349,,,,,,0.9747430682182312
68,22399,,,,,,1.1926794052124023
68,22449,,,,,,1.3096541166305542
68,22455,,2.5611062049865723,0.5734000205993652,,,
68,22455,,,,,0.5903000235557556,
69,22499,,,,,,1.5869193077087402
69,22549,,,,,,1.431410312652588
69,22599,,,,,,1.2470221519470215
69,22649,,,,,,1.373879075050354
69,22699,,,,,,1.3408210277557373
69,22749,,,,,,1.3210397958755493
69,22769,,2.609145402908325,0.5575000047683716,,,
69,22769,,,,,0.5777000188827515,
70,22799,,,,,,1.3112022876739502
70,22849,,,,,,1.2866013050079346
70,22899,,,,,,1.2790274620056152
70,22949,,,,,,1.0230792760849
70,22999,,,,,,1.0346333980560303
70,23049,,,,,,1.0627758502960205
70,23084,,2.494887113571167,0.5789999961853027,,,
70,23084,,,,,0.599399983882904,
71,23099,,,,,,1.3030152320861816
71,23149,,,,,,1.305971384048462
71,23199,,,,,,1.138797402381897
71,23249,,,,,,0.8373396396636963
71,23299,,,,,,1.4870960712432861
71,23349,,,,,,1.243926763534546
71,23396,,2.602977991104126,0.5763999819755554,,,
71,23396,,,,,0.5940999984741211,
72,23399,,,,,,1.2805203199386597
72,23449,,,,,,1.0224167108535767
72,23499,,,,,,0.8511568903923035
72,23549,,,,,,1.2716084718704224
72,23599,,,,,,1.2090603113174438
72,23649,,,,,,1.3394079208374023
72,23699,,,,,,1.2413926124572754
72,23710,,2.6968324184417725,0.5812000036239624,,,
72,23710,,,,,0.599399983882904,
73,23749,,,,,,1.3199506998062134
73,23799,,,,,,1.3573037385940552
73,23849,,,,,,1.2610515356063843
73,23899,,,,,,1.3471318483352661
73,23949,,,,,,1.1405670642852783
73,23999,,,,,,1.4830211400985718
73,24024,,2.6414883136749268,0.5764999985694885,,,
73,24024,,,,,0.5950000286102295,
74,24049,,,,,,1.2128878831863403
74,24099,,,,,,1.169642686843872
74,24149,,,,,,1.0957266092300415
74,24199,,,,,,1.244187593460083
74,24249,,,,,,1.2004058361053467
74,24299,,,,,,1.2680449485778809
74,24342,,2.6848015785217285,0.5521000027656555,,,
74,24342,,,,,0.5716000199317932,
75,24349,,,,,,1.2274088859558105
75,24399,,,,,,1.1546196937561035
75,24449,,,,,,1.2583891153335571
75,24499,,,,,,1.3389735221862793
75,24549,,,,,,1.3546319007873535
75,24599,,,,,,1.324165940284729
75,24649,,,,,,1.0304763317108154
75,24658,,2.578974723815918,0.5781000256538391,,,
75,24658,,,,,0.6014999747276306,
76,24699,,,,,,1.2690391540527344
76,24749,,,,,,1.2230291366577148
76,24799,,,,,,1.257921576499939
76,24849,,,,,,1.2838400602340698
76,24899,,,,,,1.4311925172805786
76,24949,,,,,,1.4421354532241821
76,24974,,2.551063299179077,0.5913000106811523,,,
76,24974,,,,,0.6150000095367432,
77,24999,,,,,,1.173649787902832
77,25049,,,,,,0.7643322348594666
77,25099,,,,,,1.1203614473342896
77,25149,,,,,,1.2430768013000488
77,25199,,,,,,1.363556981086731
77,25249,,,,,,1.379064679145813
77,25291,,2.5985569953918457,0.5812000036239624,,,
77,25291,,,,,0.6049000024795532,
78,25299,,,,,,1.4057155847549438
78,25349,,,,,,1.2974871397018433
78,25399,,,,,,1.1411163806915283
78,25449,,,,,,1.3843101263046265
78,25499,,,,,,1.0744225978851318
78,25549,,,,,,1.3424969911575317
78,25599,,,,,,1.23593008518219
78,25606,,2.6197915077209473,0.5673999786376953,,,
78,25606,,,,,0.5888000130653381,
79,25649,,,,,,1.199981451034546
79,25699,,,,,,1.299186110496521
79,25749,,,,,,1.2280898094177246
79,25799,,,,,,1.3172690868377686
79,25849,,,,,,1.3035290241241455
79,25899,,,,,,1.3477540016174316
79,25921,,2.538825511932373,0.59170001745224,,,
79,25921,,,,,0.6144000291824341,
80,25949,,,,,,1.2951147556304932
80,25999,,,,,,1.2039146423339844
80,26049,,,,,,1.4309587478637695
80,26099,,,,,,0.9844540953636169
80,26149,,,,,,1.337188959121704
80,26199,,,,,,1.0247955322265625
80,26237,,2.6895227432250977,0.5830000042915344,,,
80,26237,,,,,0.6050000190734863,
81,26249,,,,,,1.3662089109420776
81,26299,,,,,,1.2357343435287476
81,26349,,,,,,1.0842535495758057
81,26399,,,,,,1.365459680557251
81,26449,,,,,,1.3211572170257568
81,26499,,,,,,1.24616277217865
81,26549,,,,,,1.3326911926269531
81,26555,,2.579987049102783,0.597100019454956,,,
81,26555,,,,,0.6182000041007996,
82,26599,,,,,,1.3381081819534302
82,26649,,,,,,1.321777582168579
82,26699,,,,,,1.324736475944519
82,26749,,,,,,1.4095022678375244
82,26799,,,,,,0.9623989462852478
82,26849,,,,,,1.1929587125778198
82,26867,,2.6724345684051514,0.5753999948501587,,,
82,26867,,,,,0.5910000205039978,
83,26899,,,,,,1.2619478702545166
83,26949,,,,,,1.5231331586837769
83,26999,,,,,,1.0535539388656616
