train_loss,step,epoch,val_acc,val_loss,train_acc,test_acc
2.3953821659088135,49,0,,,,
2.8134231567382812,99,0,,,,
2.5523879528045654,149,0,,,,
2.2915329933166504,199,0,,,,
2.2210240364074707,249,0,,,,
2.1565017700195312,299,0,,,,
,312,0,0.2362000048160553,2.0666282176971436,,
,312,0,,,0.1586499959230423,0.23130933940410614
2.071295738220215,349,1,,,,
1.9798872470855713,399,1,,,,
2.042125940322876,449,1,,,,
1.916988492012024,499,1,,,,
1.8776819705963135,549,1,,,,
1.8410788774490356,599,1,,,,
,625,1,0.33730000257492065,1.7325550317764282,,
,625,1,,,0.2680499851703644,0.3460245132446289
1.9059187173843384,649,2,,,,
1.7110084295272827,699,2,,,,
1.8004717826843262,749,2,,,,
1.641110897064209,799,2,,,,
1.5886365175247192,849,2,,,,
1.6390223503112793,899,2,,,,
,938,2,0.390500009059906,1.616615653038025,,
,938,2,,,0.3483999967575073,0.41060125827789307
1.666882038116455,949,3,,,,
1.603203296661377,999,3,,,,
1.6070293188095093,1049,3,,,,
1.5069000720977783,1099,3,,,,
1.6143120527267456,1149,3,,,,
1.5461008548736572,1199,3,,,,
1.4897136688232422,1249,3,,,,
,1251,3,0.43720000982284546,1.5098450183868408,,
,1251,3,,,0.4032000005245209,0.4492681920528412
1.5344698429107666,1299,4,,,,
1.5362656116485596,1349,4,,,,
1.636907696723938,1399,4,,,,
1.5596809387207031,1449,4,,,,
1.537664771080017,1499,4,,,,
1.3724256753921509,1549,4,,,,
,1564,4,0.48890000581741333,1.3963184356689453,,
,1564,4,,,0.450300008058548,0.4948576092720032
1.4678192138671875,1599,5,,,,
1.4935089349746704,1649,5,,,,
1.32109534740448,1699,5,,,,
1.437798261642456,1749,5,,,,
1.4326815605163574,1799,5,,,,
1.39364492893219,1849,5,,,,
,1877,5,0.525600016117096,1.3024981021881104,,
,1877,5,,,0.4848249852657318,0.5211629867553711
1.3826278448104858,1899,6,,,,
1.120082139968872,1949,6,,,,
1.4142452478408813,1999,6,,,,
1.135053277015686,2049,6,,,,
1.2436738014221191,2099,6,,,,
1.3295254707336426,2149,6,,,,
,2190,6,0.5472999811172485,1.260467767715454,,
,2190,6,,,0.522475004196167,0.5648733973503113
1.1082414388656616,2199,7,,,,
1.3597502708435059,2249,7,,,,
1.2893187999725342,2299,7,,,,
1.3366197347640991,2349,7,,,,
1.2550116777420044,2399,7,,,,
1.185029149055481,2449,7,,,,
1.2190241813659668,2499,7,,,,
,2503,7,0.5792999863624573,1.1716035604476929,,
,2503,7,,,0.5583249926567078,0.5915743708610535
1.3839349746704102,2549,8,,,,
0.9332367181777954,2599,8,,,,
1.1782547235488892,2649,8,,,,
