step,epoch,train_loss1,train_loss2,train_acc2,test_acc,train_acc1
21949,56,8.116117533063516e-05,0.0003156885504722595,,,
21999,56,0.0006671947194263339,0.00036017948877997696,,,
22049,56,0.0003785942099057138,0.00024576415307819843,,,
22099,56,0.00010156164353247732,0.00032088669831864536,,,
22149,56,0.0006501119933091104,0.0005402113893069327,,,
22199,56,0.00015450589125975966,0.00013523093366529793,,,
22229,56,,,0.8245592713356018,0.8855999708175659,0.8242988586425781
22249,57,2.7446785679785535e-05,2.2276346498983912e-05,,,
22299,57,0.0007475900347344577,0.000396730873035267,,,
22349,57,0.00039777785423211753,0.0002976304676849395,,,
22399,57,0.0007564707775600255,0.0008745662053115666,,,
22449,57,0.00021962053142488003,0.00013060552009847015,,,
22499,57,0.00029884596006013453,0.00016558688366785645,,,
22549,57,0.0002484456927049905,5.179693107493222e-05,,,
22599,57,0.00029860803624615073,0.0004902006476186216,,,
22619,57,,,0.8271434307098389,0.8845000267028809,0.825901448726654
22649,58,0.00037688654265366495,0.0006269620498642325,,,
22699,58,0.00028127554105594754,0.0002311771095264703,,,
22749,58,0.00011050206376239657,0.00019380237790755928,,,
22799,58,0.00021174030553083867,0.001088434481061995,,,
22849,58,0.0002583050518296659,0.00018330597958993167,,,
22899,58,0.00033813551999628544,0.0001544213737361133,,,
22949,58,0.0008248909143730998,0.0009764794958755374,,,
22999,58,0.0004662180144805461,0.0008889060118235648,,,
23009,58,,,0.8260817527770996,0.8841000199317932,0.8269631266593933
23049,59,0.0005740316701121628,0.0003838448610622436,,,
23099,59,0.0007229557377286255,0.0003771853225771338,,,
23149,59,0.0006464690086431801,0.0009064010810106993,,,
23199,59,0.0002443125413265079,0.0001588720770087093,,,
23249,59,0.0007449712138622999,0.0005492983036674559,,,
23299,59,0.0010219775140285492,0.0006315205828286707,,,
23349,59,0.0003345898585394025,0.00017619694699533284,,,
23399,59,0.0006551955593749881,0.00048654910642653704,,,
23399,59,,,0.8285657167434692,0.8899999856948853,0.828285276889801
23449,60,0.00014514598296955228,0.0004954954492859542,,,
23499,60,0.000795344531070441,0.0009304722188971937,,,
23549,60,0.00041970243910327554,0.00018933156388811767,,,
23599,60,0.0007955290493555367,0.0004019029438495636,,,
23649,60,0.0008589600911363959,0.0012023703893646598,,,
23699,60,0.0002188077341997996,0.00024116663553286344,,,
23749,60,0.0009888130007311702,0.0002945123997051269,,,
23789,60,,,0.8266626596450806,0.8903999924659729,0.8266826868057251
23799,61,0.00021524705516640097,0.00022591727611143142,,,
23849,61,0.00020960527763236314,0.0005711421254090965,,,
23899,61,0.000168205049703829,0.00020307236991357058,,,
23949,61,0.00015791229088790715,0.00014149429625831544,,,
23999,61,0.00029025334515608847,0.0002354743774048984,,,
24049,61,0.000910953211132437,0.0001143499102909118,,,
24099,61,0.0001869532570708543,0.0005327537073753774,,,
24149,61,0.00024353778280783445,0.00016412028344348073,,,
24179,61,,,0.830388605594635,0.8781999945640564,0.8291065692901611
24199,62,0.00036690058186650276,0.0002998260606545955,,,
24249,62,0.0010174341732636094,0.00036009051837027073,,,
24299,62,0.0002838207583408803,0.0006260536029003561,,,
24349,62,0.0005878785741515458,0.0005278321914374828,,,
24399,62,4.1957471694331616e-05,0.000170844083186239,,,
24449,62,0.0003629637067206204,0.0007703611627221107,,,
24499,62,0.00027348249568603933,0.0005417534266598523,,,
24549,62,0.0003642849624156952,0.0002624765911605209,,,
24569,62,,,0.8300080299377441,0.8870000243186951,0.8296273946762085
24599,63,0.003734915517270565,0.004201673436909914,,,
24649,63,0.0006130376132205129,0.0006301720277406275,,,
24699,63,0.0013704741140827537,0.0009275021147914231,,,
24749,63,0.0005982376169413328,0.000128888976178132,,,
24799,63,0.0005822778912261128,0.0002997505944222212,,,
24849,63,0.001265107188373804,0.0009460384608246386,,,
24899,63,0.001298468210734427,0.0006646089605055749,,,
24949,63,0.0005128904012963176,0.00026610694476403296,,,
24959,63,,,0.8308293223381042,0.8841999769210815,0.8295873403549194
24999,64,0.0005864665727131069,0.0002455039357300848,,,
25049,64,0.0004077585181221366,0.0001792538387235254,,,
25099,64,0.0009213000303134322,0.0008016207721084356,,,
25149,64,0.0011426249984651804,0.0009715142659842968,,,
25199,64,0.0008288019453175366,0.0001954211766133085,,,
25249,64,0.00021092052338644862,8.388249261770397e-05,,,
25299,64,0.0011063554557040334,0.0014006418641656637,,,
25349,64,0.0008251567487604916,0.00039376315544359386,,,
25349,64,,,0.8304888010025024,0.8876000046730042,0.821834921836853
25399,65,0.00014678288425784558,0.0006190840504132211,,,
25449,65,0.00021255703177303076,0.0001573068875586614,,,
25499,65,7.849702524254099e-05,7.826154615031555e-05,,,
25549,65,0.0006186156533658504,0.0002630067174322903,,,
25599,65,0.0001990604359889403,0.00024706617114134133,,,
25649,65,0.0003105944488197565,0.00022697226086165756,,,
25699,65,0.00044016193714924157,0.00036718830233439803,,,
25739,65,,,0.8318108916282654,0.891700029373169,0.829767644405365
25749,66,0.00018998613813892007,0.0005504918517544866,,,
25799,66,0.00027868853067047894,0.0001209910333273001,,,
25849,66,0.00016672277706675231,6.93386173225008e-05,,,
25899,66,0.00014129295595921576,0.0004782169999089092,,,
25949,66,0.0002554490929469466,0.00026510321185924113,,,
25999,66,0.000604732776992023,0.0004704419116023928,,,
26049,66,0.00023435719776898623,6.798656249884516e-05,,,
26099,66,0.0001661535061430186,9.10855524125509e-05,,,
26129,66,,,0.8330528736114502,0.88919997215271,0.833673894405365
26149,67,0.000653157418128103,0.000831077282782644,,,
26199,67,0.00034917646553367376,0.0006579945329576731,,,
26249,67,0.0002532990474719554,0.00015176698798313737,,,
26299,67,0.0002996030088979751,0.00036077521508559585,,,
26349,67,0.0006585004739463329,0.000745733268558979,,,
26399,67,0.00044490263098850846,0.0005742789362557232,,,
26449,67,0.0009166120435111225,0.001470926683396101,,,
26499,67,0.00010575205669738352,0.0004689524066634476,,,
26519,67,,,0.8332131505012512,0.8945000171661377,0.8327123522758484
26549,68,6.369072798406705e-05,2.961660902656149e-05,,,
26599,68,0.0004424680373631418,0.00036189323873259127,,,
26649,68,0.00048401099047623575,0.0005605104961432517,,,
26699,68,0.0004193154163658619,0.00017413996101822704,,,
26749,68,0.00038630791823379695,0.0002641588798724115,,,
26799,68,7.747614290565252e-05,0.00025840383023023605,,,
26849,68,0.0013514787424355745,0.001790428883396089,,,
26899,68,0.00029184046434238553,0.000455960602266714,,,
26909,68,,,0.8345752954483032,0.89410001039505,0.8329927921295166
26949,69,0.00021168515377212316,0.0002805367694236338,,,
26999,69,0.00011215102858841419,0.0001340381713816896,,,
27049,69,0.00038173419306986034,0.0005588042549788952,,,
27099,69,3.520840618875809e-05,8.972108480520546e-05,,,
27149,69,0.00042150274384766817,0.0009934344561770558,,,
27199,69,0.00011383204400772229,3.978276072302833e-05,,,
27249,69,0.00012168005923740566,8.568960765842348e-05,,,
27299,69,4.8107551265275106e-05,0.0010467645479366183,,,
27299,69,,,0.8332932591438293,0.8896999955177307,0.8347956538200378
27349,70,0.00026698378496803343,0.0003323750279378146,,,
27399,70,0.0003563745995052159,0.00033355611958540976,,,
27449,70,0.0001797904260456562,0.0005144622409716249,,,
27499,70,0.0007977054920047522,0.000544159731362015,,,
27549,70,0.000617732759565115,0.0006631093565374613,,,
27599,70,0.0008046941366046667,0.0003630212158896029,,,
27649,70,0.0002347384433960542,0.0006544436910189688,,,
27689,70,,,0.8341746926307678,0.890500009059906,0.8338942527770996
27699,71,0.00034219425288029015,0.00040372947114519775,,,
27749,71,0.00035151519114151597,0.0003015020629391074,,,
27799,71,0.0002601116430014372,0.0002805196854751557,,,
27849,71,0.00035320493043400347,0.0002246907097287476,,,
27899,71,0.00011307217209832743,6.276544445427135e-05,,,
27949,71,0.0001509565336164087,0.00034740049159154296,,,
27999,71,0.0002648628142196685,0.0012067911447957158,,,
28049,71,0.00019398571748752147,8.341911598108709e-05,,,
28079,71,,,0.8315705060958862,0.8791999816894531,0.8343750238418579
28099,72,0.0003268573491368443,0.0006443011807277799,,,
28149,72,0.00010593104525469244,0.0005461089313030243,,,
28199,72,0.0004692435613833368,0.00045921935816295445,,,
28249,72,0.0002583805762697011,0.00011306552187306806,,,
28299,72,0.0004099327197764069,0.0002538188127800822,,,
28349,72,0.00012370517652016133,0.00014160224236547947,,,
28399,72,0.00013727844634559005,0.00021325147827155888,,,
28449,72,9.601493366062641e-05,0.00011864840053021908,,,
28469,72,,,0.8363982439041138,0.8888999819755554,0.8362379670143127
28499,73,0.00026912952307611704,0.00021685157844331115,,,
28549,73,0.00021096861746627837,0.0002954097290057689,,,
28599,73,0.0004882985376752913,0.00023910272284410894,,,
28649,73,4.792311301571317e-05,6.963797932257876e-05,,,
28699,73,0.00025343563174828887,0.0004369781818240881,,,
28749,73,0.0005930166807956994,0.000577517959754914,,,
28799,73,0.0006372550269588828,0.0006598629406653345,,,
28849,73,0.0004094567848369479,0.00022600429656449705,,,
28859,73,,,0.8357972502708435,0.8934000134468079,0.8362980484962463
28899,74,0.00043440485023893416,0.0005194167606532574,,,
28949,74,0.0003542427730280906,0.0002103560691466555,,,
28999,74,6.0634713008766994e-05,0.00011641842138487846,,,
29049,74,0.0005469212192110717,3.9949525671545416e-05,,,
29099,74,0.0005886018625460565,0.00022624713892582804,,,
29149,74,0.0015607839450240135,0.000383478996809572,,,
29199,74,9.212402073899284e-05,0.00017497234512120485,,,
29249,74,3.073387051699683e-05,0.00010912978177657351,,,
29249,74,,,0.8351162075996399,0.8884000182151794,0.8372796177864075
29299,75,0.0018412239151075482,0.0009429387864656746,,,
29349,75,0.0002920140395872295,0.0002596901322249323,,,
29399,75,0.00037007275386713445,0.0008449890301562846,,,
29449,75,0.0015810193726792932,0.0001973597682081163,,,
29499,75,0.00012925136252306402,3.4668923035496846e-05,,,
29549,75,0.0012308083241805434,0.0006400501588359475,,,
29599,75,0.00026482678367756307,0.0001497358753113076,,,
29639,75,,,0.8372195363044739,0.8902000188827515,0.8368189334869385
29649,76,4.3023665057262406e-05,3.206354449503124e-05,,,
29699,76,8.683381020091474e-05,0.00010482783545739949,,,
29749,76,0.00024304393446072936,0.00020345572556834668,,,
29799,76,0.0006125494255684316,0.0003778340760618448,,,
29849,76,4.702740989159793e-05,0.000253996899118647,,,
29899,76,0.0004336816200520843,0.00030400691321119666,,,
29949,76,0.0008751791319809854,0.0018717123894020915,,,
29999,76,0.00021670862042810768,4.795388667844236e-05,,,
30029,76,,,0.8380809426307678,0.8948000073432922,0.8372997045516968
30049,77,0.0002558538690209389,0.00037676034844480455,,,
30099,77,0.0001649517216719687,0.0004982150858268142,,,
30149,77,0.0006250852020457387,8.070066542131826e-05,,,
30199,77,0.0003099996829405427,0.0001056628389051184,,,
30249,77,0.0007926361286081374,0.0002232943952549249,,,
30299,77,0.0004609966417774558,0.00020807658438570797,,,
30349,77,0.0018050381913781166,0.002120038727298379,,,
30399,77,0.00029203848680481315,0.00014209885557647794,,,
30419,77,,,0.8386618494987488,0.8952999711036682,0.8382812738418579
30449,78,0.00012436750694178045,0.0007516179466620088,,,
30499,78,0.0005950978375039995,0.0006877284031361341,,,
30549,78,0.0011575614335015416,0.0009924765909090638,,,
30599,78,0.00010505947284400463,0.0006744441925548017,,,
30649,78,0.0002361263905186206,0.00037934808642603457,,,
30699,78,0.0001662472786847502,0.00014376523904502392,,,
30749,78,0.0004748149949591607,0.00025740370620042086,,,
30799,78,0.00015175409498624504,5.2091410907451063e-05,,,
30809,78,,,0.8395633101463318,0.8862000107765198,0.8394430875778198
30849,79,0.00024918909184634686,0.0001022293436108157,,,
30899,79,4.297013219911605e-05,0.000121016324555967,,,
30949,79,0.0007639338145963848,0.00023384348605759442,,,
30999,79,0.00059058319311589,0.0007036616443656385,,,
31049,79,0.00014589307829737663,0.0004031028365716338,,,
31099,79,0.0005600072909146547,0.000329413654981181,,,
31149,79,0.0009419316775165498,0.001336858607828617,,,
31199,79,8.090558549156412e-05,3.8848720578243956e-05,,,
31199,79,,,0.8398838043212891,0.8845000267028809,0.8406450152397156
31249,80,0.0008237715810537338,0.00037510774563997984,,,
31299,80,0.0009953792905434966,0.0009011802030727267,,,
31349,80,4.40387157141231e-05,0.00012805272126570344,,,
31399,80,0.0003654658794403076,0.0002328852569917217,,,
31449,80,0.00046838782145641744,0.00016829126980155706,,,
31499,80,0.00029832948348484933,0.0003087006916757673,,,
31549,80,0.0003251844027545303,0.00027626060182228684,,,
31589,80,,,0.8413060903549194,0.8945000171661377,0.8388421535491943
31599,81,7.749601354589686e-05,0.00022864495986141264,,,
31649,81,0.0011439205845817924,0.0007920212228782475,,,
31699,81,0.0002383399842074141,0.00035166056477464736,,,
31749,81,3.142806963296607e-05,0.00011372625158401206,,,
31799,81,0.0001293983805226162,0.0001648519973969087,,,
31849,81,2.4849234250723384e-05,5.291272100294009e-05,,,
31899,81,0.00022046995582059026,5.727738971472718e-05,,,
31949,81,0.00044760623131878674,0.0005923788412474096,,,
31979,81,,,0.8404046297073364,0.8899999856948853,0.8403044939041138
31999,82,7.499491039197892e-05,0.00011620916484389454,,,
32049,82,0.00033430775511078537,0.00036770678707398474,,,
32099,82,0.0004486282996367663,6.86397761455737e-05,,,
32149,82,0.0005853096954524517,4.502941737882793e-05,,,
32199,82,0.000670086417812854,0.0007145490380935371,,,
32249,82,0.00012965555652044713,1.357683322567027e-05,,,
32299,82,4.927401460008696e-05,8.220490417443216e-05,,,
32349,82,0.0005456654471345246,0.0004945519031025469,,,
32369,82,,,0.8410256505012512,0.8916000127792358,0.8401241898536682
32399,83,0.0003227661072742194,7.878956239437684e-05,,,
32449,83,0.00024481891887262464,0.00024071401276160032,,,
32499,83,0.00014057311636861414,2.5845316486083902e-05,,,
32549,83,5.651512401527725e-05,0.00020142951689194888,,,
32599,83,0.0001821733167162165,0.0006906543276272714,,,
32649,83,0.0007277855766005814,0.0009383352589793503,,,
32699,83,0.00013899747864343226,3.462177119217813e-05,,,
32749,83,0.00044939492363482714,0.0007379833259619772,,,
32759,83,,,0.8409855961799622,0.8888000249862671,0.8403846025466919
32799,84,0.00013170851161703467,0.000249176227953285,,,
32849,84,0.0002418967487756163,0.0002227883815066889,,,
32899,84,6.016280167386867e-05,0.00011549920600373298,,,
32949,84,0.00017046058201231062,0.000192675506696105,,,
32999,84,0.00015423522563651204,9.11121242097579e-05,,,
33049,84,0.00016917273751460016,0.00012125739158364013,,,
33099,84,0.00032895265030674636,0.0009454707033000886,,,
33149,84,0.00016394957492593676,4.640439510694705e-05,,,
33149,84,,,0.842267632484436,0.8906999826431274,0.8424279093742371
33199,85,0.0005840573576278985,0.0004079953650943935,,,
33249,85,9.263736137654632e-05,5.3836163715459406e-05,,,
33299,85,0.0005540565471164882,7.519838982261717e-05,,,
33349,85,0.0003467840433586389,0.0003772943455260247,,,
33399,85,0.00036140953307040036,8.56726328493096e-05,,,
33449,85,0.0004870881384704262,0.00034335016971454024,,,
33499,85,0.0003413161030039191,0.00027964910259470344,,,
33539,85,,,0.8427884578704834,0.8842999935150146,0.8417668342590332
33549,86,1.8926757547887973e-05,8.271256228908896e-05,,,
33599,86,0.0012172629358246922,0.0005820451769977808,,,
33649,86,7.050770364003256e-05,1.6164096450665966e-05,,,
33699,86,0.0006014989921823144,0.0006755059584975243,,,
33749,86,0.0004388759844005108,0.0007005565566942096,,,
33799,86,0.0003189897979609668,0.00017866611597128212,,,
33849,86,0.0002846558636520058,0.00040041821193881333,,,
33899,86,0.0002963435254059732,0.0005766620161011815,,,
33929,86,,,0.8438902497291565,0.8914999961853027,0.8421674966812134
33949,87,9.82151905191131e-05,0.00020703765039797872,,,
33999,87,0.0001802899787435308,2.178994873247575e-05,,,
34049,87,0.00012016610708087683,7.09880914655514e-05,,,
34099,87,0.0001271090586669743,9.538101585349068e-05,,,
34149,87,0.00012957541912328452,0.0006523822085000575,,,
34199,87,9.977410081773996e-05,8.523368887836114e-05,,,
34249,87,0.0001394419523421675,5.148703348822892e-05,,,
34299,87,6.894066609675065e-05,0.0001333132677245885,,,
34319,87,,,0.8447716236114502,0.8952999711036682,0.8443108797073364
34349,88,0.00017925514839589596,0.00033444722066633403,,,
34399,88,0.00023564946604892612,0.00010890273551922292,,,
34449,88,4.8279700422426686e-05,5.825650805491023e-05,,,
34499,88,6.040461084921844e-05,0.0004454582813195884,,,
34549,88,0.0013843263732269406,0.0006774106295779347,,,
34599,88,9.639626659918576e-05,0.0005609586369246244,,,
34649,88,9.605125524103642e-05,8.25519600766711e-05,,,
34699,88,5.658670124830678e-05,7.045685924822465e-05,,,
34709,88,,,0.8434895873069763,0.8944000005722046,0.8431490659713745
34749,89,6.089011731091887e-05,4.108593930141069e-05,,,
34799,89,3.2247869967250153e-05,0.00011074731446569785,,,
34849,89,0.0004828206147067249,0.0001497423800174147,,,
34899,89,0.0001739451545290649,0.0004677457909565419,,,
34949,89,0.00024940024013631046,0.0010636558290570974,,,
34999,89,0.00023224380856845528,0.00023295819119084626,,,
35049,89,0.00025125875254161656,0.0009005037718452513,,,
35099,89,8.096407691482455e-05,0.00011102610733360052,,,
35099,89,,,0.8443509340286255,0.88919997215271,0.8451122045516968
35149,90,0.0002391843736404553,3.61735001206398e-05,,,
35199,90,7.153465412557125e-05,3.90670720662456e-05,,,
35249,90,0.00010142369865207002,7.111886225175112e-05,,,
35299,90,0.00028830720111727715,0.0001472878793720156,,,
35349,90,3.3254065783694386e-05,0.0002243868657387793,,,
35399,90,2.6277390134055167e-05,5.5935477575985715e-05,,,
35449,90,0.0005087634781375527,5.202993634156883e-05,,,
35489,90,,,0.8458333611488342,0.895799994468689,0.8444711565971375
35499,91,0.0004560584493447095,0.0004092363524250686,,,
35549,91,0.00022718901163898408,9.291538299294189e-05,,,
35599,91,0.0006362799904309213,0.0001106516647269018,,,
35649,91,0.0002490552724339068,0.00012130538380006328,,,
35699,91,9.937216964317486e-05,0.0003489697119221091,,,
35749,91,0.00012836499081458896,9.685416443971917e-05,,,
35799,91,0.0007362366886809468,0.00024440945708192885,,,
35849,91,0.00016004026110749692,0.00016222592967096716,,,
35879,91,,,0.8444311022758484,0.8828999996185303,0.8440304398536682
35899,92,0.0002490894985385239,2.5303588699898683e-05,,,
35949,92,8.353510202141479e-05,3.407089752727188e-05,,,
35999,92,0.0005639443406835198,4.313634417485446e-05,,,
36049,92,0.0001609894825378433,0.00013113440945744514,,,
36099,92,0.00010449846013216302,0.00012961000902578235,,,
36149,92,0.00019710617198143154,0.00010432657290948555,,,
36199,92,2.0997167666791938e-05,0.00019991880981251597,,,
36249,92,0.00021331074822228402,0.0002453703200444579,,,
36269,92,,,0.8462740182876587,0.8967999815940857,0.8466947078704834
36299,93,0.00020645506447181106,0.000255510036367923,,,
36349,93,0.0004224672447890043,0.0005629138322547078,,,
36399,93,0.0001347516372334212,0.00010301917063770816,,,
36449,93,9.403946751262993e-05,0.0005840918165631592,,,
36499,93,0.00013441688497550786,0.0004192432388663292,,,
36549,93,4.28325729444623e-05,0.00031329557532444596,,,
36599,93,0.0001118458530982025,0.00018658064072951674,,,
36649,93,0.0004891512799076736,0.0005273889400996268,,,
36659,93,,,0.846173882484436,0.8980000019073486,0.846173882484436
36699,94,0.0005201982567086816,5.948206671746448e-05,,,
36749,94,3.176363679813221e-05,7.632519555045292e-05,,,
36799,94,5.5911586969159544e-05,1.2830433661292773e-05,,,
36849,94,0.00023205354227684438,0.0005144454189576209,,,
36899,94,7.77806926635094e-05,0.0006510820821858943,,,
36949,94,8.618338324595243e-05,4.446022285264917e-05,,,
36999,94,5.762396540376358e-05,0.00012630615674424917,,,
37049,94,0.0001797766308300197,0.00012995560246054083,,,
37049,94,,,0.8487580418586731,0.8932999968528748,0.8482772707939148
37099,95,0.0002368260466028005,7.948814163682982e-05,,,
37149,95,0.00034445602796040475,0.0002477425441611558,,,
37199,95,0.00015037646517157555,7.732193625997752e-05,,,
37249,95,4.99793968629092e-05,2.2283078578766435e-05,,,
37299,95,0.00016416978905908763,1.6411961041740142e-05,,,
37349,95,7.87947210483253e-05,5.98273727518972e-05,,,
37399,95,0.0002417737414361909,0.00026667831116355956,,,
37439,95,,,0.8478565812110901,0.8967000246047974,0.846794843673706
37449,96,0.00027289739227853715,0.0003321179246995598,,,
37499,96,0.00024362422118429095,0.0005601773736998439,,,
37549,96,0.00013890820264350623,2.6576504751574248e-05,,,
37599,96,6.541276525240391e-05,4.538740904536098e-05,,,
37649,96,0.00015355341020040214,0.0004613599448930472,,,
37699,96,0.00011750534031307325,0.0005559957353398204,,,
37749,96,0.0002540533896535635,0.00042553379898890853,,,
37799,96,0.0005057829548604786,0.00012853770749643445,,,
37829,96,,,0.8470553159713745,0.8924000263214111,0.8475160002708435
37849,97,0.00036737415939569473,3.488212314550765e-05,,,
37899,97,9.924878213496413e-06,3.8834976294310763e-05,,,
37949,97,2.921749182860367e-05,1.288259863940766e-05,,,
37999,97,0.00022649069433100522,0.00037900323513895273,,,
38049,97,0.0005546202883124352,0.00010078656487166882,,,
38099,97,0.00020921175018884242,0.00023586892348248512,,,
38149,97,0.0002762468357104808,6.150293484097347e-05,,,
38199,97,7.234862277982756e-05,0.0002980651333928108,,,
38219,97,,,0.8481570482254028,0.8902999758720398,0.8479767441749573
38249,98,0.00011277938028797507,0.0004023258516099304,,,
38299,98,1.5973560948623344e-05,5.779852654086426e-05,,,
38349,98,5.655609493260272e-05,3.0474136565317167e-06,,,
38399,98,0.000273360637947917,0.0003416006511542946,,,
38449,98,3.387339529581368e-05,0.00038542613037861884,,,
38499,98,0.00015064270701259375,5.886813596589491e-05,,,
38549,98,6.00514977122657e-05,0.00010795567504828796,,,
38599,98,0.0002622024912852794,0.0002028884773608297,,,
38609,98,,,0.8472957015037537,0.8953999876976013,0.8487379550933838
38649,99,0.0006223224918358028,7.209919567685574e-05,,,
38699,99,0.0002944088482763618,5.003655678592622e-05,,,
38749,99,0.0007899210904724896,0.00024955489789135754,,,
38799,99,0.0006046502385288477,1.7108717656810768e-05,,,
38849,99,1.890612293209415e-05,0.00010143895633518696,,,
38899,99,0.0002043053973466158,0.0004393241251818836,,,
38949,99,8.347886614501476e-05,0.0010228899773210287,,,
38999,99,0.00019939635240007192,0.00010166917491005734,,,
38999,99,,,0.8509214520454407,0.8949999809265137,0.8500000238418579
39049,100,1.4003721844346728e-05,2.3925071218400262e-05,,,
39099,100,0.00047971095773391426,0.00045934124500490725,,,
39149,100,2.8277974706725217e-05,2.248845157737378e-05,,,
39199,100,0.0004111315356567502,0.00027691706782206893,,,
39249,100,4.247293691150844e-05,8.491415792377666e-05,,,
39299,100,0.0001053971573128365,4.08367341151461e-05,,,
39349,100,0.000376425392460078,2.7600455723586492e-05,,,
39389,100,,,0.8503805994987488,0.8953999876976013,0.8501402139663696
39399,101,0.0002555285464040935,0.00012050095392623916,,,
39449,101,0.0003767451271414757,0.0007951216539368033,,,
39499,101,4.4713084207614884e-05,8.204665209632367e-05,,,
39549,101,6.925225170562044e-05,5.008438620279776e-06,,,
39599,101,0.00014063790149521083,4.471668944461271e-05,,,
39649,101,0.00025682273553684354,0.00041382701601833105,,,
39699,101,8.79802173585631e-05,4.581653774948791e-05,,,
39749,101,0.0008830351871438324,0.0008630512747913599,,,
39779,101,,,0.8494390845298767,0.8944000005722046,0.8495793342590332
39799,102,0.00010023064533015713,9.584235158399679e-06,,,
39849,102,5.58798601559829e-05,0.00016422088083345443,,,
39899,102,2.671265792741906e-05,3.768527676584199e-05,,,
39949,102,9.483141911914572e-05,0.00036055402597412467,,,
39999,102,9.59432145464234e-05,0.00020394549937918782,,,
40049,102,9.991262231778819e-06,0.0003090880054514855,,,
40099,102,6.441715959226713e-05,2.6783929570228793e-05,,,
40149,102,0.0004043395456392318,0.00010327328345738351,,,
40169,102,,,0.8493990302085876,0.8865000009536743,0.8495192527770996
40199,103,0.0003050827654078603,0.00043426419142633677,,,
40249,103,1.5357043594121933e-05,8.86116104084067e-05,,,
40299,103,5.2236839110264555e-05,0.00041843013605102897,,,
40349,103,0.0033852593041956425,0.0032324164640158415,,,
40399,103,0.0001436288730474189,3.167453542118892e-05,,,
40449,103,0.00019841936591546983,5.773705197498202e-05,,,
40499,103,0.00014905827993061393,4.7100689698709175e-05,,,
40549,103,0.00013877241872251034,5.060111288912594e-05,,,
40559,103,,,0.8513821959495544,0.8870000243186951,0.8498197197914124
40599,104,2.443100675009191e-05,2.732538450800348e-05,,,
40649,104,0.00015640450874343514,4.938190249959007e-05,,,
40699,104,5.051799598732032e-05,5.3217605454847217e-05,,,
40749,104,5.770476855104789e-05,9.355870861327276e-05,,,
40799,104,4.073878881172277e-05,0.00027398986276239157,,,
40849,104,2.2707030439050868e-05,6.487464997917414e-05,,,
40899,104,4.922050266031874e-06,4.940188955515623e-05,,,
40949,104,0.00022912466374691576,1.3791021046927199e-05,,,
40949,104,,,0.852423906326294,0.8902000188827515,0.8511017560958862
40999,105,0.00010942586959572509,0.00016439439787063748,,,
41049,105,8.74390680110082e-05,0.00019716055248863995,,,
41099,105,5.278688604448689e-06,0.00010085420217365026,,,
41149,105,0.00021142287005204707,8.75283803907223e-05,,,
41199,105,2.0026685888296925e-05,5.454822166939266e-05,,,
41249,105,0.000172173953615129,1.2658211744565051e-05,,,
41299,105,0.00015022738080006093,0.00039583854959346354,,,
41339,105,,,0.8517828583717346,0.9003000259399414,0.8516426086425781
41349,106,1.6494455849169753e-05,4.2714669689303264e-05,,,
41399,106,9.513938493910246e-06,1.7898326404974796e-05,,,
41449,106,8.756193710723892e-05,6.248288264032453e-05,,,
41499,106,2.7161013349541463e-05,0.0002810472506098449,,,
41549,106,0.0004061984072905034,0.0003568121755961329,,,
41599,106,0.00026548068854026496,0.00020551000488922,,,
41649,106,0.0002446416183374822,0.00027967608184553683,,,
41699,106,0.00017479150847066194,5.92216347286012e-05,,,
41729,106,,,0.8511818647384644,0.8934999704360962,0.8529247045516968
41749,107,0.00045219759340398014,3.888920764438808e-05,,,
41799,107,4.7727840865263715e-05,1.5400175470858812e-05,,,
41849,107,6.68962729832856e-06,7.0220062298176344e-06,,,
41899,107,0.00010360244777984917,0.00020265822240617126,,,
41949,107,9.620059427106753e-05,2.5197145077981986e-05,,,
41999,107,0.00019665219588205218,0.0004852653946727514,,,
42049,107,0.00021545279014389962,0.00021523315808735788,,,
42099,107,0.0004797438741661608,0.0001088479402824305,,,
42119,107,,,0.8518829941749573,0.8938999772071838,0.8513621687889099
42149,108,5.2736962970811874e-05,0.00019518127373885363,,,
42199,108,0.00010923738591372967,7.82773204264231e-05,,,
42249,108,0.0002731463755480945,5.4290081607177854e-05,,,
42299,108,0.00010655476216925308,3.67148568329867e-05,,,
42349,108,0.00021853510406799614,8.965116285253316e-05,,,
42399,108,0.000217905588215217,0.0003922012692783028,,,
42449,108,1.932224586198572e-05,3.960749745601788e-05,,,
42499,108,1.1811172953457572e-05,0.00012701694504357874,,,
42509,108,,,0.8527444005012512,0.894599974155426,0.8513020873069763
42549,109,0.00020801318169105798,6.79408767609857e-05,,,
42599,109,0.00047321038437075913,0.00016754087118897587,,,
42649,109,0.0005758266197517514,0.0003696859930641949,,,
42699,109,6.273563485592604e-06,2.7803580451291054e-05,,,
42749,109,5.226772555033676e-05,0.00021248747361823916,,,
42799,109,0.0002808858116623014,0.00011451984755694866,,,
42849,109,0.00011257117876084521,0.00033351496676914394,,,
42899,109,0.00021118373842909932,5.036420043325052e-05,,,
42899,109,,,0.853044867515564,0.8985999822616577,0.8533653616905212
42949,110,5.037181108491495e-05,0.0001460456260247156,,,
42999,110,0.00028361607110127807,0.0002841186651494354,,,
43049,110,5.75934027438052e-05,0.00017189112259075046,,,
43099,110,2.2975784304435365e-05,7.517038739024429e-06,,,
43149,110,0.00023857899941504002,2.5640863896114752e-05,,,
