epoch,train_loss2,train_loss1,step,train_acc1,test_acc,train_acc2
10,,,4289,0.786838948726654,0.805400013923645,0.7862580418586731
11,0.0008706525550223887,0.0013470331905409694,4299,,,
11,0.0016002360498532653,0.001424208632670343,4349,,,
11,0.001306310878135264,0.0017880593659356236,4399,,,
11,0.0031861199531704187,0.002195814624428749,4449,,,
11,0.0021715958137065172,0.0013921732315793633,4499,,,
11,0.001001997385174036,0.0012878032866865396,4549,,,
11,0.0016657081432640553,0.0020201299339532852,4599,,,
11,0.002614096738398075,0.002749938052147627,4649,,,
11,,,4679,0.7916867136955261,0.8136000037193298,0.7915464639663696
12,0.0013466185191646218,0.002690554829314351,4699,,,
12,0.0007943205418996513,0.0004705899627879262,4749,,,
12,0.0013831871328875422,0.0012775862123817205,4799,,,
12,0.0015696283662691712,0.000895128701813519,4849,,,
12,0.0010500765638425946,0.0014098084066063166,4899,,,
12,0.0016839168965816498,0.0013879025354981422,4949,,,
12,0.0016866548685356975,0.001606062869541347,4999,,,
12,0.0014126184396445751,0.0009566518710926175,5049,,,
12,,,5069,0.7984374761581421,0.8327999711036682,0.7971153855323792
13,0.0013169917510822415,0.002382407197728753,5099,,,
13,0.0010889139957726002,0.0007836571312509477,5149,,,
13,0.0014016248751431704,0.0014667403884232044,5199,,,
13,0.0022667364683002234,0.0017572889337316155,5249,,,
13,0.0008406477281823754,0.0009656707406975329,5299,,,
13,0.0013174953637644649,0.001571975531987846,5349,,,
13,0.001521312166005373,0.001507021370343864,5399,,,
13,0.0017370105488225818,0.0015927315689623356,5449,,,
13,,,5459,0.8005608916282654,0.8241000175476074,0.7997195720672607
14,0.0011042379774153233,0.001120170229114592,5499,,,
14,0.0007970767328515649,0.001017643022350967,5549,,,
14,0.0007744960603304207,0.0012060260633006692,5599,,,
14,0.00039859701064415276,0.0007221500272862613,5649,,,
14,0.0012304976116865873,0.001061936723999679,5699,,,
14,0.00018692864978220314,0.0005363526288419962,5749,,,
14,0.0014504914870485663,0.0009072675020433962,5799,,,
14,0.0014353692531585693,0.0018112972611561418,5849,,,
14,,,5849,0.8066306114196777,0.8259000182151794,0.8076121807098389
15,0.0015045219333842397,0.0012300150701776147,5899,,,
15,0.00037456044810824096,0.0011756400344893336,5949,,,
15,0.00046294991625472903,0.0007144059636630118,5999,,,
15,0.0032662367448210716,0.0019308801274746656,6049,,,
15,0.0007469101110473275,0.0004809774982277304,6099,,,
15,0.0008357206825166941,0.000742558273486793,6149,,,
15,0.0002815861953422427,0.000548004696611315,6199,,,
15,,,6239,0.812339723110199,0.8371000289916992,0.8125200271606445
16,0.00045420436072163284,0.0003764528373721987,6249,,,
16,0.0012690908042714,0.0012722423998638988,6299,,,
16,0.000316716730594635,0.0009257575147785246,6349,,,
16,0.0004099145589862019,0.0003518130979500711,6399,,,
16,0.001020515221171081,0.0013498070184141397,6449,,,
16,0.0012896379921585321,0.0008544691954739392,6499,,,
16,0.0006930733215995133,0.0003864587051793933,6549,,,
16,0.00025833837571553886,0.0002272965939482674,6599,,,
16,,,6629,0.8158854246139526,0.8427000045776367,0.8151242136955261
17,0.00029068096773698926,0.0007693198858760297,6649,,,
17,0.0015289674047380686,0.0014148933114483953,6699,,,
17,0.0007816551369614899,0.0009241714142262936,6749,,,
17,0.0006530063692480326,0.0009845156455412507,6799,,,
17,0.0018161361804232001,0.0011536647798493505,6849,,,
17,0.000771727878600359,0.0008866387070156634,6899,,,
17,0.0013635668437927961,0.0010936319595202804,6949,,,
17,0.001568148727528751,0.0009866369655355811,6999,,,
17,,,7019,0.8172475695610046,0.8511999845504761,0.8174479007720947
18,0.0007387931109406054,0.0005449345917440951,7049,,,
18,0.0012770609464496374,0.0010420362232252955,7099,,,
18,0.0008544193115085363,0.0010514307068660855,7149,,,
18,0.0014323345385491848,0.000831539393402636,7199,,,
18,0.0010305228643119335,0.0014312504790723324,7249,,,
18,0.0003388348559383303,0.0004564372939057648,7299,,,
18,0.001551839173771441,0.0013832562835887074,7349,,,
18,0.000898148980922997,0.001020758063532412,7399,,,
18,,,7409,0.8127203583717346,0.8485000133514404,0.818048894405365
19,0.0015482386806979775,0.002518400549888611,7449,,,
19,0.0005665451171807945,0.0003932970284949988,7499,,,
19,0.0005954490043222904,0.000621451938059181,7549,,,
19,0.0008832657476887107,0.000663450569845736,7599,,,
19,0.0015743693802505732,0.001323636737652123,7649,,,
19,0.001310524414293468,0.0011143777519464493,7699,,,
19,0.0010634660720825195,0.0014521899865940213,7749,,,
19,0.002081980463117361,0.0020077989902347326,7799,,,
19,,,7799,0.8233373165130615,0.8360000252723694,0.8169471025466919
20,0.0011927805608138442,0.001276300405152142,7849,,,
20,0.00032964287674985826,0.0004865375522058457,7899,,,
20,0.0006585315568372607,0.0010960425715893507,7949,,,
20,0.003903815057128668,0.002914338605478406,7999,,,
20,0.0006611961871385574,0.001128103700466454,8049,,,
20,0.0003736909420695156,0.0004783250915352255,8099,,,
20,0.0006961865583434701,0.000982413301244378,8149,,,
20,,,8189,0.8259214758872986,0.8395000100135803,0.825701117515564
21,0.00027566408971324563,0.0001475417666370049,8199,,,
21,0.00011671541869873181,0.00011119525152025744,8249,,,
21,0.0005893554189242423,0.0003356785455252975,8299,,,
21,0.00038693228270858526,0.0012106464710086584,8349,,,
21,0.00019529953715391457,0.00011359937343513593,8399,,,
21,0.0014064153656363487,0.0015043718740344048,8449,,,
21,0.00047380130854435265,0.0006177512696012855,8499,,,
21,0.000732951972167939,0.0009899247670546174,8549,,,
21,,,8579,0.8292468190193176,0.8526999950408936,0.8289262652397156
22,0.0003003497840836644,0.00025208244915120304,8599,,,
22,0.0005249916575849056,0.0006195615278556943,8649,,,
22,0.0004708866181317717,0.0004747821658384055,8699,,,
22,0.00145289720967412,0.0006667266716249287,8749,,,
22,0.0016287894686684012,0.0005954328225925565,8799,,,
22,0.00120919244363904,0.0007415478467009962,8849,,,
22,0.0003474969416856766,0.0001311431551584974,8899,,,
22,0.00057509500766173,0.0006747080478817225,8949,,,
22,,,8969,0.8298277258872986,0.8632000088691711,0.8302484154701233
23,0.001358162029646337,0.0013188597513362765,8999,,,
23,0.0009510707459412515,0.0009094105917029083,9049,,,
23,0.0005939202383160591,0.001360539929009974,9099,,,
23,0.0007538289646618068,0.0008589064818806946,9149,,,
23,0.0014606089098379016,0.0008847807184793055,9199,,,
23,0.000618385209236294,0.0007067134720273316,9249,,,
23,0.0002772487059701234,0.0002266958326799795,9299,,,
23,0.0004917487967759371,0.0006821518181823194,9349,,,
23,,,9359,0.8327924609184265,0.863099992275238,0.8330128192901611
24,0.00012314422929193825,0.0002284562651766464,9399,,,
24,0.0025674880016595125,0.001829284243285656,9449,,,
24,0.001370418700389564,0.0015248841373249888,9499,,,
24,0.0011100502451881766,0.0010058884508907795,9549,,,
24,0.0008800271316431463,0.0004090362344868481,9599,,,
24,0.00019929761765524745,0.0002116983523592353,9649,,,
24,0.00017903999832924455,0.0002937318349722773,9699,,,
24,0.00030637660529464483,0.0003783746506087482,9749,,,
24,,,9749,0.8331730961799622,0.8593999743461609,0.8320913314819336
25,0.0008192829554900527,0.0008464801940135658,9799,,,
25,0.0011494336649775505,0.0021175977308303118,9849,,,
25,0.00046756488154642284,0.0008185480837710202,9899,,,
25,0.0003054667904507369,0.0002358162309974432,9949,,,
25,0.00012768125452566892,0.0005151305231265724,9999,,,
25,0.00025014099082909524,0.0005103716976009309,10049,,,
25,0.00030605928623117507,0.0009221272193826735,10099,,,
25,,,10139,0.8358974456787109,0.8672000169754028,0.8374398946762085
26,8.91131567186676e-05,0.00023322348715737462,10149,,,
26,0.0003679356595966965,0.000647007196675986,10199,,,
26,0.00023075864010024816,0.0004525597032625228,10249,,,
26,0.0004817014269065112,0.0010491689899936318,10299,,,
26,0.00047515903133898973,0.0009330614702776074,10349,,,
26,0.0007019346812739968,0.0003579389303922653,10399,,,
26,0.0004536424530670047,0.00035334081621840596,10449,,,
26,0.00015672152221668512,0.00018876534886658192,10499,,,
26,,,10529,0.8386017680168152,0.857200026512146,0.8375200033187866
27,0.00019198244262952358,0.00018086038471665233,10549,,,
27,0.0013350960798561573,0.0006199234048835933,10599,,,
27,0.00014421877858694643,0.00010783410107251257,10649,,,
27,0.00021857538376934826,6.266894342843443e-05,10699,,,
27,0.0015894753159955144,0.0010716605465859175,10749,,,
27,0.0005388276767916977,0.00011780271597672254,10799,,,
27,0.0010796289425343275,0.0013515104074031115,10849,,,
27,0.0008050877950154245,0.0008746023522689939,10899,,,
27,,,10919,0.8390424847602844,0.8727999925613403,0.8385016322135925
28,0.0005746369133703411,0.0004531528102234006,10949,,,
28,0.00206207437440753,0.0011946201557293534,10999,,,
28,0.0008018420776352286,0.0010145616251975298,11049,,,
28,0.0005268080858513713,0.00020559030235745013,11099,,,
28,0.0006231609731912613,0.0005181821761652827,11149,,,
28,0.00024956773268058896,0.0005721687921322882,11199,,,
28,0.0008316284511238337,0.000840037886518985,11249,,,
28,0.001656707958318293,0.002349256072193384,11299,,,
28,,,11309,0.8396233916282654,0.870199978351593,0.8403645753860474
29,7.026857201708481e-05,0.00015925966727081686,11349,,,
29,0.0001291114604100585,0.00014280559844337404,11399,,,
29,0.001070096855983138,0.00036146154161542654,11449,,,
29,0.001306059188209474,0.000314067117869854,11499,,,
29,0.0002878489322029054,0.00031205645063892007,11549,,,
29,0.00030111204250715673,0.00021109194494783878,11599,,,
29,0.00020346786186564714,0.0003075843851547688,11649,,,
29,0.00018985081987921149,0.0004173098714090884,11699,,,
29,,,11699,0.8425280451774597,0.8632000088691711,0.8423677682876587
30,0.0020136770326644182,0.0029276441782712936,11749,,,
30,0.001362481969408691,0.000745433266274631,11799,,,
30,0.0006205578683875501,0.00030900537967681885,11849,,,
30,0.0022026649676263332,0.002066534012556076,11899,,,
30,0.0018150085816159844,0.0015382730634883046,11949,,,
30,0.001676324405707419,0.0006842222064733505,11999,,,
30,0.00172350462526083,0.0009264495456591249,12049,,,
30,,,12089,0.8335736989974976,0.8758000135421753,0.8354166746139526
31,0.00023284245980903506,0.0007879167678765953,12099,,,
31,0.0002923475403804332,0.00037862593308091164,12149,,,
31,0.0006022167508490384,0.0009242887608706951,12199,,,
31,0.0004930027644149959,0.00030286802211776376,12249,,,
31,0.0008833497995510697,0.000632094161119312,12299,,,
31,0.0008709096582606435,0.0003959614550694823,12349,,,
31,0.00133523961994797,0.0011969648767262697,12399,,,
31,0.0008639805600978434,0.0007854315917938948,12449,,,
31,,,12479,0.8454727530479431,0.8719000220298767,0.845232367515564
32,0.0009709143196232617,0.0008927043527364731,12499,,,
32,0.00015797022206243128,0.0004060960200149566,12549,,,
32,0.0011686518555507064,0.00045820651575922966,12599,,,
32,0.00038815155858173966,0.0012455210089683533,12649,,,
32,0.00048714751028455794,0.0002784701937343925,12699,,,
32,0.00026507466100156307,0.00042932055657729506,12749,,,
32,0.0003005986800417304,0.0006891273078508675,12799,,,
32,8.06323514552787e-05,0.00030986606725491583,12849,,,
32,,,12869,0.8456730842590332,0.8752999901771545,0.8465945720672607
33,0.00019165503908880055,0.0001619047689018771,12899,,,
33,0.00038834114093333483,0.00044708559289574623,12949,,,
33,1.8184226064477116e-05,6.338197272270918e-05,12999,,,
33,0.000374102673958987,7.164732232922688e-05,13049,,,
33,0.0006641915533691645,0.0006930183153599501,13099,,,
33,0.0008186554186977446,0.00018692882440518588,13149,,,
33,0.00035573047352954745,0.00047819470637477934,13199,,,
33,0.0002885638386942446,0.0006040742737241089,13249,,,
33,,,13259,0.8498397469520569,0.8763999938964844,0.8484775424003601
34,0.0003249041037634015,0.0003056928107980639,13299,,,
34,0.0008535056258551776,0.0005962142022326589,13349,,,
34,0.00032179721165448427,0.0008496947702951729,13399,,,
34,0.000270192715106532,0.00024344827397726476,13449,,,
34,0.0005600455333478749,0.000350687449099496,13499,,,
34,0.0007159431115724146,0.00028835723060183227,13549,,,
34,0.0001341839088127017,0.00044031935976818204,13599,,,
34,4.9953931011259556e-05,0.00013021555787418038,13649,,,
34,,,13649,0.8496994972229004,0.8745999932289124,0.8505809307098389
35,5.2733710617758334e-05,0.00021177009330131114,13699,,,
35,0.0007586585124954581,6.666436092928052e-05,13749,,,
35,0.0004720953875221312,0.0007954413304105401,13799,,,
35,0.0015617117751389742,0.0009877082193270326,13849,,,
35,0.0003389306948520243,0.0003540353791322559,13899,,,
35,0.00045938941184431314,0.0004782295145560056,13949,,,
35,0.00013929982378613204,8.872623584466055e-05,13999,,,
35,,,14039,0.8510016202926636,0.870199978351593,0.8485977649688721
36,0.0001739245926728472,0.00023757807502988726,14049,,,
36,8.862010145094246e-05,0.00024241454957518727,14099,,,
36,0.00014239863958209753,0.0004390854446683079,14149,,,
36,0.0011659064330160618,0.0007008803077042103,14199,,,
36,0.0007320955628529191,0.00040549697587266564,14249,,,
36,0.0003118706226814538,0.0005019557429477572,14299,,,
36,0.00044138403609395027,0.0003022216260433197,14349,,,
36,0.0010793820256367326,0.0011735938023775816,14399,,,
36,,,14429,0.8482772707939148,0.8833000063896179,0.8490785360336304
37,0.00020412701996974647,0.00029817933682352304,14449,,,
37,0.0006022583111189306,0.0005051588523201644,14499,,,
37,0.002486086916178465,0.0012832769425585866,14549,,,
37,0.0005062583950348198,0.0015079561853781343,14599,,,
37,0.0005251324037089944,0.0003101138863712549,14649,,,
37,0.0007491532596759498,0.00055764673743397,14699,,,
37,0.0007693917723372579,0.0008430661400780082,14749,,,
37,0.0001912749867187813,0.0002964089799206704,14799,,,
37,,,14819,0.8519230484962463,0.880299985408783,0.8332932591438293
38,0.000469644000986591,0.0006841305876150727,14849,,,
38,0.0005422747344709933,0.00020879157818853855,14899,,,
38,0.00015464414900634438,0.00015196598542388529,14949,,,
38,0.00045984992175363004,0.00036395349889062345,14999,,,
38,0.0006778204697184265,0.00018973769329022616,15049,,,
38,0.0007150994497351348,0.0012289409060031176,15099,,,
38,0.0005483971326611936,9.614377631805837e-05,15149,,,
38,0.00028481322806328535,0.0009638561750762165,15199,,,
38,,,15209,0.8536458611488342,0.8845999836921692,0.8515224456787109
39,0.00036309752613306046,0.000493617495521903,15249,,,
39,0.0019064702792093158,0.0012470962246879935,15299,,,
39,2.5488157916697673e-05,0.0003019011055584997,15349,,,
39,0.000368273671483621,0.0005369158461689949,15399,,,
39,2.6427063858136535e-05,2.543825212342199e-05,15449,,,
39,0.00012359970423858613,0.00025120569625869393,15499,,,
39,0.00013468344695866108,9.353381756227463e-05,15549,,,
39,0.0001904511300381273,0.0012260058429092169,15599,,,
39,,,15599,0.8523837924003601,0.8712000250816345,0.8505008220672607
40,0.00039972856757231057,0.0003694192273542285,15649,,,
40,0.0004579295346047729,0.00010550019942456856,15699,,,
40,5.703746501239948e-05,0.00022335140965878963,15749,,,
40,0.00018227890541311353,9.465983021073043e-05,15799,,,
40,0.000486227247165516,0.00012595116277225316,15849,,,
40,0.0003416566760279238,0.00034458248410373926,15899,,,
40,0.0007359060691669583,0.0007258948171511292,15949,,,
40,,,15989,0.8531450033187866,0.8769000172615051,0.8564503192901611
41,0.00022842494945507497,0.0002567768096923828,15999,,,
41,0.0007720178691670299,0.00023314350983127952,16049,,,
41,0.0001216924938489683,7.583686237921938e-05,16099,,,
41,0.00037280103424564004,0.001349964877590537,16149,,,
41,7.608727173646912e-05,0.00030379369854927063,16199,,,
41,0.00018892958178184927,0.00017121648124884814,16249,,,
41,5.853249967913143e-05,0.00018990896933246404,16299,,,
41,6.872907397337258e-05,2.4306988052558154e-05,16349,,,
41,,,16379,0.8534255027770996,0.8794999718666077,0.8580929636955261
42,0.0001511455629952252,0.0006479548173956573,16399,,,
42,0.0002635012788232416,0.00013403179764281958,16449,,,
42,0.0001039044582284987,8.352111035492271e-05,16499,,,
42,0.00011698548041749746,0.0003072515537496656,16549,,,
42,7.214440120151266e-05,0.0005946086021140218,16599,,,
42,0.0004883213550783694,0.0005397240747697651,16649,,,
42,0.0004953117459081113,7.847433880669996e-05,16699,,,
42,0.00016630941536277533,0.00034351114300079644,16749,,,
42,,,16769,0.8573517799377441,0.8830999732017517,0.8569310903549194
43,0.0012889954959973693,0.0006757079972885549,16799,,,
43,0.00024072830274235457,0.00019863745546899736,16849,,,
43,0.0001141114262281917,0.0004773683613166213,16899,,,
43,0.000363311730325222,0.00043731863843277097,16949,,,
43,0.0003369526530150324,0.0006055159610696137,16999,,,
43,0.0009041986777447164,0.0007927108090370893,17049,,,
43,0.00040824059396982193,0.00021078802819829434,17099,,,
43,0.00010400143219158053,0.000597751175519079,17149,,,
43,,,17159,0.8575921654701233,0.8766999840736389,0.8580729365348816
44,0.0002890241739805788,0.00018953155085910112,17199,,,
44,0.00017901838873513043,0.0007498774211853743,17249,,,
44,0.0001339710142929107,0.000662655511405319,17299,,,
44,0.0002816725755110383,6.807532190578058e-05,17349,,,
44,0.0005691134720109403,0.00033946693292818964,17399,,,
44,0.001832584268413484,0.0009731739992275834,17449,,,
44,0.001040940871462226,0.00034519954351708293,17499,,,
44,0.00013943632075097412,0.00012902914022561163,17549,,,
44,,,17549,0.8583934307098389,0.8798999786376953,0.8581730723381042
45,0.0008262394112534821,0.0003325606812722981,17599,,,
45,0.0003856285475194454,0.00011538280523382127,17649,,,
45,5.7055822253460065e-05,3.780927727348171e-05,17699,,,
45,7.882792124291882e-05,0.00042585277697071433,17749,,,
45,0.00012859217531513423,0.00020296794536989182,17799,,,
45,0.00023060957028064877,7.033595466054976e-05,17849,,,
45,3.092570113949478e-05,3.8058216887293383e-05,17899,,,
45,,,17939,0.8607972860336304,0.8820000290870667,0.8589943647384644
46,0.00036498354165814817,0.00010934718739008531,17949,,,
46,0.0004729841894004494,0.000663967861328274,17999,,,
46,0.00026041019009426236,6.470618245657533e-05,18049,,,
46,0.00044312019599601626,0.0001781373575795442,18099,,,
46,3.710223245434463e-05,0.00023702511680312455,18149,,,
46,6.758276867913082e-05,0.0004986670683138072,18199,,,
46,0.0009352467022836208,0.00047111744061112404,18249,,,
46,0.0033072547521442175,0.0017817498883232474,18299,,,
46,,,18329,0.8589142560958862,0.8776000142097473,0.8460937738418579
47,0.0006325943977572024,0.0004191226325929165,18349,,,
47,0.0008565713651478291,0.0003838700649794191,18399,,,
47,0.0002944997977465391,0.0013810525415465236,18449,,,
47,0.000296251178951934,0.0002033772470895201,18499,,,
47,0.0001856805756688118,6.242696690605953e-05,18549,,,
47,0.00015887367771938443,0.00021820965048391372,18599,,,
47,0.00031728812609799206,0.0002983846643473953,18649,,,
47,0.00036289237323217094,9.692613821243867e-05,18699,,,
47,,,18719,0.8615584969520569,0.8898000121116638,0.8508613705635071
48,0.00024330323503818363,0.00020255896379239857,18749,,,
48,7.846749940654263e-05,9.426843462279066e-05,18799,,,
48,0.0008288328535854816,0.0005950951599515975,18849,,,
48,0.00011749400437111035,5.836698619532399e-05,18899,,,
48,0.0003438745334278792,0.0006767917075194418,18949,,,
48,0.0002129877102561295,0.0003397917025722563,18999,,,
48,0.00024181614571716636,0.0007165760034695268,19049,,,
48,0.00025193538749590516,0.00026227114722132683,19099,,,
48,,,19109,0.8628205060958862,0.8817999958992004,0.8621594309806824
49,0.00011442320828791708,0.000673716829624027,19149,,,
49,6.480075535364449e-05,0.00011912264744751155,19199,,,
49,0.00023830226564314216,2.6277020879206248e-05,19249,,,
49,0.00013921169738750905,0.00024848911562003195,19299,,,
49,0.0005386141128838062,0.0005783657543361187,19349,,,
49,0.00019300580606795847,0.00013028770626988262,19399,,,
49,5.430379678728059e-05,0.0005921255215071142,19449,,,
49,0.00014742740313522518,1.69915674632648e-05,19499,,,
49,,,19499,0.8635216355323792,0.8894000053405762,0.8636618852615356
50,0.00035382420173846185,0.0005929101607762277,19549,,,
50,0.0001083960960386321,3.073763582506217e-05,19599,,,
50,9.984990902012214e-05,0.0003070267557632178,19649,,,
50,0.0004144220147281885,0.00029030104633420706,19699,,,
50,8.89575676410459e-05,0.00016406016948167235,19749,,,
50,0.0010599258821457624,0.0003360187401995063,19799,,,
50,0.0004330262017901987,5.772725853603333e-05,19849,,,
50,,,19889,0.8627403974533081,0.8794999718666077,0.8634014129638672
51,0.00020039969240315259,0.0007230024202726781,19899,,,
51,5.6919423514045775e-05,0.00011991460632998496,19949,,,
51,3.750151881831698e-05,5.14495259267278e-05,19999,,,
51,0.0007067084079608321,0.000280737440334633,20049,,,
51,5.818168938276358e-05,0.00014761026250198483,20099,,,
51,0.00014232407556846738,0.00011399912182241678,20149,,,
51,0.00012633827282115817,0.00020752080308739096,20199,,,
51,3.2094318157760426e-05,4.707826519734226e-05,20249,,,
51,,,20279,0.8626001477241516,0.8687999844551086,0.8620592951774597
52,0.00015574843564536422,0.0005236846627667546,20299,,,
52,0.00033321543014608324,0.00031779531855136156,20349,,,
52,0.0005087614408694208,0.00046042405301705003,20399,,,
52,0.0005945320008322597,0.00037311698542907834,20449,,,
52,0.000999519252218306,0.0008378294296562672,20499,,,
52,0.0010552622843533754,0.0009282673709094524,20549,,,
52,0.0002941188868135214,0.0011179462308064103,20599,,,
52,8.970307681011036e-05,8.152814552886412e-05,20649,,,
52,,,20669,0.861057698726654,0.8745999932289124,0.8644230961799622
53,0.00019280285050626844,0.0001826291118049994,20699,,,
53,0.00013476937601808459,0.00019718128896784037,20749,,,
53,0.0007884458173066378,0.00038081154343672097,20799,,,
53,0.0005013755871914327,0.00018302863463759422,20849,,,
53,0.00016858274466358125,0.00022329816420096904,20899,,,
53,0.0010587814031168818,0.0012608013348653913,20949,,,
53,7.892194844316691e-05,0.00024964960175566375,20999,,,
53,3.0025577871128917e-05,9.445027899346314e-06,21049,,,
53,,,21059,0.8652443885803223,0.8784999847412109,0.864022433757782
54,0.000738950097002089,0.0003520411846693605,21099,,,
54,0.00017359120829496533,0.00015952601097524166,21149,,,
54,0.0004895409801974893,0.00035827388637699187,21199,,,
54,1.2995560609851964e-05,0.00017102892161346972,21249,,,
54,0.0011656667338684201,0.000669966044370085,21299,,,
54,0.00010982434469042346,0.00042993639362975955,21349,,,
54,9.090572712011635e-05,0.000477972294902429,21399,,,
54,0.0003429508942645043,0.0013838816666975617,21449,,,
54,,,21449,0.8637620210647583,0.8888999819755554,0.8615384697914124
55,6.452250818256289e-05,0.0001053087180480361,21499,,,
55,0.0002770473074633628,0.00040652602910995483,21549,,,
55,6.371894414769486e-05,4.854488361161202e-05,21599,,,
55,7.481611828552559e-05,1.499876998423133e-05,21649,,,
55,0.00015418342081829906,0.00027944098110310733,21699,,,
55,3.251892121625133e-05,2.9242237360449508e-05,21749,,,
55,0.00036037509562447667,0.0005954394000582397,21799,,,
