train_loss2,train_loss1,step,epoch,val_acc1,val_acc2,train_acc2,train_acc1,test_acc
0.008105389773845673,0.008543958887457848,4849,15,,,,,
0.006895454600453377,0.007314291782677174,4899,15,,,,,
0.005169051233679056,0.005709383171051741,4949,15,,,,,
,,4991,15,0.6406000256538391,0.6297000050544739,,,
,,4991,15,,,0.6432291865348816,0.6424028277397156,0.6703916192054749
0.005310032982379198,0.004619488026946783,4999,16,,,,,
0.00759649183601141,0.007266197819262743,5049,16,,,,,
0.009243098087608814,0.008092056959867477,5099,16,,,,,
0.006653349846601486,0.006892004515975714,5149,16,,,,,
0.006540752947330475,0.00690267002210021,5199,16,,,,,
0.0054128230549395084,0.006284723524004221,5249,16,,,,,
0.005228131078183651,0.006449966691434383,5299,16,,,,,
,,5303,16,0.5712000131607056,0.5981000065803528,,,
,,5303,16,,,0.6476112008094788,0.6475861668586731,0.6746439933776855
0.008130115456879139,0.008096378296613693,5349,17,,,,,
0.005912987980991602,0.0058385455049574375,5399,17,,,,,
0.008123393170535564,0.007026724983006716,5449,17,,,,,
0.007908516563475132,0.007447890937328339,5499,17,,,,,
0.0059314691461622715,0.005806435830891132,5549,17,,,,,
0.005924853030592203,0.006450932007282972,5599,17,,,,,
,,5615,17,0.6280999779701233,0.640500009059906,,,
,,5615,17,,,0.6485627293586731,0.6497645974159241,0.7000593543052673
0.007141660898923874,0.006092475727200508,5649,18,,,,,
0.006333774887025356,0.006684413179755211,5699,18,,,,,
0.0068883285857737064,0.007233405485749245,5749,18,,,,,
0.007961704395711422,0.007879561744630337,5799,18,,,,,
0.006806918419897556,0.006436633411794901,5849,18,,,,,
0.00614901352673769,0.006298101041465998,5899,18,,,,,
,,5927,18,0.6347000002861023,0.6607999801635742,,,
,,5927,18,,,0.6568509340286255,0.6569511294364929,0.6918512582778931
0.005147499497979879,0.005618144758045673,5949,19,,,,,
0.0042862179689109325,0.004562707617878914,5999,19,,,,,
0.007350328844040632,0.007467206567525864,6049,19,,,,,
0.006334104109555483,0.006041317246854305,6099,19,,,,,
0.005690550897270441,0.005487516522407532,6149,19,,,,,
0.005654182285070419,0.005515837576240301,6199,19,,,,,
,,6239,19,0.6389999985694885,0.6610999703407288,,,
,,6239,19,,,0.6625601053237915,0.6619340777397156,0.679094135761261
0.0059621138498187065,0.00591034721583128,6249,20,,,,,
0.006014042068272829,0.005933086853474379,6299,20,,,,,
0.005210657138377428,0.005078148562461138,6349,20,,,,,
0.0069610052742064,0.006537775509059429,6399,20,,,,,
0.007653157226741314,0.007565204054117203,6449,20,,,,,
0.006237681023776531,0.005913392640650272,6499,20,,,,,
0.006106577813625336,0.006612476427108049,6549,20,,,,,
,,6551,20,0.6514000296592712,0.6455000042915344,,,
,,6551,20,,,0.6658903956413269,0.6651391983032227,0.688093364238739
0.006656160112470388,0.00568458903580904,6599,21,,,,,
0.0061110686510801315,0.006804464850574732,6649,21,,,,,
0.005772805772721767,0.005797446705400944,6699,21,,,,,
0.00530969025567174,0.005952166859060526,6749,21,,,,,
0.006087323650717735,0.0064344992861151695,6799,21,,,,,
0.005816776771098375,0.006099600810557604,6849,21,,,,,
,,6863,21,0.667900025844574,0.661300003528595,,,
,,6863,21,,,0.6680688858032227,0.6694961786270142,0.7054983973503113
0.006670820992439985,0.006182300392538309,6899,22,,,,,
0.007074140012264252,0.006775816436856985,6949,22,,,,,
0.006279837340116501,0.006697189062833786,6999,22,,,,,
0.0066176513209939,0.006918092258274555,7049,22,,,,,
0.005651460029184818,0.00719524035230279,7099,22,,,,,
0.00758097181096673,0.008166918531060219,7149,22,,,,,
,,7175,22,0.6855999827384949,0.6661999821662903,,,
,,7175,22,,,0.6754056215286255,0.6772586107254028,0.7156843543052673
0.0047911349684000015,0.004353514406830072,7199,23,,,,,
0.008081907406449318,0.007368579041212797,7249,23,,,,,
0.006693907547742128,0.006489582825452089,7299,23,,,,,
0.00614444725215435,0.00682218698784709,7349,23,,,,,
0.005426319316029549,0.005096764769405127,7399,23,,,,,
0.0038545792922377586,0.004230381455272436,7449,23,,,,,
,,7487,23,0.6488000154495239,0.677299976348877,,,
,,7487,23,,,0.6814152598381042,0.6812399625778198,0.7110363841056824
0.004596589133143425,0.004430824425071478,7499,24,,,,,
0.005601682234555483,0.006157197058200836,7549,24,,,,,
0.005927758757025003,0.005283933132886887,7599,24,,,,,
0.0043056076392531395,0.004214115906506777,7649,24,,,,,
0.0051417662762105465,0.006031632423400879,7699,24,,,,,
0.006042224355041981,0.005816114135086536,7749,24,,,,,
0.006509601604193449,0.005904056131839752,7799,24,,,,,
,,7799,24,0.6492999792098999,0.6705999970436096,,,
,,7799,24,,,0.6837440133094788,0.6839944124221802,0.7058939933776855
0.004811307415366173,0.005516877397894859,7849,25,,,,,
0.005312031600624323,0.005915092304348946,7899,25,,,,,
0.005437667015939951,0.005486221984028816,7949,25,,,,,
0.004312084522098303,0.004601819906383753,7999,25,,,,,
0.004052447620779276,0.004195964429527521,8049,25,,,,,
0.006915768142789602,0.008654958568513393,8099,25,,,,,
,,8111,25,0.6714000105857849,0.6692000031471252,,,
,,8111,25,,,0.6878756284713745,0.6883513331413269,0.7147942781448364
0.0056447614915668964,0.005485946778208017,8149,26,,,,,
0.006202548276633024,0.006728644482791424,8199,26,,,,,
0.005211333744227886,0.005494521930813789,8249,26,,,,,
0.005190027412027121,0.004965437576174736,8299,26,,,,,
0.005122368223965168,0.005947520490735769,8349,26,,,,,
0.005386534612625837,0.005450042430311441,8399,26,,,,,
,,8423,26,0.6776999831199646,0.671999990940094,,,
,,8423,26,,,0.6855969429016113,0.6869992017745972,0.7160798907279968
0.006596539169549942,0.006881788372993469,8449,27,,,,,
0.0040817866101861,0.005011138040572405,8499,27,,,,,
0.004789040423929691,0.004561357665807009,8549,27,,,,,
0.004597530700266361,0.004350846633315086,8599,27,,,,,
0.005702512804418802,0.005993417464196682,8649,27,,,,,
0.004465317353606224,0.004340721759945154,8699,27,,,,,
,,8735,27,0.6392999887466431,0.6635000109672546,,,
,,8735,27,,,0.6873497366905212,0.6893028616905212,0.7046083807945251
0.005148895550519228,0.005221801344305277,8749,28,,,,,
0.004740308038890362,0.005111216101795435,8799,28,,,,,
0.005884876009076834,0.006220877170562744,8849,28,,,,,
0.0041560884565114975,0.004691587295383215,8899,28,,,,,
0.005115783307701349,0.005181985441595316,8949,28,,,,,
0.005475588608533144,0.005985626019537449,8999,28,,,,,
,,9047,28,0.6862000226974487,0.6833999752998352,,,
,,9047,28,,,0.6926582455635071,0.6909555196762085,0.7203322649002075
0.004045561421662569,0.0035250752698630095,9049,29,,,,,
0.005880903452634811,0.005467671435326338,9099,29,,,,,
0.004067304078489542,0.004603987094014883,9149,29,,,,,
0.006326255854219198,0.006830769125372171,9199,29,,,,,
0.00525266258046031,0.00503467908129096,9249,29,,,,,
0.004925688728690147,0.0045409053564071655,9299,29,,,,,
0.005980107467621565,0.005150354467332363,9349,29,,,,,
,,9359,29,0.690500020980835,0.6664000153541565,,,
,,9359,29,,,0.693434476852417,0.6922325491905212,0.732594907283783
0.005611097905784845,0.004652401432394981,9399,30,,,,,
0.006529292091727257,0.006619264837354422,9449,30,,,,,
0.006879794877022505,0.005397571716457605,9499,30,,,,,
0.004477239213883877,0.0039772335439920425,9549,30,,,,,
0.004772387910634279,0.005249961744993925,9599,30,,,,,
0.005376247223466635,0.0052450611256062984,9649,30,,,,,
,,9671,30,0.6765000224113464,0.6830000281333923,,,
,,9671,30,,,0.6955628991127014,0.6959385275840759,0.7264636158943176
0.005073382053524256,0.004546369891613722,9699,31,,,,,
0.003855712478980422,0.004177786409854889,9749,31,,,,,
0.0037388382479548454,0.004072029143571854,9799,31,,,,,
0.004191981162875891,0.0039911107160151005,9849,31,,,,,
0.005280693061649799,0.004324865993112326,9899,31,,,,,
0.006039678584784269,0.004879457876086235,9949,31,,,,,
,,9983,31,0.6905999779701233,0.6571000218391418,,,
,,9983,31,,,0.697190523147583,0.6936848759651184,0.7113330960273743
0.004973007831722498,0.005933889653533697,9999,32,,,,,
0.003498880658298731,0.0039017966482788324,10049,32,,,,,
0.005466772709041834,0.00561072351410985,10099,32,,,,,
0.005553314927965403,0.006525075063109398,10149,32,,,,,
0.0041731176897883415,0.00489385798573494,10199,32,,,,,
0.0038152046035975218,0.004829679150134325,10249,32,,,,,
,,10295,32,0.6693000197410583,0.6567999720573425,,,
,,10295,32,,,0.6978415250778198,0.6972155570983887,0.719343364238739
0.006888124626129866,0.006794346962124109,10299,33,,,,,
0.004801179748028517,0.0044481148943305016,10349,33,,,,,
0.0038949684239923954,0.005061660427600145,10399,33,,,,,
0.006653722375631332,0.006287985015660524,10449,33,,,,,
0.005125037860125303,0.004782421048730612,10499,33,,,,,
0.005225001834332943,0.004827688913792372,10549,33,,,,,
0.005302529316395521,0.005647618789225817,10599,33,,,,,
,,10607,33,0.6625999808311462,0.6802999973297119,,,
,,10607,33,,,0.6989182829856873,0.6966145634651184,0.7298259735107422
0.005542737431824207,0.0054536540992558,10649,34,,,,,
0.004400794859975576,0.003876330563798547,10699,34,,,,,
0.004625747911632061,0.004612439777702093,10749,34,,,,,
0.005473319441080093,0.0051831272430717945,10799,34,,,,,
0.00533835357055068,0.006070148199796677,10849,34,,,,,
0.004321839194744825,0.004761152435094118,10899,34,,,,,
,,10919,34,0.6722999811172485,0.6679999828338623,,,
,,10919,34,,,0.6996444463729858,0.6979917883872986,0.7252768874168396
0.005299682728946209,0.0050963712856173515,10949,35,,,,,
0.004175221081823111,0.0042120018042624,10999,35,,,,,
0.007296976167708635,0.005956775043159723,11049,35,,,,,
0.004258723463863134,0.0049419105052948,11099,35,,,,,
0.0051667941734194756,0.0048950957134366035,11149,35,,,,,
0.0050806007348001,0.006153872236609459,11199,35,,,,,
,,11231,35,0.6753000020980835,0.6647999882698059,,,
,,11231,35,,,0.6986678838729858,0.6981921195983887,0.7066851258277893
0.00478972215205431,0.004969401750713587,11249,36,,,,,
0.0040189772844314575,0.004224718548357487,11299,36,,,,,
0.003989304415881634,0.00391025934368372,11349,36,,,,,
0.003996291197836399,0.004388772416859865,11399,36,,,,,
0.004622756037861109,0.00503727700561285,11449,36,,,,,
0.005732915364205837,0.005628077778965235,11499,36,,,,,
,,11543,36,0.6542999744415283,0.6658999919891357,,,
,,11543,36,,,0.7040765285491943,0.7040765285491943,0.7201344966888428
0.004507369827479124,0.005268617067486048,11549,37,,,,,
0.006875300779938698,0.005515283904969692,11599,37,,,,,
0.004999355413019657,0.0048661381006240845,11649,37,,,,,
0.004953044466674328,0.004811504855751991,11699,37,,,,,
0.004296191036701202,0.004319718107581139,11749,37,,,,,
0.004476567264646292,0.004752487875521183,11799,37,,,,,
0.006206949707120657,0.006151523906737566,11849,37,,,,,
,,11855,37,0.6809999942779541,0.6868000030517578,,,
,,11855,37,,,0.7021734714508057,0.7009715437889099,0.7033227682113647
0.00567394495010376,0.004787216894328594,11899,38,,,,,
0.004726122133433819,0.004076169803738594,11949,38,,,,,
0.004786186385899782,0.005081355106085539,11999,38,,,,,
0.005501272156834602,0.00508686900138855,12049,38,,,,,
0.0053200870752334595,0.005921421106904745,12099,38,,,,,
0.004080372862517834,0.003865440608933568,12149,38,,,,,
,,12167,38,0.6718000173568726,0.6812000274658203,,,
,,12167,38,,,0.7054787874221802,0.7012219429016113,0.7051028609275818
0.004927115514874458,0.00452121626585722,12199,39,,,,,
0.00489681726321578,0.004813070874661207,12249,39,,,,,
0.004317459184676409,0.004408834967762232,12299,39,,,,,
0.004150389228016138,0.004583883564919233,12349,39,,,,,
0.0036407848820090294,0.0035553688649088144,12399,39,,,,,
0.004022293258458376,0.004065492190420628,12449,39,,,,,
,,12479,39,0.6747999787330627,0.6937000155448914,,,
,,12479,39,,,0.7011468410491943,0.7016726732254028,0.7144976258277893
0.004530500154942274,0.0050333826802670956,12499,40,,,,,
0.005882945843040943,0.006923498120158911,12549,40,,,,,
0.005477190017700195,0.005070596467703581,12599,40,,,,,
0.005918549839407206,0.006260071415454149,12649,40,,,,,
0.0056232875213027,0.005278648808598518,12699,40,,,,,
0.00607134448364377,0.005287831649184227,12749,40,,,,,
,,12791,40,0.6401000022888184,0.6486999988555908,,,
,,12791,40,,,0.7002203464508057,0.6998698115348816,0.714102029800415
0.006584617309272289,0.007030445151031017,12799,41,,,,,
0.004733083304017782,0.004617092665284872,12849,41,,,,,
0.005562216974794865,0.005622326862066984,12899,41,,,,,
0.006617391481995583,0.007476305589079857,12949,41,,,,,
0.005489096976816654,0.004370491020381451,12999,41,,,,,
0.006495726760476828,0.006315070670098066,13049,41,,,,,
0.004716688301414251,0.0047006383538246155,13099,41,,,,,
,,13103,41,0.6942999958992004,0.7081000208854675,,,
,,13103,41,,,0.7058042883872986,0.7024238705635071,0.730617105960846
0.0072404853999614716,0.006877940148115158,13149,42,,,,,
0.004175578244030476,0.005142683628946543,13199,42,,,,,
0.003527130698785186,0.004078703001141548,13249,42,,,,,
0.0050270636565983295,0.004524722695350647,13299,42,,,,,
0.006710938178002834,0.006001120898872614,13349,42,,,,,
0.004461800679564476,0.004726568702608347,13399,42,,,,,
,,13415,42,0.6568999886512756,0.6843000054359436,,,
,,13415,42,,,0.7064553499221802,0.7044771909713745,0.714102029800415
0.005389704834669828,0.0045549008063972,13449,43,,,,,
0.004717217292636633,0.005065350793302059,13499,43,,,,,
0.0050164456479251385,0.00401396956294775,13549,43,,,,,
0.004841902758926153,0.005348709877580404,13599,43,,,,,
0.005639109294861555,0.006136009003967047,13649,43,,,,,
0.004867628216743469,0.005948348436504602,13699,43,,,,,
,,13727,43,0.6784999966621399,0.6740000247955322,,,
,,13727,43,,,0.7029246687889099,0.7032502293586731,0.7178599834442139
0.005763760767877102,0.005943911150097847,13749,44,,,,,
0.006936653982847929,0.00676976703107357,13799,44,,,,,
0.006051356438547373,0.006706332787871361,13849,44,,,,,
0.004190192092210054,0.004584332928061485,13899,44,,,,,
0.003986380062997341,0.004607887007296085,13949,44,,,,,
0.007566144224256277,0.006199194584041834,13999,44,,,,,
,,14039,44,0.683899998664856,0.675000011920929,,,
,,14039,44,,,0.7065554857254028,0.7021234035491943,0.7190466523170471
0.00380324455909431,0.004007358569651842,14049,45,,,,,
0.004954287316650152,0.005023863632231951,14099,45,,,,,
0.004478688817471266,0.00477819936349988,14149,45,,,,,
0.0035734460689127445,0.003741842694580555,14199,45,,,,,
0.004408426117151976,0.0053629325702786446,14249,45,,,,,
0.005598800256848335,0.005682383198291063,14299,45,,,,,
0.004576047882437706,0.003769300878047943,14349,45,,,,,
,,14351,45,0.6671000123023987,0.6711000204086304,,,
,,14351,45,,,0.7045272588729858,0.7028495669364929,0.716969907283783
0.006817860063165426,0.006495609879493713,14399,46,,,,,
0.0046188803389668465,0.005063827149569988,14449,46,,,,,
0.005629579070955515,0.004688854794949293,14499,46,,,,,
0.0030928407795727253,0.002983042038977146,14549,46,,,,,
0.005213432013988495,0.0055753253400325775,14599,46,,,,,
0.005681896116584539,0.006071144714951515,14649,46,,,,,
,,14663,46,0.6916000247001648,0.6783000230789185,,,
,,14663,46,,,0.7068058848381042,0.7077824473381042,0.7220134735107422
0.005323435179889202,0.005999252200126648,14699,47,,,,,
0.006969270296394825,0.006558655295521021,14749,47,,,,,
0.005464206915348768,0.0042471750639379025,14799,47,,,,,
0.005255392752587795,0.0047910683788359165,14849,47,,,,,
0.004482477903366089,0.005710865370929241,14899,47,,,,,
0.004330932162702084,0.005272253882139921,14949,47,,,,,
,,14975,47,0.6848000288009644,0.6690000295639038,,,
,,14975,47,,,0.7062800526618958,0.7029997706413269,0.7360561490058899
0.00307690748013556,0.0032505220733582973,14999,48,,,,,
0.0034131016582250595,0.003909154795110226,15049,48,,,,,
0.005226484965533018,0.005029425490647554,15099,48,,,,,
0.005909781437367201,0.005709117744117975,15149,48,,,,,
0.005600243806838989,0.004995082039386034,15199,48,,,,,
0.004944281652569771,0.0045862821862101555,15249,48,,,,,
,,15287,48,0.6358000040054321,0.5752000212669373,,,
,,15287,48,,,0.7087590098381042,0.7101112008094788,0.7185522317886353
0.0050379084423184395,0.005284584127366543,15299,49,,,,,
0.005744639318436384,0.005282549653202295,15349,49,,,,,
0.00483356649056077,0.004393534269183874,15399,49,,,,,
0.004342145286500454,0.00405388418585062,15449,49,,,,,
0.005256266333162785,0.004706693347543478,15499,49,,,,,
0.004493487998843193,0.004991072230041027,15549,49,,,,,
0.005430291872471571,0.005604076664894819,15599,49,,,,,
,,15599,49,0.6912000179290771,0.7116000056266785,,,
,,15599,49,,,0.7047275900840759,0.7022736668586731,0.7424841523170471
0.004651155322790146,0.002969793975353241,15649,50,,,,,
0.004983486142009497,0.004069508519023657,15699,50,,,,,
0.0050536212511360645,0.0038677596021443605,15749,50,,,,,
0.0070010521449148655,0.006558713968843222,15799,50,,,,,
0.0056272693909704685,0.0051881917752325535,15849,50,,,,,
0.00406879186630249,0.004995821509510279,15899,50,,,,,
,,15911,50,0.6779999732971191,0.6588000059127808,,,
,,15911,50,,,0.7060546875,0.7048026919364929,0.7317048907279968
0.004389655310660601,0.003998293075710535,15949,51,,,,,
0.004206053446978331,0.00476128701120615,15999,51,,,,,
0.004225148353725672,0.004600708372890949,16049,51,,,,,
0.003997702617198229,0.004420362878590822,16099,51,,,,,
0.00557290343567729,0.004675108473747969,16149,51,,,,,
0.004407923668622971,0.0051056756637990475,16199,51,,,,,
,,16223,51,0.6783999800682068,0.6470999717712402,,,
,,16223,51,,,0.7079577445983887,0.70703125,0.7345727682113647
0.004080150742083788,0.0036383564583957195,16249,52,,,,,
0.0066230446100234985,0.005861549638211727,16299,52,,,,,
0.00683170510455966,0.005641228519380093,16349,52,,,,,
0.0055577997118234634,0.00497202156111598,16399,52,,,,,
0.005913807079195976,0.0050851572304964066,16449,52,,,,,
0.004945345688611269,0.0044040316715836525,16499,52,,,,,
,,16535,52,0.6711000204086304,0.6877999901771545,,,
,,16535,52,,,0.7037259340286255,0.7051031589508057,0.7255735993385315
0.0035388588439673185,0.0038297048304229975,16549,53,,,,,
0.004967863205820322,0.004496235400438309,16599,53,,,,,
0.004259110894054174,0.004754227120429277,16649,53,,,,,
0.004784181714057922,0.004424110054969788,16699,53,,,,,
0.004651796072721481,0.004350734408944845,16749,53,,,,,
0.005332866217941046,0.005177968647330999,16799,53,,,,,
,,16847,53,0.6754000186920166,0.699400007724762,,,
,,16847,53,,,0.7085837125778198,0.7062299847602844,0.7238923907279968
0.004959154408425093,0.005779290106147528,16849,54,,,,,
0.005894072353839874,0.005695014260709286,16899,54,,,,,
0.004502101335674524,0.004647161811590195,16949,54,,,,,
0.004471581429243088,0.005097026005387306,16999,54,,,,,
0.005701425950974226,0.0054070004262030125,17049,54,,,,,
0.003814783412963152,0.0041405740194022655,17099,54,,,,,
0.005530672613531351,0.005099323578178883,17149,54,,,,,
,,17159,54,0.6794000267982483,0.6646000146865845,,,
,,17159,54,,,0.7057792544364929,0.705979585647583,0.7137064933776855
0.004450267180800438,0.00415072962641716,17199,55,,,,,
0.0032797122839838266,0.0035618667025119066,17249,55,,,,,
0.0038966096471995115,0.0037168250419199467,17299,55,,,,,
0.00488297687843442,0.0041957334615290165,17349,55,,,,,
0.006974613294005394,0.0063014160841703415,17399,55,,,,,
0.004117757081985474,0.004117459990084171,17449,55,,,,,
,,17471,55,0.6703000068664551,0.6888999938964844,,,
,,17471,55,,,0.7057041525840759,0.7063801884651184,0.7117286324501038
0.005080108530819416,0.004960754886269569,17499,56,,,,,
0.005805527791380882,0.005622644443064928,17549,56,,,,,
0.0037157912738621235,0.0036850569304078817,17599,56,,,,,
0.004664290696382523,0.0058695292100310326,17649,56,,,,,
0.007883983664214611,0.007395138964056969,17699,56,,,,,
0.0045690033584833145,0.004134293645620346,17749,56,,,,,
,,17783,56,0.7063999772071838,0.7106000185012817,,,
,,17783,56,,,0.7066055536270142,0.7069060206413269,0.7340783476829529
0.006560678128153086,0.006144958548247814,17799,57,,,,,
0.004526427946984768,0.0047353352420032024,17849,57,,,,,
0.005268890876322985,0.004103443119674921,17899,57,,,,,
0.0035223092418164015,0.0045986841432750225,17949,57,,,,,
0.0037035299465060234,0.0034114080481231213,17999,57,,,,,
0.006246138829737902,0.005881775636225939,18049,57,,,,,
,,18095,57,0.6891999840736389,0.6912999749183655,,,
,,18095,57,,,0.7085837125778198,0.7072065472602844,0.7201344966888428
0.00548915658146143,0.006739257834851742,18099,58,,,,,
