train_loss,epoch,step,val_acc,test_acc,train_acc
-0.22989895939826965,14,4549,,,
-0.25714391469955444,14,4599,,,
-0.2081274390220642,14,4649,,,
,14,4679,0.7340999841690063,,
,14,4679,,0.7626000046730042,0.7807742357254028
-0.26576337218284607,15,4699,,,
-0.327981173992157,15,4749,,,
-0.23138941824436188,15,4799,,,
-0.3189808428287506,15,4849,,,
-0.25510841608047485,15,4899,,,
-0.29654550552368164,15,4949,,,
,15,4991,0.7502999901771545,,
,15,4991,,0.7925000190734863,0.7833784222602844
-0.2799281179904938,16,4999,,,
-0.2495589405298233,16,5049,,,
-0.21003064513206482,16,5099,,,
-0.30715683102607727,16,5149,,,
-0.21642526984214783,16,5199,,,
-0.24097216129302979,16,5249,,,
-0.3129716217517853,16,5299,,,
,16,5303,0.781000018119812,,
,16,5303,,0.8181999921798706,0.7900891304016113
-0.34915560483932495,17,5349,,,
-0.3168814182281494,17,5399,,,
-0.30824822187423706,17,5449,,,
-0.26389631628990173,17,5499,,,
-0.2937151789665222,17,5549,,,
-0.2710414230823517,17,5599,,,
,17,5615,0.7059999704360962,,
,17,5615,,0.728600025177002,0.7959485054016113
-0.19318366050720215,18,5649,,,
-0.298345148563385,18,5699,,,
-0.24426043033599854,18,5749,,,
-0.32655325531959534,18,5799,,,
-0.2682833969593048,18,5849,,,
-0.17787055671215057,18,5899,,,
,18,5927,0.7731999754905701,,
,18,5927,,0.8202999830245972,0.7985526919364929
-0.3070521354675293,19,5949,,,
-0.3165326416492462,19,5999,,,
-0.3472479581832886,19,6049,,,
-0.27449163794517517,19,6099,,,
-0.3316873610019684,19,6149,,,
-0.28530535101890564,19,6199,,,
,19,6239,0.7645999789237976,,
,19,6239,,0.7922999858856201,0.8017828464508057
-0.2902017831802368,20,6249,,,
-0.26437056064605713,20,6299,,,
-0.25799360871315,20,6349,,,
-0.2710849642753601,20,6399,,,
-0.29986265301704407,20,6449,,,
-0.3175857365131378,20,6499,,,
-0.3559635579586029,20,6549,,,
,20,6551,0.7773000001907349,,
,20,6551,,0.8187000155448914,0.8072666525840759
-0.2856544852256775,21,6599,,,
-0.4014049470424652,21,6649,,,
-0.2038310468196869,21,6699,,,
-0.27854955196380615,21,6749,,,
-0.2913241684436798,21,6799,,,
-0.25370776653289795,21,6849,,,
,21,6863,0.7908999919891357,,
,21,6863,,0.8328999876976013,0.8122245669364929
-0.3180364966392517,22,6899,,,
-0.31080105900764465,22,6949,,,
-0.2624022960662842,22,6999,,,
-0.24040748178958893,22,7049,,,
-0.26840847730636597,22,7099,,,
-0.3754892945289612,22,7149,,,
,22,7175,0.7774999737739563,,
,22,7175,,0.8176000118255615,0.8149539232254028
-0.24549488723278046,23,7199,,,
-0.3002486824989319,23,7249,,,
-0.31022828817367554,23,7299,,,
-0.29325878620147705,23,7349,,,
-0.19339145720005035,23,7399,,,
-0.248239666223526,23,7449,,,
,23,7487,0.7889000177383423,,
,23,7487,,0.828499972820282,0.8154797554016113
-0.31875529885292053,24,7499,,,
-0.2560535669326782,24,7549,,,
-0.331386923789978,24,7599,,,
-0.26783567667007446,24,7649,,,
-0.31190431118011475,24,7699,,,
-0.353066086769104,24,7749,,,
-0.25310218334198,24,7799,,,
,24,7799,0.7907000184059143,,
,24,7799,,0.8324000239372253,0.8197115659713745
-0.20914074778556824,25,7849,,,
-0.32364311814308167,25,7899,,,
-0.25969693064689636,25,7949,,,
-0.24200187623500824,25,7999,,,
-0.38768160343170166,25,8049,,,
-0.3755945861339569,25,8099,,,
,25,8111,0.7556999921798706,,
,25,8111,,0.8008999824523926,0.8221654891967773
-0.2813017964363098,26,8149,,,
-0.33548209071159363,26,8199,,,
-0.256333589553833,26,8249,,,
-0.29112479090690613,26,8299,,,
-0.32776784896850586,26,8349,,,
-0.2336045652627945,26,8399,,,
,26,8423,0.7856000065803528,,
,26,8423,,0.8300999999046326,0.826246976852417
-0.3434830904006958,27,8449,,,
-0.3415999710559845,27,8499,,,
-0.2923145890235901,27,8549,,,
-0.36836111545562744,27,8599,,,
-0.3680759072303772,27,8649,,,
-0.32376086711883545,27,8699,,,
,27,8735,0.7861999869346619,,
,27,8735,,0.8317999839782715,0.8253205418586731
-0.35771623253822327,28,8749,,,
-0.2703222632408142,28,8799,,,
-0.2952675223350525,28,8849,,,
-0.3082839250564575,28,8899,,,
-0.24225209653377533,28,8949,,,
-0.3515636622905731,28,8999,,,
,28,9047,0.7937999963760376,,
,28,9047,,0.8330000042915344,0.8314803838729858
-0.3220834732055664,29,9049,,,
-0.32437583804130554,29,9099,,,
-0.3004413843154907,29,9149,,,
-0.3843708634376526,29,9199,,,
-0.23024696111679077,29,9249,,,
-0.3096463680267334,29,9299,,,
-0.3705500364303589,29,9349,,,
,29,9359,0.8008000254631042,,
,29,9359,,0.8439000248908997,0.8357622027397156
-0.2551236152648926,30,9399,,,
-0.3142639398574829,30,9449,,,
-0.3612745404243469,30,9499,,,
-0.27609384059906006,30,9549,,,
-0.3210082948207855,30,9599,,,
-0.3129449486732483,30,9649,,,
,30,9671,0.8062999844551086,,
,30,9671,,0.8568000197410583,0.8354116678237915
-0.40012431144714355,31,9699,,,
-0.32136327028274536,31,9749,,,
-0.341727077960968,31,9799,,,
-0.31375885009765625,31,9849,,,
-0.34281212091445923,31,9899,,,
-0.37620437145233154,31,9949,,,
,31,9983,0.8047999739646912,,
,31,9983,,0.8483999967575073,0.8359625339508057
-0.33545589447021484,32,9999,,,
-0.29882943630218506,32,10049,,,
-0.38029950857162476,32,10099,,,
-0.36162906885147095,32,10149,,,
-0.310069739818573,32,10199,,,
-0.28057849407196045,32,10249,,,
,32,10295,0.800599992275238,,
,32,10295,,0.8385000228881836,0.8405448794364929
-0.27306073904037476,33,10299,,,
-0.37494930624961853,33,10349,,,
-0.3305398225784302,33,10399,,,
-0.34771913290023804,33,10449,,,
-0.34651511907577515,33,10499,,,
-0.3891505002975464,33,10549,,,
-0.3188856542110443,33,10599,,,
,33,10607,0.7940000295639038,,
,33,10607,,0.8396999835968018,0.8416716456413269
-0.395906925201416,34,10649,,,
-0.3681250810623169,34,10699,,,
-0.32700595259666443,34,10749,,,
-0.3360673785209656,34,10799,,,
-0.273030549287796,34,10849,,,
-0.38781416416168213,34,10899,,,
,34,10919,0.7964000105857849,,
,34,10919,,0.8349000215530396,0.8444010615348816
-0.3719123303890228,35,10949,,,
-0.30253732204437256,35,10999,,,
-0.4045894145965576,35,11049,,,
-0.2879435420036316,35,11099,,,
-0.3782690763473511,35,11149,,,
-0.2576126456260681,35,11199,,,
,35,11231,0.8076000213623047,,
,35,11231,,0.8489999771118164,0.8462790250778198
-0.23981694877147675,36,11249,,,
-0.2933552861213684,36,11299,,,
-0.4182167947292328,36,11349,,,
-0.3487969636917114,36,11399,,,
-0.35244572162628174,36,11449,,,
-0.39665675163269043,36,11499,,,
,36,11543,0.7939000129699707,,
,36,11543,,0.8374999761581421,0.848557710647583
-0.3001081347465515,37,11549,,,
-0.36808523535728455,37,11599,,,
-0.3018195629119873,37,11649,,,
-0.31258079409599304,37,11699,,,
-0.31004780530929565,37,11749,,,
-0.3072468042373657,37,11799,,,
-0.31243830919265747,37,11849,,,
,37,11855,0.800000011920929,,
,37,11855,,0.842199981212616,0.8494591116905212
-0.3267647624015808,38,11899,,,
-0.3945295512676239,38,11949,,,
-0.3005521297454834,38,11999,,,
-0.2823137640953064,38,12049,,,
-0.3897936940193176,38,12099,,,
-0.3190403878688812,38,12149,,,
,38,12167,0.7994999885559082,,
,38,12167,,0.8356999754905701,0.8517377972602844
-0.3537164330482483,39,12199,,,
-0.2922384440898895,39,12249,,,
-0.4504701495170593,39,12299,,,
-0.29481858015060425,39,12349,,,
-0.34732821583747864,39,12399,,,
-0.34017351269721985,39,12449,,,
,39,12479,0.8069000244140625,,
,39,12479,,0.8446999788284302,0.8541917204856873
-0.40698641538619995,40,12499,,,
-0.419325053691864,40,12549,,,
-0.415793776512146,40,12599,,,
-0.4503113627433777,40,12649,,,
-0.4142213761806488,40,12699,,,
-0.3682047724723816,40,12749,,,
,40,12791,0.8230999708175659,,
,40,12791,,0.871999979019165,0.8609524965286255
-0.4680486023426056,41,12799,,,
-0.4341694712638855,41,12849,,,
-0.4336117208003998,41,12899,,,
-0.42079222202301025,41,12949,,,
-0.41226881742477417,41,12999,,,
-0.46892625093460083,41,13049,,,
-0.4026085436344147,41,13099,,,
,41,13103,0.8180000185966492,,
,41,13103,,0.859499990940094,0.8584485054016113
-0.41220822930336,42,13149,,,
-0.42555058002471924,42,13199,,,
-0.39343932271003723,42,13249,,,
-0.4357672929763794,42,13299,,,
-0.41539567708969116,42,13349,,,
-0.4204634428024292,42,13399,,,
,42,13415,0.8216000199317932,,
,42,13415,,0.8690999746322632,0.8623297214508057
-0.46557122468948364,43,13449,,,
-0.42570751905441284,43,13499,,,
-0.4246629774570465,43,13549,,,
-0.4189377725124359,43,13599,,,
-0.42075464129447937,43,13649,,,
-0.3859955668449402,43,13699,,,
,43,13727,0.8023999929428101,,
,43,13727,,0.8435999751091003,0.8597756624221802
-0.404480516910553,44,13749,,,
-0.44475358724594116,44,13799,,,
-0.44777166843414307,44,13849,,,
-0.3759530186653137,44,13899,,,
-0.4241361618041992,44,13949,,,
-0.4364757537841797,44,13999,,,
,44,14039,0.817300021648407,,
,44,14039,,0.8665000200271606,0.8606520295143127
-0.45290300250053406,45,14049,,,
-0.4030469059944153,45,14099,,,
-0.36789605021476746,45,14149,,,
-0.3923535645008087,45,14199,,,
-0.4133461117744446,45,14249,,,
-0.403283953666687,45,14299,,,
-0.4596026539802551,45,14349,,,
,45,14351,0.8179000020027161,,
,45,14351,,0.8567000031471252,0.8616536259651184
-0.4133428931236267,46,14399,,,
-0.44972068071365356,46,14449,,,
-0.46772071719169617,46,14499,,,
-0.4023929536342621,46,14549,,,
-0.4005695879459381,46,14599,,,
-0.38660871982574463,46,14649,,,
,46,14663,0.8101999759674072,,
,46,14663,,0.8486999869346619,0.8627554178237915
-0.41073164343833923,47,14699,,,
-0.45084187388420105,47,14749,,,
-0.45578205585479736,47,14799,,,
-0.4281153678894043,47,14849,,,
-0.4280715584754944,47,14899,,,
-0.4171467125415802,47,14949,,,
,47,14975,0.8144000172615051,,
,47,14975,,0.8550999760627747,0.8619040250778198
-0.4303276240825653,48,14999,,,
-0.41029369831085205,48,15049,,,
-0.43356552720069885,48,15099,,,
-0.45896443724632263,48,15149,,,
-0.38076817989349365,48,15199,,,
-0.42889636754989624,48,15249,,,
,48,15287,0.8123999834060669,,
,48,15287,,0.8533999919891357,0.8614783883094788
-0.3995881676673889,49,15299,,,
-0.4367985725402832,49,15349,,,
-0.44391876459121704,49,15399,,,
-0.4708423614501953,49,15449,,,
-0.4547725319862366,49,15499,,,
-0.4429168403148651,49,15549,,,
-0.421970009803772,49,15599,,,
,49,15599,0.8119999766349792,,
,49,15599,,0.8600999712944031,0.8610526919364929
-0.3664959669113159,50,15649,,,
-0.4167259931564331,50,15699,,,
-0.44168001413345337,50,15749,,,
-0.42396748065948486,50,15799,,,
-0.4174802303314209,50,15849,,,
-0.44904404878616333,50,15899,,,
,50,15911,0.819599986076355,,
,50,15911,,0.8666999936103821,0.8619541525840759
-0.413186639547348,51,15949,,,
-0.4390903115272522,51,15999,,,
-0.44616392254829407,51,16049,,,
-0.4473615288734436,51,16099,,,
-0.4216262996196747,51,16149,,,
-0.40785425901412964,51,16199,,,
,51,16223,0.8202000260353088,,
,51,16223,,0.8561999797821045,0.8618539571762085
-0.453243225812912,52,16249,,,
-0.3971938490867615,52,16299,,,
-0.44073644280433655,52,16349,,,
-0.4510958194732666,52,16399,,,
-0.4075738191604614,52,16449,,,
-0.33619189262390137,52,16499,,,
,52,16535,0.824400007724762,,
,52,16535,,0.8711000084877014,0.8611027598381042
-0.43694114685058594,53,16549,,,
-0.33456286787986755,53,16599,,,
-0.4459691643714905,53,16649,,,
-0.4075995683670044,53,16699,,,
-0.38774365186691284,53,16749,,,
-0.39952507615089417,53,16799,,,
,53,16847,0.8169000148773193,,
,53,16847,,0.8737000226974487,0.8620042204856873
-0.40698468685150146,54,16849,,,
-0.42112571001052856,54,16899,,,
-0.48434364795684814,54,16949,,,
-0.46510910987854004,54,16999,,,
-0.43745267391204834,54,17049,,,
-0.42684027552604675,54,17099,,,
-0.4186534583568573,54,17149,,,
,54,17159,0.8273000121116638,,
,54,17159,,0.8704000115394592,0.8650340437889099
-0.4363730549812317,55,17199,,,
-0.4547117352485657,55,17249,,,
-0.4207260012626648,55,17299,,,
-0.3779965043067932,55,17349,,,
-0.4376855790615082,55,17399,,,
-0.4184119403362274,55,17449,,,
,55,17471,0.8230999708175659,,
,55,17471,,0.8690999746322632,0.8670122027397156
-0.45399829745292664,56,17499,,,
-0.4738631546497345,56,17549,,,
-0.45690467953681946,56,17599,,,
-0.39102908968925476,56,17649,,,
-0.423511266708374,56,17699,,,
-0.4213329553604126,56,17749,,,
,56,17783,0.8203999996185303,,
,56,17783,,0.8769999742507935,0.8663612008094788
-0.41008424758911133,57,17799,,,
-0.4022325575351715,57,17849,,,
-0.41973021626472473,57,17899,,,
-0.4239104390144348,57,17949,,,
-0.41549748182296753,57,17999,,,
-0.4294500946998596,57,18049,,,
,57,18095,0.8202999830245972,,
,57,18095,,0.8654999732971191,0.8636317849159241
-0.44775673747062683,58,18099,,,
-0.4179752469062805,58,18149,,,
-0.43849825859069824,58,18199,,,
-0.42999428510665894,58,18249,,,
-0.41535210609436035,58,18299,,,
-0.40021368861198425,58,18349,,,
-0.417950838804245,58,18399,,,
,58,18407,0.8241999745368958,,
,58,18407,,0.8737999796867371,0.8660606741905212
-0.41577571630477905,59,18449,,,
-0.42972245812416077,59,18499,,,
-0.4689518213272095,59,18549,,,
-0.4156609773635864,59,18599,,,
-0.4958248734474182,59,18649,,,
-0.41843077540397644,59,18699,,,
,59,18719,0.8205999732017517,,
,59,18719,,0.8716999888420105,0.8646835088729858
-0.450927197933197,60,18749,,,
-0.4690409302711487,60,18799,,,
-0.4460611939430237,60,18849,,,
-0.45151638984680176,60,18899,,,
-0.4529314339160919,60,18949,,,
-0.4230853319168091,60,18999,,,
,60,19031,0.8464999794960022,,
,60,19031,,0.8952999711036682,0.8798327445983887
-0.4319710433483124,61,19049,,,
-0.47626081109046936,61,19099,,,
-0.4441205859184265,61,19149,,,
-0.4417019486427307,61,19199,,,
-0.4298579692840576,61,19249,,,
-0.47215381264686584,61,19299,,,
,61,19343,0.8474000096321106,,
,61,19343,,0.899399995803833,0.8874198794364929
-0.47062745690345764,62,19349,,,
-0.4661482572555542,62,19399,,,
-0.4597383439540863,62,19449,,,
-0.4602605700492859,62,19499,,,
-0.47477248311042786,62,19549,,,
-0.4435949921607971,62,19599,,,
-0.46113061904907227,62,19649,,,
,62,19655,0.8503999710083008,,
,62,19655,,0.9024999737739563,0.8905248641967773
-0.4373650550842285,63,19699,,,
-0.4582592844963074,63,19749,,,
-0.4262083172798157,63,19799,,,
-0.44249093532562256,63,19849,,,
-0.4614120125770569,63,19899,,,
-0.471446692943573,63,19949,,,
,63,19967,0.8511000275611877,,
,63,19967,,0.9034000039100647,0.8910006284713745
-0.48153698444366455,64,19999,,,
-0.46678778529167175,64,20049,,,
-0.49817824363708496,64,20099,,,
-0.42024660110473633,64,20149,,,
-0.4712047874927521,64,20199,,,
-0.4595567286014557,64,20249,,,
,64,20279,0.8507000207901001,,
,64,20279,,0.9034000039100647,0.8927283883094788
-0.47230058908462524,65,20299,,,
-0.48060089349746704,65,20349,,,
-0.47092199325561523,65,20399,,,
-0.453808069229126,65,20449,,,
-0.4636685848236084,65,20499,,,
-0.4249344766139984,65,20549,,,
,65,20591,0.8514000177383423,,
,65,20591,,0.9031999707221985,0.8943559527397156
-0.457088440656662,66,20599,,,
-0.46710050106048584,66,20649,,,
-0.4636611342430115,66,20699,,,
-0.438220351934433,66,20749,,,
-0.44600510597229004,66,20799,,,
-0.4625074863433838,66,20849,,,
-0.428618848323822,66,20899,,,
,66,20903,0.850600004196167,,
,66,20903,,0.9010999798774719,0.8950320482254028
-0.5097156167030334,67,20949,,,
-0.4451788067817688,67,20999,,,
-0.44702786207199097,67,21049,,,
-0.4722905158996582,67,21099,,,
-0.4588227868080139,67,21149,,,
-0.458013653755188,67,21199,,,
,67,21215,0.8529999852180481,,
,67,21215,,0.9020000100135803,0.8947315812110901
-0.45626214146614075,68,21249,,,
-0.47254836559295654,68,21299,,,
-0.46759170293807983,68,21349,,,
-0.4204973578453064,68,21399,,,
-0.4645163118839264,68,21449,,,
-0.46330904960632324,68,21499,,,
,68,21527,0.8528000116348267,,
,68,21527,,0.902400016784668,0.8958834409713745
-0.46705782413482666,69,21549,,,
-0.45098382234573364,69,21599,,,
-0.479331374168396,69,21649,,,
-0.46949300169944763,69,21699,,,
-0.44197404384613037,69,21749,,,
-0.4691567122936249,69,21799,,,
,69,21839,0.8514000177383423,,
,69,21839,,0.9013000130653381,0.8958082795143127
-0.49009013175964355,70,21849,,,
-0.4805991053581238,70,21899,,,
-0.4820791184902191,70,21949,,,
-0.46172553300857544,70,21999,,,
-0.45870667695999146,70,22049,,,
-0.4533986449241638,70,22099,,,
-0.45418721437454224,70,22149,,,
,70,22151,0.8525000214576721,,
,70,22151,,0.9031999707221985,0.8969351053237915
-0.41400521993637085,71,22199,,,
-0.4573467969894409,71,22249,,,
-0.49005502462387085,71,22299,,,
-0.49685895442962646,71,22349,,,
-0.4735327661037445,71,22399,,,
-0.4877679944038391,71,22449,,,
,71,22463,0.8540999889373779,,
,71,22463,,0.9042999744415283,0.8971354365348816
-0.4926130473613739,72,22499,,,
-0.45790964365005493,72,22549,,,
-0.4886017441749573,72,22599,,,
-0.47497987747192383,72,22649,,,
-0.48032766580581665,72,22699,,,
-0.481494665145874,72,22749,,,
,72,22775,0.8535000085830688,,
,72,22775,,0.9036999940872192,0.8995893597602844
-0.46978652477264404,73,22799,,,
-0.4680817723274231,73,22849,,,
-0.48670315742492676,73,22899,,,
-0.4822322130203247,73,22949,,,
-0.4790579080581665,73,22999,,,
-0.47521844506263733,73,23049,,,
,73,23087,0.8540999889373779,,
,73,23087,,0.9039999842643738,0.8993139266967773
-0.4825281798839569,74,23099,,,
-0.44798439741134644,74,23149,,,
-0.4993188679218292,74,23199,,,
-0.48266929388046265,74,23249,,,
-0.4776679277420044,74,23299,,,
-0.4571074843406677,74,23349,,,
-0.4739464521408081,74,23399,,,
,74,23399,0.8532000184059143,,
,74,23399,,0.9036999940872192,0.8993639945983887
-0.48928508162498474,75,23449,,,
-0.48873355984687805,75,23499,,,
-0.509833574295044,75,23549,,,
-0.4851985573768616,75,23599,,,
-0.4842376410961151,75,23649,,,
-0.4726504683494568,75,23699,,,
,75,23711,0.8521000146865845,,
,75,23711,,0.9039000272750854,0.9001902937889099
-0.49887534976005554,76,23749,,,
-0.4997485876083374,76,23799,,,
-0.48121535778045654,76,23849,,,
-0.475692480802536,76,23899,,,
-0.48083341121673584,76,23949,,,
-0.467253714799881,76,23999,,,
,76,24023,0.8536999821662903,,
,76,24023,,0.9059000015258789,0.8995392918586731
-0.4827338755130768,77,24049,,,
-0.4649796187877655,77,24099,,,
-0.4765312075614929,77,24149,,,
-0.48676082491874695,77,24199,,,
-0.4866270124912262,77,24249,,,
-0.4502050578594208,77,24299,,,
,77,24335,0.8525000214576721,,
,77,24335,,0.9057999849319458,0.8999148607254028
-0.49802857637405396,78,24349,,,
-0.4867083728313446,78,24399,,,
-0.4705910086631775,78,24449,,,
-0.48164570331573486,78,24499,,,
-0.4844740331172943,78,24549,,,
-0.4811071753501892,78,24599,,,
,78,24647,0.8532999753952026,,
,78,24647,,0.9041000008583069,0.9006159901618958
-0.5121719837188721,79,24649,,,
-0.49658894538879395,79,24699,,,
-0.4709429144859314,79,24749,,,
-0.47107410430908203,79,24799,,,
-0.48991507291793823,79,24849,,,
-0.49258220195770264,79,24899,,,
-0.4881781339645386,79,24949,,,
,79,24959,0.854200005531311,,
,79,24959,,0.9053000211715698,0.9014924168586731
-0.4996531009674072,80,24999,,,
-0.47751563787460327,80,25049,,,
-0.46886008977890015,80,25099,,,
-0.48608529567718506,80,25149,,,
-0.48806869983673096,80,25199,,,
-0.49527058005332947,80,25249,,,
,80,25271,0.8531000018119812,,
,80,25271,,0.9045000076293945,0.902418851852417
-0.47905799746513367,81,25299,,,
-0.47473686933517456,81,25349,,,
-0.46702829003334045,81,25399,,,
-0.4857245683670044,81,25449,,,
-0.46876662969589233,81,25499,,,
-0.4904037117958069,81,25549,,,
,81,25583,0.8550999760627747,,
,81,25583,,0.9053999781608582,0.901442289352417
-0.47481441497802734,82,25599,,,
-0.49256813526153564,82,25649,,,
-0.46991971135139465,82,25699,,,
-0.48657727241516113,82,25749,,,
-0.50701904296875,82,25799,,,
-0.47137466073036194,82,25849,,,
,82,25895,0.8532000184059143,,
,82,25895,,0.9063000082969666,0.9028946161270142
-0.5211533308029175,83,25899,,,
-0.48060351610183716,83,25949,,,
-0.5052362680435181,83,25999,,,
-0.45475780963897705,83,26049,,,
-0.4499427378177643,83,26099,,,
-0.5041223168373108,83,26149,,,
-0.49627989530563354,83,26199,,,
,83,26207,0.8539999723434448,,
,83,26207,,0.9050999879837036,0.9026191830635071
-0.47274667024612427,84,26249,,,
-0.5199986696243286,84,26299,,,
-0.5103459358215332,84,26349,,,
-0.45664888620376587,84,26399,,,
-0.47765249013900757,84,26449,,,
-0.48831212520599365,84,26499,,,
,84,26519,0.852400004863739,,
,84,26519,,0.9063000082969666,0.9038962125778198
-0.4948332905769348,85,26549,,,
-0.48330506682395935,85,26599,,,
-0.4793696403503418,85,26649,,,
-0.48772764205932617,85,26699,,,
-0.49553534388542175,85,26749,,,
-0.47861260175704956,85,26799,,,
,85,26831,0.8549000024795532,,
,85,26831,,0.9063000082969666,0.9039212465286255
-0.48598307371139526,86,26849,,,
-0.47117918729782104,86,26899,,,
-0.48128795623779297,86,26949,,,
-0.4772126376628876,86,26999,,,
-0.45836716890335083,86,27049,,,
-0.4727369546890259,86,27099,,,
,86,27143,0.8547000288963318,,
,86,27143,,0.9038000106811523,0.9045723080635071
-0.47845083475112915,87,27149,,,
-0.47584813833236694,87,27199,,,
-0.4824254512786865,87,27249,,,
-0.491344153881073,87,27299,,,
-0.50909024477005,87,27349,,,
-0.45492738485336304,87,27399,,,
-0.5050461292266846,87,27449,,,
,87,27455,0.8549000024795532,,
,87,27455,,0.9036999940872192,0.9039964079856873
-0.48506420850753784,88,27499,,,
-0.49002766609191895,88,27549,,,
-0.4523203670978546,88,27599,,,
-0.46347904205322266,88,27649,,,
-0.5003640651702881,88,27699,,,
-0.4863917827606201,88,27749,,,
,88,27767,0.8549000024795532,,
,88,27767,,0.9032999873161316,0.904371976852417
-0.4948895275592804,89,27799,,,
-0.5161846876144409,89,27849,,,
-0.49565649032592773,89,27899,,,
-0.4712050259113312,89,27949,,,
-0.4759334325790405,89,27999,,,
-0.45806413888931274,89,28049,,,
,89,28079,0.853600025177002,,
,89,28079,,0.9067000150680542,0.9051733016967773
-0.4728650152683258,90,28099,,,
-0.5003331899642944,90,28149,,,
-0.4955698251724243,90,28199,,,
-0.46596938371658325,90,28249,,,
-0.4882659912109375,90,28299,,,
-0.5016640424728394,90,28349,,,
,90,28391,0.8537999987602234,,
,90,28391,,0.9064000248908997,0.9063000679016113
-0.48827725648880005,91,28399,,,
